Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Lyanco,Bologna,22,D(C),13,1122,1,-,0.6,0.2,0.7,0.2,0.2,0.4,0.6,7.03
Remo Freuler,Atalanta,27,DMC,35,3030,2,6,0.9,1.3,0.7,2.1,-,1.1,1.5,7.02
Senad Lulic,Lazio,33,"D(L),M(CL)",34(1),2930,4,1,0.8,1.5,1.2,0.8,0.2,0.9,1.6,7.02
Jasmin Kurtic,SPAL 2013,30,M(CL),29(1),2561,6,5,2.1,1.2,0.8,1.8,-,0.7,1,7.02
Juraj Kucka,Parma Calcio 1913,32,M(CL),17(1),1536,4,3,1.4,0.9,0.8,1.5,0.1,1.6,1.3,7.01
Marten de Roon,Atalanta,28,DMC,34(1),2977,2,3,0.8,0.9,0.2,0.4,-,0.3,0.6,7.00
Antonio Mirante,Roma,35,GK,11,990,-,-,-,-,0.1,0.2,-,-,-,7.00
Lorenzo Pellegrini,Roma,23,M(C),21(4),1828,2,3,1.8,2.4,1,1.3,0.2,1.3,2,7.00
Albin Ekdal,Sampdoria,29,M(C),30(2),2652,-,-,0.5,0.6,1.1,2.1,-,1,0.9,6.99
Piotr Zielinski,Napoli,25,AM(CL),33(3),2883,6,2,2.2,1.6,1,0.8,0.1,1.1,1.4,6.99
Dalbert,Inter,25,"D(L),M(L)",9(2),778,-,1,0.5,0.9,0.3,1.5,-,0.6,0.7,6.99
Dennis Praet,Sampdoria,25,AM(C),33(1),2896,2,3,1,1.1,1.1,1.2,-,1.5,1.2,6.99
Krzysztof Piatek,AC Milan,23,FW,16(2),1379,9,-,2.3,0.8,0.4,1.2,0.7,1.3,2.6,6.99
Domenico Berardi,Sassuolo,24,"AM(R),FW",32(3),2885,8,4,3.6,1.7,1.3,2.6,0.3,1.4,2.2,6.98
Federico Chiesa,Fiorentina,21,"M(CLR),FW",34(3),3038,6,3,3.6,1.5,2.1,1.6,0.3,1.8,2.9,6.98
Giorgio Chiellini,Juventus,34,D(C),22(3),1990,1,1,0.5,0.3,0.2,0.8,-,0.4,0.4,6.98
Emre Can,Juventus,25,"D(CLR),DMC",20(9),1807,4,1,1.1,0.7,0.9,0.8,0.1,0.4,0.9,6.98
Salvatore Sirigu,Torino,32,GK,36,3170,-,-,-,-,0.1,0.1,-,-,-,6.98
Diego Farias,Empoli,29,"AM(CLR),FW",16,1204,4,4,2.3,1.3,0.8,1,0.2,1.2,1.8,6.97
Tomás Rincón,Torino,31,M(CR),32(2),2804,3,1,1,0.8,0.8,1.2,-,1,1.1,6.97
Ismael Bennacer,Empoli,21,DMC,32(5),2960,-,5,0.5,0.9,1.8,1.6,-,1.2,1.5,6.96
Iván Marcano,Roma,32,D(CL),9(1),811,-,-,0.3,0.6,0.3,0.4,-,0.2,-,6.96
Jordan Veretout,Fiorentina,26,M(C),33,2944,5,3,1.2,2.3,0.6,1.2,-,0.8,0.9,6.96
Ciro Immobile,Lazio,29,FW,31(5),2858,15,6,3.4,1.5,0.9,1.1,1.1,1,2.3,6.96
Roberto Gagliardini,Inter,25,DMC,13(6),1085,5,-,1.3,0.7,0.3,1,0.1,0.5,1.2,6.96
Franck Kessié,AC Milan,22,DMC,34,3021,7,2,1.5,1.3,1.3,0.9,0.1,1.2,2.1,6.95
Pietro Terracciano,Fiorentina,29,GK,2,180,-,-,-,-,-,0.5,-,-,-,6.95
Francesco Acerbi,Lazio,31,D(C),37,3310,3,1,0.5,0.3,0.2,1.1,0.1,0.2,0.5,6.95
Timothy Castagne,Atalanta,23,"D(R),M(LR)",21(7),2003,4,2,0.7,1,0.7,0.5,-,1,1.2,6.95
Nikola Milenkovic,Fiorentina,21,D(CR),34,3010,3,-,0.9,0.1,0.3,0.6,0.1,0.2,0.6,6.94
Nicolas Nkoulou,Torino,29,D(C),36,3215,2,-,0.2,0.1,0.2,0.8,-,0.3,0.2,6.94
Cristián Zapata,AC Milan,32,D(C),12(1),1026,-,-,0.2,0.3,0.2,0.6,-,0.2,0.2,6.93
Kwadwo Asamoah,Inter,30,"D(L),M(CL)",30(2),2672,-,1,0.3,1,1.3,2.2,-,0.7,1.1,6.93
Samir,Udinese,24,D(CL),21,1800,2,-,0.4,0.4,0.4,1.2,0.1,0.2,0.8,6.93
Manuel Lazzari,SPAL 2013,25,M(R),33,2842,-,8,1,1.7,2,1.8,-,1.3,1.8,6.93
Nicola Murru,Sampdoria,24,D(L),34(1),2937,-,5,0.5,0.9,0.5,0.9,-,0.7,0.6,6.93
Federico Santander,Bologna,28,FW,23(9),2063,8,3,2.4,1.2,0.1,1.2,0.5,0.8,1.4,6.92
Rodrigo Palacio,Bologna,37,"AM(CLR),FW",26(2),2335,3,6,1.6,1.4,1.8,2.3,0.9,2,2.6,6.92
Matteo Politano,Inter,25,"AM(LR),FW",31(5),2568,5,6,2.2,1.8,1.3,1.2,0.1,0.9,1.4,6.92
Cristiano Biraghi,Fiorentina,26,"D(L),M(L)",36,3196,1,4,0.9,1.7,0.4,0.7,0.1,0.3,1.1,6.92
Rade Krunic,Empoli,25,AM(C),33,2784,5,7,1.6,1.6,1.4,2.3,-,1.1,2.2,6.91
Hans Hateboer,Atalanta,25,"D(R),M(R)",33(2),2973,5,5,0.8,1.4,0.4,0.4,0.1,0.9,1,6.91
Stefano Sensi,Sassuolo,23,AM(C),23(5),1980,2,4,1.3,1.9,0.7,2.4,-,1,1.2,6.91
Cédric Soares,Inter,27,"D(R),M(R)",3(1),259,-,1,1,1.5,-,1,-,0.3,1.3,6.90
Faouzi Ghoulam,Napoli,28,D(L),12(4),1153,1,3,0.6,1.6,0.1,1.1,0.2,0.2,0.6,6.90
Milan Skriniar,Inter,24,D(C),35,3150,-,1,0.4,0.2,0.2,0.8,-,0.2,0.5,6.89
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",29(1),2581,2,5,0.5,1.1,0.4,1.2,0.3,0.6,0.9,6.89
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",24(5),2185,3,2,1.2,1.4,0.3,0.8,0.1,0.3,0.6,6.89
Diego Perotti,Roma,30,"M(CLR),FW",6(7),665,5,-,1.2,1.4,1.4,1.2,0.1,0.7,0.9,6.89
Radja Nainggolan,Inter,31,M(C),22(7),1972,6,3,2.4,1.4,0.9,0.9,0.1,1.6,1.9,6.89
Kostas Manolas,Roma,28,D(C),27,2328,1,1,0.5,0.1,0.1,0.7,-,-,0.3,6.89
Mattia De Sciglio,Juventus,26,"D(LR),M(LR)",19(3),1742,-,1,0.3,0.6,0.4,0.6,0.1,0.5,0.6,6.89
Pietro Terracciano,Empoli,29,GK,8,720,-,-,-,-,-,-,-,-,0.1,6.88
Soualiho Meité,Torino,25,AM(C),30(5),2663,2,4,0.9,0.9,1.5,1.5,-,1.3,1.9,6.88
Juan Musso,Udinese,25,GK,29,2610,-,-,-,-,-,0.2,-,-,0.1,6.88
Lucas Biglia,AC Milan,33,DMC,13(3),1115,1,-,0.4,0.8,0.2,1,-,0.8,0.6,6.88
Gervinho,Parma Calcio 1913,32,"M(LR),FW",27(3),2310,11,2,1.5,0.7,2.1,1.1,0.5,1.9,2.5,6.88
Daniele Baselli,Torino,27,M(C),27(7),2390,4,1,1.2,1.3,0.7,1,-,1,1.5,6.88
Ola Aina,Torino,22,"D(LR),M(LR)",22(8),2160,1,3,0.8,0.8,1,1.3,0.1,0.8,1.2,6.88
Koffi Djidji,Torino,26,D(CL),16(1),1388,-,-,0.1,-,0.9,0.2,-,0.4,0.6,6.87
Luis Muriel,Fiorentina,28,"AM(CL),FW",16(3),1444,6,-,2.4,1,1.6,0.8,0.2,1.6,2.6,6.87
Riccardo Orsolini,Bologna,22,AM(R),19(16),1957,8,5,1.9,0.6,0.9,1.5,0.4,0.7,1.7,6.87
Nikola Maksimovic,Napoli,27,"D(CR),M(R)",15(2),1375,-,-,0.1,0.2,0.2,1,0.1,0.1,0.4,6.87
Vitor Hugo,Fiorentina,28,D(C),27(3),2469,-,2,0.5,0.2,0.1,0.6,-,0.1,0.4,6.87
Ali Adnan,Atalanta,25,"D(L),M(L)",2(1),166,-,-,1,1,1.7,0.7,-,0.3,-,6.87
Silvio Proto,Lazio,36,GK,2,180,-,-,-,-,-,0.5,-,-,-,6.87
Gianluca Mancini,Atalanta,23,D(C),25(5),2252,5,2,1.3,0.4,0.4,0.5,0.1,0.3,0.4,6.86
Riccardo Gagliolo,Parma Calcio 1913,29,D(CL),34,3046,-,2,0.6,0.5,0.1,1.2,-,0.2,0.7,6.86
Ignacio Pussetto,Udinese,23,"AM(CLR),FW",24(11),2182,4,4,1.6,0.6,1.3,1.6,0.6,1.3,2.5,6.86
Alessio Romagnoli,AC Milan,24,D(CL),32,2849,2,-,0.3,0.2,-,0.4,0.1,0.1,0.4,6.86
Luigi Sepe,Parma Calcio 1913,28,GK,37,3330,-,-,-,-,-,0.1,-,-,0.1,6.85
Juan Cuadrado,Juventus,31,"D(R),M(CLR),FW",14(4),1224,1,2,0.9,1.7,1.1,2.2,0.1,0.8,1.2,6.85
Berat Djimsiti,Atalanta,26,D(C),20(4),1805,1,2,0.4,0.3,0.2,0.8,-,0.2,0.5,6.85
Marko Pajac,Empoli,26,M(L),9(1),742,2,2,0.9,1,0.9,0.9,-,1,0.9,6.85
Blaise Matuidi,Juventus,32,M(CL),29(2),2428,3,2,0.6,0.7,0.6,0.8,0.2,0.6,1.3,6.85
Gonzalo Higuaín,AC Milan,31,FW,15,1280,6,1,3.7,1.3,1.3,0.9,0.5,1.7,2.3,6.85
Lorenzo Tonelli,Sampdoria,29,D(C),17(2),1653,1,-,0.4,0.1,0.3,1.9,-,0.7,0.3,6.85
Stefan de Vrij,Inter,27,D(C),28,2520,2,-,0.6,0.2,0.1,0.4,-,0.1,0.2,6.85
Gianluigi Donnarumma,AC Milan,20,GK,36,3092,-,-,-,0.1,-,-,-,-,-,6.85
Roberto Soriano,Bologna,28,AM(CL),17,1494,2,2,1.8,1.5,1.1,1,0.1,1.4,1.7,6.85
Marco Parolo,Lazio,34,M(C),28(6),2562,4,3,1.8,0.9,0.1,0.4,0.1,0.6,1,6.85
Ricardo Rodríguez,AC Milan,26,"D(CL),M(L)",35,3052,-,3,0.8,0.6,0.3,0.5,-,0.5,0.4,6.84
Mauro Icardi,Inter,26,FW,24(5),2270,11,4,2.5,1.2,0.3,0.6,0.7,0.7,1.5,6.84
Rodrigo Bentancur,Juventus,22,M(C),21(10),1996,2,3,0.6,0.8,0.6,0.5,0.1,0.7,0.9,6.84
Wojciech Szczesny,Juventus,29,GK,28,2520,-,-,-,-,-,-,-,-,-,6.84
José Luis Palomino,Atalanta,29,D(C),25(5),2262,1,1,0.3,0.2,0.2,0.2,-,0.1,0.4,6.84
Rômulo,Lazio,32,"D(R),M(CR)",9(1),778,-,1,0.4,1.2,1.3,0.8,0.2,0.6,0.6,6.84
Joachim Andersen,Sampdoria,23,D(C),32,2880,-,1,0.4,0.3,0.5,0.4,-,0.2,0.3,6.84
Davide Calabria,AC Milan,22,"D(LR),M(R)",22(4),1954,1,1,0.4,0.8,0.5,0.7,-,0.6,1,6.84
Daniele Rugani,Juventus,24,D(C),15,1350,2,-,0.6,-,-,0.3,-,0.3,0.2,6.84
Thiago Cionek,SPAL 2013,33,D(CR),29(2),2548,-,3,0.5,0.5,0.1,1.2,-,0.4,0.7,6.83
Iago Falque,Torino,29,"AM(CLR),FW",19(7),1618,6,4,2.2,1.9,0.7,0.7,0.3,1.4,1.8,6.83
Gregoire Defrel,Sampdoria,28,"AM(CR),FW",26(10),2343,11,3,1.3,0.7,0.8,0.9,0.2,1.4,1.6,6.82
Fabrizio Cacciatore,Cagliari,32,D(LR),7,584,-,2,0.4,0.9,0.3,0.3,-,0.1,0.4,6.82
Danilo,Bologna,35,D(C),35,3081,1,-,0.3,0.3,0.1,0.5,0.1,-,0.1,6.82
Nicola Sansone,Bologna,27,"AM(LR),FW",13(2),1143,2,4,2,1.3,0.8,1.9,0.3,1.8,2.3,6.81
Luiz Felipe,Lazio,22,D(C),15(2),1292,1,1,0.5,0.2,0.2,0.7,0.1,0.2,0.5,6.81
Cristian Romero,Genoa,21,D(C),27,2339,2,2,0.7,0.1,0.6,0.8,-,0.2,0.6,6.81
Raúl Albiol,Napoli,33,D(C),19(1),1712,1,-,0.2,0.3,0.1,0.4,-,0.1,0.3,6.81
Andrea Petagna,SPAL 2013,24,FW,35(1),3043,16,1,2.5,0.8,0.8,1.3,0.2,2.4,2.3,6.81
Paolo Gozzi Iweru,Juventus,18,Defender,1,90,-,-,-,-,1,-,-,-,-,6.81
Bryan Cristante,Roma,24,M(C),26(9),2421,4,3,1.2,0.8,0.9,0.4,-,1,0.8,6.81
Rafael Tolói,Atalanta,28,D(C),20(1),1748,1,3,1.2,0.6,0.4,0.7,-,0.4,0.6,6.81
Lucas Castro,Cagliari,30,AM(CLR),10(2),900,1,3,0.8,1.3,0.6,0.8,0.2,1.8,2.5,6.81
Mohamed Fares,SPAL 2013,23,"D(L),M(L)",32(3),2947,3,-,1.6,1.1,1,1.1,-,1.1,1.5,6.81
Amin Younes,Napoli,25,AM(CL),6(6),498,3,2,1.1,0.8,1.5,1.3,0.2,0.7,0.8,6.80
Leonardo Bonucci,Juventus,32,D(C),27(2),2471,3,-,0.5,0.3,0.1,0.8,0.1,0.1,0.3,6.80
Jeremie Boga,Sassuolo,22,"AM(CLR),FW",14(11),1440,3,1,1.1,0.6,3.3,1.2,0.3,1,1.5,6.80
Daniele De Rossi,Roma,35,"D(C),M(C)",15(3),1273,1,2,0.3,0.9,0.1,0.5,0.1,0.1,0.2,6.80
Salvador Ichazo,Torino,27,GK,2(1),250,-,-,-,-,-,-,-,-,-,6.80
Orestis Karnezis,Napoli,33,GK,9,810,-,-,-,-,-,0.1,-,-,-,6.79
Karol Linetty,Sampdoria,24,M(C),30(2),2519,3,3,1.1,0.9,0.6,1.6,-,1.1,1.9,6.79
Simone Missiroli,SPAL 2013,33,AM(C),33(1),2750,-,-,0.4,0.8,0.6,1.6,-,0.7,0.9,6.78
Pol Lirola,Sassuolo,21,"D(R),M(R)",32(3),2976,2,6,0.5,1.1,1.2,0.3,0.1,0.8,0.9,6.78
Samir Handanovic,Inter,34,GK,38,3420,-,-,-,-,-,0.2,-,-,-,6.78
Roberto Inglese,Parma Calcio 1913,27,FW,23(2),1968,9,1,1.9,0.6,0.8,1.3,1.2,2.2,3.4,6.78
Kevin Bonifazi,SPAL 2013,23,D(C),26(1),2303,2,1,0.4,0.3,0.9,0.7,-,0.7,0.9,6.78
Alex Meret,Napoli,22,GK,13(1),1151,-,-,-,-,-,0.3,-,-,0.1,6.77
Manuel Locatelli,Sassuolo,21,M(C),21(8),1851,2,4,1.1,1.4,0.7,1,-,0.9,1.4,6.77
Gianluca Caprari,Sampdoria,25,"AM(CLR),FW",12(9),1034,6,2,1.4,0.7,0.9,1.2,0.2,1.3,1.9,6.76
Thomas Strakosha,Lazio,24,GK,35,3150,-,-,-,-,-,0.1,-,-,-,6.76
Luca Cigarini,Cagliari,33,M(C),20(5),1688,-,1,0.8,1.3,0.4,0.7,-,0.5,0.4,6.76
Gastón Ramírez,Sampdoria,28,AM(CLR),19(8),1587,4,4,1,1.2,0.7,1.3,0.1,1.8,1.3,6.76
Mattia Bani,Chievo,25,D(C),29(1),2612,-,-,0.4,0.1,-,1.1,0.1,0.2,0.5,6.76
Sami Khedira,Juventus,32,M(C),8(2),711,2,1,1.7,0.6,-,0.5,-,0.4,0.8,6.75
Giovanni Di Lorenzo,Empoli,25,"D(R),M(R)",37,3330,5,3,0.6,1.1,0.8,1.5,0.1,1.2,1.1,6.75
Matías Vecino,Inter,27,M(C),23(7),2017,3,1,1.5,0.7,0.5,1,0.1,0.5,0.9,6.75
Rômulo,Genoa,32,"D(R),M(CR)",17,1358,1,2,0.8,1.4,1,1.1,0.2,0.3,1.1,6.74
Omar Colley,Sampdoria,26,D(C),21,1765,-,-,0.3,0.2,0.2,0.3,0.1,0.2,0.2,6.74
Federico Peluso,Sassuolo,35,"D(CL),M(L)",14(2),1356,1,-,0.1,-,0.3,0.9,-,0.1,0.1,6.74
Nicolò Barella,Cagliari,22,AM(C),35,3112,1,3,1.5,1.2,1.2,2.3,0.1,1.8,3.2,6.73
Marvin Zeegelaar,Udinese,28,"D(L),M(L)",10(2),955,-,-,0.1,0.4,1.3,0.5,0.1,0.5,1,6.73
José Reina,AC Milan,36,GK,2(2),328,-,-,-,-,-,-,-,-,-,6.73
Rolando Mandragora,Udinese,22,DMC,33(2),2921,3,2,1.3,0.8,0.1,1.1,-,0.4,0.7,6.73
Mateo Musacchio,AC Milan,28,D(C),29,2610,1,-,0.4,0.3,0.1,0.6,0.1,0.2,0.2,6.73
Francesco Vicari,SPAL 2013,24,D(C),26(2),2339,2,1,0.3,0.1,-,0.4,-,0.1,-,6.72
Darijo Srna,Cagliari,37,D(R),24(2),2090,-,4,0.4,1.7,0.4,2.8,-,0.5,0.8,6.72
Elseid Hysaj,Napoli,25,D(LR),24(3),2109,-,2,0.5,0.6,0.7,0.7,-,0.8,1,6.72
Mauro Burruchaga,Chievo,21,Midfielder,0(1),57,-,-,1,-,1,-,-,5,-,6.72
Gianmarco Ferrari,Sassuolo,27,D(C),31,2790,4,-,0.7,0.2,0.1,0.8,-,0.2,0.5,6.72
Bruno Alves,Parma Calcio 1913,37,D(C),33,2924,4,1,0.5,0.3,0.1,0.4,-,-,0.2,6.72
Valon Behrami,Udinese,34,M(C),17(2),1368,1,-,0.5,0.3,0.3,1.8,-,0.9,0.8,6.72
Federico Dimarco,Parma Calcio 1913,21,D(L),10(3),894,1,-,1,0.7,0.8,0.5,0.1,1.1,0.9,6.72
Stefan Radu,Lazio,32,D(CL),28,2254,-,1,0.3,0.3,0.3,0.8,-,0.5,0.8,6.72
Ibrahima Mbaye,Bologna,24,"D(LR),M(LR)",22(1),2009,2,-,0.6,0.2,0.2,1,-,0.5,0.8,6.72
Francesco Caputo,Empoli,31,FW,38,3420,16,3,2.5,1.2,0.3,0.9,0.8,1.3,2.4,6.71
Edgar Barreto,Sampdoria,34,M(C),9(3),784,-,2,0.7,0.8,0.1,0.8,0.1,0.5,1,6.71
Kevin-Prince Boateng,Sassuolo,32,"M(CLR),FW",11(2),942,4,1,2.2,1.2,-,2.1,0.6,1.1,2,6.71
Marco Sportiello,Frosinone,27,GK,35,3150,-,-,-,-,-,0.1,-,-,-,6.71
Lukas Lerager,Genoa,25,DMC,13(1),1124,1,-,1.1,1.3,0.3,1.6,0.1,0.8,0.4,6.71
Andrea Consigli,Sassuolo,32,GK,36,3214,-,-,-,-,-,0.2,-,-,0.1,6.71
Camillo Ciano,Frosinone,29,"AM(C),FW",28(5),2463,7,4,2.3,1.8,0.5,2.7,0.5,1.9,2.1,6.71
Danilo Cataldi,Lazio,24,M(C),4(8),572,2,1,1.1,1.2,0.5,0.3,0.1,0.2,0.6,6.71
Emiliano Viviano,SPAL 2013,33,GK,17,1525,-,-,-,0.1,0.1,0.1,-,-,-,6.71
Federico Mattiello,Bologna,23,M(LR),16(1),1334,1,1,0.6,1.1,0.5,0.7,0.1,0.6,1.6,6.71
Javier Pastore,Roma,30,AM(CLR),7(7),596,3,-,1.4,1.3,1.1,0.2,-,0.4,1,6.70
Davide Biraschi,Genoa,24,D(CR),32(2),2844,-,-,0.3,0.3,1.4,0.9,-,0.5,0.7,6.70
Lorenzo De Silvestri,Torino,31,"D(R),M(R)",30(2),2427,2,4,0.9,0.9,0.2,0.6,0.2,0.6,1.2,6.70
Nicolò Zaniolo,Roma,19,AM(CR),20(7),1772,4,2,1.8,0.7,1.5,1.2,0.1,2.5,2.6,6.70
Miha Zajc,Empoli,24,"AM(C),FW",12(8),1165,3,2,2.8,1.2,1.4,0.6,0.3,1.1,1.6,6.70
João Mário,Inter,26,M(CLR),12(8),1081,1,2,0.8,0.9,1.2,1.2,-,1,1.4,6.70
Alessandro Murgia,SPAL 2013,22,M(C),11(4),1072,-,3,0.9,1.1,0.2,2.1,0.1,0.8,1.2,6.70
Pepín,Parma Calcio 1913,22,Midfielder,1(1),77,-,1,1,0.5,1.5,-,-,-,1,6.70
Luca Paganini,Frosinone,26,M(R),12(2),1121,2,-,2,0.6,0.3,2.5,0.1,1.2,1.5,6.69
Lukasz Skorupski,Bologna,28,GK,38,3420,-,-,-,-,-,-,-,-,-,6.69
Seko Fofana,Udinese,24,M(C),31,2646,2,4,1.9,1.2,1.7,0.9,-,1.6,2.3,6.69
Stefano Sorrentino,Chievo,40,GK,31,2789,-,-,-,-,-,0.1,-,-,-,6.69
Jacopo Dezi,Parma Calcio 1913,27,Midfielder,1,90,-,-,2,-,-,-,-,-,1,6.69
Moise Kean,Juventus,19,FW,5(8),536,6,-,1.5,0.4,0.7,0.5,0.2,0.8,1.7,6.69
