Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Idrissa Gueye,Everton,29,M(C),32(1),2826,2,0.5,52.8,84.3,0.1,3.2,0.1,7.14
Youri Tielemans,Leicester,22,M(C),13,1092,4,1.2,49.3,85,0.2,3.4,0.5,7.14
Paulo Gazzaniga,Tottenham,27,GK,3,270,-,-,31.7,64.2,-,6,-,7.14
Michael Keane,Everton,26,D(CR),33,2970,2,0.3,48.3,80.8,-,3.1,-,7.13
Etienne Capoue,Watford,30,"D(C),M(CL)",33,2947,3,0.3,53,84.4,-,3.5,0.1,7.13
Matt Doherty,Wolverhampton Wanderers,27,"D(LR),M(R)",35(3),3147,5,1,36.8,71.6,0.4,1.4,0.1,7.12
Willy Boly,Wolverhampton Wanderers,28,D(C),36,3169,-,0.3,47.6,81,-,2.4,-,7.12
Andrew Robertson,Liverpool,25,"D(L),M(L)",36,3219,11,1.4,66.6,83.2,0.6,2.2,-,7.12
James Tarkowski,Burnley,26,D(C),35,3087,1,0.1,32.4,69.5,-,3.1,-,7.11
Shane Duffy,Brighton,27,D(C),35,3088,1,0.2,37.3,75.2,-,3.1,-,7.11
Troy Deeney,Watford,31,FW,28(4),2548,5,1.3,25.8,60.7,0.1,0.4,0.1,7.11
Joel Matip,Liverpool,27,D(C),17(5),1535,-,0.1,61,86.9,-,2.1,-,7.11
Kieran Trippier,Tottenham,28,"D(R),M(R)",26(1),2278,3,1.8,57.1,78.9,2,2.6,0.1,7.10
Pierre-Emerick Aubameyang,Arsenal,30,"M(LR),FW",30(6),2733,5,0.9,19.2,74,0.3,0.3,-,7.10
Son Heung-Min,Tottenham,26,"M(CLR),FW",23(8),2049,6,1.1,24.3,85.6,0.2,0.4,0.1,7.10
Ilkay Gündogan,Manchester City,28,M(C),23(8),2136,3,1.4,64.4,90.8,0.9,2.4,0.1,7.10
Ryan Fraser,Bournemouth,25,M(CLR),35(3),3173,14,2.4,31.4,76.9,2,0.7,0.1,7.08
Christian Eriksen,Tottenham,27,M(CLR),30(5),2772,12,2.1,53.5,81,0.9,2.3,0.3,7.08
Dejan Lovren,Liverpool,29,D(C),11(2),986,-,0.1,63.2,86.6,0.2,2.6,0.1,7.08
David Luiz,Chelsea,32,"D(C),DMC",36,3239,2,0.6,72.8,88,-,6,0.3,7.08
Philip Billing,Huddersfield,23,DMC,25(2),2192,-,0.8,39.8,78.6,0.3,2.9,-,7.08
Mark Travers,Bournemouth,20,Goalkeeper,2,180,-,-,21.5,65.1,-,3.5,-,7.08
Raúl Jiménez,Wolverhampton Wanderers,28,FW,36(2),3125,7,1.1,27.9,72.8,0.2,0.9,0.1,7.07
Jannik Vestergaard,Southampton,26,D(C),23,2030,-,0.2,36.7,76.9,-,2.3,0.1,7.07
João Moutinho,Wolverhampton Wanderers,32,M(C),35(3),3040,8,2.2,49,84.8,1.7,3.3,-,7.06
Ciaran Clark,Newcastle United,29,D(CL),9(2),858,-,0.2,27.6,75,-,1.5,-,7.06
Willian,Chelsea,30,AM(CLR),26(6),2109,6,2.5,38.4,85.7,1.2,1.2,0.1,7.06
Shkodran Mustafi,Arsenal,27,D(CR),31,2617,-,0.2,56.9,81.9,-,3.2,0.1,7.05
Petr Cech,Arsenal,37,GK,7,588,-,-,32,68.3,-,5.4,-,7.05
Aymeric Laporte,Manchester City,25,D(CL),34(1),3057,3,0.4,85.6,92.3,-,4.9,-,7.05
Salomón Rondón,Newcastle United,29,FW,30(2),2609,7,1,23,69.9,0.1,0.3,0.1,7.05
Kevin De Bruyne,Manchester City,28,"M(CLR),FW",11(8),978,2,1.9,38.2,83.7,1.1,2.4,0.2,7.05
Ben Chilwell,Leicester,22,"D(L),M(L)",36,3240,4,1.3,46.8,72.3,0.6,1.2,-,7.04
Jan Bednarek,Southampton,23,D(C),24(1),2151,1,0.4,32.8,70.5,-,1.7,0.1,7.04
Dwight McNeil,Burnley,19,M(L),19(2),1599,5,1.2,21.6,75.7,1.6,0.9,-,7.03
Granit Xhaka,Arsenal,26,M(C),29,2502,2,1.4,77.4,85.3,1.1,5.5,0.1,7.03
Aleksandar Mitrovic,Fulham,24,FW,37,3282,3,0.8,27.7,72,-,0.4,0.1,7.03
Lukasz Fabianski,West Ham,34,GK,38,3420,-,0.1,28.2,49.7,-,8.5,-,7.02
César Azpilicueta,Chelsea,29,"D(CLR),M(R)",38,3403,5,0.7,65.3,87,0.6,1.3,0.1,7.01
Harry Maguire,Leicester,26,D(C),31,2599,-,0.4,56.4,85.6,-,6.2,-,7.01
Danilo,Manchester City,27,D(LR),9(2),806,-,0.4,69.7,87,0.2,1.7,-,7.01
José Holebas,Watford,35,"D(L),M(L)",27(1),2394,6,1.4,29.8,68.5,1.5,1.6,-,7.00
Callum Wilson,Bournemouth,27,FW,29(1),2535,9,1,14.7,67.1,0.2,0.1,-,6.99
Fabián Balbuena,West Ham,27,D(C),23,2014,-,0.1,36.2,79.4,-,2.2,-,6.98
Nicolás Otamendi,Manchester City,31,D(C),14(4),1234,-,0.1,69,92.7,-,2.6,-,6.98
Andros Townsend,Crystal Palace,27,"AM(LR),FW",34(4),3018,4,1.6,27,78.8,1,0.8,-,6.98
Pedro,Chelsea,31,M(CLR),21(10),1781,2,0.9,34.4,86.5,0.3,1.2,0.1,6.97
Leander Dendoncker,Wolverhampton Wanderers,24,DMC,17(2),1469,-,0.4,31.9,79.4,0.1,0.8,-,6.97
Nacho Monreal,Arsenal,33,"D(CL),M(L)",21(1),1861,3,0.5,53.1,87.6,0.2,1.4,-,6.97
Jefferson Lerma,Bournemouth,24,"D(R),DMC",29(1),2511,-,0.5,52,83.2,0.1,2.3,0.1,6.97
Steve Cook,Bournemouth,28,D(C),31,2787,1,0.4,48.4,79.3,0.1,3.4,-,6.96
Sean Morrison,Cardiff,28,D(C),34,3040,3,0.6,21.7,62.8,-,1.1,-,6.96
Joshua King,Bournemouth,27,"AM(CLR),FW",34(1),2974,3,1.1,23,72,0.2,0.3,0.1,6.96
Kyle Walker,Manchester City,29,"D(CR),M(R)",30(3),2777,1,0.7,72.4,90.1,0.1,3.5,-,6.96
Ander Herrera,Manchester United,29,M(C),16(6),1405,3,0.7,44.5,87.8,-,1.5,0.1,6.96
Riyad Mahrez,Manchester City,28,AM(CLR),14(13),1338,4,0.9,29.5,84.7,0.6,1.4,0.2,6.96
Hugo Lloris,Tottenham,32,GK,33,2970,-,-,31.7,73.6,-,6.7,-,6.96
Lucas Moura,Tottenham,26,"AM(CLR),FW",25(7),2128,-,0.8,22.6,76.1,-,0.4,-,6.96
Isaac Hayden,Newcastle United,24,DMC,21(4),1864,4,0.9,28.8,79.4,0.2,1,0.1,6.96
Fabinho,Liverpool,25,"D(R),DMC",21(7),2013,2,0.6,57.5,85.3,0.1,2.6,-,6.95
Kyle Walker-Peters,Tottenham,22,D(R),4(2),374,3,1.2,31.3,83,0.7,0.5,-,6.95
Florian Lejeune,Newcastle United,28,D(C),12,1055,-,0.5,46.9,76.2,0.1,6.8,0.1,6.95
Marcus Rashford,Manchester United,21,"AM(LR),FW",26(7),2345,6,1.2,20.2,78.1,0.3,0.5,-,6.95
Matt Ritchie,Newcastle United,29,"D(L),M(CLR)",35(1),2940,8,1.7,30.5,73.1,1.9,1.6,-,6.95
Ayoze Pérez,Newcastle United,25,"AM(CLR),FW",34(3),2928,2,1.2,21.1,75.9,0.1,0.7,0.1,6.95
Dele Alli,Tottenham,23,M(CL),22(3),1835,3,1.1,41.1,80.3,0.1,1,0.1,6.95
Jamie Vardy,Leicester,32,"AM(L),FW",30(4),2733,4,0.9,12.2,65.6,0.2,0.2,-,6.94
Romain Saïss,Wolverhampton Wanderers,29,"D(C),DMC",12(7),1145,-,0.2,38.8,77.1,0.1,3.2,-,6.93
Vincent Kompany,Manchester City,33,D(C),13(4),1223,-,0.1,72.2,93,-,3.7,-,6.93
Juan Foyth,Tottenham,21,D(C),10(2),890,-,0.3,48.8,85.2,-,1.8,0.1,6.93
Declan Rice,West Ham,20,"D(C),DMC",34,3005,-,0.3,44.6,86.4,-,2.9,-,6.93
N'Golo Kanté,Chelsea,28,DMC,36,3096,4,1.3,56.2,87.9,0.2,1,0.1,6.93
Michail Antonio,West Ham,29,"D(R),M(CLR),FW",22(11),2101,4,0.7,20.2,68.1,0.2,0.8,0.1,6.92
Laurent Koscielny,Arsenal,33,D(C),13(4),1330,-,0.1,52.4,91.9,-,3.5,-,6.92
Kevin Long,Burnley,28,D(C),5(1),513,1,0.2,28,81,-,3.5,-,6.92
James Milner,Liverpool,33,"D(LR),M(CLR)",19(12),1787,4,1.4,45.2,84.6,1.2,2.6,0.1,6.91
Luke Shaw,Manchester United,23,"D(L),M(L)",29,2592,4,1.1,57.2,83.3,0.5,1.6,0.1,6.91
Nathan Redmond,Southampton,25,"AM(CLR),FW",36(2),3278,4,1.4,29.6,75.4,0.6,1.3,-,6.91
Bernardo,Brighton,24,D(LR),19(3),1751,1,0.5,35.7,72.7,0.3,1,-,6.90
Anthony Martial,Manchester United,23,"AM(LR),FW",18(9),1624,2,1.3,26.2,79.3,0.1,0.1,0.1,6.90
Arthur Masuaku,West Ham,25,"D(L),M(L)",19(4),1758,1,0.6,38.3,83.3,0.2,2.2,-,6.90
Diogo Jota,Wolverhampton Wanderers,22,"AM(CL),FW",29(4),2372,5,0.8,22.6,75.6,0.2,0.5,0.1,6.89
Matt Targett,Southampton,23,"D(L),M(L)",13(3),1187,3,1.4,27.6,69.9,1.4,1.4,0.1,6.89
Gonzalo Higuaín,Chelsea,31,FW,13(1),1092,-,1.1,22.6,77.2,-,0.9,-,6.89
Jan Vertonghen,Tottenham,32,D(CL),22,1915,-,0.2,69.6,87.5,0.2,3.1,-,6.89
Richarlison,Everton,22,"AM(CLR),FW",32(3),2679,1,0.6,22.7,68.5,0.1,0.6,-,6.89
Issa Diop,West Ham,22,D(C),33,2970,-,0.1,34.4,86,-,1.6,-,6.89
Georginio Wijnaldum,Liverpool,28,M(CL),32(3),2736,-,0.7,50.5,91.1,0.1,1.6,-,6.89
Jorginho,Chelsea,27,DMC,37,3165,-,0.8,84.3,89.3,-,2.5,0.4,6.88
Daryl Janmaat,Watford,29,"D(R),M(R)",17(1),1522,2,0.7,33.3,75.8,0.8,2.6,-,6.88
Nathaniel Mendez-Laing,Cardiff,27,AM(R),11(9),987,1,1,12.8,62,0.5,0.3,0.1,6.88
Henrikh Mkhitaryan,Arsenal,30,M(CLR),19(6),1645,4,1.2,31.8,79.9,0.3,0.8,0.2,6.88
Jonny Evans,Leicester,31,D(CL),21(3),1995,-,0.2,42.9,84.7,-,2.8,-,6.88
Seamus Coleman,Everton,30,"D(R),M(R)",29,2560,2,0.8,41.2,78.1,0.6,1.4,-,6.88
Pierre-Emile Højbjerg,Southampton,23,M(C),31,2764,3,0.9,57.8,82.9,0.3,3.5,0.1,6.87
James Ward-Prowse,Southampton,24,M(CR),21(5),1942,-,1.8,27.7,76.5,1.5,1,-,6.87
Ashley Young,Manchester United,33,"D(LR),M(LR)",28(2),2569,2,1.3,45.9,77.5,1.4,3.7,-,6.87
Wes Morgan,Leicester,35,D(C),21(1),1926,-,0.1,40.5,80.8,-,1.6,-,6.87
John Stones,Manchester City,25,D(CR),20(4),1763,-,0.2,73,94.2,-,4.3,-,6.87
Rúben Neves,Wolverhampton Wanderers,22,DMC,34(1),3009,3,0.7,55.4,81.2,0.1,6.1,-,6.86
Michy Batshuayi,Crystal Palace,25,FW,9(2),757,-,0.2,14.8,65,-,0.7,-,6.86
Ryan Babel,Fulham,32,"M(LR),FW",15(1),1260,3,1.4,29.3,82.9,0.7,0.7,-,6.86
Nathan Aké,Bournemouth,24,"D(CL),DMC",38,3412,-,0.2,44.6,86,0.1,1.9,-,6.86
Ben Mee,Burnley,29,D(CL),38,3420,2,0.2,39.5,74.9,0.1,4.7,-,6.86
Sean Longstaff,Newcastle United,21,M(C),8(1),688,-,0.6,32.6,80.9,0.2,3.3,-,6.86
Mario Lemina,Southampton,25,DMC,18(3),1616,1,0.6,38.6,86,0.1,2.1,-,6.85
Serge Aurier,Tottenham,26,"D(CLR),M(R)",6(2),564,2,0.8,33.6,75.5,0.9,0.6,-,6.85
Jonny,Wolverhampton Wanderers,25,"D(CLR),M(L)",32(1),2780,1,0.9,32.6,77.8,0.3,1,-,6.85
James Tomkins,Crystal Palace,30,D(CR),29,2563,1,0.2,38.3,83,-,4.3,-,6.85
Ruben Loftus-Cheek,Chelsea,23,M(CLR),6(18),985,2,0.7,25.4,87.9,-,0.5,-,6.85
Maya Yoshida,Southampton,30,D(CR),17,1520,1,0.3,32.7,75.7,-,2.4,-,6.85
Michel Vorm,Tottenham,35,GK,2,180,-,-,22,77.3,-,2.5,-,6.85
Gerard Deulofeu,Watford,25,"AM(LR),FW",26(4),2083,5,1,23.9,77.4,0.2,0.5,0.1,6.84
Romelu Lukaku,Manchester United,26,"AM(R),FW",22(10),2130,-,0.7,16.7,66.3,0.2,0.4,0.1,6.84
Danny Rose,Tottenham,28,"D(L),M(L)",20(6),1798,3,1,35.7,73.7,0.8,1,-,6.84
Marko Arnautovic,West Ham,30,"AM(CLR),FW",24(4),2001,4,1.3,22.9,74.7,0.2,0.4,0.1,6.84
Toby Alderweireld,Tottenham,30,D(CR),33(1),2924,-,0.2,69.4,88.5,0.1,7.1,0.1,6.84
David Brooks,Bournemouth,21,AM(CR),29(1),2278,5,1,28.5,73.1,0.3,0.7,0.2,6.83
Georges-Kévin Nkoudou,Tottenham,24,AM(LR),0(1),4,1,1,3,66.7,1,-,-,6.83
Danny Ings,Southampton,26,"AM(C),FW",23(1),1668,3,1.2,16.3,71.4,-,0.5,0.2,6.83
Davinson Sánchez,Tottenham,23,D(C),22(1),1943,1,0.2,62.6,89.9,-,2.7,-,6.83
Willy Caballero,Chelsea,37,GK,2,180,-,-,27,77.8,-,7.5,-,6.83
Callum Paterson,Cardiff,24,"D(R),M(CR),FW",21(6),1996,1,0.9,20.4,48.4,0.2,0.5,-,6.82
Calum Chambers,Fulham,24,"D(CR),DMC",29(2),2587,-,0.5,47.9,79,-,2.9,-,6.82
Fabian Delph,Manchester City,29,"D(L),M(CL)",8(3),725,1,0.3,62.9,91.3,0.3,2.4,-,6.82
Sokratis,Arsenal,31,D(CR),25,2199,2,0.2,55.5,89.4,-,4.1,-,6.82
Phil Jones,Manchester United,27,"D(CR),DMC",15(3),1264,1,0.2,41.9,92.6,-,2.2,-,6.81
James McArthur,Crystal Palace,31,M(CLR),36(2),3072,6,0.8,36.8,79.3,0.1,1.7,0.1,6.80
Jonjo Shelvey,Newcastle United,27,M(C),10(6),944,1,1.6,39.3,71,0.9,5.4,0.1,6.80
Jamaal Lascelles,Newcastle United,25,D(C),32,2748,1,0.1,34.5,76.7,-,2.3,-,6.80
Ashley Westwood,Burnley,29,DMC,31(3),2822,7,1.2,41.7,76.4,0.9,3,0.1,6.80
Solly March,Brighton,24,AM(CLR),30(5),2475,5,1.2,21.6,70.6,1.3,0.9,-,6.79
Alisson,Liverpool,26,GK,38,3420,-,-,28.3,80.3,-,4.8,-,6.79
Chris Smalling,Manchester United,29,D(CR),24,2128,-,0.1,39.8,86.2,-,2.1,-,6.79
Antonio Rüdiger,Chelsea,26,D(CR),33,2874,-,0.2,76.9,91.5,-,4.5,0.1,6.78
Ben Gibson,Burnley,26,D(CL),1,63,-,-,33,66.7,-,1,-,6.78
Jonjoe Kenny,Everton,22,D(R),8(2),790,1,0.6,42.8,72,0.4,1.8,-,6.78
Robert Snodgrass,West Ham,31,AM(CLR),25(8),2224,5,1.8,29.4,82.1,1.8,0.8,0.1,6.78
Mesut Özil,Arsenal,30,M(CLR),20(4),1742,2,1.9,46.6,88.6,0.8,1.2,0.1,6.78
Kurt Zouma,Everton,24,D(CR),29(3),2613,2,0.2,45.1,83.6,-,3.2,-,6.78
Erik Lamela,Tottenham,27,AM(CLR),9(10),973,2,1.2,22.2,83.2,0.5,0.4,0.2,6.77
Zanka,Huddersfield,29,D(C),24,2148,1,0.3,48.9,82.1,-,2.9,-,6.77
Joe Bennett,Cardiff,29,"D(L),M(L)",30,2641,1,0.5,23.1,71.8,0.4,1.4,-,6.77
Ryan Bennett,Wolverhampton Wanderers,29,D(C),34,3060,-,0.3,39.6,79.6,-,2,-,6.77
Simon Francis,Bournemouth,34,D(CR),13(4),1230,2,0.6,38.5,73.3,0.6,1.8,-,6.77
Wesley Hoedt,Southampton,25,D(C),13,1170,-,0.1,47.8,78.6,-,4.4,-,6.77
Ryan Fredericks,West Ham,26,"D(R),M(R)",12(3),1086,-,0.2,29.1,70.9,0.3,0.9,-,6.76
Nemanja Matic,Manchester United,30,DMC,28,2441,-,0.5,65.6,86.9,0.1,3.9,-,6.76
Oriol Romeu,Southampton,27,DMC,25(6),2142,-,0.3,35.5,79.3,-,1.8,-,6.76
Hamza Choudhury,Leicester,21,M(C),7(2),597,-,0.6,26.7,84.6,0.1,1.1,-,6.76
Abdoulaye Doucouré,Watford,26,M(C),34(1),3062,6,1.1,55.4,83.5,0.1,1.7,0.1,6.76
Joe Gomez,Liverpool,22,D(CLR),12(4),1060,-,0.4,49.2,87.5,0.1,2,-,6.76
Miguel Almirón,Newcastle United,25,"AM(CL),FW",9(1),763,-,1.3,24.1,74.7,0.7,0.8,0.1,6.76
Ashley Barnes,Burnley,29,"AM(CL),FW",26(11),2388,2,0.6,14,59.1,-,0.4,0.1,6.75
Moussa Sissoko,Tottenham,29,M(CR),27(2),2337,3,0.9,46.5,86.7,0.1,1.4,-,6.75
Charlie Taylor,Burnley,25,"D(L),M(L)",35(3),3240,1,0.3,30.9,72.5,0.6,2.2,-,6.75
Joel Ward,Crystal Palace,29,"D(LR),DMC,M(R)",6(1),551,-,0.3,27.1,72.6,-,1.3,-,6.74
Johann Gudmundsson,Burnley,28,AM(CLR),19(10),1749,6,1.3,16.9,72.5,1.3,0.6,-,6.74
Pablo Zabaleta,West Ham,34,"D(R),DMC,M(R)",23(3),2092,1,0.3,33.1,76.7,0.3,1.4,-,6.74
Naby Keita,Liverpool,24,M(C),16(9),1394,1,0.4,40.2,88.5,-,0.6,0.1,6.74
Rob Holding,Arsenal,23,D(CR),9(1),807,-,0.2,61.4,87.5,-,3.4,-,6.74
Angelo Ogbonna,West Ham,31,D(C),20(4),1871,1,0.2,33.1,83.6,-,1.8,-,6.74
Eric Dier,Tottenham,25,"D(CR),DMC",18(2),1510,-,0.4,54.2,84.9,0.1,2.3,0.1,6.74
Scott Dann,Crystal Palace,32,D(C),7(3),661,1,0.2,26.4,72.7,-,1.4,-,6.74
Vicente Guaita,Crystal Palace,32,GK,20,1755,-,-,25,42.5,-,6.3,-,6.74
Paul Dummett,Newcastle United,27,D(CL),21(5),1987,-,0.2,29.2,71.1,0.3,2,-,6.74
Aaron Mooy,Huddersfield,28,M(C),25(4),2327,1,1.5,44.1,80.2,1.4,2.1,-,6.73
Andreas Christensen,Chelsea,23,"D(C),DMC",6(2),615,-,-,57.3,92.8,-,1.1,-,6.73
Artur Boruc,Bournemouth,39,GK,12,1080,-,-,23.8,57,-,5.8,-,6.72
Neil Etheridge,Cardiff,29,GK,38,3420,-,0.1,30.1,32.3,-,9.1,-,6.72
Will Hughes,Watford,24,M(CR),31(1),2436,4,0.9,30,76.4,0.1,0.5,-,6.72
Lewis Dunk,Brighton,27,D(C),36,3153,1,0.3,41.4,82.8,-,4.5,-,6.72
Lucas Torreira,Arsenal,23,DMC,24(10),2381,2,0.5,46.8,87.4,0.2,1.8,-,6.72
Manuel Lanzini,West Ham,26,AM(CLR),8(2),689,1,0.5,45.2,89.6,0.2,0.9,-,6.72
Mamadou Sakho,Crystal Palace,29,D(C),27,2417,-,0.2,48.9,88.6,-,2.2,-,6.72
Víctor Camarasa,Cardiff,25,M(CR),31(1),2579,4,1.6,27.7,75.1,1.3,1.4,-,6.72
Maxime Le Marchand,Fulham,29,D(CL),25(1),2252,1,0.3,53.3,83.3,0.2,3.5,-,6.72
Héctor Bellerín,Arsenal,24,"D(R),M(R)",18(1),1535,5,0.4,41.3,84.2,0.5,1.3,0.1,6.71
Patrick van Aanholt,Crystal Palace,28,"D(L),M(L)",36,3198,2,1,44.7,79.8,0.3,1.9,0.1,6.71
Martín Montoya,Brighton,28,D(LR),24(1),2166,1,0.7,34.3,80,0.6,1.5,-,6.71
Adam Smith,Bournemouth,28,"D(LR),M(R)",25,2073,1,0.4,34.9,82,0.2,0.9,-,6.71
Morgan Schneiderlin,Everton,29,DMC,10(4),835,1,0.6,38.9,88.6,0.1,1.9,0.1,6.71
Xherdan Shaqiri,Liverpool,27,M(CLR),11(13),1059,3,0.8,26.6,81.2,0.5,1.5,0.2,6.71
Aaron Ramsey,Arsenal,28,M(CR),14(14),1331,6,0.9,27.6,82,0.2,0.9,-,6.70
Harvey Barnes,Leicester,21,AM(CL),11(5),1010,2,1.1,19.4,77.2,0.2,0.1,-,6.70
Juan Mata,Manchester United,31,AM(CLR),16(6),1295,2,1.4,31.8,86,0.6,2.2,0.1,6.70
Steve Mounie,Huddersfield,24,FW,19(12),1778,3,0.6,18,64.5,-,0.1,-,6.69
Ben Foster,Watford,36,GK,38,3420,-,0.1,30.3,44.8,-,9.6,-,6.69
Daniel Amartey,Leicester,24,"D(R),DMC",7(2),641,-,0.3,41.2,85.2,-,2.2,-,6.69
Dan Gosling,Bournemouth,29,M(C),19(6),1738,1,0.4,38.8,79.6,-,1.9,0.1,6.69
André-Frank Zambo Anguissa,Fulham,23,DMC,16(6),1519,-,0.3,47.4,87.4,-,1.6,-,6.69
David Button,Brighton,30,GK,4,360,-,-,24.8,37.4,-,6.8,-,6.69
Ben Davies,Tottenham,26,"D(CL),M(L)",20(7),1839,-,0.6,40.2,82.8,0.3,1.2,-,6.69
Bruno Ecuele Manga,Cardiff,30,D(CR),37(1),3374,1,0.2,25.2,64.9,0.1,2.4,-,6.69
Jack Wilshere,West Ham,27,M(CLR),4(4),389,1,0.6,27,89.8,-,1.9,-,6.68
Bernd Leno,Arsenal,27,GK,31(1),2833,-,-,28.8,69.2,-,4.9,-,6.68
Antonio Valencia,Manchester United,33,"D(R),M(R)",5(1),466,-,1.2,45.2,84.1,0.8,1.8,-,6.68
Victor Lindelöf,Manchester United,24,D(CR),29(1),2602,1,0.2,49.7,89.2,-,2.1,-,6.68
Pascal Groß,Brighton,28,M(C),24(1),1878,3,2.2,32.4,75.6,1.8,2.1,-,6.68
Aaron Cresswell,West Ham,29,"D(CL),M(L)",18(2),1591,1,0.9,40.6,81.4,0.8,1.5,-,6.68
Marc Albrighton,Leicester,29,M(LR),18(9),1627,2,1.1,23,65.9,0.8,1.7,-,6.68
Chris Wood,Burnley,27,FW,29(9),2596,2,0.6,15.8,64.8,0.1,0.1,0.1,6.67
Christian Kabasele,Watford,28,D(C),19(2),1587,-,0.1,26.2,73.9,-,2.1,-,6.67
Jordan Henderson,Liverpool,29,M(CLR),21(11),1983,3,0.5,54.4,87.2,0.2,3.3,0.1,6.67
Jeffrey Schlupp,Crystal Palace,26,"D(L),M(CL)",18(12),1667,1,0.5,21,75.9,0.1,0.5,-,6.66
Ederson,Manchester City,25,GK,38,3420,1,0.1,24.2,82.6,-,3.3,-,6.66
Marouane Fellaini,Manchester United,31,M(C),6(8),748,1,0.2,30.4,81.2,0.1,0.3,-,6.66
Roberto Pereyra,Watford,28,M(CLR),33,2825,1,1.1,34,83.2,0.2,1.4,-,6.66
Adam Masina,Watford,25,"D(L),M(L)",11(3),1004,1,0.2,31.1,80.7,0.4,1.9,-,6.66
Craig Cathcart,Watford,30,D(CR),35(1),3099,-,-,35.5,81.5,-,2.7,-,6.66
Phil Bardsley,Burnley,34,D(LR),19,1672,-,0.4,29.2,69,0.5,1.9,-,6.66
Yan Valery,Southampton,20,"D(R),M(R)",20(3),1715,1,0.3,17.3,61.9,0.3,0.6,-,6.66
Christian Benteke,Crystal Palace,28,FW,9(7),813,1,0.6,14.9,56.9,-,0.4,-,6.66
