Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Jeremy Gelin,Rennes,22,"D(C),DMC",25(3),2315,-,2,2,-,0.2,84.1,1.5,-,6.67
Ivan Santini,Caen,30,FW,31(1),2778,11,1,3,-,2.8,63.7,3.8,-,6.67
Franck Tabanou,Guingamp,30,"D(L),M(L)",12(3),1048,-,2,5,-,0.1,76.8,1.5,1,6.67
Wesley Sneijder,Nice,35,AM(CL),4(1),400,-,-,-,-,3.2,84.4,-,-,6.67
Habib Maïga,Saint-Etienne,23,DMC,7(6),704,1,-,2,-,0.5,79.1,0.6,-,6.67
Romain Thomas,Angers,31,D(C),28,2472,2,-,5,-,0.6,81.3,2.7,1,6.66
Étienne Didot,Guingamp,35,M(C),21(2),1637,2,1,4,-,0.6,81.1,0.9,-,6.66
Steve Mandanda,Marseille,34,GK,31,2682,-,-,-,1,-,66.4,0.3,3,6.66
Lebo Mothiba,Lille,23,FW,14,1189,5,-,2,-,1.6,82.2,1.6,1,6.66
Christophe Jallet,Nice,35,D(LR),13(2),1174,-,-,4,-,0.3,86.9,1.3,-,6.65
Mike Maignan,Lille,23,GK,34,3033,-,-,-,1,-,74.7,0.4,2,6.65
Romain Genevois,Caen,31,D(CR),22(2),1815,-,1,4,1,0.2,72.5,1.9,1,6.65
Nicolas Pallois,Nantes,31,D(C),28,2435,-,3,6,2,0.3,72.6,1.3,-,6.65
Moussa Konaté,Amiens,26,"AM(R),FW",28(5),2482,13,1,8,-,2.1,67.7,2.3,2,6.64
Vukasin Jovanovic,Bordeaux,23,D(C),16,1440,-,-,5,-,0.3,89.3,1.6,-,6.64
Nicolas Cozza,Montpellier,20,D(C),7(2),578,1,1,2,-,0.8,77,0.4,1,6.64
Anwar El Ghazi,Lille,24,"AM(LR),FW",19(8),1648,4,4,2,-,2.3,77.7,0.6,2,6.64
Remi Walter,Nice,24,M(CR),6(2),492,1,-,-,-,0.5,88.7,0.9,1,6.64
Opa Nguette,Metz,24,"AM(LR),FW",11(6),1020,-,-,3,-,1.6,78.9,1.1,1,6.64
Alexis Blin,Toulouse,22,DMC,20(6),1884,1,3,5,-,0.4,78.4,1.4,1,6.64
Wylan Cyprien,Nice,24,AM(C),10(6),946,2,2,2,-,1.3,89.9,0.6,1,6.63
Julien Serrano,Monaco,21,Defender,3(1),279,-,-,1,-,0.3,71.9,1.3,-,6.63
Saidy Janko,Saint-Etienne,23,"D(R),M(R)",16(5),1421,-,-,5,-,0.2,79.5,0.8,-,6.62
Julian Palmieri,Metz,32,"D(L),M(L)",12(2),1057,-,-,4,1,0.3,79.9,0.8,-,6.62
Yaya Sanogo,Toulouse,26,FW,17(10),1513,6,-,6,-,1.8,56.8,3.1,1,6.62
Kelvin Amian,Toulouse,21,D(CLR),35(1),3154,1,1,3,1,0.4,77.4,1.1,-,6.62
Ablie Jallow,Metz,20,Midfielder,2,131,-,-,-,-,0.5,83.3,2,-,6.62
Moussa Niakhaté,Metz,23,D(C),34(1),3105,-,1,8,-,0.5,79.4,1.9,-,6.61
Jimmy Durmaz,Toulouse,30,AM(CLR),12(8),1032,3,3,5,-,0.7,72.9,0.5,1,6.61
Eiji Kawashima,Metz,36,GK,29,2570,-,-,-,1,-,49.3,-,-,6.61
Aymen Abdennour,Marseille,29,D(C),6(2),500,-,-,3,-,0.3,93.4,1,-,6.61
Andrea Raggi,Monaco,35,D(CLR),18(2),1608,1,-,3,-,0.3,79.2,0.7,-,6.61
Firmin Ndombe Mubele,Rennes,25,"AM(R),FW",13(6),1225,5,1,1,-,1.7,72.2,0.5,2,6.60
Hernani,Saint-Etienne,25,M(CL),5(9),539,3,-,1,2,1.1,81.3,0.9,1,6.60
Walter Benítez,Nice,26,GK,28,2520,-,-,3,-,-,69.8,0.1,-,6.60
Remi Walter,Troyes,24,M(CR),12,999,-,1,1,-,0.6,83.1,0.9,-,6.59
Steeve Yago,Toulouse,26,D(CR),16(5),1573,-,-,7,-,-,76.1,0.8,-,6.59
Malang Sarr,Nice,20,D(CL),13(8),1320,-,-,1,-,0.4,89.3,1.3,-,6.59
Fallou Diagne,Metz,29,"D(CR),DMC",26(3),2243,1,1,8,2,0.5,78.4,2.2,-,6.59
Angelo Fulgini,Angers,22,AM(CR),16(13),1531,3,5,4,-,1.3,76.9,0.4,1,6.59
Durel Avounou,Caen,21,M(L),8(1),655,-,-,1,-,0.6,73.5,0.6,-,6.59
Stéphane Darbion,Troyes,35,AM(LR),20(3),1708,3,2,2,-,0.8,80.5,0.5,-,6.59
Baptiste Santamaría,Angers,24,DMC,30(1),2598,-,-,6,-,0.6,78.9,1.5,-,6.59
Guido Carrillo,Monaco,28,FW,2(13),417,4,-,-,-,0.9,63.2,2.1,1,6.59
Thiago Maia,Lille,22,DMC,28(6),2467,-,-,2,1,0.4,84.9,0.6,-,6.59
Arnaud Lusamba,Nice,22,Midfielder,1(3),160,-,-,-,-,-,81.5,-,-,6.59
Cédric Yambéré,Dijon,28,"D(C),DMC",31(1),2831,3,-,7,2,0.3,81.8,2.1,1,6.58
Maxwel Cornet,Lyon,22,"AM(LR),FW",13(17),1263,4,6,1,-,1,78.6,0.4,-,6.58
Kalifa Coulibaly,Nantes,27,FW,3(5),339,1,-,-,-,0.9,58.6,3.1,-,6.58
James Lea Siliki,Rennes,23,M(CL),19(13),1812,3,2,5,1,1.1,77.8,0.7,-,6.58
Stéphane Sessegnon,Montpellier,35,M(CLR),11(5),988,1,2,1,-,1.3,81.3,0.5,-,6.58
Jean-Luc Dompé,Amiens,23,Midfielder,0(1),28,-,-,-,-,1,50,-,-,6.58
Keagan Dolly,Montpellier,26,AM(CL),9(8),882,1,2,1,-,1.3,81.8,0.4,-,6.58
Jonathan Ikone,Montpellier,21,AM(CLR),12(6),1000,1,1,-,-,1,72.5,0.3,-,6.58
Dimitri Foulquier,Strasbourg,26,"D(LR),M(R)",13(3),1238,-,2,2,-,0.1,77.4,0.3,-,6.58
Maxime Lopez,Marseille,21,M(C),14(10),1374,-,1,2,-,0.4,92.1,0.1,-,6.58
Rachid Ghezzal,Monaco,27,AM(CLR),7(19),997,2,3,3,1,1.1,76.7,0.3,1,6.58
Mehdi Tahrat,Angers,29,DMC,6(1),445,-,-,3,-,0.7,69.7,3,-,6.58
Danijel Subasic,Monaco,34,GK,34,2941,-,-,3,-,-,63.7,0.3,-,6.57
Paul Baysse,Bordeaux,31,D(CR),6(2),565,-,-,-,1,0.5,86.7,3,-,6.57
Abdoulaye Diallo,Rennes,27,GK,3,270,-,-,-,-,-,66.2,-,-,6.57
Jimmy Giraudon,Troyes,27,D(C),24(1),2092,-,-,4,1,0.2,79.2,1.8,-,6.57
Oswaldo Vizcarrondo,Troyes,35,D(C),18(2),1714,-,-,6,1,0.3,83.1,2.7,-,6.57
Mehdi Zeffane,Rennes,27,"D(LR),M(R)",11(4),989,-,1,-,-,1,79.1,0.8,-,6.57
Alexandre Mendy,Bordeaux,25,FW,8(8),794,4,-,2,-,1.8,72.2,2.1,1,6.57
Wesley Lautoa,Dijon,31,"D(C),DMC",8(2),622,-,-,1,-,0.1,82.7,1.2,-,6.56
Alban Lafont,Toulouse,20,GK,38,3420,-,-,4,-,-,59.3,0.2,-,6.56
Samuel Moutoussamy,Nantes,22,M(CL),4(3),432,-,-,-,-,0.7,81,0.9,-,6.56
Marlon Santos,Nice,23,D(C),22(1),1930,-,-,4,1,0.3,94.6,1.7,-,6.56
Lacina Traoré,Amiens,29,FW,8(10),775,-,2,1,-,0.6,53.8,3.9,1,6.56
Benoit Costil,Bordeaux,31,GK,36,3240,-,-,1,-,-,59.9,0.1,-,6.55
Danijel Milicevic,Metz,33,AM(C),8(4),714,-,3,-,-,0.5,73.4,0.7,-,6.55
Milan Gajic,Bordeaux,23,D(R),4,360,-,1,-,-,0.3,76.6,1,-,6.55
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",2(4),205,-,1,1,-,1.2,76.5,-,1,6.55
Georges Mandjeck,Metz,30,M(C),11(3),971,-,1,5,-,0.6,78.4,2.6,-,6.55
Mexer,Rennes,30,D(C),13(4),1197,-,-,1,-,0.2,84,2.5,-,6.54
Benoit Assou-Ekotto,Metz,35,D(L),13,1053,-,-,1,2,0.2,75.2,0.2,-,6.54
Nicolas Basin,Metz,20,Defender,3(2),313,1,-,1,-,0.4,67.7,1.2,-,6.54
Emmanuel Rivière,Metz,29,FW,23(5),2016,5,2,1,-,2.5,67.7,3.6,-,6.54
Clement Michelin,Toulouse,22,D(R),4(3),274,-,-,2,-,0.1,75,1.3,-,6.54
Lucas Moura,Paris Saint-Germain,26,"AM(CLR),FW",0(5),72,1,1,1,-,0.6,88.6,0.2,-,6.53
Gaetan Laborde,Bordeaux,25,"AM(C),FW",10(10),956,3,-,1,-,1.6,65.1,2.6,1,6.53
Zinedine Machach,Toulouse,23,M(C),2(2),193,1,-,2,-,1,75.7,-,-,6.53
Tristan Dingome,Troyes,28,M(C),14,1195,-,-,4,-,0.4,82.3,0.5,-,6.53
Ludovic Blas,Guingamp,21,M(CLR),17(14),1783,3,2,2,1,1.3,85.7,0.6,1,6.53
Fares Bahlouli,Lille,24,Midfielder,2(9),303,1,-,2,-,0.4,73.3,0.1,-,6.53
Chris Philipps,Metz,25,"D(C),DMC",10(1),852,-,-,4,-,0.4,79.4,0.6,-,6.53
Ibrahim Amadou,Lille,26,"D(C),DMC",30,2413,-,-,3,-,0.5,87.5,1.1,-,6.53
Ludovic Butelle,Angers,36,GK,19,1653,-,-,-,-,-,47.9,0.3,-,6.52
Léo Lacroix,Saint-Etienne,27,D(C),8(3),774,-,-,3,1,0.7,85.6,1.8,-,6.52
Alexandre Oukidja,Strasbourg,30,GK,16(1),1457,-,-,1,-,-,51.4,0.3,-,6.52
Jérémy Blayac,Strasbourg,36,FW,7(18),909,3,1,2,-,1.3,64.9,3.7,-,6.52
Diego Contento,Bordeaux,29,D(L),1(2),106,-,1,-,-,-,81.5,-,-,6.52
Quentin Cornette,Amiens,25,AM(R),6(6),448,1,2,1,-,0.6,73.8,0.1,1,6.52
Rémy Vercoutre,Caen,39,GK,35,3104,-,-,1,1,-,54.4,0.2,-,6.52
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),6(14),621,4,-,-,-,1,92.2,0.2,1,6.52
Frederic Sammaritano,Dijon,33,AM(LR),16(10),1431,-,4,2,-,1.2,81.8,0.1,1,6.51
Benjamin Jeannot,Dijon,27,"AM(R),FW",14(10),1403,4,1,4,-,1.1,70.8,2,1,6.51
Abdoul Camara,Guingamp,29,AM(LR),12(2),896,2,1,-,-,1.4,79.5,0.6,-,6.51
Ronael Pierre Gabriel,Saint-Etienne,21,D(LR),13(3),1171,-,-,2,1,0.4,83.2,0.4,1,6.51
Facundo Píriz,Montpellier,29,DMC,8(7),803,-,-,4,-,0.6,86.4,1.3,-,6.51
Yoann Gourcuff,Rennes,32,M(CL),5(5),426,1,2,-,-,0.9,88.2,0.3,-,6.51
Théo Pellenard,Bordeaux,25,D(L),16(3),1428,-,-,4,-,0.1,76.5,0.6,-,6.50
Yassine El Ghanassy,Nantes,28,M(R),5(15),638,-,-,1,-,0.7,84.4,0.3,-,6.50
Adama Soumaoro,Lille,27,D(CR),14,1195,-,-,2,-,0.1,92.5,1.6,-,6.50
Bingourou Kamara,Strasbourg,22,GK,19,1692,-,-,2,-,-,57.9,0.1,1,6.50
Oussama Haddadi,Dijon,27,D(CL),27(6),2501,1,1,6,1,0.2,78,0.5,-,6.50
Adama Niane,Troyes,26,FW,25(8),2168,8,2,6,-,2.2,67.6,2.4,1,6.50
Harrison Manzala,Amiens,25,AM(L),18(19),1858,4,3,3,-,0.9,76.6,0.3,2,6.50
Suk Hyun-Jun,Troyes,28,FW,13(13),1194,6,-,5,-,1.2,56,3.2,-,6.49
Enzo Crivelli,Caen,24,FW,9(2),730,2,-,2,-,0.7,57.9,3.1,1,6.49
Benjamin Nivet,Troyes,42,M(C),16(10),1375,2,2,-,-,0.7,77.7,0.7,-,6.49
Marcus Coco,Guingamp,23,"AM(LR),FW",17(12),1590,2,2,5,-,1,78,1.2,-,6.49
Jérémie Porsan-Clemente,Montpellier,21,Forward,1,90,-,-,1,-,1,70.8,3,-,6.49
Sergi Darder,Lyon,25,"DMC,M(L)",3,211,-,-,1,1,0.7,86.6,1.3,-,6.49
Jessy Deminguet,Caen,21,M(C),5(7),532,1,1,2,-,0.6,73.3,0.6,-,6.49
Emmanuel Bourgaud,Amiens,31,Midfielder,4(13),533,-,1,-,-,0.6,69.5,0.7,-,6.48
Prince Oniangué,Angers,30,M(C),14,1065,1,-,-,1,1.4,78.8,3.1,-,6.48
Yoann Salmier,Strasbourg,26,D(C),12(2),1107,-,-,2,-,0.3,84.8,0.8,-,6.48
Julien Ielsch,Amiens,36,Defender,7(4),615,-,-,4,-,0.5,64.4,0.3,-,6.48
Kévin Monnet-Paquet,Saint-Etienne,30,"M(CLR),FW",21(9),1770,2,3,-,-,0.9,78,1.2,-,6.47
Jaroslav Plasil,Bordeaux,37,M(C),11(11),1041,-,1,2,-,0.3,87.4,0.4,-,6.47
Lassana Coulibaly,Angers,23,M(C),8(12),833,1,2,1,-,0.8,80.7,0.6,-,6.46
Jérémy Cordoval,Troyes,29,D(R),10(1),918,-,1,1,-,0.1,75.3,0.4,-,6.46
Anthony Gonçalves,Strasbourg,33,M(CR),18(11),1755,-,-,5,-,0.7,76.5,0.9,-,6.46
Yann Jouffre,Metz,34,"M(CR),FW",3(1),275,-,-,-,-,0.3,88.3,0.3,-,6.46
Firmin Ndombe Mubele,Toulouse,25,"AM(R),FW",4(7),367,1,1,-,-,0.7,61.3,0.3,-,6.45
Serge Gakpé,Amiens,32,"AM(LR),FW",23(6),1841,3,3,1,-,1,71.9,0.6,-,6.45
Imad Faraj,Lille,20,Forward,1(6),159,-,1,-,-,0.7,79.7,0.3,-,6.45
Mathieu Gorgelin,Lyon,28,GK,4,360,-,-,-,-,-,70.7,0.5,-,6.45
Mehdi Abeid,Dijon,26,DMC,14(5),1178,-,1,2,-,1.1,85.7,0.8,-,6.45
Lebogang Phiri,Guingamp,24,DMC,9(13),1022,-,1,1,-,0.3,88.8,0.4,-,6.45
Enzo Loiodice,Dijon,18,DMC,1(3),164,-,-,-,-,-,81.9,0.5,-,6.45
Stéphane Bahoken,Strasbourg,27,FW,19(7),1666,7,1,5,-,1.4,74.8,1.1,-,6.45
Prejuce Nakoulma,Nantes,32,"AM(LR),FW",13(5),1149,3,-,4,-,1.5,77.7,1.2,-,6.45
Bakary Koné,Strasbourg,31,D(C),27(1),2462,1,-,3,-,0.4,85.4,1.8,-,6.45
Paul-Georges Ntep,Saint-Etienne,26,"AM(L),FW",5(8),509,1,-,2,-,0.7,72.1,0.5,-,6.45
Guy N'Gosso,Amiens,34,DMC,7(5),608,1,-,3,-,0.4,85.4,0.8,1,6.44
Kouadio Dabila,Lille,22,D(C),10(2),943,-,-,1,-,-,84.6,1.3,-,6.44
Landry Bonnefoi,Strasbourg,35,GK,3(1),271,-,-,-,-,-,59,0.3,-,6.44
Iván Balliu,Metz,27,D(R),22(3),1952,-,1,6,-,0.2,79.1,1,-,6.44
Adrien Hunou,Rennes,25,"AM(CLR),FW",17(7),1463,5,1,1,-,1,79.9,0.5,1,6.44
Myziane Maolida,Lyon,20,"AM(L),FW",2(11),325,1,-,-,-,0.8,78.2,0.2,-,6.43
Gerónimo Poblete,Metz,26,DMC,17(8),1650,-,-,1,-,0.2,88.9,0.5,-,6.43
Vincent Koziello,Nice,23,DMC,10(5),810,-,-,3,-,0.3,94.1,0.3,-,6.43
Baissama Sankoh,Caen,27,"D(CR),M(C)",15(11),1532,-,-,3,-,0.1,78.8,1.3,-,6.42
Corentin Jean,Toulouse,23,"AM(LR),FW",18(15),1688,1,1,3,-,0.8,71.8,0.5,-,6.42
Isaac Mbenza,Montpellier,23,"AM(LR),FW",22(16),2096,8,-,4,-,1.4,75.8,0.2,-,6.42
Jonathan Cafú,Bordeaux,27,"AM(R),FW",5(14),625,2,1,2,-,0.7,81.6,0.3,-,6.42
Jordan Marié,Dijon,27,DMC,21(6),1888,1,1,5,-,0.8,83.3,0.5,-,6.42
Santy Ngom,Nantes,26,Forward,4(9),463,1,-,1,-,0.8,75.5,1.2,-,6.42
Bassem Srarfi,Nice,22,AM(R),10(16),865,3,-,1,-,0.9,84.3,0.2,-,6.41
Herve Bazile,Caen,29,AM(LR),10(9),877,-,1,1,-,0.9,76.2,0.2,-,6.41
Adama Diakhaby,Monaco,22,"AM(LR),FW",10(12),852,2,3,2,1,0.5,72.6,0.7,1,6.41
Matthieu Udol,Metz,23,D(L),3(3),352,-,-,-,-,0.2,76.4,0.7,-,6.41
Steven Fortes,Toulouse,27,Defender,1(1),154,-,-,1,-,-,81,0.5,-,6.41
Vincent Bessat,Caen,33,"D(L),M(L)",18(6),1571,-,1,2,-,0.7,81.1,0.2,-,6.40
Abdoulaye Bamba,Angers,29,"D(LR),M(R)",17(1),1533,-,-,2,-,0.2,79.9,1,-,6.40
Najib Gandi,Nantes,25,Midfielder,0(5),93,-,-,1,-,0.4,80.6,0.4,-,6.40
Jean-Victor Makengo,Nice,21,AM(C),2(3),244,-,-,1,-,0.2,90.5,0.6,-,6.40
Bryan Pelé,Troyes,27,AM(LR),19(12),1616,2,2,1,-,0.7,75.3,0.5,-,6.40
Yacine Bammou,Nantes,27,"AM(CLR),FW",10(6),728,3,-,1,1,1.4,74.3,0.7,-,6.40
Enzo Crivelli,Angers,24,FW,12(3),1027,1,1,6,1,0.9,63.8,3.5,-,6.40
Jeremy Grimm,Strasbourg,32,DMC,7(16),798,1,-,3,-,0.6,80.7,1.2,-,6.39
Thomas Didillon,Metz,23,GK,9,810,-,-,-,-,-,57.3,0.2,1,6.38
Quentin Beunardeau,Metz,25,GK,0(1),38,-,-,-,-,-,50,-,-,6.38
Brandon,Rennes,24,Forward,3(8),352,1,-,-,-,0.5,78,0.2,-,6.38
Diafra Sakho,Rennes,29,FW,7(6),777,2,-,1,-,1.5,66.4,1.8,-,6.38
Stef Peeters,Caen,27,M(C),11(9),1103,-,2,4,-,0.9,71.6,0.4,-,6.38
Francois Bellugou,Troyes,32,"D(C),DMC",27(3),2186,-,-,6,1,-,79.5,1.7,-,6.38
Jules Iloki,Nantes,27,AM(R),14(12),1424,-,-,1,-,0.4,74.7,0.4,-,6.37
Igor Lewczuk,Bordeaux,34,D(C),4(3),435,-,-,3,-,-,82.8,0.4,-,6.37
Morgan Poaty,Montpellier,21,Defender,2(1),173,-,-,1,-,-,74.2,0.3,-,6.37
Valentín Vada,Bordeaux,23,M(C),11(10),862,2,1,4,-,0.6,87.4,0.2,-,6.37
Romain Danzé,Rennes,32,"D(R),M(CR)",10(3),685,-,-,2,-,0.1,79.1,1.1,-,6.36
Assane Dioussé,Saint-Etienne,21,DMC,17(8),1349,1,-,4,-,0.4,85.1,0.4,-,6.35
Loïc Puyo,Angers,30,AM(L),0(8),162,-,-,-,-,0.3,76.6,-,-,6.35
Cafú,Metz,26,DMC,8(2),682,-,-,2,-,0.5,81.4,1.8,-,6.34
Rominigue Kouame,Lille,22,Defender,1(5),198,-,1,-,-,-,86.4,-,-,6.34
Yeni N'Gbakoto,Guingamp,27,AM(CLR),4(12),566,3,-,1,-,0.9,74.4,0.4,-,6.33
Fode Ballo-Toure,Lille,22,D(L),25(2),2060,-,-,5,1,0.1,85.1,1.1,-,6.33
Jordan N'Kololo,Caen,26,AM(R),4(6),421,-,-,-,-,1.6,76.5,0.3,-,6.33
Rais M'bolhi,Rennes,33,GK,1,90,-,-,-,-,-,31.8,1,-,6.33
Jordan Ferri,Lyon,27,M(C),4(20),624,-,1,4,-,0.3,88.4,0.3,-,6.33
Boubakary Soumare,Lille,20,DMC,3(11),502,-,-,1,-,-,85.5,0.6,-,6.33
Grégory Sertic,Marseille,29,"D(C),M(C)",3(4),347,-,-,1,-,0.9,87.7,1.3,-,6.33
Christian Kouakou,Caen,28,M(R),7(12),845,1,1,-,-,1.4,73.7,0.5,-,6.33
Souleymane Camara,Montpellier,36,"M(R),FW",8(16),928,2,2,1,-,0.8,67.9,1.3,-,6.33
Kolbeinn Sigthorsson,Nantes,29,FW,0(2),24,-,-,-,-,0.5,60,1.5,-,6.32
Hamza Mendyl,Lille,21,"D(L),M(L)",9(3),851,-,-,2,1,0.2,82.3,0.5,-,6.31
Vahid Selimovic,Metz,22,D(C),12(1),1058,-,-,3,1,0.2,81.8,0.7,-,6.31
Florent Balmont,Dijon,39,DMC,9(12),856,1,3,3,-,0.2,84,-,-,6.31
Ihsan Sacko,Nice,21,AM(L),3(5),257,-,1,1,-,-,78.8,0.3,-,6.31
Arnold Bouka Moutou,Dijon,30,"D(L),M(L)",3(3),334,-,-,1,-,0.3,76.9,0.8,-,6.31
Alexander Kacaniklic,Nantes,27,AM(CLR),3(6),313,-,1,-,-,0.3,72.8,0.3,-,6.30
Jonathan Delaplace,Caen,33,DMC,5(7),581,-,1,3,-,0.8,74.3,0.6,-,6.30
Simon Falette,Metz,27,D(C),1,90,-,-,-,-,-,92.3,2,-,6.30
Kévin Berigaud,Montpellier,31,"M(CLR),FW",4(1),275,-,2,-,-,0.8,81.7,0.8,-,6.30
Billy Ketkeophomphone,Angers,29,"AM(LR),FW",5(8),436,-,-,-,-,0.7,77.2,0.5,-,6.29
Chaouki Ben Saada,Troyes,34,M(C),2(14),331,-,-,3,-,0.5,78.4,0.1,-,6.29
Ibrahima Niane,Metz,20,Forward,6(24),834,2,1,1,-,1.3,74.2,1,-,6.29
Guessouma Fofana,Amiens,26,DMC,7(9),737,-,-,3,1,0.4,73.9,0.9,-,6.29
Milan Bisevac,Metz,35,D(C),10,714,-,-,1,-,0.5,82.5,0.7,-,6.28
Nicolas Janvier,Rennes,20,Midfielder,1(2),75,-,-,-,-,-,80.4,0.3,-,6.28
Christopher Martins Pereira,Lyon,22,M(C),1(1),69,-,-,1,-,-,80.5,1.5,-,6.28
Lois Diony,Saint-Etienne,26,"AM(L),FW",11(5),935,-,-,-,-,1,67.1,0.9,-,6.28
Nampalys Mendy,Nice,27,M(C),11(3),967,-,1,2,-,0.1,90.7,0.2,-,6.27
Soualiho Meité,Monaco,25,AM(C),1(1),95,-,-,-,-,-,81.8,-,-,6.27
Faitout Maouassa,Rennes,20,"D(L),M(L)",9(10),888,-,2,1,-,0.8,77.8,0.4,-,6.27
Ola Toivonen,Toulouse,32,"AM(C),FW",8(15),796,-,-,2,-,0.8,71.5,1.9,-,6.27
Cheikh M'Bengue,Saint-Etienne,30,"D(CL),M(L)",6(1),489,-,-,2,-,0.1,76.5,1.3,1,6.26
Pietro Pellegri,Monaco,18,Forward,0(3),21,-,-,-,-,-,42.9,0.3,-,6.25
Ezequiel Ponce,Lille,22,FW,8(20),1087,2,1,2,-,0.8,75.7,1,1,6.25
Casimir Ninga,Montpellier,26,"AM(LR),FW",13(16),1282,1,1,1,-,1.2,72.7,0.8,-,6.24
Mapou Yanga-Mbiwa,Lyon,30,D(CR),1(1),127,-,-,1,-,-,93.1,-,-,6.24
Yoan Cardinale,Nice,25,GK,10,900,-,-,2,-,-,80.6,0.2,-,6.24
Quentin Boisgard,Toulouse,22,Midfielder,1(5),177,-,-,1,-,0.3,69.2,0.7,-,6.24
Jan Repas,Caen,22,AM(L),12(3),906,-,-,1,-,1.1,74.9,0.6,-,6.24
Johann Obiang,Troyes,25,D(L),5(3),469,-,-,1,-,0.3,73.1,0.6,-,6.23
Stanley N'Soki,Paris Saint-Germain,20,D(L),0(1),25,-,-,-,-,-,100,-,-,6.23
Gilles Sunu,Angers,28,"AM(LR),FW",5(15),648,1,-,4,-,0.6,80.2,0.9,-,6.23
Eden Massouema,Dijon,22,Midfielder,2(4),188,-,-,1,-,0.2,72.9,0.7,-,6.22
Allan Saint-Maximin,Monaco,22,"AM(CLR),FW",0(1),16,-,-,-,-,-,66.7,-,-,6.22
Alexandre Letellier,Angers,28,GK,13,1170,-,-,-,-,-,57.7,0.1,-,6.22
Bachibou Koita,Amiens,25,Forward,2(4),210,-,-,-,-,0.5,71.4,0.8,-,6.22
Baptiste Guillaume,Angers,24,FW,3(13),449,1,2,3,-,0.4,60.9,1.5,-,6.21
Blaise Matuidi,Paris Saint-Germain,32,M(CL),0(2),26,-,-,-,-,-,82.4,0.5,-,6.21
Farid Boulaya,Metz,26,Midfielder,0(7),172,-,1,-,-,0.4,74.7,0.1,-,6.21
Amine Gouiri,Lyon,19,Forward,0(7),76,-,-,-,-,0.4,84.2,-,-,6.21
Dylan Lempereur,Metz,20,Defender,1(2),141,-,-,-,-,0.3,74.4,0.3,-,6.20
Ignatius Ganago,Nice,20,FW,0(6),63,1,-,1,-,0.5,68.4,0.5,-,6.20
Willem Geubbels,Lyon,17,Forward,0(2),31,-,-,-,-,-,60,-,-,6.20
Jordan Tell,Rennes,22,Forward,0(6),109,1,-,-,-,1.2,78.6,0.3,-,6.19
Gonçalo Guedes,Paris Saint-Germain,22,"AM(LR),FW",0(1),4,-,-,-,-,-,100,-,-,6.19
Idriss Saadi,Strasbourg,27,FW,10(16),929,4,-,1,-,1.3,68.2,0.3,-,6.19
Emmanuel Imorou,Caen,30,D(L),0(1),33,-,-,-,-,-,84.6,-,-,6.18
Sekou Baradji,Amiens,35,Defender,0(1),6,-,-,-,-,-,50,1,-,6.18
Timo Stavitski,Caen,19,Forward,3(6),399,-,-,1,-,0.1,74.3,0.3,-,6.18
Thomas Touré,Angers,25,"AM(CLR),FW",0(7),121,-,1,1,-,1,81.6,-,-,6.17
Mathieu Bodmer,Amiens,36,"D(C),M(C)",3(10),390,1,-,2,-,0.5,80.4,0.5,-,6.17
Joris Kayembe,Nantes,24,Midfielder,1(2),88,-,-,-,-,0.3,89.5,-,-,6.17
Yann Bodiger,Toulouse,24,DMC,2(5),224,-,-,-,-,-,68.8,0.9,-,6.16
Ihsan Sacko,Strasbourg,21,AM(L),8(9),705,-,-,1,-,0.8,72.3,0.8,-,6.16
Clément Grenier,Lyon,28,M(CL),0(1),4,-,-,-,-,1,40,-,-,6.16
Pape Cheikh,Lyon,21,DMC,0(1),9,-,-,-,-,-,100,-,-,6.16
Jordi Mboula,Monaco,20,Forward,0(3),29,1,-,-,-,0.7,71.4,0.3,-,6.16
Mathieu Michel,Angers,27,GK,6(1),597,-,-,-,-,-,52.3,0.3,-,6.15
Hicham Mahou,Nice,19,Midfielder,0(3),53,-,-,-,-,0.3,80,-,-,6.12
Gabriel Boschilia,Monaco,23,AM(CLR),1(4),80,-,-,-,-,0.8,82.9,-,-,6.12
Gauthier Hein,Metz,22,AM(R),1(2),81,-,-,-,-,0.3,94.9,-,-,6.12
Ismael Diomande,Caen,26,"D(C),DMC",8(3),711,-,1,1,1,0.3,84.9,0.6,-,6.11
Kouakou Koffi,Lille,22,Goalkeeper,4,360,-,-,-,-,-,67.3,1.3,-,6.11
Olivier Verdon,Bordeaux,23,Defender,0(1),10,-,-,-,-,-,-,1,-,6.11
Saliou Ciss,Angers,30,D(CL),2(1),144,-,-,-,-,0.3,72.4,-,-,6.11
Alois Confais,Troyes,22,"D(R),DMC",4(11),603,-,-,1,-,0.1,80.9,0.6,-,6.11
Vincent Rüfli,Dijon,31,D(LR),0(3),22,-,-,-,-,-,62.5,-,-,6.11
Florentin Pogba,Saint-Etienne,28,D(CL),4(1),323,-,-,1,-,-,80.8,1.4,-,6.11
Driss Khalid,Toulouse,20,Forward,0(1),28,-,-,-,-,1,62.5,1,-,6.10
Gil Dias,Monaco,22,AM(LR),0(1),7,-,-,-,-,1,100,-,-,6.10
