Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Javad Nekounam,Osasuna,38,"D(C),M(CR)",28(3),2507,5,-,11,-,1.5,76.2,1.1,2,7.22
Antoine Griezmann,Real Sociedad,28,"AM(CLR),FW",28(7),2621,7,4,5,-,2.7,73,0.9,5,7.21
Arda Turan,Atletico Madrid,32,AM(CLR),24(9),2167,3,6,10,-,1.4,83.2,0.5,3,7.21
Pepe,Real Madrid,36,D(C),29,2550,1,-,9,1,0.5,85.4,1.2,-,7.21
Valdo,Levante,38,"M(CR),FW",32(2),2852,6,6,9,-,0.8,69.8,2.5,4,7.20
Isco,Malaga,27,"AM(CLR),FW",29(3),2520,5,4,5,2,1.9,86.6,0.3,4,7.20
Javi Venta,Levante,43,D(R),25(1),2225,-,2,8,-,0.1,72.8,0.3,2,7.20
Radamel Falcao,Atletico Madrid,33,FW,33(1),2942,24,3,7,-,3.6,76.6,1.6,4,7.20
Martín Demichelis,Malaga,38,D(C),33(2),3017,2,1,7,1,0.5,79.8,1.6,2,7.19
Raúl Rodríguez,Espanyol,31,"D(CR),DMC",28,2437,-,-,6,-,0.5,81.1,1.4,3,7.19
Borja Valero,Villarreal,34,M(CL),36,3151,5,6,4,-,1.4,82.3,0.4,4,7.18
Diego Costa,Rayo Vallecano,30,FW,15(1),1320,10,4,9,-,2.8,70.1,1.2,2,7.18
Joaquín,Malaga,37,"M(CLR),FW",19(4),1711,2,3,3,-,1.2,81.5,0.3,-,7.18
Álvaro Arbeloa,Real Madrid,36,D(LR),26,2226,-,3,9,-,0.2,89.1,0.7,1,7.18
Nacho Monreal,Malaga,33,"D(CL),M(L)",28(3),2564,-,4,1,-,0.4,81.9,1.5,1,7.17
Jefferson Montero,Real Betis,29,M(L),26(6),2052,1,3,2,-,1.9,70.8,0.4,2,7.17
Ernesto Galán,Espanyol,33,"D(R),DMC",11,952,-,-,2,1,0.4,72.9,1.5,-,7.16
Álvaro Negredo,Sevilla,33,FW,28(2),2341,14,3,5,-,2.8,67,1.8,4,7.15
Ion Ansotegi,Real Sociedad,36,D(C),9(1),833,-,-,2,-,0.5,75.9,1.8,-,7.15
Sergio Ballesteros,Levante,43,D(C),37,3330,1,1,9,-,0.2,64.3,1.1,-,7.14
Marcos Senna,Villarreal,42,"D(C),DMC,M(R)",24(7),2093,5,1,4,-,1.7,79.9,0.9,3,7.14
Federico Fazio,Sevilla,32,D(C),25(3),2249,2,-,7,1,0.8,77.6,4,2,7.14
Gorka Elustondo,Real Sociedad,32,"D(C),M(C)",16(1),1412,1,2,2,2,1.1,77.7,1.5,1,7.14
David Albelda,Valencia,41,M(C),19(2),1599,-,-,10,1,0.2,82.2,1.6,-,7.13
Iván Ramis,Mallorca,34,D(C),34,2976,2,-,10,2,0.9,73,2.5,1,7.13
Adriano,Barcelona,34,"D(CLR),M(L)",20(6),1733,1,5,3,-,0.8,89.9,0.5,1,7.13
Diego,Atletico Madrid,34,AM(CLR),27(3),2210,3,3,8,-,1.9,80.2,0.2,-,7.12
Dídac Vilá,Espanyol,30,D(L),37,3330,2,2,9,-,0.7,65.8,1,-,7.12
Pape Diop,Racing Santander,33,M(C),33(1),2914,1,4,12,2,1.3,71.9,2,1,7.12
Casado,Rayo Vallecano,32,D(L),32,2776,-,2,16,1,0.5,67.6,1,1,7.12
Juanfran,Atletico Madrid,34,D(R),23(3),2064,-,5,5,-,0.5,76.3,0.6,2,7.12
Vicente Iborra,Levante,31,M(C),28(5),2328,-,1,9,1,0.5,74.8,1.2,1,7.12
David Navarro,Levante,39,D(C),3(1),271,-,-,1,-,0.3,75,2.8,-,7.11
Alberto de la Bella,Real Sociedad,33,D(L),21,1818,-,2,4,-,0.2,78.7,0.8,1,7.10
David Barral,Sporting Gijon,36,FW,26(4),2251,9,2,9,-,2.7,70.7,3.2,6,7.10
Pablo Álvarez,Real Zaragoza,35,D(CLR),15,1282,-,-,6,1,0.8,69.2,1.3,-,7.10
Carlos Vela,Real Sociedad,30,"M(CLR),FW",28(7),2488,12,7,2,-,2.3,79.7,0.4,2,7.09
Eneko Satrústegui,Osasuna,28,D(C),10,787,-,-,3,2,0.1,65.8,1.3,-,7.09
Paulo Da Silva,Real Zaragoza,39,D(C),27(2),2468,1,-,4,-,0.3,70.8,2,2,7.09
Alberto Lora,Sporting Gijon,32,D(R),25(2),2241,3,1,5,2,0.5,76,0.9,1,7.09
Toño,Racing Santander,39,GK,25,2166,-,-,5,1,-,43.9,0.2,1,7.08
Gary Medel,Sevilla,31,"D(C),DMC",30(1),2638,2,-,15,1,0.8,85.5,1.1,1,7.08
Gorka Iraizoz,Athletic Bilbao,38,GK,37,3330,-,-,-,-,-,73.3,0.2,-,7.08
Cata Díaz,Getafe,39,D(C),36,3240,-,-,10,-,0.3,75,0.7,1,7.07
Ádám Pintér,Real Zaragoza,31,"D(C),M(C)",14(3),1258,-,-,6,-,0.7,75.5,1.8,1,7.07
José Antonio Reyes,Sevilla,35,M(CLR),15(4),1210,1,4,1,-,1.7,71.6,0.6,1,7.07
Mikel González,Real Sociedad,33,D(C),25(3),2206,1,-,7,1,0.1,78.7,0.7,1,7.07
Mateo Musacchio,Villarreal,28,D(C),29(1),2650,-,-,7,-,0.2,81.1,0.5,-,7.07
Martí,Mallorca,44,M(C),24(4),2140,1,-,8,-,0.3,74.1,1.1,-,7.07
Barkero,Levante,40,M(C),30(2),2510,7,8,9,-,1.6,68.7,0.7,-,7.07
Eric Abidal,Barcelona,39,D(C),20(2),1765,-,2,-,-,0.2,89.9,1,-,7.07
Kiko Casilla,Espanyol,32,GK,15(1),1359,-,-,2,-,0.1,59.7,0.7,2,7.07
Miguel Brito,Valencia,39,D(R),11,925,-,2,3,-,0.2,75.8,0.9,-,7.07
Dani Estrada,Real Sociedad,32,D(R),25(4),2263,2,1,8,-,0.4,72.7,1.2,2,7.07
Arouna Koné,Levante,35,"AM(LR),FW",34,2939,15,4,5,-,2.3,74.9,1.2,1,7.06
Sergio García,Espanyol,36,"M(CLR),FW",21(3),1773,5,8,7,-,3,73.8,0.2,2,7.06
Ander Herrera,Athletic Bilbao,29,M(C),25(7),2163,1,7,10,-,1.2,81.1,0.5,2,7.05
Isaac Cuenca,Barcelona,28,"D(R),M(LR)",11(5),1076,2,2,1,-,0.9,88.8,0.1,-,7.05
Fran Rico,Granada,31,M(C),13(6),1199,2,1,6,-,0.5,82.7,1.3,-,7.05
Iriney,Real Betis,38,DMC,30(1),2549,-,-,12,-,0.7,86.4,0.9,1,7.05
Martín Cáceres,Sevilla,32,"D(CLR),M(R)",13(1),1173,1,-,3,-,0.5,76,2.1,1,7.04
Javier Paredes,Real Zaragoza,36,D(C),32,2776,-,-,16,-,0.2,67.9,1.2,2,7.04
Jordi Figueras,Rayo Vallecano,32,D(C),17,1530,-,-,6,-,0.3,75.3,0.8,1,7.04
Weligton,Malaga,39,D(C),19,1710,1,-,5,-,0.6,78.3,1.3,-,7.04
Casto,Real Betis,37,GK,22,1959,-,-,3,1,-,63.1,0.5,2,7.04
Fernando Llorente,Athletic Bilbao,34,FW,24(8),2253,17,1,-,-,2.5,68,1.4,4,7.04
Fabri,Real Betis,31,GK,15,1350,-,-,3,-,-,49,0.5,1,7.04
Adil Rami,Valencia,33,D(C),33,2970,2,1,10,1,0.6,81.1,2.2,-,7.03
Piti,Rayo Vallecano,38,M(CLR),29(6),2404,3,4,5,-,2.3,70.8,0.6,1,7.03
Rubén Castro,Real Betis,38,"AM(LR),FW",33(1),2959,16,5,5,-,3,75.6,0.1,2,7.03
Guilherme Siqueira,Granada,33,D(L),35,3050,6,1,5,2,0.6,79.8,0.5,2,7.03
Vicente Guaita,Valencia,32,GK,26,2340,-,-,1,-,-,58.6,0.3,2,7.02
Roberto Soldado,Valencia,34,FW,29(3),2454,17,3,11,-,2.5,73.4,0.5,4,7.02
Marc Bertrán,Osasuna,37,D(R),27(1),2355,-,2,3,-,0.3,67.4,1,-,7.02
Tomás Pina,Mallorca,31,M(C),23(8),2058,1,2,13,-,0.6,76.7,1.8,1,7.01
Jordi Alba,Valencia,30,D(L),27(5),2541,2,5,13,1,0.5,78.9,0.2,1,7.01
Ricardo Carvalho,Real Madrid,41,D(C),7(1),602,-,1,5,-,0.1,89.9,0.8,-,7.01
Antonio Amaya,Real Betis,36,D(C),9(3),936,-,-,4,-,0.2,80.2,2.3,-,7.01
Joan Verdú,Espanyol,36,M(CR),36,3134,5,5,6,-,1.9,83.7,0.1,1,7.01
Íñigo López,Granada,36,D(C),28,2465,4,-,4,1,0.6,76.5,1.6,1,7.01
Fábio Coentrão,Real Madrid,31,"D(L),M(LR)",12(8),1215,-,3,5,-,0.5,84.9,0.5,1,7.01
Jeremy Mathieu,Valencia,35,D(CL),27(4),2363,-,3,5,-,0.7,74.2,1.4,1,7.01
Carlos Martins,Granada,37,"AM(C),FW",25(4),2025,3,6,5,1,1.9,79.3,0.2,1,7.00
Raúl Albiol,Real Madrid,33,D(C),5(5),611,-,-,1,-,0.4,77.2,1.2,-,7.00
Mikel San José,Athletic Bilbao,30,"D(C),DMC",15(9),1629,2,1,6,-,0.5,80,1,-,7.00
Juan Pablo,Sporting Gijon,40,GK,37,3330,-,-,3,-,-,47,0.2,1,7.00
Nano,Levante,37,DMC,17,1438,2,-,3,1,0.3,58.2,0.7,-,7.00
Miguel Ángel Moyá,Getafe,35,GK,36,3240,-,-,2,-,-,61.1,0.3,2,7.00
Mario Gaspar,Villarreal,28,"D(CR),M(R)",20(3),1872,1,-,3,-,0.5,71.7,1.1,1,7.00
Xabi Prieto,Real Sociedad,35,M(CLR),25(9),2295,2,5,1,-,0.6,77.1,2.8,1,7.00
Claudio Bravo,Real Sociedad,36,GK,37,3330,-,-,1,1,-,57,0.2,2,7.00
Lass Diarra,Real Madrid,34,M(C),15(2),1147,-,-,5,-,0.5,86.7,0.4,-,6.99
Juanlu,Levante,39,AM(L),13(6),1077,6,-,6,-,1.5,68.6,0.1,1,6.99
Tino Costa,Valencia,34,M(C),22(5),2033,5,2,12,1,1.6,78.8,0.4,2,6.99
Joan Oriol,Villarreal,32,D(L),21,1870,-,-,3,1,0.3,75.5,0.9,-,6.99
Iker Muniain,Athletic Bilbao,26,AM(CLR),30(3),2665,2,2,6,-,1.3,83.1,0.1,1,6.98
Rubén Pérez,Getafe,30,M(C),8(1),714,-,-,5,-,0.6,74.3,0.8,-,6.98
Álex Pérez,Getafe,27,Defender,1(1),121,-,-,-,-,-,76.5,-,-,6.98
Asier Del Horno,Levante,38,"D(C),DMC",12(1),1050,-,-,6,-,0.7,70.4,1.9,-,6.98
Fernando Tissone,Mallorca,32,M(C),21(6),1825,-,-,9,-,0.6,75.2,1,1,6.98
Sofiane Feghouli,Valencia,29,M(CR),25(5),2108,6,4,7,1,1.1,75.1,0.5,1,6.97
Ustaritz,Real Betis,36,"D(CL),DMC",6(1),514,-,-,-,-,0.4,82.8,0.9,-,6.97
Chechu Dorado,Real Betis,36,D(C),32(1),2892,1,-,5,1,0.3,80.7,0.6,1,6.96
Damiá,Osasuna,37,D(LR),24(6),2244,-,-,11,-,0.2,68.5,1.5,-,6.96
Coutinho,Espanyol,27,M(CLR),14(2),1189,5,1,2,1,2.5,76.9,0.4,-,6.96
Íñigo Martínez,Real Sociedad,28,D(C),26,2203,3,-,8,2,0.5,75.3,1.5,-,6.96
Ivan Obradovic,Real Zaragoza,30,D(L),13(4),1176,-,-,1,-,0.6,75.3,1.1,1,6.96
Carles Puyol,Barcelona,41,D(C),23(3),1920,3,-,3,-,0.4,90.7,0.8,-,6.95
Domingo Cisma,Racing Santander,37,D(L),25(1),2197,-,-,8,1,0.5,67.5,1,1,6.95
Alejandro Arribas,Rayo Vallecano,30,D(C),34,2997,1,1,17,-,0.5,68.6,1.3,3,6.95
Kaká,Real Madrid,37,"M(CL),FW",17(10),1385,5,7,3,-,1.2,85,0.2,-,6.95
Markel Susaeta,Athletic Bilbao,31,M(LR),34(4),2997,6,7,4,-,1.5,80.5,0.4,1,6.95
José Cañas,Real Betis,32,DMC,17(5),1597,-,-,6,-,0.4,83.1,1.6,-,6.95
Óscar Trejo,Sporting Gijon,31,M(CLR),26(7),2336,4,2,5,-,1.3,76.4,0.5,2,6.95
Héctor Moreno,Espanyol,31,D(CL),35,3150,3,1,9,-,0.3,82.3,1.1,1,6.95
Roberto Jiménez,Real Zaragoza,33,GK,38,3420,-,-,4,-,-,40.9,0.1,2,6.94
Daniel Parejo,Valencia,30,M(C),12(4),1000,-,-,4,-,0.9,89.6,0.5,-,6.94
Jonas,Valencia,35,"AM(CLR),FW",23(11),2110,10,5,4,-,2.4,77.8,0.7,2,6.94
Pinto,Barcelona,43,GK,3,270,-,-,-,-,-,82.5,-,-,6.94
Rovérsio,Osasuna,35,D(L),14(2),1206,2,1,5,-,0.3,65.7,2.1,-,6.94
Tito,Rayo Vallecano,33,D(CLR),36,3163,1,1,12,-,0.3,69.5,1.4,-,6.94
Paulao,Real Betis,36,D(C),17,1494,-,-,4,-,0.5,86.7,1.9,-,6.94
Salomón Rondón,Malaga,29,FW,29(8),2489,11,4,1,-,2.6,68.9,2.4,2,6.94
Tiago,Atletico Madrid,38,M(C),22(2),1731,-,-,11,-,0.7,84.6,0.9,-,6.94
Nono Delgado,Real Betis,26,DMC,1(1),99,-,-,1,-,1.5,86.5,1,-,6.94
Romaric,Espanyol,36,"D(C),M(C)",22(6),1893,3,1,7,-,2.1,82.7,1.3,3,6.93
Cristián Zapata,Villarreal,32,D(C),28,2493,-,1,5,-,0.4,77.9,1.9,1,6.93
Bernardo Espinosa,Racing Santander,29,D(C),25,2206,2,-,4,-,0.6,69.7,2.5,2,6.93
Cani,Villarreal,37,M(CLR),27(2),1942,-,3,4,-,1.1,73,0.1,-,6.93
Coke,Sevilla,32,"D(CLR),M(R)",24(4),2173,-,-,6,1,0.4,78,0.6,1,6.93
Javi Chica,Real Betis,34,D(LR),14(1),1237,-,2,3,-,0.3,74.3,0.7,-,6.92
Catalá,Villarreal,34,D(CL),13,1131,-,1,5,-,0.2,76.9,1.4,-,6.92
Efraín Juárez,Real Zaragoza,31,DMC,15,1305,1,1,6,-,0.1,71.1,0.9,-,6.92
Diego Mainz,Granada,36,D(C),19(2),1780,1,-,3,-,0.6,81,2.8,1,6.92
Alberto Botía,Sporting Gijon,30,D(C),33(1),2965,1,-,16,-,0.3,66.7,1.4,1,6.92
Víctor Ruiz,Valencia,30,D(C),22,1961,-,-,7,-,0.1,83.2,1,1,6.92
Ricardo Costa,Valencia,38,D(C),11(1),1011,-,-,4,1,1,84.4,2.4,1,6.91
Kalu Uche,Espanyol,36,FW,11(4),911,6,1,1,-,2.2,69.3,1.7,1,6.91
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",34,2926,4,4,9,1,1.4,77.7,0.6,1,6.91
Raphael Varane,Real Madrid,26,D(C),7(2),681,1,-,-,-,0.9,85.6,1.6,-,6.91
Franco Jara,Granada,30,M(C),23(8),2073,3,5,13,-,1.9,76,0.3,3,6.91
Abdelaziz Barrada,Getafe,30,M(CR),25(7),2171,4,1,4,1,0.9,71.7,0.8,2,6.90
Aurtenetxe,Athletic Bilbao,27,D(CL),30(1),2505,1,-,10,-,0.6,74.8,1.1,-,6.90
Mikel Rico,Granada,34,M(C),32(4),3020,3,2,3,-,1.1,81.8,0.4,-,6.90
Ignacio Camacho,Malaga,29,"D(C),M(C)",8(5),806,1,-,5,-,0.2,81.4,1.8,-,6.90
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",32(3),2949,1,3,7,1,0.5,82.4,0.6,-,6.90
Abraham Minero,Real Zaragoza,33,D(L),17(5),1427,1,1,3,1,0.4,77.4,0.7,2,6.89
Mehdi Lacen,Getafe,35,M(C),26(7),2421,1,1,5,1,0.5,77.6,1.1,-,6.89
Cristian Álvarez,Espanyol,33,GK,23,2061,-,-,3,-,-,65.3,0.3,-,6.89
Roque Santa Cruz,Real Betis,37,FW,20(13),1960,7,1,2,-,1.2,70.7,2.8,1,6.89
Julio Baptista,Malaga,37,"AM(C),FW",4,328,1,1,1,-,3,64.5,1.3,1,6.88
Nunes,Mallorca,42,D(C),11(3),1016,2,-,2,-,0.5,69.9,1.7,-,6.88
Francisco Puñal,Osasuna,43,M(C),35,3063,-,1,10,1,0.5,73.7,0.9,1,6.88
Álvaro González,Racing Santander,29,D(C),34,3031,1,-,14,-,0.3,67.7,0.8,1,6.88
Mario Suárez,Atletico Madrid,32,M(C),23(5),1974,-,-,12,-,0.7,82.1,1.6,-,6.88
Vadim Demidov,Real Sociedad,32,D(C),20(3),1836,-,1,5,-,0.2,76.6,0.8,-,6.88
Moisés Hurtado,Granada,38,"D(C),M(CR)",15(2),1261,-,-,5,1,0.4,74.8,1.4,-,6.88
Pau Cendrós,Mallorca,32,D(R),19(6),1793,-,-,9,-,0.2,66.9,1,-,6.87
Roberto Trashorras,Rayo Vallecano,38,M(C),18(11),1674,2,4,4,-,1.4,79.2,0.3,-,6.87
Antonio Barragán,Valencia,32,"D(R),M(R)",15(3),1422,-,-,6,-,0.4,79.9,1,-,6.87
Andrés Fernández,Osasuna,32,GK,37(1),3376,-,-,3,-,-,48.1,0.3,1,6.87
Ángel Dealbert,Valencia,36,D(C),11,990,-,-,1,-,-,82.5,0.5,1,6.87
Miguel de las Cuevas,Sporting Gijon,33,M(CL),34(1),2919,3,5,4,-,1.5,76.6,0.7,-,6.87
Marco Ruben,Villarreal,32,FW,26(5),2292,9,2,8,-,2.3,65.6,2.7,-,6.86
Tsepo Masilela,Getafe,34,D(C),11(2),1007,-,-,5,-,-,78.5,1.1,-,6.86
Borja Gómez,Granada,31,D(C),19,1710,-,-,8,-,0.3,71.6,1.2,-,6.86
Martín Montoya,Barcelona,28,D(LR),3(4),369,-,1,1,-,0.3,89,0.7,-,6.86
Gustavo Munúa,Levante,41,GK,37,3330,-,-,5,-,-,42.8,0.3,2,6.85
Javi Varas,Sevilla,36,GK,25,2250,-,-,1,-,-,58.3,-,1,6.85
Isidoro,Real Betis,32,D(R),10(1),893,-,-,4,-,0.4,73.5,0.5,-,6.85
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",5(1),459,-,1,3,-,0.2,84.6,0.5,-,6.85
Pedro Orfila,Sporting Gijon,31,D(R),10(1),902,-,-,2,-,0.3,68,0.7,-,6.85
Sami Khedira,Real Madrid,32,M(C),20(8),1880,2,2,3,1,1,87,0.8,-,6.85
Mané,Getafe,37,D(L),21(1),1744,-,1,5,-,0.6,70.5,0.5,-,6.85
Dani Benítez,Granada,32,AM(L),25(5),2254,-,1,9,1,2.3,66.1,1,-,6.85
Diego Godín,Atletico Madrid,33,D(C),26(1),2256,2,3,8,1,0.9,70.2,1.7,1,6.85
Raoul Loé,Osasuna,30,M(C),5(3),466,-,-,1,-,0.8,69.4,2.1,-,6.85
Osmar Barba,Racing Santander,31,DMC,5(3),554,-,-,4,-,0.4,68,1.5,1,6.84
Allan Nyom,Granada,31,"D(LR),M(R)",32,2826,-,-,12,-,0.4,75.8,0.5,2,6.84
Dudu Aouate,Mallorca,41,GK,37,3279,-,-,4,1,-,48.1,0.4,1,6.84
Mehmet Topal,Valencia,33,"D(C),M(C)",13(7),1279,-,-,4,-,0.4,82.9,1.2,-,6.84
Moisés García,Sporting Gijon,29,Defender,3,270,-,-,-,-,-,63.5,3,-,6.84
Fran Mérida,Atletico Madrid,29,AM(C),0(3),71,-,-,-,-,1.3,87.5,-,-,6.84
Michael Pereira,Mallorca,31,M(LR),26(4),2266,2,4,8,-,1.8,69.9,1.2,-,6.84
Gianni Zuiverloon,Mallorca,32,D(CR),6(3),588,-,-,-,-,0.1,77.1,0.4,1,6.83
Ibrahima Baldé,Osasuna,30,FW,13(9),1363,7,1,2,-,1.5,61.8,2.1,1,6.83
Pedro Botelho,Rayo Vallecano,29,D(L),8(3),718,1,1,4,1,0.4,68.9,0.5,1,6.83
Diego Alves,Valencia,34,GK,12,1080,-,-,3,-,-,64.8,0.1,-,6.83
Hassan Yebda,Granada,35,M(C),12(2),956,-,-,5,-,1.1,84.7,1.9,-,6.83
José Antonio Reyes,Atletico Madrid,35,M(CLR),8(5),714,-,2,-,-,2.6,77.3,0.4,-,6.83
Farinós,Levante,41,"D(C),M(CR)",18(12),1715,1,2,6,-,0.5,79.6,0.6,1,6.83
Giuseppe Rossi,Villarreal,32,FW,9,749,3,-,3,-,4.7,78.1,0.1,1,6.83
Víctor Casadesús,Mallorca,34,"AM(C),FW",30(5),2687,9,3,3,1,1.6,65.6,2.1,1,6.83
Pedro Botelho,Levante,29,D(L),10(4),918,-,1,4,-,0.9,67.3,1.1,-,6.83
Eduardo Salvio,Atletico Madrid,28,M(CR),17(14),1623,3,2,7,-,1.4,72.3,0.5,-,6.83
Diego Perotti,Sevilla,30,"M(CLR),FW",14(3),1098,-,2,2,-,1.6,76.9,0.5,-,6.82
Ángel Lafita,Real Zaragoza,34,"M(CLR),FW",29(8),2717,3,4,8,-,1.6,69.8,1.5,1,6.82
