Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Yeray Álvarez,Athletic Bilbao,24,D(C),25(1),2270,2.5,3.7,2,0.9,3.8,0.5,0.5,-,7.22
Sergio Escudero,Sevilla,29,"D(L),M(L)",25(1),2282,3.1,1.8,1.1,0.1,1.8,1.5,0.3,-,7.21
Carlos Martínez,Real Sociedad,33,D(R),10,870,1.8,2.1,0.8,0.1,3.1,0.4,0.5,-,7.20
Gerard Piqué,Barcelona,32,D(C),25,2193,1.7,1.5,0.9,1.1,4.2,0.5,0.6,-,7.20
Ivan Rakitic,Barcelona,31,M(C),26(6),2345,1.6,1.1,0.9,-,0.4,0.8,0.1,-,7.18
Jonathan Viera,Las Palmas,29,"AM(CLR),FW",30(1),2589,1.4,0.3,0.9,-,-,0.9,-,-,7.18
Marcelo,Real Madrid,31,D(L),26(4),2277,1.5,1.3,0.6,0.2,0.9,1.3,0.1,-,7.17
José Giménez,Atletico Madrid,24,D(CR),12(5),1013,2.4,1.9,0.6,0.1,3.4,0.9,0.4,-,7.17
Álvaro Morata,Real Madrid,26,"AM(L),FW",14(12),1334,0.6,0.1,1.2,-,0.4,0.4,-,-,7.17
Casemiro,Real Madrid,27,DMC,20(5),1709,4,1.7,2.1,-,1.1,1.9,0.2,-,7.16
Marcos Llorente,Deportivo Alaves,24,DMC,31(1),2806,3.8,2.7,1.4,-,1.6,1.3,0.3,-,7.16
Raúl García,Athletic Bilbao,32,"M(CLR),FW",34(2),2884,2.1,0.9,2.6,0.1,0.8,1.1,0.1,-,7.16
Koke,Atletico Madrid,27,M(CLR),36,3171,2.6,1.4,0.8,-,0.6,2,0.3,-,7.16
Daniel Parejo,Valencia,30,M(C),36,3195,2.7,1.1,1.2,-,0.8,1.4,0.1,-,7.16
Deyverson,Deportivo Alaves,28,FW,29(3),2583,1.4,0.7,1.5,-,1.8,0.5,0.2,-,7.16
Fabián Orellana,Celta Vigo,33,AM(CLR),6(1),522,1,1.3,0.9,-,1.6,0.7,-,-,7.16
Arda Turan,Barcelona,32,AM(CLR),14(4),1244,1.8,0.7,1.7,-,0.3,0.8,-,-,7.15
Rafinha,Barcelona,26,M(CR),14(4),1078,1.6,0.7,0.5,-,0.1,0.5,0.1,-,7.15
Gabi,Atletico Madrid,35,M(C),33(1),2897,3.5,2.2,2,-,0.9,1.9,0.5,-,7.14
Aritz Aduriz,Athletic Bilbao,38,FW,27(5),2431,0.4,0.1,1.2,-,0.6,0.1,0.1,-,7.14
Steven Nzonzi,Sevilla,30,M(C),34(1),3067,1.9,1.1,1.1,0.1,1.4,0.6,0.2,-,7.13
Pedro León,Eibar,32,M(LR),34(3),3010,1.1,0.9,1.1,-,0.2,0.5,-,-,7.13
David López,Espanyol,29,"D(C),DMC",36,3240,2.6,1.9,0.6,0.4,4.4,0.6,0.5,-,7.12
Mateo Kovacic,Real Madrid,25,M(CL),19(8),1689,2.4,0.8,0.6,-,0.3,0.9,0.1,-,7.12
Iago Aspas,Celta Vigo,31,"AM(CR),FW",25(7),2320,0.6,0.3,0.8,-,0.2,0.5,-,-,7.11
Mario Gaspar,Villarreal,28,"D(CR),M(R)",36,3240,2.8,1.9,1.2,0.3,3.1,0.7,0.3,-,7.10
Sergio Ramos,Real Madrid,33,D(CR),28,2489,1.5,2,1.2,0.6,3.5,0.6,0.5,1,7.10
Vitolo,Sevilla,29,M(CLR),25(5),2336,1.5,0.6,1.4,-,0.2,1.2,0.1,-,7.08
Carlos Vela,Real Sociedad,30,"M(CLR),FW",31(4),2562,0.8,0.3,1.3,-,0.1,0.6,-,-,7.07
Yuri,Real Sociedad,29,"D(L),M(L)",35,3090,2.2,1.8,1.1,0.3,2.1,1,0.3,-,7.07
Karim Benzema,Real Madrid,31,FW,23(6),1914,0.6,0.1,0.4,-,0.4,0.3,-,-,7.06
Nani,Valencia,32,"M(CLR),FW",22(3),1871,1.3,0.8,1.2,-,0.3,0.4,0.1,-,7.06
Pablo Piatti,Espanyol,30,M(LR),30,2351,1.9,0.9,1.2,-,0.5,1.5,0.1,-,7.06
Sandro Ramírez,Malaga,23,"AM(LR),FW",28(2),2316,0.5,0.5,0.7,-,0.1,0.4,-,-,7.05
Iván Ramis,Eibar,34,D(C),20(2),1722,0.9,2.2,0.5,1,4.6,0.4,0.4,-,7.05
Lucas Hernández,Atletico Madrid,23,D(CL),13(2),1253,1.6,1.5,0.9,0.1,4.2,0.6,0.4,-,7.04
Franco Vázquez,Sevilla,30,"AM(CR),FW",26(4),2092,2.1,0.3,2,-,0.4,0.8,0.2,-,7.03
Enzo Pérez,Valencia,33,M(CR),26(1),2196,3.2,2.2,1.7,0.1,1.6,1.1,0.6,-,7.03
Manu Trigueros,Villarreal,27,M(C),35(2),3043,2,0.8,1.1,0.1,0.6,1.1,0.2,-,7.03
Raphael Varane,Real Madrid,26,D(C),23,1928,1.3,1.7,0.5,0.8,4.3,0.3,0.3,-,7.03
Jaume Costa,Villarreal,31,"D(L),M(L)",30(1),2681,2.5,1.4,1.4,0.4,3,0.6,0.4,-,7.02
Stefan Savic,Atletico Madrid,28,D(C),30(2),2727,1.5,2.1,0.7,0.3,5.2,0.7,1,-,7.02
Sergio Busquets,Barcelona,30,DMC,33,2693,2.5,1.4,1.2,0.1,0.6,0.9,0.1,-,7.02
Florian Lejeune,Eibar,28,D(C),33(1),2971,1.3,2.1,0.5,1.1,5.6,0.4,0.6,-,7.01
Nacho,Real Madrid,29,D(CLR),24(4),2302,2,1.6,1.1,0.4,2.7,0.7,0.5,-,7.01
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",25(1),2281,4.1,2.8,1.8,0.2,2.1,2.4,0.2,-,7.01
Sergi Roberto,Barcelona,27,"D(R),M(CR)",26(6),2383,2,1.5,0.6,0.2,0.9,0.6,0.2,-,7.01
David Soria,Sevilla,26,GK,1,90,-,-,-,-,-,-,-,-,7.01
Yannick Carrasco,Atletico Madrid,25,"M(LR),FW",27(8),2270,0.7,0.4,0.9,-,0.3,0.5,-,-,7.01
Diego Rico,Leganes,26,D(L),25,2222,3.1,2.7,1.1,0.4,1.8,0.8,0.4,-,7.01
Theo Hernández,Deportivo Alaves,21,D(L),30(2),2727,2,1.3,0.8,0.4,1.7,0.8,0.3,-,7.00
Dimitrios Siovas,Leganes,30,D(C),16,1393,1.8,2.5,1.3,0.5,5.2,0.6,0.4,-,7.00
Antonio Luna,Eibar,28,"D(L),M(L)",24(2),2117,1.7,2.6,0.7,0.8,1.9,0.7,0.3,-,6.99
Jhon Mondragón,Osasuna,24,Defender,4(1),429,1.4,3.4,1,0.4,6.8,0.8,0.8,-,6.99
Samuel Umtiti,Barcelona,25,D(CL),24(1),2133,1.1,1.9,1,0.6,2.7,0.2,0.3,1,6.98
Celso Borges,Deportivo La Coruna,31,M(C),30(4),2723,1.9,1.8,0.9,0.1,1.1,1,0.2,-,6.98
Roberto Soriano,Villarreal,28,AM(CL),31(2),2471,1.5,1,1.9,-,0.9,0.7,0.1,-,6.98
Marc Navarro,Espanyol,23,D(R),10(2),789,1.7,1.3,0.4,0.1,1.7,0.7,0.2,-,6.98
Iker Muniain,Athletic Bilbao,26,AM(CLR),28(7),2412,1.1,0.4,0.9,-,-,0.7,-,-,6.98
Beñat Etxebarria,Athletic Bilbao,32,M(C),28(4),2412,1.7,1.1,0.8,-,0.2,1.2,0.1,-,6.97
Roberto Rosales,Malaga,30,"D(R),M(R)",32,2861,3.1,1.8,1.3,0.4,2.2,1.1,0.2,-,6.97
Aymeric Laporte,Athletic Bilbao,25,D(CL),33,2866,1.7,1.9,0.8,1,3.8,0.8,0.5,-,6.97
Martín Montoya,Valencia,28,D(LR),26(3),2223,3,2.2,1.6,0.2,1.7,1.4,0.3,-,6.96
Anaitz Arbilla,Eibar,32,D(CLR),17(5),1573,2,2.2,0.7,0.5,2.2,0.7,-,-,6.96
Luis Hernández,Malaga,30,D(CR),19,1679,1.9,2.1,0.7,0.8,4.7,0.3,0.6,-,6.96
José Gayá,Valencia,24,D(L),24(3),2090,2.8,1.5,0.7,0.3,1.4,0.8,0.3,-,6.96
Marlon Santos,Barcelona,23,D(C),2,180,1.5,1.5,0.5,1,2.5,-,-,-,6.96
Dani Castellano,Las Palmas,31,D(L),25(2),2110,2.1,1.5,0.5,0.4,1.5,0.7,0.5,-,6.95
Sime Vrsaljko,Atletico Madrid,27,"D(LR),M(R)",11(3),924,2,2.3,1.6,0.1,2.4,0.7,0.1,-,6.95
David Zurutuza,Real Sociedad,32,M(CL),29(2),2505,2.1,2.7,2.1,0.1,0.9,1.1,0.2,-,6.94
Xabi Prieto,Real Sociedad,35,M(CLR),32(6),2822,0.8,0.5,0.6,-,0.7,0.4,0.1,-,6.94
Andrés Iniesta,Barcelona,35,M(CL),13(10),1332,1.3,0.5,0.7,-,0.3,0.7,-,-,6.93
Gabriel Pires,Leganes,25,"M(C),FW",33(1),2753,2.1,0.7,2,-,0.6,1.2,0.3,-,6.93
Roberto Soldado,Villarreal,34,FW,12,748,1,0.2,1.1,-,0.4,0.2,-,-,6.93
Pablo Sarabia,Sevilla,27,"D(L),M(CLR)",22(12),2134,1.2,0.7,1.4,0.1,0.7,0.9,0.1,-,6.93
Pervis Estupiñán,Granada,21,Defender,2,180,3,3.5,1,0.5,1.5,1,-,-,6.93
Carles Planas,Celta Vigo,28,"D(L),M(L)",11(1),948,3.7,2,1.2,0.3,2,0.8,0.2,-,6.93
Eneko Bóveda,Athletic Bilbao,30,D(CR),18(1),1559,2.3,2.4,0.7,0.7,3.2,0.5,0.4,-,6.92
Douglas,Sporting Gijon,28,"D(R),M(R)",20(1),1719,2.8,1.5,1.1,-,1.9,1.7,0.2,-,6.92
Manu García,Deportivo Alaves,33,DMC,25(2),2015,2.9,1.2,2.1,-,1.9,1.2,0.3,-,6.92
Willian José,Real Sociedad,27,FW,27(1),2078,0.3,0.3,1.7,-,0.7,0.2,-,-,6.92
Samir Nasri,Sevilla,32,M(CLR),22(1),1845,1,0.6,1.2,-,-,0.7,-,-,6.92
Lucas Digne,Barcelona,25,D(L),14(3),1175,1.7,1.2,1.1,0.2,1.3,0.4,0.2,-,6.92
Leo Baptistão,Espanyol,26,"AM(CLR),FW",16(5),1429,0.9,0.6,1,-,0.6,0.9,-,-,6.91
Miguel Ángel Moyá,Atletico Madrid,35,GK,8(1),770,-,-,-,-,0.3,-,-,-,6.91
Rubén Blanco,Celta Vigo,23,GK,11,990,-,0.1,-,-,1.5,0.2,-,-,6.91
Zouhair Feddal,Deportivo Alaves,29,D(C),27,2246,1,2.3,1.1,0.4,5.7,0.2,0.7,-,6.91
Jordi Alba,Barcelona,30,D(L),21(5),1966,1.2,1.2,0.8,0.3,1.7,0.7,0.1,-,6.91
Mariano,Sevilla,33,"D(R),M(R)",29(2),2643,2.3,1.3,0.9,0.1,1,1.3,0.1,-,6.90
João Cancelo,Valencia,25,"D(LR),M(R)",27(8),2426,2.4,1.6,1,0.2,1,0.8,0.1,-,6.90
Samu Castillejo,Villarreal,24,AM(CLR),24(9),2050,1.2,1.4,1.2,-,0.7,1,0.1,-,6.90
Juanfran,Atletico Madrid,34,D(R),21(2),1979,1.9,1.4,1,-,2.1,0.8,0.3,-,6.90
Andrés Fernández,Villarreal,32,GK,14(1),1315,-,0.1,-,-,1,-,-,-,6.90
Juanfran,Deportivo La Coruna,30,"D(R),M(R)",34,2962,1.8,1.8,0.6,0.4,2.3,0.7,0.2,1,6.90
Raúl Navas,Real Sociedad,31,D(C),31(1),2799,1.2,2.4,0.9,0.6,3.2,0.4,0.4,-,6.90
Alex Berenguer,Osasuna,23,"D(LR),M(CL)",22(7),2119,2.2,1.8,1,0.2,1.3,0.9,0.1,-,6.89
Sergi Enrich,Eibar,29,FW,31(7),2829,0.8,0.3,1.5,-,0.7,0.6,0.1,-,6.89
David Juncà,Eibar,25,D(L),7(2),683,2.8,1.7,1.1,0.7,3.1,0.2,0.2,1,6.89
Sergio Asenjo,Villarreal,30,GK,24,2105,-,0.1,-,-,0.9,-,-,-,6.89
Víctor Laguardia,Deportivo Alaves,29,D(C),24(2),2148,1.2,2.2,0.8,0.7,5.4,0.8,0.6,1,6.89
Diego Reyes,Espanyol,26,"D(C),DMC",32(2),2889,1.4,2.1,0.8,0.6,4.9,0.4,0.5,1,6.88
Aarón Martín,Espanyol,22,D(L),28(2),2587,2.3,1.7,1.6,0.2,2,0.6,0.3,-,6.88
Sergio Álvarez,Sporting Gijon,27,"D(C),M(C)",34(2),3007,4,2,2.3,0.1,1.4,2.2,0.4,-,6.88
Mehdi Carcela-González,Granada,29,"AM(LR),FW",20(2),1753,1.5,1,0.9,-,0.1,0.5,0.1,-,6.87
Augusto Fernández,Atletico Madrid,33,M(CR),2(1),143,1.7,2.7,0.3,-,-,1,-,-,6.87
Juankar,Malaga,29,"D(L),M(L)",23(5),2065,1.9,2.2,0.9,0.3,1.7,1,-,-,6.87
Fernando Pacheco,Deportivo Alaves,27,GK,36,3240,-,0.1,-,-,0.4,-,-,-,6.87
Gustavo Cabral,Celta Vigo,33,D(C),25,2179,2.9,2.1,1.1,0.4,4.4,1.4,0.7,-,6.87
Ander Capa,Eibar,27,"D(R),M(R)",29(2),2553,2.5,2.1,1.3,0.3,2,0.7,0.2,-,6.87
Mauricio Lemos,Las Palmas,23,D(C),21(2),1854,1.7,1.7,1,1,3.2,0.2,0.8,-,6.86
Víctor Ruiz,Villarreal,30,D(C),27(1),2367,0.7,2.2,1.2,0.6,3.9,0.2,0.8,-,6.86
Gorka Elustondo,Athletic Bilbao,32,"D(C),M(C)",1(1),104,3,2,-,1,1.5,0.5,-,-,6.86
Jaume Doménech,Valencia,28,GK,3,270,0.3,-,-,-,0.7,-,-,-,6.86
Emre Colak,Deportivo La Coruna,28,M(CLR),29(4),2477,1.3,0.4,0.8,-,0.2,1.2,0.1,-,6.86
Eliaquim Mangala,Valencia,28,D(C),30,2646,1.9,2.2,1.4,0.7,5.2,0.3,0.9,-,6.86
Íñigo Martínez,Real Sociedad,28,D(C),34,3000,1.3,1.8,1.4,0.9,3.6,0.4,0.3,1,6.86
Robert Ibáñez,Leganes,26,AM(R),1(4),168,0.4,0.2,0.4,-,-,0.2,-,-,6.86
Pedro Bigas,Las Palmas,29,D(CL),31(1),2652,1,2.6,0.5,1,4.1,0.4,0.6,-,6.86
Rodrigo Ely,Deportivo Alaves,25,D(C),8(2),789,0.9,1,0.9,-,5.1,0.1,0.7,-,6.85
Germán Pezzella,Real Betis,28,D(C),36,3103,2,2.8,1.2,0.6,4.6,0.6,0.4,-,6.85
Marc-André ter Stegen,Barcelona,27,GK,36,3240,-,0.1,-,-,0.4,-,-,-,6.85
Mikel Vesga,Sporting Gijon,26,DMC,16(1),1410,2.4,2.2,1.1,-,1.6,1.5,0.4,-,6.85
Diego Llorente,Malaga,25,"D(C),DMC",23(2),2029,1.4,3.1,1.3,0.6,3.4,0.4,0.3,-,6.85
Dani García,Eibar,29,DMC,36,3185,2.9,2.1,1.4,0.1,1.2,1.1,0.1,-,6.85
Marco Asensio,Real Madrid,23,AM(CLR),11(12),1077,1.1,0.4,0.7,-,0.1,0.4,-,-,6.84
Stevan Jovetic,Sevilla,29,"AM(C),FW",12(9),1206,0.2,-,0.9,-,0.1,0.4,-,-,6.84
Jesé,Las Palmas,26,"AM(LR),FW",13(3),1161,1.2,0.4,1.2,-,0.1,0.3,-,-,6.84
Carlos Carmona,Sporting Gijon,31,AM(R),21(4),1866,2.4,1,2.3,-,0.5,2.4,0.1,-,6.84
Pedro Mosquera,Deportivo La Coruna,31,M(C),17(6),1560,3,2.1,1.7,-,1.6,1.3,0.3,-,6.84
Bruno González,Real Betis,29,D(C),15(1),1331,1.7,2.6,1.2,0.8,3.7,0.4,0.4,-,6.84
Javier Mascherano,Barcelona,35,"D(C),M(C)",20(5),1917,2.2,1.7,0.8,0.8,1.5,0.8,0.3,-,6.83
Ezequiel Garay,Valencia,32,D(C),27,2341,1.3,2.1,0.9,0.7,5.3,0.4,0.5,1,6.83
Takashi Inui,Eibar,31,AM(CLR),26(2),2088,2.1,0.9,1.3,-,0.2,1,-,-,6.83
Lucas Vázquez,Real Madrid,27,M(R),12(21),1386,1.3,0.3,0.8,-,0.5,0.3,0.2,-,6.82
Sergio Rico,Sevilla,25,GK,35,3150,-,0.1,-,-,1.1,-,-,-,6.82
Pablo Hernández,Celta Vigo,32,M(C),20(6),1899,1.8,1.9,2.2,-,1.7,1.5,0.3,-,6.82
Fábio Coentrão,Real Madrid,31,"D(L),M(LR)",2(1),169,0.3,0.3,0.7,-,2,0.3,0.3,-,6.82
Rubén Pérez,Leganes,30,M(C),26(4),2335,2.7,2,2,-,1.2,1.9,0.4,-,6.82
Nico Pareja,Sevilla,35,D(C),27,2168,1.5,2.9,1.1,0.6,3.1,0.5,0.5,-,6.82
Víctor Díaz,Leganes,31,D(R),20(3),1811,2.6,2.4,1.8,0.4,2.1,1.1,0.2,-,6.82
Nicolás Gaitán,Atletico Madrid,31,M(CLR),11(12),1023,1,0.7,0.9,-,0.2,0.7,-,-,6.82
Kevin Gameiro,Atletico Madrid,32,FW,21(10),1716,0.6,0.2,0.3,-,0.3,0.4,-,-,6.82
Andreas Pereira,Granada,23,AM(CLR),34(1),2830,1.2,0.9,1.3,-,0.4,0.8,0.1,-,6.81
Petros,Real Betis,30,M(CLR),24(8),2143,3.4,1.6,1.8,-,0.6,1.8,0.3,-,6.81
Facundo Roncaglia,Celta Vigo,32,D(CLR),30(2),2716,3,2.4,1.6,0.1,2.5,1.2,0.7,-,6.81
Ibai Gómez,Deportivo Alaves,29,AM(LR),23(6),1828,0.9,0.4,0.6,-,0.2,0.4,-,-,6.81
Clément Lenglet,Sevilla,24,D(C),15(2),1359,2.8,1.5,2.1,0.1,3.5,0.8,0.4,-,6.80
José Manuel Jurado,Espanyol,33,M(CLR),27(4),2460,1.3,0.6,0.3,-,0.3,0.7,-,-,6.80
Vicente Iborra,Sevilla,31,M(C),12(19),1473,0.8,1.1,1.3,0.1,1.5,0.5,0.4,1,6.80
Adrián Ramos,Granada,33,FW,13(1),1131,0.6,0.2,1.4,0.4,1,0.6,-,-,6.80
Daniel Wass,Celta Vigo,30,"D(LR),M(CLR)",29(3),2394,1.2,0.7,0.7,-,1.3,0.5,0.1,2,6.80
Mikel San José,Athletic Bilbao,30,"D(C),DMC",30(5),2702,2.3,1.7,1.5,0.1,0.9,1.2,0.3,-,6.80
Cédric Bakambu,Villarreal,28,"AM(LR),FW",17(9),1570,0.5,0.1,1.7,-,0.6,0.3,-,-,6.79
Pablo Fornals,Malaga,23,M(CLR),31(1),2674,1.9,1.3,1.1,-,0.3,1.4,0.2,-,6.79
Shkodran Mustafi,Valencia,27,D(CR),0(1),45,2,4,-,-,-,2,1,-,6.79
Jeremy Mathieu,Barcelona,35,D(CL),12(1),1040,1.2,1.2,0.8,0.7,2.4,0.2,0.3,1,6.79
Iñaki Williams,Athletic Bilbao,25,"AM(CLR),FW",31(7),2802,1,0.4,0.8,-,0.3,0.5,-,-,6.79
Íñigo Lekue,Athletic Bilbao,26,"D(LR),M(LR)",17(8),1574,2.1,0.6,0.7,0.2,0.7,0.4,0.1,-,6.79
Adrià Ortolá,Deportivo Alaves,25,Goalkeeper,2,180,-,-,-,-,0.5,-,-,-,6.79
David Timor,Leganes,29,"D(C),M(C)",22(2),1874,1.3,1.7,1.4,0.2,1.6,0.9,0.2,-,6.79
Aissa Mandi,Real Betis,27,D(CLR),25(1),2218,1.7,2.3,1.1,0.5,3.1,0.3,0.9,-,6.78
Keylor Navas,Real Madrid,32,GK,27,2430,-,0.1,-,-,0.7,-,-,-,6.78
Antonio Adán,Real Betis,32,GK,37,3330,-,0.1,-,-,1.1,0.1,-,-,6.78
Mateo Musacchio,Villarreal,28,D(C),23,2067,2,1.6,1,0.6,4.5,0.4,0.9,-,6.78
Adil Rami,Sevilla,33,D(C),21,1785,1,1.5,1.1,0.3,4.5,0.5,0.8,-,6.78
Kiko Femenía,Deportivo Alaves,28,"D(R),M(R)",28(3),2503,1.6,1.5,0.5,0.1,1.3,0.4,0.1,-,6.78
Toni Lato,Valencia,21,D(L),4(4),481,2.5,1.4,0.8,-,2.4,0.3,0.1,-,6.78
Guilherme,Deportivo La Coruna,28,M(C),26(4),2282,2.5,1.5,1.3,0.1,1.4,1.4,0.1,-,6.77
Ángel Correa,Atletico Madrid,24,"AM(LR),FW",10(21),1218,0.9,0.4,0.7,-,0.5,0.7,0.1,-,6.77
Alexander Szymanowski,Leganes,30,AM(L),24(4),2040,1.3,0.8,0.8,-,0.3,0.4,-,-,6.77
Nemanja Radoja,Celta Vigo,26,DMC,27(4),2420,2.3,1.1,1.2,-,1.3,1,0.2,-,6.77
Martín Mantovani,Leganes,34,D(C),30(1),2699,1.4,2.2,1.2,0.7,4.6,0.6,0.3,-,6.77
Jonathan dos Santos,Villarreal,29,M(CR),22(12),2207,1.7,1,0.9,-,0.3,1.3,0.1,-,6.77
Aderllan Santos,Valencia,30,D(C),11(1),1001,2,2.8,1.1,0.8,4.9,0.7,0.4,-,6.77
Rodrigo Moreno,Valencia,28,"M(CLR),FW",17(2),1396,0.7,0.2,1.2,0.1,0.5,0.5,0.1,-,6.77
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",24(3),2150,2,1.2,1,0.6,1.2,1.1,0.2,-,6.76
Riza Durmisi,Real Betis,25,"D(L),M(L)",27,2387,1.7,1.1,0.9,0.1,1.7,0.6,0.1,-,6.76
Florin Andone,Deportivo La Coruna,26,FW,32(5),2901,0.6,0.1,2.5,0.1,0.8,0.4,0.1,-,6.76
Fernando Navarro,Deportivo La Coruna,37,D(CL),22(3),2051,2.1,1.8,1,0.5,2.9,0.4,0.4,-,6.75
Ryan Babel,Deportivo La Coruna,32,"M(LR),FW",5(6),561,0.6,0.7,1.3,0.2,0.3,0.5,-,-,6.75
Vicente Gómez,Las Palmas,30,DMC,28(1),2321,1.6,1.4,0.9,-,1,0.7,0.2,-,6.75
Felipe Gutiérrez,Real Betis,28,DMC,9(5),756,2.6,1.2,1.7,0.1,0.6,1.4,0.3,-,6.75
Unai Bustinza,Leganes,27,D(CR),21(1),1791,2.7,2.7,2,0.6,2.4,1.1,0.2,-,6.75
Kevin-Prince Boateng,Las Palmas,32,"M(CLR),FW",25(3),1991,0.8,0.6,2,-,1.1,0.4,0.2,-,6.75
Diego López,Espanyol,37,GK,35,3113,-,-,-,-,0.8,-,-,-,6.75
Hiroshi Kiyotake,Sevilla,29,AM(CLR),3(1),286,0.8,0.5,0.8,-,-,0.5,-,-,6.75
Burgui,Sporting Gijon,25,AM(LR),21(11),2000,1,0.4,0.7,-,0.2,0.4,-,-,6.75
Rubén Pardo,Real Betis,26,M(C),15(1),1272,2.2,1.4,0.6,-,0.7,0.9,0.3,-,6.75
Timothée Kolodziejczak,Sevilla,27,D(CL),3(2),329,2.2,2.4,0.6,0.4,2.8,-,-,-,6.74
Fran Rico,Eibar,31,M(C),13(4),1225,2.5,1.8,1.7,-,0.4,0.6,0.2,-,6.74
Tito,Leganes,33,D(CLR),10(1),879,1.5,1.4,1.5,0.4,3.5,0.9,0.1,-,6.74
Recio,Malaga,28,M(C),16(2),1360,2.4,0.9,1.8,-,0.5,1.1,0.1,-,6.74
Óscar Romero,Deportivo Alaves,26,"AM(CLR),FW",4(9),529,1.6,0.5,1,-,0.2,0.6,-,-,6.74
Alejandro Arribas,Deportivo La Coruna,30,D(C),20(3),1907,1.8,1.5,1.2,0.6,5.7,0.7,0.6,-,6.73
Paco Alcácer,Barcelona,25,"AM(R),FW",6(14),849,0.3,0.3,0.5,0.1,0.2,0.1,-,-,6.73
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",22(1),1988,2.2,2.8,1.7,0.2,2.7,0.7,0.3,-,6.73
Mikel Balenziaga,Athletic Bilbao,31,D(L),33,2851,2.6,1.1,0.6,0.2,1.8,0.8,0.1,-,6.73
Kiko Casilla,Real Madrid,32,GK,11,990,0.1,-,-,-,0.5,-,-,-,6.73
Yoel Rodríguez,Eibar,30,GK,22(3),2117,-,0.1,0.1,-,1.4,-,-,-,6.73
Federico Ricca,Malaga,24,D(L),19(2),1623,2.2,1.9,1.5,0.4,1.9,0.5,0.4,-,6.73
