Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Fabián Orellana,Celta Vigo,33,AM(CLR),34(1),2967,6,2.1,34.8,77.1,1.3,1.6,0.1,7.16
Antoine Griezmann,Atletico Madrid,28,"AM(CLR),FW",29(8),2473,1,0.6,23.9,79.2,0.4,0.7,0.1,7.15
Antonio Amaya,Rayo Vallecano,36,D(C),19,1592,-,-,40.7,81.5,-,4.5,-,7.14
Luso,Cordoba,34,DMC,16(2),1352,1,0.6,41.2,78.3,0.1,2.9,-,7.14
Daniel Carvajal,Real Madrid,27,D(R),25(5),2277,3,1,40.1,86.7,0.4,0.9,0.1,7.14
Jeremy Mathieu,Barcelona,35,D(CL),23(5),2105,-,0.2,54,88.6,0.1,2,-,7.13
Xabier Etxeita,Athletic Bilbao,31,D(C),22(2),1971,-,0.1,37.5,75.9,-,2.1,-,7.13
Vitorino Antunes,Malaga,32,D(L),15,1323,2,0.8,35.1,67.2,0.6,2.8,0.1,7.12
Lucas Vázquez,Espanyol,27,M(R),31(3),2660,6,1.6,25.4,73.5,1.1,1,0.1,7.12
Javier Mascherano,Barcelona,35,"D(C),M(C)",26(2),2208,-,0.2,66.3,91.2,-,6.9,-,7.12
Ivan Rakitic,Barcelona,31,M(C),23(9),2037,7,1.1,54,90.6,0.9,2.4,0.2,7.11
Julián,Almeria,28,GK,15,1350,-,-,25.9,42.8,-,9.9,-,7.11
Adriano,Barcelona,34,"D(CLR),M(L)",10(6),953,1,0.6,45,89.6,0.7,1.8,-,7.11
Gabriel Paulista,Villarreal,28,D(CR),18(1),1607,-,0.2,36.7,84.4,-,3,-,7.11
Xavi,Barcelona,39,DMC,19(12),1779,8,1.7,57.5,92.7,1,3.3,0.3,7.11
Raúl Albentosa,Eibar,30,D(C),17,1530,2,0.2,31.8,66.9,0.1,4.6,-,7.11
Cristian Ansaldi,Atletico Madrid,32,"D(CLR),DMC,M(LR)",6(1),576,-,0.7,21.6,66.2,1.9,0.9,0.1,7.10
Eric Bailly,Espanyol,25,D(CR),4(1),354,-,-,19.6,70.4,-,2,-,7.10
Sidnei,Deportivo La Coruna,29,D(C),32,2835,2,0.3,36,78.6,-,3.4,-,7.10
Javi Fuego,Valencia,35,M(C),34(1),3005,1,0.1,45.7,83.4,-,3.4,-,7.10
Eric Bailly,Villarreal,25,D(CR),10,829,-,0.2,31.7,83.9,-,2.8,-,7.10
Íñigo Martínez,Real Sociedad,28,D(C),34,3028,-,0.1,37,75.6,-,4.3,-,7.09
Anaitz Arbilla,Espanyol,32,D(CLR),25(3),2230,1,0.5,35.2,73.7,0.6,2.7,-,7.09
Emiliano Velázquez,Getafe,25,D(C),27,2352,1,0.1,28.4,68.3,-,3.2,-,7.08
Sergio Escudero,Getafe,29,"D(L),M(L)",26(4),2213,2,0.5,34.9,71.1,0.2,1.8,-,7.08
Andreu Fontàs,Celta Vigo,29,"D(C),DMC",33(1),2984,-,0.3,61.3,82.6,0.1,4.3,-,7.08
Xabi Prieto,Real Sociedad,35,M(CLR),33(2),2985,6,1.4,44.4,75.4,0.3,1,-,7.07
Coke,Sevilla,32,"D(CLR),M(R)",21(1),1818,3,0.7,28.5,73.6,0.5,0.9,0.1,7.04
Rubén Pérez,Granada,30,M(C),13(1),1113,-,1,44.8,80.7,0.2,3.1,-,7.04
Arda Turan,Atletico Madrid,32,AM(CLR),28(4),2347,4,1.1,38.3,85.2,0.8,0.6,0.1,7.04
Mario Gaspar,Villarreal,28,"D(CR),M(R)",31(3),2835,2,0.7,34.4,72.9,0.2,1.7,-,7.03
Gaël Kakuta,Rayo Vallecano,28,M(CLR),35,3061,7,1.8,28.6,72.6,1,0.8,0.2,7.03
Alberto Lopo,Deportivo La Coruna,39,D(C),30,2676,-,0.1,30,76.3,-,2.4,-,7.02
Martín Montoya,Barcelona,28,D(LR),6(2),588,-,0.4,56.4,88.2,0.3,0.8,-,7.02
Dídac Vilá,Eibar,30,D(L),12(3),1111,-,0.7,24.7,69.5,0.5,1.7,0.1,7.02
Miranda,Atletico Madrid,34,D(C),23,2028,1,0.3,31.3,77,-,4,-,7.02
Rene Krhin,Cordoba,29,DMC,14,1204,-,0.3,36.5,83.8,-,1.4,-,7.02
Eduard Campabadal,Cordoba,26,D(R),12(2),1087,-,0.4,27,72.5,0.6,0.9,-,7.01
Carlos Bacca,Sevilla,32,FW,31(6),2568,6,0.8,13.6,67.5,-,0.3,0.1,7.01
Juanfran,Deportivo La Coruna,30,"D(R),M(R)",33(1),2707,1,1,30.1,72.9,1.2,1.3,-,7.01
Éver Banega,Sevilla,31,M(C),23(11),2199,3,1.3,44.1,82.5,0.8,3.1,0.2,7.00
Gustavo Cabral,Celta Vigo,33,D(C),35,3083,-,0.1,56,85.8,-,3.6,-,7.00
Allan Nyom,Granada,31,"D(LR),M(R)",34,2989,-,0.6,29.5,75.3,0.6,1.5,-,7.00
Antonio Barragán,Valencia,32,"D(R),M(R)",32(2),2846,2,0.4,31.9,81.2,0.6,1.5,-,7.00
Joseba Zaldua,Real Sociedad,27,D(R),21(2),1919,2,0.7,32.9,70.2,1,1.6,-,6.99
Celso Borges,Deportivo La Coruna,31,M(C),17,1474,-,0.9,46.7,81.7,0.6,2.4,-,6.99
Mikel Balenziaga,Athletic Bilbao,31,D(L),33,2921,-,0.5,34.5,71.7,0.5,1.4,-,6.99
Sofiane Feghouli,Valencia,29,M(CR),20(13),1934,6,0.8,19.4,74.4,0.7,0.9,0.2,6.98
Jaime,Eibar,38,GK,5,450,-,-,21.4,47.7,-,7.6,-,6.98
Augusto Fernández,Celta Vigo,33,M(CR),24(6),2114,-,0.2,45.6,86.8,0.2,2.4,0.1,6.98
Weligton,Malaga,39,D(C),32,2747,1,0.1,37.2,78.9,-,4.9,-,6.98
Fran Serrano,Cordoba,24,Defender,1(1),140,-,0.5,36.5,84.9,-,2.5,-,6.98
Jaume Costa,Villarreal,31,"D(L),M(L)",29(1),2431,-,0.6,31.7,75.8,0.7,1.5,-,6.97
Raúl García,Atletico Madrid,32,"M(CLR),FW",17(14),1690,3,0.4,21.8,61.8,0.2,0.4,-,6.96
Andrés Iniesta,Barcelona,35,M(CL),19(5),1590,1,0.8,59.4,89.9,0.2,2.3,0.3,6.96
Fede Cartabia,Cordoba,26,AM(CLR),24(6),2123,5,1.4,28.7,78.6,1,1.2,-,6.96
Fran Rico,Granada,31,M(C),28(3),2547,1,1.3,47.7,80.3,0.8,4.6,0.1,6.96
Fernando Navarro,Sevilla,37,D(CL),15(4),1375,-,0.5,27.8,76.9,0.4,1.8,0.1,6.96
Yuri,Real Sociedad,29,"D(L),M(L)",17(4),1472,1,0.3,31,76.5,0.5,1.5,-,6.95
Roberto Rosales,Malaga,30,"D(R),M(R)",34,3041,3,0.8,33.2,73.7,0.7,2.9,-,6.95
Ion Ansotegi,Real Sociedad,36,D(C),19,1710,-,0.1,32.7,72.5,-,2.8,-,6.95
Pedro Mosquera,Elche,31,M(C),24(1),2143,1,0.4,53.4,83.7,-,4.8,-,6.94
Jeison Murillo,Granada,27,D(C),18(1),1592,-,-,26.6,80.2,-,3.1,-,6.94
Benoît Trémoulinas,Sevilla,33,"D(L),M(L)",18(2),1640,4,1,30.3,74.7,0.7,1.5,0.1,6.94
Iker Muniain,Athletic Bilbao,26,AM(CLR),25,2034,1,1.1,33.8,79.4,0.2,0.6,0.2,6.94
Jan Oblak,Atletico Madrid,26,GK,11,990,-,-,17.5,47.7,-,5.2,-,6.94
Emanuel Insúa,Granada,28,D(L),12,1022,1,0.4,27.5,76.4,0.3,0.7,-,6.93
Luisinho,Deportivo La Coruna,34,"D(L),M(L)",34(1),2947,1,0.6,32.9,78.6,0.5,1.3,-,6.93
Sergio Asenjo,Villarreal,30,GK,34,3055,-,-,21.1,42.2,-,6.6,-,6.93
Roque Santa Cruz,Malaga,37,FW,11(1),913,1,0.8,27.2,72.1,0.1,0.3,-,6.93
Aleix Vidal,Sevilla,29,"D(R),M(LR)",22(9),2167,5,1,25.4,74.4,0.2,0.6,0.1,6.93
Michael Krohn-Dehli,Celta Vigo,36,M(CLR),35(1),3105,5,2,61.2,84.3,0.8,3.9,0.3,6.93
Jonathas,Elche,30,FW,34,3022,7,0.9,22.3,68.9,0.1,0.5,-,6.92
Esteban Granero,Real Sociedad,31,M(CLR),29(4),2508,2,0.9,37.4,83.6,0.6,2.1,0.1,6.92
Edimar,Cordoba,33,D(L),17,1499,1,1.2,38.8,76.8,0.9,2.3,0.1,6.92
Jonny,Celta Vigo,25,"D(CLR),M(L)",32(4),2964,1,0.6,39.9,84.3,0.2,2.3,-,6.92
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",27(1),2338,-,0.5,40,76.9,0.4,1.8,-,6.92
André Gomes,Valencia,25,M(CLR),31(2),2559,1,0.8,40.4,79.2,0.2,2.2,0.2,6.92
Ander Iturraspe,Athletic Bilbao,30,M(C),20(5),1811,-,0.4,44.6,77.6,0.1,3.3,-,6.91
Carlos Martínez,Real Sociedad,33,D(R),13(2),1177,2,0.6,31.4,69,0.5,2.1,-,6.91
Abdoulaye Ba,Rayo Vallecano,28,D(C),20,1620,-,0.2,45.9,77.8,-,3.4,-,6.91
Vitolo,Sevilla,29,M(CLR),25(3),2091,3,0.6,30.1,81.5,0.1,0.8,-,6.91
Daniel Carriço,Sevilla,30,"D(C),DMC",28,2517,-,0.1,40.9,81.7,-,2.9,-,6.91
Naldo,Getafe,30,D(C),28(2),2573,-,-,30.4,73.4,-,2.5,-,6.90
Pedro León,Getafe,32,M(LR),16(9),1471,5,1.1,17.9,72.8,1.6,0.5,-,6.90
Javi López,Espanyol,33,"D(R),DMC",25(3),2099,1,0.3,29.2,73.7,0.4,1.6,-,6.90
Joel Campbell,Villarreal,27,"AM(LR),FW",16,1211,-,1.4,24.9,70.9,0.6,0.9,0.1,6.89
Roberto Trashorras,Rayo Vallecano,38,M(C),33,2888,4,1.7,77.7,86.2,1.4,10.7,0.2,6.89
Sebastián Dubarbier,Almeria,33,"D(L),M(L)",32,2769,1,0.5,28.8,63.7,0.4,1.8,-,6.89
Ximo Navarro,Almeria,29,D(CR),29,2410,2,0.6,21.2,73.1,0.3,1.3,-,6.88
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",29(5),2482,3,0.5,31.4,75.7,0.3,1.1,-,6.88
Edu Albácar,Elche,39,D(L),16(2),1437,3,0.7,35.8,64.8,0.8,4.2,-,6.88
Míchel,Getafe,30,M(CR),8(4),777,-,0.9,38.5,82.3,0.4,2,-,6.88
Paco Alcácer,Valencia,25,"AM(R),FW",26(6),2174,5,0.7,11.9,69,-,0.3,-,6.87
Enzo Roco,Elche,26,D(C),32,2880,1,0.1,35.9,76.3,-,3.1,-,6.87
Manu Trigueros,Villarreal,27,M(C),28(5),2428,1,1.3,42.5,78.8,1.1,3,0.1,6.87
Raúl Navas,Eibar,31,D(C),28(1),2460,-,0.1,32.7,69.4,0.1,4.1,-,6.87
Saúl Ñíguez,Atletico Madrid,24,"D(CL),M(CLR)",9(15),1056,2,0.4,19,71.3,0.1,0.6,-,6.87
Gonzalo Castro,Real Sociedad,34,"AM(LR),FW",22(10),1831,4,1.1,19.5,77.2,0.8,0.6,0.1,6.87
Zé Castro,Rayo Vallecano,36,D(C),28,2416,3,0.3,55.8,79.2,0.1,6.7,0.1,6.86
Oriol Riera,Deportivo La Coruna,32,FW,18(3),1516,1,0.9,26,65.4,-,0.6,-,6.86
Sergio Rico,Sevilla,25,GK,19(2),1810,-,-,25.8,51.6,-,7.7,-,6.86
Claudio Bravo,Barcelona,36,GK,37,3330,-,-,20.8,80,-,4.4,-,6.86
Rubén Pardo,Real Sociedad,26,M(C),21(7),1918,6,1,39.6,80.5,1,4,0.1,6.86
Faycal Fajr,Elche,30,M(CLR),29(5),2568,4,2,39.7,77.5,1.7,3.5,0.1,6.86
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",32(3),2945,3,0.7,35.3,67.7,1.1,1.8,0.1,6.85
Iván López,Levante,25,D(R),23(3),2089,3,0.5,29.5,67.2,0.6,2.5,-,6.85
Carlos Vela,Real Sociedad,30,"M(CLR),FW",23(6),2061,3,0.7,20,75.5,0.6,1,-,6.85
Alejandro Arribas,Sevilla,30,D(C),10(1),866,1,0.2,28.7,77.2,0.1,2,-,6.85
Sergio Marcos,Villarreal,27,M(C),5(2),481,-,1,43.7,77.8,0.3,2.7,0.3,6.85
Enzo Pérez,Valencia,33,M(CR),12(2),1036,1,0.6,34.7,85,0.2,2.6,0.1,6.84
Thomas Vermaelen,Barcelona,33,D(CL),1,63,-,-,57,93,-,2,-,6.84
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",16(6),1536,1,1,34,79.4,0.5,1.4,0.1,6.84
Dani García,Eibar,29,DMC,34,2966,2,0.4,46.6,78.1,0.1,5.3,-,6.83
Juanfran,Atletico Madrid,34,D(R),34(1),3102,4,0.9,34,76.6,1.1,1.6,-,6.83
Nacho,Real Madrid,29,D(CLR),5(9),636,-,0.1,22.2,91.6,0.1,0.9,-,6.83
Stéphane Mbia,Sevilla,33,"D(C),M(C)",17(6),1462,-,0.3,29.6,81.5,-,1,-,6.83
Diego Alves,Valencia,34,GK,37,3312,-,0.1,24.3,52.7,-,8,-,6.82
Joaquín Larrivey,Celta Vigo,34,FW,26(9),2208,2,0.4,17.6,66.6,-,0.1,-,6.82
Bueno,Rayo Vallecano,31,"AM(CL),FW",35(1),2889,4,0.8,30.7,78.2,0.4,1.6,0.1,6.82
Nacho,Rayo Vallecano,30,D(LR),11(2),941,1,1,35.5,72.5,1.2,2.3,0.1,6.81
Thomas Partey,Almeria,26,"D(R),DMC,M(R)",28(3),2368,-,0.4,31.2,81.4,-,2,0.1,6.81
Markel Susaeta,Athletic Bilbao,31,M(LR),20(11),1803,7,1.7,22.4,75.8,2,0.4,0.1,6.81
Sergi Darder,Malaga,25,"DMC,M(L)",33(1),2771,-,0.7,41.1,80.1,0.4,3.4,0.1,6.81
Damián Suárez,Elche,31,D(R),34,3040,1,0.6,37.7,70.7,0.5,2.5,0.1,6.81
Pape Diop,Levante,33,M(C),18(1),1546,1,0.8,37.6,67.7,0.6,3.1,-,6.81
José Crespo,Cordoba,32,"D(CL),M(R)",26(1),2121,-,0.4,25,72.6,0.1,1.9,-,6.80
Tomás Pina,Villarreal,31,M(C),17(5),1450,3,0.6,32.4,78.3,-,1.5,0.1,6.80
Unai Bustinza,Athletic Bilbao,27,D(CR),1(1),98,-,-,17.5,65.7,-,-,-,6.80
Bebé,Cordoba,28,"AM(LR),FW",16(2),1467,1,1.5,23.5,71.6,1.1,0.8,0.1,6.80
Diego Mainz,Granada,36,D(C),18(5),1722,-,0.1,26.2,83.6,-,1.6,-,6.80
Rafinha,Barcelona,26,M(CR),13(11),1152,1,0.3,35,91.8,0.2,0.9,-,6.80
Álvaro Arbeloa,Real Madrid,36,D(LR),12(10),1107,5,0.9,27.8,89.4,0.4,0.7,-,6.80
Markel Bergara,Real Sociedad,33,M(C),24(6),2125,-,0.3,30.1,81.4,-,2.1,-,6.80
Chicharito,Real Madrid,31,FW,7(16),859,4,0.5,10,82.2,0.1,0.2,0.1,6.79
Rodrigo Moreno,Valencia,28,"M(CLR),FW",24(7),2087,4,0.9,21.4,72.1,0.5,0.6,0.2,6.79
Luciano Vietto,Villarreal,25,"AM(R),FW",17(15),1895,2,0.7,20.3,72.8,0.2,0.4,-,6.79
Lucas Orban,Valencia,30,D(CL),8(14),889,1,0.1,14,75.2,0.1,1,-,6.79
Emiliano Insúa,Rayo Vallecano,30,"D(L),M(L)",21(3),1795,2,0.8,34.6,79.6,0.5,1.1,-,6.79
Beñat Etxebarria,Athletic Bilbao,32,M(C),20(8),1712,2,1.2,38.3,79.9,1.3,3.1,0.1,6.79
Rubén Duarte,Espanyol,23,D(L),11,990,-,0.5,28.2,71.6,0.2,2.8,-,6.79
Sergio Sánchez,Malaga,33,D(CR),19(2),1708,-,0.2,31.9,80.1,-,3.5,-,6.79
Guilherme Siqueira,Atletico Madrid,33,D(L),24(1),2083,1,0.5,23.8,75.2,0.8,1.2,-,6.78
Alberto de la Bella,Real Sociedad,33,D(L),21(2),1907,2,0.8,31.3,74.9,0.7,1.6,-,6.78
Borja Fernández,Eibar,38,M(C),14(2),1129,-,0.2,29.3,65.9,0.1,2.8,-,6.78
Álex Bergantiños,Deportivo La Coruna,34,M(C),29(3),2628,1,0.6,46.7,78.4,0.1,2.9,0.1,6.78
Daniel Larsson,Granada,32,"AM(CLR),FW",0(1),45,-,1,15,86.7,-,1,-,6.78
Karim Yoda,Getafe,30,"D(L),M(R)",12(6),1034,1,0.7,16.8,72.2,0.1,0.8,-,6.78
Míchel Macedo,Almeria,29,D(R),13(1),1206,-,0.5,26.1,74,0.9,1.4,-,6.78
Iker Casillas,Real Madrid,38,GK,32,2880,-,-,19.2,63.4,-,5.8,-,6.78
Wellington Silva,Almeria,26,AM(LR),23(8),1991,2,0.7,15.4,69.7,0.5,0.5,0.1,6.78
Deivid,Cordoba,30,"D(C),DMC",21,1806,-,0.6,37,87.5,-,2.1,-,6.77
Aleksandar Pantic,Cordoba,27,D(C),27(2),2368,-,0.1,28.1,78,-,2.4,-,6.77
Álvaro Negredo,Valencia,33,FW,14(16),1532,4,0.7,14.4,63.3,0.2,0.4,0.1,6.77
Diego Colotto,Espanyol,38,D(C),23(1),1887,-,0.1,27.8,68.2,-,2.8,-,6.77
Marcos Angeleri,Malaga,36,D(CR),21(1),1879,-,0.1,28.1,75.4,-,2.3,-,6.77
Ikechukwu Uche,Villarreal,35,FW,19(4),1386,1,0.9,17.4,65.5,0.1,0.3,0.2,6.77
David Zurutuza,Real Sociedad,32,M(CL),12(4),999,-,0.5,32.6,74.7,0.2,1.3,-,6.76
Álvaro González,Espanyol,29,D(C),34(2),3047,-,0.2,31.2,74.6,-,3.8,-,6.76
Robert Ibáñez,Granada,26,AM(R),12(5),1067,1,0.7,16,79.4,0.1,0.1,-,6.76
Juan Rodríguez,Getafe,37,M(C),32(2),2770,-,0.2,38.1,77.5,0.1,3.3,-,6.76
Gerónimo Rulli,Real Sociedad,27,GK,22,1980,-,-,27.1,52.7,-,10.8,-,6.76
Javi Guerra,Malaga,37,FW,7(6),683,-,0.6,16,80.3,0.1,0.2,-,6.76
Pedro,Barcelona,31,M(CLR),15(20),1531,6,0.7,21.4,86.9,0.4,0.2,-,6.76
Jonathan dos Santos,Villarreal,29,M(CR),17(11),1632,1,0.9,30.2,81.2,0.9,2,-,6.75
José Luis Morales,Levante,31,"D(R),M(CLR),FW",33(3),2797,3,1.1,21.8,75.1,0.8,1.2,-,6.75
Gerard Moreno,Villarreal,27,"AM(C),FW",19(7),1617,3,0.8,22.3,71.4,0.2,0.6,-,6.75
Verza,Almeria,32,M(C),33,2852,3,1.4,42.9,78.3,1.4,4,-,6.75
Leo Baptistão,Rayo Vallecano,26,"AM(CLR),FW",22(3),1796,1,0.7,17.5,64.4,0.2,0.2,-,6.75
Fabri,Deportivo La Coruna,31,GK,32,2746,-,-,31.3,44.1,-,10.2,-,6.74
Raúl Baena,Rayo Vallecano,30,M(C),28,2345,-,0.2,43,85.4,0.1,1.9,-,6.74
Domingo Cisma,Elche,37,D(L),24(1),2157,1,0.9,47.7,72.5,0.9,2.7,-,6.74
Samu García,Malaga,28,"AM(R),FW",27(5),2244,1,1.1,23.3,68.4,0.5,0.8,0.2,6.74
David Navarro,Levante,39,D(C),21,1789,-,0.1,27.9,74,-,3.4,-,6.73
Mikel González,Real Sociedad,33,D(C),14(2),1238,-,0.1,29,79.5,0.1,2.4,0.1,6.73
Javi Lara,Eibar,33,AM(L),16(15),1694,3,1.4,27.1,74.4,1.4,2.8,0.1,6.73
Pablo Sarabia,Getafe,27,"D(L),M(CLR)",31(4),2606,5,2,31.1,72.9,0.9,1.5,0.2,6.73
Rubén Martínez,Almeria,35,GK,23,2070,-,-,30,47.2,-,10.3,-,6.73
Víctor Casadesús,Levante,34,"AM(C),FW",26(9),2429,2,1,25,67.2,0.2,0.6,0.1,6.73
Eneko Bóveda,Eibar,30,D(CR),35,3138,3,0.4,28.1,68.1,0.4,1.5,-,6.73
Daniel Pinillos,Cordoba,26,D(L),9(3),863,-,0.2,30.1,74.2,0.1,1.2,-,6.73
Mario Suárez,Atletico Madrid,32,M(C),11(9),1128,-,0.4,30.4,82.4,-,2,0.1,6.72
Gorka Iraizoz,Athletic Bilbao,38,GK,34,3060,-,-,31.6,47.7,-,9.2,-,6.72
David Lombán,Elche,32,D(C),33(1),2985,-,0.1,36,81,-,4.7,-,6.72
Javier Espinosa,Villarreal,26,AM(LR),3(3),289,-,2,27,75.9,0.8,0.8,-,6.72
Mikel Rico,Athletic Bilbao,34,M(C),32(4),2796,2,0.5,38.7,76.8,0.1,1.5,0.1,6.72
Adrián Gunino,Cordoba,30,D(R),21(2),1901,-,0.6,28.3,75.5,0.4,0.7,-,6.72
Arthur Boka,Malaga,36,"D(L),M(C)",18(5),1699,1,0.9,27.7,76.1,0.6,1.6,0.1,6.71
Toño,Rayo Vallecano,39,GK,20(1),1738,-,-,28.6,69.7,-,7.5,-,6.71
David Barral,Levante,36,FW,32(3),2642,-,0.4,21.7,72.8,0.1,0.6,-,6.71
Rubén Rochina,Granada,28,M(CLR),12(7),1136,1,0.6,22.3,72.6,0.1,1.8,0.1,6.71
Gerard Deulofeu,Sevilla,25,"AM(LR),FW",10(7),783,5,0.9,14.3,72.8,0.8,0.5,0.2,6.71
Aurtenetxe,Athletic Bilbao,27,D(CL),3(1),286,-,0.3,26.3,68.6,0.5,0.5,-,6.71
Timothée Kolodziejczak,Sevilla,27,D(CL),18,1576,-,0.2,34.1,81.4,-,3.8,0.1,6.71
