Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Kerem Demirbay,Hoffenheim,25,AM(C),13(6),1211,2,0.7,1.5,-,0.8,0.8,0.2,-,6.99
Christian Gentner,VfB Stuttgart,33,M(CLR),27,2412,3.4,1.3,2.1,-,1.6,1.5,0.2,-,6.99
Timo Baumgartl,VfB Stuttgart,23,D(C),29,2610,3,1.2,1.4,0.6,4,0.7,0.7,-,6.98
Mitchell Weiser,Hertha Berlin,25,"D(R),M(R)",23(1),1983,2.3,1.8,1.4,0.2,1.2,0.9,-,-,6.98
Florian Grillitsch,Hoffenheim,23,"DMC,M(L)",21(4),1895,2.7,1.6,1.2,-,0.9,0.9,0.1,-,6.98
Charles Aránguiz,Bayer Leverkusen,30,M(C),27,2307,2.8,1.8,1.5,0.1,0.9,1.1,0.2,-,6.98
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",26(8),2337,0.7,0.5,0.4,-,0.3,0.5,-,-,6.98
Max Kruse,Werder Bremen,31,"M(CLR),FW",28(1),2455,0.6,0.4,0.5,-,0.1,0.6,-,-,6.97
Ante Rebic,Eintracht Frankfurt,25,"AM(CLR),FW",21(4),1764,1.5,0.2,2.2,-,0.5,0.7,0.1,-,6.96
Sandro Wagner,Bayern Munich,31,FW,8(6),722,0.6,0.1,1.6,-,0.1,-,-,-,6.96
Sébastien Haller,Eintracht Frankfurt,25,FW,26(5),2352,0.8,0.3,1.8,-,1.2,0.2,0.1,-,6.96
Daniel Opare,Augsburg,28,D(LR),17,1419,1.8,1.6,1.2,0.1,2.9,0.4,0.3,-,6.96
Benjamin Stambouli,Schalke 04,28,"D(C),M(C)",24(4),2195,3.4,2.3,1.6,0.2,2.5,0.9,0.3,1,6.96
Mathew Leckie,Hertha Berlin,28,AM(CLR),19(7),1854,1.3,0.7,1.7,-,1,0.6,0.1,-,6.96
Christoph Kramer,Borussia M.Gladbach,28,DMC,26(1),2162,3.3,1.6,1.7,0.1,1.3,1.4,0.1,-,6.96
Emiliano Insúa,VfB Stuttgart,30,"D(L),M(L)",24(1),2107,1.8,1.4,0.9,-,1.5,0.6,0.2,-,6.95
Felipe,Hannover 96,32,D(C),6,458,1.3,1.8,1.5,-,4.3,0.3,0.5,-,6.95
John Brooks,Wolfsburg,26,D(C),9,729,2.2,1.1,1,0.8,4.8,0.7,0.6,-,6.95
Dominic Maroh,FC Cologne,32,D(C),10(1),914,2,1.9,0.5,0.5,6.1,0.3,0.8,-,6.95
Nils Petersen,Freiburg,30,FW,24(8),2240,0.8,0.5,0.5,-,1,0.5,0.1,-,6.95
David Alaba,Bayern Munich,27,"D(CL),M(C)",17(6),1551,1,0.4,0.4,0.1,0.8,0.3,0.3,-,6.95
Jonathan Tah,Bayer Leverkusen,23,D(C),27(1),2427,1.7,1.2,0.5,0.5,3.9,0.3,0.5,-,6.95
Danny Latza,Mainz 05,29,DMC,27(2),2356,2.3,0.9,1.8,-,1.4,1.4,0.3,-,6.95
Lucas Alario,Bayer Leverkusen,26,FW,17(6),1546,0.7,0.2,1.7,0.1,0.6,0.2,0.2,-,6.95
Erik Thommy,VfB Stuttgart,24,AM(CLR),14,993,1.4,0.6,0.9,-,0.3,0.6,0.1,-,6.94
Abdou Diallo,Mainz 05,23,D(CL),27,2416,2.8,1.9,2.2,0.3,2.4,0.4,0.5,-,6.94
Marco Friedl,Bayern Munich,21,D(CL),0(1),45,-,1,-,-,-,-,-,-,6.94
Admir Mehmedi,Bayer Leverkusen,28,"M(CLR),FW",8(4),701,1.7,1.1,1.8,-,0.1,0.8,-,-,6.94
David Abraham,Eintracht Frankfurt,32,D(C),27,2304,1.5,1.5,0.4,1.2,5,0.3,0.6,1,6.94
Jannik Vestergaard,Borussia M.Gladbach,26,D(C),32,2880,1.8,1.3,0.8,0.7,5,0.5,1.2,1,6.93
Timo Hübers,Hannover 96,22,D(C),5,450,2.2,1.8,1.8,0.4,5.4,1.2,1.6,-,6.93
Kyriakos Papadopoulos,Hamburger SV,27,D(C),29,2610,2.1,1.5,1.2,0.8,6,1,1.2,-,6.93
Ömer Toprak,Borussia Dortmund,29,D(C),22(4),2018,1.4,0.8,0.8,1.1,3.8,0.1,0.6,-,6.93
Josuha Guilavogui,Wolfsburg,28,M(C),27(2),2407,2.2,2.3,1.5,-,2.1,0.7,0.3,1,6.93
Pavel Kaderábek,Hoffenheim,27,"D(R),M(R)",24(4),2197,1.6,1.2,1.3,0.2,1.4,0.9,0.3,-,6.92
Sokratis,Borussia Dortmund,31,D(CR),28(2),2376,2.2,1,1.3,1,3.5,0.3,0.4,-,6.92
Matthias Ginter,Borussia M.Gladbach,25,"D(CR),DMC",34,3060,1.4,1.2,0.3,0.5,3.1,0.3,0.5,-,6.92
Koen Casteels,Wolfsburg,27,GK,34,3060,0.1,-,-,-,1.2,-,-,-,6.92
Nico Elvedi,Borussia M.Gladbach,22,D(CLR),33,2916,2,1.5,0.6,0.2,2.9,0.5,0.3,-,6.92
Amine Harit,Schalke 04,22,AM(CLR),23(8),2053,1.3,0.6,0.6,-,0.3,0.8,-,-,6.92
Kevin Kampl,RasenBallsport Leipzig,28,M(CLR),22(4),2021,1.6,1.3,1.2,-,1,0.9,0.1,-,6.91
William,Wolfsburg,24,"D(LR),M(R)",19(3),1614,3.5,2.1,1.3,-,2.3,1.8,0.3,-,6.91
Bernardo,RasenBallsport Leipzig,24,D(LR),15(3),1350,2.4,1,1.6,0.3,4.3,0.6,0.3,-,6.90
Linton Maina,Hannover 96,20,AM(L),0(2),31,0.5,0.5,-,-,-,-,-,-,6.90
Niklas Süle,Bayern Munich,23,D(C),20(7),1919,1.3,1.2,0.6,0.4,2,0.3,0.6,3,6.90
Theodor Gebre Selassie,Werder Bremen,32,"D(LR),DMC,M(R)",31(1),2829,2.1,1.6,1.4,0.2,2.2,0.7,0.1,-,6.90
Timo Werner,RasenBallsport Leipzig,23,"AM(L),FW",28(4),2493,0.5,0.2,0.8,-,0.3,0.5,-,-,6.90
Jean-Kévin Augustin,RasenBallsport Leipzig,22,"AM(R),FW",14(11),1273,0.6,0.2,0.8,-,0.2,0.2,-,-,6.89
Paul Jaeckel,Wolfsburg,20,"D(C),DMC",3,270,1,0.3,1,-,2.7,0.3,0.7,-,6.89
Mario Götze,Borussia Dortmund,27,"M(CLR),FW",19(4),1608,2.2,0.3,1.1,-,0.3,0.9,-,-,6.88
Jadon Sancho,Borussia Dortmund,19,AM(LR),7(5),684,0.4,0.4,0.1,-,0.2,0.4,-,-,6.88
Wendell,Bayer Leverkusen,25,"D(CL),M(L)",26,2121,2.1,1.1,1.2,0.1,1.8,1,0.3,-,6.88
Diego Demme,RasenBallsport Leipzig,27,DMC,25(5),2288,2.7,1.6,1.5,-,0.9,1.3,0.1,-,6.87
Rafinha,Bayern Munich,33,"D(CLR),M(R)",19(8),1843,1.4,1.2,0.9,0.1,0.9,0.7,0.2,-,6.87
Ron-Robert Zieler,VfB Stuttgart,30,GK,34,3060,-,-,-,-,0.9,-,-,-,6.86
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",23(4),1871,2.2,1.7,1.6,0.2,1.9,0.8,0.4,-,6.86
Felix Klaus,Hannover 96,26,AM(CLR),25(3),1991,1.7,0.3,1,-,0.8,1,0.1,-,6.86
Anastasios Donis,VfB Stuttgart,22,"AM(CR),FW",11(7),951,1.1,0.5,1,-,0.3,0.1,-,-,6.86
Holger Badstuber,VfB Stuttgart,30,D(CL),24(3),2169,1.6,1.5,0.8,0.7,3.9,0.6,0.5,-,6.86
Daniel Baier,Augsburg,35,M(C),29,2543,2.9,2,1.6,-,1.3,1.3,0.2,-,6.86
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",33,2970,1.7,0.8,1,0.3,2.2,0.5,0.2,-,6.85
Jeffrey Gouweleeuw,Augsburg,27,D(C),27,2386,2.1,2,1.1,0.3,4.5,0.5,0.4,-,6.85
Jirí Pavlenka,Werder Bremen,27,GK,34,3060,-,-,-,-,1.2,-,-,-,6.85
Sebastian Rudy,Bayern Munich,29,"D(R),M(CR)",16(9),1509,2,0.7,0.8,-,0.2,1.1,-,-,6.84
Jordan Torunarigha,Hertha Berlin,21,D(C),7(5),661,1.5,1.9,0.8,0.4,3.5,0.5,1.1,-,6.84
Emil Forsberg,RasenBallsport Leipzig,27,AM(CLR),15(6),1374,1.1,0.4,0.8,-,0.2,0.6,-,-,6.84
Martin Hinteregger,Augsburg,26,D(C),29(1),2655,2.6,1.6,0.9,0.3,4.3,0.5,0.9,-,6.84
Stefan Posch,Hoffenheim,22,D(C),9,758,3.1,2.7,1.2,0.7,2.6,1.3,0.4,-,6.84
Zlatko Junuzovic,Werder Bremen,31,M(CLR),17(7),1636,1.5,0.8,1.1,-,0.4,0.8,0.1,-,6.84
Kevin-Prince Boateng,Eintracht Frankfurt,32,"M(CLR),FW",27(4),2361,1.1,0.7,2.3,0.1,1.4,0.8,0.2,-,6.83
Lewis Holtby,Hamburger SV,28,M(CLR),13(3),1197,2.8,0.6,1.3,-,0.6,0.9,0.1,-,6.82
Julian Baumgartlinger,Bayer Leverkusen,31,DMC,17(5),1398,2.1,0.8,0.8,-,1,0.7,0.1,-,6.82
Bruma,RasenBallsport Leipzig,24,AM(CLR),16(12),1611,0.6,0.4,0.4,-,0.3,0.3,0.1,-,6.82
Santiago Ascacibar,VfB Stuttgart,22,DMC,27(2),2386,3.1,1.6,1.2,-,1.2,1.1,0.3,-,6.82
Dennis Diekmeier,Hamburger SV,29,"D(R),M(R)",22,1870,2.1,0.7,0.8,0.2,1.8,0.5,0.5,-,6.82
Julian Weigl,Borussia Dortmund,23,"D(C),DMC",20(5),1943,2.8,1.4,1.6,0.2,1,1,0.2,-,6.82
Timothy Chandler,Eintracht Frankfurt,29,"D(R),M(LR)",22(2),1893,1.1,1.4,1,0.1,1.8,0.3,-,-,6.82
Stefan Bell,Mainz 05,27,D(CR),24(1),2176,1.4,1.8,1.8,0.4,4.6,0.5,0.7,1,6.81
Matija Nastasic,Schalke 04,26,D(C),22(2),1991,2,1.5,1.5,0.3,3.2,0.4,0.9,-,6.81
Janik Haberer,Freiburg,25,"M(CLR),FW",31(2),2758,1.9,0.9,2.2,0.1,1.2,1,-,-,6.81
Fin Bartels,Werder Bremen,32,"M(CLR),FW",14,1129,0.9,0.5,0.7,-,0.1,0.6,0.1,-,6.81
Shinji Kagawa,Borussia Dortmund,30,M(CL),12(7),1166,1.7,0.3,0.5,-,0.1,0.5,-,-,6.81
Danny da Costa,Eintracht Frankfurt,25,"D(R),M(R)",13(4),1199,2.4,0.8,0.6,0.2,2.2,0.2,0.2,-,6.81
Andriy Yarmolenko,Borussia Dortmund,29,AM(R),13(5),1042,0.9,0.4,1.1,0.1,0.2,0.5,-,-,6.80
Valentino Lazaro,Hertha Berlin,23,"D(R),M(CLR)",19(7),1860,1.3,0.6,0.7,0.1,1.1,0.6,0.1,-,6.80
Amir Abrashi,Freiburg,29,DMC,11(1),852,2.9,1.6,1.7,-,1.6,0.6,0.4,-,6.80
Raphael Framberger,Augsburg,23,D(R),7(2),697,2.4,1.6,0.9,0.1,1.6,0.1,0.3,-,6.80
Simon Terodde,FC Cologne,31,FW,14(1),1165,0.7,0.3,2.1,-,0.5,0.5,-,-,6.80
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",18(5),1581,2,1,0.8,0.3,3,0.4,0.5,-,6.79
Aaron Hunt,Hamburger SV,32,"M(CLR),FW",26(3),2168,1.2,0.5,0.9,-,0.6,0.9,0.1,-,6.79
Miiko Albornoz,Hannover 96,28,"D(L),M(L)",7(3),701,2.4,0.5,0.9,-,2.1,0.5,0.2,-,6.79
Rani Khedira,Augsburg,25,"D(C),DMC",27(3),2280,2.1,1.2,1.6,0.1,3.1,0.5,0.6,-,6.79
Yann Sommer,Borussia M.Gladbach,30,GK,30,2627,-,0.1,-,-,0.6,-,-,-,6.79
Panagiotis Retsos,Bayer Leverkusen,20,D(CLR),18(6),1716,2,1.2,1.5,0.3,1.8,0.5,0.3,-,6.79
Marwin Hitz,Augsburg,31,GK,32,2880,-,-,0.1,-,0.6,0.1,-,-,6.79
Simon Falette,Eintracht Frankfurt,27,D(C),25(2),2209,1.3,2.1,1.4,0.7,4.6,0.4,0.6,-,6.78
Nabil Bentaleb,Schalke 04,24,M(C),12(4),1012,1.6,1.4,1.6,-,1.6,0.9,0.4,-,6.78
Guido Burgstaller,Schalke 04,30,"AM(L),FW",24(8),2330,0.4,0.3,1.3,-,0.3,0.3,0.1,-,6.78
Jeremy Toljan,Borussia Dortmund,24,"D(LR),M(LR)",13(3),1209,1.8,0.8,0.4,0.2,1.8,0.8,0.1,-,6.78
Raphael Guerreiro,Borussia Dortmund,25,"D(L),M(CL)",6(3),547,1.1,1.2,0.1,0.1,0.9,0.3,-,-,6.78
Salih Özcan,FC Cologne,21,M(C),19(4),1672,2.4,1.3,2.3,-,0.9,1.1,0.2,-,6.78
Nicolas Höfler,Freiburg,29,"D(C),DMC",24(3),2259,2.1,1.6,1.6,0.1,1.8,0.7,0.4,-,6.78
Christian Günter,Freiburg,26,"D(L),M(L)",34,3060,2.1,0.6,0.7,0.2,1.5,0.7,0.2,-,6.78
Daniel Didavi,Wolfsburg,29,"AM(CR),FW",26(4),2250,1.1,0.2,1.2,-,0.3,0.6,-,-,6.78
Yannick Gerhardt,Wolfsburg,25,"D(L),M(CL)",12(5),1225,2.2,0.9,0.6,0.1,1.5,0.7,0.3,-,6.78
Josip Brekalo,Wolfsburg,21,AM(CLR),10(3),836,1.2,0.3,0.7,-,0.2,0.5,-,-,6.77
Daniel Brosinski,Mainz 05,30,"D(LR),M(LR)",28(1),2503,1.6,0.8,0.6,-,2.2,0.8,0.4,-,6.77
Max Meyer,Schalke 04,23,"M(CL),FW",21(3),1733,2,2.3,1,-,0.4,1.2,0.1,-,6.77
André Schürrle,Borussia Dortmund,28,"M(CLR),FW",11(7),1234,1.2,0.4,0.7,-,0.3,0.5,0.1,-,6.77
Matti Steinmann,Hamburger SV,24,DMC,8,601,2,2.3,1.8,-,0.9,1.1,0.1,-,6.77
Niklas Moisander,Werder Bremen,33,D(C),25,2250,1.4,1.5,1.4,0.8,3.7,0.5,0.4,1,6.77
Yevhen Konoplyanka,Schalke 04,29,"AM(CL),FW",18(9),1568,0.4,0.2,0.9,-,0.2,0.3,-,-,6.77
Lukas Klostermann,RasenBallsport Leipzig,23,"D(LR),M(R)",25(1),2193,2.2,1.3,0.5,0.2,2.5,0.3,0.2,-,6.76
Leon Balogun,Mainz 05,31,D(CR),14,1176,2.8,2.3,1.6,0.5,4.4,0.6,0.6,-,6.76
Mergim Mavraj,Hamburger SV,33,D(C),17,1448,2.6,1.2,1.2,0.5,5.2,0.9,0.7,-,6.76
Marcel Tisserand,Wolfsburg,26,"D(CLR),M(R)",14(2),1248,0.9,1.9,1.6,0.3,2.7,0.4,0.8,-,6.75
Salomon Kalou,Hertha Berlin,33,"AM(CLR),FW",27(4),2224,0.6,0.3,0.7,-,0.7,0.3,-,-,6.75
Yoshinori Muto,Mainz 05,26,FW,20(7),1906,0.8,0.2,1.3,-,0.4,0.3,-,-,6.75
Dan-Axel Zagadou,Borussia Dortmund,20,D(CL),6(5),654,0.8,1,1.2,0.5,1.6,0.1,-,-,6.75
Mijat Gacinovic,Eintracht Frankfurt,24,M(CLR),22(7),1820,1.9,1.3,0.9,-,0.7,1.1,-,-,6.75
Maximilian Arnold,Wolfsburg,25,M(CR),28(1),2454,1.8,1,1.8,-,1.1,1.1,0.1,-,6.74
Nico Schulz,Hoffenheim,26,"D(L),M(L)",19(8),1773,1.5,0.9,0.8,-,0.7,0.3,0.2,-,6.74
Milos Jojic,FC Cologne,27,M(CLR),17(8),1462,1.4,0.6,1,-,0.3,1,0.2,-,6.74
Maximilian Eggestein,Werder Bremen,22,M(C),31(2),2700,2.1,1.2,1.5,0.1,1.2,0.7,0.2,-,6.74
Ludwig Augustinsson,Werder Bremen,25,"D(L),M(L)",29,2535,1.6,1.3,1,0.2,1.5,0.3,0.1,-,6.73
Yunus Malli,Wolfsburg,27,"AM(CL),FW",24(7),2243,0.8,0.4,0.5,-,0.5,0.4,-,-,6.73
Pascal Stenzel,Freiburg,23,"D(R),M(R)",21(4),1939,2.5,1.4,0.9,-,1.7,0.9,0.1,-,6.73
Peter Pekarík,Hertha Berlin,32,D(LR),17,1379,2.5,1.1,0.8,0.1,2.1,0.5,0.2,-,6.73
Leonardo Bittencourt,FC Cologne,25,AM(CLR),17(5),1616,2.2,0.8,1.5,-,0.5,1.1,-,-,6.73
Manuel Neuer,Bayern Munich,33,GK,3,270,-,-,-,-,0.3,-,-,-,6.73
Ralf Fährmann,Schalke 04,30,GK,34,3016,-,-,-,-,0.8,0.1,-,-,6.73
Thomas Kraft,Hertha Berlin,30,GK,4,271,-,-,-,-,0.3,-,-,-,6.73
Denis Zakaria,Borussia M.Gladbach,22,DMC,29(1),2308,2.5,1.5,1.9,-,1.2,0.7,0.3,-,6.73
Dennis Geiger,Hoffenheim,21,DMC,20(1),1594,2.5,0.7,2.5,-,0.3,1.1,0.1,-,6.73
Jonathan de Guzmán,Eintracht Frankfurt,31,M(CLR),12(4),1094,1,0.8,1,-,0.6,0.6,-,-,6.72
Lamine Sané,Werder Bremen,32,"D(C),M(C)",9(2),787,1.7,1.8,0.5,0.9,4.4,0.2,0.5,-,6.72
Florian Kainz,Werder Bremen,26,AM(CL),19(11),1687,1.1,0.6,1.2,-,0.3,0.3,-,-,6.72
Sebastian Langkamp,Hertha Berlin,31,D(C),11(1),955,1.3,1.8,0.9,0.7,4.7,0.6,0.3,-,6.72
Daniel Ginczek,VfB Stuttgart,28,FW,17(6),1532,0.3,0.2,1.4,-,0.5,0.4,-,-,6.72
Timo Horn,FC Cologne,26,GK,34,3060,0.1,-,-,-,0.9,0.1,-,-,6.71
Kevin Akpoguma,Hoffenheim,24,D(C),17(5),1690,2.1,1,1,0.5,2.5,0.5,0.2,1,6.71
Chris Führich,FC Cologne,21,Midfielder,1(1),95,2,-,-,-,0.5,1.5,-,-,6.71
