Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Sami Khedira,VfB Stuttgart,32,M(C),24(1),2104,5,1.4,40.8,79.8,0.2,1.7,0.2,7.08
Malik Fathi,Mainz 05,35,D(CL),14,1260,-,0.6,34.4,79,0.6,1.7,-,7.08
Grafite,Wolfsburg,40,FW,27(3),2466,3,0.9,18.6,65.2,0.1,0.4,0.2,7.08
Mario Gomez,Bayern Munich,33,FW,21(8),1938,3,0.5,15.7,72.1,0.2,0.4,-,7.07
Geromel,FC Cologne,33,D(C),29,2610,1,-,38.7,78.1,-,3.4,-,7.06
Andreas Ibertsberger,Hoffenheim,36,D(CR),23,1971,-,0.5,44.2,76.3,0.2,2.6,0.1,7.06
Sejad Salihovic,Hoffenheim,34,"D(L),M(CL)",31(1),2825,4,1.7,52.2,78.8,0.8,4.8,0.1,7.05
Piotr Trochowski,Hamburger SV,35,M(CL),25(8),2235,6,1.1,37.3,82,1,3.1,-,7.05
Ricardo Costa,Wolfsburg,38,D(C),10(1),901,-,0.5,36.9,77.8,0.1,5.5,-,7.05
Arthur Boka,VfB Stuttgart,36,"D(L),M(C)",12(2),1100,2,1.4,45.4,77.3,0.9,2.6,-,7.04
Patrick Ochs,Eintracht Frankfurt,35,D(R),28,2469,8,1.8,40.3,81,2.1,2.3,0.1,7.04
Timo Gebhart,VfB Stuttgart,30,M(CL),23(5),1855,2,1.2,20.6,72,0.6,0.3,-,7.04
Marcel Risse,Nuernberg,29,"D(R),M(CLR)",10(10),1120,6,1.9,16,65.3,1.8,0.7,0.1,7.04
Cristian Molinaro,VfB Stuttgart,35,"D(L),M(L)",17,1530,2,0.9,49.1,70.2,1.1,1.6,-,7.03
Ivan Rakitic,Schalke 04,31,M(C),25(4),2131,2,1.5,38.7,79.6,1,5.6,0.1,7.03
Heinz Müller,Mainz 05,41,GK,30,2647,-,0.1,28.3,57.8,-,9.2,-,7.03
Ciprian Marica,VfB Stuttgart,33,FW,18(7),1522,2,0.9,14.1,75.1,0.2,0.5,-,7.03
Jackson Mendy,Freiburg,32,D(C),6,540,-,0.2,30.8,71.4,0.7,2.2,-,7.03
Adil Chihi,FC Cologne,31,"D(C),M(C)",12(3),1054,3,1.3,24.7,74.7,1.1,0.8,0.1,7.03
Aristide Bancé,Mainz 05,34,FW,28(2),2483,1,0.6,18.9,67.8,0.2,0.9,-,7.03
Josip Simunic,Hoffenheim,41,D(C),31,2723,1,0.3,46,81.1,0.1,5.2,-,7.03
Marcelo Bordon,Schalke 04,43,"D(C),DMC",30,2700,1,0.4,37.4,68.6,-,6.3,-,7.02
Didier Ya Konan,Hannover 96,35,"M(R),FW",24(1),2019,2,0.9,18.7,73.5,0.2,0.6,-,7.01
Ivica Banovic,Freiburg,38,"DMC,M(R)",22(3),1885,2,2.2,33.6,72.5,1.6,3,-,7.01
Manuel Friedrich,Bayer Leverkusen,39,D(C),31,2776,1,0.2,41.9,82.4,-,3.6,-,7.00
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",20(3),1670,3,0.5,33.3,79.3,0.1,1.3,-,7.00
Tim Hoogland,Mainz 05,34,"D(CR),M(C)",19(2),1576,-,0.7,25.5,71.3,0.2,1.5,-,6.99
Thorben Marx,Borussia M.Gladbach,38,DMC,28,2406,2,0.9,39.8,81.2,0.3,2.8,0.3,6.99
Oliver Baumann,Freiburg,29,GK,1,90,-,-,24,87.5,-,13,-,6.99
Christofer Heimeroth,Borussia M.Gladbach,37,GK,5,450,-,-,30.8,48.1,-,7.4,-,6.98
Heiko Westermann,Schalke 04,35,D(CLR),27,2430,2,0.4,38.2,77.7,0.1,4.9,0.1,6.98
Tobias Levels,Borussia M.Gladbach,32,D(R),32,2859,3,0.6,43.7,77.7,0.8,3.1,0.1,6.98
Renato Augusto,Bayer Leverkusen,31,"M(CLR),FW",11(6),954,4,1.6,23.8,78,0.9,1.5,-,6.98
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",23,1957,1,0.4,44.4,81,-,4.1,-,6.97
Elkin Soto,Mainz 05,38,M(C),28(2),2341,1,0.8,33.5,81.7,0.3,2.5,0.1,6.97
Carlos Zambrano,Schalke 04,29,D(C),14(2),1284,-,-,34.1,74.5,0.1,4.1,-,6.97
Dante,Borussia M.Gladbach,35,D(C),32,2850,-,0.1,43.4,76.8,-,4.8,-,6.97
Tomás Rincón,Hamburger SV,31,M(CR),14(3),1241,-,0.1,38.3,75.7,0.1,2.9,-,6.97
Andreas Beck,Hoffenheim,32,"D(LR),M(R)",24(1),2071,2,1.1,44.7,80.9,0.8,2.2,-,6.96
Maik Franz,Eintracht Frankfurt,37,D(CLR),25(2),2240,-,0.1,32.9,77.8,0.1,2.5,-,6.96
Maicosuel,Hoffenheim,33,AM(CLR),17(10),1590,5,1.4,21.4,78.4,0.8,1,0.1,6.96
Jaroslav Drobny,Hertha Berlin,39,GK,30,2700,1,0.1,30.5,45.2,-,8.5,-,6.96
Gonzalo Castro,Bayer Leverkusen,32,M(CR),27(2),2144,1,0.8,45,84.2,0.3,3,-,6.95
Raphael Schäfer,Nuernberg,40,GK,30,2700,-,0.1,29.9,68.2,-,11.1,-,6.95
Matthieu Delpierre,VfB Stuttgart,38,D(C),27,2430,1,0.1,44,77.9,-,5.9,-,6.95
Lukas Schmitz,Schalke 04,30,"D(L),M(CL)",27(2),2323,5,1,36.8,72.6,0.8,3.1,-,6.95
Stefan Reinartz,Bayer Leverkusen,30,M(C),23(4),2057,2,0.5,44.2,84.2,-,2.8,0.1,6.94
Sascha Riether,Wolfsburg,36,D(R),33,2965,6,1,50.5,82.5,0.7,6,0.1,6.94
Diego Benaglio,Wolfsburg,35,GK,22,1924,-,-,22.3,62.1,-,6.3,-,6.94
André Schürrle,Mainz 05,28,"M(CLR),FW",25(8),2304,2,0.6,17.9,72.4,0.2,0.7,-,6.94
Khalid Boulahrouz,VfB Stuttgart,37,D(CR),5(1),495,-,0.5,37.2,77.1,0.3,2.5,-,6.94
Hanno Balitsch,Hannover 96,38,"D(R),M(C)",25(2),2273,3,0.7,32.1,77.9,0.2,2.6,0.1,6.93
Simon Pouplin,Freiburg,34,GK,30,2700,-,0.1,30.1,60.2,-,11.9,-,6.93
Nikolce Noveski,Mainz 05,40,D(C),33,2902,-,0.1,41.9,80.7,-,6,-,6.93
Diego Contento,Bayern Munich,29,D(L),8(1),748,1,0.6,45.1,86.2,0.3,2.6,-,6.92
Kevin Großkreutz,Borussia Dortmund,30,"D(LR),M(CLR)",21(11),2021,3,0.7,19.2,75.4,0.2,0.5,0.1,6.92
Nélson Haedo Valdez,Borussia Dortmund,35,"AM(R),FW",18(10),1704,2,0.6,18,69.7,0.2,0.5,-,6.92
Pavel Pogrebnyak,VfB Stuttgart,35,FW,22(6),2041,4,0.8,19.4,70.2,0.2,0.4,-,6.92
Jörg Butt,Bayern Munich,45,GK,31,2746,-,-,26.2,69.2,-,8,-,6.91
Dennis Aogo,Hamburger SV,32,"D(L),M(CL)",31,2669,3,1.9,46.5,81,2.1,3.8,-,6.91
Élson,Hannover 96,37,FW,7,600,1,2.1,42.9,84.3,0.9,4.1,0.1,6.91
Jérôme Boateng,Hamburger SV,30,D(CR),26(1),2156,1,0.7,50.1,78.4,0.3,6.5,-,6.91
Holger Badstuber,Bayern Munich,30,D(CL),33,2926,2,0.5,61.9,86.5,0.7,7.6,-,6.91
Marvin Compper,Hoffenheim,34,D(C),32,2738,1,0.3,46.7,75.4,0.1,6.2,-,6.90
Theofanis Gekas,Hertha Berlin,39,FW,15(2),1317,1,0.6,16.6,77.4,0.1,0.8,0.1,6.90
Christian Fuchs,Bochum,33,"D(CL),M(L)",29(2),2594,3,1,35.6,71.8,0.7,2.5,-,6.90
Roel Brouwers,Borussia M.Gladbach,37,D(C),34,3060,-,0.1,32.3,83.1,-,2.8,-,6.90
Aliaksandr Hleb,VfB Stuttgart,38,M(C),24(3),1850,4,1.6,36.5,82.3,0.6,1,0.4,6.89
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",30,2620,2,0.2,38.6,79.4,0.1,3.7,0.1,6.89
Lewis Holtby,Bochum,28,M(CLR),11(3),1095,2,1.6,33.5,71.9,0.4,2.3,0.3,6.89
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",17(2),1491,1,0.7,37.2,77.5,0.1,2.4,-,6.89
Lukasz Piszczek,Hertha Berlin,34,"D(CR),M(R)",28(3),2430,1,1,32.3,72,0.3,1.4,-,6.88
Ruud van Nistelrooy,Hamburger SV,43,"AM(L),FW",7(4),610,-,0.7,14.3,77.1,-,0.2,0.1,6.88
Aleksandar Vasoski,Eintracht Frankfurt,39,D(L),7,630,-,0.1,33,85.3,-,5.1,-,6.88
Arne Friedrich,Hertha Berlin,40,"D(CL),DMC",31,2790,3,0.4,41.2,79.1,0.1,3.6,-,6.87
Albert Bunjaku,Nuernberg,35,"AM(CL),FW",25(3),2171,-,0.8,20.4,72,0.1,0.6,0.1,6.87
Taner Yalcin,FC Cologne,29,AM(C),6(1),449,1,0.4,25,76.6,0.1,1.3,-,6.86
Karim Haggui,Hannover 96,35,D(C),30,2700,-,-,41.8,78,-,5.3,-,6.86
Vedad Ibisevic,Hoffenheim,34,FW,30(4),2587,4,0.8,17,68.1,0.1,0.5,0.1,6.86
Philipp Heerwagen,Bochum,36,GK,30,2700,-,-,27.2,56.7,-,8.9,-,6.86
Daniel Schwaab,Bayer Leverkusen,30,"D(CR),DMC",24(3),1987,1,0.6,45.8,78.2,0.6,3.9,-,6.86
Dennis Diekmeier,Nuernberg,29,"D(R),M(R)",30,2583,3,0.9,33.8,77.2,1,2.2,-,6.86
Dominic Maroh,Nuernberg,32,D(C),24(3),2265,-,0.1,41.6,82.4,-,4.5,-,6.85
Benjamin Köhler,Eintracht Frankfurt,38,"D(C),M(CR),FW",21(10),1929,5,1.2,27.1,77.5,0.9,1,0.2,6.85
Marwin Hitz,Wolfsburg,31,GK,5,450,-,-,21.4,67.3,-,7.2,-,6.85
Ioannis Amanatidis,Eintracht Frankfurt,37,FW,7(1),564,-,0.5,24,80.2,0.3,0.3,-,6.85
Sergio da Silva Pinto,Hannover 96,38,M(C),20(6),1762,2,0.7,30.5,74,0.5,2.2,0.1,6.85
Raúl Bobadilla,Borussia M.Gladbach,32,"AM(R),FW",25(5),2072,5,0.8,16,78.1,0.2,0.7,-,6.85
Petri Pasanen,Werder Bremen,38,"D(CLR),DMC",16(3),1499,2,0.6,44.8,76.9,0.2,2.4,-,6.84
Mike Frantz,Nuernberg,32,"M(CLR),FW",20(4),1585,3,1.2,16.1,77.7,1.3,0.6,0.1,6.84
Miso Brecko,FC Cologne,35,D(R),31(1),2712,-,0.4,37.9,76.8,0.4,1.9,-,6.84
Jan Rosenthal,Hannover 96,33,"M(C),FW",13(3),1157,2,1.1,26.4,75.7,0.2,2.8,0.3,6.84
Karim Matmour,Borussia M.Gladbach,34,"M(CR),FW",18(7),1613,1,0.8,20.5,78.6,0.3,0.8,0.1,6.84
Guy Demel,Hamburger SV,38,D(R),22(4),1980,2,0.5,36.9,77.9,0.4,1.9,-,6.83
Luiz Gustavo,Hoffenheim,31,"D(C),M(C)",26(1),2090,-,0.2,33.3,78,0.1,2.9,-,6.83
Yacine Abdessadki,Freiburg,38,"D(C),M(CR),FW",20(3),1808,2,1.2,33.8,79.9,0.4,2,-,6.83
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",24(4),2300,1,0.9,37.5,72.8,1,2.3,-,6.83
Thomas Hitzlsperger,VfB Stuttgart,37,AM(C),11(1),906,-,2,46.3,82,1.5,3.4,0.1,6.82
Christian Eichner,Hoffenheim,36,D(C),22(3),1859,2,0.5,35.8,74.2,0.7,1.2,-,6.82
Onur Ayik,Werder Bremen,29,AM(LR),0(1),24,-,-,17,70.6,-,2,-,6.82
Ricardo Clark,Eintracht Frankfurt,36,M(C),3,270,-,0.3,40.3,86,-,3.7,-,6.82
Pierre Wome,FC Cologne,40,D(C),11,926,1,0.7,52,72.4,0.5,4.3,-,6.81
Halil Altintop,Eintracht Frankfurt,36,"AM(C),FW",15,1303,2,1.4,25.1,79.6,0.4,0.4,-,6.81
Joel Matip,Schalke 04,27,D(C),17(3),1392,-,0.1,26.5,75,-,2.3,-,6.80
Steven Cherundolo,Hannover 96,40,D(R),23(3),2099,1,0.5,40.1,74,0.2,2.5,-,6.80
Michael Bradley,Borussia M.Gladbach,31,"D(C),M(C)",28(1),2462,1,0.6,38.7,78.6,0.1,4.2,0.1,6.80
Constant Djakpa,Hannover 96,32,D(L),20(4),1737,2,1,36.2,70.8,1,2.3,0.1,6.80
Manuel Neuer,Schalke 04,33,GK,34,3060,-,0.1,22.7,65.2,-,9.5,-,6.80
Philipp Bönig,Bochum,39,D(C),10,820,-,1.1,31.4,75.8,0.7,2.1,-,6.80
Arnold Bruggink,Hannover 96,41,FW,21(5),1870,6,2.2,29.9,75,1.2,3,0.2,6.80
Serdar Tasci,VfB Stuttgart,32,D(C),27,2430,1,0.2,44.1,87.2,-,4.3,-,6.80
Frank Rost,Hamburger SV,46,GK,34,3016,-,-,30.1,61.1,-,7.4,-,6.80
Ümit Korkmaz,Eintracht Frankfurt,33,AM(L),10(8),974,3,0.8,17.4,80.8,0.3,0.3,0.1,6.80
Makoto Hasebe,Wolfsburg,35,"D(CR),M(CR)",19(5),1592,5,0.7,28.5,81.1,0.4,1.5,0.1,6.79
Christian Schulz,Hannover 96,36,"D(CL),DMC",33,2827,3,0.3,38.6,79.7,0.2,2.1,-,6.79
Pavel Krmas,Freiburg,39,D(C),15(2),1347,-,0.2,33.4,76.4,0.1,3.1,-,6.79
Joris Mathijsen,Hamburger SV,39,D(C),33,2970,-,0.1,49.5,81.4,-,7.4,-,6.79
Youssef Mohamad,FC Cologne,39,DMC,31,2757,-,0.1,36.8,79.6,-,4.8,-,6.79
Gojko Kacar,Hertha Berlin,32,"D(C),M(C)",18(4),1553,1,0.6,26.9,71.6,-,1.8,-,6.79
Andreas Ottl,Nuernberg,34,M(C),17,1515,1,1.4,54.4,80.1,0.5,7,-,6.78
Isaac Vorsah,Hoffenheim,31,"D(L),DMC",11(5),1015,-,-,29.1,78.5,-,2.8,-,6.78
Manuel Schmiedebach,Hannover 96,30,M(C),11(3),938,4,0.6,29.9,70.6,0.2,1.3,-,6.78
Arouna Koné,Hannover 96,35,"AM(LR),FW",8,662,-,1,29.3,82.9,0.1,0.5,0.1,6.77
Papiss Demba Cissé,Freiburg,34,"AM(R),FW",13(3),1187,1,0.7,20.8,69.6,0.4,0.7,-,6.77
Danijel Pranjic,Bayern Munich,37,"D(L),M(C)",14(6),1209,3,1.2,35.4,86.4,0.8,1.7,0.1,6.77
Christopher Schorch,FC Cologne,30,D(R),13(4),1168,-,0.2,25.5,65.8,0.1,1.8,-,6.77
Peer Kluge,Nuernberg,38,"D(C),M(CR)",17,1419,1,1.4,40.6,81.9,0.6,2.8,0.1,6.77
Christoph Dabrowski,Bochum,41,"D(C),M(CR)",26(3),2269,1,0.6,31.8,73,-,2.1,-,6.76
Eugen Polanski,Mainz 05,33,M(C),14(7),1311,-,0.4,25,78.1,0.5,1.7,0.1,6.76
Robert Enke,Hannover 96,41,GK,6,540,-,-,28,70.8,-,11.5,-,6.76
Mergim Mavraj,Bochum,33,D(C),24(3),2229,1,0.1,29.4,75.8,-,2.6,-,6.76
Hugo Almeida,Werder Bremen,35,FW,13(13),1347,1,0.8,12.5,68.6,0.2,0.4,-,6.75
Andreas Ivanschitz,Mainz 05,35,AM(CL),24(3),1859,6,1.1,21.3,74,0.8,0.9,0.1,6.75
Ricardo Osorio,VfB Stuttgart,39,D(R),6(1),397,-,-,26.6,81.2,-,2.9,-,6.75
Niko Bungert,Mainz 05,32,D(C),21(6),1975,-,0.3,34.3,77.6,0.1,4.6,-,6.75
Romeo Castelen,Hamburger SV,36,"AM(R),FW",0(2),31,-,-,3,100,-,-,-,6.75
Heiko Butscher,Freiburg,38,"D(C),DMC",29,2595,2,0.7,38.8,75.5,0.8,3.6,-,6.75
Caio Cesar,Eintracht Frankfurt,33,"AM(C),FW",15(11),1355,1,0.6,24.8,79.7,0.3,1.2,0.1,6.75
Kevin Pezzoni,FC Cologne,30,M(CR),18(3),1638,-,0.3,32.1,78.8,-,3.2,-,6.74
Obafemi Martins,Wolfsburg,34,FW,7(9),709,-,0.4,13.1,78.5,0.1,0.3,0.1,6.74
Zdravko Kuzmanovic,VfB Stuttgart,31,M(C),14(12),1462,2,1,32.1,88.3,0.8,3.1,-,6.73
Mickaël Tavares,Nuernberg,36,DMC,9(2),783,-,0.3,37,83.5,-,2.4,-,6.73
Dede,Borussia Dortmund,41,D(C),11(5),927,1,0.2,26.9,75.3,0.5,3.1,-,6.73
Ilkay Gündogan,Nuernberg,28,M(C),19(3),1615,2,1.2,30.6,78.6,0.4,2.2,0.1,6.73
Roberto Hilbert,VfB Stuttgart,34,"D(R),M(R)",12(11),1131,2,0.7,18.3,75.7,0.5,0.6,0.1,6.72
Faryd Mondragón,FC Cologne,48,GK,32,2880,-,-,29.7,53.8,-,9.6,-,6.72
André Lenz,Wolfsburg,45,GK,7(1),686,-,-,22.5,67.8,-,7.6,-,6.72
Martin Lanig,VfB Stuttgart,34,M(C),1,46,-,1,36,86.1,-,2,-,6.72
Florian Kringe,Hertha Berlin,36,M(C),10(2),798,-,0.8,33.4,71.8,0.3,2.6,-,6.72
Tim Wiese,Werder Bremen,37,GK,31,2762,-,-,19.5,69.8,-,5.3,-,6.71
Tunay Torun,Hamburger SV,29,M(CLR),12(7),983,1,0.6,17.1,81.2,0.3,0.5,0.1,6.71
Lukas Podolski,FC Cologne,34,"AM(CLR),FW",27,2360,4,0.7,26.9,75.1,0.3,1.7,0.3,6.71
Marcel Schäfer,Wolfsburg,35,"D(L),M(L)",32,2731,4,1.2,39.8,81.2,1.2,1.8,-,6.71
Jens Lehmann,VfB Stuttgart,49,GK,31,2787,-,-,31.3,60.4,-,10.2,-,6.71
Jiri Stajner,Hannover 96,43,"AM(C),FW",26(4),2186,-,1.1,27.6,72.7,0.3,1.4,0.1,6.70
Eric Maxim Choupo-Moting,Nuernberg,30,"M(CLR),FW",13(12),1419,-,0.4,15.4,79.9,0.1,0.6,-,6.70
Bo Svensson,Mainz 05,39,D(C),20(6),1792,-,0.3,30.9,76.2,-,4.7,-,6.70
Andrea Barzagli,Wolfsburg,38,D(CR),24,2070,-,-,36.7,80.8,-,4.3,-,6.70
Felipe Santana,Borussia Dortmund,33,"D(C),DMC",13(12),1275,-,0.1,26.2,74.9,-,2.6,-,6.70
