Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Isaac Cuenca,Barcelona,28,"D(R),M(LR)",11(5),1076,2,1,32.4,88.8,1,0.1,0.1,7.05
Fran Rico,Granada,31,M(C),13(6),1199,1,0.7,40.7,82.7,0.1,6.1,0.1,7.05
Iriney,Real Betis,38,DMC,30(1),2549,-,0.5,47.3,86.4,-,4.8,0.1,7.05
Martín Cáceres,Sevilla,32,"D(CLR),M(R)",13(1),1173,-,0.9,38.4,76,0.6,1.6,-,7.04
Javier Paredes,Real Zaragoza,36,D(C),32,2776,-,0.3,33,67.9,0.1,2.1,-,7.04
Jordi Figueras,Rayo Vallecano,32,D(C),17,1530,-,0.2,40.9,75.3,0.1,5.1,-,7.04
Weligton,Malaga,39,D(C),19,1710,-,0.2,39.4,78.3,-,4,-,7.04
Casto,Real Betis,37,GK,22,1959,-,-,27.2,63.1,-,8.5,-,7.04
Fernando Llorente,Athletic Bilbao,34,FW,24(8),2253,1,0.7,20.2,68,-,0.3,-,7.04
Fabri,Real Betis,31,GK,15,1350,-,-,29,49,-,8.1,-,7.04
Adil Rami,Valencia,33,D(C),33,2970,1,0.3,46.5,81.1,0.1,6,-,7.03
Piti,Rayo Vallecano,38,M(CLR),29(6),2404,4,1,22.1,70.8,1.1,1.4,-,7.03
Rubén Castro,Real Betis,38,"AM(LR),FW",33(1),2959,5,1.1,23.8,75.6,0.2,0.5,0.2,7.03
Guilherme Siqueira,Granada,33,D(L),35,3050,1,0.6,31.9,79.8,0.5,2.1,0.1,7.03
Vicente Guaita,Valencia,32,GK,26,2340,-,-,27.3,58.6,-,7.6,-,7.02
Roberto Soldado,Valencia,34,FW,29(3),2454,3,1,17.1,73.4,0.1,0.3,0.2,7.02
Marc Bertrán,Osasuna,37,D(R),27(1),2355,2,1,28.6,67.4,0.7,1.5,-,7.02
Tomás Pina,Mallorca,31,M(C),23(8),2058,2,0.4,30.9,76.7,0.1,1.7,0.2,7.01
Jordi Alba,Valencia,30,D(L),27(5),2541,5,0.9,35.2,78.9,0.5,1.4,0.1,7.01
Ricardo Carvalho,Real Madrid,41,D(C),7(1),602,1,0.4,44.5,89.9,-,3.1,0.3,7.01
Antonio Amaya,Real Betis,36,D(C),9(3),936,-,0.3,30.7,80.2,-,2.2,-,7.01
Joan Verdú,Espanyol,36,M(CR),36,3134,5,2.2,65.6,83.7,0.7,2.7,0.6,7.01
Íñigo López,Granada,36,D(C),28,2465,-,0.1,32.9,76.5,-,3.2,-,7.01
Fábio Coentrão,Real Madrid,31,"D(L),M(LR)",12(8),1215,3,0.8,32.1,84.9,0.2,1.3,0.2,7.01
Jeremy Mathieu,Valencia,35,D(CL),27(4),2363,3,0.8,32,74.2,0.9,1.7,-,7.01
Carlos Martins,Granada,37,"AM(C),FW",25(4),2025,6,1.9,34.9,79.3,1,2.4,0.4,7.00
Raúl Albiol,Real Madrid,33,D(C),5(5),611,-,0.3,28.5,77.2,-,1.8,-,7.00
Mikel San José,Athletic Bilbao,30,"D(C),DMC",15(9),1629,1,0.4,37.3,80,0.1,3.8,-,7.00
Juan Pablo,Sporting Gijon,40,GK,37,3330,-,0.1,25.8,47,-,9.2,-,7.00
Nano,Levante,37,DMC,17,1438,-,0.1,18.7,58.2,-,2,-,7.00
Miguel Ángel Moyá,Getafe,35,GK,36,3240,-,-,30.5,61.1,-,11.6,-,7.00
Mario Gaspar,Villarreal,28,"D(CR),M(R)",20(3),1872,-,0.4,33.1,71.7,0.3,1,-,7.00
Xabi Prieto,Real Sociedad,35,M(CLR),25(9),2295,5,1.3,34.2,77.1,0.9,0.6,0.1,7.00
Claudio Bravo,Real Sociedad,36,GK,37,3330,-,0.1,31.2,57,-,11.4,-,7.00
Lass Diarra,Real Madrid,34,M(C),15(2),1147,-,0.5,42.4,86.7,0.2,3,-,6.99
Juanlu,Levante,39,AM(L),13(6),1077,-,0.5,12.9,68.6,0.2,0.5,0.1,6.99
Tino Costa,Valencia,34,M(C),22(5),2033,2,1.1,49.3,78.8,1.1,4.2,0.3,6.99
Joan Oriol,Villarreal,32,D(L),21,1870,-,0.1,40.4,75.5,0.3,0.9,-,6.99
Iker Muniain,Athletic Bilbao,26,AM(CLR),30(3),2665,2,1.3,41,83.1,0.2,1.1,0.3,6.98
Rubén Pérez,Getafe,30,M(C),8(1),714,-,0.1,40.2,74.3,-,5.1,0.1,6.98
Álex Pérez,Getafe,27,Defender,1(1),121,-,-,17,76.5,-,1,-,6.98
Asier Del Horno,Levante,38,"D(C),DMC",12(1),1050,-,0.2,25.8,70.4,-,2.1,0.1,6.98
Fernando Tissone,Mallorca,32,M(C),21(6),1825,-,0.5,33.3,75.2,-,3.6,-,6.98
Sofiane Feghouli,Valencia,29,M(CR),25(5),2108,4,1,26.7,75.1,0.5,0.7,0.2,6.97
Ustaritz,Real Betis,36,"D(CL),DMC",6(1),514,-,-,42.4,82.8,-,2.3,-,6.97
Chechu Dorado,Real Betis,36,D(C),32(1),2892,-,0.2,40.3,80.7,-,4,0.1,6.96
Damiá,Osasuna,37,D(LR),24(6),2244,-,0.3,24.6,68.5,0.3,1.1,-,6.96
Coutinho,Espanyol,27,M(CLR),14(2),1189,1,0.9,29.5,76.9,0.4,0.7,0.2,6.96
Íñigo Martínez,Real Sociedad,28,D(C),26,2203,-,0.2,40.9,75.3,0.1,6.4,-,6.96
Ivan Obradovic,Real Zaragoza,30,D(L),13(4),1176,-,0.8,25.5,75.3,0.5,0.8,0.1,6.96
Carles Puyol,Barcelona,41,D(C),23(3),1920,-,0.2,44,90.7,0.1,2,-,6.95
Domingo Cisma,Racing Santander,37,D(L),25(1),2197,-,0.7,34.4,67.5,0.7,1.9,-,6.95
Alejandro Arribas,Rayo Vallecano,30,D(C),34,2997,1,0.2,31.9,68.6,-,2.6,-,6.95
Kaká,Real Madrid,37,"M(CL),FW",17(10),1385,7,1.4,29.1,85,0.4,1.3,0.4,6.95
Markel Susaeta,Athletic Bilbao,31,M(LR),34(4),2997,7,1.3,35.8,80.5,1.2,0.5,0.1,6.95
José Cañas,Real Betis,32,DMC,17(5),1597,-,0.5,44.1,83.1,-,3.3,0.1,6.95
Óscar Trejo,Sporting Gijon,31,M(CLR),26(7),2336,2,1.2,26.6,76.4,0.4,0.6,0.2,6.95
Héctor Moreno,Espanyol,31,D(CL),35,3150,1,0.3,51.3,82.3,-,4,0.1,6.95
Roberto Jiménez,Real Zaragoza,33,GK,38,3420,-,0.1,27.7,40.9,-,7.6,-,6.94
Daniel Parejo,Valencia,30,M(C),12(4),1000,-,1.3,48.8,89.6,1.1,5.1,-,6.94
Jonas,Valencia,35,"AM(CLR),FW",23(11),2110,5,1,30,77.8,0.2,2.3,0.5,6.94
Pinto,Barcelona,43,GK,3,270,-,-,26.7,82.5,-,4.3,-,6.94
Rovérsio,Osasuna,35,D(L),14(2),1206,1,0.1,24.8,65.7,0.1,1.4,-,6.94
Tito,Rayo Vallecano,33,D(CLR),36,3163,1,0.6,31.4,69.5,0.4,1.1,-,6.94
Paulao,Real Betis,36,D(C),17,1494,-,0.1,30.6,86.7,-,3.1,-,6.94
Salomón Rondón,Malaga,29,FW,29(8),2489,4,0.7,18.1,68.9,0.1,0.1,-,6.94
Tiago,Atletico Madrid,38,M(C),22(2),1731,-,0.4,43.2,84.6,-,3.5,0.1,6.94
Nono Delgado,Real Betis,26,DMC,1(1),99,-,-,37,86.5,-,4,0.5,6.94
Romaric,Espanyol,36,"D(C),M(C)",22(6),1893,1,1.4,47.9,82.7,0.8,3.1,0.2,6.93
Cristián Zapata,Villarreal,32,D(C),28,2493,1,0.1,32.3,77.9,-,2.8,-,6.93
Bernardo Espinosa,Racing Santander,29,D(C),25,2206,-,0.1,29.4,69.7,-,2.4,-,6.93
Cani,Villarreal,37,M(CLR),27(2),1942,3,1.3,33.5,73,0.3,1.2,0.3,6.93
Coke,Sevilla,32,"D(CLR),M(R)",24(4),2173,-,0.4,38.6,78,0.5,1.6,0.1,6.93
Javi Chica,Real Betis,34,D(LR),14(1),1237,2,0.9,31.3,74.3,1.1,1.9,-,6.92
Catalá,Villarreal,34,D(CL),13,1131,1,1,42.3,76.9,0.6,1.2,0.2,6.92
Efraín Juárez,Real Zaragoza,31,DMC,15,1305,1,0.6,31.3,71.1,0.3,1.1,-,6.92
Diego Mainz,Granada,36,D(C),19(2),1780,-,0.1,35.1,81,-,3,-,6.92
Alberto Botía,Sporting Gijon,30,D(C),33(1),2965,-,0.1,29.7,66.7,-,3.2,0.1,6.92
Víctor Ruiz,Valencia,30,D(C),22,1961,-,0.2,53.1,83.2,-,5.7,-,6.92
Ricardo Costa,Valencia,38,D(C),11(1),1011,-,0.2,41.6,84.4,0.1,4.7,-,6.91
Kalu Uche,Espanyol,36,FW,11(4),911,1,0.7,21.3,69.3,0.1,0.8,-,6.91
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",34,2926,4,1,37.1,77.7,0.5,1.2,-,6.91
Raphael Varane,Real Madrid,26,D(C),7(2),681,-,-,38.6,85.6,-,4.1,-,6.91
Franco Jara,Granada,30,M(C),23(8),2073,5,1,20.6,76,0.5,1.1,-,6.91
Abdelaziz Barrada,Getafe,30,M(CR),25(7),2171,1,1.5,26.1,71.7,1.7,1.1,0.3,6.90
Aurtenetxe,Athletic Bilbao,27,D(CL),30(1),2505,-,0.5,33.4,74.8,0.5,1.4,-,6.90
Mikel Rico,Granada,34,M(C),32(4),3020,2,0.6,39.3,81.8,0.2,2.6,-,6.90
Ignacio Camacho,Malaga,29,"D(C),M(C)",8(5),806,-,0.2,28.1,81.4,-,2,-,6.90
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",32(3),2949,3,0.9,52.2,82.4,0.7,2.3,0.2,6.90
Abraham Minero,Real Zaragoza,33,D(L),17(5),1427,1,0.6,26.1,77.4,0.8,1.6,-,6.89
Mehdi Lacen,Getafe,35,M(C),26(7),2421,1,0.6,38.5,77.6,0.2,3.2,0.1,6.89
Cristian Álvarez,Espanyol,33,GK,23,2061,-,-,24.8,65.3,-,7.1,-,6.89
Roque Santa Cruz,Real Betis,37,FW,20(13),1960,1,0.8,25.1,70.7,-,0.3,0.2,6.89
Julio Baptista,Malaga,37,"AM(C),FW",4,328,1,1,26.8,64.5,-,1,-,6.88
Nunes,Mallorca,42,D(C),11(3),1016,-,-,19.2,69.9,-,1.6,-,6.88
Francisco Puñal,Osasuna,43,M(C),35,3063,1,0.9,49.1,73.7,0.5,3.9,0.1,6.88
Álvaro González,Racing Santander,29,D(C),34,3031,-,0.2,26.3,67.7,-,1.6,-,6.88
Mario Suárez,Atletico Madrid,32,M(C),23(5),1974,-,0.3,40.6,82.1,-,4.5,-,6.88
Vadim Demidov,Real Sociedad,32,D(C),20(3),1836,1,0.1,28.4,76.6,-,3.1,-,6.88
Moisés Hurtado,Granada,38,"D(C),M(CR)",15(2),1261,-,0.5,28.2,74.8,-,2.1,-,6.88
Pau Cendrós,Mallorca,32,D(R),19(6),1793,-,0.2,27.4,66.9,0.3,1.3,-,6.87
Roberto Trashorras,Rayo Vallecano,38,M(C),18(11),1674,4,2.2,37.2,79.2,1.5,4.9,0.4,6.87
Antonio Barragán,Valencia,32,"D(R),M(R)",15(3),1422,-,0.8,31.4,79.9,0.8,1.5,0.1,6.87
Andrés Fernández,Osasuna,32,GK,37(1),3376,-,-,30.6,48.1,-,10.4,-,6.87
Ángel Dealbert,Valencia,36,D(C),11,990,-,0.2,49.8,82.5,-,7.1,-,6.87
Miguel de las Cuevas,Sporting Gijon,33,M(CL),34(1),2919,5,1.6,27.7,76.6,1,1.2,0.1,6.87
Marco Ruben,Villarreal,32,FW,26(5),2292,2,0.5,14.6,65.6,-,0.2,0.1,6.86
Tsepo Masilela,Getafe,34,D(C),11(2),1007,-,0.4,25,78.5,0.2,0.5,-,6.86
Borja Gómez,Granada,31,D(C),19,1710,-,0.2,38.5,71.6,0.1,4.5,0.1,6.86
Martín Montoya,Barcelona,28,D(LR),3(4),369,1,0.3,32.4,89,0.6,0.7,-,6.86
Gustavo Munúa,Levante,41,GK,37,3330,-,0.1,29,42.8,-,10.1,-,6.85
Javi Varas,Sevilla,36,GK,25,2250,-,-,27,58.3,-,9.2,-,6.85
Isidoro,Real Betis,32,D(R),10(1),893,-,-,28.8,73.5,-,1.4,0.2,6.85
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",5(1),459,1,0.8,44.3,84.6,0.8,2.5,0.2,6.85
Pedro Orfila,Sporting Gijon,31,D(R),10(1),902,-,0.2,25.8,68,0.4,0.8,-,6.85
Sami Khedira,Real Madrid,32,M(C),20(8),1880,2,0.5,36.5,87,-,1.4,0.1,6.85
Mané,Getafe,37,D(L),21(1),1744,1,0.6,34,70.5,0.5,1.9,-,6.85
Dani Benítez,Granada,32,AM(L),25(5),2254,1,1.2,28.2,66.1,1.9,1.3,0.2,6.85
Diego Godín,Atletico Madrid,33,D(C),26(1),2256,3,0.2,32.7,70.2,-,3.9,-,6.85
Raoul Loé,Osasuna,30,M(C),5(3),466,-,0.4,27,69.4,-,1.5,-,6.85
Osmar Barba,Racing Santander,31,DMC,5(3),554,-,-,24.3,68,-,3.3,-,6.84
Allan Nyom,Granada,31,"D(LR),M(R)",32,2826,-,0.6,31.3,75.8,0.5,1,-,6.84
Dudu Aouate,Mallorca,41,GK,37,3279,-,0.1,26.9,48.1,-,9.1,-,6.84
Mehmet Topal,Valencia,33,"D(C),M(C)",13(7),1279,-,0.2,31.6,82.9,-,2.1,0.1,6.84
Moisés García,Sporting Gijon,29,Defender,3,270,-,-,17.3,63.5,-,1.7,-,6.84
Fran Mérida,Atletico Madrid,29,AM(C),0(3),71,-,2,16,87.5,1,2,-,6.84
Michael Pereira,Mallorca,31,M(LR),26(4),2266,4,1.2,27.9,69.9,0.8,1.3,0.1,6.84
Gianni Zuiverloon,Mallorca,32,D(CR),6(3),588,-,0.7,20.9,77.1,0.1,0.9,0.3,6.83
Ibrahima Baldé,Osasuna,30,FW,13(9),1363,1,0.5,18.2,61.8,0.1,0.2,0.1,6.83
Pedro Botelho,Rayo Vallecano,29,D(L),8(3),718,1,0.6,19.9,68.9,0.5,1.1,0.1,6.83
Diego Alves,Valencia,34,GK,12,1080,-,-,33.4,64.8,-,10.3,-,6.83
Hassan Yebda,Granada,35,M(C),12(2),956,-,0.3,31.3,84.7,0.1,1.9,-,6.83
