Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Adriano Pereira,Monaco,37,D(CLR),32,2741,1,0.4,31.1,65.3,0.4,1.9,-,6.88
Larsen Touré,Brest,34,M(R),17(5),1467,1,0.5,20.1,62.5,0.2,0.4,-,6.88
Loris Nery,Saint-Etienne,28,D(LR),10(4),898,-,0.4,20.6,68.5,0.2,0.3,-,6.88
Samuel Souprayen,Rennes,30,D(L),14(2),1235,-,0.3,29.3,77,0.1,0.7,-,6.88
Benoît Trémoulinas,Bordeaux,33,"D(L),M(L)",30(1),2626,3,1.1,36.3,73,0.9,1.6,-,6.88
André-Pierre Gignac,Marseille,33,FW,20(10),1958,4,0.8,17.3,67.8,0.3,0.4,0.1,6.87
Francisco Pavón,Arles-Avignon,39,"D(L),DMC",26,2295,-,0.2,22.8,74.7,-,1.5,-,6.87
Mahamadou Diarra,Monaco,38,DMC,9,810,1,0.9,59.9,86.1,-,3.7,0.2,6.87
Paulo Machado,Toulouse,33,M(C),29(4),2458,5,1.2,35.8,81.8,1.4,0.9,0.1,6.87
Laurent Bonnart,Monaco,39,D(L),24(1),2117,1,0.3,29.6,75.9,0.5,1.2,-,6.86
Kafoumba Coulibaly,Nice,33,"D(CR),M(CR)",33(1),2938,2,0.5,33.3,79,0.3,1.7,-,6.86
Mauro Cetto,Toulouse,37,D(C),25,2161,-,0.2,38.5,77.2,-,4.2,-,6.86
M'Baye Niang,Caen,24,"AM(LR),FW",4(3),343,-,0.1,12.4,64.4,-,0.3,-,6.86
Alain Traoré,Auxerre,30,"M(C),FW",18(2),1574,-,1,40.7,76.5,0.7,2.2,-,6.86
David Ducourtioux,Valenciennes,41,M(CR),33(4),3002,6,0.8,40.5,76.4,0.9,2.5,0.1,6.86
Cyril Jeunechamp,Montpellier,43,D(CLR),31,2605,-,0.4,40.2,80.3,0.6,1.2,-,6.85
Geoffrey Jourdren,Montpellier,33,GK,37,3330,-,0.1,28.1,54.1,-,8.7,-,6.85
Yohan Mollo,Caen,29,"M(CLR),FW",27(8),2373,3,1.8,18.5,75,2.5,0.9,0.1,6.85
Carlao,Sochaux,33,"D(C),M(C)",19(5),1713,-,0.2,26,81.2,-,2.8,-,6.85
Bruno Grougi,Brest,36,M(C),25(8),2310,6,2.1,28.1,72,1.7,1.9,-,6.85
Nenad Dzodic,Montpellier,42,D(L),3,220,-,-,33.3,80,-,2,-,6.85
Garry Bocaly,Montpellier,31,D(R),27(2),2412,-,0.5,30.4,74.4,0.7,1,-,6.85
Matthieu Chalmé,Bordeaux,38,D(R),18(2),1637,-,1.1,38.8,74.9,0.8,2.4,0.1,6.85
Emerson Conceição,Lille,33,D(L),17(3),1546,1,0.7,32.3,76.3,0.7,1.3,-,6.84
Jires Kembo-Ekoko,Rennes,31,"M(LR),FW",16(7),1300,3,1,19.3,76.2,0.7,0.1,-,6.84
Pascal Feindouno,Monaco,38,Midfielder,2(3),223,-,1.2,24,78.3,1,1.4,0.4,6.84
Apoula Edel,Paris Saint-Germain,33,GK,23(1),2126,-,-,21.3,50.5,-,6.2,-,6.84
Elamni Erbate,Arles-Avignon,37,DMC,8,688,1,0.4,35.1,73.3,-,3,-,6.84
Oscar Ewolo,Brest,40,"D(C),M(CR)",32(3),2860,-,0.6,39,79.4,0.1,1.2,0.1,6.84
Samba Sow,Lens,30,M(C),7(3),595,-,0.6,30.7,79.5,-,1.7,-,6.84
Adrián Gunino,Toulouse,30,D(R),29,2583,1,0.5,37,78.7,0.5,1.1,-,6.84
Olivier Giroud,Montpellier,32,FW,33(4),2912,4,1.1,20.8,66.7,0.3,0.2,-,6.84
Abdoulrazak Boukari,Rennes,32,"M(CL),FW",18,1530,-,1.2,29.1,75.2,0.2,0.7,0.2,6.84
Theophile Junior N'Tamé,Brest,34,Midfielder,0(2),111,-,-,16,59.4,-,0.5,-,6.84
Alexander Tettey,Rennes,33,M(C),15(2),1320,2,0.6,44.8,87.4,0.2,1.1,0.1,6.83
Layvin Kurzawa,Monaco,26,"D(L),M(L)",5,372,-,0.4,18.2,54.9,0.2,0.8,-,6.83
Dariusz Dudka,Auxerre,35,"D(CLR),M(CR)",29,2583,2,0.4,39.9,76.3,0.2,3.6,-,6.83
Fabien Audard,Lorient,41,GK,29,2532,-,-,22.1,48.7,-,5.3,-,6.83
Grégory Paisley,Nice,42,"D(C),DMC",8,660,-,0.1,32.5,75.8,0.1,4.6,-,6.83
Petter Hansson,Monaco,42,"D(C),DMC",28(2),2578,-,0.2,30.5,77.5,-,2.7,-,6.83
Sylvain Monsoreau,Saint-Etienne,38,DMC,30(1),2687,-,0.1,42.9,85.3,-,6.1,-,6.83
Carlos Bocanegra,Saint-Etienne,40,D(C),34,3025,1,0.3,38.4,77,0.1,3,-,6.82
Stéphane Mbia,Marseille,33,"D(C),M(C)",24(2),2059,1,0.1,36.7,85.4,-,1.7,-,6.82
Sébastien Roudet,Lens,38,M(CL),29(3),2529,2,1.4,29,75.9,1,1.2,0.1,6.82
Jussiê,Bordeaux,35,"M(C),FW",21(10),1976,-,1.3,28,84.4,0.2,1.7,0.1,6.82
Rod Fanni,Rennes,37,D(CR),11,937,-,0.2,36.2,79.6,-,3.4,-,6.82
Vujadin Savic,Bordeaux,29,D(C),7,587,-,0.3,37.1,86.2,-,3.1,-,6.82
Lamine Gassama,Lyon,29,D(R),3(1),284,-,0.3,36.3,74.5,0.3,1,-,6.82
Yassin Mikari,Sochaux,36,M(L),5(1),406,-,0.7,21.7,73.8,1.3,1,-,6.81
Grégory Bourillon,Lorient,35,"D(C),DMC",32(1),2728,1,0.2,39.9,81.8,-,4.6,0.1,6.81
Stéphane Dalmat,Rennes,40,"M(CR),FW",30(3),2478,2,0.7,31.4,75.5,0.2,2.4,0.1,6.81
Timothée Kolodziejczak,Lyon,27,D(CL),7(1),675,1,0.9,37,75.7,0.6,1.8,-,6.81
Nicolas Penneteau,Valenciennes,38,GK,38,3420,-,0.1,28.8,45.9,-,9.3,-,6.81
Nicolas Nkoulou,Monaco,29,D(C),26(4),2490,-,0.3,33.1,77.6,0.1,2.1,-,6.81
Benjamin Nivet,Caen,42,M(C),24(7),2248,6,0.9,37.5,72.5,0.1,3,0.3,6.81
Moussa Sissoko,Toulouse,29,M(CR),32(4),2958,1,1,34.3,76.6,0.2,0.6,0.2,6.81
Daniel Braaten,Toulouse,37,M(CLR),21(11),2194,1,0.6,16.8,66.5,0.2,0.3,-,6.81
Thomas Mangani,Monaco,32,M(C),20(4),1713,-,0.8,34.8,74.5,0.9,1.8,-,6.81
Carlos Sánchez,Valenciennes,33,"D(C),M(C)",27(1),2387,1,0.3,39.3,80.9,0.1,3.3,-,6.81
Nolan Roux,Brest,31,"AM(LR),FW",26(2),2349,2,0.8,23.2,69.1,0.5,1,-,6.80
Daniel Congré,Toulouse,34,D(CLR),37,3330,1,0.2,37.7,77.2,0.2,2.4,-,6.80
Johan Martial,Brest,28,D(C),7,575,-,0.3,26.9,80.3,-,2.4,-,6.80
Younès Belhanda,Montpellier,29,M(CL),28(8),2596,2,1.3,26.7,79.1,0.5,1,-,6.80
Jonathan Brison,Nancy,36,D(LR),28(6),2534,3,1.1,26.7,70.1,1.1,1.2,0.1,6.80
Anthony Réveillere,Lyon,39,D(LR),35,3066,2,0.7,35,78,0.4,2,0.1,6.80
Hilton,Marseille,41,D(C),6(2),583,-,0.3,31.8,80.3,0.1,2.8,-,6.80
Souleymane Diawara,Marseille,40,D(C),27,2387,-,0.2,40,80.3,-,2.9,-,6.79
Florian Marange,Bordeaux,33,D(CL),11(1),1061,-,0.5,36.7,71.4,0.6,2,-,6.79
Faouzi Ghoulam,Saint-Etienne,28,D(L),10(2),910,-,1.1,38.1,79.2,0.9,2.1,-,6.79
Bakary Sako,Saint-Etienne,31,"M(L),FW",32(6),2745,2,1.1,22.4,73.1,0.8,1.1,-,6.79
David Rozehnal,Lille,38,"D(C),DMC",10(3),956,1,0.2,40,82.1,0.1,4.6,-,6.79
Fernando Menegazzo,Bordeaux,38,"D(CL),M(CR)",34(1),2954,-,0.7,48.2,80.2,0.1,6,0.1,6.79
Nenad Kovacevic,Lens,38,"D(C),M(CR)",13(3),1092,-,0.3,30.1,83.2,0.2,3.4,-,6.79
Ceará,Paris Saint-Germain,39,D(LR),14(6),1238,-,0.8,25.3,70.6,0.6,1.8,-,6.78
Claude Makelele,Paris Saint-Germain,46,"D(C),M(CR)",33,2877,1,0.4,50.8,81.1,0.1,2.8,0.1,6.78
Milan Bisevac,Valenciennes,35,D(C),32,2800,-,0.3,34,74.4,-,3.9,-,6.77
Édouard Cissé,Marseille,41,"D(C),M(CR)",21(2),1749,-,0.3,35.3,82.9,-,2.3,-,6.77
Bakary Soro,Arles-Avignon,33,D(C),24(4),2232,-,0.2,31.5,77.2,-,1.4,-,6.77
Mohamed Fofana,Toulouse,34,D(C),21,1883,-,-,29.6,80.2,-,1.4,-,6.77
Zoumana Camara,Paris Saint-Germain,40,D(C),14(3),1376,1,0.1,23.2,78.7,-,1.5,-,6.77
Gregory Proment,Caen,40,"D(C),M(R)",6(1),496,-,0.3,30.3,85.8,0.7,2.7,-,6.76
Jérémie Janot,Saint-Etienne,41,GK,36,3203,-,-,28.5,49.9,-,6.4,-,6.76
Dieudonne Mbokani Bezua,Monaco,33,FW,9(1),808,1,0.9,22.2,69.4,-,0.1,-,6.76
Valter Birsa,Auxerre,32,"M(CLR),FW",27(6),2150,2,1.4,24.1,73.4,1.1,0.6,-,6.75
Maxime Gonalons,Lyon,30,"D(C),M(C)",15(8),1461,1,0.5,36.5,81.3,-,2.4,0.1,6.75
Jerry Vandam,Lille,30,D(R),1(1),82,-,-,13.5,55.6,-,0.5,-,6.75
Siaka Tiéné,Paris Saint-Germain,37,"D(L),M(L)",27(2),2382,1,0.5,29.7,73.8,0.7,1.7,-,6.75
Delvin N'Dinga,Auxerre,31,M(C),25(1),2192,1,0.5,49.6,80.4,-,3,-,6.75
Vedran Runje,Lens,43,GK,32,2872,-,-,25.5,57.2,-,11.7,-,6.75
Thomas Ayasse,Arles-Avignon,32,M(C),19(4),1690,-,0.4,30.6,73.2,0.2,1.4,-,6.75
Yann Kermorgant,Arles-Avignon,37,"AM(C),FW",20(6),1908,3,1,31.3,60.9,0.2,1.2,0.1,6.75
Eric Chelle,Lens,41,DMC,15(1),1311,-,0.1,21.4,81,-,1.4,0.1,6.75
Víctor Hugo Montaño,Rennes,35,FW,31(1),2729,4,1,26.2,69.8,0.1,0.5,-,6.75
Charles Kaboré,Marseille,31,M(C),22(12),2052,2,0.8,35.2,80.2,0.4,2.9,0.1,6.74
Bakaye Traoré,Nancy,34,M(C),19(10),1715,-,0.8,24.7,75,0.1,1.5,0.1,6.74
Jonathan Ayité,Brest,33,FW,9(5),870,2,0.9,18.6,75,0.1,0.3,0.1,6.74
Roy Contout,Auxerre,34,M(LR),25(4),2202,5,0.8,23.6,71.5,0.2,0.3,0.2,6.74
Antoine Devaux,Toulouse,34,M(C),23(5),2004,1,0.6,31.9,76.9,0.1,2.6,-,6.74
