Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Chris Brunt,West Bromwich Albion,34,"D(L),M(CLR)",25(3),2243,3,5,7,-,1.8,72.3,1.5,-,7.01
Jack Wilshere,Arsenal,27,M(CLR),19(5),1720,3,4,6,-,0.9,86.1,0.2,2,7.01
Cheick Tioté,Newcastle United,33,M(C),31(2),2764,-,1,10,-,1.3,87.2,1.2,-,7.01
Adrian Mariappa,Crystal Palace,32,D(CR),23(1),2113,1,1,6,-,0.2,74.5,2.2,-,7.00
Davide Santon,Newcastle United,28,D(LR),26(1),2224,-,-,1,-,1.1,79.4,1.7,-,7.00
Ahmed El Mohamady,Hull,31,"D(R),M(R)",38,3330,2,2,3,-,0.5,78.4,1.9,1,7.00
Ross Barkley,Everton,25,M(CLR),25(9),2291,6,-,5,-,2.3,85,0.7,2,7.00
Lewis Holtby,Fulham,28,M(CLR),11(2),924,1,3,2,-,1.5,74.8,1.2,1,7.00
Winston Reid,West Ham,30,D(C),18(4),1674,1,-,2,-,0.5,76.5,2.4,2,7.00
Mark Schwarzer,Chelsea,46,GK,4,360,-,-,-,-,-,58,0.3,-,7.00
Aly Cissokho,Liverpool,31,"D(L),M(L)",12(3),1090,-,1,2,-,0.3,80.2,1.9,-,6.99
Brad Friedel,Tottenham,48,GK,1,90,-,-,-,-,-,75,-,-,6.99
Rickie Lambert,Southampton,37,FW,31(6),2820,13,10,2,-,2.8,69.7,1.8,1,6.99
Maya Yoshida,Southampton,30,D(CR),7(1),632,1,-,-,-,0.4,81,3.5,-,6.99
David Luiz,Chelsea,32,"D(C),DMC",15(4),1359,-,1,6,-,1.6,81.4,2.2,1,6.98
Lukas Podolski,Arsenal,34,"AM(CLR),FW",14(6),1173,8,2,-,-,2.1,88.8,0.9,1,6.98
Daniel Agger,Liverpool,34,D(C),16(4),1420,2,1,-,-,0.4,89.1,2.3,1,6.97
Jonas Olsson,West Bromwich Albion,36,D(C),32,2819,1,-,10,-,0.4,77.6,3.4,-,6.97
Adnan Januzaj,Manchester United,24,AM(CLR),15(12),1641,4,3,7,-,1.7,81.6,0.1,2,6.96
Fabio,Manchester United,28,"D(LR),M(R)",1,90,-,-,-,-,1,88.2,-,-,6.96
Erik Pieters,Stoke,30,"D(L),M(L)",34(2),2903,1,2,5,-,0.3,75.6,2.1,-,6.95
Ben Turner,Cardiff,30,D(C),30(1),2721,-,1,5,-,0.3,71.4,3.8,1,6.95
Billy Jones,West Bromwich Albion,32,"D(CLR),M(R)",21,1741,-,-,5,-,0.6,81.5,1.6,-,6.95
Jonny Evans,Manchester United,31,D(CL),17,1378,-,-,-,-,0.4,87.3,2.1,-,6.95
Yannick Bolasie,Crystal Palace,30,"AM(LR),FW",23(6),2039,-,4,1,1,1.7,73.2,1,-,6.94
Nathaniel Clyne,Southampton,28,"D(LR),M(R)",20(5),1862,-,4,3,-,0.2,81.7,0.4,-,6.94
Jonjo Shelvey,Swansea,27,M(C),29(3),2476,6,6,4,-,2.4,83,0.4,2,6.94
Antonio Valencia,Manchester United,33,"D(R),M(R)",20(9),1941,2,3,6,1,0.6,85.2,1.2,1,6.94
Matija Nastasic,Manchester City,26,D(C),11(2),1028,-,-,4,-,0.4,91.9,2,1,6.94
Marouane Chamakh,Crystal Palace,35,"AM(C),FW",27(5),2308,5,2,9,-,0.5,71.2,5,-,6.94
Craig Dawson,West Bromwich Albion,29,D(CR),10(2),950,-,2,1,-,1.2,76,2.2,-,6.93
Graham Dorrans,West Bromwich Albion,32,M(CLR),12(2),1106,2,-,4,-,1.3,82.9,0.5,-,6.93
Roger Johnson,West Ham,36,D(C),2(2),272,-,-,1,-,0.3,59,4,-,6.93
Ryan Shawcross,Stoke,31,D(C),37,3292,1,-,5,1,0.5,74.4,4.2,-,6.93
Ron Vlaar,Aston Villa,34,D(C),32,2806,-,1,4,-,0.3,76.9,1.5,2,6.93
Modibo Diakité,Sunderland,32,D(CR),7,630,-,-,-,-,0.4,82.5,3.3,-,6.93
Jan Vertonghen,Tottenham,32,D(CL),23,2004,-,-,4,-,0.6,82.9,2.5,1,6.93
Etienne Capoue,Tottenham,30,"D(C),M(CL)",8(4),687,1,-,1,-,0.5,84.2,0.9,-,6.93
Steven Davis,Southampton,34,M(CLR),28(6),2502,2,7,3,-,0.9,84.5,0.4,2,6.92
Tom Lawrence,Manchester United,25,"AM(CLR),FW",1,70,-,-,-,-,2,86,-,-,6.92
Andros Townsend,Tottenham,27,"AM(LR),FW",12(13),1226,1,-,2,-,2.2,84.9,-,3,6.92
Kolo Touré,Liverpool,38,D(C),15(5),1439,-,2,2,-,0.4,86.4,2.2,-,6.91
Stewart Downing,West Ham,34,"D(L),M(CLR)",29(3),2511,1,2,-,-,1.3,80.4,0.4,-,6.91
Joseph Yobo,Norwich,38,D(C),8,720,-,-,-,-,0.3,81.3,1.5,-,6.91
Ashley Cole,Chelsea,38,"D(L),M(L)",15(2),1387,-,2,1,-,0.2,90,0.5,-,6.91
Morgan Amalfitano,West Bromwich Albion,34,M(CLR),26(2),2152,4,3,3,-,1,78.5,0.1,4,6.91
Ben Davies,Swansea,26,"D(CL),M(L)",32(2),2874,2,1,3,-,0.3,84.3,1.6,-,6.91
Jussi Jääskeläinen,West Ham,44,GK,18,1620,-,1,-,-,-,42.6,0.1,2,6.90
Joleon Lescott,Manchester City,36,D(CL),8(2),784,-,-,-,-,0.6,89.5,1.4,-,6.90
Fernando Torres,Chelsea,35,FW,16(12),1572,5,5,3,1,2.2,66.7,2.4,2,6.90
Álvaro Negredo,Manchester City,33,FW,21(11),1726,9,3,1,-,2.1,76.7,1.6,-,6.89
Paulinho,Tottenham,30,M(CR),28(2),2381,6,2,4,1,2.4,84.5,0.5,1,6.89
Joe Allen,Liverpool,29,M(C),15(9),1438,1,-,4,-,0.8,86.7,0.5,-,6.89
Ryan Bennett,Norwich,29,D(C),14(2),1348,1,-,6,-,0.4,75.9,3.8,1,6.89
Juan Mata,Chelsea,31,AM(CLR),11(2),834,-,2,-,-,0.8,88.1,0.2,-,6.89
Fernando Amorebieta,Fulham,34,D(CL),20(3),1846,1,-,5,1,0.5,76,3,1,6.89
Roland Lamah,Swansea,31,M(CLR),4(5),455,2,2,1,-,1.6,87.3,1.1,-,6.89
Leroy Fer,Norwich,29,M(CL),28(1),2466,3,1,5,1,1.4,83.6,1.6,1,6.89
Tim Howard,Everton,40,GK,37,3263,-,1,4,1,-,59.8,0.1,-,6.89
André Schürrle,Chelsea,28,"M(CLR),FW",15(15),1327,8,2,1,-,1.9,82.6,0.7,3,6.88
Victor Wanyama,Southampton,28,DMC,19(4),1661,-,-,7,-,0.8,84.3,2.3,-,6.88
Jonathan de Guzmán,Swansea,31,M(CLR),26(8),2357,4,4,1,-,1.5,88.3,0.3,1,6.88
Mohamed Salah,Chelsea,27,"AM(CLR),FW",6(4),501,2,1,1,-,2.1,82.3,0.2,2,6.88
Serge Gnabry,Arsenal,23,"AM(CLR),FW",5(4),464,1,-,-,-,1.3,85.3,0.1,-,6.88
Ciaran Clark,Aston Villa,29,D(CL),23(4),2203,-,-,8,-,0.5,72.9,2.4,1,6.87
Michael Turner,Norwich,35,D(C),22,1944,-,-,7,-,0.1,82.2,2.6,-,6.87
Maynor Figueroa,Hull,36,"D(CL),M(L)",31(1),2717,-,-,6,-,0.7,73.7,1.6,-,6.87
Harry Kane,Tottenham,25,"AM(C),FW",6(4),500,3,-,-,-,2.8,76.9,1.4,1,6.87
Phil Bardsley,Sunderland,34,D(LR),26,2249,2,-,9,-,1.2,75.9,1.5,1,6.87
Peter Whittingham,Cardiff,34,M(CL),30(2),2661,3,5,3,-,1.4,81.4,0.3,1,6.86
Tomas Kalas,Chelsea,26,D(CR),2,180,-,-,-,-,0.5,95.5,0.5,-,6.86
Shane Long,Hull,32,"AM(R),FW",15,1208,4,1,-,-,1.8,65.1,2.9,1,6.86
Mohamed Diamé,West Ham,32,M(CLR),29(6),2485,4,2,4,-,1.7,79,0.7,1,6.86
Liam Rosenior,Hull,34,"D(LR),M(LR)",22(7),1988,1,2,5,-,0.3,72,0.8,2,6.86
George McCartney,West Ham,38,D(L),20(2),1841,-,-,4,-,0.1,78.9,1.5,-,6.85
Calum Chambers,Southampton,24,"D(CR),DMC",18(4),1641,-,-,-,-,0.2,79.5,1.9,-,6.85
José Enrique,Liverpool,33,"D(L),M(L)",6(2),602,-,2,-,-,0.4,80.4,0.3,1,6.85
Adam Johnson,Sunderland,31,M(CLR),28(8),2446,8,5,2,-,1.6,77.7,0.2,2,6.85
Modibo Maiga,West Ham,31,FW,11(3),1007,1,2,-,-,1.8,60.4,5.9,-,6.85
Leon Osman,Everton,38,M(CLR),27(11),2174,3,5,4,-,1.3,87.5,0.6,1,6.85
Claudio Yacob,West Bromwich Albion,31,DMC,22(5),1844,1,-,7,-,0.4,87.2,1,1,6.84
Nathan Redmond,Norwich,25,"AM(CLR),FW",23(11),2159,1,3,2,-,1.9,77.9,-,2,6.84
Danny Welbeck,Manchester United,28,"AM(CLR),FW",15(10),1461,9,1,2,-,1.8,87.4,0.4,2,6.84
John Stones,Everton,25,D(CR),15(6),1368,-,-,1,-,-,89.8,1.5,1,6.84
Michu,Swansea,33,"AM(C),FW",15(2),1289,2,2,2,-,2.5,80.5,1.4,1,6.84
Kyle Bartley,Swansea,28,D(C),1(1),91,-,-,-,-,-,94.4,1,-,6.84
Scott Parker,Fulham,38,M(C),27(2),2318,2,1,7,-,0.6,86.1,0.4,1,6.83
Ravel Morrison,West Ham,26,M(C),12(4),1155,3,2,5,-,1.3,86.4,0.5,-,6.83
Guy Demel,West Ham,38,D(R),30(2),2638,1,-,3,-,0.4,73.1,1.2,-,6.83
Juan Cala,Cardiff,29,D(C),7,585,2,-,3,1,1,70.5,2.6,2,6.83
Brede Hangeland,Fulham,38,D(C),23,1908,-,-,-,-,0.2,82.4,2.5,1,6.83
Ashley Westwood,Aston Villa,29,DMC,35,3081,3,2,7,-,0.8,82.9,0.3,-,6.83
Adrián,West Ham,32,GK,20,1800,-,-,2,-,-,48.3,0.1,1,6.82
Carlos Cuellar,Sunderland,37,D(C),4,342,-,-,-,-,-,73.2,1.8,-,6.82
Petr Cech,Chelsea,37,GK,34,3060,-,-,-,-,-,52.9,0.2,-,6.82
James Chester,Hull,30,D(CLR),22(2),1868,1,-,-,-,0.4,80.8,1.9,-,6.82
Charlie Adam,Stoke,33,M(C),20(11),1760,7,4,6,-,1.9,74.1,0.7,1,6.81
Jordon Mutch,Cardiff,27,M(CL),26(9),2264,7,5,5,-,1.6,74.2,1.5,1,6.81
Marc Muniesa,Stoke,27,D(CL),7(6),827,-,-,-,-,0.2,83.8,1,-,6.81
Jake Livermore,Hull,29,"D(C),DMC",34(2),3054,3,4,6,-,1.1,82.9,0.7,3,6.81
Marc Albrighton,Aston Villa,29,M(LR),9(10),968,-,4,4,-,1.3,72.3,0.2,-,6.81
Connor Wickham,Sunderland,26,"AM(L),FW",10(5),848,5,1,1,-,1.7,68.5,1.7,2,6.81
James Morrison,West Bromwich Albion,33,M(CR),23(9),2210,1,3,1,-,1.5,83,0.5,-,6.80
Nathan Dyer,Swansea,31,M(LR),19(8),1751,6,2,1,-,1.3,86.9,0.2,-,6.80
Ki Sung-yueng,Sunderland,30,DMC,25(2),2185,3,1,3,-,1.5,90.7,0.6,-,6.80
Steven Nzonzi,Stoke,30,M(C),34(2),3041,2,1,4,1,0.9,87.2,2.2,1,6.80
Fabio Borini,Sunderland,28,"M(LR),FW",25(7),2145,7,2,6,-,2.1,76.6,0.8,1,6.80
Steven Whittaker,Norwich,35,D(LR),16(4),1423,1,1,3,-,0.5,73.1,1.5,2,6.80
Yoan Gouffran,Newcastle United,33,"M(CLR),FW",31(4),2626,6,3,3,-,1.5,83.6,1.9,-,6.80
Julian Speroni,Crystal Palace,40,GK,37,3330,-,-,-,-,-,40.7,0.2,-,6.80
Philippe Senderos,Fulham,34,D(C),12,1027,1,1,3,-,0.4,87.1,1.8,-,6.79
Jack Cork,Southampton,30,DMC,21(7),1736,-,1,5,-,0.6,86,1.1,-,6.79
Brad Guzan,Aston Villa,34,GK,38,3420,-,1,1,-,-,48.2,0.3,1,6.78
Fabricio Coloccini,Newcastle United,37,D(C),27,2405,-,-,2,-,0.1,86,1.4,-,6.78
Kévin Théophile-Catherine,Cardiff,29,D(CLR),26(2),2357,-,-,3,-,0.4,66.1,2.1,-,6.78
Oussama Assaidi,Stoke,30,"AM(L),FW",12(7),1112,4,-,1,-,1.1,87.6,0.1,2,6.78
Kieran Richardson,Fulham,34,"D(L),M(CL)",28(3),2381,4,3,5,-,0.9,77.9,1,-,6.78
Steven Pienaar,Everton,37,M(CL),19(4),1635,1,2,2,-,0.9,83.3,0.3,-,6.78
Thomas Vermaelen,Arsenal,33,D(CL),7(7),782,-,1,-,-,0.3,90.8,2.4,-,6.77
Glenn Whelan,Stoke,35,DMC,28(4),2362,-,1,4,1,0.4,87.6,1,1,6.77
Bryan Ruiz,Fulham,33,"M(CLR),FW",8(4),774,1,3,-,-,0.9,80.2,1.5,-,6.77
Ryan Bertrand,Chelsea,29,"D(CL),M(L)",1,64,-,-,-,-,-,96.6,2,-,6.77
Cabral,Sunderland,30,DMC,1,90,-,-,-,-,5,86.9,1,-,6.77
Paul Dummett,Newcastle United,27,D(CL),11(7),1138,1,-,1,1,0.7,76.1,1.4,-,6.77
Stéphane Sessegnon,West Bromwich Albion,35,M(CLR),23(3),1963,5,1,-,-,2,86.7,0.5,-,6.77
Ashkan Dejagah,Fulham,32,M(LR),13(9),1301,5,2,5,-,1,80.1,0.5,2,6.76
Leon Britton,Swansea,36,M(C),23(2),2022,-,1,2,-,0.2,90.3,0.4,1,6.76
Leandro Bacuna,Aston Villa,27,"D(LR),M(CLR)",28(7),2595,5,1,6,-,1.1,71.3,0.9,2,6.76
Stevan Jovetic,Manchester City,29,"AM(C),FW",2(11),362,3,1,1,-,1.8,85.5,0.2,-,6.75
Aaron Hughes,Fulham,39,D(CR),11(2),1064,-,-,2,-,-,85.7,3.2,-,6.75
