Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Michu,Swansea,33,"AM(C),FW",35,3017,18,2,3.1,1,0.2,1.1,0.6,0.9,1.1,7.17
Brede Hangeland,Fulham,38,D(C),35,3046,-,-,0.3,0.1,0.5,0.3,-,0.2,0.2,7.17
Abou Diaby,Arsenal,33,M(C),10(1),714,-,-,0.7,1.3,2.5,0.3,0.1,2,1.1,7.16
Carlos Cuellar,Sunderland,37,D(C),26,2259,1,2,0.5,0.1,0.2,0.4,-,-,0.3,7.16
Steven Pienaar,Everton,37,M(CL),35,3066,6,6,1.8,2.3,0.7,2.5,0.1,2.4,1.8,7.16
Kyle Walker,Tottenham,29,"D(CR),M(R)",36,3161,-,4,0.9,1.5,0.7,0.6,0.1,0.8,0.5,7.16
Karim Rekik,Manchester City,24,D(CL),1,84,-,-,-,-,-,4,-,-,-,7.15
Alex McCarthy,Reading,29,GK,13,1170,-,-,-,-,-,-,-,-,0.1,7.15
Matthew Lowton,Aston Villa,30,"D(LR),M(R)",37,3267,2,3,0.4,0.6,0.8,0.5,-,0.6,0.4,7.14
Benoit Assou-Ekotto,Tottenham,35,D(L),12(3),1142,1,-,0.6,0.9,0.7,0.9,-,0.7,0.5,7.13
Nacho Monreal,Arsenal,33,"D(CL),M(L)",9(1),792,1,1,0.6,0.7,0.3,0.7,-,0.3,0.2,7.13
Seamus Coleman,Everton,30,"D(R),M(R)",24(2),2163,-,5,0.4,1,1,1.7,0.1,1.1,1,7.12
Demba Ba,Newcastle United,34,FW,19(1),1672,13,-,4.5,0.6,0.4,2.3,0.5,2.5,2.2,7.12
Steve Sidwell,Fulham,36,M(C),24(4),2104,4,2,1.4,0.7,0.4,0.9,-,1,0.6,7.11
Branislav Ivanovic,Chelsea,35,D(CR),33(1),2944,5,1,0.7,0.4,0.2,0.7,-,0.3,0.3,7.11
Kieran Gibbs,Arsenal,29,"D(L),M(L)",23(4),2100,-,3,0.3,1.1,0.4,0.4,0.2,0.5,0.6,7.11
Peter Crouch,Stoke,38,FW,28(6),2340,7,4,1.3,1,0.1,1.2,0.5,1.3,1.6,7.11
Ashley Williams,Swansea,34,D(C),37,3330,-,-,0.6,0.1,0.1,0.4,0.1,0.1,0.2,7.10
Ramires,Chelsea,32,M(CR),28(7),2521,5,1,1,0.6,0.8,1.3,-,1.1,0.8,7.09
Vincent Kompany,Manchester City,33,D(C),26,2239,1,-,0.6,0.2,0.3,0.2,-,0.1,0.1,7.09
Michael Carrick,Manchester United,37,"D(C),M(C)",34(2),3045,1,4,0.5,1,0.2,0.9,-,0.8,0.4,7.09
Michael Dawson,Tottenham,35,D(C),23(4),2012,1,-,0.3,-,-,0.5,-,0.1,0.2,7.09
Olivier Giroud,Arsenal,32,FW,24(10),2325,11,3,3.1,1,0.3,0.7,0.6,1.4,2.1,7.08
Frank Lampard,Chelsea,41,M(C),21(8),1901,15,1,2.8,1.1,0.3,0.4,0.1,0.5,0.6,7.08
Nathan Baker,Aston Villa,28,D(CL),25(1),2013,-,-,0.3,0.3,0.2,0.6,-,0.2,0.3,7.08
Scott Sinclair,Swansea,30,AM(LR),0(1),13,1,-,1,-,-,-,1,1,1,7.08
Mark Noble,West Ham,32,M(C),25(3),2286,4,3,0.5,1.5,0.4,0.9,-,1.1,0.7,7.08
Gary Cahill,Chelsea,33,D(C),24(2),2216,2,2,0.6,0.3,0.2,0.6,-,0.2,0.2,7.07
Rickie Lambert,Southampton,37,FW,35(3),3133,15,4,2.5,2.1,0.2,0.7,1,1.3,1.9,7.06
Kyle Naughton,Tottenham,30,"D(LR),M(R)",13(1),1061,-,1,0.4,0.8,0.3,0.2,-,0.4,0.4,7.06
John Terry,Chelsea,38,D(C),11(3),950,4,-,0.5,-,-,0.3,-,0.1,0.2,7.06
Daniel Agger,Liverpool,34,D(C),35,3100,3,-,1.1,0.3,0.3,1,-,0.1,0.3,7.06
Ron Vlaar,Aston Villa,34,D(C),27,2391,2,-,0.6,0.1,0.7,0.3,-,0.3,0.4,7.05
Jack Wilshere,Arsenal,27,M(CLR),20(5),1696,-,3,0.5,1.9,2.2,2.1,0.2,1.2,1,7.05
Mohamed Diamé,West Ham,32,M(CLR),31(2),2612,3,-,1.6,0.7,2,1.2,-,2.5,1.8,7.05
Hatem Ben Arfa,Newcastle United,32,"M(CR),FW",16(3),1462,4,2,2.3,1.4,4.2,1.4,0.1,3.1,1.6,7.04
Winston Reid,West Ham,30,D(C),36,3145,1,-,0.4,0.2,-,1.1,-,0.1,0.3,7.04
Sean Morrison,Reading,28,D(C),15(1),1327,2,-,0.9,0.4,0.1,0.6,-,0.1,0.3,7.03
Tomas Rosicky,Arsenal,38,M(CR),7(3),614,2,1,1,0.9,0.7,1,-,0.3,0.8,7.03
Antolín Alcaraz,Wigan,36,D(C),8(2),691,-,-,0.3,0.3,0.4,0.3,0.1,0.5,0.5,7.03
Sergio Agüero,Manchester City,31,"AM(CL),FW",22(8),1946,12,2,2.9,1.3,1.9,0.8,0.5,2.8,1.5,7.03
Bacary Sagna,Arsenal,36,D(CR),25,2240,-,-,0.1,0.8,0.4,1,-,0.7,0.6,7.03
Moussa Sissoko,Newcastle United,29,M(CR),12,1070,3,2,2,1.6,2.4,1,0.2,3,2.9,7.03
Kevin Mirallas,Everton,31,"M(CLR),FW",23(4),1836,6,3,2.6,1.6,1.4,0.9,0.6,1.7,1.2,7.03
Gerhard Tremmel,Swansea,40,GK,12(2),1108,-,-,-,-,-,-,-,-,-,7.03
Aaron Lennon,Tottenham,32,M(LR),33(1),2840,4,7,0.9,2,1.3,1.2,0.2,1.1,0.9,7.03
Oscar,Chelsea,27,M(CLR),24(10),2293,4,5,1.8,1.4,1.1,1.1,0.1,1.6,1.8,7.03
James Milner,Manchester City,33,"D(LR),M(CLR)",19(7),1721,4,3,1.2,1.7,0.6,0.9,0.1,1.2,0.9,7.02
Fernando Torres,Chelsea,35,FW,28(8),2571,8,6,1.9,1,1.1,1.1,0.8,1.9,1.9,7.02
James Collins,West Ham,35,D(C),29,2496,-,1,0.7,0.2,0.1,0.4,-,0.1,0.2,7.02
Matija Nastasic,Manchester City,26,D(C),21,1823,-,-,0.4,0.1,-,0.5,-,0.3,0.1,7.02
José Enrique,Liverpool,33,"D(L),M(L)",25(4),2258,2,4,0.8,0.9,1,0.6,0.2,1.9,0.7,7.01
Antonio Valencia,Manchester United,33,"D(R),M(R)",24(6),2212,1,5,0.5,1.4,1.4,0.7,0.3,1.5,0.9,7.00
Danny Rose,Sunderland,28,"D(L),M(L)",25(2),2222,1,1,0.6,0.4,1,2.3,-,0.8,0.5,7.00
Stewart Downing,Liverpool,34,"D(L),M(CLR)",25(4),2194,3,5,1.8,2.3,0.6,0.4,0.4,0.8,0.5,7.00
Shaun Maloney,Wigan,36,AM(CLR),34(2),2946,6,8,1.6,1.8,0.6,2.5,0.3,1.8,1.2,7.00
Simon Mignolet,Sunderland,31,GK,38,3420,-,-,-,-,-,0.2,-,-,0.1,6.99
Ashley Young,Manchester United,33,"D(LR),M(LR)",17(2),1375,-,3,1.4,1.8,0.5,2.1,0.2,0.9,0.9,6.99
Rio Ferdinand,Manchester United,40,D(C),26(2),2324,1,1,0.1,0.2,0.3,0.4,-,0.3,0.3,6.99
César Azpilicueta,Chelsea,29,"D(CLR),M(R)",24(3),2196,-,4,0.4,0.9,0.3,0.7,-,0.3,0.5,6.99
Gareth Barry,Manchester City,38,M(C),27(4),2397,1,2,0.7,1.2,0.2,0.8,0.1,0.9,0.7,6.99
Lukas Podolski,Arsenal,34,"AM(CLR),FW",25(8),2000,11,9,1.6,1,0.4,0.5,0.3,0.6,0.9,6.98
Paul Scharner,Wigan,39,D(C),14,1260,-,1,0.6,0.4,0.2,0.6,0.1,0.5,0.2,6.98
Lucas Piazon,Chelsea,25,AM(CLR),0(1),16,-,1,1,1,-,1,-,-,-,6.98
Clint Hill,Queens Park Rangers,40,D(CL),31,2632,-,1,0.4,0.2,-,0.6,-,0.1,0.1,6.98
Steven Fletcher,Sunderland,32,FW,28,2373,11,1,2,0.8,0.4,1.6,0.7,1.8,2,6.98
Adrian Mariappa,Reading,32,D(CR),29,2610,1,-,0.4,0.1,0.2,0.7,0.1,0.2,0.5,6.98
Zoltán Gera,West Bromwich Albion,40,M(CLR),14(2),1129,4,1,1.2,0.9,0.1,1.1,0.1,2.1,1.5,6.98
Raheem Sterling,Liverpool,24,"M(CLR),FW",19(5),1749,2,2,1.4,1.5,1.9,2.3,0.3,2.7,1.8,6.97
Steven Caulker,Tottenham,27,D(C),17(1),1575,2,1,0.8,0.4,-,0.1,-,0.2,0.1,6.97
Edin Dzeko,Manchester City,33,FW,16(16),1816,14,3,2.9,1,0.3,0.7,0.2,1.5,1.4,6.96
Mahamadou Diarra,Fulham,38,DMC,7(1),608,-,-,0.6,0.3,0.5,1.4,-,1,0.3,6.96
Martin Skrtel,Liverpool,34,D(C),23(2),2079,2,-,0.6,0.3,0.1,0.3,0.1,0.2,0.2,6.96
Aaron Ramsey,Arsenal,28,M(CR),21(15),2087,1,2,1.3,1.3,0.9,0.9,-,1.2,0.6,6.96
Adam Lallana,Southampton,31,AM(CLR),26(4),2242,3,5,1.7,1.3,0.7,1.4,0.3,2.2,2,6.96
Luke Shaw,Southampton,23,"D(L),M(L)",22(3),1951,-,-,0.4,0.4,0.9,1,-,0.8,0.9,6.96
Davide Santon,Newcastle United,28,D(LR),31,2645,1,2,0.7,0.9,1.5,1.3,0.1,0.7,0.6,6.95
Robert Huth,Stoke,34,D(C),35,3150,1,-,0.9,0.1,0.1,0.7,-,0.1,0.4,6.95
Romelu Lukaku,West Bromwich Albion,26,"AM(R),FW",20(15),2006,17,4,2.8,1,0.9,0.3,1.2,1.3,1.4,6.95
Per Mertesacker,Arsenal,34,D(C),33(1),3028,3,-,0.5,0.1,-,0.6,-,-,0.1,6.95
Ben Davies,Swansea,26,"D(CL),M(L)",33(4),3049,1,2,0.2,0.5,0.5,0.9,-,0.4,0.3,6.95
Maya Yoshida,Southampton,30,D(CR),31(1),2852,-,-,0.3,0.1,0.1,0.5,-,0.1,0.3,6.95
Piscu,Wigan,32,D(C),3(2),356,-,-,-,0.2,-,0.4,-,-,-,6.94
Nicky Shorey,Reading,38,D(L),16(1),1443,-,4,0.6,2.6,0.2,0.2,-,0.2,0.4,6.94
Laurent Koscielny,Arsenal,33,D(C),20(5),1673,2,1,0.4,0.1,0.1,0.6,-,-,0.2,6.94
Clint Dempsey,Tottenham,36,"M(CL),FW",22(7),1999,7,4,2.4,1.1,0.3,1.6,0.4,1.7,1.2,6.94
Craig Gardner,Sunderland,32,"D(R),M(CLR)",32(1),2834,6,2,1.7,0.5,0.5,0.6,0.1,0.7,0.5,6.94
Jonathan de Guzmán,Swansea,31,M(CLR),33(4),2860,5,6,1.5,1.6,0.4,1.2,-,1.3,0.8,6.94
Dwight Tiendalli,Swansea,33,D(R),11(3),1012,1,-,0.4,0.4,0.5,1.2,0.2,0.7,0.4,6.93
Jos Hooiveld,Southampton,36,D(C),23(2),2033,-,-,0.4,0.2,0.1,0.3,-,0.2,0.1,6.92
Marc Wilson,Stoke,31,"D(CL),DMC",19,1494,-,-,0.9,0.5,0.5,0.3,-,0.6,0.2,6.92
Ashley Westwood,Aston Villa,29,DMC,28(2),2463,-,6,0.3,1.1,0.1,0.5,-,0.7,0.4,6.92
Esteban Granero,Queens Park Rangers,31,M(CLR),19(5),1666,1,1,1.1,2,0.9,1.4,-,2,1.3,6.92
Shinji Kagawa,Manchester United,30,M(CL),17(3),1325,6,3,1.1,1,0.4,1,0.1,1.7,1.1,6.91
Jussi Jääskeläinen,West Ham,44,GK,38,3420,-,-,-,0.1,-,0.1,-,-,-,6.91
Jimmy Kébé,Reading,35,AM(R),16(2),1339,5,1,1,0.7,1.1,1.4,0.3,0.8,1.4,6.91
Petr Cech,Chelsea,37,GK,36,3196,-,-,-,-,-,0.1,-,-,-,6.91
John O'Shea,Sunderland,38,D(C),34,2994,2,-,0.4,0.2,0.1,0.4,-,0.1,0.1,6.91
Glenn Whelan,Stoke,35,DMC,31(1),2593,-,4,0.7,1.3,0.2,0.7,-,0.8,0.7,6.91
Bradley Johnson,Norwich,32,M(CL),37,3228,1,1,1.1,0.5,0.4,0.9,-,0.9,0.8,6.90
Andre Wisdom,Liverpool,26,"D(CR),M(R)",12,1016,-,1,0.5,0.3,0.5,0.3,-,0.8,0.4,6.90
Stéphane Mbia,Queens Park Rangers,33,"D(C),M(C)",29,2375,-,3,1.2,0.7,0.4,1.4,0.1,1.2,1.1,6.90
Mark Schwarzer,Fulham,46,GK,36,3240,-,-,-,-,-,0.2,-,-,0.1,6.90
Nathaniel Clyne,Southampton,28,"D(LR),M(R)",34,3021,1,3,0.2,0.6,0.9,0.5,-,1.1,0.7,6.90
José Fonte,Southampton,35,D(C),25(2),2312,2,-,0.6,0.2,0.1,0.6,-,0.1,-,6.90
Darren Fletcher,Manchester United,35,M(C),2(1),181,1,-,0.7,0.7,0.7,1,-,1.3,1,6.89
Samir Nasri,Manchester City,32,M(CLR),22(6),1807,2,7,1.1,2,1.1,0.5,0.1,1.7,0.7,6.89
Geoff Cameron,Stoke,33,"D(CLR),DMC",29(6),2636,-,1,0.2,0.5,0.6,0.3,-,0.6,0.8,6.89
Fabian Delph,Aston Villa,29,"D(L),M(CL)",19(5),1703,-,-,0.7,0.6,1.4,1.1,-,0.9,0.9,6.88
Claudio Yacob,West Bromwich Albion,31,DMC,29(1),2484,-,-,0.5,0.2,0.1,0.9,-,0.4,0.5,6.88
Mapou Yanga-Mbiwa,Newcastle United,30,D(CR),11(3),1036,-,-,0.1,0.2,0.9,0.8,-,0.5,0.5,6.88
Aaron Hughes,Fulham,39,D(CR),23(1),2115,-,-,0.3,0.2,0.1,0.5,-,0.2,0.1,6.88
Jack Cork,Southampton,30,DMC,28,2431,-,-,0.5,0.8,0.6,1.2,0.1,1.4,1,6.88
Gastón Ramírez,Southampton,28,AM(CLR),20(6),1692,5,3,2.1,1.2,1.1,1.7,0.1,1.9,2,6.88
Ryan Shawcross,Stoke,31,D(C),37,3330,1,1,0.5,0.2,0.1,0.5,0.1,0.1,0.2,6.87
Jordon Ibe,Liverpool,23,M(CLR),1,64,-,1,1,2,1,-,1,1,2,6.87
Kyle Bartley,Swansea,28,D(C),1(1),147,-,-,-,0.5,-,-,-,1,0.5,6.87
Ashley Cole,Chelsea,38,"D(L),M(L)",31,2790,1,2,0.7,0.6,0.4,0.7,0.1,0.8,0.8,6.87
Arouna Koné,Wigan,35,"AM(LR),FW",32(2),2931,11,5,2.7,1.2,1.3,0.9,0.8,2.5,2.2,6.87
James McCarthy,Wigan,28,M(C),38,3376,3,2,1,0.9,0.7,1.3,-,0.7,0.8,6.87
Gareth McAuley,West Bromwich Albion,39,D(C),36,3240,3,2,0.7,0.3,0.2,0.7,-,0.2,0.4,6.87
Joey O'Brien,West Ham,33,D(LR),32(1),2724,2,4,0.3,0.6,0.4,0.8,-,0.4,0.4,6.86
Emmerson Boyce,Wigan,39,"D(CR),M(R)",36,3150,4,-,0.7,0.5,0.5,0.6,-,0.4,0.8,6.86
David de Gea,Manchester United,28,GK,28,2520,-,-,-,-,-,0.3,-,-,-,6.86
Jonás Gutiérrez,Newcastle United,35,"D(LR),M(CLR)",34,2899,1,-,0.7,0.8,0.7,1.8,-,1.6,1,6.85
Cheick Tioté,Newcastle United,33,M(C),22(2),1762,-,1,0.8,0.7,1.2,1.5,-,1.7,1,6.85
Chris Smalling,Manchester United,29,D(CR),10(5),1013,-,-,0.5,0.1,0.1,0.5,0.1,0.4,0.2,6.85
William Gallas,Tottenham,41,D(C),16(3),1526,1,-,0.3,-,0.1,0.1,0.2,0.3,0.2,6.85
Nuri Sahin,Liverpool,30,M(C),7,455,1,1,1.1,1.1,0.3,1,0.3,1,0.4,6.84
Sebastien Bassong,Norwich,32,D(C),34,2962,3,2,0.4,0.2,0.3,0.4,0.1,0.1,0.2,6.84
Ricardo Vaz Tê,West Ham,32,"AM(LR),FW",18(6),1610,3,4,1.8,1.2,0.7,1.3,0.4,1.1,1.3,6.84
James Tomkins,West Ham,30,D(CR),18(8),1730,1,1,0.8,0.2,-,0.5,0.1,0.1,0.3,6.84
Maicon,Manchester City,37,D(R),4(5),517,-,-,1.1,1.1,0.7,0.3,-,0.8,0.1,6.84
Pablo Hernández,Swansea,34,M(CLR),27(3),2202,3,6,1.6,1.8,1,0.8,0.3,0.8,1.3,6.83
Sascha Riether,Fulham,36,D(R),35,3045,1,4,0.2,0.7,0.3,0.5,-,0.2,0.3,6.83
Garry Monk,Swansea,40,D(C),10(1),923,-,-,0.4,0.1,0.2,0.6,-,0.2,0.2,6.83
Armand Traore,Queens Park Rangers,29,"D(L),M(L)",24(2),2096,-,-,0.2,0.4,0.8,0.6,-,0.7,0.8,6.83
Tom Cleverley,Manchester United,29,M(CLR),18(4),1456,2,2,0.9,0.9,0.2,1,-,0.5,0.6,6.83
Chris Brunt,West Bromwich Albion,34,"D(L),M(CLR)",23(8),2182,2,3,1.3,1.8,0.2,0.3,0.1,0.5,0.6,6.83
Mikele Leigertwood,Reading,36,DMC,29(1),2646,1,-,0.6,0.4,0.6,0.5,-,1.3,0.9,6.83
Wojciech Szczesny,Arsenal,29,GK,25,2250,-,-,-,-,-,-,-,-,0.1,6.83
James McArthur,Wigan,31,M(CLR),24(10),2407,3,2,0.8,0.8,0.4,0.8,-,1.1,0.9,6.83
José Bosingwa,Queens Park Rangers,36,D(CLR),22(1),1832,-,1,0.6,0.8,0.4,0.8,0.1,1,0.5,6.82
Youssouf Mulumbu,West Bromwich Albion,32,M(C),28,2516,2,2,1.4,1.1,1.1,1.7,-,2.5,1.6,6.82
Ciaran Clark,Aston Villa,29,D(CL),28(1),2498,1,-,0.4,-,0.1,0.3,-,0.2,0.3,6.82
Nick Powell,Manchester United,25,"AM(CL),FW",0(2),29,1,-,0.5,-,0.5,-,-,-,-,6.82
Thomas Vermaelen,Arsenal,33,D(CL),25(4),2238,-,-,0.5,0.1,0.3,0.7,-,0.1,0.4,6.82
Darron Gibson,Everton,31,M(C),22(1),1811,1,2,1.6,1.2,0.3,0.2,-,0.3,0.4,6.82
Chris Herd,Aston Villa,30,D(C),9,756,-,-,0.1,0.1,0.8,0.8,-,0.2,0.2,6.82
Jack Colback,Sunderland,29,"D(L),M(C)",30(5),2812,-,-,0.3,0.5,0.2,1.3,-,0.7,0.3,6.82
Ryan Shotton,Stoke,30,"D(CR),M(R)",20(3),1822,-,1,0.4,0.3,0.5,0.6,-,0.8,0.5,6.82
James Morrison,West Bromwich Albion,33,M(CR),33(2),2851,5,5,1.5,1.8,0.5,0.9,-,1.8,1.7,6.82
Sebastian Larsson,Sunderland,34,M(CR),36(2),3001,1,3,0.8,1,0.3,0.4,0.1,0.5,0.3,6.82
Jordan Henderson,Liverpool,29,M(CLR),16(14),1529,5,4,1.1,1.1,0.2,0.4,0.1,0.7,0.3,6.81
Chris Baird,Fulham,37,"D(LR),DMC",14(5),1315,2,-,0.7,0.6,0.1,0.3,-,0.5,0.3,6.81
Jermain Defoe,Tottenham,36,"AM(R),FW",27(7),2415,11,3,3.2,0.9,0.4,0.7,0.5,1.2,1.4,6.81
Mathieu Debuchy,Newcastle United,33,D(CR),14,1168,-,-,0.4,0.4,0.4,1.1,0.4,0.8,0.5,6.81
Victor Anichebe,Everton,31,"M(L),FW",19(7),1721,6,4,2.5,0.9,0.3,0.9,0.5,1.1,2.2,6.81
Boaz Myhill,West Bromwich Albion,36,GK,8,720,-,-,-,-,-,-,-,-,-,6.81
John Arne Riise,Fulham,38,D(L),29(2),2530,-,2,0.9,0.6,0.3,0.5,0.1,0.4,0.4,6.81
Chicharito,Manchester United,31,FW,9(13),949,10,3,2,0.6,0.2,0.9,0.9,1,0.9,6.81
Phil Jones,Manchester United,27,"D(CR),DMC",13(4),1206,-,1,0.6,0.5,0.4,1.2,-,0.8,0.6,6.81
Scott Parker,Tottenham,38,M(C),15(6),1363,-,1,0.7,0.9,0.4,1.4,-,1.1,0.8,6.81
Andreas Weimann,Aston Villa,27,"AM(CLR),FW",26(4),2254,7,2,2.1,0.8,0.4,0.8,0.5,1.2,1.2,6.81
Jason Puncheon,Southampton,33,M(CLR),25(7),2066,5,1,2.1,0.8,1,0.6,0.2,1.6,1.3,6.81
Javi García,Manchester City,32,"D(C),DMC",17(7),1496,2,-,0.7,0.2,0.1,0.8,-,0.4,0.2,6.80
John Ruddy,Norwich,32,GK,15,1342,-,-,-,-,-,-,-,-,-,6.80
Gonzalo Jara,West Bromwich Albion,33,"D(CR),DMC",0(1),45,-,1,-,2,-,-,-,-,-,6.80
Aleksandar Kolarov,Manchester City,33,"D(CL),M(L)",11(9),1051,1,2,1.2,0.8,0.2,0.6,0.2,0.5,0.3,6.80
Fabricio Coloccini,Newcastle United,37,D(C),22,1921,-,1,0.2,0.4,0.3,0.5,-,0.2,0.3,6.79
