Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Juanmi,Malaga,26,"AM(CLR),FW",0(1),22,-,-,2,-,-,-,-,-,7.09
Abel Aguilar,Deportivo La Coruna,34,M(C),27(1),2414,3,1.7,1.5,-,2.4,0.7,0.5,-,7.08
Manucho,Real Valladolid,36,FW,19(6),1659,1,0.3,1.9,-,1.3,0.2,0.1,1,7.08
Arda Turan,Atletico Madrid,32,AM(CLR),26(6),2175,2,0.5,1.3,-,0.3,0.8,0.1,-,7.07
Alberto de la Bella,Real Sociedad,33,D(L),36,3209,2.6,1.6,1.3,0.5,3.3,0.3,0.2,-,7.07
Raúl Albiol,Real Madrid,33,D(C),14(4),1378,1.8,1.2,0.6,1.6,6.9,0.4,0.5,-,7.07
Abdelaziz Barrada,Getafe,30,M(CR),30(2),2591,2,0.9,0.9,-,0.5,0.5,-,-,7.07
Daniel Parejo,Valencia,30,M(C),20(7),1967,2.2,1.4,1.6,-,1.7,1.2,0.1,-,7.06
Cristian Tello,Barcelona,27,M(LR),12(10),1176,0.5,0.3,0.1,-,-,0.3,-,-,7.06
Mario Suárez,Atletico Madrid,32,M(C),23(6),2002,2.4,1.7,1.9,-,2.6,0.4,0.3,-,7.06
Rubén Castro,Real Betis,38,"AM(LR),FW",32(2),2949,0.2,0.6,0.4,-,0.2,0.1,-,-,7.06
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",33,2740,4.5,2.9,2.3,-,1.6,1.8,0.4,-,7.06
Vicente Iborra,Levante,31,M(C),35,3063,2.8,2.6,1.7,0.1,3.6,1.7,0.7,1,7.06
Giovani dos Santos,Mallorca,30,"AM(CLR),FW",27(2),2395,1.1,0.3,0.7,-,-,0.2,-,-,7.05
Nolito,Granada,32,AM(L),17,1454,2,0.8,2.2,-,0.6,0.9,-,-,7.05
Dani Benítez,Granada,32,AM(L),9,723,2.1,1.4,1.7,-,1.1,0.9,-,-,7.05
Jesús Gámez,Malaga,34,D(LR),28,2424,3,2.4,1.3,0.3,3.6,1,0.3,-,7.05
Roberto Trashorras,Rayo Vallecano,38,M(C),31(4),2727,1.6,0.8,0.9,-,0.8,0.8,0.1,-,7.04
Miranda,Atletico Madrid,34,D(C),35,3146,2,1.7,1,0.1,7,0.4,0.3,-,7.04
Alexis Sánchez,Barcelona,30,"M(CLR),FW",18(11),1707,1.1,0.4,1.3,-,0.2,0.3,0.1,-,7.04
Álvaro Vázquez,Espanyol,28,FW,2,143,-,-,0.5,-,-,0.5,0.5,-,7.04
Martín Montoya,Barcelona,28,D(LR),11(4),1148,2.1,1.5,1,0.3,2.3,0.7,0.2,-,7.04
Pepe,Real Madrid,36,D(C),26(2),2345,1.8,1.8,0.9,0.6,5,0.4,0.4,-,7.04
Casado,Rayo Vallecano,32,D(L),28,2294,3.1,2.3,2,0.7,3.8,0.7,0.5,-,7.04
Jesús Navas,Sevilla,33,"D(R),M(R)",37,3317,1.4,0.4,0.8,-,0.3,0.3,-,-,7.04
Álvaro Arbeloa,Real Madrid,36,D(LR),25(1),2081,2.9,1.6,2.3,0.5,2.8,0.6,0.2,-,7.03
Pedro Álvarez,Real Betis,37,D(C),19(1),1597,2.6,2.5,0.8,0.9,6.3,0.3,0.7,-,7.03
Marcelo,Real Madrid,31,D(L),13(1),1070,1.9,2,0.5,0.1,0.9,0.4,0.1,-,7.02
Mikel González,Real Sociedad,33,D(C),34,3060,2.6,2.1,0.9,0.6,7.9,0.7,0.7,-,7.02
Mubarak Wakaso,Espanyol,28,M(CLR),23(3),1904,3.3,0.6,2,-,0.6,1,0.1,-,7.02
Vicente Guaita,Valencia,32,GK,14,1260,-,-,-,0.1,1.8,-,-,-,7.02
Beñat Etxebarria,Real Betis,32,M(C),33(1),2864,2.1,1.2,1.1,-,0.7,0.9,0.1,-,7.01
Ignacio Camacho,Malaga,29,"D(C),M(C)",30(3),2709,3.2,3.2,2.1,0.1,2.7,1.3,0.3,-,7.01
Alejandro Arribas,Osasuna,30,D(C),32(2),2746,2,2.2,1.1,1.5,9.2,0.9,0.5,-,7.01
Guilherme Siqueira,Granada,33,D(L),35,2996,2.2,2.4,1.5,0.5,4.3,0.3,0.2,-,7.01
Gorka Iraizoz,Athletic Bilbao,38,GK,35,3150,-,-,-,-,1.5,-,-,-,7.01
Abraham Minero,Real Zaragoza,33,D(L),35,3126,2.7,2.9,1.9,0.5,3.9,0.6,0.2,1,7.01
Jonas,Valencia,35,"AM(CLR),FW",30(5),2439,1.2,0.6,0.9,-,0.7,0.5,0.1,-,7.01
Juan Rodríguez,Getafe,37,M(C),7(2),537,2.2,2,1.6,-,3,0.9,0.1,-,7.01
Juanfran,Levante,42,D(CL),28(1),2515,2.4,3.1,1.4,0.3,4.3,1.1,0.4,-,7.01
Antonio Amaya,Real Betis,36,D(C),26(2),2428,1.6,2.5,1.5,1.4,10,0.6,0.7,1,7.00
Jaime,Real Valladolid,38,GK,14,1260,0.1,0.1,0.1,-,1.6,-,-,-,7.00
Alejandro Gálvez,Rayo Vallecano,30,"D(C),M(C)",24(4),2245,2.6,2.9,1.8,0.6,5.5,1.2,0.5,-,7.00
Ricardo Costa,Valencia,38,D(C),25(1),2164,2,2.3,1.2,0.7,6.5,0.6,0.6,-,7.00
Víctor Casadesús,Mallorca,34,"AM(C),FW",31(2),2623,0.6,0.4,1.2,-,1.2,0.3,0.1,-,6.99
Germán Lux,Deportivo La Coruna,37,GK,3(1),315,-,-,-,-,2,-,-,-,6.99
Andrés Guardado,Valencia,32,"D(L),M(CL)",26(6),2364,2,1.9,1.3,-,2.3,0.8,0.1,-,6.99
Rubén Blanco,Celta Vigo,23,GK,1(1),135,-,0.5,-,-,1,-,-,-,6.99
Coke,Sevilla,32,"D(CLR),M(R)",19(2),1553,2.5,1.5,1.8,0.1,2.6,1,0.4,-,6.99
Apoño,Real Zaragoza,35,M(C),29(3),2558,1.8,0.9,0.7,0.1,0.6,1,0.2,-,6.99
Aymeric Laporte,Athletic Bilbao,25,D(CL),14(1),1205,2.8,2.9,1.4,0.5,5.6,0.6,0.6,-,6.98
Michael Essien,Real Madrid,36,"D(R),DMC",19(2),1693,1.4,1.7,1.7,-,2.5,0.7,0.3,-,6.98
Aythami Artiles,Deportivo La Coruna,33,D(C),24(2),2174,2.5,2.6,1.3,1.2,8.1,0.6,0.5,-,6.98
Paulao,Real Betis,36,D(C),19(3),1740,1.3,1.9,1.6,1.2,5.6,-,0.6,1,6.98
Leo Baptistão,Rayo Vallecano,26,"AM(CLR),FW",26(2),2254,1,0.5,1.4,-,0.6,0.3,0.3,-,6.98
Diego Costa,Atletico Madrid,30,FW,24(7),2061,0.5,0.4,2,-,0.4,0.2,0.1,-,6.98
Adil Rami,Valencia,33,D(C),24(1),2081,1.4,2,1,0.4,7,0.2,0.5,-,6.97
Javier Manquillo,Atletico Madrid,25,"D(LR),M(R)",2(1),196,1.7,3,0.3,-,2,-,-,-,6.97
José Antonio Reyes,Sevilla,35,M(CLR),21(6),1780,1,0.7,1.1,-,0.1,0.5,0.1,-,6.97
Joaquín,Malaga,37,"M(CLR),FW",29(5),2414,0.6,0.5,0.5,-,0.4,0.2,0.1,-,6.97
Julián,Sevilla,28,GK,1,90,-,-,-,-,-,-,-,-,6.97
Mikel San José,Athletic Bilbao,30,"D(C),DMC",23(11),2228,2.8,2,1.1,0.1,3.9,1.1,0.5,-,6.96
Miguel Flaño,Osasuna,34,D(C),22,1915,1.5,2.2,0.6,1.3,8.9,0.3,0.6,-,6.96
Manuel Pablo,Deportivo La Coruna,43,D(LR),24,2112,3.8,2.7,1,0.3,3.9,1.3,0.5,-,6.96
Rafa,Getafe,34,D(CL),16(3),1571,1.7,2.8,1,0.5,6.8,0.6,0.4,-,6.96
Fernando Amorebieta,Athletic Bilbao,34,D(CL),10(1),888,2.6,3.2,2,0.4,7.6,0.4,1.1,-,6.95
Víctor Pérez,Real Valladolid,31,M(C),24(1),2164,4.3,1.7,1.7,-,1.5,2.1,0.4,-,6.94
Diego Colotto,Espanyol,38,D(C),28,2459,2.1,1.8,0.9,0.8,7.1,0.9,0.9,-,6.94
Miguel Ángel Moyá,Getafe,35,GK,32,2802,-,-,-,-,1.3,0.1,-,-,6.94
Nacho,Real Madrid,29,D(CLR),6(3),556,2.7,1.8,1.2,0.4,4.1,0.6,-,-,6.94
Simao Mate,Levante,30,"D(C),M(C)",2(2),252,2.8,3,1.3,-,1.3,0.3,0.5,-,6.94
Borja Oubiña,Celta Vigo,37,DMC,36,3232,3.7,3,2,0.1,2.5,0.9,0.3,-,6.94
David Albelda,Valencia,41,M(C),16(2),1220,3.1,2.1,1.5,-,3.5,0.7,0.2,-,6.94
Pape Diop,Levante,33,M(C),32,2521,3.6,2.4,2.1,-,2.5,0.8,0.3,-,6.94
David Zurutuza,Real Sociedad,32,M(CL),14(7),1160,1.2,1.2,0.7,-,0.8,0.4,0.2,-,6.93
Isco,Malaga,27,"AM(CLR),FW",36(1),3073,1.4,0.7,0.8,-,0.1,0.6,-,-,6.93
Roberto Fernández,Granada,40,GK,14,1260,-,0.3,-,-,1.7,0.1,-,-,6.93
Imanol Agirretxe,Real Sociedad,32,FW,22(12),2049,0.4,0.1,0.8,-,0.5,0.1,0.1,-,6.93
Mikel Balenziaga,Real Valladolid,31,D(L),32,2871,2.7,2.6,1.2,0.4,6.6,0.6,0.2,1,6.93
Alberto Moreno,Sevilla,26,"D(L),M(L)",12(3),1106,1.9,3.1,0.7,0.3,2.8,1.1,0.3,-,6.93
Gustavo Cabral,Celta Vigo,33,D(C),26(1),2242,2.1,3,1,0.9,6.5,0.6,0.4,-,6.93
Tiago,Atletico Madrid,38,M(C),14(8),1374,2,1.6,1.6,-,2,0.6,0.4,-,6.93
Íñigo Martínez,Real Sociedad,28,D(C),34,3060,1.3,2,0.9,0.6,5.4,0.3,0.7,-,6.93
Raphael Varane,Real Madrid,26,D(C),12(3),1121,0.9,1.4,0.4,0.5,5.5,0.2,0.4,-,6.92
Carles Puyol,Barcelona,41,D(C),12(1),971,1.3,1.3,0.8,0.3,4.2,0.2,0.2,-,6.92
Ángel Di María,Real Madrid,31,"M(CLR),FW",22(10),1985,0.8,0.8,0.5,-,0.1,0.5,-,-,6.92
Riki,Deportivo La Coruna,38,"AM(R),FW",36,2728,0.6,0.1,0.8,-,0.8,0.2,0.1,-,6.92
Oier Sanjurjo,Osasuna,33,"D(CR),M(C)",25(6),2306,2.9,2.7,1.9,0.2,3.2,1,0.1,-,6.92
Tino Costa,Valencia,34,M(C),26(5),2272,2.4,1.4,2,-,0.8,1.3,0.1,-,6.92
Raoul Loé,Osasuna,30,M(C),18(5),1568,2,1.8,1.5,-,3.2,0.5,0.1,-,6.92
Lolo,Osasuna,34,"D(C),M(C)",17(5),1606,1.3,1.5,1,0.6,5,0.5,0.3,-,6.91
Gurpegi,Athletic Bilbao,38,"D(C),M(C)",24(3),2048,2.6,2.6,1.3,0.1,5.9,1.1,0.6,-,6.91
Héctor Moreno,Espanyol,31,D(CL),31(1),2772,1.6,2.3,0.8,0.8,5,0.3,0.8,-,6.91
Piotr Trochowski,Sevilla,35,M(CL),6,445,1.3,0.7,0.5,-,-,0.7,0.2,-,6.91
Miguel de las Cuevas,Osasuna,33,M(CL),15(1),1143,2.1,0.8,0.8,-,0.4,0.4,-,-,6.91
Adrián,Real Betis,32,GK,31(1),2868,-,0.1,-,-,1.5,0.1,-,-,6.91
Kiko Casilla,Espanyol,32,GK,20(1),1822,-,-,0.1,-,1.3,-,-,-,6.90
Augusto Fernández,Celta Vigo,33,M(CR),36,2900,2.7,0.9,1.5,-,0.8,1.3,0.1,-,6.90
Raúl Goni,Real Zaragoza,30,D(L),4,316,2.5,2.8,1.8,0.8,4.5,-,-,-,6.90
Roberto Lago,Celta Vigo,33,D(L),32(2),2826,2.2,2.4,1.2,0.5,4.4,0.4,0.1,-,6.90
Gary Medel,Sevilla,31,"D(C),DMC",31(1),2654,2.5,1.5,1.5,0.1,1.8,0.8,0.4,-,6.89
Aritz Aduriz,Athletic Bilbao,38,FW,33(3),2594,0.5,0.1,1.6,-,1.2,0.1,-,-,6.89
Tomás Pina,Mallorca,31,M(C),34(2),2886,2.6,2.2,2.3,-,1.7,0.7,0.3,-,6.89
Allan Nyom,Granada,31,"D(LR),M(R)",35,2960,2.8,1.4,1,0.5,3.9,0.3,0.1,-,6.89
Jorge Molina,Real Betis,37,FW,22(10),2122,0.7,0.4,1.1,-,0.3,0.2,0.1,-,6.88
Sofiane Feghouli,Valencia,29,M(CR),23(4),2109,2.4,1,1.4,-,0.3,0.2,0.1,-,6.88
Juan Valera,Getafe,34,D(R),30,2593,1.4,1.9,1.2,0.7,4.6,0.4,0.3,-,6.88
Laure,Deportivo La Coruna,34,D(R),10(1),945,3.2,2.2,1.1,0.3,2.5,0.7,0.3,-,6.88
Cicinho,Sevilla,32,D(R),19(8),1723,3.3,1.5,1,0.2,2.1,0.9,0.1,-,6.88
Jordi Figueras,Rayo Vallecano,32,D(C),13(1),1185,1.9,2.9,1.2,0.8,5.9,0.5,0.9,-,6.87
Willy Caballero,Malaga,37,GK,36,3194,0.1,0.1,-,-,0.9,0.1,-,-,6.87
Eder Vilarchao,Real Betis,29,Midfielder,0(1),33,2,1,3,-,1,2,-,-,6.87
Álvaro Cejudo,Osasuna,35,M(LR),25(7),2010,1.3,0.8,0.9,0.1,0.3,0.3,-,-,6.87
Aly Cissokho,Valencia,31,"D(L),M(L)",18(7),1687,1.8,1.3,1,0.2,3.2,0.2,0.3,-,6.87
Henrique Sereno,Real Valladolid,34,D(C),19(1),1676,2.1,1.7,1.4,1.1,9.7,0.2,1,-,6.86
Javi Fuego,Rayo Vallecano,35,M(C),36,3217,3.7,2.4,1.9,-,1.6,1.3,0.3,-,6.86
Toño,Granada,39,GK,25,2250,-,0.1,-,-,1.8,-,-,-,6.86
Silvio,Deportivo La Coruna,31,D(LR),16(1),1346,2.5,1.3,0.4,0.5,3.2,0.8,0.1,-,6.86
Markel Bergara,Real Sociedad,33,M(C),27(1),2364,3.3,2.6,1.6,-,1.8,1,0.3,-,6.85
Borja Ekiza,Athletic Bilbao,31,D(C),23(1),2061,2.7,2.4,0.8,0.3,5,0.8,0.5,-,6.85
Jeremy Mathieu,Valencia,35,D(CL),16(1),1423,1.2,2.6,0.8,0.5,7.4,0.6,0.5,-,6.85
Juan Forlín,Espanyol,31,"D(C),M(C)",32(1),2771,2.2,3.2,2.2,0.3,3,0.8,0.4,-,6.85
Álvaro González,Real Zaragoza,29,D(C),33,2942,2,1.8,1.1,1.2,10.5,0.6,0.4,-,6.85
Sami Khedira,Real Madrid,32,M(C),19(6),1744,2,1.2,1.2,-,0.9,0.8,0.2,-,6.85
Iñigo Pérez,Athletic Bilbao,31,M(C),5,398,3,2.2,1.4,-,2.4,0.8,0.2,-,6.84
Sergio García,Espanyol,36,"M(CLR),FW",27(1),2405,0.7,0.4,1.1,-,0.7,0.3,0.1,-,6.84
Carlos Marchena,Deportivo La Coruna,39,D(C),22,1855,2.3,2.5,1.3,1.4,5.7,0.5,0.9,1,6.84
Andrés Fernández,Osasuna,32,GK,37,3330,-,0.1,0.1,-,2.8,0.2,-,-,6.84
Javier Mascherano,Barcelona,35,"D(C),M(C)",21(4),1931,2.4,2,1,0.1,3.9,0.6,0.2,-,6.84
Paco Montañés,Real Zaragoza,32,AM(LR),38,3253,1.7,1.3,1,-,0.6,0.4,0.1,-,6.84
Cristian Álvarez,Espanyol,33,GK,18,1598,0.1,-,-,-,1,0.1,-,-,6.84
Jonny,Celta Vigo,25,"D(CLR),M(L)",19,1628,3.5,2.5,1.2,0.7,2.9,1,0.3,-,6.84
Juanfran,Atletico Madrid,34,D(R),35,3150,1.7,2,0.9,0.1,1.9,0.4,0.1,2,6.84
Marc Bertrán,Osasuna,37,D(R),20(3),1854,2.3,1.7,1.4,0.5,4.8,0.4,0.3,-,6.83
Borja Fernández,Getafe,38,M(C),14(2),1097,2.8,2.9,1.9,-,2.1,1.5,0.3,-,6.83
Jesús Rueda,Real Valladolid,32,D(C),26(2),2411,1,2.1,0.2,0.5,9.3,0.5,1,-,6.83
Tomer Hemed,Mallorca,32,FW,28(9),2396,0.7,0.2,1.1,-,0.9,0.1,0.2,-,6.83
Marc Valiente,Real Valladolid,32,D(C),28,2408,1.8,2,0.6,0.5,7.9,0.4,0.7,1,6.83
Vadim Demidov,Celta Vigo,32,D(C),12,1022,1.3,3.8,1.3,1.7,7,0.3,0.9,-,6.83
Bruno Gama,Deportivo La Coruna,31,AM(LR),38,3154,1.2,0.5,0.9,-,0.7,0.7,0.1,-,6.83
Beto,Sevilla,37,GK,14,1260,-,0.1,0.1,-,1.4,-,-,-,6.83
Ricardo Carvalho,Real Madrid,41,D(C),9,810,2,2.7,1,0.8,7.3,0.7,0.3,-,6.83
Geoffrey Kondogbia,Sevilla,26,DMC,23(8),1926,2.8,1.3,1.6,-,0.9,0.8,0.2,-,6.83
Thibaut Courtois,Atletico Madrid,27,GK,37,3330,-,-,-,-,0.8,-,-,-,6.83
Óscar,Real Valladolid,36,AM(CL),33(2),2948,1,0.5,1.5,-,0.3,0.4,0.1,-,6.83
Yacine Brahimi,Granada,29,M(CLR),21(6),1850,1.9,0.7,1.3,-,0.1,0.8,-,-,6.83
Recio,Granada,28,M(C),14(1),1252,1.8,2,1.8,-,1.1,1.3,0.3,-,6.83
Rubén González,Osasuna,37,D(C),15(1),1327,1.6,2,0.8,1.1,8,0.6,0.6,1,6.83
Gonzalo Castro,Real Sociedad,34,"AM(LR),FW",13(18),1324,1.3,0.3,0.6,-,0.1,0.2,-,-,6.82
Diego López,Real Madrid,37,GK,16,1440,-,-,-,-,1.3,0.1,-,-,6.82
Carlos Peña,Real Valladolid,35,D(CL),11(6),1056,1.3,1.9,0.3,0.1,6.6,0.6,0.5,-,6.82
Mikel Rico,Granada,34,M(C),38,3342,2.9,2.2,1.1,-,1.2,1.3,0.2,-,6.82
Gustavo Munúa,Levante,41,GK,29,2610,-,-,-,-,1,-,-,-,6.82
Claudio Bravo,Real Sociedad,36,GK,31,2790,-,-,-,-,0.8,-,-,-,6.81
Cristhian Stuani,Espanyol,32,"AM(CLR),FW",21(11),2157,1.4,0.4,2,-,1.2,0.6,0.2,-,6.81
Álex Bergantiños,Deportivo La Coruna,34,M(C),22(7),2058,2.9,2.1,1.7,-,1.9,1,0.2,-,6.81
Cristian Sapunaru,Real Zaragoza,35,"D(CR),DMC",29,2556,3.5,1.8,1.9,0.6,4.3,0.9,0.5,-,6.81
Sisi,Osasuna,33,AM(LR),11,794,3.6,0.5,0.5,-,0.5,0.5,-,-,6.81
Diego Alves,Valencia,34,GK,24,2160,-,0.1,-,-,1.3,0.1,-,-,6.81
Pedro López,Levante,35,"D(R),M(R)",16(1),1450,3.6,1.8,1.7,0.1,4.1,0.9,0.1,-,6.81
Loukas Vyntra,Levante,38,D(CR),15,1350,1.6,2.5,1,0.5,5.7,0.5,0.9,-,6.81
Dariusz Dudka,Levante,35,"D(CLR),M(CR)",1(2),123,1.3,3,0.7,-,2.3,1,0.3,-,6.81
David Navarro,Levante,39,D(C),35,3086,1.3,1.5,0.9,0.7,8.7,0.6,1.1,-,6.80
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",36,3144,2.5,1.6,1.5,0.1,0.8,1.2,0.1,-,6.80
