Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Paco Alcácer,Borussia Dortmund,25,"AM(R),FW",11(15),1205,-,0.6,10.8,75.2,-,0.1,0.1,6.93
Dan-Axel Zagadou,Borussia Dortmund,20,D(CL),15(2),1267,-,0.1,61.3,87.8,-,3.2,-,6.92
Diego Demme,RasenBallsport Leipzig,27,DMC,24(2),2061,2,1,56.4,81.5,0.4,3,0.1,6.92
Pavel Kaderábek,Hoffenheim,27,"D(R),M(R)",28(1),2509,4,1.5,37.9,76.3,1.1,1.4,-,6.92
Niklas Stark,Hertha Berlin,24,"D(C),DMC",22,1871,-,0.1,46.5,83.9,-,2.5,-,6.92
Martin Hinteregger,Eintracht Frankfurt,26,D(C),14,1144,-,0.2,41.2,73.1,0.1,2.7,-,6.91
Alexander Hack,Mainz 05,25,D(C),11(3),1019,1,0.1,39.5,75.6,-,3.7,-,6.91
Nuri Sahin,Werder Bremen,30,M(C),19(1),1487,1,0.8,54.2,86.3,0.3,2,-,6.91
Nico Elvedi,Borussia M.Gladbach,22,D(CLR),30,2626,1,0.1,68.9,92.7,-,3,-,6.91
Marcel Tisserand,Wolfsburg,26,"D(CLR),M(R)",10,888,-,0.2,56.8,78.5,0.2,6.1,-,6.90
Wendell,Bayer Leverkusen,25,"D(CL),M(L)",25(3),2278,2,0.6,58.9,85.7,0.3,2.4,-,6.90
Jean-Paul Boëtius,Mainz 05,25,AM(CL),25(5),2130,7,1,27.9,77.1,0.1,1.6,0.2,6.90
Leon Bailey,Bayer Leverkusen,21,M(LR),21(8),1921,1,1.6,26.2,74.4,1.3,0.8,-,6.90
Nico Schulz,Hoffenheim,26,"D(L),M(L)",29(1),2542,5,2,39.5,78,1.1,1.6,-,6.90
Karim Bellarabi,Bayer Leverkusen,29,"AM(CLR),FW",14(5),1061,4,1.4,22.1,74.8,0.6,0.6,0.1,6.90
Markus Suttner,Fortuna Duesseldorf,32,"D(L),M(L)",6,491,1,1.5,33,77.3,1.5,3.8,-,6.89
Ante Rebic,Eintracht Frankfurt,25,"AM(CLR),FW",23(5),1985,4,1.2,17.7,56.9,0.3,0.1,0.1,6.89
Janik Haberer,Freiburg,25,"M(CLR),FW",26(1),2343,3,1.7,38.7,79.2,0.2,2.3,-,6.89
Davy Klaassen,Werder Bremen,26,AM(C),33,2823,4,1.2,36,74.5,0.3,1.4,-,6.89
Rani Khedira,Augsburg,25,"D(C),DMC",30,2627,1,0.3,41.8,81.9,0.1,2.4,-,6.89
Abdou Diallo,Borussia Dortmund,23,D(CL),27(1),2381,1,0.4,64.9,89,0.3,4.6,-,6.88
Javi Martínez,Bayern Munich,30,"D(C),M(C)",16(5),1313,-,0.3,43,87.8,-,1.9,-,6.88
Yann Sommer,Borussia M.Gladbach,30,GK,34,3060,-,-,41.5,77.4,-,7.3,-,6.88
Tony Jantschke,Borussia M.Gladbach,29,"D(CR),DMC",10(4),932,1,0.1,57.4,90,-,3,-,6.87
André Hahn,Augsburg,28,"AM(R),FW",21(7),2050,4,1.1,16.3,57.8,0.7,0.7,-,6.87
Edgar Prib,Hannover 96,29,"D(L),M(CL)",2(2),203,1,1.5,21.3,80,0.8,0.5,-,6.87
Sven Bender,Bayer Leverkusen,30,"D(C),M(C)",25(2),1995,-,0.1,61.8,90.8,-,3,-,6.87
Robin Zentner,Mainz 05,24,GK,10,900,-,-,28.5,54.4,-,5.1,-,6.87
Jérôme Boateng,Bayern Munich,30,D(CR),19(1),1694,2,0.6,79.8,89,0.1,7.1,0.2,6.87
Martin Hinteregger,Augsburg,26,D(C),18,1576,-,0.4,47.1,75.5,0.1,3.7,0.1,6.87
Stefan Bell,Mainz 05,27,D(CR),25,2250,-,0.8,48,79.8,0.1,5,-,6.87
Makoto Hasebe,Eintracht Frankfurt,35,"D(CR),M(CR)",28,2520,-,0.3,52,85,-,5.3,-,6.87
Christian Pulisic,Borussia Dortmund,20,M(CLR),9(11),924,4,1,24.2,79.5,0.4,0.1,0.1,6.86
Dayot Upamecano,RasenBallsport Leipzig,20,D(C),14(1),1292,-,0.2,49.9,82.5,-,2.9,-,6.86
Robin Knoche,Wolfsburg,27,D(C),31,2790,-,-,65.7,85.9,-,6.3,-,6.86
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",13(2),1085,-,0.3,36.8,81.9,-,2.5,-,6.85
Giulio Donati,Mainz 05,29,"D(R),M(R)",6(3),627,-,0.8,27.3,76.4,0.7,1.6,-,6.85
Alfred Finnbogason,Augsburg,30,FW,17(1),1346,1,1.1,17.6,68.1,0.1,0.5,0.1,6.85
Enrico Valentini,Nuernberg,30,"D(R),M(R)",15,1302,2,1.6,35.3,67.9,1.8,2.8,-,6.85
Danny da Costa,Eintracht Frankfurt,25,"D(R),M(R)",34,3035,4,1,26.9,62.9,0.6,1.2,-,6.85
Ewerton,Nuernberg,30,D(C),15(3),1342,-,0.1,33.4,84.1,-,2.2,-,6.85
Matthias Zimmermann,Fortuna Duesseldorf,27,"D(R),DMC",34,3050,3,0.6,37.7,78.5,0.4,2,-,6.84
Kevin Trapp,Eintracht Frankfurt,28,GK,33,2938,-,-,33.3,63.6,-,11.3,-,6.84
Salomon Kalou,Hertha Berlin,33,"AM(CLR),FW",27(3),2327,2,1,22.7,73.5,0.2,0.7,0.2,6.83
Koen Casteels,Wolfsburg,27,GK,26,2296,-,-,39.7,76.9,-,9.6,-,6.83
Naldo,Schalke 04,36,D(C),7,630,-,0.3,46.4,80.3,-,6.1,-,6.83
Weston McKennie,Schalke 04,20,M(C),19(5),1746,4,0.8,25.8,72,0.1,1.3,-,6.82
Stefan Posch,Hoffenheim,22,D(C),16(1),1404,-,0.1,58.1,88,0.1,2.5,-,6.82
Dennis Geiger,Hoffenheim,21,DMC,2(2),246,1,1.8,34,89.7,1,0.8,-,6.82
Dodi Lukebakio,Fortuna Duesseldorf,21,"AM(R),FW",22(9),1978,3,0.6,17.6,75.8,0.3,0.9,-,6.82
Kaan Ayhan,Fortuna Duesseldorf,24,"D(C),DMC",28,2451,1,0.2,50.8,88.1,0.1,5.4,0.1,6.81
Karim Onisiwo,Mainz 05,27,"AM(LR),FW",11(15),1153,3,0.8,8.8,62.6,0.2,-,-,6.81
Pirmin Schwegler,Hannover 96,32,M(C),25(2),2081,1,1.5,40.4,82,1,2.1,-,6.80
Manuel Akanji,Borussia Dortmund,23,D(C),25,2206,-,0.2,73.4,92.9,0.1,5,-,6.79
Caiuby,Augsburg,30,"AM(CL),FW",10(4),1007,1,1,26.2,69.8,0.4,1,-,6.79
Jonathan de Guzmán,Eintracht Frankfurt,31,M(CLR),17(11),1564,6,1.3,29.7,79.1,1,1.5,0.1,6.79
Philipp Max,Augsburg,25,"D(L),M(L)",30,2575,2,2,27.6,71.8,1.9,1.5,-,6.78
John Brooks,Wolfsburg,26,D(C),29,2610,2,0.1,60.1,85.9,-,7,-,6.78
Timo Baumgartl,VfB Stuttgart,23,D(C),18,1620,-,0.3,46.7,81.9,0.1,3.3,-,6.78
Marcelo Saracchi,RasenBallsport Leipzig,21,D(L),7(2),652,1,1.1,39.3,71.5,1.8,1.6,-,6.77
Andreas Luthe,Augsburg,32,GK,14(1),1310,-,-,28.3,64.7,-,6.2,-,6.77
Matheus Pereira,Nuernberg,23,AM(LR),16(3),1237,2,0.7,23.3,74.3,0.2,1.6,0.1,6.77
Dong-Won Ji,Augsburg,28,"AM(CLR),FW",10(4),892,1,0.7,25.9,72.5,0.2,0.8,0.1,6.77
Franck Ribéry,Bayern Munich,36,AM(L),10(15),1168,3,0.8,28.1,82.5,0.3,1,-,6.77
Alassane Pléa,Borussia M.Gladbach,26,"AM(LR),FW",28(6),2509,4,1,18.1,72,0.1,0.6,-,6.77
Ludwig Augustinsson,Werder Bremen,25,"D(L),M(L)",34,3028,4,0.8,45.3,79.9,1.1,1.8,-,6.76
Mitchell Weiser,Bayer Leverkusen,25,"D(R),M(R)",22(8),2111,3,1,42.9,82.1,0.5,1.4,0.1,6.76
Ermin Bicakcic,Hoffenheim,29,D(C),20(5),1788,2,0.2,45.9,88.6,-,1.8,-,6.76
Stefanos Kapino,Werder Bremen,25,GK,0(1),45,-,-,9,55.6,-,1,-,6.76
Gian-Luca Waldschmidt,Freiburg,23,"AM(CR),FW",16(14),1719,1,0.8,19.3,81,0.3,1.2,0.1,6.75
Leandro Barreiro,Mainz 05,19,Midfielder,1,90,-,1,25,56,-,2,-,6.75
Jonas Hofmann,Borussia M.Gladbach,26,AM(CLR),21(6),1917,5,1.3,38.6,84,0.6,2.2,0.1,6.75
David Abraham,Eintracht Frankfurt,32,D(C),17,1422,-,0.3,38.7,77.4,0.2,4.2,-,6.75
Niko Gießelmann,Fortuna Duesseldorf,27,"D(CL),M(L)",29(1),2593,3,0.9,35.9,74.4,0.6,3.2,-,6.75
Evan Ndicka,Eintracht Frankfurt,19,D(C),24(3),2302,1,0.1,40.9,79.3,-,3.1,-,6.74
Breel Embolo,Schalke 04,22,"AM(R),FW",15(5),1351,1,1,12.6,64.9,0.1,0.3,0.2,6.74
Nicolás González,VfB Stuttgart,21,"AM(L),FW",23(7),2164,3,1,18.8,62.1,0.2,0.4,-,6.74
Oliver Fink,Fortuna Duesseldorf,37,M(CL),13(5),1058,-,0.3,21.3,58.6,0.1,0.4,-,6.74
Niclas Füllkrug,Hannover 96,26,FW,13(1),1113,1,0.9,26.9,68.4,0.1,0.9,-,6.74
Benito Raman,Fortuna Duesseldorf,24,"AM(LR),FW",19(11),1679,4,0.7,13.6,70.3,0.3,1,-,6.74
Benjamin Pavard,VfB Stuttgart,23,D(CR),29,2606,-,0.4,49.8,84.6,0.2,3.4,-,6.73
Dawid Kownacki,Fortuna Duesseldorf,22,"AM(L),FW",7(3),577,-,0.5,14.3,67.8,0.3,0.8,-,6.73
Oliver Baumann,Hoffenheim,29,GK,33,2970,1,0.1,33.1,76.4,-,6,-,6.73
Hendrik Weydandt,Hannover 96,23,FW,18(10),1720,1,1,15.1,58.3,0.1,0.1,-,6.73
Walace,Hannover 96,24,DMC,23(3),1998,1,0.6,41.2,84.9,-,1.9,-,6.73
Corentin Tolisso,Bayern Munich,24,"D(R),M(C)",1(1),52,-,1,21.5,79.1,-,1,-,6.73
Joshua Brenet,Hoffenheim,25,"D(LR),M(R)",10(4),905,1,0.6,28.4,82.6,0.5,0.9,-,6.73
Matthias Ginter,Borussia M.Gladbach,25,"D(CR),DMC",27,2380,-,0.3,65.3,86.4,0.1,4.1,-,6.73
Nabil Bentaleb,Schalke 04,24,M(C),19(6),1792,-,0.7,36,79.3,0.6,2,-,6.73
Steven Zuber,Hoffenheim,27,"D(L),M(CLR)",6(3),574,1,1.1,29.8,79.1,0.1,0.6,0.2,6.72
Amadou Haidara,RasenBallsport Leipzig,21,M(C),4(5),375,-,0.7,21,78.3,0.1,0.9,-,6.72
Konrad Laimer,RasenBallsport Leipzig,22,"D(R),M(CR)",20(9),1878,1,0.7,25.2,70.1,0.2,0.8,-,6.72
Jeffrey Gouweleeuw,Augsburg,27,D(C),24(1),2093,2,0.3,48.2,77.1,-,5.2,-,6.72
Emiliano Insúa,VfB Stuttgart,30,"D(L),M(L)",24(3),2119,2,1,36.3,76.8,1.1,1.7,-,6.72
Lucas Alario,Bayer Leverkusen,26,FW,11(16),1256,3,0.6,15,75.5,-,0.3,-,6.72
Rune Jarstein,Hertha Berlin,34,GK,31,2746,-,-,34.1,57.2,-,11.8,-,6.72
Waldemar Anton,Hannover 96,22,"D(C),DMC",34,3060,-,0.1,50.4,83.6,-,3.8,-,6.72
Michael Rensing,Fortuna Duesseldorf,35,GK,32,2880,-,-,26.8,59,-,7.8,-,6.71
Christoph Kramer,Borussia M.Gladbach,28,DMC,13(5),1136,1,0.5,40.7,88.9,-,1.4,0.1,6.71
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",30(2),2730,1,0.9,47.3,82,0.7,1.8,-,6.71
Christian Mathenia,Nuernberg,27,GK,22,1934,-,-,36,59.9,-,9,-,6.71
Julian Weigl,Borussia Dortmund,23,"D(C),DMC",16(2),1456,-,0.1,66.9,93.2,-,4.7,0.1,6.71
Michael Gregoritsch,Augsburg,25,"AM(CR),FW",28(4),2494,2,0.9,28.4,71.1,0.1,1.2,0.1,6.71
Ralf Fährmann,Schalke 04,30,GK,16(1),1469,-,-,26.1,69.3,-,7.7,-,6.71
Jean-Philippe Gbamin,Mainz 05,23,"D(CR),DMC",30(1),2674,1,0.7,43,80.4,0.1,2.6,-,6.70
Jirí Pavlenka,Werder Bremen,27,GK,34,2979,-,-,31.4,70.1,-,8.9,-,6.70
Aleksandar Dragovic,Bayer Leverkusen,28,D(C),13(5),1333,-,0.2,60.5,89.8,-,5.8,-,6.70
Marco Richter,Augsburg,21,AM(LR),17(8),1433,6,0.6,17.3,70,0.2,1.2,0.2,6.70
Genki Haraguchi,Hannover 96,28,M(CLR),22(6),2127,3,1,26.3,78.1,0.4,0.9,-,6.70
Pavao Pervan,Wolfsburg,31,GK,9(1),766,-,0.1,30.7,74.6,-,9.4,-,6.70
Dominique Heintz,Freiburg,25,D(CL),34,3054,1,0.2,48.5,82.1,0.1,4.3,0.1,6.69
Pierre Kunde,Mainz 05,23,DMC,23(6),1913,-,0.5,38.9,82.5,0.4,4.6,-,6.69
Ádám Szalai,Hoffenheim,31,FW,15(15),1621,3,0.9,14,71.1,-,0.4,-,6.69
Tobias Strobl,Borussia M.Gladbach,29,"D(CR),DMC",26(3),2295,4,0.6,51.3,89.9,-,5,0.1,6.69
Davie Selke,Hertha Berlin,24,FW,16(14),1731,5,0.6,15.1,59.7,0.1,0.2,-,6.69
Yannick Gerhardt,Wolfsburg,25,"D(L),M(CL)",28(2),2462,2,0.9,32.1,77.8,0.3,1.2,-,6.69
Danny Latza,Mainz 05,29,DMC,22(2),1873,3,1,42.3,80.7,0.1,2.3,0.2,6.69
Mathew Leckie,Hertha Berlin,28,AM(CLR),10(8),940,-,0.7,18.6,68.7,0.3,0.3,0.1,6.68
Vedad Ibisevic,Hertha Berlin,34,FW,25(4),1826,2,0.6,14.9,72.2,-,0.6,0.1,6.68
Kevin Danso,Augsburg,20,D(C),13(5),1249,1,0.1,33.2,74.4,-,3.3,-,6.68
Daniel Ginczek,Wolfsburg,28,FW,12(12),1275,2,0.5,13.9,58.7,0.3,0.7,-,6.68
Amine Harit,Schalke 04,22,AM(CLR),12(6),1083,1,1.2,23.6,80,0.1,1,-,6.68
Benjamin Stambouli,Schalke 04,28,"D(C),M(C)",20(1),1763,2,0.4,46.3,76.7,0.1,2,-,6.68
Rouwen Hennings,Fortuna Duesseldorf,31,FW,19(10),1832,4,1,15.3,66.4,-,0.5,0.1,6.68
Nicolas Höfler,Freiburg,29,"D(C),DMC",18,1616,-,0.7,48.8,86.2,-,1.4,-,6.67
Rafinha,Bayern Munich,33,"D(CLR),M(R)",9(7),897,1,0.3,49.5,93.3,0.3,2.6,-,6.67
Gonçalo Paciência,Eintracht Frankfurt,24,FW,4(7),388,1,0.4,8.5,61.3,0.1,0.3,0.1,6.67
Niklas Moisander,Werder Bremen,33,D(C),30,2639,-,0.4,64.1,86.4,0.2,5.1,-,6.66
Alexander Schwolow,Freiburg,27,GK,33,2970,1,0.1,34.2,62.8,-,9.6,-,6.66
Moussa Niakhaté,Mainz 05,23,D(C),32(1),2790,1,0.3,45.3,82.5,-,4.3,-,6.66
Yuya Osako,Werder Bremen,29,"AM(CR),FW",15(6),1351,2,0.8,23,73.3,0.1,0.5,0.1,6.65
Florian Neuhaus,Borussia M.Gladbach,22,M(C),25(7),2072,8,0.9,27.1,83.6,0.2,1.5,0.1,6.65
Robin Quaison,Mainz 05,25,"M(CLR),FW",25(3),2204,3,0.8,15.7,72.9,0.1,0.4,-,6.65
Arne Maier,Hertha Berlin,20,DMC,23(1),2069,-,0.8,49,86.7,0.1,1.8,-,6.65
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",7(3),566,1,0.3,37.8,84.9,0.3,0.8,-,6.65
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",24(5),2171,1,0.1,45.8,86.3,-,3.7,-,6.65
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",22,1926,2,1.5,36.5,79.3,1.5,1.9,-,6.64
Raphael Framberger,Augsburg,23,D(R),6(1),547,-,1,26.4,63.2,0.7,1.4,-,6.64
Gelson Fernandes,Eintracht Frankfurt,32,DMC,28,2236,-,0.1,30.1,83.4,-,0.4,-,6.64
Michael Lang,Borussia M.Gladbach,28,"D(R),M(R)",15(2),1262,-,0.2,38.5,83.6,0.3,1.5,-,6.64
