Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
David Alaba,Bayern Munich,27,"D(CL),M(C)",27(3),2492,-,0.6,81.6,92.4,0.2,2.8,-,6.94
Yoshinori Muto,Mainz 05,26,FW,18(2),1497,2,0.7,13.6,64.6,0.1,0.3,-,6.94
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",30,2638,2,0.9,47.6,79.6,0.5,1.7,-,6.94
André Schürrle,Wolfsburg,28,"M(CLR),FW",21(8),1904,3,0.7,24.4,78.5,0.2,0.7,-,6.93
Júnior Caiçara,Schalke 04,30,"D(R),M(R)",22(1),1856,3,1.7,43.8,73.6,1,2.1,-,6.92
Genki Haraguchi,Hertha Berlin,28,M(CLR),28(4),2522,3,0.9,22.2,74.5,0.4,0.7,-,6.92
Nico Elvedi,Borussia M.Gladbach,22,D(CLR),17(4),1548,2,0.2,44.6,83.1,-,1.2,-,6.92
Anthony Ujah,Werder Bremen,28,FW,26(6),2335,2,0.8,19.1,60.2,-,0.2,-,6.92
Florian Grillitsch,Werder Bremen,23,"DMC,M(L)",23(2),1989,2,1,35,74.7,0.5,3,-,6.92
Miiko Albornoz,Hannover 96,28,"D(L),M(L)",23,2070,1,1.3,32.9,72.9,1,2.3,-,6.91
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",22(4),2059,4,1,50.8,83.6,0.3,1.1,-,6.91
Sebastian Langkamp,Hertha Berlin,31,D(C),22,1880,1,0.1,55.9,85.3,-,4.6,-,6.91
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",14(5),1245,-,0.4,60.6,91,-,2,-,6.91
Tobias Sippel,Borussia M.Gladbach,31,GK,2,180,-,-,34,72.1,-,4.5,-,6.90
Koen Casteels,Wolfsburg,27,GK,13,1170,-,-,31.8,70.3,-,8.4,-,6.90
Charles Aránguiz,Bayer Leverkusen,30,M(C),5(2),469,1,0.7,28.9,81.7,0.3,2.9,-,6.90
Roman Weidenfeller,Borussia Dortmund,38,GK,1,90,-,-,23,56.5,-,5,-,6.90
Danny da Costa,Ingolstadt,25,"D(R),M(R)",17(3),1524,4,0.7,26.9,61.5,0.2,1.5,-,6.90
Jérôme Gondorf,Darmstadt,31,M(CR),33,2918,4,0.6,25.3,59.9,0.2,1.7,-,6.90
Bastian Oczipka,Eintracht Frankfurt,30,"D(CL),M(L)",30,2700,-,0.7,42.4,78.4,0.7,1.3,-,6.90
Thorgan Hazard,Borussia M.Gladbach,26,"AM(CLR),FW",19(10),1647,3,1.2,26.7,75.4,0.7,1,-,6.89
Dominique Heintz,FC Cologne,25,D(CL),32(1),2874,-,0.1,43.8,82.1,-,4,-,6.89
Ivo Ilicevic,Hamburger SV,32,M(CLR),24(7),2153,2,0.8,24.7,74.4,0.3,0.7,-,6.89
Emir Spahic,Hamburger SV,38,D(C),26,2268,1,0.1,50.4,76.4,-,4.1,-,6.89
Raúl Bobadilla,Augsburg,32,"AM(R),FW",19(8),1816,2,1.1,17.6,76.7,0.5,0.7,-,6.89
Jairo Samperio,Mainz 05,25,M(LR),26(5),2307,5,1,20,64.8,0.1,0.5,0.2,6.89
Klaas-Jan Huntelaar,Schalke 04,35,FW,29(2),2483,3,0.8,16.9,72.7,0.1,0.2,-,6.89
Gotoku Sakai,Hamburger SV,28,"D(LR),DMC,M(R)",21(1),1891,1,0.5,36.6,74.6,0.4,2.5,-,6.88
Darío Lezcano,Ingolstadt,29,FW,15(2),1247,1,1.1,19.9,64.2,-,0.2,-,6.88
Holger Badstuber,Bayern Munich,30,D(CL),5(2),470,-,0.3,54.4,91.1,-,2,-,6.88
Vladimir Darida,Hertha Berlin,28,"M(C),FW",30(1),2599,2,1.1,53.7,81.5,0.7,2.1,-,6.88
John Brooks,Hertha Berlin,26,D(C),20(3),1808,1,0.1,53.6,84.4,-,7,-,6.88
Giulio Donati,Bayer Leverkusen,29,"D(R),M(R)",10(2),932,1,0.5,33.9,69,0.5,2.5,-,6.88
Konstantinos Stafylidis,Augsburg,25,"D(L),DMC,M(L)",8(3),686,-,0.4,24.5,73.2,0.5,2.7,-,6.88
Aaron Hunt,Hamburger SV,32,"M(CLR),FW",19(2),1659,2,1.9,36.8,75.1,1.1,1.9,-,6.88
Christian Pulisic,Borussia Dortmund,20,M(CLR),4(5),387,-,0.8,19.1,77.9,0.3,0.1,-,6.88
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",26(2),2350,2,0.2,36.9,79.1,-,1.4,-,6.87
Dante,Wolfsburg,35,D(C),23,2065,-,0.2,73.1,87.5,-,5.1,-,6.87
Younès Belhanda,Schalke 04,29,M(CL),8(7),813,1,1.3,26.5,80.9,0.1,1.1,0.2,6.87
Jonas Hofmann,Borussia Dortmund,26,AM(CLR),4(3),288,2,1,13.6,73.7,0.6,0.7,-,6.87
Ron-Robert Zieler,Hannover 96,30,GK,34,3060,-,-,31,64.9,-,8.6,-,6.87
Niklas Süle,Hoffenheim,23,D(C),33,2970,1,0.2,51.6,85.9,-,3.5,-,6.86
Timm Klose,Wolfsburg,31,D(C),7(1),633,-,0.1,60.4,89.6,-,6.9,-,6.86
Marcel Schäfer,Wolfsburg,35,"D(L),M(L)",14(7),1305,2,1.6,27.3,78.7,1.8,0.8,-,6.86
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",14,1185,1,0.4,36.9,73.5,-,2.1,0.1,6.86
Christian Träsch,Wolfsburg,31,"D(R),M(C)",23(6),2070,1,0.9,49,79.5,0.8,3.7,-,6.85
Timo Horn,FC Cologne,26,GK,33,2970,-,-,27.3,58.1,-,8.1,-,6.85
Peter Pekarík,Hertha Berlin,32,D(LR),12,1066,1,0.5,37.8,76.7,0.8,2.3,-,6.85
Andrej Kramaric,Hoffenheim,28,"AM(CLR),FW",12(3),1085,2,0.6,22.7,75.9,0.4,0.5,0.1,6.85
Emiliano Insúa,VfB Stuttgart,30,"D(L),M(L)",33,2934,1,1,37.9,72.4,0.5,2.3,-,6.85
Per Skjelbred,Hertha Berlin,32,M(CR),31,2695,2,0.3,50.8,84.6,-,3.2,-,6.84
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",30,2537,-,0.3,48.2,86.1,-,4.4,-,6.84
Ralf Fährmann,Schalke 04,30,GK,34,3060,-,-,33.9,64.4,-,9.3,-,6.84
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",18(11),1626,3,1.2,23.8,75.9,0.4,0.7,0.1,6.84
Robert Bauer,Ingolstadt,24,"D(CLR),M(LR)",18(6),1677,-,0.3,21.9,65.1,-,1.8,-,6.84
Ragnar Klavan,Augsburg,33,D(C),31,2787,-,0.2,48.4,85.3,0.1,4.1,-,6.84
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",33,2970,4,1.1,39.4,79.2,1.2,1.7,-,6.84
Jan-Ingwer Callsen-Bracker,Augsburg,34,D(C),8(2),741,-,0.1,35.5,83.4,-,3.8,-,6.84
Kenan Karaman,Hannover 96,25,"AM(CLR),FW",19(4),1744,2,0.9,21.7,72.3,0.3,0.3,-,6.84
Dominik Kohr,Augsburg,25,DMC,30(1),2512,3,0.3,36.1,77.5,-,2.6,-,6.84
Ermin Bicakcic,Hoffenheim,29,D(C),18(3),1600,-,0.1,35,84.3,-,1.6,-,6.84
Giulio Donati,Mainz 05,29,"D(R),M(R)",11,935,1,0.5,33.1,66.5,0.2,3.4,-,6.84
Tobias Strobl,Hoffenheim,29,"D(CR),DMC",22(4),2078,1,0.6,41,81,0.2,2.5,-,6.83
Kim Jin-Su,Hoffenheim,27,D(L),14(1),1313,-,0.3,32.6,73.6,0.2,2.1,-,6.83
Erik Durm,Borussia Dortmund,27,"D(LR),M(LR)",10(4),865,1,0.6,30.7,75.6,0.3,1.3,-,6.83
Loris Karius,Mainz 05,26,GK,34,3060,-,-,32.4,54.1,-,7.6,-,6.83
Serey Dié,VfB Stuttgart,34,DMC,23,1826,2,0.7,41.2,84.1,0.1,2.8,-,6.83
Pablo De Blasis,Mainz 05,31,"D(R),M(CLR)",18(8),1646,4,0.9,22.3,67.2,0.2,0.9,-,6.82
Slobodan Rajkovic,Darmstadt,30,D(C),12(3),1008,1,0.1,13.7,54.4,-,1.5,-,6.82
Hong Jeong-Ho,Augsburg,29,D(C),19(4),1714,-,0.1,40,83.4,-,4.5,-,6.82
Alexander Esswein,Augsburg,29,"AM(LR),FW",22(7),1809,1,1.1,17.4,71.5,0.5,0.3,-,6.82
Álvaro Domínguez,Borussia M.Gladbach,30,D(CL),5(1),472,-,0.2,51.7,80.3,-,2.8,-,6.82
Luca Caldirola,Darmstadt,28,D(CL),34,3060,1,0.2,16.7,59.5,-,2,-,6.82
Daniel Opare,Augsburg,28,D(LR),4,360,-,0.5,22.3,68.5,0.5,1,-,6.81
Max Meyer,Schalke 04,23,"M(CL),FW",27(5),2324,6,1.4,32.5,85.2,0.1,1,0.1,6.81
Ceyhun Gülselam,Hannover 96,31,M(C),9(4),828,1,0.5,32.2,72.5,0.2,1.8,-,6.81
Bas Dost,Wolfsburg,30,FW,14(8),1368,2,0.6,18.3,75.9,-,0.5,-,6.81
Niko Bungert,Mainz 05,32,D(C),20(1),1747,-,-,41.4,83.2,-,3.2,-,6.81
Max Kruse,Wolfsburg,31,"M(CLR),FW",28(4),2427,6,1.7,34.4,82.3,0.3,2.6,0.1,6.80
Jeffrey Gouweleeuw,Augsburg,27,D(C),11,990,-,0.5,45.5,78.4,-,4.9,-,6.80
Manuel Schmiedebach,Hannover 96,30,M(C),22,1810,1,1,45.9,74.9,-,2.4,-,6.80
Luiz Gustavo,Wolfsburg,31,"D(C),M(C)",22,1810,2,0.3,49.5,88.3,-,3.5,-,6.80
Fin Bartels,Werder Bremen,32,"M(CLR),FW",22(8),2070,1,0.8,22.1,73.7,0.1,0.9,-,6.80
Kyriakos Papadopoulos,Bayer Leverkusen,27,D(C),10(6),935,-,0.2,23.8,74.5,-,0.9,-,6.80
Joshua Kimmich,Bayern Munich,24,"D(CR),DMC",15(8),1423,2,0.4,66.6,92.2,0.1,3.2,-,6.79
Rune Jarstein,Hertha Berlin,34,GK,28(1),2565,-,-,44.2,60.9,-,10.2,-,6.79
Park Joo-Ho,Borussia Dortmund,32,"D(L),DMC",4(1),310,-,0.4,42.4,84.9,0.2,0.8,-,6.79
Daniel Brosinski,Mainz 05,30,"D(LR),M(LR)",24(6),2243,3,0.8,33.9,69.3,0.7,2.8,-,6.79
Roman Neustädter,Schalke 04,31,"D(C),M(C)",26(4),2391,1,0.1,49.2,89.6,-,3.7,-,6.78
Michael Gregoritsch,Hamburger SV,25,"AM(CR),FW",15(10),1434,2,0.8,22.8,63.2,-,0.4,-,6.78
Matthias Ostrzolek,Hamburger SV,29,"D(L),DMC,M(L)",32,2836,2,0.8,39.7,68.9,0.4,3,-,6.78
Yannick Gerhardt,FC Cologne,25,"D(L),M(CL)",22(7),1887,4,0.8,27.9,80,0.1,1.2,-,6.78
Christian Clemens,Mainz 05,27,M(LR),20(8),1723,3,1.1,16,66.7,0.9,0.5,-,6.78
Johan Djourou,Hamburger SV,32,D(C),26,2293,-,0.1,42.8,82.9,-,5.2,-,6.77
Philipp Max,Augsburg,25,"D(L),M(L)",23(3),2085,-,0.6,27.5,73.3,0.7,1.7,-,6.77
Aleksandar Ignjovski,Eintracht Frankfurt,28,"D(LR),M(CL)",13(5),1221,2,0.5,26.2,66.1,0.6,0.9,-,6.77
Pierre-Emile Højbjerg,Schalke 04,23,M(C),13(10),1274,1,0.3,34.7,87.4,0.2,2.1,-,6.77
Paul Verhaegh,Augsburg,35,"D(R),M(R)",25,2200,2,0.6,42,80.4,0.4,3.5,-,6.77
Jhon Córdoba,Mainz 05,26,FW,14(8),1389,2,0.5,12.3,75.6,-,0.3,-,6.77
Toni Sunjic,VfB Stuttgart,30,D(C),17(2),1361,-,0.1,26.9,78.1,-,1.6,-,6.76
David Abraham,Eintracht Frankfurt,32,D(C),28(3),2548,-,0.2,37,80.5,-,2.7,-,6.76
Moritz Hartmann,Ingolstadt,33,"AM(LR),FW",24(6),2011,1,0.7,18.4,63.6,0.2,0.4,-,6.76
Nadiem Amiri,Hoffenheim,22,AM(C),16(9),1461,4,1.4,24.3,77.8,0.3,1,-,6.76
Sead Kolasinac,Schalke 04,26,"D(L),M(L)",18(5),1571,-,0.7,34.9,73.1,0.3,1.4,-,6.76
Hiroki Sakai,Hannover 96,29,"D(LR),M(R)",25(1),2295,-,0.5,37,69.7,0.3,1.4,-,6.76
Adrián Ramos,Borussia Dortmund,33,FW,9(18),931,4,0.4,9.7,67.3,-,0.2,-,6.76
Pavel Kaderábek,Hoffenheim,27,"D(R),M(R)",25(3),2228,1,0.4,26.9,68.4,0.3,0.5,-,6.75
