Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Sergio Agüero,Atletico Madrid,31,"AM(CL),FW",31(1),2678,20,2,6,-,3.9,77.4,0.1,5,7.38
Julio Baptista,Malaga,37,"AM(C),FW",11,964,9,-,3,-,2.7,69.7,1.2,1,7.38
Sergio Busquets,Barcelona,30,DMC,25(3),2298,1,3,5,-,0.3,92.4,1,-,7.38
Sergio Ramos,Real Madrid,33,D(CR),30(1),2702,3,2,11,1,1,86.1,1.9,-,7.36
Sergio,Osasuna,42,"D(CL),DMC",22,1940,2,2,5,2,0.6,66.8,3.5,3,7.35
David Villa,Barcelona,37,"AM(L),FW",32(2),2770,18,5,3,1,3.9,78.9,0.1,1,7.34
Kaká,Real Madrid,37,"M(CL),FW",11(3),816,7,4,-,-,1.9,87.5,0.3,1,7.34
Xabi Prieto,Real Sociedad,35,M(CLR),36(1),3239,7,12,6,-,0.7,76.3,3.4,3,7.33
Duda,Malaga,39,M(CLR),20,1596,3,5,6,-,1.6,73.7,0.5,2,7.32
Pedro,Barcelona,31,M(CLR),24(9),2152,13,7,2,-,1.8,89.7,0.1,1,7.32
Pepe,Real Madrid,36,D(C),25(1),2225,1,1,6,1,0.2,82.7,1.2,2,7.32
Simão,Atletico Madrid,39,M(L),15(1),1320,4,5,3,-,1.8,82,0.6,-,7.31
Farinós,Hercules,41,"D(C),M(CR)",11(1),896,1,2,1,1,0.8,82.9,1.1,3,7.31
Cote,Sporting Gijon,29,D(L),23(3),2137,-,1,8,1,1.4,69.2,1.2,4,7.31
Weligton,Malaga,39,D(C),31,2790,1,1,5,-,0.5,77.1,2.7,3,7.30
Jirí Jarosik,Real Zaragoza,41,D(C),36,3197,3,1,6,1,1.2,69.1,3.4,-,7.30
Fernando Llorente,Athletic Bilbao,34,FW,37(1),3176,18,2,4,-,3.2,62.9,4.3,6,7.29
Ángel,Villarreal,38,D(R),18,1592,-,2,4,-,0.4,80.8,0.7,-,7.29
Martín Demichelis,Malaga,38,D(C),18,1482,1,-,7,2,0.4,81.3,2.6,2,7.28
Manolo Reina,Levante,34,GK,18,1620,-,-,3,-,-,56.2,0.4,3,7.27
Diego Perotti,Sevilla,30,"M(CLR),FW",27(4),2331,3,6,5,-,1.3,83.9,0.4,3,7.26
Tiago,Atletico Madrid,38,M(C),28(3),2397,4,3,10,-,1.2,84,1.3,2,7.26
Rubén Pérez,Deportivo La Coruna,30,M(C),31(1),2753,-,2,13,-,0.9,82.2,0.6,-,7.26
Diego Castro,Sporting Gijon,36,M(CLR),26(2),2359,9,3,3,-,2.1,79.1,0.1,3,7.25
Jesús Navas,Sevilla,33,"D(R),M(R)",15,1350,1,4,3,-,1.8,78.9,0.3,-,7.24
Lass Diarra,Real Madrid,34,M(C),19(7),1728,-,2,11,-,0.7,87.6,0.8,-,7.24
Álvaro Negredo,Sevilla,33,FW,29(9),2623,20,5,4,-,2.9,68.6,1.8,4,7.20
Derek Boateng,Getafe,36,M(C),30(2),2631,2,2,12,1,0.5,82.2,2.7,3,7.20
Joaquín,Valencia,37,"M(CLR),FW",24(6),2073,4,7,6,-,1.1,83.6,0.6,1,7.19
Javad Nekounam,Osasuna,38,"D(C),M(CR)",26,2232,6,-,10,-,2.2,77.1,1.9,2,7.19
Carles Puyol,Barcelona,41,D(C),17,1386,1,-,3,-,0.3,90.6,1.4,-,7.19
Juan Mata,Valencia,31,AM(CLR),31(2),2592,8,12,3,-,2.1,86,0.1,1,7.19
Carlos Kameni,Espanyol,35,GK,33,2970,-,-,4,-,-,65.2,0.2,3,7.18
Peña,Hercules,40,D(C),28,2469,-,1,8,-,0.1,78.7,0.6,-,7.17
Dídac Vilá,Espanyol,30,D(L),12(1),1116,-,1,3,-,-,68.1,1.5,1,7.16
Willy Caballero,Malaga,37,GK,15,1347,-,-,1,-,-,53.4,0.3,-,7.16
Mohamed Sarr,Hercules,35,D(L),2,180,-,-,1,-,-,86.1,1.5,-,7.16
Thiago Alcántara,Barcelona,28,M(C),6(6),662,2,-,1,-,0.7,93.1,0.3,-,7.16
Alberto Lora,Sporting Gijon,32,D(R),35(1),3170,-,2,6,1,0.3,74.8,0.7,2,7.16
Nacho Monreal,Osasuna,33,"D(CL),M(L)",31,2758,1,2,6,1,0.5,71.8,1.6,-,7.14
Diego Alves,Almeria,34,GK,33,2970,-,-,5,-,-,56.6,0.2,3,7.14
Antonio Luna,Almeria,28,"D(L),M(L)",13,1168,-,1,2,1,0.1,67.8,0.5,1,7.14
Álvaro Arbeloa,Real Madrid,36,D(LR),20(6),1849,-,1,5,1,0.2,87.1,0.8,-,7.13
César,Valencia,47,GK,15,1270,-,-,5,-,-,58.2,0.3,2,7.13
Karim Benzema,Real Madrid,31,FW,20(13),1887,15,5,1,-,2.5,81.3,0.4,1,7.12
Masoud Shojaei,Osasuna,35,"M(CL),FW",14(4),1202,2,6,1,-,1.7,67.3,1.3,1,7.12
Ander Herrera,Real Zaragoza,29,M(C),30(3),2625,2,3,13,2,1.7,75.5,1.2,-,7.12
Apoño,Malaga,35,M(C),26(1),2178,2,5,7,-,1.3,83,0.6,-,7.12
David López,Athletic Bilbao,36,M(CR),17(11),1655,6,6,3,-,1.4,76.4,0.3,3,7.12
Jesús Gámez,Malaga,34,D(LR),30,2583,-,3,8,1,0.3,77.9,1.2,1,7.11
Eric Abidal,Barcelona,39,D(C),23(3),2024,-,-,3,-,0.3,90.7,0.7,-,7.11
Jeremy Mathieu,Valencia,35,D(CL),27(2),2216,1,3,4,-,0.6,77.7,1.8,2,7.10
Borja Valero,Villarreal,34,M(CL),34(1),2960,3,8,8,1,0.7,86.4,0.3,2,7.10
Daniel Aranzubia,Deportivo La Coruna,39,GK,32,2880,1,-,4,-,0.1,52.4,0.4,3,7.10
Éver Banega,Valencia,31,M(C),19(9),1745,2,4,8,-,1.3,86.9,0.3,-,7.09
Edson Ratinho,Mallorca,33,D(R),7,576,-,-,3,-,0.6,81.8,0.7,-,7.09
Eliseu,Malaga,35,"D(L),M(L)",34(1),2953,4,6,12,2,1.7,77.4,0.9,2,7.09
Nacho Cases,Sporting Gijon,31,M(C),17(1),1420,1,2,3,-,0.6,73.3,0.5,2,7.09
Alberto Rivera,Sporting Gijon,41,M(C),30,2562,-,3,5,-,0.4,78.9,0.3,1,7.09
Daniel Parejo,Getafe,30,M(C),28(8),2498,3,4,8,-,1.5,84.9,0.5,2,7.09
Iván Ramis,Mallorca,34,D(C),33,2922,3,-,6,-,0.8,77.2,2.4,1,7.09
Royston Drenthe,Hercules,32,M(CLR),15(2),1303,4,1,8,-,1.9,79,0.1,2,7.09
Diego Godín,Atletico Madrid,33,D(C),25,2243,-,-,3,1,0.5,74.1,2.4,-,7.08
Carlos Marchena,Villarreal,39,D(C),27(1),2350,1,-,9,1,0.2,85.9,0.5,-,7.08
Jonathan de Guzmán,Mallorca,31,M(CLR),33,2871,5,4,6,1,1.7,78.5,0.9,4,7.08
Leonardo Ponzio,Real Zaragoza,37,M(C),30(2),2574,2,2,12,2,1.2,69.2,0.8,2,7.08
Diego Colotto,Deportivo La Coruna,38,D(C),36,3192,2,3,6,1,0.8,70.2,2.1,3,7.07
Frederic Kanoute,Sevilla,41,"AM(CL),FW",19(9),1894,12,2,6,-,1.8,77.9,2.9,3,7.07
Fernando Navarro,Sevilla,37,D(CL),30,2577,-,-,7,2,0.3,85.4,1.2,-,7.07
Christian Fernández,Racing Santander,33,D(L),13(5),1242,3,-,1,1,0.8,70.9,1.7,1,7.06
Nilmar,Villarreal,34,FW,27(4),2369,11,3,3,-,2.5,71.7,0.3,2,7.05
Sergi Roberto,Barcelona,27,"D(R),M(CR)",1,90,-,1,-,-,2,85.2,-,-,7.05
Diego Rivas,Real Sociedad,39,"D(C),M(R)",31(1),2581,2,1,9,-,0.4,75.4,1.5,1,7.05
Juanfran,Levante,42,D(CL),22(1),1876,-,-,10,-,0.2,66.8,1.2,-,7.05
Henrique,Racing Santander,32,D(CR),35,3079,2,1,8,1,0.5,80.9,1.8,2,7.05
Toño,Racing Santander,39,GK,37,3330,-,-,5,-,0.1,49.7,0.5,5,7.04
Vicente Iborra,Levante,31,M(C),14(2),1260,-,-,9,-,1,77.9,2.3,1,7.04
Roberto Soldado,Valencia,34,FW,26(8),2418,18,3,8,-,2.4,77.9,0.6,4,7.04
Abdoulay Konko,Sevilla,35,"D(LR),M(R)",9(2),814,2,-,2,1,1.2,79.6,0.9,1,7.04
Gerard Piqué,Barcelona,32,D(C),29(2),2652,3,1,9,1,0.6,88.4,1.1,-,7.04
Salomón Rondón,Malaga,29,FW,28(2),2427,14,2,2,-,2.5,73.9,2,2,7.04
Gonzalo Colsa,Racing Santander,40,"D(C),M(CR)",30(1),2666,2,1,8,-,1.1,82.5,2,1,7.03
Gaizka Toquero,Athletic Bilbao,34,"AM(R),FW",26(4),2102,7,3,4,-,1.8,57.6,3.2,3,7.03
Luís Fabiano,Sevilla,38,FW,16(5),1395,10,1,2,-,3,71.9,1.1,2,7.03
Ricardo Carvalho,Real Madrid,41,D(C),31(2),2771,3,-,9,2,0.4,88.2,0.8,-,7.03
Asier Del Horno,Levante,38,"D(C),DMC",21(1),1898,2,1,8,-,0.8,66.9,1.7,-,7.03
Filipe Luís,Atletico Madrid,33,D(L),23(4),2069,1,2,4,-,0.5,79.8,0.3,2,7.02
Javi Márquez,Espanyol,33,M(C),26(3),2229,2,1,7,-,2.2,78,0.9,2,7.02
Cani,Villarreal,37,M(CLR),25(9),2103,5,2,4,1,1.2,78.2,0.1,3,7.01
Iván Hernández,Sporting Gijon,39,"D(CL),DMC",24(1),2165,-,-,4,-,0.2,69.3,1,-,7.01
Antoine Griezmann,Real Sociedad,28,"AM(CLR),FW",34(3),2869,7,1,7,-,2,67.9,1.1,2,7.01
Juanfran,Osasuna,34,D(R),18,1551,1,2,3,-,1.7,77.8,0.4,2,7.01
Ricardo,Osasuna,47,GK,38,3420,-,-,2,-,-,50.9,0.2,2,7.01
Andreu Fontàs,Barcelona,29,"D(C),DMC",5(1),460,-,1,-,-,-,92.6,0.3,-,7.01
Borja Ekiza,Athletic Bilbao,31,D(C),21,1890,-,-,1,-,-,76.7,1,1,7.01
Carlos Martínez,Real Sociedad,33,D(R),25,2206,-,1,1,-,0.4,66,1.3,1,7.01
Cata Díaz,Getafe,39,D(C),35,3101,1,1,14,1,0.5,79.1,0.6,-,7.00
Manuel Pablo,Deportivo La Coruna,43,D(LR),30,2642,-,2,2,-,0.3,78.2,0.4,2,7.00
Pierre Webó,Mallorca,37,FW,28(6),2643,11,6,8,1,2.5,63.6,3.5,1,7.00
Sami Khedira,Real Madrid,32,M(C),20(5),1839,-,1,7,-,1,86.2,1.1,-,6.99
Juanlu,Levante,39,AM(L),28(2),2311,3,5,8,-,1.8,66.1,0.3,3,6.99
Alberto Lopo,Deportivo La Coruna,39,D(C),33,2895,2,-,13,1,0.4,77.7,2,1,6.99
Marius Stankevicius,Valencia,37,"D(CLR),DMC",19(2),1700,2,-,4,2,0.5,79.9,1.1,1,6.99
Iker Muniain,Athletic Bilbao,26,AM(CLR),30(5),2592,5,2,6,-,1.2,84.9,0.2,1,6.99
Mario Gaspar,Villarreal,28,"D(CR),M(R)",20(2),1833,-,2,5,-,0.6,78.2,0.8,-,6.99
Gonzalo Rodríguez,Villarreal,35,D(C),20(3),1805,1,-,4,1,0.5,77.7,1.2,1,6.99
Adriano,Barcelona,34,"D(CLR),M(L)",11(4),951,-,1,3,-,0.5,88.6,0.3,1,6.98
Tino Costa,Valencia,34,M(C),17(7),1624,4,1,11,-,1.6,80.5,0.2,2,6.98
Kevin,Mallorca,29,D(L),18(1),1585,-,-,3,-,0.2,69.8,0.8,-,6.98
Pablo Hernández,Valencia,34,M(CLR),20(7),1774,5,6,4,-,1.3,79.3,0.1,2,6.98
Sergio Sánchez,Sevilla,33,D(CR),6(1),562,-,1,3,-,-,82.8,1.1,-,6.98
Jaime Gavilán,Getafe,34,AM(L),15(3),1269,2,7,1,-,1.6,80.2,0.7,3,6.97
Javier Camuñas,Osasuna,38,"AM(CL),FW",30(1),2557,4,5,4,1,0.9,76.2,0.1,1,6.97
Pablo Daniel Osvaldo,Espanyol,33,"AM(C),FW",22(2),1757,13,4,4,1,2.8,73.8,0.9,3,6.97
Martín Cáceres,Sevilla,32,"D(CLR),M(R)",24(1),2128,1,2,6,-,0.6,79.7,1,-,6.97
Abel Aguilar,Hercules,34,M(C),33(1),2871,-,-,11,1,1,79,3,2,6.97
Federico Fazio,Sevilla,32,D(C),17(2),1502,1,-,3,-,0.5,84.6,2.1,1,6.97
David Cortés,Hercules,39,D(R),34,3038,-,2,8,-,0.2,79.1,1,1,6.97
Gary Medel,Sevilla,31,"D(C),DMC",15,1306,-,-,6,1,0.3,90.3,1.3,-,6.97
Juan Calatayud,Hercules,39,GK,34,3049,-,-,1,1,-,50.1,0.2,3,6.96
José Callejón,Espanyol,32,M(LR),36(1),2967,6,7,6,-,2.1,77.6,0.5,3,6.96
Javi Varas,Sevilla,36,GK,19(2),1786,-,-,3,-,-,56.1,0.1,2,6.96
Javier Mascherano,Barcelona,35,"D(C),M(C)",18(9),1538,-,-,6,-,0.3,91.8,0.7,1,6.96
Miguel de las Cuevas,Sporting Gijon,33,M(CL),30(7),2505,6,4,5,-,1.4,78,0.6,1,6.95
Kennedy,Racing Santander,38,M(C),30(2),2374,6,3,5,-,1.8,78.8,0.5,1,6.95
Miguel Ángel Moyá,Valencia,35,GK,4,360,-,-,-,-,-,54.8,-,-,6.95
Claudio Bravo,Real Sociedad,36,GK,38,3420,-,-,1,-,-,57.1,0.4,2,6.95
Koikili,Athletic Bilbao,38,D(CL),16,1349,-,-,4,1,0.9,77.5,0.5,-,6.94
Pablo Piatti,Almeria,30,M(LR),34(1),2948,8,4,7,-,2.6,75.6,0.3,3,6.94
Víctor Sánchez,Getafe,31,"D(LR),M(CL)",21(8),1902,1,3,10,-,0.7,80.5,0.6,2,6.94
Martí,Mallorca,44,M(C),33(1),2815,-,3,9,-,0.6,79.5,0.9,2,6.94
Luis García,Espanyol,38,"M(CR),FW",36(1),2997,6,6,8,-,1.7,75.7,0.1,2,6.94
Iván Marcano,Getafe,32,D(CL),26(3),2454,1,-,10,1,0.4,79.3,1.8,2,6.93
Vicente Guaita,Valencia,32,GK,19(2),1793,-,-,2,-,-,58.5,-,-,6.93
Ricardo Costa,Valencia,38,D(C),29,2501,-,2,7,1,0.5,83.6,1.9,-,6.93
Francis,Racing Santander,37,D(R),20(4),1837,-,1,3,1,0.2,77.1,0.8,-,6.93
David de Gea,Atletico Madrid,28,GK,38,3420,-,-,1,-,-,50.3,0.1,2,6.93
Piet Velthuizen,Hercules,32,GK,3,270,-,-,-,-,-,54.3,0.3,-,6.93
Paulo Da Silva,Real Zaragoza,39,D(C),10(3),946,-,-,1,-,0.4,70.7,1.2,-,6.92
Marc Torrejón,Racing Santander,33,D(CR),36,3152,1,2,5,-,0.1,83.4,1.5,-,6.92
Pedro Ríos,Getafe,37,M(R),27(4),2238,7,3,5,-,1.5,66.1,1.2,2,6.92
Iván Cuéllar,Sporting Gijon,35,GK,13,1148,-,-,5,-,-,51.9,0.1,-,6.92
Aritz Aduriz,Valencia,38,FW,20(9),1856,10,2,6,1,1.7,73.5,3.2,2,6.92
Pau Cendrós,Mallorca,32,D(R),29(2),2451,-,-,8,-,0.1,69.3,0.8,1,6.92
Ivan Obradovic,Real Zaragoza,30,D(L),19(1),1574,-,-,5,-,0.2,69.8,1.3,-,6.91
Joan Capdevila,Villarreal,41,D(L),30(1),2635,2,1,6,-,0.6,81.9,0.8,-,6.91
Francisco Puñal,Osasuna,43,M(C),32(1),2831,-,5,16,-,0.5,76.8,1.1,-,6.91
Javier Paredes,Real Zaragoza,36,D(C),16(3),1578,-,1,8,-,0.5,70.7,1.4,-,6.91
Maxwell,Barcelona,37,D(L),19(6),1818,-,1,2,-,0.2,88,0.8,-,6.91
Víctor Valdés,Barcelona,37,GK,32,2880,-,-,6,-,-,82,-,1,6.91
Emmanuel Adebayor,Real Madrid,35,FW,6(8),733,5,-,-,-,2.4,80.4,1.5,-,6.91
Roberto Canella,Sporting Gijon,31,D(L),15(2),1318,-,2,-,-,0.2,69.7,0.6,-,6.90
Miguel Brito,Valencia,39,D(R),20(4),1827,-,2,1,-,0.3,76.1,0.8,-,6.90
Víctor Ruiz,Espanyol,30,D(C),15,1352,-,-,5,-,0.4,79,1.3,-,6.90
Pedro Álvarez,Getafe,37,D(C),3,227,-,-,1,-,0.3,83.6,0.3,-,6.90
Damiá,Osasuna,37,D(LR),22(5),1942,-,-,6,1,0.4,67.7,1.3,-,6.90
Javi Venta,Levante,43,D(R),33,2970,-,-,8,-,0.3,72.4,0.5,-,6.90
Grégory Arnolin,Sporting Gijon,38,"D(CL),DMC",23,1997,1,-,5,1,0.4,74.8,2.4,-,6.90
Gurpegi,Athletic Bilbao,38,"D(C),M(C)",28(3),2243,2,-,16,-,0.7,79,1,-,6.90
Mikel Aranburu,Real Sociedad,40,"D(C),M(CR),FW",27(5),2328,5,2,6,-,1,77.3,0.4,2,6.90
Nélson,Osasuna,36,D(R),25(4),2260,1,-,3,-,0.6,65.1,0.6,-,6.90
Jordi Codina,Getafe,37,GK,22(1),2054,-,-,1,-,-,51.2,0.3,1,6.89
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",37,3291,4,7,6,-,0.7,77.6,0.3,-,6.89
Mehmet Topal,Valencia,33,"D(C),M(C)",21(2),1830,1,1,5,1,0.7,86.1,1.2,1,6.89
Luis Alberto,Sevilla,26,"AM(CL),FW",1(1),99,-,1,-,-,0.5,78.1,1,-,6.89
Ángel Lafita,Real Zaragoza,34,"M(CLR),FW",22(8),2052,4,1,4,-,1.7,72.1,1,1,6.89
Jordi Alba,Valencia,30,D(L),14(13),1412,2,-,6,-,0.3,78.4,0.6,-,6.89
Bruno,Valencia,38,"D(R),M(R)",17(2),1538,-,2,6,-,0.1,81.2,1,1,6.89
Felipe Caicedo,Levante,30,FW,22(5),1719,13,2,8,-,1.7,70.9,1.3,1,6.88
Pablo Pinillos,Racing Santander,44,D(R),19(1),1639,2,2,5,-,0.2,76,0.6,2,6.88
Giovani dos Santos,Racing Santander,30,"AM(CLR),FW",9(7),956,5,1,1,-,1.6,83,-,1,6.88
Hernán Bernardello,Almeria,32,M(C),33,2855,1,5,11,-,1.2,77,0.5,1,6.88
Rafa,Getafe,34,D(CL),17(2),1547,-,-,7,1,0.4,84,1.4,-,6.88
Mikel González,Real Sociedad,33,D(C),30(2),2676,-,1,5,-,0.4,65.2,1.4,-,6.88
Vadim Demidov,Real Sociedad,32,D(C),12(1),1092,-,2,2,-,0.4,70.3,1.6,-,6.88
Luis Perea,Atletico Madrid,40,D(CLR),28,2401,-,-,11,1,-,78.7,0.8,2,6.88
Antonio Tomás,Deportivo La Coruna,34,"D(C),M(CR)",20(1),1684,-,-,2,-,0.6,81.8,0.8,1,6.88
Aitor Ocio,Athletic Bilbao,42,D(C),3(1),282,-,-,1,-,-,74,0.5,-,6.88
Antonio López,Atletico Madrid,37,D(L),15(2),1338,-,2,2,1,0.4,75.2,1,-,6.88
Javi López,Espanyol,33,"D(R),DMC",18(7),1653,-,-,5,-,0.4,76.2,1.6,-,6.88
Marcos Senna,Villarreal,42,"D(C),DMC,M(R)",15(5),1220,1,1,2,-,1,86.8,0.7,-,6.88
Toni Doblas,Real Zaragoza,38,GK,17(1),1544,-,-,3,1,-,44.7,0.3,-,6.87
Mateo Musacchio,Villarreal,28,D(C),27(4),2435,-,1,9,1,0.2,84.8,0.8,1,6.87
Noé Pamarot,Hercules,40,"D(L),DMC",28(1),2538,-,-,8,-,0.2,80.2,1.3,-,6.87
Sergio Ballesteros,Levante,43,D(C),35,3134,1,1,11,-,0.2,70.3,1,-,6.86
Míchel Macedo,Almeria,29,D(R),30(1),2649,-,1,6,-,0.5,73.6,1.1,-,6.86
Modeste M'Bami,Almeria,36,"D(C),M(C)",28(2),2487,1,1,7,-,0.6,75.5,2,1,6.86
Michael Pereira,Mallorca,31,M(LR),24(11),2307,5,3,5,-,1.9,75.5,0.5,2,6.86
Rubén Martínez,Malaga,35,GK,7,630,-,-,1,-,-,66.2,-,-,6.86
Juanito,Malaga,39,"D(C),M(CR)",5(1),470,-,-,1,-,0.2,82.4,1.3,-,6.86
Alberto de la Bella,Real Sociedad,33,D(L),28(2),2529,-,1,4,-,0.6,68.1,1.1,-,6.86
Juan Rodríguez,Deportivo La Coruna,37,M(C),29(2),2571,1,1,8,1,1,77.3,2.8,-,6.86
Nélson Haedo Valdez,Hercules,35,"AM(R),FW",22(3),1832,8,2,8,1,2.4,66.1,3,2,6.85
Abraham Paz,Hercules,40,D(L),29,2429,2,-,7,-,0.5,76.4,1.7,1,6.85
Manu del Moral,Getafe,35,"M(CLR),FW",28(2),2428,9,4,3,1,2.8,75,0.7,1,6.85
Manuel Fernandes,Valencia,33,M(CL),5(2),481,-,1,1,-,1,86.5,0.1,-,6.85
Manu,Deportivo La Coruna,33,GK,6,540,-,-,-,-,-,57.4,-,1,6.85
Ramón Arcas,Racing Santander,28,Midfielder,1,80,-,-,-,-,-,73.5,2,-,6.85
Gonzalo Castro,Mallorca,34,"AM(LR),FW",25(8),2202,5,6,2,-,1.8,80.4,0.2,1,6.85
Hedwiges Maduro,Valencia,34,DMC,17(1),1481,1,-,5,-,0.5,84,0.8,-,6.85
Alexandros Tziolis,Racing Santander,34,M(C),8(2),729,-,-,1,-,0.8,82.5,1.1,-,6.84
Julien Escudé,Sevilla,39,"D(C),DMC",27(1),2434,2,-,6,-,0.8,84,1.9,-,6.84
Ezequiel Garay,Real Madrid,32,D(C),4(1),337,-,-,-,-,-,85.6,0.8,-,6.84
Álvaro González,Racing Santander,29,D(C),3,262,-,-,2,-,0.3,70,1,-,6.84
Baltasar Rigo,Almeria,34,Defender,1,90,-,-,-,-,-,68.4,3,-,6.84
Andrés Guardado,Deportivo La Coruna,32,"D(L),M(CL)",18(2),1485,2,1,4,-,2.1,82.8,0.5,1,6.84
David Zurutuza,Real Sociedad,32,M(CL),30(6),2527,2,1,6,-,1.4,74.2,2.3,1,6.84
Gustavo Munúa,Levante,41,GK,20,1800,-,-,6,-,-,45.8,0.3,1,6.83
Mouhamadou Dabo,Sevilla,32,D(LR),21(3),1956,-,2,6,1,0.3,80.9,0.3,-,6.83
Kris Stadsgaard,Malaga,33,D(C),23(2),2102,1,-,4,-,0.3,85.6,0.8,-,6.83
Pedro Munitis,Racing Santander,44,"M(CLR),FW",33(3),2853,1,5,9,1,1.1,73.3,0.6,-,6.82
Joan Verdú,Espanyol,36,M(CR),36(1),3141,5,7,10,-,1.2,82.4,0.5,1,6.82
Nsue,Mallorca,29,"D(R),M(R),FW",34(4),2957,4,3,2,-,1.8,75,2.1,1,6.82
Kalu Uche,Almeria,36,FW,26(6),2233,7,3,3,-,2.4,67,2.8,1,6.82
Dani Estrada,Real Sociedad,32,D(R),18(1),1625,1,2,4,-,0.6,65.3,0.8,1,6.82
Kike Sola,Osasuna,33,FW,12(4),1073,7,-,4,-,1.9,69.9,1.5,-,6.81
Nano,Levante,37,DMC,28(4),2610,2,1,9,-,0.3,66.7,1,-,6.81
Valdo,Levante,38,"M(CR),FW",25(4),2128,2,8,4,-,1.1,70.8,2.1,1,6.81
Alberto Botía,Sporting Gijon,30,D(C),27(1),2441,1,-,12,1,0.5,72.6,0.9,1,6.81
Joseba Llorente,Real Sociedad,39,FW,15(3),1277,5,6,4,-,1.4,74.6,0.7,-,6.81
Sofiane Feghouli,Almeria,29,M(CR),4(5),346,2,-,-,-,0.8,77.8,0.3,1,6.81
Jonas,Valencia,35,"AM(CLR),FW",8(5),689,3,3,2,-,2,80.3,0.6,-,6.80
Diego López,Villarreal,37,GK,38,3420,-,-,3,-,-,61.2,0.1,2,6.80
Carlos Diogo,Real Zaragoza,35,D(R),33,2952,-,-,13,-,0.6,71.5,1.4,-,6.80
Pablo Orbaiz,Athletic Bilbao,40,M(C),18(8),1681,1,2,3,-,0.7,81,0.3,-,6.80
Matteo Contini,Real Zaragoza,39,D(C),24,2048,-,-,10,1,0.1,68.5,1,-,6.80
Claudio Morel Rodríguez,Deportivo La Coruna,41,D(C),14(1),1247,-,-,1,-,0.2,62.7,0.3,-,6.80
Sebastián Fernández,Malaga,34,"M(C),FW",21(9),1911,7,4,3,-,1.4,75.7,0.4,-,6.79
Juan Valera,Atletico Madrid,34,D(R),11(4),1070,1,1,5,-,0.4,77.8,1.1,-,6.79
Xavi Torres,Levante,32,M(C),34(1),3071,-,1,6,-,0.7,78.2,1,-,6.79
Carlos García,Almeria,35,D(C),33,2949,1,-,9,1,0.3,80.9,1.8,-,6.79
Mehdi Lacen,Racing Santander,35,M(C),24(9),2328,1,3,5,1,0.6,78.7,0.7,1,6.79
Tiberio Guarente,Sevilla,33,DMC,3(4),307,-,1,1,-,0.7,82.4,0.3,-,6.79
Joselu,Real Madrid,29,FW,0(1),5,1,-,-,-,1,-,-,-,6.79
