Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Pape Diop,Levante,33,M(C),33(1),2764,-,1,34.2,70.8,0.9,2.6,0.1,7.08
Javi López,Espanyol,33,"D(R),DMC",33,2927,1,0.5,23.2,67.1,0.4,0.8,-,7.08
Pablo Piatti,Valencia,30,M(LR),13(4),1118,3,0.9,17.6,75,0.9,0.4,-,7.07
Xabi Alonso,Real Madrid,37,M(C),23(3),2027,1,0.8,65.5,88,0.3,6.6,0.2,7.07
Diego Colotto,Espanyol,38,D(C),30(1),2731,1,0.1,26.5,70.1,-,3.6,-,7.07
Jeremy Mathieu,Valencia,35,D(CL),32,2824,-,0.3,45.1,82.8,0.1,4.7,-,7.07
Xavi,Barcelona,39,DMC,26(4),2256,2,1.6,86,93,1.3,6.4,0.4,7.06
Juanfran,Atletico Madrid,34,D(R),35,3150,4,0.8,31.3,79,0.6,1.5,-,7.06
Stefan Mitrovic,Real Valladolid,29,D(C),16,1440,-,0.2,36.7,80.4,-,3.7,-,7.06
Antonio Cotán,Sevilla,23,Midfielder,2,180,-,0.5,51.5,90.3,0.5,3.5,-,7.06
Hicham Khaloua,Almeria,24,Forward,0(1),3,-,-,1,-,-,-,-,7.06
Oriol Riera,Osasuna,32,FW,35(2),3022,-,0.9,27.5,68.2,0.1,0.6,-,7.05
Andreu Fontàs,Celta Vigo,29,"D(C),DMC",35,3092,-,0.2,54,82.8,-,5.1,-,7.05
Roberto Fernández,Granada,40,GK,32,2880,-,0.2,29.3,58.2,-,10.4,-,7.04
David López,Espanyol,29,"D(C),DMC",33,2859,1,0.5,35.6,76.5,0.1,3.2,-,7.04
Saúl Ñíguez,Rayo Vallecano,24,"D(CL),M(CLR)",34,3009,1,0.2,49.9,78.5,0.1,4.6,-,7.04
Simao Mate,Levante,30,"D(C),M(C)",30(1),2581,-,0.2,27,73,0.1,1.8,-,7.04
Mikel San José,Athletic Bilbao,30,"D(C),DMC",19(6),1799,1,0.2,38.8,77.9,-,5,-,7.04
Marc Valiente,Real Valladolid,32,D(C),27(2),2384,1,0.2,35.6,82.3,-,3.9,-,7.04
Giovani dos Santos,Villarreal,30,"AM(CLR),FW",26(4),2205,8,1.4,18.2,77.5,1.1,0.7,0.1,7.03
Cani,Villarreal,37,M(CLR),24(1),1993,5,1.2,28.6,72.6,0.6,1.8,0.1,7.03
Juanfran,Levante,42,D(CL),35,3106,1,0.5,26,65.9,0.2,2.2,-,7.03
Sergio Sánchez,Malaga,33,D(CR),26(1),2330,1,0.1,30.4,81.4,-,3.7,-,7.03
Charles,Celta Vigo,35,FW,29(1),2349,3,1.1,20,69.8,-,0.5,0.1,7.02
Jordi Figueras,Real Betis,32,D(C),20(5),2003,-,0.2,33.7,72.6,-,3.3,-,7.02
Adil Rami,Valencia,33,D(C),3,270,-,-,52,84.6,0.3,7,-,7.02
Coke,Sevilla,32,"D(CLR),M(R)",23(2),2081,1,0.3,32,77.3,0.3,1.8,-,7.01
Carlos Bacca,Sevilla,32,FW,27(7),2290,5,1,14.6,67.5,-,0.1,0.1,7.01
Weligton,Malaga,39,D(C),15(1),1278,-,0.1,31.8,81.1,-,2.8,-,7.01
Jordan Loties,Osasuna,34,"D(C),DMC",30,2637,-,0.1,30.9,79.8,-,3.9,-,7.01
Alejandro Gálvez,Rayo Vallecano,30,"D(C),M(C)",26,2220,1,0.1,52.9,84.2,-,5.9,-,7.01
Damiá,Osasuna,37,D(LR),32(2),2830,1,0.4,31.5,75.9,0.4,2.2,-,7.00
Nordin Amrabat,Malaga,32,"M(CLR),FW",15,1314,4,1.7,26.5,77.6,1.3,0.7,0.1,7.00
Sergio García,Espanyol,36,"M(CLR),FW",37,3259,8,1.9,22.2,63.6,0.6,1.1,0.3,7.00
Markel Bergara,Real Sociedad,33,M(C),32,2729,2,0.3,36,83.5,-,3.2,-,7.00
Rubén Pérez,Elche,30,M(C),31,2716,-,0.4,48.6,76.5,-,6.2,-,6.99
Miku,Getafe,33,FW,3(2),292,1,0.8,15.2,84.2,-,0.4,-,6.99
Jesús Rueda,Real Valladolid,32,D(C),33(1),2976,-,0.3,40.8,81.1,-,7.3,-,6.99
Juan Bernat,Valencia,26,"D(L),M(CL)",26(6),2484,2,0.6,33.2,86.5,0.4,0.8,-,6.99
Mario Gaspar,Villarreal,28,"D(CR),M(R)",36,3240,1,0.4,30.9,78.3,0.2,1,-,6.99
Verza,Almeria,32,M(C),34,2936,3,1.4,44,78.4,0.9,5.4,-,6.98
Ikechukwu Uche,Villarreal,35,FW,19(7),1657,2,0.9,18.1,71.9,-,0.2,0.1,6.98
Loukas Vyntra,Levante,38,D(CR),31(2),2745,-,0.1,24.2,74.6,0.1,1.7,-,6.98
Brayan Angulo,Granada,29,D(L),33(1),2938,1,0.2,37.5,78.4,0.3,1.2,-,6.98
Jaime,Real Valladolid,38,GK,10,900,-,-,22.4,52.7,-,7,-,6.98
Vitolo,Sevilla,29,M(CLR),25(4),2198,6,1.3,29.6,80.7,0.3,1.1,0.2,6.97
Raúl García,Atletico Madrid,32,"M(CLR),FW",18(16),1710,3,0.5,18.8,51.9,0.1,0.4,0.1,6.97
Joan Oriol,Osasuna,32,D(L),8(3),742,-,0.5,26.2,77.4,0.4,0.8,-,6.96
Tiago Ilori,Granada,26,D(C),9,810,1,0.2,30,78.5,-,4.6,-,6.96
Hernán Pellerano,Almeria,35,D(C),13,1061,-,0.2,34.2,77.9,-,3.6,-,6.96
Lisandro López,Getafe,29,D(C),26,2202,1,0.2,29.1,70.8,-,2.5,-,6.96
Jonny,Celta Vigo,25,"D(CLR),M(L)",23(3),2166,2,0.5,40.9,81.2,0.3,2,-,6.96
Javi Guerra,Real Valladolid,37,FW,37,3161,1,0.6,29.3,72.5,0.1,0.8,-,6.96
Arda Turan,Atletico Madrid,32,AM(CLR),22(8),1932,4,1.1,33.1,83,0.3,0.8,0.1,6.96
Sofiane Feghouli,Valencia,29,M(CR),22(10),2067,8,1.1,23.6,73.5,0.8,0.8,-,6.96
Rafa,Getafe,34,D(CL),26(3),2334,1,-,28,80.7,-,2.9,-,6.95
Éver Banega,Valencia,31,M(C),14(4),1156,3,1.6,47.1,84.3,0.7,2.9,0.3,6.95
Roberto Trashorras,Rayo Vallecano,38,M(C),36(1),3152,7,2.3,78.2,86.1,1.6,12.9,0.1,6.95
Ibai Gómez,Athletic Bilbao,29,AM(LR),6(12),685,2,1.3,10.8,75.3,1.6,0.6,-,6.94
Víctor Valdés,Barcelona,37,GK,26,2278,-,-,20.5,61.7,-,4.2,-,6.94
Anaitz Arbilla,Rayo Vallecano,32,D(CLR),26(4),2384,-,0.5,43,83.1,0.3,3.8,-,6.94
Willy Caballero,Malaga,37,GK,38,3420,-,-,27.4,62.1,-,9.8,-,6.94
Cristhian Stuani,Espanyol,32,"AM(CLR),FW",28(6),2574,2,0.6,22.3,55.4,0.1,0.4,-,6.94
Jeison Murillo,Granada,27,D(C),32,2838,1,0.1,32.7,85.1,-,5,-,6.94
Esteban,Almeria,44,GK,38,3420,-,0.1,32.1,52,-,12.1,-,6.93
David Navarro,Levante,39,D(C),29,2521,-,0.1,21.5,75.8,-,2.4,-,6.93
Héctor Moreno,Espanyol,31,D(CL),32,2809,2,0.2,34,79,-,4.4,-,6.93
Nélson,Almeria,36,D(R),14,1185,-,0.2,29.9,73.9,0.6,2.4,-,6.93
Rafita,Almeria,36,D(R),24(2),2223,2,0.7,29.3,73.6,0.5,1.1,-,6.93
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",32(1),2838,1,0.6,41.5,77.6,0.5,1.9,0.1,6.93
Javier Aquino,Villarreal,29,AM(R),18(9),1695,4,1,18.5,77,0.3,0.2,0.1,6.93
Pedro León,Getafe,32,M(LR),33(3),2889,4,1.5,21.3,64.8,1.8,0.8,0.1,6.93
Aleix Vidal,Almeria,29,"D(R),M(LR)",36(2),3133,3,1.1,25.4,78.5,0.3,1.1,-,6.93
Alfred N'Diaye,Real Betis,29,"D(C),M(C)",16,1413,1,0.9,30.2,75.8,0.1,2.8,-,6.93
Borja Fernández,Getafe,38,M(C),24(4),1967,2,0.4,31.6,66.2,-,3.3,-,6.92
Asier Illarramendi,Real Madrid,29,M(C),15(14),1397,1,0.7,38.6,88.9,0.1,3.3,0.1,6.92
Roque Santa Cruz,Malaga,37,FW,24(7),2140,2,1,25,71.6,0.1,0.2,-,6.92
Alberto Moreno,Sevilla,26,"D(L),M(L)",27(1),2409,-,0.6,28.6,78.5,0.5,1.2,-,6.92
Carlos Martínez,Real Sociedad,33,D(R),24,2116,-,0.4,39,73.6,0.5,2.1,-,6.92
Javi Fuego,Valencia,35,M(C),25(2),2236,-,0.3,48.6,85.7,-,3.5,-,6.91
Duda,Malaga,39,M(CLR),20(4),1750,5,2.2,34.6,72.2,2,2.2,0.2,6.91
Marc Bertrán,Osasuna,37,D(R),28(1),2454,3,0.6,29.9,73.6,0.8,1.7,-,6.91
Emiliano Armenteros,Osasuna,33,AM(CLR),27(2),2248,3,1.7,32,72.2,1.5,2.1,-,6.91
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",28(5),2606,4,0.8,43.3,78.9,0.5,1.6,0.1,6.91
Fernando Tissone,Malaga,32,M(C),25(1),2125,1,0.5,42.7,81.6,0.1,3.4,0.1,6.90
Damián Suárez,Elche,31,D(R),31,2760,1,1.2,35.9,74.4,1.2,2.1,-,6.90
Miguel Ángel Moyá,Getafe,35,GK,26,2310,-,-,30.3,59.4,-,10.8,-,6.89
Mario Suárez,Atletico Madrid,32,M(C),16(1),1362,-,0.2,43.8,83.2,0.1,3.3,0.1,6.89
Sidnei,Espanyol,29,D(C),11(1),1031,-,0.1,26.4,75.4,0.1,2.4,-,6.89
Roberto Lago,Getafe,33,D(L),16(3),1526,-,0.5,28.7,72.7,0.3,1.2,-,6.89
Raphael Varane,Real Madrid,26,D(C),12(2),1085,1,0.1,43.1,89.1,0.1,3.7,0.1,6.89
Íñigo Martínez,Real Sociedad,28,D(C),35,3123,-,0.2,39.7,82.1,-,5.7,-,6.89
Marcos Angeleri,Malaga,36,D(CR),25(1),2228,1,-,25,78,0.1,2,-,6.89
Dídac Vilá,Real Betis,30,D(L),11(1),917,1,0.5,35.5,61,0.3,1.8,-,6.88
Antonio Barragán,Valencia,32,"D(R),M(R)",17(3),1492,4,1.2,29.9,79.9,0.9,1.2,-,6.88
Salva Sevilla,Real Betis,35,M(CL),16(5),1356,4,1.9,38.2,77.8,1.2,2.9,0.2,6.88
José García,Osasuna,22,Forward,0(1),24,-,1,15,73.3,-,-,-,6.88
Youssef El-Arabi,Granada,32,"AM(C),FW",34(2),2801,2,0.8,18.3,64.1,0.1,0.6,-,6.88
Toby Alderweireld,Atletico Madrid,30,D(CR),10(2),906,-,-,27.8,76.9,-,4.3,-,6.87
Zé Castro,Rayo Vallecano,36,D(C),19,1702,1,0.6,53.4,80.9,0.2,9.3,-,6.87
Esteban Granero,Real Sociedad,31,M(CLR),2(2),247,1,0.8,36.8,91.8,0.8,5,-,6.87
Manuel Iturra,Granada,35,DMC,34,2956,-,0.4,39,85.7,-,3.3,-,6.86
Ricardo Costa,Valencia,38,D(C),20,1717,-,0.2,38.7,86.7,-,3.8,-,6.86
Jonas,Valencia,35,"AM(CLR),FW",23(8),2097,1,0.7,25.8,78.2,0.1,0.8,0.1,6.86
Javi Varas,Sevilla,36,GK,5(1),495,-,-,25.5,57.5,-,7,-,6.86
José Carlos Fernández,Rayo Vallecano,31,M(LR),1(2),125,-,0.7,19,78.9,0.3,0.7,-,6.86
Nacho,Real Betis,39,D(L),15(1),1306,-,0.7,37.1,72.7,0.6,0.8,0.1,6.86
Íñigo López,Celta Vigo,36,D(C),5(4),565,-,-,32,82.3,-,2.4,-,6.86
Ion Ansotegi,Real Sociedad,36,D(C),18(6),1787,-,0.2,23.1,81.2,-,2.6,-,6.86
David Villa,Atletico Madrid,37,"AM(L),FW",32(4),2431,4,0.8,13.1,68.5,-,0.2,0.1,6.85
Álvaro Arroyo,Getafe,30,D(R),16(1),1448,-,0.2,23.1,64.1,0.2,0.2,-,6.85
Fede Cartabia,Valencia,26,AM(CLR),16(9),1423,1,1.1,21.7,81.4,0.6,0.8,0.1,6.85
Joaquín Larrivey,Rayo Vallecano,34,FW,24(11),2415,4,0.7,18.6,66.7,-,0.2,0.1,6.85
Alberto de la Bella,Real Sociedad,33,D(L),16(1),1466,2,0.9,39.6,81.4,1.1,2.5,-,6.85
Alexandre Song,Barcelona,31,M(C),12(7),1123,-,0.3,44.9,91.7,0.1,1.8,0.1,6.85
Piti,Granada,38,M(CLR),20(6),1852,1,1.1,25.5,72.6,0.5,1.4,0.2,6.85
Bojan Jokic,Villarreal,33,"D(CL),M(L)",14(1),1236,1,0.5,25.5,78.5,0.4,0.9,-,6.84
Vitorino Antunes,Malaga,32,D(L),36,3185,2,0.9,35.8,72.4,0.8,1.7,-,6.84
Nico Pareja,Sevilla,35,D(C),23(2),1970,-,-,36.1,77.2,-,3.6,-,6.84
Víctor Ruiz,Valencia,30,D(C),8(3),770,-,-,28.6,83.2,-,2.7,-,6.84
Allan Nyom,Granada,31,"D(LR),M(R)",34,2869,2,0.6,28.1,75.9,0.6,0.8,-,6.83
Jaume Costa,Villarreal,31,"D(L),M(L)",26(2),2376,1,0.5,30.9,77.1,0.3,1,-,6.83
Jesús Gámez,Malaga,34,D(LR),28,2445,2,1,39.8,78.1,0.8,2.1,0.1,6.83
Manuel Molina,Espanyol,27,AM(R),0(1),31,1,2,11,63.6,2,-,-,6.83
José Antonio Reyes,Sevilla,35,M(CLR),15(5),1176,6,1.3,25.2,68,0.7,1.2,0.4,6.83
Diego Alves,Valencia,34,GK,27,2285,-,-,27.1,48.4,-,7.6,-,6.83
Álvaro Arbeloa,Real Madrid,36,D(LR),14(4),1322,-,0.8,37.8,91.6,0.3,0.8,-,6.83
David Barral,Levante,36,FW,25(7),2255,-,0.7,16.7,67.4,0.2,0.4,-,6.82
Roberto Torres,Osasuna,30,AM(CLR),25(8),2282,3,1.8,25.9,70.1,1.6,1.1,-,6.82
Mikel Rico,Athletic Bilbao,34,M(C),31(3),2600,1,0.4,39.9,78.7,0.1,2.8,0.1,6.81
Fábio Coentrão,Real Madrid,31,"D(L),M(LR)",8(2),661,-,0.5,25.6,82.8,0.3,0.9,-,6.81
Domingo Cisma,Elche,37,D(L),18(1),1608,1,1.1,35.7,64.2,0.4,1.7,0.1,6.81
Diego López,Real Madrid,37,GK,36,3240,-,-,22.3,69.1,-,6.1,-,6.81
Suso,Almeria,25,"AM(CLR),FW",26(7),2265,7,1,21.5,72.2,0.8,1.8,0.1,6.81
José Sosa,Atletico Madrid,34,M(CLR),4(10),433,5,1,16.1,68.1,1.1,0.8,0.1,6.81
Nacho,Real Madrid,29,D(CLR),8(4),812,1,0.5,33.4,91.5,0.3,2.3,-,6.80
Alberto Botía,Elche,30,D(C),33,2878,1,0.1,27.3,76.7,-,2.6,-,6.80
Moi Gómez,Villarreal,25,M(CLR),15(2),1187,3,0.8,23.5,76.9,0.4,0.9,0.2,6.80
Pape Malickou Diakhaté,Granada,35,D(C),14,1119,1,0.1,31.1,81.2,-,3.1,-,6.80
Ángel Trujillo,Almeria,31,D(C),36,3240,-,0.2,22.6,75.1,-,2.4,-,6.80
Andrés Guardado,Valencia,32,"D(L),M(CL)",12(4),1045,-,0.8,32,82.2,0.4,1.7,0.1,6.79
Hernán Pérez,Villarreal,30,M(LR),9(4),688,-,1,18.2,68.2,0.8,0.4,-,6.79
Antonio Rukavina,Real Valladolid,35,"D(LR),M(R)",34,3062,1,0.8,33.4,69.5,0.9,1.7,-,6.79
Flavio Ferreira,Malaga,27,D(C),14(2),1325,-,0.1,31.3,80.6,-,3.9,-,6.79
Toni Dovale,Celta Vigo,29,"D(L),M(R)",11(1),995,2,1.2,41.3,78,1.7,1.2,-,6.79
Borja Oubiña,Celta Vigo,37,DMC,24(1),2043,-,0.4,48.7,83.7,-,4.4,-,6.79
Fernando Navarro,Sevilla,37,D(CL),21(2),1924,-,0.2,31.5,74.9,0.1,2.9,-,6.79
Augusto Fernández,Celta Vigo,33,M(CR),29(4),2354,4,1.2,23.8,80.6,0.5,1.1,0.2,6.79
Mikel González,Real Sociedad,33,D(C),20(1),1744,-,0.1,32.1,82.2,-,2.9,-,6.78
Sergio Canales,Real Sociedad,28,AM(CLR),13(3),1046,-,1.6,34.1,83.7,1.4,2.1,0.1,6.78
Rubén Rochina,Rayo Vallecano,28,M(CLR),15(2),1131,-,0.2,24.5,80.5,0.1,2.1,-,6.78
Sergi Darder,Malaga,25,"DMC,M(L)",25(4),2225,2,0.7,34,81.2,0.1,2.7,-,6.77
Xabier Etxeita,Athletic Bilbao,31,D(C),2(1),185,-,0.3,33.3,74,-,1,0.3,6.77
Miguel Flaño,Osasuna,34,D(C),10(3),958,-,0.1,30.3,84.3,-,3,-,6.77
Emiliano Insúa,Atletico Madrid,30,"D(L),M(L)",5(1),451,-,0.5,28.7,79.7,0.7,0.7,-,6.77
Diego Perotti,Sevilla,30,"M(CLR),FW",3(7),403,1,1,17.7,86.4,1,0.7,-,6.77
Manu Trigueros,Villarreal,27,M(C),23(10),2017,1,0.9,31.1,80.7,0.8,2.2,0.1,6.76
Pedro López,Levante,35,"D(R),M(R)",28(4),2547,1,0.3,22.4,71,0.2,0.5,-,6.76
Pinto,Barcelona,43,GK,13(1),1236,-,-,20,71.4,-,3.8,-,6.76
Xabi Prieto,Real Sociedad,35,M(CLR),18(12),1780,3,1.3,33,80.5,0.4,1.4,-,6.76
Beto,Sevilla,37,GK,33,2927,-,0.1,28.2,56.4,-,8.4,-,6.76
David Lombán,Elche,32,D(C),26(2),2379,-,-,29.1,85.2,-,4.6,-,6.76
Gustavo Cabral,Celta Vigo,33,D(C),23,1956,-,-,40.6,86.1,-,3.3,-,6.76
Rubén Castro,Real Betis,38,"AM(LR),FW",22(3),2019,1,1,21.6,79.5,0.2,0.6,0.1,6.76
Álvaro Cejudo,Osasuna,35,M(LR),27(3),2059,3,0.8,19.7,76.7,0.5,1,-,6.76
Rúben Vezo,Valencia,25,D(CR),5(3),491,-,-,28.1,78.2,-,1.6,-,6.76
Seydou Keita,Valencia,39,M(C),9(2),760,-,0.5,32.9,78.2,0.1,1.8,0.1,6.76
David Zurutuza,Real Sociedad,32,M(CL),19(8),1683,2,0.7,29.6,78.1,0.2,1.3,-,6.76
Sami Khedira,Real Madrid,32,M(C),12(1),974,1,0.9,43.3,86.5,0.3,1.7,0.1,6.75
Ángel Lafita,Getafe,34,"M(CLR),FW",22(7),1870,1,0.7,16.6,67.6,0.3,0.1,-,6.75
