Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Jaume Doménech,Valencia,28,GK,3,270,-,-,-,-,-,67.1,-,-,6.86
Emre Colak,Deportivo La Coruna,28,M(CLR),29(4),2477,3,6,5,-,1.3,82,0.2,1,6.86
Eliaquim Mangala,Valencia,28,D(C),30,2646,2,-,11,1,0.3,83.7,1.5,-,6.86
Íñigo Martínez,Real Sociedad,28,D(C),34,3000,3,2,9,1,1.2,83.6,2,2,6.86
Robert Ibáñez,Leganes,26,AM(R),1(4),168,2,1,-,-,1.6,87,-,1,6.86
Pedro Bigas,Las Palmas,29,D(CL),31(1),2652,4,1,4,1,0.6,86.8,2,1,6.86
Rodrigo Ely,Deportivo Alaves,25,D(C),8(2),789,1,-,4,-,0.8,79,2.8,-,6.85
Germán Pezzella,Real Betis,28,D(C),36,3103,1,-,10,-,0.5,74.8,2.8,1,6.85
Marc-André ter Stegen,Barcelona,27,GK,36,3240,-,-,1,-,-,81.2,0.1,-,6.85
Mikel Vesga,Sporting Gijon,26,DMC,16(1),1410,1,1,6,-,0.6,75.8,2.1,1,6.85
Diego Llorente,Malaga,25,"D(C),DMC",23(2),2029,2,-,2,1,0.4,78.6,2.3,1,6.85
Dani García,Eibar,29,DMC,36,3185,1,1,9,1,0.6,81.7,1,2,6.85
Marco Asensio,Real Madrid,23,AM(CLR),11(12),1077,3,2,-,-,1.1,89.2,0.2,-,6.84
Stevan Jovetic,Sevilla,29,"AM(C),FW",12(9),1206,6,4,4,-,2.8,72.1,0.9,1,6.84
Jesé,Las Palmas,26,"AM(LR),FW",13(3),1161,3,1,5,-,2.1,82.2,0.1,2,6.84
Carlos Carmona,Sporting Gijon,31,AM(R),21(4),1866,8,2,5,-,1.4,69.7,1.5,1,6.84
Pedro Mosquera,Deportivo La Coruna,31,M(C),17(6),1560,3,-,7,-,0.4,80.6,1,1,6.84
Bruno González,Real Betis,29,D(C),15(1),1331,1,-,9,-,0.2,79.1,1.8,1,6.84
Javier Mascherano,Barcelona,35,"D(C),M(C)",20(5),1917,1,3,6,-,0.4,91,0.5,-,6.83
Ezequiel Garay,Valencia,32,D(C),27,2341,4,-,7,-,0.4,80.1,2,1,6.83
Takashi Inui,Eibar,31,AM(CLR),26(2),2088,3,2,5,-,1.6,79.9,0.6,-,6.83
Lucas Vázquez,Real Madrid,27,M(R),12(21),1386,2,7,4,-,0.9,84,0.1,-,6.82
Sergio Rico,Sevilla,25,GK,35,3150,-,-,-,-,-,60.5,0.3,2,6.82
Pablo Hernández,Celta Vigo,32,M(C),20(6),1899,1,-,9,1,0.5,79.6,3.2,1,6.82
Fábio Coentrão,Real Madrid,31,"D(L),M(LR)",2(1),169,-,1,-,-,0.3,93.6,0.7,-,6.82
Rubén Pérez,Leganes,30,M(C),26(4),2335,-,1,11,-,0.6,73.9,1.6,2,6.82
Nico Pareja,Sevilla,35,D(C),27,2168,1,1,6,1,0.3,81.2,1.5,1,6.82
Víctor Díaz,Leganes,31,D(R),20(3),1811,1,1,6,-,0.7,68.3,2.3,2,6.82
Nicolás Gaitán,Atletico Madrid,31,M(CLR),11(12),1023,3,2,1,-,0.4,80.3,0.4,-,6.82
Kevin Gameiro,Atletico Madrid,32,FW,21(10),1716,12,5,-,-,1.6,72.3,0.5,1,6.82
Andreas Pereira,Granada,23,AM(CLR),34(1),2830,5,3,10,1,2.1,76.1,0.7,2,6.81
Petros,Real Betis,30,M(CLR),24(8),2143,1,2,8,1,0.4,88,0.4,1,6.81
Facundo Roncaglia,Celta Vigo,32,D(CLR),30(2),2716,2,-,7,1,0.6,81.9,1.5,1,6.81
Ibai Gómez,Deportivo Alaves,29,AM(LR),23(6),1828,5,2,2,-,1.8,77.7,0.1,3,6.81
Clément Lenglet,Sevilla,24,D(C),15(2),1359,-,-,2,-,0.1,82.5,1.4,-,6.80
José Manuel Jurado,Espanyol,33,M(CLR),27(4),2460,3,3,1,-,1.1,82.9,0.2,-,6.80
Vicente Iborra,Sevilla,31,M(C),12(19),1473,7,2,9,-,1,82.1,2.1,3,6.80
Adrián Ramos,Granada,33,FW,13(1),1131,4,1,4,-,1.6,69,3.5,1,6.80
Daniel Wass,Celta Vigo,30,"D(LR),M(CLR)",29(3),2394,3,4,3,-,1.3,75.5,2.1,-,6.80
Mikel San José,Athletic Bilbao,30,"D(C),DMC",30(5),2702,4,1,9,-,0.8,76.1,2.4,-,6.80
Cédric Bakambu,Villarreal,28,"AM(LR),FW",17(9),1570,11,1,5,-,1.9,73,0.9,2,6.79
Pablo Fornals,Malaga,23,M(CLR),31(1),2674,6,2,6,-,1.3,78.2,1,1,6.79
Shkodran Mustafi,Valencia,27,D(CR),0(1),45,-,-,-,-,1,73.5,1,-,6.79
Jeremy Mathieu,Barcelona,35,D(CL),12(1),1040,1,-,-,-,0.4,88.3,1,-,6.79
Iñaki Williams,Athletic Bilbao,25,"AM(CLR),FW",31(7),2802,5,6,4,-,1.8,67.8,0.8,1,6.79
Íñigo Lekue,Athletic Bilbao,26,"D(LR),M(LR)",17(8),1574,2,1,1,-,0.8,77.2,0.9,1,6.79
Adrià Ortolá,Deportivo Alaves,25,Goalkeeper,2,180,-,-,-,-,-,58.1,-,-,6.79
David Timor,Leganes,29,"D(C),M(C)",22(2),1874,2,1,7,1,0.7,76.2,2,1,6.79
Aissa Mandi,Real Betis,27,D(CLR),25(1),2218,2,1,4,-,0.5,85.4,2,-,6.78
Keylor Navas,Real Madrid,32,GK,27,2430,-,-,2,-,-,67.1,0.2,2,6.78
Antonio Adán,Real Betis,32,GK,37,3330,-,-,5,-,-,52.7,0.3,1,6.78
Mateo Musacchio,Villarreal,28,D(C),23,2067,-,2,6,-,0.3,81.6,1.2,-,6.78
Adil Rami,Sevilla,33,D(C),21,1785,-,-,3,1,0.5,83.7,1.9,-,6.78
Kiko Femenía,Deportivo Alaves,28,"D(R),M(R)",28(3),2503,-,2,6,-,0.2,83,0.4,1,6.78
Toni Lato,Valencia,21,D(L),4(4),481,-,1,2,-,-,80.7,0.5,-,6.78
Guilherme,Deportivo La Coruna,28,M(C),26(4),2282,2,1,6,-,1,83.8,1.8,-,6.77
Ángel Correa,Atletico Madrid,24,"AM(LR),FW",10(21),1218,4,8,6,-,1.2,74.6,0.3,-,6.77
Alexander Szymanowski,Leganes,30,AM(L),24(4),2040,8,2,1,-,1.5,78.2,0.2,3,6.77
Nemanja Radoja,Celta Vigo,26,DMC,27(4),2420,1,-,3,-,0.3,86.6,1.1,2,6.77
Martín Mantovani,Leganes,34,D(C),30(1),2699,1,-,10,-,0.5,80.8,2.6,-,6.77
Jonathan dos Santos,Villarreal,29,M(CR),22(12),2207,2,3,4,-,1.2,86.7,0.5,-,6.77
Aderllan Santos,Valencia,30,D(C),11(1),1001,-,-,1,-,0.2,84.3,1.3,-,6.77
Rodrigo Moreno,Valencia,28,"M(CLR),FW",17(2),1396,5,3,1,-,1.6,73.3,1,-,6.77
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",24(3),2150,1,4,3,-,0.4,78.5,1.1,-,6.76
Riza Durmisi,Real Betis,25,"D(L),M(L)",27,2387,1,4,4,-,0.8,76.3,0.3,2,6.76
Florin Andone,Deportivo La Coruna,26,FW,32(5),2901,12,2,6,-,2.7,67.3,1.5,2,6.76
Fernando Navarro,Deportivo La Coruna,37,D(CL),22(3),2051,-,-,6,-,0.2,76.1,1.4,-,6.75
Ryan Babel,Deportivo La Coruna,32,"M(LR),FW",5(6),561,4,1,3,-,1.2,79.6,1.6,1,6.75
Vicente Gómez,Las Palmas,30,DMC,28(1),2321,2,-,3,-,0.8,89.6,1.6,1,6.75
Felipe Gutiérrez,Real Betis,28,DMC,9(5),756,1,-,3,-,0.5,72.9,0.4,1,6.75
Unai Bustinza,Leganes,27,D(CR),21(1),1791,-,1,10,-,0.6,73.7,1.8,-,6.75
Kevin-Prince Boateng,Las Palmas,32,"M(CLR),FW",25(3),1991,10,4,10,2,2.8,76.5,1.1,1,6.75
Diego López,Espanyol,37,GK,35,3113,-,-,3,-,-,53,0.3,3,6.75
Hiroshi Kiyotake,Sevilla,29,AM(CLR),3(1),286,1,2,-,-,0.5,79.5,0.5,-,6.75
Burgui,Sporting Gijon,25,AM(LR),21(11),2000,2,4,6,-,1.6,71.8,0.4,2,6.75
Rubén Pardo,Real Betis,26,M(C),15(1),1272,1,-,2,-,1.1,78.7,0.3,-,6.75
Timothée Kolodziejczak,Sevilla,27,D(CL),3(2),329,-,-,1,-,0.6,85.6,0.6,-,6.74
Fran Rico,Eibar,31,M(C),13(4),1225,2,1,5,-,0.8,74.6,1,-,6.74
Tito,Leganes,33,D(CLR),10(1),879,-,2,3,-,0.4,69.2,0.9,-,6.74
Recio,Malaga,28,M(C),16(2),1360,3,2,9,-,0.8,84.6,1.1,-,6.74
Óscar Romero,Deportivo Alaves,26,"AM(CLR),FW",4(9),529,-,1,3,-,1.8,77.4,0.3,1,6.74
Alejandro Arribas,Deportivo La Coruna,30,D(C),20(3),1907,-,-,7,-,0.6,77,1.4,-,6.73
Paco Alcácer,Barcelona,25,"AM(R),FW",6(14),849,6,3,1,-,1.3,79.9,0.3,1,6.73
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",22(1),1988,2,1,10,1,0.6,73.4,1.5,-,6.73
Mikel Balenziaga,Athletic Bilbao,31,D(L),33,2851,1,1,3,1,0.3,76.8,0.6,1,6.73
Kiko Casilla,Real Madrid,32,GK,11,990,-,-,-,-,-,67.4,0.5,-,6.73
Yoel Rodríguez,Eibar,30,GK,22(3),2117,-,-,1,1,-,45.3,0.2,-,6.73
Federico Ricca,Malaga,24,D(L),19(2),1623,-,1,6,-,0.5,74.2,1.3,-,6.73
Álvaro González,Villarreal,29,D(C),21(3),1884,1,1,7,-,0.3,84.4,1.2,1,6.73
Wissam Ben Yedder,Sevilla,28,"AM(C),FW",20(11),1667,11,4,-,-,1.4,75.2,0.5,2,6.73
Simone Zaza,Valencia,28,FW,15(5),1376,6,1,7,-,3,69.3,2.5,-,6.72
Rubén Castro,Real Betis,38,"AM(LR),FW",32(3),2783,13,3,3,-,3.3,78.1,0.2,2,6.72
José Carlos Ramírez,Real Betis,23,D(C),6,498,-,-,-,-,-,66.8,1.3,-,6.72
Ganso,Sevilla,29,AM(C),5(5),485,2,1,-,-,1.1,86.6,0.2,1,6.72
Alejandro Gálvez,Eibar,30,"D(C),M(C)",15(5),1329,-,-,4,-,0.3,73.4,1.4,-,6.72
Roberto Torres,Osasuna,30,AM(CLR),26(6),2312,7,3,7,-,2,68.4,0.4,-,6.72
Jonny,Celta Vigo,25,"D(CLR),M(L)",23(7),2208,-,3,8,-,0.4,83.3,0.5,1,6.72
Andreu Fontàs,Celta Vigo,29,"D(C),DMC",17,1462,1,1,6,1,0.2,81.7,1,-,6.71
Luisinho,Deportivo La Coruna,34,"D(L),M(L)",20(6),1908,-,2,6,-,0.5,76.4,0.5,1,6.71
Thomas Partey,Atletico Madrid,26,"D(R),DMC,M(R)",6(10),631,1,2,5,-,0.5,83.7,1,-,6.71
Munir El Haddadi,Valencia,23,"AM(LR),FW",22(11),2036,6,3,3,1,1.4,79.3,0.7,2,6.70
Mikel González,Real Sociedad,33,D(C),8(1),666,-,-,2,-,0.1,84.1,1.2,-,6.70
Moi Gómez,Sporting Gijon,25,M(CLR),24(2),1878,2,5,5,-,0.8,81.5,0.2,-,6.70
Joaquín,Real Betis,37,"M(CLR),FW",19(9),1676,3,4,2,-,1,84.4,0.4,1,6.70
Markel Susaeta,Athletic Bilbao,31,M(LR),11(15),1104,1,2,4,-,0.6,77.3,0.5,1,6.70
Matthieu Saunier,Granada,29,D(C),16,1309,-,1,4,-,-,80.3,0.7,-,6.70
Juan Pablo Añor,Malaga,25,AM(CR),16(6),1474,2,-,4,1,1.9,80.5,0.3,1,6.70
Oriol Riera,Osasuna,32,FW,18(4),1469,4,1,3,-,1.7,63.1,3.5,-,6.69
Javier Ontiveros,Malaga,21,AM(R),7(11),829,2,3,4,-,1.3,71.4,0.4,-,6.69
Daniele Bonera,Villarreal,38,D(CR),6,540,-,-,2,-,-,88.6,1.2,-,6.69
Kike García,Eibar,29,FW,18(6),1537,7,1,8,-,1.1,67.7,1.8,1,6.69
Mario Suárez,Valencia,32,M(C),17(4),1499,3,-,3,-,0.5,79.9,1.2,2,6.69
