Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Claudio Beauvue,Guingamp,31,"AM(CLR),FW",34(2),2993,17,3,1,-,2.3,64.8,3,2,7.09
Jacques-Alaixys Romao,Marseille,35,"D(C),M(C)",27(5),2405,1,2,6,1,0.4,87.9,1.3,1,7.09
Nicolas Benezet,Caen,28,AM(CLR),5(7),570,4,1,-,-,1.2,79.6,0.3,1,7.09
Souleymane Diawara,Nice,40,D(C),12(2),1070,-,-,4,1,0.4,77.2,3.6,2,7.09
Jérémy Pied,Guingamp,30,"D(LR),M(CLR)",23(5),1980,2,6,6,-,0.8,66,0.7,6,7.08
Corentin Tolisso,Lyon,24,"D(R),M(C)",37(1),3317,7,2,1,-,1.3,86.1,1.7,-,7.07
Anthony Lopes,Lyon,28,GK,38,3420,-,1,1,-,-,59,0.2,3,7.07
Paul-Georges Ntep,Rennes,26,"AM(L),FW",29(6),2700,9,5,5,-,1.8,70.6,0.6,4,7.07
Jordan Veretout,Nantes,26,M(C),36,3216,7,6,6,-,1.4,79.8,0.8,3,7.07
Sébastien Squillaci,SC Bastia,38,D(C),25,2107,-,-,6,-,0.5,82.4,2.3,2,7.06
Mariano,Bordeaux,33,"D(R),M(R)",31,2777,1,3,5,-,0.8,75.1,0.5,2,7.06
Cheikh M'Bengue,Rennes,30,"D(CL),M(L)",32,2815,-,1,3,-,0.3,82.6,1.6,-,7.05
Walid Mesloub,Lorient,33,AM(C),29(3),2560,-,4,1,1,1.3,81.8,0.2,2,7.05
Edinson Cavani,Paris Saint-Germain,32,"AM(LR),FW",30(5),2630,18,1,2,1,3.2,82,0.3,-,7.05
Lloyd Palun,Nice,30,D(R),19(2),1636,1,1,5,1,0.2,79.5,1.3,2,7.05
Wallace,Monaco,24,D(C),11(3),1013,-,-,1,1,0.4,81.9,1.9,-,7.05
Aissa Mandi,Reims,27,D(CLR),32,2806,6,2,3,-,0.7,76.8,1.3,4,7.04
Clément Chantôme,Bordeaux,31,M(C),13,1170,-,2,5,-,0.7,88.7,2.6,-,7.04
Tiago Ilori,Bordeaux,26,D(C),12,1017,1,-,2,-,0.3,86.8,1,1,7.04
André-Pierre Gignac,Marseille,33,FW,36(2),3087,21,2,3,-,3.3,75.4,1.1,5,7.04
Jordan Ayew,Lorient,27,"AM(CLR),FW",29(2),2616,12,5,8,-,3.6,79.5,2.3,4,7.04
Brice Dja Djédjé,Marseille,28,"D(R),DMC,M(R)",33,2681,-,4,6,-,0.4,88.1,0.7,-,7.03
Diego,Reims,31,AM(LR),28(3),2376,4,8,3,-,1.8,70.4,1.5,2,7.03
Benjamin Lecomte,Lorient,28,GK,38,3417,-,-,3,-,-,48,0.3,3,7.03
Kévin Théophile-Catherine,Saint-Etienne,29,D(CLR),30(1),2703,-,-,2,-,0.5,68.3,2.2,1,7.03
Raphael Guerreiro,Lorient,25,"D(L),M(CL)",33(1),2769,7,3,1,-,1.6,80,0.4,2,7.02
Maxwell,Paris Saint-Germain,37,D(L),24(2),2163,3,3,1,-,0.2,87.8,0.8,-,7.02
Adrien Thomasson,Evian Thonon Gaillard,25,M(CLR),20(1),1672,2,5,3,-,1.5,74.8,1,-,7.02
Ricardo Carvalho,Monaco,41,D(C),23(2),1991,-,1,2,1,0.2,88.3,1.4,1,7.02
Julien Féret,Caen,36,M(C),33(4),2923,5,5,3,-,0.9,76.8,1.5,2,7.01
Jérémy Clément,Saint-Etienne,34,M(C),28(1),2483,1,1,7,-,0.2,87.1,0.8,1,7.00
Jérémy Pied,Nice,30,"D(LR),M(CLR)",2,157,-,1,-,-,1,83,0.5,-,7.00
Julian Palmieri,SC Bastia,32,"D(L),M(L)",34(1),2950,2,1,9,-,0.3,73.3,1.3,2,7.00
Geoffrey Jourdren,Montpellier,33,GK,29,2610,-,-,2,-,-,32.4,0.3,-,6.99
Elderson Echiéjilé,Monaco,31,D(L),10(2),889,1,-,1,-,0.6,79.6,1.8,1,6.99
Gregory van der Wiel,Paris Saint-Germain,31,"D(CR),M(R)",22(3),1999,1,3,3,1,0.3,89.4,1,-,6.99
Aymen Abdennour,Monaco,29,D(C),17(1),1529,-,-,2,1,0.1,84.5,2.4,-,6.99
Wahbi Khazri,Bordeaux,28,"M(CLR),FW",29(3),2385,9,5,8,-,2.4,78.1,0.3,3,6.99
Issa Cissokho,Nantes,34,"D(LR),M(R)",32(1),2888,-,-,5,-,0.2,78.6,1.3,1,6.99
Cédric Yambéré,Bordeaux,28,"D(C),DMC",15(1),1185,1,-,2,-,0.5,79.2,3,2,6.99
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",21(4),1872,1,-,2,-,0.2,92.3,1.2,-,6.99
Dorian Lévêque,Guingamp,29,D(LR),17(1),1445,1,-,3,-,0.5,70,0.9,-,6.98
Milan Bisevac,Lyon,35,D(C),13,1082,-,1,4,-,0.2,88.9,1.3,-,6.98
Pierrick Valdivia,Lens,31,M(C),32(3),2872,1,1,11,-,1.5,77.5,1.3,-,6.97
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",25(7),2411,2,3,5,-,0.7,72.2,1.1,3,6.97
Emmanuel Imorou,Caen,30,D(L),30,2644,-,1,3,-,0.2,69.4,1,-,6.97
Cheick Diabaté,Bordeaux,31,FW,13(2),1080,8,2,-,1,2.4,72.9,3.3,-,6.96
José Luis Palomino,Metz,29,D(C),21(3),1926,1,1,5,-,0.3,73.8,2,-,6.96
Guirane N'Daw,Metz,35,M(C),25(2),2259,-,-,11,-,1.3,60.9,3.9,-,6.96
Thiago Motta,Paris Saint-Germain,36,M(C),25(2),2059,-,2,9,-,0.1,93,1.4,-,6.96
Fabien Lemoine,Saint-Etienne,32,M(C),31(4),2815,2,4,7,-,0.7,85.1,0.7,2,6.95
Florian Thauvin,Marseille,26,"AM(CLR),FW",32(4),2526,5,4,3,-,2,76.7,0.6,1,6.95
Gelson Fernandes,Rennes,32,DMC,32(1),2795,-,-,9,-,0.1,88.2,1,1,6.95
Lucas Digne,Paris Saint-Germain,25,D(L),14(1),1270,-,1,1,-,0.3,88.2,2.2,1,6.94
Tongo Doumbia,Toulouse,29,M(C),22(2),2013,3,1,4,-,1.1,82.9,2.3,-,6.94
Jonathan Mensah,Evian Thonon Gaillard,28,D(CR),10(1),916,1,-,3,-,0.7,74.3,3.8,1,6.94
Mouhamadou Dabo,Lyon,32,D(LR),13,1025,-,-,5,-,0.5,82.8,1.2,-,6.94
Siaka Tiéné,Montpellier,37,"D(L),M(L)",15(2),1313,2,1,4,-,0.8,76.4,0.8,-,6.94
Blaise Matuidi,Paris Saint-Germain,32,M(CL),25(9),2191,4,2,2,-,0.7,91.7,1.1,-,6.94
Emiliano Sala,Caen,28,FW,7(6),776,5,1,1,-,1.8,64.4,2,2,6.94
Yannick Cahuzac,SC Bastia,34,DMC,21,1751,1,2,6,2,0.5,78.3,2.4,2,6.93
Daniel Wass,Evian Thonon Gaillard,30,"D(LR),M(CLR)",28(4),2471,8,5,2,1,1.5,68.4,2.2,3,6.93
Dragos Grigore,Toulouse,32,"D(C),DMC",25(2),2209,-,-,9,-,0.4,74.5,3.3,1,6.93
Aristote Ndongala,Nantes,25,Midfielder,0(1),45,-,-,-,-,-,85,1,-,6.93
Bangaly-Fodé Koita,Caen,28,"AM(LR),FW",22(7),1848,3,2,1,-,2.1,72.8,4.1,1,6.93
Jean-Louis Leca,SC Bastia,33,GK,3,270,-,-,1,-,-,37.4,0.7,-,6.92
Jerome Le Moigne,Lens,36,DMC,31,2462,-,1,6,1,0.8,79.9,3.2,1,6.92
Jonas Martin,Montpellier,29,M(CL),27(3),2301,1,4,5,-,0.6,84.6,1.3,1,6.92
Jesper Juelsgaard,Evian Thonon Gaillard,30,D(L),10(1),874,-,-,2,-,0.2,65.1,1.6,1,6.92
Lamine Gassama,Lorient,29,D(R),31,2701,1,1,6,-,-,80,0.5,-,6.92
Gaëtan Bussmann,Metz,28,D(L),31,2676,2,4,2,-,0.6,68.1,2.7,1,6.91
Carlos Eduardo,Nice,29,AM(C),29(1),2332,10,4,2,1,2.6,78.7,1.7,2,6.91
Romain Métanire,Metz,29,D(R),33(1),2987,-,-,6,-,0.3,71.7,1.4,1,6.91
Oswaldo Vizcarrondo,Nantes,35,D(C),36,3240,2,-,5,1,0.4,79.6,2.7,-,6.91
Jean Calvé,Caen,35,D(R),14(2),1335,2,1,-,-,0.8,68,1.3,-,6.91
Franck Beria,Lille,36,D(CLR),16(1),1260,-,2,3,-,0.5,79.6,2.6,-,6.91
Valentin Rongier,Nantes,24,M(C),3(3),321,-,1,1,-,1,88.3,0.8,-,6.91
Mathieu Peybernes,SC Bastia,28,D(C),24(6),2332,-,2,3,-,-,77.4,1,1,6.90
Florent Malouda,Metz,39,M(CL),28,2345,3,5,5,-,1.9,80.3,1.6,-,6.90
Ahmed Kantari,Lens,34,D(C),31,2766,1,-,6,-,0.4,74.4,2,-,6.90
Dusan Veskovac,Toulouse,33,D(C),13,1050,-,-,1,-,-,76.7,2.5,-,6.90
Marc Planus,Bordeaux,37,D(C),6(2),471,1,-,1,-,0.1,86.3,1.1,-,6.90
Vincent Pajot,Rennes,28,M(C),20(3),1626,-,1,1,-,0.5,81.6,2.3,1,6.89
Éric Bautheac,Nice,31,AM(LR),29(6),2585,8,5,11,-,1.7,72.6,1.4,2,6.89
Bakary Koné,Lyon,31,D(C),14(3),1290,1,-,3,-,0.3,89.1,2.6,1,6.89
Bouna Sarr,Metz,27,"D(R),M(CLR)",23(7),2075,2,2,6,-,1.7,77.7,1.2,1,6.88
Zoumana Camara,Paris Saint-Germain,40,D(C),6(2),594,1,-,-,-,0.1,93.6,2,-,6.88
Guido Milán,Metz,31,D(C),22(2),1928,1,-,4,2,0.4,66.2,2.3,-,6.88
Óscar Trejo,Toulouse,31,M(CLR),25(6),2125,4,3,4,-,1,78.8,0.4,2,6.87
Francois Modesto,SC Bastia,40,"D(C),DMC",25(4),2302,2,-,3,-,0.2,74.4,1.2,1,6.87
Jérémy Sorbon,Guingamp,35,D(C),35,3074,-,-,1,-,0.2,83.4,1.8,-,6.87
Jaroslav Plasil,Bordeaux,37,M(C),31(3),2820,-,3,3,1,0.8,85.3,1.6,-,6.87
Diego Rolan,Bordeaux,26,"AM(CLR),FW",28(8),2484,15,3,2,-,2.1,81,0.7,4,6.87
El-Hadji Ba,SC Bastia,26,DMC,7,573,-,-,2,-,0.1,71.7,1.1,-,6.87
Christophe Kerbrat,Guingamp,32,D(C),27(5),2407,-,-,1,2,0.2,73.8,0.9,1,6.87
Diego Contento,Bordeaux,29,D(L),23(2),1984,-,3,8,-,0.7,77.5,1,1,6.87
Francois Bellugou,Lorient,32,"D(C),DMC",19(1),1713,2,-,4,-,0.3,82.5,1.3,-,6.87
Mickaël Tacalfred,Reims,38,D(C),27(2),2490,-,-,3,-,0.4,82,2.4,1,6.86
Dennis Appiah,Caen,27,D(LR),29(1),2572,-,2,3,1,0.1,64.2,1.7,-,6.86
Wissam Ben Yedder,Toulouse,28,"AM(C),FW",34(2),2874,14,3,1,-,2.3,70.5,0.7,2,6.86
Uros Spajic,Toulouse,26,D(C),17,1478,-,-,1,-,0.4,71.5,2.6,-,6.86
Jamel Saihi,Montpellier,32,M(C),20(1),1470,-,-,3,-,0.4,80.3,1.8,-,6.86
Koffi Djidji,Nantes,26,D(CL),4(1),361,-,-,1,-,-,79.9,3,-,6.86
Sébastien Corchia,Lille,28,"D(R),M(R)",29(2),2505,1,1,5,2,0.5,72.7,1,-,6.86
Steeve Yago,Toulouse,26,D(CR),12(2),1134,-,-,2,-,-,81.5,0.9,2,6.85
Kévin Lejeune,Metz,34,M(LR),27(5),2320,1,3,5,-,0.8,67.9,1.5,2,6.85
Modibo Maiga,Metz,31,FW,19(6),1762,9,-,5,-,1.9,70.4,3.9,2,6.85
Andrea Raggi,Monaco,35,D(CLR),27,2379,-,1,8,-,0.3,79.5,1.4,-,6.85
Yann Bodiger,Toulouse,24,DMC,10,900,-,1,3,-,0.8,78.3,1.8,-,6.85
Moustapha Diallo,Guingamp,33,M(C),20(12),1806,1,1,8,1,0.8,71.5,3.7,2,6.84
Romain Danzé,Rennes,32,"D(R),M(CR)",29(2),2662,-,2,3,-,0.1,78.4,1.6,-,6.84
Grégory Sertic,Bordeaux,29,"D(C),M(C)",24(3),2095,1,-,6,-,1.3,86.5,1.4,-,6.84
Abel Aguilar,Toulouse,34,M(C),18(3),1660,-,1,5,-,0.5,79.1,2.2,-,6.84
Yohan Mollo,Saint-Etienne,29,"M(CLR),FW",12(11),1147,4,1,4,-,1.2,74.4,0.7,-,6.84
Georges-Kévin Nkoudou,Nantes,24,AM(LR),16(12),1606,2,1,2,-,1,80.9,0.3,2,6.84
Maxime Poundjé,Bordeaux,26,D(L),12,962,1,1,1,-,0.3,80.9,1.4,-,6.83
Benjamin Angoua,Guingamp,32,D(CR),16(5),1535,-,-,5,1,0.2,81.1,1.5,-,6.83
Ezequiel Lavezzi,Paris Saint-Germain,34,"AM(CLR),FW",19(11),1622,8,2,2,-,1.1,86,0.2,1,6.83
Antoine Conte,Reims,25,D(CR),29,2536,-,-,6,1,0.4,84.5,0.9,-,6.83
Jérémy Choplin,Metz,34,D(C),20(1),1808,-,-,2,-,0.1,72.3,1.6,-,6.83
Yoann Gourcuff,Lyon,32,M(CL),8(9),774,3,4,-,-,1.1,85.2,0.7,-,6.83
Vincent Le Goff,Lorient,29,D(L),25(3),2296,1,1,2,-,0.1,79.4,1.1,-,6.82
Sylvain Marchal,Metz,39,D(C),15(2),1258,-,-,3,-,0.4,73.9,1.8,-,6.82
Clinton N'Jie,Lyon,25,"AM(L),FW",15(15),1521,7,7,1,-,1.6,78,0.4,1,6.82
Rio Mavuba,Lille,35,M(C),30,2605,1,-,4,-,0.2,85.1,0.4,1,6.82
Floyd Ayité,SC Bastia,30,"M(CLR),FW",26(4),2334,6,2,4,-,1.8,76.2,1,1,6.82
François Moubandje,Toulouse,29,D(CL),30(1),2702,-,2,4,1,0.1,73.1,1.8,1,6.82
Kassim Abdallah,Evian Thonon Gaillard,32,D(R),29(1),2582,-,3,5,1,-,67.5,1.6,1,6.82
Ryad Boudebouz,SC Bastia,29,"M(CLR),FW",32(2),2827,5,3,3,-,1.1,77.2,0.8,3,6.82
Felipe Saad,Caen,35,D(CL),7(3),704,-,-,2,-,0.5,78,1.7,-,6.82
Simon Pouplin,Nice,34,GK,8,691,-,-,1,-,-,30.6,0.1,-,6.82
Alphonse Areola,SC Bastia,26,GK,35,3150,-,-,1,-,-,52,0.3,1,6.81
Loïck Landre,Lens,27,D(C),26,2240,-,-,4,2,0.4,78.1,1.8,-,6.81
Sloan Privat,Caen,29,FW,13(7),983,6,1,1,-,2,57.2,3.9,1,6.81
Vincent Aboubakar,Lorient,27,"AM(R),FW",2,180,1,-,1,-,3,72.2,1,-,6.81
Pedrinho,Lorient,34,D(R),7(2),672,-,-,1,-,-,76.6,1.2,-,6.80
Mathieu Deplagne,Montpellier,27,D(LR),23(8),2079,-,1,7,-,0.3,77.5,1,-,6.80
David Rozehnal,Lille,38,"D(C),DMC",14(4),1382,-,-,-,-,0.3,83,2.6,1,6.80
Lindsay Rose,Lyon,27,D(C),13(2),1207,-,-,4,1,0.2,84.3,1.7,1,6.80
Chaker Alhadhur,Nantes,27,D(LR),12(3),1101,-,-,3,1,0.4,81.4,0.9,1,6.79
Gaël Danic,SC Bastia,37,AM(CLR),14(1),1092,1,4,2,-,1.1,73,0.5,1,6.79
Kian Hansen,Nantes,30,"D(C),DMC",28(1),2417,-,1,3,-,0.6,77.2,2.4,-,6.79
Pape Souaré,Lille,29,"D(L),M(L)",9(3),959,-,-,5,-,0.3,78,1.3,-,6.79
Joris Marveaux,Montpellier,36,M(CR),20(9),1786,-,1,3,-,0.2,79.1,1.1,-,6.79
Jordan Ferri,Lyon,27,M(C),30(5),2614,1,6,7,-,1.1,86.2,0.5,-,6.79
Jonathan Brison,Saint-Etienne,36,D(LR),9(9),954,1,-,5,-,0.2,73.4,1.6,1,6.79
Nolan Roux,Lille,31,"AM(LR),FW",29(4),2363,9,3,2,-,2.1,72.6,1.7,2,6.79
Gilles Sunu,Evian Thonon Gaillard,28,"AM(LR),FW",9(1),622,3,1,1,-,1.3,66.9,0.9,-,6.78
Rémy Vercoutre,Caen,39,GK,38,3420,-,-,-,-,-,45.6,0.2,-,6.78
Cyriak Garel,Reims,22,Goalkeeper,0(1),68,-,-,-,-,-,39.1,-,-,6.78
Romain Rocchi,Metz,37,"DMC,M(R)",3,254,-,-,1,-,0.7,73.2,1,-,6.78
Ellyes Skhiri,Montpellier,24,DMC,1(1),91,-,1,-,-,0.5,83.7,0.5,1,6.78
Younousse Sankharé,Guingamp,29,M(C),25(4),2277,-,4,7,1,0.7,75.6,1.3,1,6.77
Maxime Baca,Guingamp,36,D(LR),12(2),1087,-,-,-,-,0.1,61.7,1.6,-,6.77
Olivier Sorlin,Evian Thonon Gaillard,40,M(C),26(4),2453,1,1,5,-,0.1,82.6,1.1,-,6.77
Antoine Devaux,Reims,34,M(C),27(1),2303,1,-,4,-,0.8,83.2,1.9,-,6.77
Lucas Ocampos,Marseille,24,"M(CLR),FW",3(9),485,2,1,1,-,1.1,71.8,0.5,-,6.77
Renaud Cohade,Saint-Etienne,34,M(C),11(6),1040,1,-,2,-,0.7,77.3,1.5,-,6.77
Djakaridja Koné,Evian Thonon Gaillard,32,DMC,22(4),1921,1,-,5,-,0.5,76.1,1.7,1,6.77
Pavle Ninkov,Toulouse,34,"D(R),M(R)",15(6),1337,1,-,3,1,0.4,69.6,0.7,1,6.77
Marcel Tisserand,Toulouse,26,"D(CLR),M(R)",17(4),1418,-,1,3,1,0.6,66.2,2.4,2,6.77
Alassane Pléa,Nice,26,"AM(LR),FW",27(6),2457,3,6,7,-,1.8,75,1,1,6.76
Baissama Sankoh,Guingamp,27,"D(CR),M(C)",8(1),796,-,-,1,-,0.1,78.5,1.7,-,6.76
Thomas Touré,Bordeaux,25,"AM(CLR),FW",16(7),1512,2,3,4,-,2,76.3,1,1,6.76
Danijel Subasic,Monaco,34,GK,37,3330,-,-,4,-,-,56.1,0.1,1,6.76
Florent Balmont,Lille,39,DMC,25(5),2177,1,4,8,-,1.1,86.8,0.2,-,6.76
Steve Mandanda,Marseille,34,GK,38,3420,-,-,2,-,-,77.4,0.1,-,6.76
Alejandro Bedoya,Nantes,32,"M(CR),FW",20(8),1886,3,1,3,-,1.3,76.7,1.5,1,6.76
François Kamano,SC Bastia,23,"AM(LR),FW",19(5),1494,4,3,3,1,1.5,74.6,0.4,1,6.75
Ferjani Sassi,Metz,27,DMC,12(1),953,1,1,2,-,1.2,75,1.2,-,6.75
Romain Philippoteaux,Lorient,31,AM(LR),13(2),1033,2,1,-,-,0.9,78.2,0.1,-,6.75
