Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Steven Bergwijn,PSV Eindhoven,21,AM(LR),27(5),2175,7,1.8,22.3,83.8,0.5,0.5,0.1,7.34
Teun Koopmeiners,AZ Alkmaar,21,"D(C),DMC",25(1),2191,4,1.6,48.7,81.7,1.3,3.5,0.1,7.33
Sam Larsson,Feyenoord,26,AM(L),14(5),1250,5,2,33.7,75.3,0.6,1.8,0.2,7.33
Mason Mount,Vitesse,20,AM(C),22(7),2162,8,2.5,24.2,77.4,2.3,0.8,0.1,7.31
Younes Namli,PEC Zwolle,25,AM(CR),32,2808,4,2.6,31.7,76.7,1.3,2.2,0.1,7.31
Frenkie de Jong,Ajax,22,"D(C),DMC",16(6),1560,7,1.5,62.2,91.4,-,2.9,0.1,7.30
Renato Tapia,Feyenoord,23,"D(C),DMC",15,1243,-,0.2,61.6,85.6,-,5.9,-,7.30
Amin Younes,Ajax,25,AM(CL),9(4),849,2,1.3,26.2,78.6,0.3,0.8,0.1,7.28
Joshua Brenet,PSV Eindhoven,25,"D(LR),M(R)",32,2822,4,1.3,42.7,80.4,0.9,2.3,0.1,7.28
Milot Rashica,Vitesse,23,"AM(LR),FW",18(1),1607,3,1.3,21.9,68.8,1.3,1.3,-,7.27
Nicolás Tagliafico,Ajax,26,D(CL),15,1339,2,1,51.5,84.3,0.5,1.7,-,7.25
Nick Viergever,Ajax,29,"D(CL),DMC",12,1080,1,1.1,69.8,86.3,0.2,1.6,0.1,7.25
Santiago Arias,PSV Eindhoven,27,D(R),30,2664,6,1.8,44.4,82.3,0.8,1.9,0.1,7.25
Fredrik Midtsjø,AZ Alkmaar,25,M(CR),27(2),2422,-,1.4,63.8,85.3,0.1,2.8,0.1,7.24
Thomas Meißner,Willem II,28,D(C),4,351,1,0.5,49.3,82.2,-,4.5,-,7.24
Justin Bijlow,Feyenoord,21,GK,3,270,-,-,32.7,70.4,-,8,-,7.23
Angeliño,NAC Breda,22,D(L),34,3060,6,2.4,42.9,76.3,2.2,3.9,-,7.23
Gastón Pereiro,PSV Eindhoven,24,AM(CLR),21(7),1730,4,2,21.4,74.7,1.2,0.8,0.1,7.23
Yassin Ayoub,FC Utrecht,25,M(C),31,2636,6,2.1,37.2,81,0.7,1.8,0.1,7.23
Youness Mokhtar,PEC Zwolle,27,AM(LR),32,2654,5,2.2,26.8,73.9,1.1,2.2,0.1,7.21
Ryan Thomas,PEC Zwolle,24,AM(CL),31,2711,3,1.2,50.8,83.6,0.2,5.2,0.1,7.20
Hicham Faik,Excelsior,27,M(C),33,2922,3,1.5,48.6,81.7,1.3,3.1,0.1,7.19
Tonny Vilhena,Feyenoord,24,M(CL),33,2922,4,1.5,40,81.8,0.4,1.6,0.1,7.19
Karim El Ahmadi,Feyenoord,34,DMC,31,2780,4,0.8,61.3,89.6,0.1,3.1,-,7.19
Jonas Svensson,AZ Alkmaar,26,"D(R),DMC",32,2824,5,1.4,56.5,84.6,0.4,2.4,0.1,7.18
Guram Kashia,Vitesse,31,D(C),32,2744,1,0.4,55.5,81.1,-,4.5,-,7.17
Klaas-Jan Huntelaar,Ajax,35,FW,24(4),2032,5,1,20.1,74.8,0.1,0.3,0.1,7.17
Joël Veltman,Ajax,27,D(CR),28(2),2485,1,0.7,55.4,85.4,0.5,2.4,-,7.17
Nicolai Jørgensen,Feyenoord,28,FW,25(1),2113,3,1.4,31.5,76.2,0.1,0.8,0.1,7.16
Bjørn Johnsen,ADO Den Haag,27,FW,29(5),2562,-,0.5,18.3,59.1,-,0.5,-,7.14
Bryan Linssen,Vitesse,28,"AM(CLR),FW",33,2781,5,0.8,20.1,66.9,0.3,0.8,0.1,7.14
Tom Beugelsdijk,ADO Den Haag,28,D(C),23(1),2064,-,0.1,35.6,70.9,-,3.7,-,7.14
Arbër Zeneli,SC Heerenveen,24,AM(LR),20(2),1659,7,1.6,29.2,80.6,0.7,1,-,7.14
Lex Immers,ADO Den Haag,33,"AM(C),FW",33,2926,5,1.2,40,75.7,0.2,3.8,0.1,7.14
Jean-Paul Boëtius,Feyenoord,25,AM(CL),19(9),1680,7,1.5,24.4,80.5,0.8,1.5,0.2,7.14
Dani Schahin,Roda,29,FW,26(2),2289,2,1,29.3,65.2,-,0.7,0.1,7.14
Jean-Christophe Bahebeck,FC Utrecht,26,"AM(LR),FW",4(2),358,-,0.3,13.5,53.1,-,0.2,-,7.12
Adam Maher,Twente,25,M(CR),16,1422,4,2.2,56,78,1.3,5.1,0.1,7.12
Ritsu Doan,FC Groningen,21,AM(CLR),28(1),2296,3,1.1,26.2,80.8,0.3,0.8,0.1,7.12
Willem Janssen,FC Utrecht,32,"D(C),M(C)",33,2926,-,0.1,56.8,83.5,-,6.3,-,7.11
Alexander Büttner,Vitesse,30,"D(L),M(L)",15(2),1385,6,1.7,38.2,78.3,2.2,2.6,-,7.11
Jurgen Mattheij,Excelsior,26,D(C),33,2970,2,0.2,46.3,76.5,-,6.8,-,7.11
Kevin Diks,Feyenoord,22,D(R),18(5),1694,4,0.7,50.9,84.7,0.2,3,0.1,7.11
Abdenasser El Khayati,ADO Den Haag,30,AM(C),32,2796,11,2.7,34.4,76.8,2.5,2.9,-,7.11
Deyovaisio Zeefuik,FC Groningen,21,D(R),12(1),1080,1,0.8,30.2,79.1,0.2,1.5,-,7.10
Manu García,NAC Breda,21,M(CL),34,3024,2,1.9,46.4,78.7,0.7,4.6,0.3,7.10
Denzel Dumfries,SC Heerenveen,23,D(R),33,2940,7,0.9,39.3,76.2,0.5,2.8,-,7.10
Sergio Padt,FC Groningen,29,GK,34,3060,-,-,35.8,50.3,-,9.4,-,7.09
Dylan Vente,Feyenoord,20,FW,5(4),454,4,0.8,15.8,79.6,0.1,0.4,-,7.08
Jeffrey Chabot,Sparta Rotterdam,21,D(C),18(2),1566,1,0.3,33.4,74.4,-,3.4,-,7.08
Jeremiah St. Juste,Feyenoord,22,"D(CR),DMC",14(1),1220,-,0.5,52.9,85.9,0.1,3.7,-,7.08
Kenneth Paal,PSV Eindhoven,22,D(L),4(1),418,-,0.6,29,78.6,0.4,2.4,-,7.08
Jamiro Monteiro,Heracles,25,AM(C),30(4),2798,3,1.6,43.4,87.7,0.3,2.6,0.1,7.08
Matthijs de Ligt,Ajax,19,D(C),33,2913,2,0.3,62.4,89.3,-,3.3,-,7.07
Tim Coremans,ADO Den Haag,28,Goalkeeper,0(1),47,-,-,24,58.3,-,9,-,7.07
Luigi Bruins,Excelsior,32,AM(CL),24(3),2107,2,1.3,43.6,79.9,0.4,3.2,-,7.07
Daniel Schwaab,PSV Eindhoven,30,"D(CR),DMC",31,2790,2,0.3,50.6,82.2,-,5.2,-,7.06
Sven van Beek,Feyenoord,24,D(C),19(1),1747,1,0.3,69.1,87.6,-,5,-,7.06
Jan-Arie van der Heijden,Feyenoord,31,D(C),18,1614,-,0.1,60.5,89.3,0.1,4.6,0.1,7.06
Clint Leemans,VVV-Venlo,23,DMC,33,2939,4,1.8,46.3,77.6,1.5,3.8,0.1,7.05
Konstantinos Tsimikas,Willem II,23,D(L),32(1),2813,3,1,30,70,0.9,1.6,-,7.05
Ridgeciano Haps,Feyenoord,26,D(L),22(1),1717,1,0.5,40.6,84.9,0.3,2.8,-,7.04
Stijn Schaars,SC Heerenveen,35,DMC,29,2580,3,1.4,61.6,80.2,0.1,7.2,0.1,7.04
Jeroen Zoet,PSV Eindhoven,28,GK,32,2879,-,-,25.2,58.9,-,8.2,-,7.04
Michiel Kramer,Sparta Rotterdam,30,FW,7(1),631,2,1.1,23.4,65.2,-,0.6,-,7.03
Menno Koch,NAC Breda,24,D(C),13,1170,1,0.2,40,86,-,2.6,-,7.03
Roy Beerens,Vitesse,31,"AM(CLR),FW",11(1),866,4,2.3,22.7,83.5,1.8,0.3,-,7.02
Tim Matavz,Vitesse,30,FW,27(3),2376,1,0.7,13.1,50.8,0.1,0.3,0.1,7.01
Gyrano Kerk,FC Utrecht,23,"AM(R),FW",28(2),2440,4,0.7,13.5,69,0.2,0.1,0.1,7.01
Stijn Wuytens,AZ Alkmaar,29,"D(C),DMC",29,2533,1,0.2,67.4,90.1,0.1,4.4,-,7.00
Mateusz Klich,FC Utrecht,29,M(C),14,1069,2,1.6,46.4,83.7,0.7,2.4,0.1,6.99
Aaron Meijers,ADO Den Haag,31,"D(L),DMC",33,2970,1,0.8,42.6,70,0.3,4.3,-,6.99
Oussama Assaidi,Twente,30,"AM(L),FW",24(1),1975,3,1.6,29,87.6,0.2,1.3,-,6.99
Eric Botteghin,Feyenoord,31,D(C),10(2),881,-,0.6,62.9,85.6,-,5.8,-,6.99
Guus Til,AZ Alkmaar,21,AM(C),33,2829,3,1.2,34.7,82.7,0.1,1,-,6.99
Lennart Thy,VVV-Venlo,27,FW,32,2857,5,1.1,27.1,68.4,0.1,0.8,-,6.98
Samir Memisevic,FC Groningen,25,"D(C),DMC",28(1),2430,-,0.1,45.3,79.2,-,3.4,-,6.98
Christian Kum,Roda,33,D(CLR),19,1666,1,0.3,35.4,76.6,0.1,3.5,-,6.98
Fran Sol,Willem II,27,FW,32,2866,5,0.9,22.7,73.3,0.2,0.4,0.1,6.98
Joachim Andersen,Twente,23,D(C),2,180,-,-,50,86,-,5,-,6.98
Mike van Duinen,Excelsior,27,"AM(LR),FW",26(3),2412,3,1,15.9,58.3,0.2,0.4,-,6.97
Matt Miazga,Vitesse,23,D(C),29(3),2640,-,0.2,52.7,84.2,-,4.3,-,6.97
Umar Sadiq,NAC Breda,22,FW,6(6),621,1,0.4,9.9,77.3,-,0.2,0.1,6.96
Danny Bakker,ADO Den Haag,24,"D(C),DMC",34,3055,1,0.6,42.4,76.6,0.1,3.6,0.1,6.96
Donis Avdijaj,Roda,22,AM(L),10(1),791,2,0.9,23.5,73.3,0.4,0.6,0.1,6.96
Jordy de Wijs,Excelsior,24,D(C),18(1),1654,-,0.2,41.3,76.9,0.1,3.8,-,6.95
Luis Orejuela,Ajax,23,Defender,0(1),45,-,-,18,83.3,1,1,-,6.95
Mimoun Mahi,FC Groningen,25,"AM(CLR),FW",23(3),2039,5,1.4,20.8,73.8,0.8,0.7,-,6.95
Thomas Ouwejan,AZ Alkmaar,22,D(L),30(1),2545,1,1,43.3,84.4,0.2,1.2,-,6.95
Ben Rienstra,Willem II,29,"D(C),M(C)",30,2682,2,1,36.5,74.6,0.2,1.4,-,6.94
Nicolas Isimat-Mirin,PSV Eindhoven,27,D(C),32,2877,1,0.1,45.6,86.8,-,4.2,-,6.94
Soufyan Ahannach,Sparta Rotterdam,23,AM(L),12,933,-,1.3,32.3,72.1,0.8,1.3,0.1,6.94
Amir Absalem,FC Groningen,22,D(L),6(2),551,-,0.9,27.4,76.3,0.3,1.3,-,6.94
Robin Pröpper,Heracles,25,"D(C),DMC",25(1),2204,1,0.4,52.2,82.6,-,5.8,-,6.94
Jens Toornstra,Feyenoord,30,AM(CLR),26(6),2297,10,1.7,34.2,80.2,0.8,2.2,0.1,6.94
Arno Verschueren,NAC Breda,22,"D(R),DMC",26,2180,-,0.5,38.5,75.2,0.1,1.8,0.1,6.93
Simon Gustafson,Roda,24,AM(C),33,2942,6,1.8,37.3,82.1,0.5,3.3,0.2,6.93
Bartholomew Ogbeche,Willem II,34,"AM(LR),FW",13(7),1216,1,0.6,19.6,70.3,0.1,0.4,-,6.93
Thulani Serero,Vitesse,29,DMC,28(1),2329,-,0.5,51.2,88.9,-,1.7,-,6.92
Daniel Høegh,SC Heerenveen,28,D(C),34,3060,1,0.3,55.1,87.2,-,3.9,-,6.92
Robert Zwinkels,ADO Den Haag,36,GK,29,2563,-,-,34.5,60.4,-,12.7,-,6.91
Vincent Vermeij,Heracles,24,FW,14(10),1344,1,0.7,17.6,62.6,-,0.4,-,6.91
Thierry Ambrose,NAC Breda,22,"AM(R),FW",30,2372,4,0.9,16.7,67.6,0.3,0.4,-,6.91
Mike te Wierik,FC Groningen,27,D(CR),33,2938,-,0.5,35.9,80.9,0.2,2.8,-,6.90
Mikhail Rosheuvel,Roda,28,"AM(CLR),FW",32(1),2776,5,1.6,22,77.4,1.2,0.7,-,6.90
Stefan Thesker,Twente,28,"D(CL),DMC",18,1608,-,0.2,43.8,77.9,0.2,4.5,-,6.89
Vito van Crooij,VVV-Venlo,23,AM(LR),27(4),2464,5,1.4,25,69.5,0.8,1.8,0.1,6.89
Fred Friday,Sparta Rotterdam,24,FW,11(3),1009,2,1.5,19.4,73.2,-,0.4,0.1,6.89
Juninho Bacuna,FC Groningen,21,M(C),28(5),2594,4,1.1,38.6,74.3,0.5,3.4,0.2,6.89
Danny Post,VVV-Venlo,30,DMC,19(1),1667,2,0.6,35.2,71.3,0.2,2.7,-,6.89
Mauro Júnior,PSV Eindhoven,20,M(C),5(10),583,3,1.4,13.1,81.6,0.6,0.5,-,6.89
Adil Auassar,Roda,32,"D(C),M(CL)",27(2),2409,3,0.8,46.4,71.4,0.8,5.7,-,6.88
Rasmus Kristensen,Ajax,21,D(R),5(3),484,-,0.9,39.3,81.8,0.8,1,-,6.88
Philippe Sandler,PEC Zwolle,22,D(C),22(1),2014,-,0.3,59.3,85,-,6.2,-,6.88
Django Warmerdam,FC Groningen,23,"D(L),M(CL)",28(2),2516,-,0.7,33.6,80.2,0.2,1.6,-,6.88
André Onana,Ajax,23,GK,33,2970,-,-,25.8,73.1,-,5,-,6.88
Thom Haye,Willem II,24,AM(CLR),28(5),2476,1,0.8,31.5,72.2,0.7,2.4,0.1,6.87
Lars Unnerstall,VVV-Venlo,28,GK,32,2880,-,-,29.8,50.4,-,9.3,-,6.87
Fernando Lewis,Willem II,26,"D(CR),M(L)",21(6),1892,3,0.9,26.1,71,0.7,1.8,-,6.87
Tsiy William Ndenge,Roda,22,DMC,23(9),2237,2,0.6,27.7,79.6,0.1,2.6,-,6.87
Diederik Boer,PEC Zwolle,38,GK,33,2970,-,0.1,37.5,62.8,-,8.5,-,6.87
Sander van de Streek,FC Utrecht,26,"AM(CL),FW",28(6),2506,6,1.1,22.5,68.5,0.2,0.6,-,6.86
Bram van Polen,PEC Zwolle,33,D(CLR),29,2610,1,0.8,50.3,84.2,0.3,6.6,0.1,6.86
Kik Pierie,SC Heerenveen,18,D(CL),31,2555,1,0.2,54.1,84.6,-,4.8,-,6.86
Lucas Schoofs,NAC Breda,22,Midfielder,4(1),394,-,0.2,36.4,83,-,2.8,0.2,6.85
Sean Klaiber,FC Utrecht,24,"D(R),M(CR)",32(1),2875,1,1,42.5,76.5,0.5,2.7,-,6.85
Pablo Marí,NAC Breda,25,D(C),30(1),2673,-,0.2,44.6,80.6,-,5.9,-,6.84
Pantelis Hatzidiakos,AZ Alkmaar,22,D(C),24(2),2113,1,0.1,52.7,89.8,-,2.9,-,6.84
Ryan Koolwijk,Excelsior,33,M(C),28,2429,1,0.5,45.3,78.8,-,3.9,-,6.84
Noussair Mazraoui,Ajax,21,D(R),3(5),291,-,0.8,23,85.3,0.3,0.5,-,6.84
Maximilian Wöber,Ajax,21,D(CL),16(6),1230,-,0.1,39.7,88.2,0.1,1.5,-,6.84
Bram Castro,Heracles,36,GK,34,3060,-,0.1,33.9,59.9,-,9.1,-,6.83
Thomas Bruns,Vitesse,27,AM(CL),21(8),1939,3,1.1,32.7,76,1,2.7,-,6.83
Shaquille Pinas,ADO Den Haag,21,D(C),3(2),315,-,0.2,26.2,71,-,2.2,-,6.83
Tyronne Ebuehi,ADO Den Haag,23,D(LR),28,2375,2,0.7,38.5,79.2,0.5,2.4,-,6.83
Michael Maria,Twente,24,D(L),5(1),454,-,0.8,17.5,64.8,0.5,0.5,-,6.83
Oussama Idrissi,FC Groningen,23,AM(LR),10(5),919,1,1.1,22.7,74.4,0.7,2.1,0.1,6.83
Kingsley Ehizibue,PEC Zwolle,24,"D(R),M(R)",33,2943,1,1.4,35.5,80.9,0.8,1.6,-,6.83
Mitchel Paulissen,Roda,26,"AM(CL),FW",7,491,1,0.9,18.9,69.7,1,0.7,-,6.83
Bilal Basacikoglu,Feyenoord,24,AM(LR),3(10),398,3,0.8,12.2,77.8,0.4,0.5,0.1,6.83
Moreno Rutten,VVV-Venlo,26,"D(R),DMC",30,2616,1,0.5,29.9,72.4,0.4,1.7,0.1,6.83
Daley Sinkgraven,Ajax,23,"D(L),M(CL)",1(3),145,-,0.5,24.8,87.9,0.5,2.5,-,6.82
Mats Seuntjens,AZ Alkmaar,27,"M(CLR),FW",15(16),1613,4,0.9,30.2,84.3,0.1,1.8,0.1,6.82
Wilfried Kanon,ADO Den Haag,25,D(CL),23,1859,1,-,31.1,77,-,2.9,-,6.82
Mark van der Maarel,FC Utrecht,29,D(CLR),27(3),2440,-,0.4,44.8,78.3,0.1,4.5,-,6.81
Yuki Kobayashi,SC Heerenveen,27,AM(CR),30,2568,-,1.3,40,83.2,0.5,2.3,0.1,6.81
Ryan Sanusi,Sparta Rotterdam,27,M(C),32(1),2788,1,0.8,40,79.5,0.3,2.6,-,6.81
Danny Holla,Twente,31,DMC,23(2),1981,4,1.6,29.7,76.4,0.8,2.6,0.1,6.81
Roel Janssen,VVV-Venlo,29,D(L),22(3),1978,-,0.3,35.8,74,0.1,3.2,-,6.80
Tom van Weert,FC Groningen,29,FW,24(7),2153,1,0.7,16.1,64,0.1,0.4,-,6.80
Robert Mühren,Sparta Rotterdam,30,"AM(C),FW",25(3),2135,4,0.9,18.3,60.5,0.1,0.3,0.1,6.80
Marco Bizot,AZ Alkmaar,28,GK,34,3060,1,0.1,29.1,66,-,7,-,6.80
Mitchell te Vrede,NAC Breda,27,FW,7(4),625,1,0.5,13.7,70.2,-,0.1,-,6.80
Lorenzo Burnet,Excelsior,28,D(L),3(1),261,-,0.5,23.8,71.6,0.3,2.3,-,6.80
Roy Kortsmit,Sparta Rotterdam,26,GK,19,1672,-,-,28.6,45.9,-,9.7,-,6.80
Etien Velikonja,Willem II,30,FW,5,300,-,-,5.4,74.1,-,-,-,6.80
Mattijs Branderhorst,Willem II,25,GK,20,1756,-,-,27.3,47.4,-,7.5,-,6.80
Kenneth Dougall,Sparta Rotterdam,26,DMC,29,2510,-,0.9,43,79,0.2,2.4,-,6.79
Jordy Bruijn,SC Heerenveen,22,Midfielder,2(2),197,-,0.5,24.5,80.6,0.3,3,-,6.79
Nigel Bertrams,NAC Breda,26,GK,16,1431,-,-,28.9,70.3,-,8.6,-,6.79
Owen Wijndal,AZ Alkmaar,19,D(L),4(3),471,-,0.6,33.4,83.8,0.4,0.9,-,6.79
Fankaty Dabo,Vitesse,23,D(R),24(2),2084,2,0.7,35.2,77.9,0.6,2.2,-,6.79
Jannik Huth,Sparta Rotterdam,25,GK,14,1260,-,-,30.6,47.8,-,9.2,-,6.79
Levi García,Excelsior,21,AM(L),5(10),648,1,0.7,10.7,69.4,-,0.2,0.1,6.79
Kristoffer Peterson,Heracles,24,AM(CLR),28(5),2478,3,1,23.3,79.6,0.5,0.7,0.1,6.78
Morten Thorsby,SC Heerenveen,23,AM(CL),26(5),2289,2,0.7,32.2,80.1,0.1,0.9,-,6.78
Mitchell Dijks,Ajax,26,"D(L),M(L)",8(1),682,-,0.9,36.4,84.8,0.2,1.2,-,6.78
Miquel Nelom,Feyenoord,28,D(L),3(3),419,-,0.3,43,87.2,-,5.3,-,6.77
Fabian Sporkslede,NAC Breda,25,D(R),20(2),1840,-,0.6,42.3,83,0.3,3.1,-,6.77
Ron Vlaar,AZ Alkmaar,34,D(C),10(2),943,-,0.4,54.1,89.5,-,3.7,-,6.77
Jeff Hardeveld,Heracles,24,D(CL),18,1540,-,0.3,48.8,77,0.2,6.6,-,6.76
Patrick Banggaard,Roda,25,D(C),14,1260,1,0.1,33.4,80.6,-,2.9,-,6.76
Ludovit Reis,FC Groningen,19,DMC,11(5),1004,1,0.6,29.3,75,-,1.6,-,6.76
Mounir El Allouchi,NAC Breda,24,M(CL),33,2788,3,0.7,39.2,83.9,0.2,1.3,-,6.75
Brahim Darri,Heracles,24,AM(L),10(7),893,3,1.2,19.6,82.3,0.7,0.6,0.1,6.75
Sheraldo Becker,ADO Den Haag,24,AM(LR),27,2219,7,1.6,21.8,71.9,1.4,1.4,-,6.75
Mustafa Saymak,PEC Zwolle,26,M(CLR),31,2735,2,1.1,27.6,75.8,0.1,1.7,-,6.75
Haris Vuckic,Twente,26,AM(C),11(1),1010,-,1.7,29.5,78,0.1,1.4,0.2,6.74
Hidde ter Avest,Twente,22,"D(R),M(R)",22,1779,-,0.5,32.6,69.3,0.3,2.5,-,6.74
Sofyan Amrabat,Feyenoord,22,DMC,11(10),1190,2,0.6,35,86.1,0.1,2.5,-,6.73
Cristián Cuevas,Twente,24,D(L),23(1),1968,-,1.1,38.5,76.8,0.6,1.6,-,6.73
Abdou Harroui,Sparta Rotterdam,21,Midfielder,1,90,-,1,29,79.3,-,7,-,6.73
Hennos Asmelash,ADO Den Haag,20,Defender,1,76,-,-,32,84.4,1,4,-,6.73
Milan Massop,Excelsior,25,D(L),26,2158,1,0.4,29.3,70.5,0.5,1.9,-,6.73
Nick Proschwitz,Sparta Rotterdam,32,FW,5(2),444,-,0.3,19.4,56.6,0.1,-,-,6.73
Robin van Persie,Feyenoord,35,"AM(C),FW",4(8),403,1,0.8,13.9,84.4,0.1,0.4,0.1,6.73
Dirk Marcellis,PEC Zwolle,31,D(CR),27(1),2350,-,0.3,54.6,81.8,-,4.9,-,6.73
Robin van der Meer,FC Utrecht,24,D(L),6(2),488,1,0.4,27.8,78.4,0.4,3.4,-,6.72
Urby Emanuelson,FC Utrecht,33,"D(L),M(CLR)",20(8),1907,3,1.4,37.8,79,0.8,3.3,-,6.71
Navarone Foor,Vitesse,27,M(CLR),27(3),2285,4,1.1,35.5,80.9,0.3,2,-,6.71
Delano van Crooij,VVV-Venlo,28,Goalkeeper,2,180,-,-,36.5,53.4,-,11,-,6.71
Leonard Nienhuis,Sparta Rotterdam,29,GK,1(1),128,-,-,15,23.3,-,2,-,6.71
Yoëll van Nieff,FC Groningen,26,"D(CL),DMC",16(5),1450,3,0.8,34.8,75.1,0.8,4.8,-,6.71
Myron Boadu,AZ Alkmaar,18,FW,0(1),23,-,1,12,100,-,-,-,6.70
Joël Drommel,Twente,22,GK,18,1620,-,-,30.4,51,-,8.3,-,6.70
Peet Bijen,Twente,24,D(C),32,2880,1,0.2,44.6,81.1,-,3.7,-,6.70
Tim Breukers,Heracles,31,D(LR),29(1),2535,-,0.6,35.3,74.7,0.5,1.4,-,6.69
Wout Faes,Excelsior,21,D(C),18(1),1573,-,-,32.5,83,-,3.3,-,6.69
Hidde Jurjus,Roda,25,GK,34,3060,-,-,35.6,59,-,12.2,-,6.69
Darryl Lachman,Willem II,29,D(C),32,2817,-,0.1,42.6,78.6,-,3.9,-,6.69
Mohamed El Makrini,Roda,31,DMC,23(2),1865,-,0.3,26.6,75.3,0.1,1.5,-,6.69
Roland Baas,Heracles,23,D(L),12(2),1172,1,0.8,37.5,78.7,0.4,2,-,6.69
Kasper Dolberg,Ajax,21,FW,11(12),1143,-,0.7,11.5,78.1,-,-,-,6.69
Freek Heerkens,Willem II,29,"D(CLR),DMC",28(1),2539,1,0.4,38.4,73.3,0.2,2.6,-,6.68
Ismail Azzaoui,Willem II,21,AM(L),10(14),1149,4,0.8,11.8,67.6,0.3,0.5,-,6.68
Bart Meijers,NAC Breda,22,D(C),11(2),1107,-,0.3,39.1,85.2,-,3,-,6.68
Cyriel Dessers,FC Utrecht,24,FW,14(15),1388,3,0.6,12.5,66.9,0.1,0.3,-,6.67
Elmo Lieftink,Willem II,25,DMC,12(9),1183,2,0.6,21,68.7,0.1,0.8,0.1,6.67
Tyrell Malacia,Feyenoord,19,D(L),8(3),792,-,0.5,33.2,77.5,0.5,2.5,-,6.67
Dave Bulthuis,SC Heerenveen,29,D(CL),9(2),787,-,0.5,35.9,79.5,0.1,1.9,-,6.66
Michel Vlap,SC Heerenveen,22,AM(CL),16(8),1397,3,0.9,22.3,75.5,0.2,0.7,-,6.66
Ögmundur Kristinsson,Excelsior,30,GK,15,1350,-,-,29.1,48.5,-,7.7,-,6.66
Mitchell van Bergen,Vitesse,19,AM(R),3(7),386,2,1.3,12.2,84.4,0.7,0.2,-,6.65
Sherel Floranus,Sparta Rotterdam,20,D(LR),21(3),1973,3,0.6,32.5,78.7,0.4,2,-,6.65
Bart Ramselaar,PSV Eindhoven,23,AM(CL),18(13),1713,2,1.3,22.2,84.2,0.1,0.8,-,6.65
Miquel Nelom,Sparta Rotterdam,28,D(L),10,856,1,0.5,32,75.9,0.6,2.3,-,6.65
Nils Röseler,VVV-Venlo,27,D(C),34,3053,-,0.1,41.6,77.9,-,3.9,-,6.65
Ruben Yttergård Jenssen,FC Groningen,31,M(CL),11(1),949,3,0.5,41.6,83.4,-,3,0.1,6.64
Bart Vriends,Sparta Rotterdam,28,D(C),9(1),814,-,0.1,24,75,-,1.1,-,6.64
Torino Hunte,VVV-Venlo,28,AM(L),24(8),2017,1,0.5,14.7,73.5,0.3,0.6,-,6.64
