Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Habib Bellaid,Boulogne,33,D(L),9,805,-,0.2,32,86.1,-,3.8,-,7.20
Cedric Hengbart,Auxerre,38,D(CR),37,3259,1,0.4,35.6,71.1,0.5,1.4,-,7.19
Lamine Sané,Bordeaux,32,"D(C),M(C)",14(3),1313,-,0.1,34.4,80.5,0.1,3.9,-,7.19
Arnaud Le Lan,Lorient,41,D(L),17(3),1517,2,0.4,39.6,78.6,0.3,3.1,-,7.19
Dany Nounkeu,Toulouse,33,D(C),17,1530,-,0.2,41.1,77.5,-,2.4,0.1,7.18
Anthony Loustallot,Toulouse,27,Goalkeeper,1,90,-,-,18,33.3,-,4,-,7.18
Kevin Gameiro,Lorient,32,FW,34(1),2995,7,1.4,22.3,76.9,0.2,0.3,0.1,7.18
Dejan Lovren,Lyon,29,D(C),8,682,-,0.3,29.8,72.3,-,0.8,-,7.17
Morgan Amalfitano,Lorient,34,M(CLR),37,3286,5,1,37.6,77,0.5,1.7,0.2,7.17
Guillaume Hoarau,Paris Saint-Germain,35,FW,17(5),1546,3,1.1,28.5,68.5,0.1,0.7,-,7.16
Florent Balmont,Lille,39,DMC,35,3036,5,1,52.1,82.4,0.1,2.4,0.2,7.16
Antony Lecointe,Boulogne,38,D(R),19(3),1773,3,0.6,27.5,74.4,0.6,1.2,-,7.16
Cheikh M'Bengue,Toulouse,30,"D(CL),M(L)",30,2624,2,0.6,36.1,78.3,0.3,1.7,-,7.15
Siaka Tiéné,Valenciennes,37,"D(L),M(L)",26(2),2274,1,0.6,36.3,74.1,0.8,2.4,0.1,7.15
Kim Källström,Lyon,36,M(C),28(4),2294,6,1,42.9,74.9,0.8,3.7,0.2,7.15
Anthony Le Tallec,Le Mans,34,FW,33(3),2968,5,1.3,37.5,67.1,0.4,1.3,0.1,7.14
Christophe Jallet,Paris Saint-Germain,35,D(LR),24(11),2365,7,1.5,33.1,76.4,1.3,1.6,0.1,7.14
Marc Planus,Bordeaux,37,D(C),26,2193,1,0.2,43.1,85.3,-,5.9,-,7.13
Dorian Lévêque,Boulogne,29,D(LR),6,540,-,0.2,37.2,70,0.8,1.3,-,7.13
Franck Beria,Lille,36,D(CLR),31(2),2762,1,0.3,35.3,73.8,-,0.9,-,7.12
Sébastien Puygrenier,Monaco,37,D(C),36,3235,2,0.3,32.9,77.7,-,4,-,7.12
Ismaël Gace,Nice,32,D(C),19(1),1685,1,0.2,26.4,67.6,0.2,1.1,0.1,7.12
Lisandro López,Lyon,36,"AM(L),FW",27(6),2529,5,1.2,26.9,80.3,0.2,0.8,0.1,7.12
Yohan Demont,Lens,41,"D(CR),DMC",37,3314,5,1.3,42.5,73.4,1.4,3.3,0.1,7.11
Fabien Audard,Lorient,41,GK,35,3147,-,-,25.9,33.3,-,5.7,-,7.11
Adil Rami,Lille,33,D(C),34,3020,-,0.2,40.9,76.7,0.1,6,-,7.10
Stéphane Mbia,Marseille,33,"D(C),M(C)",26(1),2218,1,0.3,38.9,86,-,2,0.1,7.10
Blaise Matuidi,Saint-Etienne,32,M(CL),35(1),3042,1,1,45.8,82.1,0.2,3,0.1,7.09
Olivier Sorin,Auxerre,38,GK,35,3150,-,-,27.3,53.8,-,12.7,-,7.09
Youssouf Hadji,Nancy,39,FW,24(2),2141,3,0.9,28.3,72.8,0.1,1.4,0.1,7.09
Marouane Chamakh,Bordeaux,35,"AM(C),FW",32(6),2878,1,1.2,26.9,73.5,-,0.2,-,7.09
Moussa Sissoko,Toulouse,29,M(CR),35(2),3190,3,1.4,39.2,77.8,0.1,1.3,0.1,7.08
Eric Chelle,Lens,41,DMC,31,2759,1,0.1,30.5,80.4,-,2.4,-,7.08
Jean Calvé,Grenoble,35,D(R),20(4),1852,1,0.9,34,72.1,0.8,1.8,0.1,7.08
Jeremie Bréchet,Sochaux,39,D(C),33,2902,-,0.1,35.9,81.3,-,4.7,-,7.08
Mouhamadou Dabo,Saint-Etienne,32,D(LR),23(2),1918,-,0.5,34.1,78.9,0.7,1.6,-,7.08
Kader Mangane,Rennes,36,"D(C),DMC",34,2991,-,-,36.3,75,-,2.3,-,7.07
Rémy Riou,Auxerre,31,GK,3,270,-,-,24.7,50,-,9,-,7.07
Mevlüt Erdinc,Paris Saint-Germain,32,FW,30(1),2430,2,1,16.8,74.5,0.1,0.3,-,7.07
Marama Vahirua,Lorient,39,"AM(CL),FW",28(4),2302,9,2.1,27,67.7,1.3,1.5,0.4,7.07
Samba Diakité,Nancy,30,M(C),2(1),180,-,0.7,18.3,74.5,0.7,1,-,7.07
Franco Sosa,Lorient,38,D(R),29,2552,1,0.5,37.6,64.4,0.3,2.8,-,7.07
Hatem Ben Arfa,Marseille,32,"M(CR),FW",17(12),1538,3,1.6,21.1,82,0.9,1.1,0.2,7.07
Miralem Pjanic,Lyon,29,M(C),27(10),2450,10,1.9,39.6,81,1.1,1.9,0.2,7.07
Guirane N'Daw,Saint-Etienne,35,M(C),29(5),2732,1,0.6,38.3,72.8,0.1,3.6,0.1,7.06
Renaud Cohade,Valenciennes,34,M(C),28(4),2430,7,1.4,42.5,81.1,0.9,4.3,0.2,7.06
Matthieu Chalmé,Bordeaux,38,D(R),33,2970,2,0.8,48.3,78.8,0.9,2.8,-,7.06
Helton Dos Reis,Saint-Etienne,31,Defender,2(2),299,-,0.3,34.3,78.8,0.3,3,-,7.06
Hugo Lloris,Lyon,32,GK,36,3240,1,0.1,24.1,48.8,-,7.6,-,7.06
Stéphane Dalmat,Sochaux,40,"M(CR),FW",29,2405,1,0.7,35.7,72.5,0.3,3.6,0.3,7.06
Michel Bastos,Lyon,35,"D(L),M(CLR)",22(10),1978,1,1.4,23.8,75.5,1.4,0.8,0.1,7.06
Diego Pérez,Monaco,39,M(C),20(3),1755,-,0.3,31.6,75.5,0.2,1.9,-,7.05
Mathieu Valbuena,Marseille,34,M(CLR),19(12),1723,1,1.7,28.4,85.5,1.2,0.6,0.1,7.05
Asamoah Gyan,Rennes,33,FW,27(2),2102,3,1.2,20,64.9,0.2,0.5,-,7.05
Johan Audel,Valenciennes,35,"AM(L),FW",20(6),1771,4,1.1,21.2,75.9,1,0.9,0.1,7.05
Pierre-Alain Frau,Lille,39,"AM(LR),FW",25(9),2133,2,1,19.1,70.2,0.2,0.6,0.1,7.04
Jérémy Clément,Paris Saint-Germain,34,M(C),33(1),2872,2,1,51.8,86.3,0.2,4.3,0.1,7.04
Víctor Hugo Montaño,Montpellier,35,FW,33(3),3037,3,1.2,21,72.8,0.1,0.7,0.1,7.04
Nenad Dzodic,Montpellier,42,D(L),17,1497,1,0.2,35.9,84.8,0.1,2.1,-,7.04
Sylvain Armand,Paris Saint-Germain,38,D(CL),33,2967,-,0.5,38.8,76.9,0.4,2.3,-,7.03
Didier Digard,Nice,32,M(C),11(1),870,-,0.6,31.1,70.5,0.2,3.2,0.2,7.03
Park Chu-Young,Monaco,33,FW,26(1),2104,3,1.1,23,64.4,0.1,0.6,0.1,7.03
Boukary Dramé,Sochaux,33,"D(L),M(L)",22(1),1835,-,0.3,33.4,77.4,0.3,2,-,7.03
Jérémy Morel,Lorient,35,D(CL),18(1),1599,1,0.3,41.2,76.1,0.2,3.1,0.1,7.03
Adil Hermach,Lens,33,M(C),30(4),2671,1,0.3,39,74.4,0.1,3.5,-,7.02
Nicolas Penneteau,Valenciennes,38,GK,19,1710,-,-,22.1,51.1,-,7.9,-,7.02
Brice Maubleu,Grenoble,29,Goalkeeper,2,180,-,-,34.5,26.1,-,8,-,7.02
Jean Makoun,Lyon,36,M(C),25(3),2175,2,1.1,47,81.9,-,3.2,0.1,7.02
Loïc Remy,Nice,32,"M(LR),FW",33(1),2879,3,1,21.2,75.7,0.5,0.9,0.1,7.02
Charles Kaboré,Marseille,31,M(C),17(8),1649,1,0.8,33,78.8,0.6,2.9,-,7.01
Alaeddine Yahia,Lens,37,D(C),34,2982,1,0.1,27,71.4,-,2.6,-,7.00
Etienne Capoue,Toulouse,30,"D(C),M(CL)",30(3),2746,-,0.5,48.7,77.2,-,4.1,-,7.00
Anthony Réveillere,Lyon,39,D(LR),29(1),2626,-,0.7,36.7,75.7,0.8,1.9,-,7.00
Gaëtan Bong,Valenciennes,31,D(L),20(9),2065,-,0.2,28.3,75.4,0.3,1.3,-,7.00
Moustapha Bayal Sall,Saint-Etienne,33,D(C),8(1),708,1,0.3,44.9,85.6,-,5.6,-,7.00
Yohan Benalouane,Saint-Etienne,32,D(CR),27(2),2464,-,-,30,73.5,-,2.4,-,7.00
Mapou Yanga-Mbiwa,Montpellier,30,D(CR),36,3201,1,0.4,36.4,74.3,0.3,1.6,0.1,6.99
Daniel Niculae,Auxerre,36,"AM(CLR),FW",28(5),2460,9,1.3,31.2,64,0.3,1,0.5,6.99
David Ducourtioux,Valenciennes,41,M(CR),26(2),2277,2,0.9,35.5,73,0.9,2.1,0.2,6.99
Marc Vidal,Toulouse,28,Goalkeeper,1,90,-,-,24,54.2,-,11,-,6.99
Olivier Kapo,Boulogne,38,"AM(C),FW",15(1),1201,-,0.9,27.4,71.1,0.3,0.9,0.1,6.99
Thomas Mangani,Monaco,32,M(C),10(4),924,-,0.6,34,70.8,-,1.9,0.1,6.99
Yohann Pelé,Toulouse,36,GK,18,1497,-,0.1,21.4,43.1,-,6.4,-,6.99
Damien Perquis,Sochaux,35,D(C),34,2881,-,0.2,31.1,80,-,3.9,-,6.99
Ireneusz Jelen,Auxerre,38,"AM(LR),FW",28(1),2428,1,0.6,14.7,73.1,0.2,0.3,0.1,6.99
Sébastien Corchia,Le Mans,28,"D(R),M(R)",31(4),2855,2,0.9,23.9,66.7,1.5,1,0.1,6.98
Dimitri Payet,Saint-Etienne,32,M(CLR),25(10),2437,6,2.2,28.5,74.3,1.8,1.4,0.4,6.98
Rio Mavuba,Lille,35,M(C),34(1),2951,4,0.6,44.4,81.3,0.1,3.3,0.1,6.98
Ludovic Baal,Le Mans,33,"D(L),M(L)",35(3),3178,1,0.7,36.4,74.2,0.4,1.5,-,6.97
Stéphane Ruffier,Monaco,32,GK,37,3330,-,0.1,26.3,45.1,-,6.8,-,6.97
Cedric Varrault,Saint-Etienne,39,D(C),23,1803,-,0.6,28.3,79.4,0.3,0.8,-,6.97
Daisuke Matsui,Grenoble,38,"AM(C),FW",25(4),2164,4,1,23.9,82.1,0.8,0.3,-,6.97
Milan Bisevac,Valenciennes,35,D(C),31,2750,-,0.1,33.1,73.3,-,4.2,-,6.97
Jean-Pascal Mignot,Auxerre,38,D(C),28(4),2496,-,0.1,27.5,73.4,-,3,-,6.97
Fernando Menegazzo,Bordeaux,38,"D(CL),M(CR)",20(9),2022,-,0.6,49,81.5,0.1,6.1,0.1,6.97
Foued Kadir,Valenciennes,35,M(CLR),14(4),1243,3,0.9,30.4,80.8,0.6,1.9,0.1,6.97
Teddy Richert,Sochaux,44,GK,31,2737,-,-,24.8,58.6,-,8,-,6.96
Ludovic Obraniak,Lille,34,M(CLR),17(12),1634,6,1.6,24.2,76.5,1.4,1.3,0.2,6.96
Nicolas Nkoulou,Monaco,29,D(C),21(3),1962,-,0.3,33.3,76.2,0.1,1.7,-,6.96
Adriano Pereira,Monaco,37,D(CLR),15(1),1315,-,0.4,30.7,68,0.6,2.7,-,6.96
Francois Modesto,Monaco,40,"D(C),DMC",23(1),2083,2,0.9,33,70.3,0.5,2.1,-,6.96
Rafael Schmitz,Valenciennes,38,M(C),8,677,-,-,31.6,74.3,-,4.5,-,6.96
Benoît Trémoulinas,Bordeaux,33,"D(L),M(L)",35,3150,7,0.9,39.9,78.8,1,1.3,-,6.95
Jacques-Alaixys Romao,Grenoble,35,"D(C),M(C)",29,2584,2,0.6,37.5,77,0.1,3.8,-,6.95
Daniel Congré,Toulouse,34,D(CLR),33,2925,1,0.3,34.2,76.8,0.2,2.5,-,6.95
Renato Civelli,Nice,35,D(C),17,1530,-,0.2,30.9,79.6,-,3.8,-,6.95
Sébastien Roudet,Lens,38,M(CL),28(2),2475,6,1.9,30.7,76,1.4,1.2,0.2,6.95
Laurent Bonnart,Marseille,39,D(L),30(1),2600,1,0.3,36.4,80.9,0.3,1.7,0.1,6.95
Pape Malickou Diakhaté,Saint-Etienne,35,D(C),18,1620,-,0.1,37.1,79.5,-,3.9,-,6.94
Édouard Cissé,Marseille,41,"D(C),M(CR)",27(5),2424,1,0.4,34.3,79.8,0.1,2.1,-,6.94
Arnold Mvuemba,Lorient,34,DMC,34(3),3019,3,0.9,45,85.7,0.2,3.9,0.1,6.94
Ceará,Paris Saint-Germain,39,D(LR),26(3),2319,1,0.7,37.9,70.9,0.8,2.6,-,6.93
Jérémie Janot,Saint-Etienne,41,GK,38,3420,-,-,26.3,50.6,-,6.6,-,6.93
Grégory Bourillon,Lorient,35,"D(C),DMC",8(2),708,-,0.2,31.7,81.7,-,3.7,-,6.93
Fahid Ben Khalfallah,Valenciennes,36,M(R),24(12),2334,12,1.1,21.2,72.4,0.8,1.1,0.2,6.93
Apoula Edel,Paris Saint-Germain,33,GK,22(1),1985,-,-,21.7,44.1,-,6.3,-,6.93
Henrique,Bordeaux,36,D(C),11(2),1071,-,0.2,36.3,84.1,-,3.2,-,6.92
Issiar Dia,Nancy,32,M(R),28(5),2451,3,1.2,14.7,73.3,0.4,0.4,0.1,6.92
Pierre Ducasse,Lorient,32,AM(CR),27(3),2218,2,0.7,35.5,76.2,0.2,2.4,0.1,6.92
Maxime Baca,Lorient,36,D(LR),12(3),1169,-,0.5,34.3,78.8,0.1,1.3,0.1,6.92
Rémi Gomis,Valenciennes,35,M(C),31(5),2822,-,0.4,40,84.7,-,4.1,-,6.92
Drissa Diakité,Nice,34,"D(R),M(R)",28(3),2583,-,0.6,31.6,81,0.4,2.2,-,6.91
Alejandro Alonso,Monaco,37,"D(C),M(CR)",27,2314,5,1.2,24.1,71.9,0.1,1.2,0.4,6.91
Onyekachi Apam,Nice,32,D(C),23,2016,1,0.3,31.4,76.1,-,3.8,-,6.91
Anthony Mounier,Nice,31,AM(CLR),23(8),2046,6,1.2,17.5,70.2,1,0.7,-,6.91
Carlos Sánchez,Valenciennes,33,"D(C),M(C)",28,2520,1,0.5,42.4,79.1,0.1,4,0.1,6.91
Yann M'Vila,Rennes,29,M(C),33(2),2961,-,0.3,47.5,78.9,0.1,3.1,-,6.91
Étienne Didot,Toulouse,35,M(C),22(4),2023,1,1.9,45.7,76.9,1.2,2.5,0.1,6.90
Benjamin Angoua,Valenciennes,32,D(CR),15,1350,-,0.1,34.3,75.3,0.1,2.8,-,6.90
David Sauget,Grenoble,39,D(L),25(2),2249,-,0.5,33.5,70.9,0.4,2,-,6.89
Mauro Cetto,Toulouse,37,D(C),16,1362,-,0.1,32.6,74.9,-,3.2,-,6.89
Nenad Kovacevic,Lens,38,"D(C),M(CR)",24(2),2062,1,0.4,36.5,82.1,-,3.2,-,6.89
Paulo Machado,Toulouse,33,M(C),27(5),2283,1,1.8,30.4,79.2,1.5,1.4,-,6.89
Joris Marveaux,Montpellier,36,M(CR),31,2542,3,1.2,32.5,78.9,0.4,1.6,0.1,6.88
Benjamin Genton,Lorient,39,Defender,3(5),409,-,0.1,18.4,76.2,-,0.9,-,6.88
Lamine Gassama,Lyon,29,D(R),5(1),392,-,-,17,69.6,-,1,-,6.88
Gregory Thil,Boulogne,39,"AM(L),FW",12(3),1099,3,0.9,19.7,64.4,0.3,0.6,0.4,6.88
Nicolas Douchez,Rennes,39,GK,37,3330,-,0.1,28.1,55.8,-,8.2,-,6.88
Emerse Faé,Nice,35,"D(C),M(C),FW",26(3),2343,4,0.9,30.9,86.5,0.1,1.7,0.1,6.88
Franck Tabanou,Toulouse,30,"D(L),M(L)",26(7),2364,1,0.5,23.5,73.4,0.3,0.8,0.1,6.87
Jérémy Berthod,Auxerre,35,D(C),13(6),1288,-,0.1,28.2,75.7,0.1,0.6,-,6.87
Mathieu Coutadeur,Le Mans,33,M(C),4,360,-,3,48,85.9,1.8,3.5,-,6.87
Joël Sami,Nancy,34,D(CR),19(4),1728,1,0.3,24.9,75.6,-,3,-,6.87
Jonathan Brison,Nancy,36,D(LR),23(3),1972,2,0.9,25.2,70.2,0.8,1.2,-,6.87
Damien Marcq,Boulogne,30,"D(C),M(CR),FW",33(1),2870,3,0.7,35.6,72.8,0.3,2.6,0.2,6.87
David Ospina,Nice,30,GK,37,3276,1,0.1,28.2,46.5,-,8.6,-,6.87
Fabien Lemoine,Rennes,32,M(C),28(3),2346,2,1,47.4,80.1,0.2,3.4,0.1,6.87
Mickaël Landreau,Lille,40,GK,28,2520,-,-,27.8,70.3,-,9.5,-,6.87
Nicolas Maurice-Belay,Sochaux,34,"M(CL),FW",34(3),2917,1,1.4,34.6,75.9,0.4,1,0.1,6.86
Petter Hansson,Rennes,42,"D(C),DMC",34,3060,-,0.1,31.7,77.4,-,2,-,6.86
Laurent Agouazi,Boulogne,35,"D(C),M(C)",20(5),1706,2,0.8,39.8,72.5,0.4,3.5,0.2,6.86
Reynald Lemaître,Nancy,36,D(L),22(3),1810,3,0.6,29,61.2,0.4,1.4,-,6.86
Carlos Bocanegra,Rennes,40,D(C),24(2),2096,1,0.8,31.7,76.4,0.2,2.5,-,6.86
Jimmy Briand,Rennes,33,"M(LR),FW",17(6),1619,10,1.8,21.6,75.2,0.1,0.4,0.2,6.86
Mickaël Chrétien,Nancy,34,D(R),16(2),1402,1,0.2,33.3,69.1,0.1,2,0.1,6.85
Dianbobo Balde,Valenciennes,43,DMC,6(4),607,-,0.2,23,75.7,0.1,2.4,-,6.85
Didier Ovono,Le Mans,36,GK,32,2880,-,-,26.5,51.7,-,9,-,6.85
Zargo Toure,Boulogne,29,D(C),13(1),1096,-,0.1,32.6,82.7,0.1,2.1,-,6.85
Bruno Cheyrou,Rennes,41,DMC,5(3),506,1,0.8,35.1,81.1,0.3,1,0.3,6.85
Jaroslav Plasil,Bordeaux,37,M(C),27(7),2370,3,1,35.9,82.6,0.4,1.5,0.1,6.85
Mathieu Bodmer,Lyon,36,"D(C),M(C)",10(4),804,-,0.1,31.4,84.8,-,3.2,-,6.85
Jerome Leroy,Rennes,44,"AM(C),FW",26(6),2324,6,1.6,33.3,77.3,0.5,1.1,0.3,6.85
Olivier Thomert,Le Mans,39,AM(C),4,324,-,0.5,35.3,63.1,1.3,1,-,6.84
Mamadou Sakho,Paris Saint-Germain,29,D(C),32,2827,1,0.1,34.4,79.6,0.1,3.2,-,6.84
Karim Aït Fana,Montpellier,30,AM(CL),24(9),2115,3,0.8,17.3,73,0.2,0.4,0.1,6.84
Frédéric Duplus,Sochaux,29,D(L),8(2),779,-,0.3,33.9,74.6,0.3,1.1,-,6.84
Sigamary Diarra,Lorient,35,"D(L),M(L)",33(5),2815,1,0.8,26.4,79.4,0.7,0.7,0.1,6.84
Cyril Jeunechamp,Montpellier,43,D(CLR),28,2221,2,0.3,34.3,75,0.4,1.2,-,6.84
Hilton,Marseille,41,D(C),9(3),853,1,0.3,24.4,80.9,-,2.2,-,6.84
Sandy Paillot,Grenoble,32,"D(L),DMC",16,1355,-,0.1,24.6,68.5,-,2.2,-,6.84
Yoann Lachor,Boulogne,43,"D(C),DMC",29,2576,1,0.3,38.5,75.4,0.2,4.4,0.1,6.84
Kafoumba Coulibaly,Nice,33,"D(CR),M(CR)",24(3),2051,1,0.8,27.6,76.1,0.3,1.8,0.1,6.84
Danijel Ljuboja,Grenoble,40,"AM(LR),FW",30(4),2630,3,1.4,23.2,78.3,0.6,1,-,6.84
Túlio de Melo,Lille,34,FW,9(11),959,1,0.4,13.1,60.2,-,0.2,0.1,6.83
Marvin Martin,Sochaux,31,M(C),34(2),2916,4,1.6,34.1,78.3,1.1,1.5,0.3,6.83
Zoumana Camara,Paris Saint-Germain,40,D(C),22(1),1986,-,-,25.1,75.6,-,1.3,-,6.83
Vincent Muratori,Monaco,31,D(L),12(4),963,1,0.1,19.5,60.9,0.2,0.8,-,6.83
Bakary Sako,Saint-Etienne,31,"M(L),FW",17(13),1730,2,0.9,21.5,71.5,0.6,1.1,-,6.83
Djimi Traore,Monaco,39,D(C),28(1),2490,-,0.3,32,67.1,0.4,1.4,-,6.82
Vedran Runje,Lens,43,GK,32,2880,-,-,25.9,54.2,-,9.7,-,6.82
Larrys Mabiala,Nice,31,D(C),19,1560,-,0.2,26.8,76,0.1,2,-,6.82
Modibo Maiga,Le Mans,31,FW,23(9),2060,2,1.3,21.3,76.4,0.3,0.6,0.1,6.82
Mamadou Samassa,Valenciennes,33,"AM(CLR),FW",11(6),1010,-,0.4,16.1,70.8,0.2,0.8,0.1,6.82
Claude Makelele,Paris Saint-Germain,46,"D(C),M(CR)",31,2709,2,0.5,52.9,79.2,0.2,3.3,0.2,6.82
Alexander Tettey,Rennes,33,M(C),20(4),1811,-,0.4,38.1,82.1,0.3,1.3,-,6.82
Guillaume Borne,Boulogne,31,D(R),16(1),1316,-,0.1,21.1,67.3,0.3,1,-,6.82
David Hellebuyck,Nice,40,"M(CR),FW",27(2),2378,-,0.9,32.9,78.1,0.8,2.7,0.1,6.81
Valter Birsa,Auxerre,32,"M(CLR),FW",24(11),2117,2,0.8,22.3,71.4,0.5,0.6,0.1,6.81
Kévin Monnet-Paquet,Lens,30,"M(CLR),FW",23(9),2136,3,1,21.5,77.9,0.6,0.4,0.1,6.81
Bafétimbi Gomis,Lyon,33,FW,22(15),2081,4,0.6,15.9,76.4,0.1,0.5,0.1,6.81
Chris Malonga,Nancy,31,AM(CL),17(8),1497,6,1.2,16.8,73.4,0.8,0.5,0.1,6.80
Arnaud Souquet,Lille,27,D(CR),1,46,-,-,11,54.5,1,-,-,6.80
Eduardo Costa,Monaco,36,AM(CR),14(1),1243,1,0.6,39.1,79.4,-,4.2,-,6.80
Ryad Boudebouz,Sochaux,29,"M(CLR),FW",20(11),1802,-,0.9,30.6,79.3,1.1,1.2,0.1,6.80
Gaël Danic,Valenciennes,37,AM(CLR),20(9),1789,2,1.4,21.4,72,1.3,1.3,0.1,6.80
Gennaro Bracigliano,Nancy,39,GK,32,2880,-,-,28.8,44.6,-,8.3,-,6.80
