Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Etiënne Reijnen,FC Groningen,32,D(CR),33(1),3020,1,0.3,54.6,85.8,-,4.2,-,6.92
Rico Strieder,FC Utrecht,26,DMC,35(1),3057,1,0.5,45.5,85.2,0.1,2.9,0.1,6.92
Wojciech Golla,NEC Nijmegen,27,D(C),29,2571,-,0.1,54.1,83.6,0.1,5.6,0.1,6.92
Lasse Schöne,Ajax,33,M(CLR),12(12),1077,4,1.4,19.9,82.4,0.8,0.5,-,6.91
Bart Buysse,NEC Nijmegen,32,D(L),4,356,-,0.8,41.5,81.3,0.5,2.5,-,6.91
Daley Sinkgraven,Ajax,23,"D(L),M(CL)",10(6),941,-,0.6,30.5,83.4,0.6,1.9,-,6.91
Sergio Padt,FC Groningen,29,GK,36,3270,-,0.1,38.1,52.4,-,8.6,-,6.91
Sander Fischer,Excelsior,30,D(C),32,2859,2,0.2,36.5,78.5,-,4.2,-,6.91
Ryan Thomas,PEC Zwolle,24,AM(CL),10(2),865,1,1.3,27.1,76,0.6,2.7,0.2,6.91
Sheran Yeini,Vitesse,32,"D(CR),DMC",23(3),2125,-,0.6,59.2,83.9,0.1,2.6,-,6.91
Hicham Faik,Roda,27,M(C),21(6),1949,2,1.3,33,73.5,1.1,2.5,-,6.90
Karim El Ahmadi,Feyenoord,34,DMC,32,2826,2,0.5,46.2,87.8,0.2,2.6,-,6.90
Tom Beugelsdijk,ADO Den Haag,28,D(C),21(3),1991,-,0.3,32.9,79,0.1,3.1,-,6.90
Valeri Qazaishvili,Vitesse,26,"AM(CLR),FW",31(2),2649,2,1.1,25.4,88.1,-,0.5,0.1,6.90
Ben Rienstra,AZ Alkmaar,29,"D(C),M(C)",26(2),2395,3,0.8,42.7,79.5,-,2.7,0.1,6.89
Rochdi Achenteh,Willem II,31,"D(L),DMC",13,1102,1,1.1,46.8,78.6,0.8,4.3,-,6.89
Gastón Pereiro,PSV Eindhoven,24,AM(CLR),15(14),1335,3,0.5,16.4,76.8,0.1,0.7,-,6.89
Hannes Thór Halldórsson,NEC Nijmegen,35,GK,8,720,-,-,28.6,65.9,-,8.6,-,6.89
Etiënne Reijnen,Cambuur,32,D(CR),1,90,-,3,82,86.6,2,4,-,6.89
Renato Tapia,Twente,23,"D(C),DMC",10(4),851,-,0.5,24.6,75.3,-,2.8,-,6.89
Sergio Rochet,AZ Alkmaar,26,GK,23,2070,-,0.1,26.8,55.5,-,7.1,-,6.89
Marco van Duin,NEC Nijmegen,32,Goalkeeper,3,270,-,-,26,65.4,-,7.7,-,6.89
Joey Pelupessy,Heracles,26,DMC,38,3419,2,0.5,36.2,81.1,0.1,2.2,-,6.89
Jeroen Zoet,PSV Eindhoven,28,GK,34,3060,-,-,25.3,69.5,-,8.8,-,6.88
Thomas Lam,PEC Zwolle,25,"D(C),DMC",35,2971,1,0.5,44.7,86.9,-,4,-,6.88
Ron Vlaar,AZ Alkmaar,34,D(C),17,1515,-,0.2,39.5,82.6,0.1,3.4,-,6.88
Tom Muyters,Excelsior,34,GK,23(2),2160,-,-,31.8,51.9,-,8.7,-,6.88
Luigi Bruins,Excelsior,32,AM(CL),17(1),1426,-,0.5,38.2,77.7,0.3,3.6,0.1,6.87
Kevin Begois,PEC Zwolle,37,GK,17,1473,-,-,30.6,63.3,-,9.3,-,6.87
Eloy Room,Vitesse,30,GK,34,3060,-,-,32.1,67.5,-,8.6,-,6.86
Ruud Boymans,FC Utrecht,30,FW,7(12),868,-,0.8,11.5,64.7,0.2,0.3,-,6.86
Miquel Nelom,Feyenoord,28,D(L),12(4),1185,1,0.6,47.7,81,0.6,4.1,-,6.86
Tom van Weert,Excelsior,29,FW,31(1),2740,2,0.8,19.7,70.9,0.2,0.7,0.1,6.86
Joris van Overeem,AZ Alkmaar,25,M(CLR),31(2),2498,9,1.4,32.6,77.1,0.3,1.7,0.1,6.85
Simon Gustafson,Feyenoord,24,AM(C),12(3),1023,5,1.3,21.4,75.7,0.8,0.5,0.1,6.85
Danny Bakker,ADO Den Haag,24,"D(C),DMC",32(1),2773,2,0.6,30.2,75.2,0.1,2.4,-,6.85
Sam Hendriks,Ajax,24,FW,0(1),9,1,1,2,50,1,-,-,6.85
Farshad Noor,Roda,24,AM(C),11(1),927,1,0.7,21.3,62.4,0.5,1.5,-,6.85
Maxime Lestienne,PSV Eindhoven,27,M(CLR),6(8),673,6,1.6,15.1,77.8,1.3,0.8,0.1,6.85
Bart Ramselaar,FC Utrecht,23,AM(CL),35(2),3140,6,1.1,32.8,84,0.2,0.9,0.1,6.85
Michael de Leeuw,FC Groningen,32,"AM(CLR),FW",28(2),2474,2,0.8,20.8,73.8,-,0.3,0.1,6.84
Karim Tarfi,De Graafschap,25,AM(C),13(4),1197,-,0.8,24.3,67.6,0.5,2.7,-,6.84
Anco Jansen,Roda,30,"AM(L),FW",3,223,2,1.3,19.3,77.6,0.7,-,-,6.84
Mark van der Maarel,FC Utrecht,29,D(CLR),36,3189,1,0.4,49.1,79.9,0.2,4.7,-,6.84
Janio Bikel,NEC Nijmegen,24,DMC,32,2507,-,0.4,31.5,78.4,0.1,1.5,-,6.84
Albert Rusnák,FC Groningen,24,"AM(CLR),FW",29(3),2452,1,1.4,31.8,82,1.3,1.5,-,6.84
Rostyn Griffiths,Roda,31,DMC,17(1),1365,-,0.2,34,78.3,0.1,2.8,-,6.83
Vito Wormgoor,ADO Den Haag,30,D(C),23,1991,-,0.2,43.6,84.2,-,4.9,0.1,6.83
Vaclav Cerny,Ajax,21,AM(R),2(5),267,1,1,15.7,86.4,0.1,0.4,0.1,6.83
Joachim Andersen,Twente,23,D(C),18,1620,-,0.4,48.9,78.1,0.1,5.1,-,6.82
Dario Dumic,NEC Nijmegen,27,D(C),16,1429,-,0.3,45.3,78.3,-,3.3,-,6.82
Bryan Linssen,FC Groningen,28,"AM(CLR),FW",19(11),1757,4,1,17.9,67.2,1,0.6,0.1,6.82
Erik Falkenburg,Willem II,31,"AM(CL),FW",34,2847,3,0.6,22.7,70.7,-,0.7,0.1,6.82
Arjan Swinkels,Roda,34,D(C),31,2705,-,0.2,32.2,77.1,0.1,3.4,-,6.82
Willem Janssen,FC Utrecht,32,"D(C),M(C)",17(6),1613,3,0.7,28.3,76.8,0.1,1.9,-,6.81
Derrick Luckassen,AZ Alkmaar,23,"D(CR),DMC",13(8),1277,-,0.4,29.9,78,0.1,2.9,-,6.81
Martin Milec,Roda,27,D(R),12,1023,-,0.8,36.6,74,0.8,2.6,-,6.81
Ard van Peppen,Roda,34,D(L),26(2),2252,2,0.5,36.1,67.1,0.5,3.8,-,6.81
Kosuke Ota,Vitesse,31,D(L),15(1),1415,2,1.5,46.4,78,1.2,3.4,-,6.81
Lorenzo Burnet,FC Groningen,28,D(L),22,1738,1,0.5,30.5,78.7,0.5,1.6,-,6.81
Jasper Cillessen,Ajax,30,GK,33,2970,-,0.1,28,62.3,-,6.5,-,6.81
Giovanni Troupée,FC Utrecht,21,D(R),4(3),451,-,0.4,26.4,84.3,0.3,1.1,-,6.80
Bart Straalman,De Graafschap,22,D(CR),17(2),1515,1,0.5,25.1,75.6,0.1,1.2,-,6.80
Tom Van Hyfte,Roda,33,M(CL),33,2934,2,0.9,27.5,70.7,0.8,1.1,0.1,6.80
Joey van den Berg,SC Heerenveen,33,"D(C),M(C)",26,2168,2,1.2,45.6,75.9,0.3,3,0.1,6.80
Benjamin van Leer,Roda,27,GK,34,3060,1,0.1,33.1,50.1,-,9.6,-,6.80
Dries Wuytens,Willem II,28,D(C),33,2959,-,0.2,46.8,86.1,-,6.2,-,6.80
Bruno Uvini,Twente,28,D(C),32(1),2884,-,0.2,36.1,83.6,-,1.7,-,6.80
Dion Malone,ADO Den Haag,30,"D(R),DMC",21(4),1894,1,0.5,27.8,76,0.2,2.2,-,6.80
Jens Toornstra,Feyenoord,30,AM(CLR),16(5),1405,5,1.4,29.9,79.6,1,1.2,0.2,6.80
Viktor Fischer,Ajax,25,"AM(L),FW",10(18),1191,3,0.7,15.9,80.2,-,0.7,-,6.80
Vincent Vermeij,De Graafschap,24,FW,21(12),2177,1,0.7,20,62.9,-,0.3,0.1,6.80
Hans Hateboer,FC Groningen,25,"D(R),M(R)",33,3000,1,0.7,35.8,78.1,0.5,2.3,-,6.79
Gianni Zuiverloon,ADO Den Haag,32,D(CR),18(4),1569,1,0.3,32.6,82.9,0.1,3.1,-,6.79
Wout Brama,PEC Zwolle,32,DMC,25(2),2260,5,0.8,39.2,78.4,0.1,3.4,0.1,6.79
Brandley Kuwas,Excelsior,26,"AM(CR),FW",29(5),2522,2,1.1,18.3,79.1,0.3,2.1,0.1,6.79
Khalid Karami,Excelsior,29,D(LR),30,2694,1,0.8,32.5,74.7,0.3,2.6,0.1,6.79
Jeroen van der Lely,Twente,23,D(LR),12(9),1363,1,0.1,26.7,77.9,-,2,-,6.79
Jaroslav Navrátil,Heracles,27,AM(LR),21(7),1950,5,1,18.5,70.5,0.4,0.5,0.1,6.78
Marlon Pereira,Cambuur,32,D(LR),5,406,1,1.2,28.8,72.2,0.8,1.6,-,6.78
Filip Bednarek,FC Utrecht,26,GK,9,810,-,-,28.8,66,-,10.3,-,6.78
Robbert Schilder,Twente,33,"D(L),DMC",21(2),1698,1,0.5,28.5,77.6,0.4,1.8,-,6.78
Hidde Jurjus,De Graafschap,25,GK,34,3060,-,0.1,34.4,51.5,-,10.1,-,6.78
Nicolas Isimat-Mirin,PSV Eindhoven,27,D(C),12(5),1127,-,-,38.1,91.5,-,2.3,-,6.78
Pele van Anholt,SC Heerenveen,28,"D(LR),DMC",22,1980,1,0.5,38.1,78.5,0.1,4.3,0.1,6.78
Kostas Lamprou,Willem II,27,GK,34,3060,-,-,35.2,62.5,-,11.1,-,6.77
Bas Kuipers,Excelsior,24,D(L),24,2136,2,0.5,29.7,72.7,0.4,3,-,6.77
Bart Schenkeveld,PEC Zwolle,27,D(CLR),8(4),702,1,0.3,18.1,83.9,0.2,0.9,-,6.77
Ugur Inceman,Roda,38,M(C),16,1409,1,0.7,37.3,74.4,-,3.8,-,6.77
Luciano Slagveer,SC Heerenveen,25,"AM(R),FW",21(9),1957,5,0.8,19.6,74.3,0.5,0.1,-,6.76
Ramon Leeuwin,FC Utrecht,31,D(C),23(8),2038,-,0.2,37.5,86.7,0.1,3.4,-,6.76
Sheraldo Becker,PEC Zwolle,24,AM(LR),16(9),1727,5,1.1,17.6,67.7,0.9,0.6,-,6.76
Sjoerd Overgoor,Cambuur,30,DMC,21(1),1677,-,1.3,27.5,74.9,0.9,1.8,-,6.76
Jordy Buijs,Roda,30,"D(C),DMC",17,1523,2,0.9,45,77.9,0.9,5.2,-,6.76
Vytautas Andriuskevicius,Cambuur,28,D(L),25,2003,-,0.6,40.4,78.2,0.4,3.9,-,6.75
Jack Byrne,Cambuur,23,AM(C),25(2),2105,3,1.8,45,80.3,1.2,6.3,0.1,6.75
Thomas Ouwejan,AZ Alkmaar,22,D(L),2(1),184,-,-,20,65,-,1,-,6.75
Bilal Basacikoglu,Feyenoord,24,AM(LR),12(16),1262,4,1.1,14.7,70.6,1.1,0.9,-,6.75
Sofyan Amrabat,FC Utrecht,22,DMC,6(5),640,2,0.6,25.7,78.4,0.6,2.5,-,6.75
Filip Kurto,Excelsior,28,GK,11,900,-,-,25.3,57.2,-,9.1,-,6.75
Benjamin Kirsten,NEC Nijmegen,32,GK,6,540,-,-,36.2,55.3,-,9.3,-,6.75
Renato Ibarra,Vitesse,28,AM(R),8(8),885,1,0.9,21.9,84,0.7,0.9,-,6.75
Kevin Jansen,ADO Den Haag,27,AM(C),24(4),2158,1,0.4,25.4,76.2,0.5,1.3,-,6.75
Robin Pröpper,De Graafschap,25,"D(C),DMC",28(3),2509,-,0.5,34.1,74.4,0.1,4.4,-,6.75
Henk Dijkhuizen,Roda,27,D(R),23,1908,-,0.4,24,69.9,0.3,2.3,-,6.75
Robbin Ruiter,FC Utrecht,32,GK,29,2610,-,0.1,31,63.3,-,9.4,-,6.75
Todd Kane,NEC Nijmegen,25,"D(R),M(L)",29(2),2620,2,0.7,35.3,78.4,0.8,3.3,-,6.75
Dominic Solanke,Vitesse,21,FW,21(4),1813,1,0.8,14.8,72.5,0.1,0.2,0.1,6.74
Andrew Driver,De Graafschap,31,AM(CL),25(2),2058,4,1.5,21.5,73.3,1.4,0.9,-,6.74
Oussama Idrissi,FC Groningen,23,AM(LR),9(9),961,4,0.8,18.3,74.8,0.9,0.6,-,6.74
Kingsley Ehizibue,PEC Zwolle,24,"D(R),M(R)",17(11),1669,2,0.4,16.9,70.5,0.4,0.7,-,6.74
Simon Poulsen,PSV Eindhoven,34,D(L),1(1),100,-,0.5,21.5,76.7,1,1,-,6.74
Denys Oliinyk,Vitesse,32,AM(L),18(7),1595,2,1.3,29.9,85.3,0.4,1.1,0.1,6.73
Bartholomew Ogbeche,Willem II,34,"AM(LR),FW",4,352,-,1.3,30.3,69.4,-,0.3,-,6.73
Rajko Brezancic,AZ Alkmaar,29,D(L),7(1),595,-,0.8,30.3,74,0.6,2.1,-,6.73
Marcos Gullón,Roda,30,"D(C),M(C)",11(4),1073,1,0.3,30.6,77.1,0.1,2.1,-,6.72
Tolgahan Cicek,De Graafschap,24,D(L),13(1),1147,-,0.4,18.1,63.8,0.4,2.1,0.1,6.72
Arbër Zeneli,SC Heerenveen,24,AM(LR),17,1370,-,0.9,25.8,79,0.4,0.8,0.1,6.72
Rick Kruys,Excelsior,34,DMC,31(1),2562,2,0.3,28.3,79.2,-,1.9,0.1,6.71
Thomas Kristensen,ADO Den Haag,36,DMC,14(4),1143,-,0.3,29.2,78.7,0.2,3.1,-,6.71
