Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Ángel Di María,Paris Saint-Germain,31,"M(CLR),FW",24(5),2048,6,7,1,1,2.9,76.4,-,5,7.28
Youssouf Sabaly,Bordeaux,26,D(LR),30,2648,-,4,3,-,0.3,82.1,1.3,2,7.28
Wylan Cyprien,Nice,24,AM(C),27(2),2433,8,3,2,-,1.8,89.1,0.5,3,7.27
Steve Mounie,Montpellier,24,FW,32(3),2830,14,3,4,1,3,64.8,8.4,3,7.27
Tiemoué Bakayoko,Monaco,24,DMC,25(7),2220,2,1,2,1,0.9,87.3,2,1,7.27
Layvin Kurzawa,Paris Saint-Germain,26,"D(L),M(L)",18,1529,2,2,3,-,1.2,89.4,1.6,1,7.26
Benjamin Mendy,Monaco,24,"D(L),DMC,M(L)",24(1),2060,-,5,6,1,0.6,76,1.6,2,7.25
Corentin Tolisso,Lyon,24,"D(R),M(C)",29(2),2577,8,5,1,1,2.1,83.8,1.9,2,7.25
Yannis Salibur,Guingamp,28,"AM(CLR),FW",34(1),2826,8,4,2,-,2.6,81.9,0.5,6,7.24
Paul Baysse,Nice,31,D(CR),20(2),1857,2,1,1,-,0.5,91.3,3,-,7.24
Younousse Sankharé,Bordeaux,29,M(C),15(1),1391,4,3,2,-,1.9,83.4,1.8,2,7.24
Jean Michael Seri,Nice,27,M(C),34,2990,7,9,4,-,0.9,89.6,0.4,2,7.23
Kylian Mbappé,Monaco,20,"AM(LR),FW",17(12),1501,15,8,2,-,1.8,73.3,0.3,5,7.22
Mehdi Abeid,Dijon,26,DMC,27(1),2376,3,2,8,-,1.6,85.3,1.1,2,7.21
Frederic Guilbert,Caen,24,"D(CLR),M(R)",23,2043,-,1,4,-,0.7,72.3,2.5,1,7.21
Lucas Tousart,Lyon,22,DMC,17(5),1633,1,1,1,-,0.9,86.2,3,-,7.21
Bafétimbi Gomis,Marseille,33,FW,30(1),2606,20,3,6,-,2.9,74.5,2.1,2,7.21
Florentin Pogba,Saint-Etienne,28,D(CL),16(1),1363,1,1,1,-,0.5,77.7,2.1,2,7.19
Christopher Jullien,Toulouse,26,D(C),35,3150,4,1,2,1,0.9,76.1,4.1,4,7.19
Julian Draxler,Paris Saint-Germain,25,AM(CLR),12(5),1016,4,1,2,-,1.4,84.4,0.6,-,7.19
Jérémy Toulalan,Bordeaux,35,"D(C),M(C)",30,2607,-,-,5,-,0.1,81.5,1.8,1,7.18
Christophe Jallet,Lyon,35,D(LR),12(1),1093,1,2,-,-,0.7,82.1,1.3,-,7.18
Dalbert,Nice,25,"D(L),M(L)",33,2873,-,3,7,-,0.5,87,1.4,1,7.18
Thomas Mangani,Angers,32,M(C),33(1),2854,3,8,3,-,1.1,80,1.1,5,7.17
Djibril Sidibe,Monaco,26,"D(LR),M(R)",26(3),2322,2,5,7,-,0.8,81.3,1.1,1,7.17
Loic Badiashile,Monaco,21,Goalkeeper,0(1),45,-,-,-,-,-,85,-,-,7.16
Kamil Glik,Monaco,31,D(C),36,3240,6,2,6,-,0.7,82,1.8,-,7.16
Fouad Chafik,Dijon,32,"D(R),M(R)",27,2399,-,1,2,-,0.2,75.6,0.9,-,7.16
Kevin Malcuit,Saint-Etienne,27,"D(R),M(R)",23(2),2094,-,3,4,2,0.4,75.8,1,3,7.15
Vincent Pajot,Saint-Etienne,28,M(C),15(6),1368,3,-,2,-,0.8,80.2,4.7,1,7.15
Grégory Sertic,Marseille,29,"D(C),M(C)",7(1),653,-,-,-,-,0.4,83.8,1.4,-,7.15
Emanuel Mammana,Lyon,23,D(C),17,1514,1,-,3,-,0.6,91.2,2.3,1,7.15
Benjamin André,Rennes,28,"D(R),M(CLR)",36,3219,-,3,6,-,0.7,82.5,3.7,4,7.14
Kevin N'Doram,Monaco,23,DMC,3(2),320,-,1,-,-,0.2,89.9,2.4,-,7.14
Renaud Cohade,Metz,34,M(C),32(1),2787,1,4,11,1,1.1,79,2.3,4,7.13
Dusan Veskovac,Toulouse,33,D(C),1,90,-,-,-,-,-,66.7,3,-,7.13
Cheick Diabaté,Metz,31,FW,12(2),1056,8,1,2,-,1.9,59.9,5.9,-,7.13
Hiroki Sakai,Marseille,29,"D(LR),M(R)",34(1),3014,-,2,6,-,0.1,83.2,2.1,-,7.13
Nordi Mukiele,Montpellier,21,"D(CR),M(R)",16(1),1444,-,-,2,-,0.5,80.7,1.4,-,7.13
Ronael Pierre Gabriel,Saint-Etienne,21,D(LR),11(3),964,-,-,4,-,0.3,79.6,0.7,2,7.12
Billy Ketkeophomphone,Angers,29,"AM(LR),FW",4(1),292,1,-,1,1,2.4,84.2,1,2,7.11
Morgan Sanson,Montpellier,24,M(CLR),20,1745,3,7,2,-,1.9,79.9,0.4,1,7.11
Paul-Georges Ntep,Rennes,26,"AM(L),FW",14(1),1131,2,5,1,-,2.1,79,0.7,2,7.11
Marko Basa,Lille,36,D(C),23,1955,1,-,-,-,0.3,90.7,3.9,-,7.11
Ludovic Baal,Rennes,33,"D(L),M(L)",33,2882,-,5,3,1,0.2,76.1,1.8,3,7.10
Serge Aurier,Paris Saint-Germain,26,"D(CLR),M(R)",21(1),1830,-,3,3,1,1,89,2.7,-,7.10
Nabil Fekir,Lyon,25,"AM(CR),FW",28(4),2224,9,4,5,1,2.2,84.5,0.3,3,7.10
Ronny Rodelin,Caen,29,"AM(CLR),FW",31(6),2957,9,3,4,-,2.6,69.6,3.9,3,7.09
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",27(2),2500,3,-,1,-,0.5,93.6,1.7,-,7.09
Mexer,Rennes,30,D(C),20(3),1818,1,1,3,-,0.1,81.9,2.4,1,7.08
Valentin Eysseric,Nice,27,AM(CLR),23(6),2087,4,7,4,-,1.4,81.5,0.8,4,7.08
Julien Féret,Caen,36,M(C),35,3119,2,3,1,-,0.7,78.7,1.9,2,7.08
Maxwell,Paris Saint-Germain,37,D(L),19(1),1713,-,6,-,-,0.2,89.1,0.7,-,7.07
Jemerson,Monaco,26,"D(C),DMC",34,3058,2,-,7,1,0.4,85.7,1.7,-,7.07
Patrice Evra,Marseille,38,"D(CL),M(L)",11,874,1,-,3,-,0.4,82.8,1.9,1,7.07
Karl Toko Ekambi,Angers,26,"AM(L),FW",29(2),2440,7,4,-,-,2.6,77,0.7,2,7.07
Allan Saint-Maximin,SC Bastia,22,"AM(CLR),FW",29(4),2617,3,2,1,1,2.1,78.1,0.7,2,7.06
Jessy Moulin,Saint-Etienne,33,GK,6,460,-,-,-,1,-,54.2,0.3,-,7.06
Sylvain Marveaux,Lorient,33,"AM(CLR),FW",24,1920,5,6,1,-,1.3,80.3,0.4,-,7.06
Presnel Kimpembe,Paris Saint-Germain,23,D(C),19,1710,-,-,7,-,0.2,94.7,1.3,-,7.06
Ramy Bensebaini,Rennes,24,"D(CL),DMC",22(3),1838,-,-,4,2,0.6,83.4,2.8,3,7.06
Pierre Lees-Melou,Dijon,26,AM(CLR),30(2),2497,7,3,3,-,1.5,77.8,0.9,2,7.06
Javier Pastore,Paris Saint-Germain,30,AM(CLR),9(6),866,-,4,-,-,0.7,81.5,0.1,1,7.06
Clément Lenglet,Nancy,24,D(C),18,1620,-,-,4,-,0.3,74.3,1.9,1,7.05
Guillaume Gillet,Nantes,35,"D(R),M(CR)",38,3368,3,-,5,-,1.2,83,2.7,2,7.05
Yohann Pelé,Marseille,36,GK,38,3420,-,-,3,-,-,73.5,0.4,1,7.04
Dimitri Kevin Cavaré,Rennes,24,D(R),1(1),106,-,-,-,-,-,64.7,0.5,1,7.04
Valentin Rongier,Nantes,24,M(C),26(5),2165,2,1,1,-,1,82.4,1,2,7.04
Nicolas Nkoulou,Lyon,29,D(C),12,1080,-,-,2,-,0.3,91.6,2.9,1,7.04
Abdou Diallo,Monaco,23,D(CL),4(1),386,-,-,-,-,0.4,82.9,1.4,-,7.04
Jordan Veretout,Saint-Etienne,26,M(C),34(1),2949,3,4,6,-,1,81.7,0.3,1,7.03
Eiji Kawashima,Metz,36,GK,5,450,-,-,-,-,-,46.8,-,1,7.03
Lima,Nantes,27,"D(L),M(L)",38,3382,1,2,4,1,0.6,70.5,1.2,6,7.03
Rafael,Lyon,28,"D(LR),M(R)",24(2),2061,-,3,6,1,0.6,81.4,1.2,1,7.03
Blaise Matuidi,Paris Saint-Germain,32,M(CL),26(8),2415,4,4,4,-,1.2,90.8,1.2,2,7.02
Kevin Trapp,Paris Saint-Germain,28,GK,24,2124,-,-,-,-,-,89.2,0.3,1,7.02
Ellyes Skhiri,Montpellier,24,DMC,37,3286,1,1,3,-,0.9,84.8,2.7,3,7.02
Nicolas de Preville,Lille,28,"AM(CLR),FW",23(7),2074,14,1,2,-,2.1,71.7,1.2,1,7.02
Vincent Muratori,Nancy,31,D(L),17,1403,-,-,5,1,0.2,67.7,2.2,1,7.01
Mohamed Mara,Lorient,22,AM(L),7(2),626,-,1,2,-,1.3,82.7,0.6,1,7.01
Jordan Loties,Dijon,34,"D(C),DMC",23(1),2045,2,-,4,1,0.8,80.7,3.1,-,7.01
Tobias Badila,Nancy,26,D(CL),24(2),2251,1,-,7,-,0.5,72.3,1.9,-,7.00
François Moubandje,Toulouse,29,D(CL),34,3037,-,1,4,-,0.2,70.9,2.1,2,7.00
Adama Soumaoro,Lille,27,D(CR),26(1),2326,-,-,1,1,0.4,92.3,2.5,-,6.99
Michael Ciani,Lorient,35,D(C),25,2169,3,-,5,-,0.9,84.4,3.2,-,6.98
Joris Gnagnon,Rennes,22,D(C),27,2330,1,-,2,-,0.8,87.7,2.4,2,6.98
Mario Balotelli,Nice,28,FW,20(3),1746,15,1,5,3,3.3,71.7,0.6,3,6.98
Alexander Djiku,SC Bastia,24,D(CR),20(2),1759,1,-,2,2,0.7,74.8,1.9,-,6.98
Mouctar Diakhaby,Lyon,22,D(C),22,1930,1,-,5,-,1,87.8,2.7,-,6.98
Alou Diarra,Nancy,37,"D(C),M(C)",16(2),1297,2,-,7,-,0.2,73.1,3.1,2,6.98
Sébastien Corchia,Lille,28,"D(R),M(R)",38,3417,1,1,4,-,1,75.2,1.2,3,6.98
Arnaud Souquet,Nice,27,D(CR),26,2340,1,5,3,-,0.7,86.3,1.2,2,6.98
Rony Lopes,Lille,23,AM(CLR),22(3),1877,4,4,2,-,2.7,76.3,0.7,2,6.97
Jérémy Morel,Lyon,35,D(CL),29,2544,-,4,3,-,0.2,83.1,1.5,-,6.97
Rod Fanni,Marseille,37,D(CR),27(1),2396,1,-,7,-,0.1,86.3,1.6,2,6.97
Renato Civelli,Lille,35,D(C),12(1),1096,1,-,4,-,0.8,78.8,3,-,6.97
Rolando,Marseille,33,D(C),29(1),2617,4,-,2,-,0.5,90.8,1.6,1,6.97
Stéphane Ruffier,Saint-Etienne,32,GK,31,2790,-,-,-,-,-,66,0.1,3,6.96
Diego Contento,Bordeaux,29,D(L),24(1),2105,-,1,3,-,0.5,75.3,1.5,1,6.96
Benjamin Leroy,Dijon,30,GK,1,90,-,-,-,-,-,57.1,-,-,6.96
Benjamin Moukandjo,Lorient,30,"M(LR),FW",24(1),2009,13,1,1,-,2,72.8,2.4,3,6.96
Igor Lewczuk,Bordeaux,34,D(C),25,2116,1,-,3,-,0.4,84.8,2.5,3,6.95
Tomas Hubocan,Marseille,33,D(CLR),11(2),996,-,-,4,-,0.3,80.1,1.9,-,6.95
Hilton,Montpellier,41,D(C),32,2807,1,-,2,-,0.7,80.6,2.3,-,6.95
Naim Sliti,Lille,26,AM(CL),10(6),953,1,1,1,-,1.4,77,0.3,-,6.94
Valère Germain,Monaco,29,"AM(L),FW",27(9),2240,10,3,-,-,1.8,76.3,1.4,1,6.94
Júnior Alonso,Lille,26,D(CL),10(2),956,-,1,1,-,0.2,83,3.3,1,6.94
David Luiz,Paris Saint-Germain,32,"D(C),DMC",3,242,-,-,1,-,1,93,1.7,-,6.94
Flavien Tait,Angers,26,AM(CLR),5(6),437,2,2,1,-,0.6,80.6,0.5,1,6.94
Quentin Bernard,Dijon,29,D(L),6(1),553,-,-,1,-,0.1,79.5,1.7,1,6.94
Morgan Sanson,Marseille,24,M(CLR),15(2),1358,1,7,1,-,1.4,82.1,0.4,-,6.94
Mike Maignan,Lille,23,GK,6(1),565,-,-,-,-,-,77,0.1,-,6.94
Lass Diarra,Marseille,34,M(C),8(3),727,-,-,2,-,0.3,88.5,0.4,-,6.94
Romain Hamouma,Saint-Etienne,32,"M(CLR),FW",22(7),1968,7,5,2,-,1.6,74.3,0.5,-,6.94
Abdoulaye Bamba,Angers,29,"D(LR),M(R)",7(1),593,-,2,2,-,0.3,80.5,1.8,-,6.93
Júlio Tavares,Dijon,30,"AM(LR),FW",31(4),2765,9,3,3,-,1.6,58.7,5,3,6.93
Mathieu Peybernes,SC Bastia,28,D(C),19,1641,-,-,-,-,-,76,0.9,-,6.93
Léo Dubois,Nantes,24,D(LR),35(1),3135,-,7,2,-,0.8,74.7,1.1,-,6.93
Christophe Kerbrat,Guingamp,32,D(C),35,3135,-,1,4,-,0.2,81.7,1.2,-,6.93
Mathieu Valbuena,Lyon,34,M(CLR),15(15),1490,8,5,6,-,1.5,88,0.2,1,6.93
Maxime Lopez,Marseille,21,M(C),26(4),2188,3,7,4,-,0.8,87.5,0.1,1,6.92
João Moutinho,Monaco,32,M(C),19(12),1768,2,4,-,-,0.6,85.2,0.5,2,6.92
Yoann Gourcuff,Rennes,32,M(CL),27,2299,4,3,3,-,1.4,81.8,1.1,1,6.91
Prejuce Nakoulma,Nantes,32,"AM(LR),FW",10(1),821,6,-,3,-,2.2,85.1,0.9,1,6.91
Lois Diony,Dijon,26,"AM(L),FW",31(4),2815,11,8,2,1,1.7,72.4,1,3,6.91
Alaeddine Yahia,Caen,37,D(C),31(1),2551,1,-,7,-,0.7,77.6,4.3,1,6.91
Nicolas Pallois,Bordeaux,31,D(C),31,2790,2,1,8,2,0.4,79.4,1.5,1,6.91
Nicolas Saint-Ruf,Montpellier,26,D(C),7,621,-,1,-,-,0.1,85.3,1.7,-,6.90
Damien Da Silva,Caen,31,D(C),36,3169,-,1,3,2,0.4,78.2,3,-,6.90
Léo Lacroix,Saint-Etienne,27,D(C),18(2),1679,-,-,6,-,0.4,86,2.7,-,6.90
Dante,Nice,35,D(C),33,2970,-,3,5,-,0.2,94.1,1.8,1,6.90
Malcom,Bordeaux,22,AM(CLR),33(4),2742,7,4,2,-,1.8,79.8,0.7,-,6.90
Danijel Subasic,Monaco,34,GK,36,3240,-,-,1,-,-,63.1,0.2,-,6.90
Valentín Vada,Bordeaux,23,M(C),25(3),1896,6,2,4,-,1.1,85,0.6,2,6.90
Thiago Motta,Paris Saint-Germain,36,M(C),25(5),2228,-,-,7,1,0.4,92.2,1.9,2,6.89
Emiliano Sala,Nantes,28,FW,29(5),2567,12,4,6,-,2,61.3,2.8,4,6.89
Alassane Pléa,Nice,26,"AM(LR),FW",22(3),1850,11,2,1,-,2.9,81.4,0.8,1,6.89
Jimmy Briand,Guingamp,33,"M(LR),FW",32(2),2884,12,5,2,-,2.1,73.6,1.7,-,6.88
Jimmy Cabot,Lorient,25,AM(LR),11(14),1270,5,4,1,-,1,76.5,-,3,6.88
Benoit Pedretti,Nancy,38,M(C),21(5),1873,1,2,7,1,0.8,77.9,0.7,2,6.88
Joffrey Cuffaut,Nancy,31,D(R),29(1),2570,1,1,8,-,0.6,80.4,1.1,1,6.88
Moustapha Diallo,Guingamp,33,M(C),22(4),1751,5,2,7,1,1.9,74.9,3.7,-,6.88
Matthieu Dreyer,Caen,30,GK,2,180,-,-,-,-,-,54.3,0.5,-,6.88
Casimir Ninga,Montpellier,26,"AM(LR),FW",6(3),515,5,2,2,-,2,69.6,1.2,2,6.87
Martin Braithwaite,Toulouse,28,"AM(CLR),FW",33(1),2948,11,3,7,-,2.9,75,1.5,2,6.87
Mickael Nade,Saint-Etienne,20,Defender,1,90,-,-,-,-,-,73.5,5,-,6.87
Vincent Rüfli,Dijon,31,D(LR),17(2),1482,-,2,8,-,0.5,74.8,0.6,-,6.87
Ibrahim Amadou,Lille,26,"D(C),DMC",34(1),2956,1,1,4,-,0.5,87.4,1.6,1,6.87
Grzegorz Krychowiak,Paris Saint-Germain,29,"D(C),M(C)",7(4),659,-,-,2,-,0.5,92.8,2.2,-,6.87
Diego Carlos,Nantes,26,D(C),34,2951,2,-,8,-,0.6,81.4,1.6,1,6.87
Iván Balliu,Metz,27,D(R),26(1),2331,-,5,4,-,0.1,75.8,0.7,3,6.86
Baptiste Reynet,Dijon,28,GK,37,3330,-,-,1,-,-,59.6,0.5,2,6.86
Anthony Walongwa,Nantes,25,D(C),3,250,-,-,1,-,-,87.7,2,-,6.86
Yunis Abdelhamid,Dijon,31,D(C),15(3),1314,-,-,3,-,0.5,82.9,2.1,-,6.86
Anthony Lopes,Lyon,28,GK,36,3240,-,1,-,-,-,70,0.3,1,6.86
Stéphane Sessegnon,Montpellier,35,M(CLR),26(1),2316,2,2,4,1,1.7,85.9,1,1,6.85
Lucas Deaux,Guingamp,30,"D(C),DMC",35(3),3079,2,5,4,-,0.5,79,2.6,1,6.85
Oussama Haddadi,Dijon,27,D(CL),12(1),1078,-,2,2,-,0.4,74.1,0.7,-,6.85
Yassine Benzia,Lille,24,"AM(CLR),FW",21(4),1641,3,3,3,-,1.4,81.5,0.7,1,6.85
Youssouf Kone,Lille,23,D(L),2,180,-,-,-,-,0.5,83.1,1,-,6.85
Adama Traoré II,Monaco,24,AM(C),4(1),281,2,-,1,-,1.2,87.8,0.4,-,6.85
Yoan Cardinale,Nice,25,GK,36,3206,-,-,2,-,-,76.8,0.2,-,6.85
André-Frank Zambo Anguissa,Marseille,23,DMC,11(10),1180,-,1,2,-,0.5,87.7,1.1,-,6.84
Nabil Dirar,Monaco,33,"D(R),M(CR)",8(10),865,1,3,2,-,0.7,81.8,0.9,2,6.84
Wesley Lautoa,Lorient,31,"D(C),DMC",18(3),1514,1,-,6,-,0.3,86,2.2,2,6.84
Andy Delort,Toulouse,27,"AM(R),FW",15,1227,5,-,-,-,2.7,63.1,4.2,-,6.84
Jérémy Sorbon,Guingamp,35,D(C),33,2946,1,-,1,-,0.3,88.2,1.8,-,6.84
Jean-Louis Leca,SC Bastia,33,GK,33,2927,-,-,5,1,-,44.5,0.5,2,6.83
Dorian Lévêque,Guingamp,29,D(LR),2,166,-,-,1,-,0.5,81.7,3,-,6.83
Julian Palmieri,Lille,32,"D(L),M(L)",16(6),1510,1,2,3,1,0.1,80.6,0.7,-,6.83
Gaetan Laborde,Bordeaux,25,"AM(C),FW",21(15),2027,6,5,3,-,1.5,66.4,2.6,3,6.83
Mehdi Tahrat,Angers,29,DMC,3(4),295,-,-,2,-,0.7,70.7,2.9,-,6.83
Simon Falette,Metz,27,D(C),35,3090,3,1,7,-,0.7,79.6,1.5,-,6.83
Frederic Sammaritano,Dijon,33,AM(LR),23(8),1902,4,4,3,-,1.5,80.5,0.1,1,6.82
Kévin Théophile-Catherine,Saint-Etienne,29,D(CLR),30(1),2729,-,2,3,-,0.1,78,2.1,-,6.82
Grégory Bourillon,Angers,34,"D(C),DMC",4(1),345,1,-,1,-,1,77.9,0.8,-,6.82
Benjamin Angoua,Guingamp,32,D(CR),6(1),538,-,1,-,-,-,76.5,2.3,-,6.82
François Kamano,Bordeaux,23,"AM(LR),FW",17(13),1688,6,4,4,-,2.2,79.1,0.3,3,6.81
Younès Belhanda,Nice,29,M(CL),28(3),2541,3,6,8,1,1.1,83.5,0.5,2,6.81
Cedric Varrault,Dijon,39,D(C),32,2796,3,-,3,2,0.7,82.7,2.8,-,6.81
Baptiste Santamaría,Angers,24,DMC,35(2),3076,-,-,2,-,0.9,80.9,1.7,-,6.81
Syam Ben Youssef,Caen,30,D(C),14(3),1291,-,-,6,-,0.3,81.1,3.4,1,6.81
Faitout Maouassa,Nancy,20,"D(L),M(L)",13(1),1044,3,3,3,1,1.8,62.4,0.9,1,6.81
Marcus Coco,Guingamp,23,"AM(LR),FW",31(3),2629,4,2,6,-,1,74,2,1,6.81
Issa Diop,Toulouse,22,D(C),30,2700,2,2,9,-,0.3,73.9,1.5,-,6.81
Issa Cissokho,Angers,34,"D(LR),M(R)",13,1159,-,2,2,1,0.4,79.1,1.3,-,6.81
Jérôme Roussillon,Montpellier,26,"D(L),M(L)",31(1),2747,1,1,3,-,0.5,82,0.4,1,6.80
Benoit Costil,Rennes,31,GK,38,3420,-,1,1,-,-,51.7,0.5,2,6.80
Habib Maïga,Saint-Etienne,23,DMC,4(1),297,-,-,-,-,0.8,75.7,2,-,6.80
Erwin Koffi,Lorient,24,D(R),11(1),1000,-,1,-,-,0.5,81.1,1,-,6.80
Pablo Martinez,Angers,30,D(CL),6(3),625,-,-,4,-,0.4,78.4,2.2,-,6.80
Malang Sarr,Nice,20,D(CL),25(2),2209,1,1,4,-,0.2,89.8,1,1,6.80
Ibrahim Sangaré,Toulouse,21,DMC,3(2),262,-,-,1,-,0.4,69.7,0.8,-,6.80
Amine Harit,Nantes,22,AM(CLR),23(7),2189,1,1,4,1,1,82.4,0.3,-,6.79
Enzo Crivelli,SC Bastia,24,FW,23,1994,10,1,5,1,1.4,66.5,4.9,2,6.79
Georges Mandjeck,Metz,30,M(C),27(2),2339,3,-,7,-,0.6,78.1,2.1,-,6.79
Lukas Pokorny,Montpellier,25,D(C),12(1),1088,-,-,2,-,0.2,86.6,2,-,6.79
Steeve Yago,Toulouse,26,D(CR),21(1),1862,-,-,13,-,-,72.4,1.2,-,6.79
Modou Diagne,Nancy,25,D(C),21(1),1846,1,-,1,1,0.5,79.4,1.5,-,6.79
Thomas Didillon,Metz,23,GK,32,2880,-,-,-,-,-,49.6,0.6,2,6.79
Romain Thomas,Angers,31,D(C),36,3208,1,-,5,1,0.3,85.7,2.4,1,6.78
Guy NDy Assembe,Nancy,33,GK,23,2046,-,-,-,-,-,46.9,0.6,1,6.78
Yannick Cahuzac,SC Bastia,34,DMC,28,2339,1,-,5,4,0.8,84.1,1.6,3,6.78
Romain Danzé,Rennes,32,"D(R),M(CR)",34(1),3091,-,2,2,-,0.2,76.7,1.5,1,6.78
Yann Bodiger,Toulouse,24,DMC,23(6),1841,1,3,7,1,0.7,71.7,1.3,-,6.78
Clement Michelin,Toulouse,22,D(R),6(2),481,-,-,1,-,0.4,67.4,1.3,-,6.78
Étienne Didot,Guingamp,35,M(C),26(2),2146,1,1,6,-,0.3,79.5,0.6,2,6.78
Erick Cabaco,Nancy,24,D(C),18(2),1612,-,1,1,1,0.6,70.8,2.2,1,6.78
Franck Beria,Lille,36,D(CLR),27(1),2329,1,-,6,1,0.5,79.1,2.6,-,6.77
Emmanuel Imorou,Caen,30,D(L),8(1),700,-,-,1,-,0.3,77.7,1.6,-,6.77
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",14(3),1285,1,1,2,1,1.8,77.2,0.3,1,6.77
Vincent Bessat,Caen,33,"D(L),M(L)",31(6),2814,-,6,3,-,0.6,78.2,0.9,1,6.76
Benjamin Lecomte,Lorient,28,GK,31,2790,-,-,-,-,-,59.5,0.5,2,6.76
Majeed Waris,Lorient,27,"AM(LR),FW",31(4),2842,9,5,5,-,2.3,78.5,1,1,6.76
Firmin Ndombe Mubele,Rennes,25,"AM(R),FW",13(2),1166,3,-,-,-,1.9,72.1,0.4,-,6.76
Opa Nguette,Metz,24,"AM(LR),FW",26(7),2232,2,2,4,-,0.6,74.6,1.2,1,6.76
Alban Lafont,Toulouse,20,GK,36,3240,-,-,5,-,-,48.2,0.3,1,6.76
Ivan Santini,Caen,30,FW,34,2888,15,2,7,-,2.1,66.1,3.4,2,6.76
Kelvin Amian,Toulouse,21,D(CLR),20(2),1777,-,-,1,-,0.3,76.5,1.2,-,6.76
Jordan Ikoko,Guingamp,25,D(LR),25(2),2323,-,1,3,-,0.2,83.9,0.5,-,6.75
Sébastien Squillaci,SC Bastia,38,D(C),10,856,-,1,2,-,0.2,83.2,1.9,-,6.75
