Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Antonio Barragán,Valencia,32,"D(R),M(R)",15(3),1422,-,-,0.4,0.8,0.4,0.6,0.1,0.3,0.7,6.87
Andrés Fernández,Osasuna,32,GK,37(1),3376,-,-,-,-,-,0.2,-,-,-,6.87
Ángel Dealbert,Valencia,36,D(C),11,990,-,-,-,0.2,0.3,0.9,0.1,0.2,0.2,6.87
Miguel de las Cuevas,Sporting Gijon,33,M(CL),34(1),2919,3,5,1.5,1.6,1.2,2.2,0.2,1.6,0.9,6.87
Marco Ruben,Villarreal,32,FW,26(5),2292,9,2,2.3,0.5,0.5,1.9,0.9,1.5,1.8,6.86
Tsepo Masilela,Getafe,34,D(C),11(2),1007,-,-,-,0.4,0.3,0.7,-,1.1,0.5,6.86
Borja Gómez,Granada,31,D(C),19,1710,-,-,0.3,0.2,0.2,0.5,-,0.1,0.4,6.86
Martín Montoya,Barcelona,28,D(LR),3(4),369,-,1,0.3,0.3,0.7,0.3,-,0.4,0.9,6.86
Gustavo Munúa,Levante,41,GK,37,3330,-,-,-,0.1,-,0.1,-,-,-,6.85
Javi Varas,Sevilla,36,GK,25,2250,-,-,-,-,0.2,-,-,-,-,6.85
Isidoro,Real Betis,32,D(R),10(1),893,-,-,0.4,-,0.4,0.6,-,0.5,0.9,6.85
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",5(1),459,-,1,0.2,0.8,0.3,0.7,-,0.7,0.7,6.85
Pedro Orfila,Sporting Gijon,31,D(R),10(1),902,-,-,0.3,0.2,0.1,0.6,-,0.5,0.5,6.85
Sami Khedira,Real Madrid,32,M(C),20(8),1880,2,2,1,0.5,0.3,0.8,0.1,0.7,0.5,6.85
Mané,Getafe,37,D(L),21(1),1744,-,1,0.6,0.6,0.3,1.3,-,0.6,0.6,6.85
Dani Benítez,Granada,32,AM(L),25(5),2254,-,1,2.3,1.2,0.8,1.6,0.2,0.8,1.7,6.85
Diego Godín,Atletico Madrid,33,D(C),26(1),2256,2,3,0.9,0.2,0.2,0.4,0.2,0.1,0.2,6.85
Raoul Loé,Osasuna,30,M(C),5(3),466,-,-,0.8,0.4,0.1,0.1,-,0.9,0.6,6.85
Osmar Barba,Racing Santander,31,DMC,5(3),554,-,-,0.4,-,0.1,0.1,-,0.1,0.1,6.84
Allan Nyom,Granada,31,"D(LR),M(R)",32,2826,-,-,0.4,0.6,0.8,0.8,-,0.7,0.6,6.84
Dudu Aouate,Mallorca,41,GK,37,3279,-,-,-,0.1,-,0.2,-,-,0.1,6.84
Mehmet Topal,Valencia,33,"D(C),M(C)",13(7),1279,-,-,0.4,0.2,0.2,0.5,0.1,0.4,0.4,6.84
Moisés García,Sporting Gijon,29,Defender,3,270,-,-,-,-,-,0.3,-,-,-,6.84
Fran Mérida,Atletico Madrid,29,AM(C),0(3),71,-,-,1.3,2,-,0.7,-,0.7,0.3,6.84
Michael Pereira,Mallorca,31,M(LR),26(4),2266,2,4,1.8,1.2,1.1,1.3,-,1.8,1.2,6.84
Gianni Zuiverloon,Mallorca,32,D(CR),6(3),588,-,-,0.1,0.7,0.7,0.1,-,0.8,0.2,6.83
Ibrahima Baldé,Osasuna,30,FW,13(9),1363,7,1,1.5,0.5,0.1,1.1,0.5,1.4,1.6,6.83
Pedro Botelho,Rayo Vallecano,29,D(L),8(3),718,1,1,0.4,0.6,0.5,1.5,0.4,1.4,1.3,6.83
Diego Alves,Valencia,34,GK,12,1080,-,-,-,-,-,0.4,-,-,-,6.83
Hassan Yebda,Granada,35,M(C),12(2),956,-,-,1.1,0.3,0.4,0.4,0.1,0.9,0.9,6.83
José Antonio Reyes,Atletico Madrid,35,M(CLR),8(5),714,-,2,2.6,2.1,0.9,2,0.2,2.7,1.1,6.83
Farinós,Levante,41,"D(C),M(CR)",18(12),1715,1,2,0.5,0.6,0.2,0.6,-,0.3,0.3,6.83
Giuseppe Rossi,Villarreal,32,FW,9,749,3,-,4.7,0.8,1.2,1.7,1.9,2.9,1.9,6.83
Víctor Casadesús,Mallorca,34,"AM(C),FW",30(5),2687,9,3,1.6,1.2,0.2,0.9,0.8,1.7,1,6.83
Pedro Botelho,Levante,29,D(L),10(4),918,-,1,0.9,0.5,0.6,1.1,0.4,0.8,0.7,6.83
Eduardo Salvio,Atletico Madrid,28,M(CR),17(14),1623,3,2,1.4,0.7,1.3,0.8,0.1,1.6,0.8,6.83
Diego Perotti,Sevilla,30,"M(CLR),FW",14(3),1098,-,2,1.6,0.9,0.9,1.6,0.6,1.3,1.4,6.82
Ángel Lafita,Real Zaragoza,34,"M(CLR),FW",29(8),2717,3,4,1.6,0.8,0.9,2,0.3,1.8,1.7,6.82
Sergio Canales,Valencia,28,AM(CLR),6(5),576,1,2,1.2,0.7,0.3,0.6,0.2,1.2,1.1,6.82
Pablo Cáceres,Mallorca,34,D(L),28,2397,-,2,0.2,0.4,0.3,0.7,-,0.4,0.6,6.82
Iker Casillas,Real Madrid,38,GK,37,3330,-,-,-,-,-,0.1,-,-,-,6.82
Gerard Piqué,Barcelona,32,D(C),17(5),1476,2,-,0.6,-,0.2,0.5,-,0.2,0.4,6.82
Liassine Cadamuro,Real Sociedad,31,D(CL),13(6),1223,-,-,0.3,0.6,0.5,0.7,0.1,0.7,0.5,6.82
Diego López,Villarreal,37,GK,37,3265,-,-,-,-,-,0.2,-,-,-,6.81
Sergio Sánchez,Malaga,33,D(CR),17(3),1501,-,2,0.3,0.4,0.2,0.8,-,0.8,0.5,6.81
Gastón Sangoy,Sporting Gijon,34,AM(L),7(9),762,4,1,2.6,0.7,0.8,1.1,0.8,0.9,1.3,6.81
Eliseu,Malaga,35,"D(L),M(L)",19(6),1643,2,2,1.3,0.8,0.6,1.8,0.1,1.1,0.8,6.81
Manuel Arana,Racing Santander,34,"D(C),M(CR)",22(6),2025,2,2,1.1,1,1.2,1.6,-,1.6,1.1,6.81
David Villa,Barcelona,37,"AM(L),FW",8(7),890,5,1,2.3,0.8,0.6,0.5,1.1,1.1,1.1,6.81
Javi Márquez,Espanyol,33,M(C),8(1),599,-,-,1.6,0.6,0.7,1.4,-,1.7,0.4,6.80
Ander Iturraspe,Athletic Bilbao,30,M(C),31(4),2727,1,-,0.4,0.4,0.3,1.1,-,0.9,0.5,6.80
Alberto Lopo,Getafe,39,D(C),14(2),1273,-,-,0.4,0.1,-,1,-,-,0.3,6.80
Ivan Rakitic,Sevilla,31,M(C),19(17),1917,-,6,0.9,2,0.3,1.1,-,1,0.8,6.80
Alberto Rivera,Sporting Gijon,41,M(C),21(8),1880,-,3,0.3,0.7,0.2,1.1,-,1,0.6,6.80
Miranda,Atletico Madrid,34,D(C),25(2),2295,1,-,0.6,0.1,0.1,0.5,-,0.2,0.3,6.80
Mikel Aranburu,Real Sociedad,40,"D(C),M(CR),FW",26(3),2165,2,2,0.8,0.6,0.3,1.1,-,0.8,0.9,6.80
Jaime Gavilán,Getafe,34,AM(L),13(4),1031,1,4,0.9,0.9,0.5,1.1,0.2,1.2,0.8,6.80
Julien Escudé,Sevilla,39,"D(C),DMC",24,2093,1,-,0.7,0.2,-,0.6,-,-,0.2,6.79
Joel Robles,Rayo Vallecano,29,GK,13,1170,-,1,-,0.2,-,0.1,-,-,-,6.79
Juan Rodríguez,Getafe,37,M(C),10(7),902,-,-,0.3,0.5,0.2,0.6,-,0.2,0.3,6.79
Dani Giménez,Rayo Vallecano,35,GK,11,956,-,-,-,0.1,0.1,0.3,-,-,-,6.79
Xavi Torres,Levante,32,M(C),32(2),2731,5,1,0.8,0.6,0.1,1.3,-,0.6,0.5,6.79
David Mateos,Real Zaragoza,32,D(C),13(1),1098,-,1,0.4,0.1,-,0.3,-,-,0.2,6.79
McDonald Mariga,Real Sociedad,32,DMC,10(4),951,-,-,1,0.5,0.4,0.9,-,1.6,0.9,6.79
Adrián Colunga,Sporting Gijon,34,"AM(LR),FW",13(4),1095,3,2,2.1,1.4,0.7,1.6,0.9,0.9,0.9,6.78
Iván Hernández,Sporting Gijon,39,"D(CL),DMC",19(1),1694,-,-,0.2,0.2,0.1,1,0.1,0.1,0.2,6.78
Jukka Raitala,Osasuna,30,"D(CLR),M(L)",13(4),1069,-,-,0.1,0.4,0.1,0.3,-,0.2,0.6,6.78
Pedro Álvarez,Real Betis,37,D(C),12,904,-,-,0.2,-,-,0.8,-,0.3,-,6.78
Miguel Torres,Getafe,33,D(CLR),18(5),1629,1,1,0.1,0.5,-,0.2,-,0.3,0.3,6.78
Pedro,Barcelona,31,M(CLR),20(9),1640,5,5,1.4,0.8,0.3,0.8,0.9,1.2,1.3,6.78
Roberto Canella,Sporting Gijon,31,D(L),30(1),2623,-,-,0.2,0.5,0.3,0.7,0.1,0.5,0.5,6.77
Álvaro Arroyo,Getafe,30,D(R),3(1),254,-,-,-,-,1,0.5,-,0.5,-,6.77
André Castro,Sporting Gijon,31,M(C),26(3),2149,2,1,1.2,0.6,0.3,1.6,0.1,1.5,1.1,6.77
Borja Ekiza,Athletic Bilbao,31,D(C),13(8),1240,-,-,0.1,-,0.1,-,-,0.2,0.2,6.77
Miguel Flaño,Osasuna,34,D(C),27(3),2492,1,-,0.1,0.1,-,0.7,-,0.1,0.1,6.77
Seydou Keita,Barcelona,39,M(C),14(12),1336,3,1,0.5,0.3,0.1,0.7,0.1,0.4,0.4,6.77
Joris Mathijsen,Malaga,39,D(C),28,2513,-,-,0.3,0.1,-,0.1,-,0.3,0.1,6.77
Bruno,Valencia,38,"D(R),M(R)",11(3),897,-,1,0.1,0.7,0.5,0.6,0.1,0.4,0.2,6.77
Alexis Ruano,Getafe,33,D(CLR),11(1),991,1,-,0.8,0.3,-,0.4,-,-,0.3,6.76
Franco Zuculini,Real Zaragoza,28,M(CR),11(10),1012,-,3,1,0.8,0.7,0.9,-,0.7,0.9,6.76
Álvaro Domínguez,Atletico Madrid,30,D(CL),22(6),2026,3,-,0.5,0.1,-,0.6,0.1,0.1,0.1,6.76
Juan Forlín,Espanyol,31,"D(C),M(C)",26(2),2261,-,1,0.1,0.4,-,0.5,-,0.3,0.5,6.76
Antonio Luna,Sevilla,28,"D(L),M(L)",11(3),937,1,1,0.6,0.8,0.5,0.6,0.4,0.3,0.2,6.75
Gonzalo Rodríguez,Villarreal,35,D(C),24(2),2064,1,-,0.3,-,-,0.4,0.1,0.1,0.2,6.75
Nélson,Real Betis,36,D(R),14,1212,1,-,0.4,0.6,0.4,0.8,-,0.3,1.3,6.75
Ángel,Villarreal,38,D(R),15(6),1355,1,2,0.3,0.6,0.2,0.6,-,0.4,0.4,6.75
Paulo Assunção,Atletico Madrid,39,M(C),5(4),508,-,-,0.1,0.6,0.1,0.3,-,0.4,0.2,6.74
Markel Bergara,Real Sociedad,33,M(C),9(2),702,-,-,0.2,0.2,0.1,0.7,-,0.5,0.5,6.74
Vladimir Weiss,Espanyol,29,M(CLR),19(9),1805,2,3,0.9,1.4,1.8,3.2,0.4,2.8,1.3,6.74
Grégory Arnolin,Sporting Gijon,38,"D(CL),DMC",18(3),1632,-,-,0.4,-,0.2,0.4,0.1,-,0.1,6.74
Luis García,Real Zaragoza,38,"M(CR),FW",28(7),2393,4,3,1.2,1.5,0.2,1.5,0.3,1.2,1.1,6.74
José María Movilla,Rayo Vallecano,44,M(C),36(2),2831,2,3,0.7,0.9,0.2,0.8,-,0.9,0.8,6.74
Luis Perea,Atletico Madrid,40,D(CLR),11(8),1089,-,-,-,0.1,0.1,0.5,-,0.1,0.2,6.74
Roland Lamah,Osasuna,31,M(CLR),23(7),1987,1,1,1.6,0.7,1.4,1.2,0.5,1.4,1.2,6.74
Pablo Hernández,Valencia,34,M(CLR),19(11),1777,3,3,1.3,1.1,0.6,0.5,0.1,1,0.7,6.73
Iván Cuéllar,Sporting Gijon,35,GK,2,180,-,-,-,-,-,0.5,-,-,-,6.73
Imanol Agirretxe,Real Sociedad,32,FW,27(9),2211,10,4,2.3,0.6,0.4,1.3,0.8,1.4,1.7,6.73
Nsue,Mallorca,29,"D(R),M(R),FW",20(10),1976,3,3,1.2,0.8,0.6,0.8,0.4,1.2,1,6.73
Marc Torrejón,Racing Santander,33,D(CR),27(2),2412,1,-,0.6,0.1,-,0.3,-,0.1,0.2,6.73
Adrián González,Racing Santander,31,M(CL),29(6),2383,3,4,1.5,0.7,0.3,0.9,0.2,0.9,0.8,6.73
Jonathan Pereira,Real Betis,32,FW,14(17),1449,4,6,1.3,0.6,0.2,1.6,0.3,0.9,0.8,6.73
Hernán Pérez,Villarreal,30,M(LR),12(9),1111,4,-,1.4,0.7,1.2,1,0.1,1.2,1.3,6.72
Christian Fernández,Racing Santander,33,D(L),14(6),1356,1,-,0.5,0.5,0.1,0.7,0.1,0.5,0.4,6.72
Mikel Labaka,Rayo Vallecano,38,D(C),12(1),986,1,-,0.8,0.2,0.2,0.4,0.1,-,0.2,6.72
Martí Crespí,Mallorca,32,D(C),5(3),505,-,-,0.1,-,-,0.1,0.1,0.3,0.1,6.72
Miku,Getafe,33,FW,33(5),2929,12,2,1.6,0.6,0.4,1.2,1,1.7,2,6.72
Thievy,Espanyol,27,"AM(LR),FW",11(8),1151,1,3,1.1,1.1,0.7,1.2,0.2,1.7,1.4,6.72
Juan Cala,Sevilla,29,D(C),7(1),614,1,-,0.5,0.1,0.3,0.8,0.1,0.3,0.3,6.72
Pedro López,Levante,35,"D(R),M(R)",17(4),1551,-,-,0.2,-,0.3,0.8,0.1,0.4,0.1,6.72
Maxwell,Barcelona,37,D(L),4(3),420,-,-,0.3,0.3,0.1,0.6,0.3,0.3,1,6.71
Hélder Postiga,Real Zaragoza,36,FW,29(4),2636,9,1,2.6,0.7,0.5,1.8,1.9,2.5,1.8,6.71
Jonathan dos Santos,Barcelona,29,M(CR),1(2),119,-,-,0.3,-,-,0.3,-,0.7,0.3,6.71
Tomislav Dujmovic,Real Zaragoza,38,D(C),9(3),715,1,-,1,0.4,0.2,0.7,-,0.9,0.4,6.71
Juan Calatayud,Mallorca,39,GK,1(2),139,-,-,-,-,-,-,-,-,-,6.71
Diego Castro,Getafe,36,M(CLR),25(6),2226,7,1,1.2,0.9,0.5,1.4,0.6,2.8,1.8,6.71
Eñaut Zubikarai,Real Sociedad,35,GK,2,91,-,-,-,-,-,-,-,-,-,6.71
Francis,Racing Santander,37,D(R),22,1828,-,-,-,0.3,0.4,1,-,0.8,0.5,6.70
Willy Caballero,Malaga,37,GK,28,2403,-,-,-,-,-,-,-,-,-,6.70
Tomer Hemed,Mallorca,32,FW,18(11),1623,8,3,1.8,0.6,0.2,0.8,0.8,1.3,1.4,6.69
Hedwiges Maduro,Valencia,34,DMC,4(3),390,-,-,0.4,0.3,0.1,0.1,-,0.1,0.3,6.69
Adrián López,Atletico Madrid,31,"M(CLR),FW",27(9),2506,7,2,1.7,0.9,0.8,0.6,0.8,1.8,1.2,6.69
Dani Sotres,Racing Santander,26,Goalkeeper,1(1),132,-,-,-,-,-,0.5,-,-,-,6.69
José Antonio Picón,Racing Santander,31,Defender,2(1),193,-,-,-,-,0.3,0.3,-,0.3,0.3,6.68
Formose Mendy,Sporting Gijon,30,DMC,6(4),589,-,1,1.6,0.5,1.4,1.1,0.5,0.9,1.2,6.68
Gurpegi,Athletic Bilbao,38,"D(C),M(C)",6(1),500,-,-,0.3,0.3,-,1,-,0.1,0.6,6.68
Alejandro Pozuelo,Real Betis,27,M(CR),10(8),1032,2,2,1.3,1.4,1.1,1.5,0.1,1.9,1.2,6.68
Rafa,Getafe,34,D(CL),9(4),798,-,-,0.2,0.2,-,0.5,-,0.2,0.2,6.67
Kike Sola,Osasuna,33,FW,6(1),509,-,1,1.3,1.3,0.6,1.3,1.1,-,1.4,6.67
Pedro Ríos,Getafe,37,M(R),17(5),1368,2,3,1,1,0.6,1,0.1,1.4,1.1,6.67
Aritz Aduriz,Valencia,38,FW,11(18),1286,7,1,1.9,0.7,0.3,0.6,0.5,0.8,0.8,6.67
Pedro Bigas,Mallorca,29,D(CL),12(4),1032,-,-,0.4,0.4,0.3,0.4,0.1,0.3,0.4,6.67
Pape Malickou Diakhaté,Granada,35,D(C),10(1),930,-,-,0.2,-,-,0.4,-,-,0.1,6.66
Manu del Moral,Sevilla,35,"M(CLR),FW",25(9),2229,10,1,2.4,0.7,0.4,1.3,0.4,1.2,1.1,6.66
Piotr Trochowski,Sevilla,35,M(CL),27(8),2232,1,2,1.7,1.3,0.5,0.5,0.1,1,0.7,6.66
Duda,Malaga,39,M(CLR),14(11),1161,1,2,1,1.2,0.2,1.3,-,1.6,0.7,6.66
Damián Suárez,Sporting Gijon,31,D(R),16(3),1409,-,1,-,0.5,0.4,0.7,-,0.5,0.4,6.66
Abdelkader Ghezzal,Levante,34,FW,9(7),854,2,2,1.3,0.5,0.7,0.8,0.8,0.7,0.9,6.66
Alexandros Tziolis,Racing Santander,34,M(C),6(6),615,-,-,0.5,0.2,0.2,1.2,-,0.9,0.3,6.65
Esteban Granero,Real Madrid,31,M(CLR),7(10),637,-,1,0.7,0.4,0.5,0.5,-,0.5,0.6,6.65
Gonzalo Colsa,Racing Santander,40,"D(C),M(CR)",14(4),1220,1,-,0.6,0.2,-,0.6,-,0.4,0.6,6.65
Víctor Valdés,Barcelona,37,GK,35,3150,-,-,-,0.1,-,0.1,-,-,-,6.65
Ikechukwu Uche,Granada,35,FW,26(8),2248,3,1,1.2,1.1,0.5,1.1,0.4,0.9,1.1,6.64
Silvio,Atletico Madrid,31,D(LR),8(1),658,-,-,0.6,0.9,0.7,1.1,0.2,0.3,0.7,6.64
Thibaut Courtois,Atletico Madrid,27,GK,37,3262,-,-,-,-,-,0.1,-,-,-,6.64
Koke,Atletico Madrid,27,M(CLR),11(14),1066,2,3,1.2,1.2,0.1,0.6,0.2,1.5,0.8,6.63
Rubén González,Osasuna,37,D(C),8(3),700,-,-,0.6,0.1,0.2,0.5,-,0.1,-,6.63
Sebastián Eguren,Sporting Gijon,38,"D(C),M(CR)",12(7),1025,2,-,0.6,0.4,0.3,0.8,-,0.3,0.2,6.63
Maurizio Lanzaro,Real Zaragoza,37,D(CLR),21(5),1909,1,-,0.3,0.3,0.1,0.5,-,0.2,0.2,6.63
Jorge Pulido,Rayo Vallecano,28,D(C),13(1),1132,-,-,0.1,0.1,0.1,0.3,0.2,0.1,0.1,6.62
Ruben Micael,Real Zaragoza,32,M(C),23(10),2171,-,1,0.9,1.1,0.2,1.2,-,1,0.8,6.62
Cristhian Stuani,Racing Santander,32,"AM(CLR),FW",24(8),2173,9,3,1.3,0.7,0.2,2.1,1.1,2.4,1.5,6.62
Raúl Baena,Espanyol,30,M(C),22(10),2136,1,1,0.4,0.2,-,0.7,-,0.8,0.4,6.62
Jonathan de Guzmán,Villarreal,31,M(CLR),11(8),997,-,-,1.3,0.9,0.5,1.1,-,1.4,0.8,6.61
Salva Sevilla,Real Betis,35,M(CL),19(7),1459,2,2,1.5,1,0.5,0.9,0.1,0.9,0.7,6.61
Nacho Cases,Sporting Gijon,31,M(C),15(6),1416,-,5,1.1,1.1,0.2,1,-,1,0.5,6.61
Gaizka Toquero,Athletic Bilbao,34,"AM(R),FW",15(20),1540,4,6,1,0.5,0.1,1.2,0.4,0.7,0.7,6.60
Hamit Altintop,Real Madrid,36,M(CR),1(4),158,1,-,0.4,0.8,0.4,0.8,-,0.2,0.2,6.59
Gonzalo Castellani,Villarreal,31,AM(C),1(9),258,-,1,0.5,0.3,0.3,1.1,-,0.8,0.8,6.59
Jonás Ramalho,Athletic Bilbao,26,D(CR),1(1),49,-,-,-,-,-,-,-,0.5,0.5,6.59
Juanma Gómez,Real Betis,38,D(C),8(6),781,-,1,0.4,0.9,0.3,0.4,0.2,0.7,0.4,6.58
Álvaro Vadillo,Real Betis,24,AM(LR),2(2),112,-,-,0.5,-,1.3,0.8,0.3,1.5,0.8,6.58
Nilmar,Villarreal,34,FW,13(8),1206,4,1,1.4,0.6,0.7,1,0.4,1.1,2,6.57
Lolo,Osasuna,34,"D(C),M(C)",16(12),1546,1,1,0.3,0.1,-,0.4,0.1,0.1,0.2,6.57
Carlos Marchena,Villarreal,39,D(C),9(8),771,-,1,0.3,0.4,0.3,0.4,-,0.2,0.1,6.57
Álex Martínez,Real Betis,28,D(L),1(2),116,-,-,0.7,1,0.3,1.3,-,0.3,0.3,6.57
Javier Camuñas,Villarreal,38,"AM(CL),FW",10(17),1157,1,2,0.6,0.7,0.3,0.6,0.4,0.9,0.7,6.55
Raúl Tamudo,Rayo Vallecano,41,AM(L),17(15),1625,9,2,1.5,0.4,0.2,1.3,1.1,0.8,1.1,6.55
Nacho Novo,Sporting Gijon,40,"M(C),FW",8(3),541,3,-,1.5,0.5,0.4,0.2,0.7,0.6,0.7,6.55
Jordi Codina,Getafe,37,GK,2,180,-,-,-,-,-,-,-,-,-,6.55
Andreu Fontàs,Barcelona,29,"D(C),DMC",1,80,-,-,-,-,1,-,-,-,1,6.55
David Cortés,Granada,39,D(R),8(2),731,-,1,0.3,0.7,0.2,0.7,0.1,0.3,0.9,6.55
Nino,Osasuna,39,AM(C),32(4),2813,6,4,1.8,0.9,0.1,1.6,0.7,1.7,1.4,6.54
David Cobeño,Rayo Vallecano,37,GK,14(1),1295,-,-,-,0.1,-,0.1,-,-,-,6.54
Jorge Molina,Real Betis,37,FW,14(12),1275,6,1,1.4,1,0.2,0.9,0.5,0.9,0.8,6.53
Kennedy,Racing Santander,38,M(C),2(5),293,-,-,1,0.7,0.1,-,-,1,0.6,6.52
Nuri Sahin,Real Madrid,30,M(C),2(2),128,-,-,0.8,0.5,-,0.5,-,0.5,-,6.52
Edu Oriol,Real Zaragoza,32,M(LR),10(10),922,2,-,0.8,0.5,0.8,1,0.1,1.3,0.4,6.52
Enzo Maresca,Malaga,39,M(C),9(10),834,2,1,0.9,0.2,0.1,0.8,0.1,0.9,0.4,6.52
Júlio César,Granada,32,GK,16,1440,-,-,-,0.1,-,0.1,-,-,-,6.51
David López,Athletic Bilbao,36,M(CR),4(9),396,1,-,0.9,0.8,0.2,0.2,0.1,0.5,0.1,6.51
David Timor,Osasuna,29,"D(C),M(C)",7(17),810,-,2,1,0.7,0.3,0.3,-,0.6,0.7,6.51
Igor Gabilondo,Athletic Bilbao,40,"AM(CL),FW",8(8),743,2,-,0.8,0.6,-,0.8,0.5,0.6,0.4,6.51
Aranda,Real Zaragoza,38,FW,9(4),765,2,2,1,0.9,0.6,1.1,1.2,0.9,1.5,6.50
Sebastián Fernández,Malaga,34,"M(C),FW",15(17),1433,5,-,1,0.4,0.4,1.3,0.2,1.2,1.1,6.50
Alberto Perea,Rayo Vallecano,28,AM(R),0(1),10,-,-,1,-,1,1,-,1,-,6.50
Lass,Rayo Vallecano,27,M(LR),15(13),1556,3,4,1.2,1.1,1.2,0.6,0.7,1.4,1.4,6.50
Rubén Suárez,Levante,40,FW,7(26),964,8,1,1.3,0.5,0.1,1.1,0.1,0.9,0.5,6.50
Iñaki Goitia,Real Betis,37,Goalkeeper,1(1),109,-,-,-,-,-,0.5,-,-,-,6.50
Alejandro Alfaro,Mallorca,32,M(R),13(16),1260,2,1,1.3,0.9,0.2,1,0.2,0.8,0.6,6.49
Dusko Tosic,Real Betis,34,D(CL),0(1),36,-,-,-,1,-,-,-,3,-,6.49
Frederic Kanoute,Sevilla,41,"AM(CL),FW",12(14),1265,4,2,1.3,0.7,0.3,0.8,0.3,1.5,1.1,6.49
Pedro León,Getafe,32,M(LR),6(7),616,1,1,1.7,0.7,0.2,1.2,0.1,1.2,0.9,6.49
Sergio Tejera,Mallorca,29,"D(C),M(C),FW",7(8),682,-,1,0.7,1.1,-,1.4,0.2,1.2,1.1,6.49
Noé Pamarot,Granada,40,"D(L),DMC",2,136,-,-,-,0.5,-,-,-,-,-,6.49
Raúl Fernández,Athletic Bilbao,31,GK,2,180,-,-,-,-,-,-,-,-,-,6.49
Fernando Meira,Real Zaragoza,41,DMC,12,1008,-,1,0.3,0.6,0.2,0.3,-,0.7,0.3,6.48
Cristian Tello,Barcelona,27,M(LR),4(12),438,3,-,1.3,0.3,0.5,0.4,0.3,0.4,0.7,6.47
Quique Rivero,Racing Santander,27,Midfielder,4,360,-,-,0.3,1.3,0.3,1.8,-,1,0.5,6.47
Deivid,Sevilla,30,"D(C),DMC",3(2),288,-,-,0.2,-,0.2,0.2,-,0.2,0.2,6.47
Raúl Bravo,Rayo Vallecano,38,D(C),5(1),398,-,-,0.5,-,0.3,0.5,-,0.3,0.2,6.47
Ayoze,Sporting Gijon,33,M(CL),7(8),683,-,-,0.5,0.4,0.5,1.3,0.1,0.4,0.3,6.47
Juan Ángel Albín,Espanyol,32,"AM(C),FW",2(4),164,1,-,0.8,0.5,0.2,0.7,-,0.7,0.3,6.47
Dejan Lekic,Osasuna,34,AM(L),9(10),838,4,1,1.2,0.3,0.1,0.6,0.5,0.9,0.7,6.47
Marcos Gullón,Racing Santander,30,"D(C),M(C)",9(1),681,-,-,0.1,0.2,0.1,0.7,0.1,0.6,0.6,6.46
Rubén Pardo,Real Sociedad,26,M(C),2(13),338,1,-,0.4,0.7,0.4,0.1,0.1,0.3,0.4,6.46
Casquero,Getafe,43,"D(C),M(CR),FW",19(9),1695,1,-,0.9,0.5,0.1,0.9,-,0.5,0.5,6.46
Ibai Gómez,Athletic Bilbao,29,AM(LR),7(12),879,-,2,1.6,1.1,0.2,0.4,0.6,1.5,1.2,6.46
Álvaro Giménez,Mallorca,28,AM(L),9(3),692,2,-,0.8,0.3,0.3,2,0.4,2.3,1.2,6.46
Braulio,Real Zaragoza,33,AM(L),0(2),10,-,1,-,0.5,-,0.5,-,-,1,6.46
Nabil El Zhar,Levante,32,M(CLR),9(13),872,-,-,0.9,0.4,0.6,1,0.3,0.9,0.9,6.45
Carmelo,Sporting Gijon,35,"M(C),FW",6(7),599,1,-,0.8,0.6,0.5,1.4,0.2,1.2,0.8,6.45
Abel Gómez,Granada,37,M(C),16(17),1484,1,-,0.9,0.9,0.1,0.8,0.1,0.5,0.3,6.45
Mubarak Wakaso,Villarreal,28,M(CLR),1(5),192,-,-,0.8,1.2,0.2,0.7,-,1.3,0.3,6.45
Emiliano Armenteros,Sevilla,33,AM(CLR),4(9),456,-,-,0.6,0.2,0.5,0.8,0.1,1,0.6,6.44
Pedro Munitis,Racing Santander,44,"M(CLR),FW",22(10),1978,-,3,0.4,1,0.3,1.9,0.3,2.1,1.3,6.44
Juan Muñiz,Sporting Gijon,27,Midfielder,0(1),45,-,-,2,-,-,-,-,1,-,6.44
Jairo Samperio,Racing Santander,25,M(LR),14(11),1253,2,4,0.6,0.7,0.6,1,0.1,2.3,1.2,6.43
Sergi Roberto,Barcelona,27,"D(R),M(CR)",1,90,-,-,1,3,2,1,-,1,4,6.43
Pablo Barrera,Real Zaragoza,32,M(R),12(8),1043,1,-,0.3,0.4,0.7,0.7,0.2,1,1.2,6.43
Ruud van Nistelrooy,Malaga,43,"AM(L),FW",10(18),1154,4,1,1.4,0.4,0.2,0.5,0.9,0.7,0.8,6.42
Papa Baba Diawara,Sevilla,31,FW,2(9),391,3,-,1.6,0.5,0.1,0.8,0.1,0.5,1,6.42
Lautaro Acosta,Racing Santander,31,"AM(LR),FW",14(7),1277,2,1,0.7,0.5,0.5,2.7,0.2,2.2,1.2,6.42
Jordi Amat,Espanyol,27,"D(C),DMC",8(2),725,-,-,-,-,0.5,0.3,-,0.1,0.2,6.42
Juankar,Real Zaragoza,29,"D(L),M(L)",8(16),978,3,-,0.8,0.9,0.5,0.9,0.1,0.5,0.5,6.42
