Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Issa Diop,Toulouse,22,D(C),30,2700,2,2,0.3,0.2,0.5,0.7,-,0.2,0.4,6.81
Issa Cissokho,Angers,34,"D(LR),M(R)",13,1159,-,2,0.4,0.5,0.5,0.8,-,0.7,0.7,6.81
Jérôme Roussillon,Montpellier,26,"D(L),M(L)",31(1),2747,1,1,0.5,1.1,1,1.1,-,0.9,0.8,6.80
Benoit Costil,Rennes,31,GK,38,3420,-,1,-,-,-,0.1,-,-,-,6.80
Habib Maïga,Saint-Etienne,23,DMC,4(1),297,-,-,0.8,0.2,1.6,-,-,1,1.2,6.80
Erwin Koffi,Lorient,24,D(R),11(1),1000,-,1,0.5,0.7,1.2,0.9,-,0.9,0.8,6.80
Pablo Martinez,Angers,30,D(CL),6(3),625,-,-,0.4,0.4,0.1,1.3,0.1,0.4,0.7,6.80
Malang Sarr,Nice,20,D(CL),25(2),2209,1,1,0.2,0.2,0.3,0.5,-,0.2,0.4,6.80
Ibrahim Sangaré,Toulouse,21,DMC,3(2),262,-,-,0.4,0.2,0.8,1,-,0.4,0.6,6.80
Amine Harit,Nantes,22,AM(CLR),23(7),2189,1,1,1,1.2,2.9,2.7,0.1,2.6,2.5,6.79
Enzo Crivelli,SC Bastia,24,FW,23,1994,10,1,1.4,0.9,0.3,1.6,0.4,2.3,3,6.79
Georges Mandjeck,Metz,30,M(C),27(2),2339,3,-,0.6,0.5,1,1.9,-,0.9,0.9,6.79
Lukas Pokorny,Montpellier,25,D(C),12(1),1088,-,-,0.2,0.1,0.2,0.4,0.1,0.2,0.2,6.79
Steeve Yago,Toulouse,26,D(CR),21(1),1862,-,-,-,0.2,0.5,1.1,-,0.3,0.5,6.79
Modou Diagne,Nancy,25,D(C),21(1),1846,1,-,0.5,0.2,0.2,0.3,0.1,-,0.1,6.79
Thomas Didillon,Metz,23,GK,32,2880,-,-,-,0.1,-,0.2,-,-,0.1,6.79
Romain Thomas,Angers,31,D(C),36,3208,1,-,0.3,0.1,0.1,0.3,0.1,0.1,0.2,6.78
Guy NDy Assembe,Nancy,33,GK,23,2046,-,-,-,-,-,0.2,-,-,0.1,6.78
Yannick Cahuzac,SC Bastia,34,DMC,28,2339,1,-,0.8,0.4,0.5,1.2,0.1,0.6,0.7,6.78
Romain Danzé,Rennes,32,"D(R),M(CR)",34(1),3091,-,2,0.2,0.7,0.4,0.3,-,0.3,0.5,6.78
Yann Bodiger,Toulouse,24,DMC,23(6),1841,1,3,0.7,0.9,0.5,0.7,-,0.8,1,6.78
Clement Michelin,Toulouse,22,D(R),6(2),481,-,-,0.4,0.1,0.4,0.6,0.1,0.4,0.6,6.78
Étienne Didot,Guingamp,35,M(C),26(2),2146,1,1,0.3,1.3,0.4,1,0.1,1.2,1.1,6.78
Erick Cabaco,Nancy,24,D(C),18(2),1612,-,1,0.6,0.1,-,0.8,0.1,-,0.3,6.78
Franck Beria,Lille,36,D(CLR),27(1),2329,1,-,0.5,0.5,0.3,1.1,-,0.4,1,6.77
Emmanuel Imorou,Caen,30,D(L),8(1),700,-,-,0.3,0.4,0.3,1.1,-,0.1,0.2,6.77
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",14(3),1285,1,1,1.8,1.2,1.8,2.1,0.2,1.9,2.7,6.77
Vincent Bessat,Caen,33,"D(L),M(L)",31(6),2814,-,6,0.6,1.4,1.1,0.4,0.1,0.9,1.2,6.76
Benjamin Lecomte,Lorient,28,GK,31,2790,-,-,-,-,-,0.2,-,-,-,6.76
Majeed Waris,Lorient,27,"AM(LR),FW",31(4),2842,9,5,2.3,0.8,1.2,1.9,0.5,3.1,2.4,6.76
Firmin Ndombe Mubele,Rennes,25,"AM(R),FW",13(2),1166,3,-,1.9,0.7,1.3,2.1,0.6,2.1,2.9,6.76
Opa Nguette,Metz,24,"AM(LR),FW",26(7),2232,2,2,0.6,0.6,2,1.4,0.1,1.7,2.8,6.76
Alban Lafont,Toulouse,20,GK,36,3240,-,-,-,-,0.1,0.3,-,-,-,6.76
Ivan Santini,Caen,30,FW,34,2888,15,2,2.1,0.7,0.3,2.2,0.4,1.4,2.9,6.76
Kelvin Amian,Toulouse,21,D(CLR),20(2),1777,-,-,0.3,0.4,0.7,0.5,-,0.9,0.6,6.76
Jordan Ikoko,Guingamp,25,D(LR),25(2),2323,-,1,0.2,0.4,1,0.8,0.1,0.8,1.1,6.75
Sébastien Squillaci,SC Bastia,38,D(C),10,856,-,1,0.2,0.4,-,1.2,-,-,0.3,6.75
Koffi Djidji,Nantes,26,D(CL),28,2494,-,-,0.3,-,0.2,0.3,0.1,0.1,0.4,6.75
Maciej Rybus,Lyon,29,"D(L),M(LR)",13(5),1147,-,1,0.7,0.7,0.7,0.7,0.2,1.1,1,6.75
Xeka,Lille,24,M(C),13,1127,1,2,1.4,0.7,0.5,1.4,-,1.1,1.5,6.74
Cheikh M'Bengue,Saint-Etienne,30,"D(CL),M(L)",15,1183,-,1,0.2,0.6,0.2,0.4,0.2,0.3,0.7,6.74
Grégory Sertic,Bordeaux,29,"D(C),M(C)",15(2),1366,1,-,0.6,0.5,0.2,0.8,0.1,0.4,0.3,6.74
Vukasin Jovanovic,Bordeaux,23,D(C),8,705,-,-,0.4,0.3,0.4,0.8,-,0.4,0.1,6.74
Ole Selnaes,Saint-Etienne,24,DMC,23(3),2068,-,-,0.5,0.4,0.5,0.5,-,0.7,0.6,6.74
Jonathan Rivierez,Metz,30,D(LR),14(2),1252,-,1,0.1,0.4,0.9,0.3,-,0.4,0.5,6.73
Giovanni Sio,Rennes,30,FW,32(2),2696,9,1,2.3,0.8,1,1,0.9,1.7,2.9,6.73
Maxime Le Marchand,Nice,29,D(CL),8(2),705,-,-,-,0.1,0.6,0.5,-,0.1,0.3,6.73
Yoann Andreu,Angers,30,D(LR),16,1368,-,-,0.4,0.3,0.6,0.8,0.1,0.6,1.1,6.73
Vincent Manceau,Angers,29,D(LR),32(1),2865,1,-,0.6,1,0.3,0.9,0.1,0.3,0.6,6.73
Famara Diedhiou,Angers,26,FW,28(3),2286,8,1,1.8,1,1,1.1,0.5,1.9,2.8,6.72
Olivier Boscagli,Nice,21,D(CL),0(1),41,-,-,-,-,-,-,-,-,1,6.72
Giovani Lo Celso,Paris Saint-Germain,23,"AM(C),FW",1(3),81,-,2,0.8,0.5,0.8,0.3,-,0.3,0.3,6.72
Morgan Amalfitano,Rennes,34,M(CLR),6,405,1,-,1,1,0.5,0.7,-,2.5,1.2,6.72
Jonathan Martins Pereira,Guingamp,33,D(R),12(1),1011,-,-,0.3,0.9,0.4,0.7,0.1,0.4,0.8,6.72
Thomas Touré,Bordeaux,25,"AM(CLR),FW",5(1),369,-,1,0.8,1.3,0.7,1.2,-,1.8,2,6.71
Sanjin Prcic,Rennes,25,M(C),22(3),1856,1,-,1.2,1,0.2,0.5,-,0.2,0.6,6.71
Rachid Ghezzal,Lyon,27,AM(CLR),14(11),1287,2,2,1.6,0.8,1.5,1,0.2,1.1,2.1,6.71
Pedro Mendes,Rennes,28,D(CR),19,1667,-,-,0.4,0.1,0.3,1.3,-,0.4,0.1,6.71
Steven Moreira,Rennes,24,"D(LR),M(R)",1,90,-,-,1,2,-,-,-,2,-,6.71
Maxime Poundjé,Bordeaux,26,D(L),7,586,-,-,0.4,0.3,1.4,1,0.1,0.4,0.3,6.71
Cédric Carrasso,Bordeaux,37,GK,24,2160,-,-,-,-,-,-,-,-,-,6.71
Guido Carrillo,Monaco,28,FW,5(14),585,7,1,1.1,0.3,0.1,0.2,0.1,0.4,0.6,6.71
Mapou Yanga-Mbiwa,Lyon,30,D(CR),23(1),2042,-,-,0.3,-,0.2,0.7,-,0.2,0.4,6.71
Ismaila Sarr,Metz,21,"AM(LR),FW",20(11),1941,5,1,0.9,0.8,1.7,1.8,0.1,1.5,2.1,6.70
Vincent Le Goff,Lorient,29,D(L),37(1),3335,1,1,0.3,0.4,0.8,0.4,-,0.8,0.6,6.70
Éder,Lille,31,FW,28(3),2472,6,4,2.2,1.1,0.5,1.7,0.7,2,2.7,6.70
Alexis Blin,Toulouse,22,DMC,26,2152,-,-,0.5,0.3,0.4,1,-,0.8,1.2,6.70
Paul Lasne,Montpellier,30,M(CLR),16(8),1486,3,2,1.3,1.2,0.3,1.3,-,0.8,1,6.70
Théo Pellenard,Bordeaux,25,D(L),5(1),458,-,-,0.2,0.3,0.3,0.3,-,1.2,1,6.70
William Remy,Montpellier,28,"D(CR),DMC",8(7),942,-,1,0.5,0.2,0.5,0.9,-,0.5,0.2,6.69
Youssef Aït Bennasser,Nancy,22,DMC,23(3),1934,3,1,0.9,0.6,1.2,1,-,1.1,1.6,6.69
Kévin Monnet-Paquet,Saint-Etienne,30,"M(CLR),FW",27(7),2374,4,4,1.3,1.2,1,0.8,0.4,2.2,2.1,6.69
Valentin Rosier,Dijon,22,"D(LR),M(L)",3,270,-,-,0.3,-,-,0.7,-,0.7,2,6.69
Maxwel Cornet,Lyon,22,"AM(LR),FW",19(14),1897,6,2,1.5,0.6,0.8,0.7,0.3,1,1.8,6.69
Jaroslav Plasil,Bordeaux,37,M(C),26(11),2394,1,5,0.6,0.6,0.5,1.2,0.1,0.5,0.8,6.68
Yann Jouffre,Metz,34,"M(CR),FW",14(6),1248,4,2,0.9,1.4,0.4,0.8,0.1,1.4,1.3,6.68
Vincent Enyeama,Lille,36,GK,32,2855,-,-,-,0.1,0.1,0.1,-,-,-,6.68
Baissama Sankoh,Guingamp,27,"D(CR),M(C)",11(6),1045,-,-,0.1,0.2,0.6,1.1,-,0.3,0.9,6.68
Kamil Grosicki,Rennes,31,AM(LR),9(7),989,4,3,1.9,1.6,1.1,0.2,0.1,1.1,1.8,6.68
Walter Benítez,Nice,26,GK,2(1),214,-,-,-,-,-,-,-,-,-,6.68
Moryke Fofana,Lorient,27,AM(LR),4(3),353,-,1,0.3,1,2.9,0.3,0.4,1.1,1.9,6.68
Younousse Sankharé,Lille,29,M(C),17(4),1573,2,1,1,0.7,1,0.9,-,0.9,0.8,6.68
Yrondu Musavu-King,Toulouse,27,D(C),3,270,-,-,0.3,0.7,-,0.7,-,-,0.7,6.67
Mounir Obbadi,Nice,36,M(C),3(3),305,-,-,0.3,1,-,1.3,-,0.7,1,6.66
Lassana Coulibaly,SC Bastia,23,M(C),24(5),2188,-,2,1.2,0.6,1.3,1.7,-,1.3,1.3,6.66
Afonso Figueiredo,Rennes,26,D(L),2(3),258,-,-,-,0.6,1.2,1.2,-,-,1,6.66
Guido Milán,Metz,31,D(C),18(4),1732,1,-,0.3,0.1,0.1,0.1,0.1,0.2,0.1,6.66
Daniel Congré,Montpellier,34,D(CLR),21(3),1814,1,-,0.4,0.1,0.3,0.8,-,0.2,0.3,6.65
Jordan Adeoti,Caen,30,"D(C),DMC",23(4),2120,-,-,0.4,0.3,0.8,0.8,-,0.3,0.7,6.65
Rémy Cabella,Marseille,29,"M(CLR),FW",17(12),1571,2,4,0.9,0.9,0.7,1,0.4,0.9,1.1,6.65
Milan Gajic,Bordeaux,23,D(R),11(3),1136,-,-,0.2,0.9,0.6,0.4,0.2,0.9,0.9,6.65
Corentin Jean,Toulouse,23,"AM(LR),FW",16,1268,1,2,1.4,1.1,1,2.1,0.3,1.8,2.6,6.65
Jonathan Delaplace,Caen,33,DMC,31(2),2646,-,4,1.2,0.9,0.7,1.1,0.1,0.8,1.1,6.65
Doria,Marseille,24,D(C),14(9),1366,1,-,0.3,0.1,0.1,0.3,-,0.1,0.4,6.64
Issiar Dia,Nancy,32,M(R),22(9),2005,8,3,1,0.5,1.6,1.5,0.4,1.3,2.2,6.64
Mathieu Peybernes,Lorient,28,D(C),18,1532,-,-,0.2,0.1,0.2,1,-,0.2,0.5,6.64
Sergey Chernik,Nancy,30,GK,15(2),1374,-,-,-,-,-,0.2,-,-,0.1,6.64
Abou Diaby,Marseille,33,M(C),2,130,-,-,-,2.5,2,1,-,2,2,6.64
Karim Coulibaly,Nancy,26,AM(L),6(3),562,-,-,1.2,0.7,1.7,0.3,-,1.6,2.7,6.64
Maxime Dupé,Nantes,26,GK,16,1440,-,-,-,-,-,0.3,-,-,-,6.64
Ádám Lang,Dijon,26,D(CR),18(1),1626,-,-,0.3,0.4,-,0.3,-,0.1,0.5,6.64
Diego Rolan,Bordeaux,26,"AM(CLR),FW",19(10),1765,9,-,1.7,0.6,1,1.4,0.3,2,2,6.64
Jonathan Ikone,Montpellier,21,AM(CLR),7(7),666,1,1,1.8,0.8,2,0.4,-,1.8,1.6,6.63
Henri Saivet,Saint-Etienne,28,"M(CLR),FW",21(6),1772,1,2,1.3,0.8,0.7,0.9,0.1,1.1,1.1,6.63
Benoit Assou-Ekotto,Metz,35,D(L),16(2),1479,-,1,0.4,0.4,0.6,1.1,0.1,0.5,0.6,6.63
Andrea Raggi,Monaco,35,D(CLR),11(3),969,-,-,0.3,0.2,0.1,0.4,0.3,0.4,0.5,6.63
Arnold Mvuemba,Lorient,34,DMC,31(1),2780,1,1,0.9,1.2,1.3,0.5,-,1.3,1.2,6.63
Karl-Johan Johnsson,Guingamp,29,GK,37,3279,-,2,-,0.1,-,0.2,-,-,-,6.63
Julien Cetout,Nancy,31,"D(CR),DMC",27(1),2336,1,2,0.6,0.8,0.3,0.8,-,0.4,0.9,6.63
Anthony Vanden Borre,Montpellier,31,D(R),9(1),795,-,-,-,0.6,0.5,0.5,-,0.8,1.1,6.62
Sergi Darder,Lyon,25,"DMC,M(L)",14(8),1322,1,2,1.2,1.1,0.7,0.8,0.1,0.5,1,6.62
Gelson Fernandes,Rennes,32,DMC,21(6),1839,-,-,0.1,0.3,0.1,0.4,-,0.4,0.6,6.62
Theo Guivarch,Guingamp,23,Goalkeeper,0(1),49,-,-,-,-,-,-,-,-,-,6.62
Issiaga Sylla,Toulouse,25,"D(LR),M(L)",21(6),1679,1,1,0.6,0.7,0.6,0.6,0.1,1.4,1.6,6.62
Romain Genevois,Caen,31,D(CR),10(3),860,-,-,0.2,0.4,0.2,0.5,-,0.2,0.7,6.62
Pierre Bengtsson,SC Bastia,31,D(L),28(1),2536,1,1,0.4,0.9,0.2,0.5,0.1,0.7,0.6,6.61
Jonathan Bamba,Angers,23,"AM(LR),FW",9(7),834,3,2,1.3,0.9,0.8,1.3,-,2.5,2.1,6.61
Franck Signorino,Metz,37,"D(L),M(L)",17,1479,-,-,0.1,0.2,0.3,0.7,-,0.7,0.6,6.61
Remi Walter,Nice,24,M(CR),15(7),1407,-,1,0.3,0.5,1,0.7,0.1,1.3,1.4,6.61
Alphonse Areola,Paris Saint-Germain,26,GK,14(1),1296,-,-,-,-,0.2,0.1,-,-,0.1,6.61
Laurent Pionnier,Montpellier,37,GK,25,2250,-,-,-,-,-,0.1,-,-,0.1,6.61
Vincent Koziello,Nice,23,DMC,19(8),1670,1,1,0.2,0.4,0.9,1.1,-,1.4,1,6.60
Diallo Guidileye,Nancy,29,DMC,18(6),1721,-,2,0.5,0.4,0.6,1.5,0.1,1.4,1.2,6.60
Ivan Cavaleiro,Monaco,25,"AM(CLR),FW",1(1),98,-,-,1,1.5,0.5,0.5,-,1,1.5,6.60
Yann Karamoh,Caen,20,"AM(R),FW",25(10),2204,5,4,1.7,0.7,1.5,0.8,0.2,1.7,2.2,6.60
Nicolas Benezet,Guingamp,28,AM(CLR),3(2),170,1,1,0.6,0.6,0.4,0.6,0.2,1.2,1.2,6.60
Florian Marange,SC Bastia,33,D(CL),16(3),1452,-,-,0.4,0.2,-,0.2,-,0.2,0.1,6.60
Jordan Marié,Dijon,27,DMC,17(7),1436,1,1,0.6,0.5,0.5,0.5,-,0.8,1,6.58
Chris Philipps,Metz,25,"D(C),DMC",9(2),813,-,-,0.3,0.3,0.2,0.5,-,0.6,1.1,6.58
Somália,Toulouse,30,"D(R),M(CR)",18(10),1783,-,1,0.4,0.4,1.3,1,-,1.1,1.5,6.58
Adam Ounas,Bordeaux,22,AM(CLR),11(15),1220,3,2,0.9,0.8,1.2,1.2,0.1,1.4,1.2,6.58
Mathieu Michel,Angers,27,GK,23,2070,-,-,-,-,-,-,-,-,-,6.58
Olivier Kemen,Lyon,22,Midfielder,0(2),58,-,-,0.5,0.5,1.5,-,-,-,0.5,6.58
Ismael Traoré,Angers,32,D(CR),32,2812,1,1,0.4,0.2,0.1,0.1,-,0.1,0.4,6.57
Loïc Puyo,Nancy,30,AM(L),15(7),1430,2,-,1,0.8,0.4,0.9,0.2,1,1.6,6.57
Yacouba Sylla,Montpellier,28,DMC,13(6),1076,1,-,0.3,0.2,0.3,0.5,-,0.7,0.5,6.57
Sadio Diallo,SC Bastia,28,"AM(CL),FW",20(8),1421,3,3,1.6,0.7,0.6,1.7,0.1,1.8,1.5,6.57
Gaël Danic,SC Bastia,37,AM(CLR),19(10),1836,4,3,1.3,0.9,1.1,0.8,0.1,1.5,1,6.56
Clément Chantôme,Rennes,31,M(C),6(1),340,-,-,-,-,-,0.7,-,0.1,0.3,6.56
Michael Basser Chretien,Nancy,34,D(C),13,1127,-,-,-,0.2,0.2,0.7,-,0.3,0.2,6.56
Jérémy Clément,Saint-Etienne,34,M(C),3(2),333,-,-,0.2,0.4,0.2,0.4,-,-,-,6.56
Ismael Diomande,Caen,26,"D(C),DMC",7(5),791,-,-,1,0.2,0.2,0.4,-,0.4,0.4,6.56
Arnold Bouka Moutou,Dijon,30,"D(L),M(L)",8(2),753,-,-,0.1,0.5,0.7,1.3,-,0.9,1,6.55
Mehdi Mostefa,SC Bastia,35,"D(R),M(C)",25(5),2259,-,1,0.5,0.4,0.2,0.6,-,0.3,0.3,6.54
Florent Balmont,Dijon,39,DMC,20(3),1721,-,2,0.5,0.9,0.5,1.6,-,1.3,0.9,6.54
Adama Diakhaby,Rennes,22,"AM(LR),FW",3(22),711,4,-,1,0.3,1.3,0.6,0.1,1,1.3,6.54
Milan Bisevac,Metz,35,D(C),21,1835,-,-,0.2,-,0.2,0.4,-,0.1,0.1,6.54
Karim Rekik,Marseille,24,D(CL),8(2),762,-,-,0.2,0.4,0.9,0.5,-,1.4,0.6,6.54
Cheick Doukouré,Metz,26,DMC,27(2),2261,-,1,1.2,0.3,0.6,0.4,-,1.2,1.5,6.54
Pierrick Capelle,Angers,32,"D(L),M(CLR)",20(12),1752,2,1,1,0.7,0.5,0.5,0.1,1.2,1.3,6.54
Enock Kwateng,Nantes,22,"D(R),M(R)",4(3),428,-,-,0.1,-,-,0.6,0.1,0.6,0.7,6.54
Clinton N'Jie,Marseille,25,"AM(L),FW",11(11),1024,4,1,1.2,0.7,0.8,0.3,0.7,1.1,1,6.54
Hatem Ben Arfa,Paris Saint-Germain,32,"M(CR),FW",5(18),627,-,1,0.7,0.8,1.9,0.7,0.1,1,0.8,6.53
Steven Moreira,Lorient,24,"D(LR),M(R)",28,2515,-,3,0.3,0.7,0.5,0.4,0.1,0.4,0.6,6.53
Yves Bissouma,Lille,22,M(C),5(18),753,1,-,0.8,0.5,1.3,0.7,-,1.3,0.9,6.53
Nolan Roux,Saint-Etienne,31,"AM(LR),FW",12(9),1223,4,1,1.6,0.5,0.4,1.4,0.4,0.6,0.8,6.53
Nicolas Pepe,Angers,24,"AM(R),FW",11(22),1309,3,1,1.4,0.6,1.1,0.8,0.2,1.6,1.7,6.53
Ricardo Kishna,Lille,24,AM(LR),5(6),503,-,-,0.5,1,1.3,0.4,0.1,0.9,1.5,6.52
Zargo Toure,Lorient,29,D(C),21(2),1886,1,-,0.7,0.3,0.7,0.5,-,0.2,0.2,6.52
Herve Bazile,Caen,29,AM(LR),7(12),727,2,3,1.4,0.9,0.8,0.4,0.3,1,1,6.52
Vincent Marchetti,Nancy,21,M(C),10(7),975,-,1,0.9,0.5,0.4,0.8,0.1,0.7,1.1,6.52
Jimmy Durmaz,Toulouse,30,AM(CLR),17(10),1525,2,1,1.1,0.7,1.3,1,-,1,1,6.51
Junior Dalé,Nancy,33,FW,16(9),1460,3,4,1.3,0.7,0.4,0.9,1,1.6,2.6,6.51
Matthieu Udol,Metz,23,D(L),3,270,-,-,-,0.3,0.7,1.7,-,1.3,1.3,6.51
Isaac Thelin,Bordeaux,27,FW,2(5),236,2,2,0.9,0.4,-,-,0.7,0.6,0.4,6.51
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",0(2),71,-,-,-,-,1,1.5,-,1,2.5,6.51
Sloan Privat,Guingamp,29,FW,12(8),887,3,1,1.4,0.3,0.1,0.6,0.7,0.7,1.5,6.50
Yacine Bammou,Nantes,27,"AM(CLR),FW",18(14),1775,4,1,1.5,0.7,0.3,0.4,0.5,1.2,1.6,6.50
Adrien Thomasson,Nantes,25,M(CLR),21(8),1927,2,2,1.2,0.7,0.6,1,0.1,1.1,1.3,6.50
Abdelhamid El Kaoutari,SC Bastia,29,D(CL),15(2),1262,-,-,0.1,-,0.4,0.8,-,0.2,0.1,6.50
Ola Toivonen,Toulouse,32,"AM(C),FW",19(16),1804,7,2,0.5,0.6,0.1,0.9,0.3,0.6,0.7,6.50
Isaac Mbenza,Montpellier,23,"AM(LR),FW",12(4),951,3,1,1.3,0.7,1.1,0.8,0.4,0.8,1.4,6.49
Mickael Le Bihan,Nice,29,FW,2(8),300,3,-,1,0.4,0.3,0.5,0.3,0.6,1,6.49
Henri Bedimo,Marseille,35,D(L),13(3),1173,-,-,0.1,0.3,0.5,1.4,0.1,0.8,0.8,6.49
Jerome Prior,Bordeaux,23,GK,14,1260,-,-,-,0.1,-,0.1,-,-,-,6.48
Oswaldo Vizcarrondo,Nantes,35,D(C),14(6),1406,-,-,0.3,0.2,-,0.4,-,-,0.2,6.48
Mateo Pavlovic,Angers,29,D(C),9(3),852,1,-,0.4,0.5,0.1,0.3,0.1,0.1,0.4,6.48
Anastasios Donis,Nice,22,"AM(CR),FW",3(15),444,5,1,1.1,0.3,0.7,0.2,0.3,0.4,1.1,6.48
Fallou Diagne,Metz,29,"D(CR),DMC",12,1003,-,-,0.8,0.4,0.5,0.4,0.1,0.6,0.9,6.48
Gilles Cioni,SC Bastia,35,"D(R),M(R)",22(2),1974,-,-,0.2,0.4,0.1,0.8,-,0.4,0.2,6.47
Francois Bellugou,Lorient,32,"D(C),DMC",16(10),1425,-,-,0.1,0.2,0.4,0.3,0.1,0.2,0.3,6.47
Frederic Guilbert,Bordeaux,24,"D(CLR),M(R)",2(1),222,-,-,-,-,-,0.3,-,-,-,6.47
Kwon Chang-Hoon,Dijon,25,AM(R),2(6),220,-,-,1,0.6,0.9,0.9,0.4,0.9,0.9,6.47
Pierre-Yves Polomat,Saint-Etienne,25,"D(L),M(L)",6(5),642,-,1,0.3,0.5,0.7,0.7,-,0.6,1.1,6.47
Mounir Obbadi,Lille,36,M(C),5,341,-,-,0.8,0.8,0.4,0.6,-,1.6,0.8,6.47
Patrick Burner,Nice,23,D(R),3(1),248,-,-,0.8,0.8,0.8,0.5,-,1.8,0.8,6.47
Jorginho,Saint-Etienne,23,AM(R),3(2),258,1,1,0.4,0.4,1.4,0.4,-,2.2,1.6,6.46
Benjamin Corgnet,Saint-Etienne,32,"M(CLR),FW",3(7),393,1,-,1.2,0.3,1.1,1.2,-,1.3,1.1,6.46
Romain Amalfitano,Dijon,29,M(CR),15(11),1419,-,-,0.7,0.2,0.6,0.7,-,1,1.2,6.46
Dylan Bahamboula,Dijon,24,Midfielder,5(7),521,1,-,1.2,0.3,1.4,0.3,0.2,1.1,1.4,6.46
Mathieu Bodmer,Guingamp,36,"D(C),M(C)",8(2),672,-,-,0.3,0.1,0.3,0.4,0.2,0.3,0.1,6.45
Romain Philippoteaux,Lorient,31,AM(LR),18(12),1564,2,1,0.8,0.5,1.2,0.6,0.2,1.4,0.7,6.45
Thievy,SC Bastia,27,"AM(LR),FW",9(5),710,2,-,1.4,0.7,0.2,1.1,0.4,2.3,2,6.44
Mathieu Bodmer,Nice,36,"D(C),M(C)",7(5),588,-,1,0.2,0.3,0.1,0.4,-,0.3,0.1,6.43
Bouna Sarr,Marseille,27,"D(R),M(CLR)",9(17),932,-,1,0.8,0.5,0.7,0.5,0.3,1,0.8,6.43
Abdoulaye Keita,SC Bastia,25,D(R),14(7),1464,-,-,0.3,0.1,0.6,0.4,-,0.9,0.6,6.43
James Lea Siliki,Rennes,23,M(CL),0(1),12,-,-,-,-,-,2,-,-,-,6.43
Mevlüt Erdinc,Metz,32,FW,15(9),1405,6,1,1.9,0.4,0.5,0.4,0.8,1.5,1.3,6.43
Rémy Riou,Nantes,31,GK,22,1980,-,-,-,-,-,0.3,-,-,-,6.43
Corentin Jean,Monaco,23,"AM(LR),FW",1(1),100,-,-,0.5,0.5,-,1,-,3,-,6.43
Joris Marveaux,Montpellier,36,M(CR),4(4),365,-,-,0.1,0.3,0.1,0.8,-,0.5,0.5,6.42
Matteo Guendouzi,Lorient,20,DMC,4(4),417,-,-,0.8,-,0.6,0.8,-,0.9,0.3,6.42
Rémy Vercoutre,Caen,39,GK,34,3043,-,-,-,-,0.1,0.2,-,-,-,6.42
Nicolas Basin,Metz,20,Defender,0(1),25,-,-,-,-,-,-,-,-,-,6.42
Prince Oniangué,SC Bastia,30,M(C),13(1),1126,3,-,1.4,0.5,0.2,0.6,0.1,1.9,1.1,6.42
Arnaud Lusamba,Nice,22,Midfielder,3(3),253,-,-,0.3,-,0.5,1.3,-,1.7,0.8,6.41
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),5(3),399,1,-,0.9,0.4,0.4,1,0.1,1.9,1.6,6.41
Wesley Said,Rennes,24,"AM(CLR),FW",9(16),1025,4,-,1.3,0.3,0.9,0.8,-,0.8,1.2,6.41
Mathieu Gorgelin,Lyon,28,GK,1,90,-,-,-,-,-,-,-,-,-,6.41
Mariusz Stepinski,Nantes,24,FW,16(5),1183,4,4,1.5,0.8,0.3,1,0.7,2,1.8,6.41
Benjamin Karamoko,Saint-Etienne,24,Defender,1,61,-,-,-,-,-,1,-,-,-,6.40
Jules Iloki,Nantes,27,AM(R),15(8),1220,1,4,0.8,0.7,0.3,0.3,0.2,0.6,1,6.40
Thibault Giresse,Guingamp,38,AM(CL),4(9),430,1,-,0.8,0.8,0.2,0.5,-,0.6,0.4,6.40
Robert Beric,Saint-Etienne,28,FW,18(4),1451,6,-,0.9,0.4,0.2,1.3,1.1,1.8,1.9,6.40
Bryan Passi,Montpellier,21,Defender,1(2),144,-,-,1,0.3,1.3,1.3,-,0.3,1,6.39
Ludovic Blas,Guingamp,21,M(CLR),10(14),1150,1,1,1.3,0.3,0.9,0.5,-,1.1,0.7,6.39
Jordan Leborgne,Caen,23,DMC,2(4),245,-,-,0.3,0.2,0.3,0.7,-,0.2,0.2,6.39
Éric Bautheac,Lille,31,AM(LR),9(4),729,-,-,1.3,0.9,0.8,1.5,0.2,1.2,1.6,6.39
Nicolas Seube,Caen,39,M(C),13(7),1034,-,-,0.4,0.4,0.1,0.8,-,0.5,0.4,6.39
Jean-Victor Makengo,Caen,21,AM(C),9(8),875,-,-,0.5,0.2,1.1,0.9,-,1.5,1,6.38
Martin Terrier,Lille,22,"AM(L),FW",1(10),248,1,-,1,0.8,0.5,0.5,-,0.5,0.9,6.38
Maxime Barthelme,Lorient,30,"D(L),M(LR)",3(6),324,-,1,0.8,0.7,0.9,0.7,-,1.7,0.8,6.38
Adrien Hunou,Rennes,25,"AM(CLR),FW",11(11),1134,1,-,1.2,0.5,0.5,0.9,0.2,0.8,1.3,6.38
Alexander Søderlund,Saint-Etienne,31,FW,8(9),826,1,1,0.6,0.5,0.1,0.5,0.4,0.8,1.5,6.38
Jordy Gaspar,Lyon,22,Defender,2,173,-,-,-,-,3,1,0.5,-,1,6.38
