Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Marcelo,Lyon,32,D(C),33,2880,1,0.3,72.2,87.8,-,5.2,0.1,7.25
Antoine Bernede,Paris Saint-Germain,20,Midfielder,2,170,-,0.5,85,93.5,-,1.5,-,7.24
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",30,2695,1,0.3,75.3,91.9,-,4.1,0.1,7.24
Allan Saint-Maximin,Nice,22,"AM(CLR),FW",34,2914,3,1.7,25.4,76,0.7,1,0.1,7.21
Florian Thauvin,Marseille,26,"AM(CLR),FW",30(3),2625,8,1.4,33.5,76.9,1,1.3,0.2,7.19
Ronael Pierre Gabriel,Monaco,21,D(LR),4,356,-,0.3,39,86.5,-,2.5,-,7.19
Benjamin André,Rennes,28,"D(R),M(CLR)",28(2),2502,1,0.7,49.4,79.2,-,1.7,-,7.18
Gabriel,Lille,21,D(C),11(3),1061,-,0.2,46,85.9,-,2.2,0.1,7.14
Max-Alain Gradel,Toulouse,31,"M(LR),FW",36,3240,5,1.5,31.2,74.2,0.8,0.8,0.1,7.14
Lucas Ocampos,Marseille,24,"M(CLR),FW",31(3),2715,7,0.9,23.9,78,0.5,0.6,0.1,7.14
Ruben Aguilar,Montpellier,26,"D(R),M(R)",29,2531,4,1.5,42.6,83.5,1.1,1.9,-,7.13
Rémy Cabella,Saint-Etienne,29,"M(CLR),FW",34,3000,4,1.7,58.1,86.5,0.5,1.8,0.1,7.13
Youssouf Kone,Lille,23,D(L),19(1),1711,1,0.8,41.3,83.2,0.9,1.9,-,7.13
Bobby Allain,Dijon,27,GK,13,1170,-,-,30,57.7,-,11.2,-,7.13
Mathieu Debuchy,Saint-Etienne,33,D(CR),23(1),1948,3,0.9,34.8,73.1,0.8,1.3,-,7.12
Kenny Lala,Strasbourg,27,"D(LR),M(R)",34,3060,9,1.8,48.1,80.5,1.4,5.1,0.1,7.11
Almamy Touré,Monaco,23,D(CR),4,347,-,0.5,57.5,85.7,0.3,3,-,7.10
Marçal,Lyon,30,D(CL),12,883,-,0.3,62.9,87.8,0.2,4.4,0.1,7.10
Valentin Rongier,Nantes,24,M(C),36,3228,5,2.4,53.2,82.7,1.1,3.3,-,7.10
Ferland Mendy,Lyon,24,"D(L),M(L)",27(3),2529,1,1.3,54.7,84.5,0.5,3,-,7.09
Hiroki Sakai,Marseille,29,"D(LR),M(R)",26(1),2373,4,1,43.2,81.6,0.3,1.3,-,7.09
Serhou Guirassy,Amiens,23,"AM(L),FW",13,1115,1,1,24.5,65.2,0.1,0.5,-,7.09
Vukasin Jovanovic,Bordeaux,23,D(C),15(1),1378,-,0.1,50,85,-,4.3,-,7.08
Erik Pieters,Amiens,30,"D(L),M(L)",14(1),1261,1,0.8,34.8,71.1,0.7,2.3,-,7.08
Christophe Herelle,Nice,26,D(C),33,2938,-,0.2,65.8,88.7,0.1,3.1,-,7.07
Marco Verratti,Paris Saint-Germain,26,DMC,23(3),1887,2,1.1,79.5,90.9,-,2.6,0.5,7.07
Thomas Meunier,Paris Saint-Germain,27,"D(R),M(R)",19(3),1615,3,0.9,37.5,84.5,0.5,1.2,-,7.07
Loïc Mbe Soh,Paris Saint-Germain,18,Forward,2,180,-,-,63.5,91.3,-,0.5,-,7.07
Thiago Silva,Paris Saint-Germain,34,D(C),24(1),2079,1,0.2,75,94.2,-,3.5,0.1,7.06
Ibrahim Sangaré,Toulouse,21,DMC,27(1),2466,3,0.7,54.1,79.6,-,3.9,0.1,7.06
Houssem Aouar,Lyon,21,M(CL),35(2),3069,7,1.2,55.6,86.7,0.1,2.3,0.1,7.05
Walter Benítez,Nice,26,GK,35,3150,-,-,26.9,75.2,-,4.8,-,7.05
Florent Mollet,Montpellier,27,AM(CL),31(1),2580,4,2.1,39.8,87.3,2,2.4,-,7.05
Nicolas Pallois,Nantes,31,D(C),24,2160,-,0.2,43.5,77.1,-,3.9,-,7.04
Gaetan Laborde,Montpellier,25,"AM(C),FW",35(1),2916,4,1,24.1,67.4,0.1,0.4,0.1,7.04
Renaud Ripart,Nimes,26,"D(R),M(L),FW",34(4),3009,4,0.8,25.8,73.3,0.3,0.7,0.1,7.03
Wesley Fofana,Saint-Etienne,18,Midfielder,1(1),160,-,-,39,88.5,-,2.5,-,7.03
Dani Alves,Paris Saint-Germain,36,"D(R),M(CR)",19(4),1625,7,1.4,63.1,85.6,0.7,2.2,0.3,7.02
Julian Draxler,Paris Saint-Germain,25,AM(CLR),22(9),2046,7,1.3,49.5,89.8,0.4,1.3,0.1,7.02
Jonathan Bamba,Lille,23,"AM(LR),FW",35(3),3011,3,1.1,30.1,79.6,0.3,0.9,0.2,7.02
Ghislain Konan,Reims,23,D(L),20,1800,1,0.9,34.6,77.5,0.8,1.6,-,7.02
Naim Sliti,Dijon,26,AM(CL),25(10),2290,4,2.1,22.6,76.8,1.3,1.1,0.1,7.01
Léo Dubois,Lyon,24,D(LR),21(4),2044,6,1,48.6,85.6,1,1.8,-,7.01
Emiliano Sala,Nantes,28,FW,16(3),1377,2,1.2,19.1,64.2,0.1,0.1,0.1,7.00
Marcus Thuram,Guingamp,21,"AM(L),FW",32,2583,1,1.1,24.5,73.2,0.3,0.3,-,7.00
Ellyes Skhiri,Montpellier,24,DMC,35(2),3092,2,0.6,44.5,85.7,0.1,2.8,-,7.00
Tanguy NDombele,Lyon,22,DMC,31(3),2693,7,1.4,57.7,89.1,-,1.6,0.1,6.99
Ismaila Sarr,Rennes,21,"AM(LR),FW",32(3),2795,6,1.1,19.8,76.5,0.3,0.3,-,6.99
Thilo Kehrer,Paris Saint-Germain,22,"D(CR),M(R)",19(8),1896,2,0.2,49.5,92.7,0.1,1.4,-,6.98
Pablo Martinez,Strasbourg,30,D(CL),32,2818,1,0.1,49.4,84.2,0.1,5.9,-,6.98
Yunis Abdelhamid,Reims,31,D(C),38,3420,-,0.1,42.2,82.9,-,2.8,-,6.97
Samuel Kalu,Bordeaux,21,AM(R),14(7),1280,2,1.4,22.1,71.8,1.2,1.1,-,6.97
José Fonte,Lille,35,D(C),36,3112,1,0.2,61.4,87.4,-,3.5,-,6.97
Frederic Guilbert,Caen,24,"D(CLR),M(R)",33(1),2917,2,0.7,31.6,74.2,0.4,1.9,-,6.97
Ole Selnaes,Saint-Etienne,24,DMC,19(1),1674,5,1.1,44.8,82.5,0.5,4.2,0.3,6.97
Sanjin Prcic,Strasbourg,25,M(C),12(1),1046,1,1.5,54.2,87.5,1.1,7.4,0.1,6.97
Bouna Sarr,Marseille,27,"D(R),M(CLR)",25(4),2244,1,1,37.4,85.2,0.8,1.1,-,6.96
Loic Perrin,Saint-Etienne,33,D(C),31,2702,1,0.3,51.8,86.1,-,3.3,-,6.96
Cheikh N'Doye,Angers,33,M(C),26(1),2336,3,0.6,31.6,61,0.1,0.6,0.1,6.96
Jonas Martin,Strasbourg,29,M(CL),23,2061,1,1,65.4,88.4,0.2,4.4,-,6.96
Moussa Dembele,Lyon,22,FW,21(12),2017,4,0.9,12.2,74.6,0.2,0.2,-,6.95
Leandro Paredes,Paris Saint-Germain,25,DMC,14(2),1250,2,1.1,79.1,92.1,0.7,4.5,0.3,6.95
Fode Ballo-Toure,Monaco,22,D(L),18,1595,3,1,33.6,79.8,0.9,0.9,0.1,6.94
Alexander Djiku,Caen,24,D(CR),31,2755,-,0.1,45.3,83,-,4.4,-,6.94
Charles Traoré,Nantes,27,D(L),13,1164,-,0.5,32.2,71.8,0.6,1.2,-,6.94
Gelson Martins,Monaco,24,AM(R),16,1393,2,1,28.5,78.1,0.9,0.3,-,6.94
Eiji Kawashima,Strasbourg,36,GK,1,90,-,-,33,54.5,-,14,-,6.94
Gaetan Poussin,Bordeaux,20,Goalkeeper,1,90,-,-,33,54.5,-,10,-,6.94
Youri Tielemans,Monaco,22,M(C),20,1685,1,1,45.5,79.9,0.5,2.8,0.1,6.94
Kenny Tete,Lyon,23,"D(R),M(R)",12(1),1050,3,1.5,48.7,84,1.2,1.8,-,6.94
Xavier Chavalerin,Reims,28,DMC,36,3240,2,1.3,39,80.5,0.8,2.9,-,6.94
Bertrand Traoré,Lyon,23,"AM(R),FW",24(10),2125,2,0.7,29.3,82.5,0.2,0.9,0.1,6.93
Pedro Mendes,Montpellier,28,D(CR),31,2669,-,0.3,41,82.1,0.1,4.6,-,6.93
Ludovic Ajorque,Strasbourg,25,FW,18(7),1536,1,0.5,18.1,74.8,-,0.8,-,6.93
Jacques-Alaixys Romao,Reims,35,"D(C),M(C)",36,3165,3,0.3,39.7,79.1,0.1,2.4,0.1,6.92
William Saliba,Saint-Etienne,18,D(C),13(3),1277,-,0.1,40.3,85.6,-,2.9,-,6.91
Rony Lopes,Monaco,23,AM(CLR),22(2),1857,2,2,21.8,74.2,1.9,0.3,0.1,6.91
Wylan Cyprien,Nice,24,AM(C),27(2),2364,2,2.1,64.7,87.5,1.2,4.3,0.1,6.91
Djegui Koita,Guingamp,19,Defender,1(1),173,-,-,29,70.7,-,3,-,6.91
Damien Le Tallec,Montpellier,29,"D(C),DMC",31(5),2812,-,0.6,34.4,79.1,-,2.1,-,6.91
Yann M'Vila,Saint-Etienne,29,M(C),37,3263,1,0.7,61.8,86.2,0.1,6.5,0.1,6.91
Jordan Amavi,Marseille,25,"D(L),M(L)",24(4),2178,2,0.9,34.5,79.5,0.8,1.3,-,6.91
Fode Ballo-Toure,Lille,22,D(L),18,1595,1,0.4,32.7,77.8,0.2,0.9,-,6.90
Franck Tabanou,Guingamp,30,"D(L),M(L)",2,180,-,-,32.5,76.9,-,1.5,-,6.90
Diego Carlos,Nantes,26,D(C),35,3149,-,0.3,48,82.5,0.1,4,-,6.90
Abdul Rahman Baba,Reims,24,"D(L),M(L)",11,965,1,0.4,41.3,79.7,0.4,1.5,-,6.90
Serigne Modou Kara Mbodji,Nantes,29,D(C),6,507,-,0.2,33.5,78.1,-,2.2,-,6.89
Mehmet Zeki Çelik,Lille,22,D(R),34,2976,5,1,37.2,76.9,0.6,1.1,0.1,6.89
Faycal Fajr,Caen,30,M(CLR),36,3240,4,1.5,53,81.4,1.5,7.1,0.1,6.89
Vincent Manceau,Angers,29,D(LR),31,2790,1,0.6,40.5,82.2,0.4,2,0.1,6.89
M'Baye Niang,Rennes,24,"AM(LR),FW",19(10),1794,4,0.4,13.5,72.6,0.1,0.6,-,6.88
Anthony Briancon,Nimes,24,D(C),33,2927,2,0.2,39.4,81.2,0.1,4.5,-,6.88
Issiaga Sylla,Toulouse,25,"D(LR),M(L)",23(1),1995,-,0.7,37.5,77.9,0.4,1.5,-,6.88
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),13(9),1155,2,0.8,27.9,91,0.1,0.4,0.2,6.88
Gianluigi Buffon,Paris Saint-Germain,41,GK,17,1530,-,-,19.4,90,-,2,-,6.88
Damien Da Silva,Rennes,31,D(C),32(1),2874,1,0.1,42.9,87.8,-,2.4,-,6.88
Adrien Silva,Monaco,30,M(C),13(2),1183,-,0.4,48.7,83.2,0.2,3.6,-,6.87
Pedro Rebocho,Guingamp,24,D(L),36,3240,8,1.5,40.4,79.7,1.8,2.1,-,6.87
Ismael Aaneba,Strasbourg,20,Defender,3,206,-,0.7,28,64.3,0.7,1.3,-,6.87
Dante,Nice,35,D(C),36,3227,1,0.2,66.6,91.5,-,3.4,-,6.87
Pierrick Capelle,Angers,32,"D(L),M(CLR)",21(5),1845,3,1,31,83.9,0.7,1.2,-,6.87
Jeff Reine-Adélaïde,Angers,21,"AM(CR),FW",29(6),2566,3,1,31.2,84.1,-,0.9,0.1,6.87
Mario Balotelli,Marseille,28,FW,12(3),940,-,0.5,15.2,68.9,-,0.7,-,6.86
Ramy Bensebaini,Rennes,24,"D(CL),DMC",24(1),2154,-,0.4,41.2,77.9,0.3,2,-,6.86
Benjamin Lecomte,Montpellier,28,GK,37,3330,-,-,29.7,63.9,-,9.5,-,6.86
Christopher Jullien,Toulouse,26,D(C),34,3016,-,0.3,43.4,83,-,3.6,-,6.86
Stéphane Ruffier,Saint-Etienne,32,GK,37,3330,-,-,27.9,57.6,-,5.9,-,6.86
Morgan Sanson,Marseille,24,M(CLR),27(6),2406,3,0.7,39.1,82.9,0.4,3,0.1,6.86
Pierre Lees-Melou,Nice,26,AM(CLR),26(4),2393,1,1,47,85.7,0.5,2.7,-,6.85
Abdoulaye Touré,Nantes,25,DMC,30(4),2750,1,0.7,39.8,80.4,0.2,1.6,0.1,6.85
Radamel Falcao,Monaco,33,FW,29(4),2565,2,0.5,19.8,77.4,0.1,0.4,0.1,6.85
Sofiane Alakouch,Nimes,20,D(R),23(2),1901,-,0.8,32.1,74.3,0.2,1.2,0.1,6.85
Edouard Mendy,Reims,27,GK,38,3420,-,-,26.7,58,-,7.8,-,6.85
Malang Sarr,Nice,20,D(CL),34(1),2995,1,0.2,59.5,89.8,0.1,3.9,-,6.85
Félix Eboa Eboa,Guingamp,22,D(CR),27,2427,-,0.2,35.2,77.4,0.1,2.1,-,6.85
Otávio,Bordeaux,25,DMC,33,2880,2,0.3,58,89.1,-,2.6,-,6.85
Juan Bernat,Paris Saint-Germain,26,"D(L),M(CL)",21(4),1838,2,0.8,41.6,90.8,0.4,0.6,-,6.84
Pablo,Bordeaux,28,D(C),25,1943,1,0.2,39.2,84.4,-,3.5,-,6.84
Thomas Monconduit,Amiens,28,DMC,32(1),2821,1,1,43.9,77.9,0.1,3,0.1,6.84
Mehdi Merghem,Guingamp,21,AM(R),9,725,1,0.2,28.8,76.8,0.3,1.3,0.1,6.83
Björn Engels,Reims,24,D(C),33,2970,1,0.3,39.7,83.8,-,3.8,-,6.83
Enock Kwateng,Nantes,22,"D(R),M(R)",22(8),2040,1,0.6,32.3,70.4,0.6,1.1,-,6.83
Clément Grenier,Rennes,28,M(CL),29(4),2668,5,1.7,51.2,82.2,0.9,3.8,0.1,6.83
Andrei Girotto,Nantes,27,DMC,18(2),1478,-,0.3,40,79.3,0.1,2.2,-,6.83
Ibrahima Sissoko,Strasbourg,21,DMC,30(2),2669,2,0.7,38.4,80.5,0.2,2.1,-,6.82
Hilton,Montpellier,41,D(C),36,3233,2,0.2,41.7,82.1,0.1,6.6,-,6.82
Jonathan Ikone,Lille,21,AM(CLR),34(4),2815,9,1.5,24.1,73.8,0.1,0.8,0.1,6.82
Júlio Tavares,Dijon,30,"AM(LR),FW",31(5),2804,4,0.8,19.7,58.6,0.1,0.3,-,6.82
Youssef Aït Bennasser,Monaco,22,DMC,12(1),1074,2,0.9,56.2,86.3,-,4,0.2,6.82
Dimitri Payet,Marseille,32,M(CLR),23(8),1912,6,2.7,31.5,77.5,2,1.4,0.2,6.81
Brice Samba,Caen,25,GK,38,3420,-,-,27.7,58.4,-,10,-,6.81
Romain Thomas,Angers,31,D(C),27(1),2395,1,0.3,43.2,85.1,-,3.6,-,6.81
Lebo Mothiba,Lille,23,FW,3,255,-,0.7,14.7,81.8,-,0.3,-,6.81
Kamil Glik,Monaco,31,D(C),33,2970,-,0.1,49.2,83.9,-,3.7,-,6.81
Jonathan Gradit,Caen,26,D(CR),23(1),2013,-,0.3,34.2,81.2,0.2,2.3,-,6.80
Alphonse Areola,Paris Saint-Germain,26,GK,21,1890,-,-,19.8,83.2,-,2.9,-,6.80
Ludovic Butelle,Angers,36,GK,36,3240,-,-,22.6,56.8,-,7.2,-,6.80
Daniel Congré,Montpellier,34,D(CLR),37,3293,2,0.2,41.3,81.9,-,3.4,-,6.80
Mathieu Gorgelin,Lyon,28,GK,4,360,-,-,22,85.2,-,3.5,-,6.80
Nuno da Costa,Strasbourg,28,"AM(R),FW",22(12),2055,5,0.6,14.1,69.1,0.1,0.4,0.1,6.80
Valère Germain,Marseille,29,"AM(L),FW",23(13),2170,2,0.6,16.2,78,0.1,0.2,-,6.80
Boubacar Kamara,Marseille,19,"D(CL),DMC",27(4),2411,-,0.2,44.7,86.4,0.1,3,0.1,6.80
Adrien Tameze,Nice,25,M(C),34(3),2951,3,0.7,50.3,89.1,-,2.5,0.1,6.80
Mike Maignan,Lille,23,GK,38,3420,-,-,24.3,57.1,-,5.6,-,6.79
Baptiste Santamaría,Angers,24,DMC,37(1),3248,-,0.3,39.2,81,-,3.2,-,6.79
Mathieu Cafaro,Reims,22,AM(CL),24(10),2103,3,1.1,17.8,68.8,1.2,1.1,-,6.79
Denis Bouanga,Nimes,24,AM(LR),29(6),2640,2,0.9,16.8,69.7,0.4,0.5,-,6.79
Jean-Clair Todibo,Toulouse,19,D(C),10,836,-,0.1,42.3,84.6,-,1.6,-,6.79
Morgan Poaty,Montpellier,21,Defender,1,90,-,1,36,61.1,1,1,-,6.78
Mexer,Rennes,30,D(C),29,2472,-,0.1,43.7,89,-,3.4,-,6.78
Abdoulaye Diallo,Rennes,27,GK,6,496,-,-,20.2,66.1,-,4.3,-,6.77
Hamari Traoré,Rennes,27,"D(R),M(R)",33(1),2973,2,1,43.6,82.5,0.5,2.1,0.1,6.77
Stanley N'Soki,Paris Saint-Germain,20,D(L),8(4),699,-,0.3,38.1,86.9,-,0.8,-,6.77
Ambroise Oyongo,Montpellier,28,"D(LR),M(L)",25(1),2141,-,0.9,29.1,70.7,0.7,1.1,-,6.77
Youssef Aït Bennasser,Saint-Etienne,22,DMC,11(2),938,-,0.5,49.5,87.6,0.2,4.1,0.1,6.77
Fouad Chafik,Dijon,32,"D(R),M(R)",21,1854,2,0.8,33.7,74.7,0.4,1.9,-,6.77
Jérémy Morel,Lyon,35,D(CL),12,1065,-,0.3,58.8,88.9,-,3.3,-,6.77
Jordan Lefort,Amiens,25,D(CL),21(2),1805,1,0.2,34.4,69.5,0.3,2.3,-,6.76
Mauro Goicoechea,Toulouse,31,GK,7(1),712,-,-,27,61.1,-,7.1,-,6.76
Kevin Strootman,Marseille,29,DMC,21(7),1941,5,0.9,40.8,82.3,0.2,1.6,-,6.76
Benjamin Henrichs,Monaco,22,"D(LR),M(R)",21(1),1827,2,1,38.3,74,0.5,1.1,-,6.75
Anthony Gonçalves,Strasbourg,33,M(CR),12(6),1061,2,0.8,22.2,75.5,0.6,0.8,-,6.75
Paul Bernardoni,Nimes,22,GK,38,3420,-,-,25.1,49.4,-,6.6,-,6.75
Jason Denayer,Lyon,24,"D(CR),DMC",31,2748,-,0.2,63.5,93.8,-,1.4,-,6.75
Eduardo Camavinga,Rennes,16,Midfielder,4(3),364,-,0.1,20.4,84.6,-,1.3,0.1,6.75
Théo Pellenard,Angers,25,D(L),6,496,-,0.7,43.8,82.9,0.5,0.2,-,6.75
Jules Koundé,Bordeaux,20,D(C),37,3330,1,0.3,53,80.7,-,3.2,-,6.75
Adil Rami,Marseille,33,D(C),16,1414,1,0.4,52.7,83.4,-,4.1,-,6.74
Benoit Costil,Bordeaux,31,GK,37,3330,-,0.1,27.9,66.8,-,8.5,-,6.74
Jordan Ferri,Nimes,27,M(C),21(3),1877,1,1,42.7,82.1,-,3.3,0.2,6.74
Lima,Nantes,27,"D(L),M(L)",28(3),2495,4,1.6,39.8,73.3,1.7,2.1,-,6.74
Nicolas Benezet,Guingamp,28,AM(CLR),18(7),1667,1,1.7,29.8,74.9,1.3,0.8,-,6.74
Nayef Aguerd,Dijon,23,D(C),12(1),1051,-,0.2,44.3,78,0.2,3.8,-,6.74
Valentin Rosier,Dijon,22,"D(LR),M(L)",16(2),1458,3,0.6,37,83.8,0.4,1.3,-,6.74
Remi Oudin,Reims,22,AM(R),32(5),2627,4,0.7,20.4,60.5,0.1,1.2,0.1,6.74
Robert Beric,Saint-Etienne,28,FW,12(11),1172,1,0.3,8.5,68.9,-,-,-,6.74
Aurelien Tchouameni,Bordeaux,19,DMC,8(2),706,-,0.3,27.9,80.3,-,1.8,-,6.73
Adama Soumaoro,Lille,27,D(CR),20,1730,1,0.2,46.3,94.3,-,2,-,6.73
Sada Thioub,Nimes,24,AM(R),27(11),2482,5,1,22.5,78.4,0.5,0.6,-,6.73
Mehdi Abeid,Dijon,26,DMC,23(3),2027,-,0.8,39.8,86.5,0.2,2.5,-,6.73
Moreto Cassamã,Reims,21,Midfielder,1,60,-,-,48,81.3,-,3,-,6.73
Thomas Foket,Reims,24,"D(R),M(R)",32,2880,-,0.4,33.1,76.6,0.3,1.2,-,6.73
Rafael Leão,Lille,20,FW,16(8),1295,3,0.5,10,72.6,-,0.2,-,6.73
Timothée Kolodziejczak,Saint-Etienne,27,D(CL),35(1),3184,3,0.4,50,82,0.3,3.3,-,6.73
Lass Diarra,Paris Saint-Germain,34,M(C),2(1),161,-,0.3,48.7,89.7,-,1.3,-,6.72
Maxime Poundjé,Bordeaux,26,D(L),28(2),2536,2,1,35.9,80.1,0.8,1.1,-,6.72
Kalifa Coulibaly,Nantes,27,FW,19(13),1751,2,0.7,13.4,53.3,0.1,0.1,-,6.72
Hassane Kamara,Reims,25,D(L),9(7),921,-,0.4,22.6,81.2,0.2,0.9,-,6.72
Adama Mbengue,Caen,25,D(L),8(3),740,-,0.2,22.7,64.4,0.4,2.3,-,6.72
Romain Hamouma,Saint-Etienne,32,"M(CLR),FW",19(8),1595,4,1.2,17.6,78.4,0.6,0.3,-,6.72
Luiz Gustavo,Marseille,31,"D(C),M(C)",26(4),2434,-,0.3,47.9,88.8,0.1,2.5,-,6.72
Wesley Lautoa,Dijon,31,"D(C),DMC",34,3025,-,0.1,46.5,86.5,-,3.4,-,6.72
Maxwel Cornet,Lyon,22,"AM(LR),FW",12(15),1276,5,0.9,15.3,77.3,0.3,0.1,-,6.71
Matt Miazga,Nantes,23,D(C),8,720,-,0.3,53.4,81,0.1,2.9,0.1,6.71
Lionel Carole,Strasbourg,28,"D(L),M(L)",20(3),1728,3,1,35.5,79.7,0.4,1.4,-,6.71
Arbër Zeneli,Reims,24,AM(LR),8(7),807,3,1.2,16.9,77.6,0.4,0.4,-,6.71
Abdoulaye Bamba,Angers,29,"D(LR),M(R)",29(1),2574,4,0.5,30.5,78,0.4,0.9,-,6.71
Mathieu Dossevi,Toulouse,31,"M(CR),FW",30(5),2482,2,1.7,20.6,76,1.4,0.6,-,6.71
Maxime Lopez,Marseille,21,M(C),25(7),2188,3,1.5,69.3,91.3,0.8,2,-,6.71
Mateo Pavlovic,Angers,29,D(C),28(2),2491,1,0.2,31.4,86.2,-,1.7,-,6.71
Matz Sels,Strasbourg,27,GK,37,3330,-,-,25.8,57.3,-,7.7,-,6.71
Benjamin Bourigeaud,Rennes,25,M(CLR),28(6),2435,5,1,31.9,79.8,0.8,2.2,-,6.71
Youssouf Sabaly,Bordeaux,26,D(LR),21(2),1911,1,0.8,43.2,81.6,0.5,0.9,-,6.71
Sergi Palencia,Bordeaux,23,D(R),22(3),1984,3,0.8,36.2,80,0.6,1.9,-,6.71
Ciprian Tatarusanu,Nantes,33,GK,27,2391,-,-,26.5,68.5,-,7.9,-,6.71
Adrien Thomasson,Strasbourg,25,M(CLR),28(6),2490,8,1.2,32.7,78.1,0.6,1.2,-,6.70
Martin Terrier,Lyon,22,"AM(L),FW",16(16),1481,-,0.9,15.8,84.2,0.1,0.3,0.1,6.70
Patrick Burner,Nice,23,D(R),15(2),1354,-,0.3,36.5,83.9,0.4,1.5,-,6.70
Alexis Blin,Amiens,22,DMC,25(2),1999,1,0.3,34.6,81.1,0.1,1.4,-,6.70
Dimitri Lienard,Strasbourg,31,M(CL),15(7),1292,2,0.6,32.5,83.8,1,2.7,-,6.70
Loïck Landre,Nimes,27,D(C),19(3),1593,-,-,24.4,80.6,-,1.7,-,6.69
Jemerson,Monaco,26,"D(C),DMC",25,2226,1,0.2,43.1,86.9,-,2.4,-,6.69
Ludovic Blas,Guingamp,21,M(CLR),27(7),2379,6,0.6,26.6,77.2,0.1,1.9,0.1,6.69
Lucas Deaux,Guingamp,30,"D(C),DMC",17(1),1197,1,0.7,28.5,70.4,0.2,1.7,-,6.69
Presnel Kimpembe,Paris Saint-Germain,23,D(C),23(1),2006,1,0.2,60.9,93.6,-,2.3,-,6.69
Paul Baysse,Caen,31,D(CR),20,1789,-,0.3,41,80,-,4.9,-,6.69
Nicolas Cozza,Montpellier,20,D(C),11(1),986,1,0.3,36.8,84.1,-,1.8,-,6.69
Saman Ghoddos,Amiens,25,"AM(L),FW",20(7),1833,4,1.3,18,72.8,1,0.6,-,6.69
Anthony Caci,Strasbourg,21,"D(C),M(L)",26(3),2301,1,0.4,42.2,81.4,0.4,2.9,-,6.68
Dimitry Bertaud,Montpellier,21,Goalkeeper,1,90,-,-,33,48.5,-,9,-,6.68
Anthony Lopes,Lyon,28,GK,34,3060,-,-,26.5,77.6,-,5.4,-,6.68
Angelo Fulgini,Angers,22,AM(CR),18(13),1637,1,1.3,23.8,77.5,0.5,0.8,0.1,6.67
Antonin Bobichon,Nimes,23,M(CL),24(6),2155,2,0.9,27.5,83.3,0.5,1.5,-,6.67
Olivier Boscagli,Nice,21,D(CL),10(4),863,1,0.8,39.3,79.5,0.4,2,-,6.67
Christophe Jallet,Nice,35,D(LR),11(3),886,-,0.2,39.1,84.1,0.4,1.4,-,6.67
Lukas Lerager,Bordeaux,25,DMC,15(3),1300,1,0.5,35.9,79.6,0.1,1.1,0.1,6.67
Layvin Kurzawa,Paris Saint-Germain,26,"D(L),M(L)",11(8),1011,2,0.6,24.9,84.4,0.2,0.2,-,6.67
Souleyman Doumbia,Rennes,22,D(L),7,606,-,0.1,41.6,87.6,0.1,0.3,-,6.66
