Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Lorenzo Pellegrini,Sassuolo,23,M(C),24(4),1953,1.5,1.4,1.5,-,1.3,1,0.2,-,6.94
Nikola Kalinic,Fiorentina,31,FW,26(6),2487,0.2,0.2,1.4,-,0.5,0.3,0.1,-,6.94
Federico Ceccherini,Crotone,27,D(C),35,3100,1.7,2.7,1.4,0.8,7.5,0.5,0.7,-,6.94
Luca Rossettini,Torino,34,D(CR),29(1),2655,1.9,1.9,1.1,0.5,6.7,0.6,0.5,-,6.93
Federico Viviani,Bologna,27,DMC,13(4),1122,1.7,2.3,0.8,-,0.8,1.2,0.1,-,6.93
Pierluigi Gollini,Atalanta,24,GK,4,360,-,-,-,-,0.8,-,-,-,6.93
Riccardo Montolivo,AC Milan,34,M(C),9,780,1.4,1.8,0.9,0.1,2.6,0.8,1.1,-,6.93
Leonardo Bonucci,Juventus,32,D(C),26(3),2406,1,2.1,0.9,0.4,3.3,0.6,0.4,-,6.93
Cyril Théréau,Udinese,36,"AM(CL),FW",31(2),2502,0.5,0.3,0.9,-,0.4,0.8,0.1,-,6.93
Josip Ilicic,Fiorentina,31,"AM(CLR),FW",23(6),1881,0.7,0.4,0.7,-,0.1,0.8,-,-,6.92
Rade Krunic,Empoli,25,AM(C),29(3),2441,2.4,1.5,1.6,-,1.2,1.6,0.2,-,6.92
Andrea Consigli,Sassuolo,32,GK,37,3330,-,-,-,-,1.2,-,-,1,6.92
Allan,Napoli,28,DMC,19(10),1618,2.4,0.9,0.9,-,0.5,1,0.1,-,6.92
Bartosz Bereszynski,Sampdoria,26,D(R),11(2),1049,2.2,1.5,1.1,0.4,4.7,1.5,0.2,-,6.92
Ivan Radovanovic,Chievo,30,DMC,32(3),2892,1.9,1.5,1.7,-,2.2,1,0.7,-,6.92
Milan Badelj,Fiorentina,30,M(C),29(4),2513,1.8,2.1,1.3,0.1,1.8,1.5,0.2,-,6.92
Leandro Castán,Torino,32,D(C),13(1),1176,2.7,2.7,1.6,0.4,4,0.5,0.4,-,6.91
Davide Zappacosta,Torino,27,"D(R),M(R)",25(4),2334,1.5,1.3,1,0.3,2,0.6,0.4,-,6.91
Elseid Hysaj,Napoli,25,D(LR),34(1),3032,2.1,0.9,0.8,0.5,1.8,0.6,0.3,1,6.91
Boukary Dramé,Atalanta,33,"D(L),M(L)",8(2),638,2.2,1.2,0.5,0.2,2.4,0.2,0.1,-,6.91
Armando Izzo,Genoa,27,D(C),29,2589,2,2.6,1.1,0.4,3.6,0.8,0.2,2,6.90
Felipe,Udinese,34,D(CL),31(1),2812,1.7,2.4,0.8,0.6,4.8,0.7,0.6,-,6.89
Nicolas Frey,Chievo,35,D(CLR),13(2),1183,1.2,1.5,1,0.1,4.9,0.3,0.7,-,6.89
Franck Kessié,Atalanta,22,DMC,25(5),2223,1.2,1.2,1.8,-,0.6,0.6,0.1,-,6.89
Ivaylo Chochev,Palermo,26,DMC,25(5),2286,1.8,2,1,-,1.9,0.7,0.4,-,6.89
Stephan El Shaarawy,Roma,26,"AM(CLR),FW",19(13),1628,0.5,0.5,0.4,-,0.5,0.4,-,-,6.89
Adam Masina,Bologna,25,"D(L),M(L)",28(4),2428,1.9,1.9,1.5,0.2,3,1,0.5,-,6.88
Luca Cigarini,Sampdoria,33,M(C),3(1),275,2.5,2.3,1.8,-,1.3,1.5,-,-,6.88
Jasmin Kurtic,Atalanta,30,M(CL),35(2),2760,1.1,0.7,1.6,-,0.6,0.8,0.1,-,6.88
Gregoire Defrel,Sassuolo,28,"AM(CR),FW",23(6),1962,0.6,0.2,1.2,-,0.2,0.4,0.1,-,6.88
Matteo Politano,Sassuolo,25,"AM(LR),FW",25(7),2319,1,0.6,0.7,-,0.4,1,-,-,6.88
Marco Borriello,Cagliari,37,FW,30(6),2597,0.5,0.3,1.1,-,1.1,0.4,0.1,1,6.88
Alessandro Gamberini,Chievo,37,D(C),20,1672,0.7,1.7,0.5,0.5,6.7,0.1,0.7,-,6.87
Gabriel Paletta,AC Milan,33,D(C),30,2593,1.7,1.2,1,0.8,5.3,0.5,0.9,1,6.87
Antonio Rüdiger,Roma,26,D(CR),25(1),2206,1.7,1,1.7,0.4,3,0.7,0.3,-,6.86
Neto,Juventus,29,GK,7(1),675,-,-,-,-,-,-,-,-,6.86
Claudio Marchisio,Juventus,33,M(C),15(3),1261,1.1,2,1.2,-,0.8,0.8,0.1,-,6.86
Stefan Radu,Lazio,32,D(CL),29,2416,1.3,1.5,1,0.2,3,0.3,0.3,-,6.85
Domenico Maietta,Bologna,36,D(C),29,2379,2.1,2.7,1.1,0.6,4.2,1.2,0.6,-,6.85
Federico Peluso,Sassuolo,35,"D(CL),M(L)",33(1),2980,1.8,1.6,1.3,0.5,4.5,0.4,0.3,-,6.85
Gianluca Caprari,Pescara,25,"AM(CLR),FW",34(1),3112,0.8,0.6,1.3,-,0.1,0.8,-,-,6.85
Thiago Cionek,Palermo,33,D(CR),26(3),2328,2.2,2.4,1.6,0.6,5.3,0.4,0.5,-,6.84
Wesley Hoedt,Lazio,25,D(C),21(2),1882,1.3,1.3,1.3,0.5,4.5,0.4,0.4,1,6.84
Ervin Zukanovic,Atalanta,32,D(CL),14(5),1381,1.3,2.5,1.3,0.4,4.5,0.5,0.1,-,6.84
Uros Cosic,Empoli,26,D(C),8(6),956,0.9,1.7,0.2,0.6,4.2,0.5,1.1,-,6.84
Silvan Widmer,Udinese,26,"D(R),M(R)",28,2492,2.5,1.5,0.8,0.3,2.6,0.8,0.3,-,6.84
Diego Falcinelli,Crotone,28,FW,35,3130,0.8,0.4,1.9,-,0.7,0.4,0.1,-,6.83
Dario Dainelli,Chievo,40,D(C),25(1),2190,1.3,2.8,1.1,0.5,4.7,0.6,1,1,6.83
Jeison Murillo,Inter,27,D(C),23(4),2077,2.3,1.9,1.3,0.6,3,0.7,0.4,-,6.83
Rodrigo de Paul,Udinese,25,"AM(CLR),FW",32(2),2361,1.5,0.5,1.1,-,0.4,1.1,0.1,-,6.83
Andrea Ranocchia,Inter,31,D(C),5,380,3.4,1.4,2.8,0.4,3.2,0.6,0.8,-,6.83
Miguel Veloso,Genoa,33,M(C),22(1),1783,1.8,1.5,1.3,-,1,1.4,0.1,-,6.83
Stefano Sensi,Sassuolo,23,AM(C),14(2),1203,1.8,1.4,1.6,-,0.8,1.8,0.3,-,6.82
Daniele Baselli,Torino,27,M(C),28(9),2300,1.9,1.2,1.3,-,0.6,0.8,0.1,-,6.81
Giuseppe Bellusci,Empoli,29,D(CR),33,2970,1.5,2.1,1.2,0.8,5.6,0.6,1,-,6.81
Khouma Babacar,Fiorentina,26,FW,13(9),1321,0.3,-,1.2,-,0.4,0.4,-,-,6.81
Christian Maggio,Napoli,37,"D(R),M(R)",4(3),392,1.9,1.4,0.3,0.7,1,1,-,-,6.81
Duván Zapata,Udinese,28,FW,37(1),3154,0.3,0.2,1.4,-,1.5,0.2,0.2,-,6.81
Manuel Locatelli,AC Milan,21,M(C),17(8),1691,2,0.8,1.2,0.1,1.4,0.9,0.3,-,6.80
Diego Farias,Cagliari,29,"AM(CLR),FW",12(8),1164,0.5,0.6,0.9,-,0.1,0.9,-,-,6.80
Cristian Tello,Fiorentina,27,M(LR),22(14),2072,0.9,0.4,0.4,-,0.2,0.6,-,-,6.80
Ignazio Abate,AC Milan,32,"D(R),M(R)",22(1),1925,2.6,1.5,0.9,0.1,1.9,0.7,0.1,-,6.80
Gonzalo Rodríguez,Fiorentina,35,D(C),26,2209,1.7,1.8,1,0.9,4.5,0.7,0.7,-,6.80
Emiliano Viviano,Sampdoria,33,GK,17,1530,0.1,-,-,-,1,0.1,-,-,6.79
Diego Laxalt,Genoa,26,"D(L),M(CL)",36,3141,1.8,1.2,1.3,0.1,1.9,1,0.1,-,6.79
Hrvoje Milic,Fiorentina,30,"D(L),M(L)",16(1),1257,1.6,0.9,1,0.2,1,0.8,0.1,-,6.79
Ibrahima Mbaye,Bologna,24,"D(LR),M(LR)",11(5),1066,2.5,1.6,1.1,0.6,3.4,0.4,0.6,2,6.79
José Sosa,AC Milan,34,M(CLR),15(3),1243,2.1,0.9,1.4,-,0.9,1.5,0.2,-,6.79
Christian Puggioni,Sampdoria,38,GK,21,1890,-,-,-,-,0.9,0.1,-,-,6.78
Luca Antonelli,AC Milan,32,"D(L),M(CL)",3(4),309,1.9,1.1,0.9,0.3,1.7,0.1,0.4,-,6.78
Paolo Cannavaro,Sassuolo,38,D(C),16(2),1425,1.3,1.9,0.9,1.5,4.7,0.4,0.9,-,6.78
Fabio Quagliarella,Sampdoria,36,FW,35(2),2885,0.4,0.3,1.1,-,0.6,0.6,0.1,-,6.78
Cristián Zapata,AC Milan,32,D(C),12(3),1169,1.3,0.9,0.7,0.7,4.7,0.4,0.4,-,6.78
Andrea Costa,Empoli,33,D(CL),25(1),2085,0.7,1.4,0.7,0.9,4.3,0.3,0.9,1,6.78
Cristian Dell'Orco,Sassuolo,25,D(CL),9,776,1.9,1.6,0.9,0.1,3.8,1.8,0.2,-,6.77
Gastón Brugman,Pescara,26,M(C),22(5),1933,3.3,1.3,1.6,-,1,1.3,0.5,-,6.77
Senna Miangue,Inter,22,M(L),1(2),123,2,1,0.7,-,0.7,-,0.3,-,6.77
Giuseppe Vives,Torino,38,"DMC,M(L)",3,226,4,2.3,1,-,1.3,1,-,-,6.77
Emil Hallfredsson,Udinese,35,AM(C),23(5),1990,2.4,1.4,1.9,-,0.8,1.3,0.1,-,6.77
Manuel Pasqual,Empoli,37,"D(L),M(L)",32,2813,1.8,1,1,0.3,2.1,1,0.3,-,6.77
Etrit Berisha,Atalanta,30,GK,26,2340,-,-,0.1,-,0.5,0.1,-,-,6.76
Edgar Barreto,Sampdoria,34,M(C),32,2696,2.8,1.3,1.8,-,1.3,2,0.2,-,6.76
Daniele Croce,Empoli,36,M(C),32(3),2930,1.9,1.1,1.1,-,0.7,1.7,0.1,-,6.76
Gianmarco Ferrari,Crotone,27,D(C),37,3330,1.7,2.1,1.4,0.6,4.9,0.4,0.9,-,6.76
Luis Alberto,Lazio,26,"AM(CL),FW",4(5),363,0.4,0.6,0.2,0.1,0.2,0.6,-,-,6.76
Antonio Barreca,Torino,24,D(L),25(3),2360,1.5,1.5,1.1,0.2,2.8,0.7,0.5,-,6.76
Juraj Kucka,AC Milan,32,M(CL),23(7),2078,1.8,1.1,1.5,0.1,1.3,1,0.2,1,6.76
Alex Cordaz,Crotone,36,GK,36,3236,0.1,0.1,-,-,1.1,-,-,-,6.75
Pol Lirola,Sassuolo,21,"D(R),M(R)",17(5),1547,1.7,1.1,0.7,0.2,3.7,0.4,0.5,-,6.75
Antonino Ragusa,Sassuolo,29,AM(L),16(9),1435,1.2,0.6,0.7,-,0.4,0.8,0.1,-,6.75
Marco Benassi,Torino,24,AM(CR),24(4),2058,1.4,1.1,1.1,-,0.8,1.2,0.1,-,6.75
Abdoulay Konko,Atalanta,35,"D(LR),M(R)",7(3),618,1.1,1.5,1.4,0.3,2.5,0.2,0.4,-,6.75
Andrea Rispoli,Palermo,30,"D(R),M(R)",30(2),2686,1.2,1.4,0.8,0.3,2.2,0.9,0.3,-,6.75
Vincent Laurini,Empoli,30,D(R),24,1921,1.6,1.8,0.9,0.1,3.4,0.2,0.5,-,6.75
Fabio Pisacane,Cagliari,33,D(CLR),29,2554,2.2,2.3,1.2,0.4,3.8,1,0.7,-,6.75
Samir Handanovic,Inter,34,GK,37,3330,0.1,0.1,-,-,0.6,-,-,1,6.75
Darko Lazovic,Genoa,28,M(LR),30(3),2463,1.3,1,0.6,0.1,0.6,0.6,-,-,6.75
Vasco Regini,Sampdoria,28,D(CL),30(4),2779,2,1.6,0.5,0.6,3.3,0.5,0.4,-,6.75
Éder,Inter,32,"AM(CLR),FW",13(20),1480,0.9,0.3,0.8,-,0.1,0.2,-,-,6.74
Saphir Taïder,Bologna,27,M(C),22(2),1902,2.3,0.7,0.9,-,0.8,0.9,-,-,6.74
Mattia De Sciglio,AC Milan,26,"D(LR),M(LR)",23(2),2091,1.9,1.1,1,0.3,3,0.6,0.3,-,6.74
Sven Kums,Udinese,31,DMC,20(9),1831,2.6,1.3,0.7,-,0.7,1.1,0.2,-,6.74
Mirko Valdifiori,Torino,33,DMC,22(2),1784,2.1,1.3,1.2,0.1,1.1,1.2,0.3,-,6.74
Nicolás Spolli,Chievo,36,D(C),15(6),1591,1.1,1.8,1.6,0.3,6.8,0.6,0.6,-,6.74
Jean-Christophe Bahebeck,Pescara,26,"AM(LR),FW",11(4),821,0.8,0.3,1.1,-,0.9,0.7,0.3,-,6.74
Karol Linetty,Sampdoria,24,M(C),27(8),2386,3,0.7,1.6,-,0.5,1.7,-,-,6.74
Aleandro Rosi,Crotone,32,"D(R),M(R)",30(1),2564,1.8,2,1.8,0.1,3.4,0.5,0.2,-,6.73
Gabriele Angella,Udinese,30,D(C),10(4),1014,1.3,1.7,0.6,0.7,6.1,0.4,0.6,1,6.73
Riccardo Meggiorini,Chievo,33,FW,20(7),1737,0.9,0.4,1.7,-,0.8,0.4,-,-,6.73
Jakub Jankto,Udinese,23,AM(CL),24(5),1906,1.1,0.9,0.6,-,0.6,0.6,0.1,-,6.73
Andrea Nalini,Crotone,29,AM(LR),7(10),815,1.4,0.9,0.9,-,0.5,0.4,-,-,6.72
Antonio Mirante,Bologna,35,GK,21,1880,-,-,-,-,0.6,0.1,-,-,6.72
Ângelo Da Costa,Bologna,35,GK,17(1),1540,-,0.1,-,0.1,1,-,-,-,6.72
Lucas Ocampos,AC Milan,24,"M(CLR),FW",4(8),535,0.8,0.3,1,-,0.2,0.3,-,-,6.72
José Reina,Napoli,36,GK,37,3330,-,0.1,-,-,0.7,0.1,-,-,6.72
Mattia Destro,Bologna,28,FW,28(2),2475,0.7,0.2,1.3,-,1,0.5,-,-,6.72
Ladislav Krejci,Bologna,26,M(L),33(4),2785,1,0.4,0.8,0.1,0.3,0.7,0.1,-,6.72
Sinisa Andjelkovic,Palermo,33,D(C),21(1),1840,1.1,2.2,0.6,0.9,5.2,0.1,0.6,-,6.72
Luca Mazzitelli,Sassuolo,23,DMC,12(5),1048,2,1.5,2.2,0.1,1.3,1.6,0.2,-,6.72
Federico Marchetti,Lazio,36,GK,17,1486,-,-,-,-,0.3,-,-,-,6.72
Bruno Alves,Cagliari,37,D(C),36,3240,0.6,1.8,1.3,0.4,5.6,0.3,0.7,-,6.72
Leonel Vangioni,AC Milan,32,D(L),11(4),946,1.5,0.9,0.9,0.4,2.1,0.7,0.3,-,6.72
