Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Carlos Cuellar,Aston Villa,37,D(C),17(1),1494,3.8,2.9,0.7,0.3,5.4,0.6,0.9,-,7.05
Craig Gordon,Sunderland,36,GK,1,90,-,-,-,-,2,-,-,-,7.05
Richard Dunne,Aston Villa,39,D(C),28,2520,2.3,2,1.2,0.6,9,0.6,0.8,1,7.05
Joleon Lescott,Manchester City,36,D(CL),30(1),2688,1.4,1.7,0.8,0.4,5,0.3,0.8,1,7.05
Edin Dzeko,Manchester City,33,FW,16(14),1497,0.5,0.5,0.8,-,0.6,-,0.1,-,7.04
Christopher Samba,Blackburn,35,D(C),16,1353,1.1,1.5,0.6,0.7,10.3,0.4,0.8,-,7.04
David Junior Hoilett,Blackburn,29,"M(CLR),FW",34,2956,1.4,1.1,1.3,-,0.3,0.6,0.1,-,7.03
Steven Gerrard,Liverpool,39,M(C),12(6),1212,1.3,0.9,0.4,-,1,0.5,0.1,-,7.03
Micah Richards,Manchester City,31,D(CR),23(6),2043,1.8,1.2,1.3,-,3.1,0.3,0.4,-,7.03
Glen Johnson,Liverpool,34,"D(CLR),M(R)",22(1),1952,1.9,1.9,0.6,0.1,1.9,0.5,0.3,-,7.02
Stephen Warnock,Aston Villa,37,"D(CL),M(L)",34(1),3056,2.3,2.9,1,0.2,4.1,0.9,0.4,1,7.02
Phil Jagielka,Everton,36,D(CR),29(1),2570,1.8,2.1,0.4,0.6,7.6,0.3,0.5,-,7.02
Robert Huth,Stoke,34,D(C),31(3),2832,2,2,1.2,0.3,8.9,0.3,1,-,7.01
Mark Bunn,Blackburn,34,GK,3,270,-,-,-,-,2.3,-,-,-,7.01
Ashley Williams,Swansea,34,D(C),37,3330,1.5,2.2,1.1,0.4,8,0.2,1.1,-,7.00
Angel Rangel,Swansea,36,D(R),32(2),2872,2.5,2.8,0.8,0.1,3.3,0.9,0.5,-,7.00
Sandro,Tottenham,30,M(C),17(6),1419,3.7,1.9,1.2,0.1,1,0.3,0.2,-,7.00
Liam Ridgewell,West Bromwich Albion,34,D(CL),13,1170,2.7,1.1,0.7,0.4,2.5,0.5,0.8,-,7.00
Alex,Chelsea,37,D(C),3,246,3,2.3,1.3,1,4,0.3,0.3,-,7.00
Rio Ferdinand,Manchester United,40,D(C),29(1),2565,1.4,1.8,0.3,0.4,7.4,0.4,0.7,-,6.99
Adel Taarabt,Queens Park Rangers,30,"AM(CL),FW",24(3),2017,0.9,1.3,0.7,-,0.1,0.7,-,-,6.99
James Collins,Aston Villa,35,D(C),31(1),2780,1.3,2.3,0.8,0.8,9.4,0.6,1,-,6.98
Andrea Orlandi,Swansea,34,AM(CLR),2(1),120,1,0.7,-,-,0.7,-,0.3,-,6.98
Gary Cahill,Chelsea,33,D(C),9(1),855,1,1.3,0.7,0.9,5.7,0.2,0.9,-,6.98
Morten Gamst Pedersen,Blackburn,37,M(C),33,2836,2,2.8,1.7,-,1.8,1.3,0.2,-,6.98
David de Gea,Manchester United,28,GK,29,2610,-,-,-,-,0.9,-,-,-,6.98
Marcos Alonso,Bolton,28,"D(CL),M(L)",4(1),332,1.8,2.6,0.8,0.8,5.4,1.6,-,-,6.98
Chris Brunt,West Bromwich Albion,34,"D(L),M(CLR)",25(4),2310,1.6,1.5,1,-,1,0.8,0.3,-,6.98
Ryan Shawcross,Stoke,31,D(C),36,3169,1.4,0.8,1.1,0.7,13.4,0.3,0.8,-,6.97
Jonás Gutiérrez,Newcastle United,35,"D(LR),M(CLR)",37,3308,2.3,2,0.9,0.1,1.1,0.9,0.2,-,6.97
José Bosingwa,Chelsea,36,D(CLR),24(3),2119,2.3,2.4,1.2,0.4,2.7,0.5,0.1,-,6.97
Cheick Tioté,Newcastle United,33,M(C),24,2052,2.8,2.5,2.4,-,1.3,1.3,0.4,-,6.96
Jean Beausejour,Wigan,35,"D(L),M(L)",16,1391,0.9,1.6,0.9,0.3,1.2,0.1,0.2,-,6.96
Zdenek Grygera,Fulham,39,D(R),5,406,2.4,2.2,0.6,0.2,2.6,0.6,-,-,6.96
Stéphane Sessegnon,Sunderland,35,M(CLR),36,3133,1,0.4,1,-,0.1,0.3,-,-,6.96
Darron Gibson,Everton,31,M(C),11,931,1.9,1.9,0.9,-,1.6,0.7,0.4,-,6.96
Steve Sidwell,Fulham,36,M(C),12(2),1082,2.7,2.4,1.6,-,1,0.4,0.4,-,6.95
Nathan Dyer,Swansea,31,M(LR),29(5),2376,1.8,1.2,0.9,0.1,0.4,0.9,-,-,6.95
Robbie Keane,Aston Villa,38,FW,5(1),459,0.3,-,0.5,-,0.2,0.3,-,-,6.95
Demba Ba,Newcastle United,34,FW,32(2),2732,0.4,0.5,0.8,-,0.6,0.4,0.2,-,6.95
Brede Hangeland,Fulham,38,D(C),38,3420,1.4,2.1,0.7,0.8,6.9,0.3,1,-,6.95
Maynor Figueroa,Wigan,36,"D(CL),M(L)",37(1),3353,2.8,2.4,1,0.4,4.4,0.7,0.5,-,6.94
Martin Skrtel,Liverpool,34,D(C),33(1),2995,1.7,1.4,1.2,0.3,5.1,0.2,0.9,1,6.94
Steven Taylor,Newcastle United,33,D(C),14,1260,0.8,1,0.5,0.6,7.9,0.1,2,-,6.93
Ryan Giggs,Manchester United,45,M(CL),14(11),1467,1.1,1.2,0.8,-,0.4,0.9,-,-,6.93
David Wheater,Bolton,32,D(C),24,2010,1.8,2.3,1.2,1.5,8.3,0.6,1.4,-,6.93
Mark Davies,Bolton,31,M(CLR),29(6),2750,2.2,1.4,1,0.1,0.5,0.4,0.3,-,6.93
Nicklas Bendtner,Sunderland,31,FW,25(3),2235,0.7,0.3,0.9,-,1.1,0.3,0.3,-,6.93
Ritchie de Laet,Norwich,30,D(LR),6,482,3.3,1.7,1.2,0.2,7,0.2,0.7,-,6.93
Gary Cahill,Bolton,33,D(C),19,1638,0.7,2.1,0.9,1.9,9.8,0.3,1.3,-,6.93
Tomas Rosicky,Arsenal,38,M(CR),19(9),1760,1.4,0.9,0.9,-,0.1,0.4,-,-,6.93
Wes Brown,Sunderland,39,D(C),20,1736,1.9,1.8,1,0.8,6.5,0.4,1.1,1,6.93
Sylvain Distin,Everton,41,D(C),24(3),2217,1.6,2.5,0.4,0.9,8,0.3,0.6,-,6.93
Danny Murphy,Fulham,42,"DMC,M(R)",33(3),2745,2,1.6,1.2,-,1,1.1,0.2,-,6.93
Kyle Naughton,Norwich,30,"D(LR),M(R)",29(3),2703,3,1.8,0.6,0.1,4.7,0.8,0.5,-,6.92
David Vaughan,Sunderland,36,M(C),17(5),1489,2.7,1.9,1,-,0.6,0.9,0.3,-,6.92
Daniel Agger,Liverpool,34,D(C),24(3),2141,1.2,2.2,0.6,0.4,3.6,0.3,0.5,1,6.92
Victor Moses,Wigan,28,M(CLR),36(2),3217,1,0.7,1.1,-,0.2,0.3,-,-,6.91
James Milner,Manchester City,33,"D(LR),M(CLR)",17(9),1579,1.6,1.3,0.8,-,0.9,0.6,0.2,-,6.91
Peter Crouch,Stoke,38,FW,31(1),2691,0.5,0.3,1.3,-,1.5,0.3,0.2,1,6.90
John Arne Riise,Fulham,38,D(L),35(1),3141,1.9,1.8,0.5,0.3,3,0.5,0.5,-,6.90
Matt Doherty,Wolverhampton Wanderers,27,"D(LR),M(R)",0(1),45,3,2,-,-,2,1,1,-,6.90
Steven Caulker,Swansea,27,D(C),26,2340,1.3,1.2,0.5,0.4,7,0.3,1,-,6.90
Henrique Hilário,Chelsea,43,Goalkeeper,2,180,-,-,-,-,0.5,-,-,-,6.90
Simon Lappin,Norwich,36,Midfielder,4,292,2,2.5,1,-,3.8,1,-,-,6.90
Tim Ream,Bolton,31,"D(CL),DMC",13,1170,1.4,3.2,0.3,1.3,9.1,0.6,1,-,6.89
Michael Turner,Sunderland,35,D(C),23(1),2115,1.8,2,1,0.5,8.4,0.5,1,-,6.89
Hatem Ben Arfa,Newcastle United,32,"M(CR),FW",16(10),1560,0.8,0.3,0.6,-,0.2,0.6,-,-,6.89
Gareth McAuley,West Bromwich Albion,39,D(C),32,2880,2,0.7,0.6,0.9,6.4,0.2,1,1,6.89
Antolín Alcaraz,Wigan,36,D(C),25,2174,2.4,2.6,1.3,0.5,5.1,1,0.5,-,6.89
Martin Kelly,Liverpool,29,D(CLR),12,964,3.5,0.9,1.1,0.1,2.7,0.9,0.6,-,6.89
Leon Osman,Everton,38,M(CLR),28(2),2378,1.2,1.2,0.7,-,1.1,0.9,0.2,-,6.89
Andy Carroll,Liverpool,30,FW,21(14),2065,0.7,0.5,0.9,-,1.1,0.1,0.1,-,6.89
Chris Eagles,Bolton,33,M(LR),26(8),2306,1.3,1.5,0.5,-,0.2,0.6,0.1,-,6.89
Daniel Sturridge,Chelsea,29,"M(R),FW",28(2),2269,0.3,0.6,0.4,-,0.2,0.4,-,-,6.88
Phil Bardsley,Sunderland,34,D(LR),29(2),2480,2.5,1.8,0.6,0.1,3.5,0.4,0.6,-,6.88
Adam Johnson,Manchester City,31,M(CLR),10(16),1140,0.5,0.5,0.3,-,0.1,0.2,-,-,6.88
Park Ji-Sung,Manchester United,38,M(CLR),10(7),925,2.4,1.2,0.1,-,0.4,0.4,-,-,6.88
Wayne Hennessey,Wolverhampton Wanderers,32,GK,34,3060,0.1,0.1,-,-,1.2,0.1,-,-,6.88
Fabricio Coloccini,Newcastle United,37,D(C),35,3044,1.9,2,0.7,1.5,4.9,0.6,0.7,-,6.88
Leon Best,Newcastle United,32,FW,16(2),1167,0.6,0.1,1.2,-,0.9,0.2,-,-,6.87
Francis Coquelin,Arsenal,28,M(CLR),6(4),631,3.2,1.9,0.5,0.2,1.4,0.9,0.2,-,6.87
Simon Mignolet,Sunderland,31,GK,29,2573,-,0.1,-,-,1.1,-,-,-,6.86
Theo Walcott,Arsenal,30,"M(CLR),FW",32(3),2749,0.5,0.5,0.4,-,0.2,0.5,-,-,6.86
Ashley Cole,Chelsea,38,"D(L),M(L)",31(1),2786,2.5,1.6,1,0.3,2,0.9,0.3,-,6.86
Dimitar Berbatov,Manchester United,38,"AM(C),FW",5(7),513,0.7,0.3,0.7,-,0.3,-,-,-,6.86
Matt Upson,Stoke,40,D(C),10(4),1019,1.6,1.1,0.8,0.1,9.9,0.1,0.7,-,6.86
Danny Gabbidon,Queens Park Rangers,39,D(C),15(2),1424,1.6,1.9,0.4,0.7,11.1,0.4,0.9,1,6.85
Anders Lindegaard,Manchester United,35,GK,8,720,-,-,-,-,0.8,-,-,-,6.85
Luke Young,Queens Park Rangers,39,D(CR),23,2032,3.5,1.2,1,0.3,4.3,0.8,0.6,-,6.85
Ben Foster,West Bromwich Albion,36,GK,37,3330,-,-,-,-,1,0.1,-,-,6.85
Russell Martin,Norwich,33,D(CR),30(3),2850,1.5,1.3,0.5,0.9,8.8,0.4,1,-,6.84
Jermain Defoe,Tottenham,36,"AM(R),FW",11(14),1288,0.7,0.2,0.5,-,0.1,0.2,-,-,6.84
Chris Smalling,Manchester United,29,D(CR),14(5),1294,0.9,1.3,1.2,0.3,5,0.4,0.6,-,6.84
Mohamed Diamé,Wigan,32,M(CLR),18(8),1595,3.2,1,1.3,-,0.7,0.8,0.1,-,6.84
Kieran Richardson,Sunderland,34,"D(L),M(CL)",26(3),2285,1.5,1.9,0.6,0.1,2.9,0.6,0.4,-,6.84
José Enrique,Liverpool,33,"D(L),M(L)",33(2),2992,2,0.9,0.4,0.2,1.3,0.3,0.1,-,6.84
Lee Cattermole,Sunderland,31,M(C),23,1945,3.7,3.3,2.2,-,1.1,1.7,0.6,-,6.84
John O'Shea,Sunderland,38,D(C),29,2441,1.8,2,0.4,0.4,5.6,0.5,0.5,-,6.84
Aaron Lennon,Tottenham,32,M(LR),19(4),1582,0.7,0.6,0.3,-,0.2,0.3,-,-,6.83
Didier Drogba,Chelsea,41,FW,16(8),1481,0.6,0.4,1.2,-,1.1,0.4,0.2,-,6.83
Steven Nzonzi,Blackburn,30,M(C),31(1),2810,1.7,1.7,1.5,-,2.3,0.4,0.2,-,6.83
John Heitinga,Everton,35,D(C),29(1),2541,1.3,1.5,1.1,0.8,5.4,0.3,1.1,1,6.83
Adam Henley,Blackburn,25,D(LR),4(3),471,3.3,1.7,0.7,0.3,4.9,0.3,0.3,-,6.83
Shaun Maloney,Wigan,36,AM(CLR),8(5),772,1.1,0.5,0.7,-,0.3,0.5,0.1,-,6.83
Joe Hart,Manchester City,32,GK,38,3420,-,-,-,-,0.8,-,-,-,6.82
Joe Riley,Bolton,27,Defender,2(1),201,3,1.7,-,0.3,2.7,1.3,-,-,6.82
Bryan Ruiz,Fulham,33,"M(CLR),FW",17(10),1514,1.4,1.3,0.6,-,0.3,0.8,-,-,6.82
Bradley Johnson,Norwich,32,M(CL),25(3),2107,2,1.5,1.4,-,1.9,1,0.3,-,6.82
Ledley King,Tottenham,38,"D(L),DMC",21,1795,0.8,1.9,0.5,0.7,6.3,-,0.8,-,6.82
Jonas Olsson,West Bromwich Albion,36,D(C),33,2946,1,0.9,1.1,0.8,6.8,0.2,1.2,-,6.81
Jamie O'Hara,Wolverhampton Wanderers,32,M(C),19,1662,1.2,1.4,0.7,-,0.4,0.6,0.2,-,6.81
Raul Meireles,Chelsea,36,M(C),23(5),1932,1.3,2.2,1.1,0.1,0.9,1.2,0.1,-,6.81
Nicolas Anelka,Chelsea,40,FW,3(6),410,0.7,0.1,0.2,-,0.1,0.1,-,-,6.81
Chris Herd,Aston Villa,30,D(C),19,1476,2.2,1.9,1.2,0.1,2.3,0.8,0.6,-,6.81
Matthew Kilgallon,Sunderland,35,D(CL),9(1),794,0.9,2.2,0.4,0.2,6.4,0.2,1,-,6.80
Gervinho,Arsenal,32,"M(LR),FW",19(9),1688,0.9,0.7,0.4,-,0.1,0.3,-,-,6.80
Stephen Ireland,Aston Villa,32,M(C),19(5),1590,2.3,2.6,1,-,0.6,0.5,0.3,-,6.80
Scott Sinclair,Swansea,30,AM(LR),35(3),3123,0.9,0.8,0.4,-,0.3,0.2,-,-,6.80
Ryan Bertrand,Chelsea,29,"D(CL),M(L)",6(1),540,2,1.9,1,0.4,2.7,0.3,0.9,-,6.80
Marc Tierney,Norwich,33,D(L),17,1530,3.2,1.6,1,0.5,5.1,0.7,0.6,-,6.80
Zoltán Gera,West Bromwich Albion,40,M(CLR),3,174,1.7,1,1,-,-,0.7,0.3,-,6.79
Charles N'Zogbia,Aston Villa,33,M(CR),24(6),2083,1.4,0.9,1.3,-,0.2,0.3,-,-,6.79
Radek Cerny,Queens Park Rangers,45,GK,5,450,-,-,-,-,1.2,-,-,-,6.79
Steven Fletcher,Wolverhampton Wanderers,32,FW,26(6),2354,0.3,0.3,0.4,-,0.5,-,0.2,-,6.79
Tony Hibbert,Everton,38,D(R),31(1),2755,1.6,1.9,0.4,0.5,3.3,0.6,0.5,1,6.79
Emmanuel Frimpong,Wolverhampton Wanderers,27,M(C),5,295,2.4,3,1.2,-,0.6,1,0.4,-,6.79
Jermaine Pennant,Stoke,36,M(R),18(9),1706,1,1.1,0.4,-,0.5,0.7,-,-,6.79
Zak Whitbread,Norwich,35,D(C),18,1441,1.6,0.8,0.9,0.6,8.8,0.3,0.7,-,6.79
Craig Gardner,Sunderland,32,"D(R),M(CLR)",22(8),2116,2.5,1.3,1.4,0.1,1.9,0.7,0.8,-,6.79
Danny Simpson,Newcastle United,32,D(R),35,3120,1.9,1.7,0.7,0.2,3.6,0.5,0.5,-,6.78
Alan Hutton,Aston Villa,34,D(LR),29(2),2594,2.3,1.8,0.6,0.2,3.6,0.6,0.5,-,6.78
Ryan Bennett,Norwich,29,D(C),8,720,1.8,1.9,1.5,1.5,11.4,0.5,1.4,-,6.78
Roger Johnson,Wolverhampton Wanderers,36,D(C),26(1),2356,1.6,2.6,0.8,0.9,8.4,0.7,1.2,1,6.78
Paul Robinson,Bolton,40,D(CL),15(2),1420,2.7,2.4,0.9,0.4,3.7,0.8,0.7,-,6.78
Taye Taiwo,Queens Park Rangers,34,D(CL),13(2),1194,1.5,2,0.5,0.4,3.7,0.9,0.3,-,6.78
Marc Wilson,Stoke,31,"D(CL),DMC",35,2908,2.3,1.1,1,0.2,7,0.8,0.2,-,6.78
Maxi Rodríguez,Liverpool,38,"M(CL),FW",10(2),800,1.4,1.1,0.4,-,0.4,0.7,0.2,-,6.78
Nedum Onuoha,Queens Park Rangers,32,D(CR),16,1440,3.1,1.6,0.8,0.5,5.2,0.9,1.2,1,6.78
Darren Bent,Aston Villa,35,FW,21(1),1862,0.4,0.2,0.7,-,1.5,0.3,-,-,6.77
Ryan Taylor,Newcastle United,34,DMC,23(8),2127,1.3,1.4,0.9,0.2,2.4,0.8,0.4,-,6.77
Aaron Ramsey,Arsenal,28,M(CR),27(7),2466,1.7,0.8,0.9,-,0.3,0.9,0.1,1,6.77
Bobby Zamora,Queens Park Rangers,38,FW,14,1190,0.6,0.6,1.4,-,2.1,0.5,0.1,-,6.76
Djibril Cissé,Queens Park Rangers,37,FW,7(1),536,0.5,-,0.6,-,-,0.1,-,-,6.76
Gonzalo Jara,West Bromwich Albion,33,"D(CR),DMC",1(3),159,2.8,2,0.3,-,1,0.5,-,-,6.76
Anton Ferdinand,Sunderland,34,D(C),3,270,1,1,1,1,10,-,0.3,-,6.76
Louis Saha,Tottenham,40,"AM(L),FW",5(5),398,0.4,0.1,0.5,-,0.4,0.2,0.1,-,6.76
Emmerson Boyce,Wigan,39,"D(CR),M(R)",26,2270,1.4,1.3,0.8,0.3,2.8,0.6,0.2,-,6.76
Danny Guthrie,Newcastle United,32,M(C),13(3),1131,2.5,1.6,0.7,-,0.3,0.8,0.1,-,6.76
Matthew Jarvis,Wolverhampton Wanderers,33,M(LR),31(6),2821,0.8,0.8,0.3,-,0.7,0.5,-,-,6.76
