Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Edinson Cavani,Paris Saint-Germain,32,"AM(LR),FW",35(1),2978,4,0.7,14.4,81.9,0.1,0.6,-,7.37
Ricardo Pereira,Nice,25,"D(LR),M(R)",23(1),2058,4,1.2,44.9,86.5,0.4,1.1,-,7.36
Adrien Rabiot,Paris Saint-Germain,24,DMC,20(7),1932,2,0.5,64,90,0.2,2,0.1,7.36
Gabriel Boschilia,Monaco,23,AM(CLR),5(6),437,2,0.9,14.8,76.1,0.5,0.2,0.1,7.35
Cheikh N'Doye,Angers,33,M(C),32(1),2911,5,1.5,37,65.8,-,1.2,-,7.34
William Vainqueur,Marseille,30,DMC,29,2550,1,0.6,64,91.8,0.1,4.2,-,7.32
Marcel Tisserand,Monaco,26,"D(CLR),M(R)",1,90,-,-,34,67.6,1,-,-,7.31
Memphis Depay,Lyon,25,"AM(CL),FW",12(4),1099,7,2,32.2,80.2,0.8,1.3,0.2,7.30
Óscar Trejo,Toulouse,31,M(CLR),27(2),2322,5,2.1,40.7,74.9,1.8,1.3,0.2,7.30
Bernardo Silva,Monaco,24,AM(CLR),33(4),2800,9,1.6,31.2,81.1,0.8,1.3,0.1,7.29
Almamy Touré,Monaco,23,D(CR),12(3),1082,5,1.1,28,79.3,0.7,0.9,0.1,7.29
Ángel Di María,Paris Saint-Germain,31,"M(CLR),FW",24(5),2048,7,2.7,42.3,76.4,2,3.1,0.5,7.28
Youssouf Sabaly,Bordeaux,26,D(LR),30,2648,4,1.1,41.1,82.1,0.7,1.2,-,7.28
Wylan Cyprien,Nice,24,AM(C),27(2),2433,3,0.9,71.8,89.1,0.2,3.3,0.1,7.27
Steve Mounie,Montpellier,24,FW,32(3),2830,3,0.7,25.1,64.8,0.1,0.2,-,7.27
Tiemoué Bakayoko,Monaco,24,DMC,25(7),2220,1,0.4,42.8,87.3,-,2.3,0.1,7.27
Layvin Kurzawa,Paris Saint-Germain,26,"D(L),M(L)",18,1529,2,0.8,49.1,89.4,0.8,0.9,-,7.26
Benjamin Mendy,Monaco,24,"D(L),DMC,M(L)",24(1),2060,5,1,34.2,76,1.4,1.4,0.2,7.25
Corentin Tolisso,Lyon,24,"D(R),M(C)",29(2),2577,5,1.4,65.4,83.8,0.1,2.6,0.4,7.25
Yannis Salibur,Guingamp,28,"AM(CLR),FW",34(1),2826,4,1.6,25.7,81.9,1.5,0.7,0.1,7.24
Paul Baysse,Nice,31,D(CR),20(2),1857,1,0.1,62.5,91.3,-,4.2,-,7.24
Younousse Sankharé,Bordeaux,29,M(C),15(1),1391,3,1.3,41.4,83.4,0.1,1.8,0.1,7.24
Jean Michael Seri,Nice,27,M(C),34,2990,9,2.2,83.5,89.6,0.8,4.7,0.3,7.23
Kylian Mbappé,Monaco,20,"AM(LR),FW",17(12),1501,8,1.1,11.6,73.3,0.2,0.3,-,7.22
Mehdi Abeid,Dijon,26,DMC,27(1),2376,2,1.1,46.9,85.3,0.7,2.8,-,7.21
Frederic Guilbert,Caen,24,"D(CLR),M(R)",23,2043,1,0.5,30.5,72.3,0.7,1.5,-,7.21
Lucas Tousart,Lyon,22,DMC,17(5),1633,1,0.3,41.4,86.2,0.1,1.3,0.1,7.21
Bafétimbi Gomis,Marseille,33,FW,30(1),2606,3,0.8,19.6,74.5,-,0.4,0.1,7.21
Florentin Pogba,Saint-Etienne,28,D(CL),16(1),1363,1,0.5,41.9,77.7,0.5,3.2,-,7.19
Christopher Jullien,Toulouse,26,D(C),35,3150,1,0.1,36.8,76.1,-,4.2,-,7.19
Julian Draxler,Paris Saint-Germain,25,AM(CLR),12(5),1016,1,1.2,31.4,84.4,0.7,1.6,0.3,7.19
Jérémy Toulalan,Bordeaux,35,"D(C),M(C)",30,2607,-,0.4,56,81.5,0.1,2.5,-,7.18
Christophe Jallet,Lyon,35,D(LR),12(1),1093,2,1.5,61.1,82.1,0.8,2.2,0.2,7.18
Dalbert,Nice,25,"D(L),M(L)",33,2873,3,0.8,43.4,87,0.7,1.1,-,7.18
Thomas Mangani,Angers,32,M(C),33(1),2854,8,2.9,59.3,80,1.9,3.9,0.1,7.17
Djibril Sidibe,Monaco,26,"D(LR),M(R)",26(3),2322,5,0.9,45,81.3,0.9,2.1,-,7.17
Loic Badiashile,Monaco,21,Goalkeeper,0(1),45,-,-,20,85,-,3,-,7.16
Kamil Glik,Monaco,31,D(C),36,3240,2,0.2,42.4,82,0.1,3.9,-,7.16
Fouad Chafik,Dijon,32,"D(R),M(R)",27,2399,1,0.6,36.2,75.6,0.6,2.5,-,7.16
Kevin Malcuit,Saint-Etienne,27,"D(R),M(R)",23(2),2094,3,0.5,34.2,75.8,0.3,1.2,-,7.15
Vincent Pajot,Saint-Etienne,28,M(C),15(6),1368,-,0.4,32,80.2,0.1,1.8,-,7.15
Grégory Sertic,Marseille,29,"D(C),M(C)",7(1),653,-,0.3,50,83.8,-,5,-,7.15
Emanuel Mammana,Lyon,23,D(C),17,1514,-,0.2,53.1,91.2,-,3.6,-,7.15
Benjamin André,Rennes,28,"D(R),M(CLR)",36,3219,3,1.1,68.8,82.5,0.1,2.6,0.1,7.14
Kevin N'Doram,Monaco,23,DMC,3(2),320,1,0.2,39.8,89.9,-,3.2,-,7.14
Renaud Cohade,Metz,34,M(C),32(1),2787,4,1.7,50.2,79,1.8,3.4,0.1,7.13
Dusan Veskovac,Toulouse,33,D(C),1,90,-,-,36,66.7,-,5,-,7.13
Cheick Diabaté,Metz,31,FW,12(2),1056,1,0.6,20.3,59.9,-,0.4,0.1,7.13
Hiroki Sakai,Marseille,29,"D(LR),M(R)",34(1),3014,2,0.8,40.7,83.2,0.5,1.1,-,7.13
Nordi Mukiele,Montpellier,21,"D(CR),M(R)",16(1),1444,-,0.9,43.3,80.7,0.6,1.4,-,7.13
Ronael Pierre Gabriel,Saint-Etienne,21,D(LR),11(3),964,-,0.5,25.9,79.6,0.4,0.9,-,7.12
Billy Ketkeophomphone,Angers,29,"AM(LR),FW",4(1),292,-,2.6,29.2,84.2,1.8,1.2,0.2,7.11
Morgan Sanson,Montpellier,24,M(CLR),20,1745,7,1.8,36.6,79.9,1,1.7,0.1,7.11
Paul-Georges Ntep,Rennes,26,"AM(L),FW",14(1),1131,5,1.7,35.2,79,0.7,1.4,0.3,7.11
Marko Basa,Lille,36,D(C),23,1955,-,0.1,43.4,90.7,-,2.7,-,7.11
Ludovic Baal,Rennes,33,"D(L),M(L)",33,2882,5,0.8,55.8,76.1,0.5,1.9,0.1,7.10
Serge Aurier,Paris Saint-Germain,26,"D(CLR),M(R)",21(1),1830,3,1.1,43.5,89,0.6,0.9,-,7.10
Nabil Fekir,Lyon,25,"AM(CR),FW",28(4),2224,4,2,29.1,84.5,1.5,1.3,0.1,7.10
Ronny Rodelin,Caen,29,"AM(CLR),FW",31(6),2957,3,1,31.6,69.6,0.5,2.4,0.1,7.09
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",27(2),2500,-,0.3,70.3,93.6,-,5.6,-,7.09
Mexer,Rennes,30,D(C),20(3),1818,1,0.1,35.8,81.9,-,2.5,-,7.08
Valentin Eysseric,Nice,27,AM(CLR),23(6),2087,7,1.2,39.4,81.5,0.2,1.4,0.2,7.08
Julien Féret,Caen,36,M(C),35,3119,3,1.9,51.7,78.7,1.3,3.1,-,7.08
Maxwell,Paris Saint-Germain,37,D(L),19(1),1713,6,1,58.7,89.1,0.8,1.1,-,7.07
Jemerson,Monaco,26,"D(C),DMC",34,3058,-,0.1,41.6,85.7,-,4,-,7.07
Patrice Evra,Marseille,38,"D(CL),M(L)",11,874,-,0.5,41.6,82.8,0.2,1.7,0.1,7.07
Karl Toko Ekambi,Angers,26,"AM(L),FW",29(2),2440,4,1.2,25.7,77,0.7,0.5,0.1,7.07
Allan Saint-Maximin,SC Bastia,22,"AM(CLR),FW",29(4),2617,2,1.5,23.6,78.1,0.7,0.6,-,7.06
Jessy Moulin,Saint-Etienne,33,GK,6,460,-,-,23.7,54.2,-,4.7,-,7.06
Sylvain Marveaux,Lorient,33,"AM(CLR),FW",24,1920,6,2.1,39.7,80.3,1.1,1.8,0.1,7.06
Presnel Kimpembe,Paris Saint-Germain,23,D(C),19,1710,-,0.2,72.4,94.7,0.1,3.4,0.1,7.06
Ramy Bensebaini,Rennes,24,"D(CL),DMC",22(3),1838,-,0.3,44.1,83.4,0.2,2.5,-,7.06
Pierre Lees-Melou,Dijon,26,AM(CLR),30(2),2497,3,0.9,29.9,77.8,0.3,1.8,0.1,7.06
Javier Pastore,Paris Saint-Germain,30,AM(CLR),9(6),866,4,1.5,50.9,81.5,0.3,2.3,0.5,7.06
Clément Lenglet,Nancy,24,D(C),18,1620,-,0.1,40.3,74.3,-,5.2,0.1,7.05
Guillaume Gillet,Nantes,35,"D(R),M(CR)",38,3368,-,0.6,48.3,83,0.1,2.7,-,7.05
Yohann Pelé,Marseille,36,GK,38,3420,-,-,28.9,73.5,-,7.5,-,7.04
Dimitri Kevin Cavaré,Rennes,24,D(R),1(1),106,-,-,17,64.7,-,-,-,7.04
Valentin Rongier,Nantes,24,M(C),26(5),2165,1,0.7,46.1,82.4,0.1,2.5,-,7.04
Nicolas Nkoulou,Lyon,29,D(C),12,1080,-,-,51.3,91.6,-,3.7,0.1,7.04
Abdou Diallo,Monaco,23,D(CL),4(1),386,-,-,42,82.9,-,3.8,-,7.04
Jordan Veretout,Saint-Etienne,26,M(C),34(1),2949,4,1.5,48.9,81.7,1.5,4,-,7.03
Eiji Kawashima,Metz,36,GK,5,450,-,-,27.8,46.8,-,8.8,-,7.03
Lima,Nantes,27,"D(L),M(L)",38,3382,2,1.7,36.6,70.5,2.1,2.2,-,7.03
Rafael,Lyon,28,"D(LR),M(R)",24(2),2061,3,0.5,38.5,81.4,0.4,1.2,-,7.03
Blaise Matuidi,Paris Saint-Germain,32,M(CL),26(8),2415,4,0.8,49.9,90.8,0.3,1.4,0.1,7.02
Kevin Trapp,Paris Saint-Germain,28,GK,24,2124,-,-,25.1,89.2,-,4.5,-,7.02
Ellyes Skhiri,Montpellier,24,DMC,37,3286,1,0.6,48.5,84.8,-,3.3,-,7.02
Nicolas de Preville,Lille,28,"AM(CLR),FW",23(7),2074,1,1.2,22,71.7,0.6,1,0.1,7.02
Vincent Muratori,Nancy,31,D(L),17,1403,-,0.5,29.8,67.7,0.4,1.6,-,7.01
Mohamed Mara,Lorient,22,AM(L),7(2),626,1,0.7,23.1,82.7,0.2,0.2,-,7.01
Jordan Loties,Dijon,34,"D(C),DMC",23(1),2045,-,0.1,38.2,80.7,-,3.9,-,7.01
Tobias Badila,Nancy,26,D(CL),24(2),2251,-,0.3,31.9,72.3,0.2,1.8,-,7.00
François Moubandje,Toulouse,29,D(CL),34,3037,1,0.6,35.8,70.9,0.5,2.7,-,7.00
Adama Soumaoro,Lille,27,D(CR),26(1),2326,-,0.1,44.4,92.3,-,1.5,-,6.99
Michael Ciani,Lorient,35,D(C),25,2169,-,0.1,45,84.4,-,2.4,-,6.98
Joris Gnagnon,Rennes,22,D(C),27,2330,-,0.1,33.9,87.7,-,1.2,-,6.98
Mario Balotelli,Nice,28,FW,20(3),1746,1,0.4,22.3,71.7,0.1,0.6,-,6.98
Alexander Djiku,SC Bastia,24,D(CR),20(2),1759,-,0.3,29.8,74.8,0.1,2,-,6.98
Mouctar Diakhaby,Lyon,22,D(C),22,1930,-,0.1,51.8,87.8,-,3,-,6.98
Alou Diarra,Nancy,37,"D(C),M(C)",16(2),1297,-,0.4,27.4,73.1,0.1,0.9,-,6.98
Sébastien Corchia,Lille,28,"D(R),M(R)",38,3417,1,0.6,26.2,75.2,0.9,1.3,-,6.98
Arnaud Souquet,Nice,27,D(CR),26,2340,5,0.5,50.6,86.3,0.2,1.4,0.1,6.98
Rony Lopes,Lille,23,AM(CLR),22(3),1877,4,1.2,26.3,76.3,0.6,0.6,0.1,6.97
Jérémy Morel,Lyon,35,D(CL),29,2544,4,0.6,51,83.1,0.4,2,-,6.97
Rod Fanni,Marseille,37,D(CR),27(1),2396,-,0.1,49.9,86.3,-,3.7,-,6.97
Renato Civelli,Lille,35,D(C),12(1),1096,-,0.2,46,78.8,-,3.7,-,6.97
Rolando,Marseille,33,D(C),29(1),2617,-,0.1,50.9,90.8,-,4.1,-,6.97
Stéphane Ruffier,Saint-Etienne,32,GK,31,2790,-,-,32.2,66,-,8.1,-,6.96
Diego Contento,Bordeaux,29,D(L),24(1),2105,1,0.4,34.6,75.3,0.4,1.6,-,6.96
Benjamin Leroy,Dijon,30,GK,1,90,-,-,28,57.1,-,12,-,6.96
Benjamin Moukandjo,Lorient,30,"M(LR),FW",24(1),2009,1,1,23.8,72.8,0.3,1,-,6.96
Igor Lewczuk,Bordeaux,34,D(C),25,2116,-,0.1,35.1,84.8,-,2.2,-,6.95
Tomas Hubocan,Marseille,33,D(CLR),11(2),996,-,0.1,30.2,80.1,0.1,2.4,-,6.95
Hilton,Montpellier,41,D(C),32,2807,-,0.2,46.5,80.6,0.1,6.3,-,6.95
Naim Sliti,Lille,26,AM(CL),10(6),953,1,1.9,21.5,77,1.1,0.5,0.1,6.94
Valère Germain,Monaco,29,"AM(L),FW",27(9),2240,3,0.6,17.5,76.3,0.1,0.3,-,6.94
Júnior Alonso,Lille,26,D(CL),10(2),956,1,0.7,50.5,83,-,4.5,-,6.94
David Luiz,Paris Saint-Germain,32,"D(C),DMC",3,242,-,0.3,43,93,-,5,0.3,6.94
Flavien Tait,Angers,26,AM(CLR),5(6),437,2,0.5,18.7,80.6,0.2,0.8,0.3,6.94
Quentin Bernard,Dijon,29,D(L),6(1),553,-,0.1,37.6,79.5,0.1,3.6,-,6.94
Morgan Sanson,Marseille,24,M(CLR),15(2),1358,7,1.2,34.2,82.1,0.4,1.6,0.1,6.94
Mike Maignan,Lille,23,GK,6(1),565,-,-,30.4,77,-,5.7,-,6.94
Lass Diarra,Marseille,34,M(C),8(3),727,-,0.3,43.5,88.5,-,3.4,-,6.94
Romain Hamouma,Saint-Etienne,32,"M(CLR),FW",22(7),1968,5,1.7,18.5,74.3,1,0.3,0.1,6.94
Abdoulaye Bamba,Angers,29,"D(LR),M(R)",7(1),593,2,1.1,32.1,80.5,0.1,1,0.3,6.93
Júlio Tavares,Dijon,30,"AM(LR),FW",31(4),2765,3,0.8,21.6,58.7,0.1,0.2,-,6.93
Mathieu Peybernes,SC Bastia,28,D(C),19,1641,-,-,35.9,76,-,3.7,-,6.93
Léo Dubois,Nantes,24,D(LR),35(1),3135,7,1.1,39.3,74.7,1.1,2.1,-,6.93
Christophe Kerbrat,Guingamp,32,D(C),35,3135,1,0.2,46.3,81.7,-,4.6,-,6.93
Mathieu Valbuena,Lyon,34,M(CLR),15(15),1490,5,1.6,29.3,88,1,1.1,0.1,6.93
Maxime Lopez,Marseille,21,M(C),26(4),2188,7,1.6,60.6,87.5,0.9,3.1,0.1,6.92
João Moutinho,Monaco,32,M(C),19(12),1768,4,0.9,41.9,85.2,0.6,2.4,-,6.92
Yoann Gourcuff,Rennes,32,M(CL),27,2299,3,1.7,44.2,81.8,0.9,1.6,0.2,6.91
Prejuce Nakoulma,Nantes,32,"AM(LR),FW",10(1),821,-,0.9,18.9,85.1,-,0.4,0.1,6.91
Lois Diony,Dijon,26,"AM(L),FW",31(4),2815,8,1.5,18.2,72.4,0.4,0.3,-,6.91
Alaeddine Yahia,Caen,37,D(C),31(1),2551,-,0.2,29.9,77.6,0.1,2.3,-,6.91
Nicolas Pallois,Bordeaux,31,D(C),31,2790,1,0.2,44.9,79.4,-,4.9,-,6.91
Nicolas Saint-Ruf,Montpellier,26,D(C),7,621,1,0.1,36,85.3,-,4.3,-,6.90
Damien Da Silva,Caen,31,D(C),36,3169,1,0.2,41.8,78.2,-,4.4,-,6.90
Léo Lacroix,Saint-Etienne,27,D(C),18(2),1679,-,0.1,40.5,86,-,2.5,-,6.90
Dante,Nice,35,D(C),33,2970,3,0.2,65.5,94.1,-,3.8,0.1,6.90
Malcom,Bordeaux,22,AM(CLR),33(4),2742,4,1.4,26,79.8,1.1,0.9,0.1,6.90
Danijel Subasic,Monaco,34,GK,36,3240,-,-,25.3,63.1,-,6.9,-,6.90
Valentín Vada,Bordeaux,23,M(C),25(3),1896,2,1.5,43.4,85,0.8,2.1,-,6.90
Thiago Motta,Paris Saint-Germain,36,M(C),25(5),2228,-,0.7,91.5,92.2,-,5,-,6.89
Emiliano Sala,Nantes,28,FW,29(5),2567,4,0.9,21.8,61.3,-,0.2,-,6.89
Alassane Pléa,Nice,26,"AM(LR),FW",22(3),1850,2,1,23.7,81.4,0.1,0.7,0.1,6.89
Jimmy Briand,Guingamp,33,"M(LR),FW",32(2),2884,5,0.9,28.1,73.6,0.2,0.7,0.1,6.88
Jimmy Cabot,Lorient,25,AM(LR),11(14),1270,4,1.1,20.2,76.5,1.7,1.4,0.1,6.88
Benoit Pedretti,Nancy,38,M(C),21(5),1873,2,1.9,47.2,77.9,1.5,4.6,0.2,6.88
Joffrey Cuffaut,Nancy,31,D(R),29(1),2570,1,0.2,31.8,80.4,0.4,1.6,-,6.88
Moustapha Diallo,Guingamp,33,M(C),22(4),1751,2,0.4,21.5,74.9,-,0.8,-,6.88
Matthieu Dreyer,Caen,30,GK,2,180,-,-,35,54.3,-,12,-,6.88
Casimir Ninga,Montpellier,26,"AM(LR),FW",6(3),515,2,0.6,13.9,69.6,0.1,0.6,-,6.87
Martin Braithwaite,Toulouse,28,"AM(CLR),FW",33(1),2948,3,0.7,17.5,75,0.1,0.5,-,6.87
Mickael Nade,Saint-Etienne,20,Defender,1,90,-,-,49,73.5,-,4,-,6.87
Vincent Rüfli,Dijon,31,D(LR),17(2),1482,2,0.6,27.7,74.8,0.3,1.8,-,6.87
Ibrahim Amadou,Lille,26,"D(C),DMC",34(1),2956,1,0.4,56.4,87.4,0.1,3.6,0.1,6.87
Grzegorz Krychowiak,Paris Saint-Germain,29,"D(C),M(C)",7(4),659,-,0.3,55.3,92.8,-,3,-,6.87
Diego Carlos,Nantes,26,D(C),34,2951,-,0.2,37.4,81.4,0.1,3.2,0.1,6.87
Iván Balliu,Metz,27,D(R),26(1),2331,5,0.5,36.1,75.8,0.6,2,-,6.86
Baptiste Reynet,Dijon,28,GK,37,3330,-,-,32.4,59.6,-,8.4,-,6.86
Anthony Walongwa,Nantes,25,D(C),3,250,-,-,43.3,87.7,-,3.7,-,6.86
Yunis Abdelhamid,Dijon,31,D(C),15(3),1314,-,0.2,37.3,82.9,-,2.7,-,6.86
Anthony Lopes,Lyon,28,GK,36,3240,1,0.1,28.2,70,-,5.5,-,6.86
Stéphane Sessegnon,Montpellier,35,M(CLR),26(1),2316,2,1.3,49.3,85.9,0.4,4,0.1,6.85
Lucas Deaux,Guingamp,30,"D(C),DMC",35(3),3079,5,0.6,44.3,79,0.2,3.4,0.1,6.85
Oussama Haddadi,Dijon,27,D(CL),12(1),1078,2,1.3,34.5,74.1,1.3,2.2,-,6.85
Yassine Benzia,Lille,24,"AM(CLR),FW",21(4),1641,3,1.4,29.6,81.5,0.4,2,0.1,6.85
Youssouf Kone,Lille,23,D(L),2,180,-,0.5,35.5,83.1,-,2,-,6.85
Adama Traoré II,Monaco,24,AM(C),4(1),281,-,0.2,23,87.8,-,0.4,-,6.85
Yoan Cardinale,Nice,25,GK,36,3206,-,-,27.7,76.8,-,6.2,-,6.85
André-Frank Zambo Anguissa,Marseille,23,DMC,11(10),1180,1,0.5,34.4,87.7,-,0.9,-,6.84
Nabil Dirar,Monaco,33,"D(R),M(CR)",8(10),865,3,1.3,24.2,81.8,0.7,0.8,-,6.84
Wesley Lautoa,Lorient,31,"D(C),DMC",18(3),1514,-,0.1,39.1,86,-,2,-,6.84
Andy Delort,Toulouse,27,"AM(R),FW",15,1227,-,0.3,25.1,63.1,0.1,0.6,0.1,6.84
Jérémy Sorbon,Guingamp,35,D(C),33,2946,-,0.1,39.4,88.2,-,4.6,-,6.84
Jean-Louis Leca,SC Bastia,33,GK,33,2927,-,-,31.1,44.5,-,9.4,-,6.83
Dorian Lévêque,Guingamp,29,D(LR),2,166,-,-,30,81.7,-,1.5,-,6.83
Julian Palmieri,Lille,32,"D(L),M(L)",16(6),1510,2,0.7,33.3,80.6,0.5,1.3,-,6.83
Gaetan Laborde,Bordeaux,25,"AM(C),FW",21(15),2027,5,0.8,16.6,66.4,0.3,0.3,-,6.83
Mehdi Tahrat,Angers,29,DMC,3(4),295,-,-,22.4,70.7,-,0.6,-,6.83
Simon Falette,Metz,27,D(C),35,3090,1,0.3,31.6,79.6,-,4,-,6.83
Frederic Sammaritano,Dijon,33,AM(LR),23(8),1902,4,1.7,25.5,80.5,1.6,1,-,6.82
Kévin Théophile-Catherine,Saint-Etienne,29,D(CLR),30(1),2729,2,0.3,42.9,78,0.1,2.9,-,6.82
Grégory Bourillon,Angers,34,"D(C),DMC",4(1),345,-,-,29.8,77.9,-,1.6,-,6.82
Benjamin Angoua,Guingamp,32,D(CR),6(1),538,1,0.1,25.6,76.5,-,1.3,-,6.82
François Kamano,Bordeaux,23,"AM(LR),FW",17(13),1688,4,0.6,15.7,79.1,0.1,0.2,0.1,6.81
Younès Belhanda,Nice,29,M(CL),28(3),2541,6,1.4,45.8,83.5,-,0.8,0.2,6.81
Cedric Varrault,Dijon,39,D(C),32,2796,-,0.1,38.4,82.7,-,2.7,-,6.81
Baptiste Santamaría,Angers,24,DMC,35(2),3076,-,0.3,43.5,80.9,0.1,3.1,-,6.81
Syam Ben Youssef,Caen,30,D(C),14(3),1291,-,0.1,38.6,81.1,-,3.1,-,6.81
Faitout Maouassa,Nancy,20,"D(L),M(L)",13(1),1044,3,0.6,14.4,62.4,0.4,0.3,-,6.81
Marcus Coco,Guingamp,23,"AM(LR),FW",31(3),2629,2,1,25.7,74,0.4,0.6,-,6.81
Issa Diop,Toulouse,22,D(C),30,2700,2,0.2,31.6,73.9,-,2,-,6.81
Issa Cissokho,Angers,34,"D(LR),M(R)",13,1159,2,0.5,41.2,79.1,0.5,2.8,0.1,6.81
Jérôme Roussillon,Montpellier,26,"D(L),M(L)",31(1),2747,1,1.1,35.5,82,0.8,1.6,-,6.80
Benoit Costil,Rennes,31,GK,38,3420,1,-,29.8,51.7,-,9.6,-,6.80
Habib Maïga,Saint-Etienne,23,DMC,4(1),297,-,0.2,27.2,75.7,0.6,0.6,-,6.80
Erwin Koffi,Lorient,24,D(R),11(1),1000,1,0.7,35.3,81.1,0.8,1.5,-,6.80
Pablo Martinez,Angers,30,D(CL),6(3),625,-,0.4,25.8,78.4,0.1,2,-,6.80
Malang Sarr,Nice,20,D(CL),25(2),2209,1,0.2,62.5,89.8,-,3.8,-,6.80
Ibrahim Sangaré,Toulouse,21,DMC,3(2),262,-,0.2,21.8,69.7,-,1,-,6.80
Amine Harit,Nantes,22,AM(CLR),23(7),2189,1,1.2,36.2,82.4,0.3,1.5,-,6.79
Enzo Crivelli,SC Bastia,24,FW,23,1994,1,0.9,21.4,66.5,-,0.3,-,6.79
Georges Mandjeck,Metz,30,M(C),27(2),2339,-,0.5,34.8,78.1,-,2.7,0.1,6.79
Lukas Pokorny,Montpellier,25,D(C),12(1),1088,-,0.1,41.2,86.6,-,4.2,-,6.79
Steeve Yago,Toulouse,26,D(CR),21(1),1862,-,0.2,35.5,72.4,0.1,2,-,6.79
Modou Diagne,Nancy,25,D(C),21(1),1846,-,0.2,31.4,79.4,-,3.6,-,6.79
Thomas Didillon,Metz,23,GK,32,2880,-,0.1,28.4,49.6,-,9.6,-,6.79
Romain Thomas,Angers,31,D(C),36,3208,-,0.1,43,85.7,-,4.2,-,6.78
Guy NDy Assembe,Nancy,33,GK,23,2046,-,-,29,46.9,-,7,-,6.78
Yannick Cahuzac,SC Bastia,34,DMC,28,2339,-,0.4,36.3,84.1,-,1.6,-,6.78
Romain Danzé,Rennes,32,"D(R),M(CR)",34(1),3091,2,0.7,47.9,76.7,0.4,2.4,-,6.78
Yann Bodiger,Toulouse,24,DMC,23(6),1841,3,0.9,31.4,71.7,0.4,2.2,-,6.78
Clement Michelin,Toulouse,22,D(R),6(2),481,-,0.1,16.1,67.4,1,0.6,-,6.78
Étienne Didot,Guingamp,35,M(C),26(2),2146,1,1.3,52.1,79.5,1,4.4,0.1,6.78
Erick Cabaco,Nancy,24,D(C),18(2),1612,1,0.1,30.6,70.8,-,4.1,-,6.78
Franck Beria,Lille,36,D(CLR),27(1),2329,-,0.5,34.9,79.1,0.3,1,-,6.77
Emmanuel Imorou,Caen,30,D(L),8(1),700,-,0.4,25.9,77.7,0.3,1.2,-,6.77
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",14(3),1285,1,1.2,24.8,77.2,1.2,0.9,0.1,6.77
Vincent Bessat,Caen,33,"D(L),M(L)",31(6),2814,6,1.4,33,78.2,1.8,1,-,6.76
Benjamin Lecomte,Lorient,28,GK,31,2790,-,-,31.6,59.5,-,7.9,-,6.76
Majeed Waris,Lorient,27,"AM(LR),FW",31(4),2842,5,0.8,21.2,78.5,0.1,0.4,-,6.76
