Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Dario Dainelli,Chievo,40,D(C),28(2),2445,1.6,3.7,1.4,0.4,4.2,0.4,1.2,-,7.21
Santiago Gentiletti,Lazio,34,D(C),5,415,3,2.2,1.6,1,3.4,1.2,0.2,-,7.20
Juan Carrizo,Inter,35,GK,1,90,-,-,-,-,-,-,-,1,7.18
Miralem Pjanic,Roma,29,M(C),28(6),2530,1.5,1.5,1.6,-,0.7,1.3,0.1,-,7.17
Leonardo Fontanesi,Sassuolo,23,Defender,3,248,2.7,2.3,-,-,2,0.3,0.7,-,7.17
Mohamed Salah,Fiorentina,27,"AM(CLR),FW",10(6),912,0.8,0.6,0.7,-,0.1,0.3,-,-,7.17
Albin Ekdal,Cagliari,29,M(C),32(1),2692,2.2,1.6,1.8,-,1.5,0.9,0.2,-,7.16
Dusan Basta,Lazio,34,"D(R),M(R)",27,2383,2,2.8,0.8,0.4,2.4,0.5,0.2,-,7.16
Lorenzo Tonelli,Empoli,29,D(C),27(1),2298,1.8,1.3,1.5,2.4,6,0.5,1.1,-,7.16
Stefan Savic,Fiorentina,28,D(C),28(1),2516,1.5,2.4,1.2,0.9,5.8,0.9,0.6,1,7.16
Kostas Manolas,Roma,28,D(C),30,2610,1.9,2.5,1.2,1,5.9,0.5,0.8,-,7.15
Marcos Alonso,Fiorentina,28,"D(CL),M(L)",19(3),1684,2.2,2.1,1.2,0.1,2.8,1,0.2,-,7.15
Leonardo Bonucci,Juventus,32,D(C),33(1),3015,1.1,1.9,0.8,0.7,4.8,0.5,0.9,-,7.15
Mateo Kovacic,Inter,25,M(CL),26(9),2463,1.6,0.6,0.7,-,0.3,0.7,0.1,-,7.15
Senad Lulic,Lazio,33,"D(L),M(CL)",22(3),1848,2.2,1.6,2.3,-,1.8,0.9,-,-,7.15
Francesco Acerbi,Sassuolo,31,D(C),32,2878,1.2,3.6,0.7,1,7.5,0.3,0.5,-,7.15
Andrea Ranocchia,Inter,31,D(C),32(1),2850,2.2,2.1,1.3,1,4.3,0.8,0.9,-,7.15
Luis Pedro Cavanda,Lazio,28,"D(LR),M(R)",10(6),1001,3.1,2.1,1.4,0.4,2.3,0.4,0.1,-,7.14
Antonio Balzano,Cagliari,33,D(LR),21(4),1997,2.6,1.6,0.8,0.3,2.1,1.3,0.3,1,7.14
Milan Badelj,Fiorentina,30,M(C),18(3),1549,2.9,2.7,1.2,-,1.6,1.3,0.2,-,7.14
Patrice Evra,Juventus,38,"D(CL),M(L)",21,1796,1.9,2.3,1.3,-,2.2,0.8,0.3,-,7.14
Josip Ilicic,Fiorentina,31,"AM(CLR),FW",17(8),1523,1.1,0.5,1.5,-,0.1,0.4,0.1,-,7.14
Kalidou Koulibaly,Napoli,28,D(C),27,2424,3,2.3,1.7,0.7,4.6,0.7,0.9,-,7.13
Cristian Rodríguez,Parma,33,AM(CL),5,447,2.6,2,2,-,1.2,0.2,-,-,7.13
Juan Jesus,Inter,28,D(CL),32,2849,3.4,2.5,1.5,1,3.6,1,0.3,-,7.12
Francesco Magnanelli,Sassuolo,34,DMC,28(1),2495,2.6,2.9,2.1,0.1,2.8,1.9,0.3,-,7.12
Luca Antonelli,Genoa,32,"D(L),M(CL)",18(1),1640,2.2,2.4,0.9,0.2,3,0.6,0.2,-,7.12
Stefan Radu,Lazio,32,D(CL),24,2114,1.4,3.3,1.2,0.3,3.9,0.5,0.1,-,7.12
Zouhair Feddal,Parma,29,D(C),12(1),1081,1.5,3.9,0.7,0.7,5.9,0.6,1.1,-,7.11
Gary Medel,Inter,31,"D(C),DMC",34(1),2992,2.3,2.9,1.2,-,2.2,1.5,0.3,-,7.11
Mauricio Pinilla,Atalanta,35,FW,12(2),1031,0.6,0.4,2.1,-,0.8,0.9,0.3,-,7.11
Luca Rigoni,Palermo,34,M(CR),31,2701,3,1.7,2.1,-,1.1,0.9,0.4,-,7.11
Nemanja Vidic,Inter,37,D(C),23,2050,1.6,2.7,1.3,1,6,0.4,0.7,-,7.11
Mauricio,Lazio,30,D(C),14(1),1174,1.8,3.1,2.7,1.1,5.3,0.5,0.7,-,7.10
Ervin Zukanovic,Chievo,32,D(CL),28(1),2442,1.2,2,0.8,0.2,4.5,0.5,0.5,-,7.10
Cesare Bovo,Torino,36,D(C),14(1),1269,1.5,2.4,0.7,0.2,4.4,0.4,1.1,-,7.09
Faouzi Ghoulam,Napoli,28,D(L),20(1),1758,1.9,2.1,1,0.2,2.3,0.4,0.1,-,7.09
Giacomo Bonaventura,AC Milan,29,M(CLR),28(5),2572,1.4,1.5,1.3,-,0.8,0.6,0.2,-,7.09
Mapou Yanga-Mbiwa,Roma,30,D(CR),22(6),2092,1.9,2.4,0.8,0.8,4.1,0.6,0.5,-,7.09
Nigel de Jong,AC Milan,34,M(C),29,2596,2.1,3.4,0.9,-,2,0.5,0.5,-,7.09
Gonzalo Higuaín,Napoli,31,FW,31(6),2783,0.6,0.5,1.3,-,0.6,0.7,-,-,7.09
José Callejón,Napoli,32,M(LR),33(5),2973,1.2,0.8,0.8,-,0.7,1,0.1,-,7.08
Ivan Radovanovic,Chievo,30,DMC,29(2),2480,2.1,1.8,1.3,-,1.8,0.8,0.5,-,7.08
Dries Mertens,Napoli,32,"AM(CLR),FW",17(14),1680,1.1,1.1,1,-,0.3,0.7,-,-,7.08
Marco Marchionni,Sampdoria,38,M(C),1,77,-,3,2,-,5,1,-,-,7.08
Mauro Icardi,Inter,26,FW,33(3),2900,0.2,0.3,0.6,-,0.8,0.2,0.1,-,7.08
Panagiotis Tachtsidis,Verona,28,DMC,34,2971,1.9,2.6,1.7,-,1.9,1.5,0.5,1,7.08
Paul-José M'Poku,Cagliari,27,"AM(CLR),FW",14(2),1245,1,0.6,1.6,-,0.3,0.5,0.1,-,7.08
Luca Cigarini,Atalanta,33,M(C),30(3),2684,2.7,2.2,1.7,-,1.2,2.1,0.7,-,7.08
Pedro Obiang,Sampdoria,27,DMC,32(2),2764,3.1,1.7,1.7,0.1,1.4,1.4,0.5,-,7.07
Luca Antei,Sassuolo,27,D(C),5(3),513,2.3,2.5,1,1,6.1,0.6,0.6,-,7.07
Kamil Glik,Torino,31,D(C),31(1),2795,1.5,2.3,1,0.5,5,0.4,0.8,-,7.07
Samuel Eto'o,Sampdoria,38,"M(CL),FW",13(5),1223,0.7,0.6,0.8,-,0.2,0.3,0.1,-,7.07
Luca Toni,Verona,42,FW,36(2),3231,0.3,0.2,1.8,-,1.2,0.4,0.1,-,7.07
David López,Napoli,29,"D(C),DMC",29(3),2599,3.3,2,1.4,-,1.3,1.3,0.1,-,7.06
Giuseppe Biava,Atalanta,42,D(C),18,1542,1.9,2.9,1.4,0.7,5.7,0.6,0.8,-,7.06
Bruno Peres,Torino,29,"D(LR),M(LR)",28(6),2596,1.8,1.3,0.7,-,0.9,0.8,0.1,-,7.06
Daniele De Rossi,Roma,35,"D(C),M(C)",25(1),2154,1,2.4,1.4,0.1,2.7,0.9,0.3,-,7.06
Danilo Avelar,Cagliari,30,"D(L),M(L)",29(2),2638,2.2,1.6,1.6,0.3,3.6,0.8,0.5,-,7.05
Simone Benedetti,Cagliari,27,Defender,4(1),327,2.4,1.8,1.2,0.8,5.6,0.6,0.2,-,7.05
Leonardo Pavoletti,Genoa,30,FW,4(6),516,-,0.2,1.6,-,0.1,0.2,0.1,-,7.05
Jacopo Sala,Verona,27,"D(R),M(CR)",16,1194,2.3,1.2,0.8,0.1,1.9,1.4,0.3,-,7.04
Christian Maggio,Napoli,37,"D(R),M(R)",29,2578,3.1,1.9,1.5,0.2,2.5,0.9,0.4,-,7.04
Marek Hamsik,Napoli,31,AM(C),28(7),2314,0.6,0.4,0.4,-,0.3,0.5,-,-,7.03
Martín Cáceres,Juventus,32,"D(CLR),M(R)",10,791,1.8,0.9,0.3,0.4,2,0.6,-,-,7.03
Nenad Tomovic,Fiorentina,31,D(CLR),22(2),2010,1.2,2.3,1,0.7,3.8,1,0.5,-,7.03
Lorenzo De Silvestri,Sampdoria,31,"D(R),M(R)",33,2932,1.1,2.1,1.7,0.4,3.6,0.6,0.3,-,7.02
Víctor Ibarbo,Cagliari,29,"AM(LR),FW",12(1),1057,1.5,0.5,2.7,-,0.2,0.5,-,-,7.02
Riccardo Saponara,AC Milan,27,AM(C),1,90,1,1,1,-,1,-,-,-,7.02
M'Baye Niang,Genoa,24,"AM(LR),FW",12(2),971,0.3,0.4,1.8,-,0.5,0.4,0.1,-,7.02
Alessio Romagnoli,Sampdoria,24,D(CL),28(2),2534,1.7,2.1,1.1,0.5,6.3,0.4,0.8,-,7.02
Gervinho,Roma,32,"M(LR),FW",21(3),1896,0.5,0.5,0.6,-,-,0.4,-,-,7.01
Ivan Strinic,Napoli,31,D(L),9,806,1.9,2,0.7,0.1,3.4,1.2,0.1,-,7.01
Jonathan,Inter,33,"D(R),M(R)",2,174,-,-,1,-,1.5,1,-,-,7.01
Salvador Ichazo,Torino,27,GK,1,90,-,-,-,-,-,-,-,-,7.01
Éder,Sampdoria,32,"AM(CLR),FW",28(2),2370,0.7,0.7,1.3,0.1,0.3,0.6,-,-,7.01
Sebastien De Maio,Genoa,32,D(C),31(2),2791,2.2,2.3,1.5,0.5,6.9,0.4,0.7,-,7.01
Keisuke Honda,AC Milan,33,AM(CR),26(3),2166,1.2,1,1.1,-,0.4,0.9,0.1,-,7.01
Matías Vecino,Empoli,27,M(C),36,2994,2.5,0.7,1.8,-,1.3,1.9,0.1,-,7.00
Giuseppe Vives,Torino,38,"DMC,M(L)",26(2),2107,2.6,2,1.6,0.1,1.4,1,0.1,-,7.00
Matías Fernández,Fiorentina,33,AM(C),23(6),2053,1.4,0.9,1,-,0.3,0.9,0.1,-,7.00
Riccardo Saponara,Empoli,27,AM(C),17,1228,0.8,0.6,1.5,-,0.9,1.1,0.1,-,7.00
Boukary Dramé,Atalanta,33,"D(L),M(L)",27(2),2421,1.9,1.6,1.1,0.3,3.9,0.2,0.2,-,7.00
Rodrigo Palacio,Inter,37,"AM(CLR),FW",30(5),2636,1.1,0.5,1.1,-,0.7,0.7,-,-,7.00
Lorik Cana,Lazio,35,D(C),15(2),1338,2.4,2.3,1.6,0.4,5.5,0.6,0.6,-,6.99
Silvestre Varela,Parma,34,M(LR),19,1617,2.3,0.9,0.9,0.1,0.4,0.7,0.2,-,6.99
Ashley Cole,Roma,38,"D(L),M(L)",11,990,1.7,2.3,0.6,0.3,1.8,0.5,0.2,-,6.99
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",7,621,1.4,1.9,1,-,1.7,0.6,0.3,-,6.99
Raúl Albiol,Napoli,33,D(C),34(1),3098,1.7,2.1,0.7,0.5,6.5,0.6,0.6,2,6.99
Giacomo Bonaventura,Atalanta,29,M(CLR),1,90,2,-,2,-,-,1,-,-,6.99
Mirko Valdifiori,Empoli,33,DMC,36,3204,2.2,1.1,1.1,-,0.8,1.6,0.3,-,6.99
Matteo Darmian,Torino,29,"D(CLR),M(LR)",28(5),2568,2.6,1.3,0.9,0.2,1.7,0.8,0.2,-,6.98
Sergio Romero,Sampdoria,32,GK,9(1),878,-,-,-,-,0.7,-,-,-,6.98
Iago Falque,Genoa,29,"AM(CLR),FW",28(4),2352,0.7,0.3,0.7,-,0.4,0.4,0.1,-,6.98
José Basanta,Fiorentina,35,D(C),23(1),2079,2.4,2,1.5,1,4,0.6,0.7,-,6.98
Miroslav Klose,Lazio,41,FW,21(13),1835,0.6,0.4,1.7,-,0.4,0.1,0.1,-,6.98
Daniele Rugani,Empoli,24,D(C),38,3420,1.3,0.9,0.6,1.7,6.9,0.2,0.7,1,6.98
Luis Muriel,Sampdoria,28,"AM(CL),FW",11(5),1012,1.1,0.2,0.8,-,0.1,0.7,0.1,-,6.97
Mato Jajalo,Palermo,31,M(C),14(2),1128,2.8,1.8,1.6,-,0.8,1.1,0.3,-,6.97
Roberto Soriano,Sampdoria,28,AM(CL),29(4),2531,2.1,1.2,2.1,-,1.3,1,0.1,-,6.97
Micah Richards,Fiorentina,31,D(CR),7(3),567,1.9,1.9,0.6,0.5,1.7,0.3,0.4,-,6.96
Emil Hallfredsson,Verona,35,AM(C),26(2),2114,1.8,1.4,1.4,-,1.6,1.1,0.1,-,6.96
Edgar Barreto,Palermo,34,M(C),24,2035,3,1.3,1.3,-,0.9,2.1,-,-,6.96
Michael Ciani,Lazio,35,D(C),9(3),870,1.6,2.6,1.3,0.8,5,0.5,0.2,-,6.96
Facundo Roncaglia,Genoa,32,D(CLR),32,2757,2.8,2.8,1.7,0.7,3.8,0.5,0.3,-,6.96
Joaquín,Fiorentina,37,"M(CLR),FW",14(9),1419,1.2,0.6,0.3,-,0.7,0.5,-,-,6.96
Vasilis Torosidis,Roma,34,"D(CLR),M(R)",17(3),1493,1.4,1.6,1.1,0.3,3.5,0.4,0.3,-,6.95
Adil Rami,AC Milan,33,D(C),18(3),1665,1.1,2.1,1,0.2,3.6,0.5,0.7,-,6.95
Emiliano Viviano,Sampdoria,33,GK,29,2542,-,-,-,-,0.8,-,-,-,6.95
Gregoire Defrel,Cesena,28,"AM(CR),FW",31(3),2702,1.5,0.5,1.4,-,0.3,0.3,-,-,6.95
Andrea Costa,Parma,33,D(CL),20(2),1792,1.3,3.3,1,0.3,4.9,0.4,0.5,-,6.95
Achraf Lazaar,Palermo,27,"D(L),M(L)",27(2),2188,2,1.3,1.1,0.2,1.3,1,0.2,-,6.95
Perparim Hetemaj,Chievo,32,M(CL),31(1),2637,3,1.4,2.5,-,0.8,1.6,0.2,-,6.94
Stephan Lichtsteiner,Juventus,35,"D(R),M(R)",26(6),2452,1.3,0.9,1.1,0.1,1.8,0.3,0.2,-,6.94
Guglielmo Stendardo,Atalanta,38,D(C),23(1),2092,1.5,2.1,1.1,0.6,7.4,0.5,0.5,-,6.94
Philippe Mexes,AC Milan,37,D(C),18(2),1669,1.6,1.8,1.6,0.3,5.9,0.5,1,-,6.94
Seydou Keita,Roma,39,M(C),18(8),1725,1.6,1.7,1.3,-,1.1,0.4,0.1,-,6.94
Mário Rui,Empoli,28,D(L),28(6),2596,1.5,1.7,0.9,0.3,2.7,0.6,0.3,-,6.94
Rômulo,Juventus,32,"D(R),M(CR)",3(1),277,1.3,1,0.3,-,0.8,0.8,-,-,6.93
Angelo Ogbonna,Juventus,31,D(C),18(7),1752,1.2,1.4,0.7,0.3,3.3,0.2,0.5,-,6.93
Gabriel Paletta,AC Milan,33,D(C),13(1),1146,2.1,2.8,1.1,0.6,4.9,0.4,1,-,6.93
Antonio Di Natale,Udinese,41,FW,27(6),2382,0.2,0.2,0.3,-,0.1,0.2,-,-,6.92
Fabio Quagliarella,Torino,36,FW,33(1),2804,0.6,0.2,1.4,-,0.6,0.7,0.1,-,6.92
Juan Camilo Zuñiga,Napoli,33,"D(LR),M(L)",6(1),522,0.6,0.9,0.6,-,1.7,0.1,0.4,-,6.92
Mattia Perin,Genoa,26,GK,32,2781,-,-,-,-,1.3,-,-,-,6.92
Alejandro Gómez,Atalanta,31,"M(CL),FW",18(6),1503,0.8,0.8,0.5,-,0.3,0.5,0.1,-,6.92
Alberto Pomini,Sassuolo,38,GK,3(1),292,-,-,-,-,0.5,-,-,-,6.92
Alessandro Gamberini,Chievo,37,D(C),15(5),1405,0.6,2.6,0.5,0.7,5.1,0.1,0.9,-,6.92
Andrea Barzagli,Juventus,38,D(CR),9(1),769,1.3,1.3,0.3,0.2,3.9,0.6,0.2,-,6.92
Kevin Strootman,Roma,29,DMC,4(2),319,2,0.5,1.2,-,1.2,0.7,0.2,-,6.91
Lorenzo Insigne,Napoli,28,"AM(CL),FW",13(7),1064,0.9,1.3,0.2,-,0.3,0.6,-,-,6.91
Luca Rossettini,Cagliari,34,D(CR),32,2836,1.3,2.1,1.2,0.4,6.5,0.7,0.7,2,6.90
Vasco Regini,Sampdoria,28,D(CL),25(3),2177,1.5,1.8,0.9,0.3,3.6,0.5,0.3,-,6.90
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",24(11),2294,1.1,1.3,0.6,0.1,1.3,0.7,0.2,-,6.90
Daniele Croce,Empoli,36,M(C),35(2),2975,2.6,0.8,0.8,-,1,2.2,0.1,-,6.90
Alessandro Gazzi,Torino,36,M(C),27(3),2405,1.8,2.4,1.2,-,1.5,1,0.3,-,6.89
Miguel Britos,Napoli,33,D(CL),17(2),1496,2.1,2.2,1.7,0.3,5.3,0.7,0.4,2,6.89
Emanuele Terranova,Sassuolo,32,D(C),9,756,0.4,1.9,0.2,0.8,8.6,0.3,0.7,-,6.89
Giancarlo González,Palermo,31,D(C),28,2491,0.9,1,0.5,1.3,8,0.3,0.9,-,6.89
Hugo Campagnaro,Inter,39,D(CR),8(2),729,2.9,2,2,0.4,2.7,0.9,0.2,-,6.89
Edenílson,Genoa,29,"D(R),M(CLR)",28(2),2473,1.4,1.3,0.8,0.1,1.3,0.7,0.3,-,6.89
Matías Silvestre,Sampdoria,34,D(C),28(1),2509,1.3,1.4,1.1,0.7,6.5,0.4,0.7,-,6.88
Omar El Kaddouri,Torino,28,AM(CL),25(7),2307,1.1,0.6,1.5,-,0.4,0.6,0.2,-,6.88
Roberto Pereyra,Juventus,28,M(CLR),27(8),2281,0.6,0.7,0.9,-,0.3,0.4,0.1,-,6.88
Danilo,Udinese,35,D(C),37,3330,1.2,1.3,1,0.6,7.6,0.3,1,-,6.88
Massimo Maccarone,Empoli,39,FW,30(4),2494,0.4,0.2,1.2,-,0.4,0.9,0.1,-,6.88
Luca Ceppitelli,Cagliari,29,D(C),22(3),1974,2.2,2.7,1.1,1.3,4.8,0.7,0.6,-,6.88
Nicolas Frey,Chievo,35,D(CLR),31,2648,1.7,1.8,0.8,0.2,4.2,0.6,0.5,-,6.88
Marco van Ginkel,AC Milan,26,M(C),16(1),1311,1.8,1.6,1.8,-,1.2,1.2,0.4,-,6.88
Maximiliano López,Torino,35,FW,8(10),926,0.4,0.5,1.7,0.1,0.3,0.1,0.1,-,6.87
Juanito Gómez,Verona,34,"AM(LR),FW",20(6),1791,1,0.4,1.2,-,0.9,0.8,0.1,-,6.87
Tomás Rincón,Genoa,31,M(CR),27(2),2422,2.7,1.1,2.6,-,1,1.7,0.2,-,6.87
Franco Brienza,Cesena,40,M(CR),29(1),2505,0.5,0.4,0.3,-,0.1,0.7,0.1,-,6.87
Maicon,Roma,37,D(R),11(3),984,1.6,1.7,0.6,0.2,1.4,1.3,0.1,-,6.87
Mariano Izco,Chievo,36,"D(R),M(CR)",28,2499,3,1.5,1.2,-,0.5,1.4,0.1,-,6.87
Federico Peluso,Sassuolo,35,"D(CL),M(L)",26(2),2338,1.6,2.2,1.4,0.4,4.3,0.5,0.5,-,6.87
Alex,AC Milan,37,D(C),18(3),1399,1.2,1.7,0.5,0.6,5.4,0.1,0.9,1,6.87
Ezequiel Muñoz,Palermo,28,D(C),13,1161,2.5,1.2,0.8,0.5,5.6,0.3,0.6,-,6.86
Sime Vrsaljko,Sassuolo,27,"D(LR),M(R)",19(2),1574,1.2,1.5,1.4,0.1,4.7,0.3,0.3,-,6.86
Manolo Gabbiadini,Napoli,27,"AM(CLR),FW",8(12),857,0.5,0.6,0.6,-,0.1,0.5,-,-,6.86
Francesco Totti,Roma,42,"AM(CL),FW",24(3),1751,0.3,0.3,1.3,-,-,0.4,-,-,6.86
Ivaylo Chochev,Palermo,26,DMC,13(5),1096,2.5,0.8,1.2,-,0.7,0.7,0.2,-,6.86
Etrit Berisha,Lazio,30,GK,8(2),808,-,-,-,-,0.8,-,-,-,6.86
Afriyie Acquah,Sampdoria,27,DMC,10,719,2.1,1.6,2.4,-,0.4,0.6,-,-,6.86
Emiliano Moretti,Torino,38,D(CL),35,3150,1.6,2.1,1.1,0.2,3,0.2,0.3,-,6.86
David Pizarro,Fiorentina,39,M(C),18(8),1793,1.4,1.6,0.8,-,0.6,1.3,0.2,-,6.86
Bostjan Cesar,Chievo,36,D(C),27(1),2440,1.3,2,1.5,0.7,5.3,0.4,1.1,2,6.85
Marcelo Brozovic,Inter,26,M(CR),13(2),1058,2.7,1.1,2.1,0.1,0.3,1.4,0.2,-,6.85
Luca Valzania,Cesena,23,M(C),2,152,5.5,3,1.5,-,1.5,1,0.5,-,6.85
Iván Piris,Udinese,30,D(CLR),31,2732,2.8,2.5,1.4,0.2,4.2,0.9,0.5,-,6.85
Giovanni Marchese,Genoa,34,"D(CL),M(L)",10(1),849,0.9,1.8,1.7,0.2,5.4,0.6,0.5,-,6.85
Alfred Duncan,Sampdoria,26,M(C),13(13),1336,1.3,0.6,0.7,-,0.7,0.9,0.1,-,6.85
Guillermo Rodríguez,Verona,35,D(C),11(2),1044,2.8,1.6,1,0.8,6.8,0.7,1.5,-,6.84
Dodô,Inter,27,"D(L),M(L)",16(4),1377,1.4,1.7,0.8,-,1.8,0.4,0.1,-,6.84
Marco Sportiello,Atalanta,27,GK,37,3330,-,-,-,-,0.5,-,-,-,6.84
Manuel Pasqual,Fiorentina,37,"D(L),M(L)",16(4),1394,1.1,0.9,0.9,0.3,1.5,0.6,0.2,-,6.84
Silvan Widmer,Udinese,26,"D(R),M(R)",35(1),3008,1.4,1.2,1.1,0.1,3.4,0.6,0.3,-,6.84
Cristián Zapata,AC Milan,32,D(C),8(4),864,2.1,2,0.9,0.3,4.4,0.2,0.6,1,6.83
Francesco Bardi,Chievo,27,GK,10,900,-,-,-,-,1.2,-,-,-,6.83
Leandro Castán,Roma,32,D(C),1,46,4,-,1,-,2,-,1,-,6.83
Angelo Palombo,Sampdoria,37,"D(C),DMC",34(2),2933,1.3,1.5,0.7,0.1,1.5,1,0.5,-,6.83
Emmanuel Cascione,Cesena,35,M(C),24(5),2187,2.8,2.1,1.8,0.1,2.4,1.1,0.2,1,6.83
Gianluigi Buffon,Juventus,41,GK,33,2970,-,-,-,-,0.5,-,-,-,6.82
Tino Costa,Genoa,34,M(C),2(4),227,1.2,0.5,1.5,-,0.2,0.3,-,-,6.82
Alessandro Matri,Genoa,34,FW,12(4),1033,0.1,0.1,1,-,0.6,0.1,0.2,-,6.82
Paolo Cannavaro,Sassuolo,38,D(C),25,2103,1,2,0.6,1.2,6.4,0.6,0.6,-,6.82
Thomas Heurtaux,Udinese,30,D(CR),24(2),2162,1.5,1.4,1,0.6,5.9,0.4,1,-,6.82
Marco Storari,Juventus,42,GK,5,450,-,-,-,-,0.2,-,-,-,6.82
Cristian Ledesma,Lazio,36,M(C),7(6),636,0.8,2,1.1,0.2,1.7,0.8,0.1,-,6.81
Roberto Vitiello,Palermo,36,D(C),17(2),1504,2.1,2.3,0.9,0.5,4.1,0.6,0.4,-,6.81
Carlos Carbonero,Cesena,28,AM(CR),15(7),1405,2.9,0.8,2.8,-,0.7,1.2,-,-,6.81
Maximiliano Moralez,Atalanta,32,"AM(CLR),FW",26(4),2248,1.4,0.6,1.2,-,0.3,1.1,0.1,-,6.81
Ignazio Abate,AC Milan,32,"D(R),M(R)",21(2),1882,1.4,2.1,1.2,0.3,2.6,0.3,0.2,-,6.81
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",19(4),1687,1.7,1.6,1.9,0.3,2.1,0.6,0.1,-,6.81
Marco Andreolli,Inter,33,D(C),5(1),449,1.3,1.7,1.2,-,3.8,0.3,0.8,-,6.81
Pierluigi Gollini,Verona,24,GK,3,270,-,-,-,-,1,-,-,-,6.80
Mounir Obbadi,Verona,36,M(C),14(8),1228,2.5,1.8,1,-,1,1.5,0.4,-,6.80
