Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Santi Cazorla,Villarreal,34,M(CLR),30(5),2651,10,2.1,44.9,86.6,1.3,3.9,0.1,7.09
Toni Kroos,Real Madrid,29,M(C),26(2),2227,4,2.3,74,93.2,1.5,7.8,0.1,7.09
Sergio Camello,Atletico Madrid,18,Forward,0(1),45,-,1,9,88.9,-,-,-,7.09
Koke,Atletico Madrid,27,M(CLR),29(1),2588,4,2,64.7,86.2,1,3.2,0.1,7.09
Jonathan Calleri,Deportivo Alaves,25,FW,33(1),2878,2,0.9,20.3,59.1,0.3,0.4,-,7.08
Éver Banega,Sevilla,31,M(C),32,2681,4,1.7,65.3,85.4,1,6.5,0.1,7.08
Ivan Rakitic,Barcelona,31,M(C),29(5),2643,5,0.5,74.6,91.4,0.1,4.6,0.1,7.06
Ander Guevara,Real Sociedad,21,Midfielder,1,90,-,1,42,97.6,1,3,-,7.06
Rubén Rochina,Levante,28,M(CLR),23(4),1815,5,1.1,34.9,72.8,0.7,3.4,0.3,7.06
Giovani Lo Celso,Real Betis,23,"AM(C),FW",27(5),2401,4,0.8,44.5,82.9,0.1,1.3,0.2,7.06
Cote,Eibar,29,D(L),34(1),3035,1,1.6,42.5,68.1,2,5.1,-,7.06
Enric Gallego,SD Huesca,32,FW,17(2),1541,1,0.8,19.7,55.1,0.2,0.1,0.1,7.05
Emiliano Velázquez,Rayo Vallecano,25,D(C),14(4),1275,2,0.4,28.1,69.5,0.2,2.1,0.1,7.05
Zouhair Feddal,Real Betis,29,D(C),19(2),1702,1,0.3,60.6,86.2,-,4.1,-,7.04
Rubén Peña,Eibar,27,"D(R),M(L)",30(1),2674,2,1.4,43.5,71.5,1.6,3.9,-,7.04
Vicente Iborra,Villarreal,31,M(C),19,1667,1,0.4,41.6,80.4,-,1.9,0.2,7.04
Daniel Carvajal,Real Madrid,27,D(R),23(1),2106,2,1.3,64.6,87.4,0.4,3.5,-,7.04
Adnan Januzaj,Real Sociedad,24,AM(CLR),13(7),1254,3,1.5,21.6,75.4,2,1.5,0.1,7.04
Luka Modric,Real Madrid,33,M(C),31(3),2618,6,1.6,55.6,88.9,0.6,4.1,0.1,7.03
Cristhian Stuani,Girona,32,"AM(CLR),FW",30(2),2731,-,0.4,15.7,68.2,-,0.2,-,7.03
Koke,Levante,23,Goalkeeper,1,90,-,-,20,75,-,3,-,7.03
Sofiane Boufal,Celta Vigo,25,"AM(CLR),FW",25(10),2100,3,1.1,22.9,80,0.3,0.8,0.1,7.03
Roberto Rosales,Espanyol,30,"D(R),M(R)",20(1),1751,1,0.6,43.5,77.3,0.5,3.2,-,7.02
Lucas Hernández,Atletico Madrid,23,D(CL),13(1),1119,-,0.2,36.4,81.3,0.2,1.5,-,7.02
Jordi Alba,Barcelona,30,D(L),32(4),2988,8,1.3,65.6,85.6,0.3,2,0.1,7.01
Leandro Cabrera,Getafe,28,D(CL),31(1),2794,-,0.2,30,50.6,0.2,4.5,-,7.01
Sergio Reguilón,Real Madrid,22,D(L),13(1),1122,2,1.2,47.6,85.9,0.3,2.4,-,7.00
Sergio Canales,Real Betis,28,AM(CLR),30(2),2658,2,1.7,54.3,88.3,1.3,2.4,0.2,7.00
Sergio Busquets,Barcelona,30,DMC,30(5),2720,1,0.4,68.4,89.7,-,4.3,0.1,7.00
Iñaki Williams,Athletic Bilbao,25,"AM(CLR),FW",36(2),3040,4,0.8,18.1,70.3,0.2,0.2,0.1,7.00
Brais Méndez,Celta Vigo,22,AM(CR),27(4),2354,7,1.5,35.9,78.5,0.9,1.3,-,6.99
Francis Coquelin,Valencia,28,M(CLR),20(6),1767,1,0.7,37.2,86.1,-,2.9,0.1,6.99
Diego Godín,Atletico Madrid,33,D(C),28(2),2508,1,0.1,34.9,80.5,-,3.1,-,6.98
José Gayá,Valencia,24,D(L),35,3138,1,0.7,41.5,81.9,0.6,2.1,-,6.98
Borja Garcés,Atletico Madrid,19,Forward,0(1),19,-,-,4,50,-,-,-,6.98
Yeray Álvarez,Athletic Bilbao,24,D(C),30,2614,-,0.1,42.8,80.1,-,3,-,6.98
Marc Bartra,Real Betis,28,D(CR),33,2930,-,0.1,68.7,87.8,-,4.2,-,6.97
Jorge Molina,Getafe,37,FW,28(10),2651,5,1.2,19.3,66.7,0.1,0.4,0.2,6.97
Fabián Orellana,Eibar,33,AM(CLR),31(2),2739,5,1.5,35.3,77.8,0.7,1.3,0.1,6.97
Jean-Clair Todibo,Barcelona,19,D(C),2,158,-,-,59,92.4,-,0.5,-,6.97
Filipe Luís,Atletico Madrid,33,D(L),24(3),2038,2,0.6,47.7,83.1,0.3,1.5,-,6.96
Núñez,Athletic Bilbao,22,D(C),11(1),1063,-,0.3,44.7,87.3,-,3.8,-,6.96
Maximiliano Gómez,Celta Vigo,22,FW,33(2),2964,5,0.9,19.2,73.1,0.1,0.9,0.1,6.95
Geoffrey Kondogbia,Valencia,26,DMC,14(5),1244,1,0.3,39.2,84.4,-,3.8,0.2,6.95
Mario Hermoso,Espanyol,24,D(C),31(1),2806,-,0.2,50.3,83.9,-,4.9,0.1,6.95
Raúl de Tomás,Rayo Vallecano,24,FW,32(1),2821,1,0.5,13.9,81.7,-,1.1,-,6.94
Rúben Vezo,Levante,25,D(CR),15,1340,1,0.3,33.1,78,-,2.5,-,6.94
Dimitrios Siovas,Leganes,30,D(C),34,2965,-,0.3,39.7,72.3,0.1,3.6,-,6.94
André Silva,Sevilla,23,FW,25(2),2164,-,1.1,19.9,72.7,0.1,0.1,0.2,6.93
Thomas Partey,Atletico Madrid,26,"D(R),DMC,M(R)",22(10),2067,4,0.6,41.5,83.8,0.3,2.3,0.1,6.93
Aritz Elustondo,Real Sociedad,25,D(CR),24(3),2253,-,0.3,41,78.9,0.3,1.7,-,6.93
Jesús Navas,Sevilla,33,"D(R),M(R)",31(1),2714,5,1.3,44.3,77,1.3,2.9,0.1,6.93
Martín Mantovani,SD Huesca,34,D(C),6(3),699,-,-,25.1,79.6,-,1.2,-,6.93
Gabriel Paulista,Valencia,28,D(CR),30,2625,1,0.2,43.3,86.7,-,3.8,-,6.93
Júnior Firpo,Real Betis,22,"D(L),M(L)",22(2),1937,4,0.8,38.9,82.9,0.3,0.8,-,6.93
Borja Iglesias,Espanyol,26,FW,35(2),3082,3,1.1,18.2,70.5,-,0.4,0.1,6.93
Coutinho,Barcelona,27,M(CLR),22(12),2023,2,0.9,40.8,87.9,0.2,1.2,0.1,6.93
Rodrigo Moreno,Valencia,28,"M(CLR),FW",29(4),2534,6,0.9,25.1,74.4,0.1,1.1,0.1,6.93
Ezequiel Garay,Valencia,32,D(C),24,2137,-,0.2,44.6,83.6,-,4.1,-,6.92
Sergio Ramos,Real Madrid,33,D(CR),28,2476,1,0.3,68.5,92.1,-,7.1,-,6.91
Youssef En-Nesyri,Leganes,22,FW,22(9),2106,2,0.5,15,56.8,0.2,0.5,-,6.91
Guido Carrillo,Leganes,28,FW,23(9),1995,1,0.7,20,63.7,-,0.3,-,6.91
Toni Moya,Atletico Madrid,21,Midfielder,1,90,-,-,49,91.8,-,5,-,6.91
Sergi Roberto,Barcelona,27,"D(R),M(CR)",23(6),2089,7,1,55.9,90.5,0.2,1,0.1,6.91
Santiago Arias,Atletico Madrid,27,D(R),20(5),1771,1,0.6,31.6,81.9,0.4,0.6,-,6.91
Marc Roca,Espanyol,22,DMC,35,3116,2,0.7,55.9,86.9,-,4.3,0.3,6.90
Jan Oblak,Atletico Madrid,26,GK,37,3330,-,-,20.5,49.4,-,6.2,-,6.90
Jeison Murillo,Valencia,27,D(C),1,90,-,-,17,94.1,-,-,-,6.90
Jorge Miramón,SD Huesca,30,"D(R),M(R)",30,2496,-,0.9,32.8,75.1,0.8,2.6,-,6.90
Naldo,Espanyol,30,D(C),16,1366,1,0.1,37.5,81.3,-,2.9,-,6.90
Óscar Rodríguez,Leganes,21,AM(C),29(2),2515,3,1.5,30.6,75.4,1.3,1.7,-,6.90
Gonçalo Guedes,Valencia,22,"AM(LR),FW",18(7),1474,3,0.8,23.9,75.9,0.4,0.9,0.1,6.89
Jony,Deportivo Alaves,27,AM(LR),34(2),2985,10,2.4,21.6,65.3,2,1.7,0.1,6.89
Rubén Alcaraz,Real Valladolid,28,DMC,34,2978,2,0.6,50.4,83.6,0.2,5.3,-,6.89
Arturo Vidal,Barcelona,32,M(C),22(11),1929,7,0.7,45.4,89,0.1,1.6,0.1,6.89
Vitorino Antunes,Getafe,32,D(L),25(3),2182,3,1.1,28.2,58.2,1.5,2.9,-,6.89
Jonathan Silva,Leganes,25,"D(L),M(L)",30,2700,6,1.6,29.6,71.7,1.4,1.6,-,6.89
Sergio Asenjo,Villarreal,30,GK,32,2880,-,-,21.4,60.3,-,6.4,-,6.89
Damián Suárez,Getafe,31,D(R),36,3240,3,1.7,36.8,65,1.7,4,-,6.89
Mikel Merino,Real Sociedad,23,M(C),24(5),2061,3,0.4,37.6,79.6,0.2,1.9,0.1,6.88
Jaime Mata,Getafe,30,FW,27(7),2437,6,0.6,19.1,62.9,0.1,0.6,-,6.88
Ximo Navarro,Deportivo Alaves,29,D(CR),28(3),2533,2,0.3,26.5,79.1,0.5,2,-,6.88
Gareth Bale,Real Madrid,29,"M(CLR),FW",21(8),1794,3,0.6,23.8,78.3,0.4,1.5,-,6.88
Clément Lenglet,Barcelona,24,D(C),22(1),1935,-,-,49.8,89.4,-,3,-,6.88
Pedro Alcalá,Girona,30,D(C),20(5),1869,1,0.2,34.5,79.4,-,2.6,-,6.88
Okay Yokuslu,Celta Vigo,25,"D(C),DMC",26(4),2205,-,0.4,46.2,86.1,-,2.7,-,6.87
Simon Kjaer,Sevilla,30,D(C),25(1),2016,-,0.2,34.9,85.7,-,2.5,0.1,6.87
Daniel Carriço,Sevilla,30,"D(C),DMC",24,2132,1,0.2,41.7,79.7,-,3,-,6.87
Nacho,Real Valladolid,30,D(LR),35,3150,3,1.2,39.4,71,0.7,2.7,-,6.87
Álex Granell,Girona,30,"DMC,M(L)",26(6),2392,4,1.6,40.8,76.1,1.7,3.4,0.1,6.87
Franco Vázquez,Sevilla,30,"AM(CR),FW",26(8),2290,4,0.9,31.4,79.3,0.2,1.4,0.2,6.87
Thomas Lemar,Atletico Madrid,23,AM(CLR),22(9),1829,3,1.2,30.3,85.2,0.7,1,0.1,6.87
Joaquín,Real Betis,37,"M(CLR),FW",17(13),1697,-,1.5,28.2,84.8,0.9,0.7,-,6.87
Yuri,Athletic Bilbao,29,"D(L),M(L)",35,3121,2,0.5,39.1,81.9,0.6,1.1,-,6.87
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",35,3094,4,0.9,42.6,74.6,0.9,2.2,-,6.86
José Luis Morales,Levante,31,"D(R),M(CLR),FW",35(2),3197,5,1.2,18.8,71.1,0.2,0.8,0.1,6.86
Pape Diop,Eibar,33,M(C),27(1),2356,1,0.4,40.3,73.2,0.1,2,-,6.85
Íñigo Martínez,Athletic Bilbao,28,D(C),33,2903,-,0.2,43.6,78,0.1,5.3,-,6.85
Esteban Granero,Espanyol,31,M(CLR),24(4),2020,1,1,40,86.2,0.8,2,-,6.85
Kévin Rodrigues,Real Sociedad,25,D(L),5(2),483,-,0.9,25.9,74.6,0.6,1,-,6.85
Aihen Muñoz,Real Sociedad,21,D(L),11,954,-,0.6,36.3,73.7,0.8,1,-,6.84
Marc Muniesa,Girona,27,D(CL),15(4),1403,-,0.3,40.3,80.7,0.4,2.3,0.1,6.83
Cristiano Piccini,Valencia,26,D(R),21(2),1868,-,0.2,33.5,78.5,0.5,1.1,-,6.83
Marcos Llorente,Real Madrid,24,DMC,6(1),540,-,0.6,53.6,93.1,-,5.7,-,6.83
Theo Hernández,Real Sociedad,21,D(L),22(2),1977,2,0.8,37.9,82.8,0.4,0.7,-,6.83
Mikel Oyarzabal,Real Sociedad,22,"AM(CLR),FW",36(1),3160,2,1.2,25,73.9,0.5,0.8,0.1,6.83
Karl Toko Ekambi,Villarreal,26,"AM(L),FW",24(10),2149,1,0.8,14.7,74.7,0.1,0.4,-,6.83
Javi López,Espanyol,33,"D(R),DMC",21(2),1949,-,0.7,37,78.1,0.4,1.3,-,6.83
Iker Muniain,Athletic Bilbao,26,AM(CLR),27(7),2387,4,0.9,34.9,85.9,0.2,1,0.2,6.83
Andriy Lunin,Leganes,20,GK,4(1),364,-,-,21,61,-,7.2,-,6.82
Oier Olazábal,Levante,29,GK,21,1890,-,-,22.8,54.4,-,7,-,6.82
Joel Robles,Real Betis,29,GK,5,450,-,-,32.6,76.7,-,6.2,-,6.81
Djené Dakonam,Getafe,27,D(C),34,2981,-,0.1,28.6,71.9,0.1,3.1,-,6.81
Igor Zubeldia,Real Sociedad,22,DMC,29(4),2552,1,0.2,36.4,85.8,-,2.4,-,6.81
Marcelo,Real Madrid,31,D(L),21(2),1841,2,1.4,57.6,83.5,0.8,3.4,-,6.81
Alejandro Catena,Rayo Vallecano,24,Defender,2,177,-,-,49.5,85.9,-,2.5,-,6.81
Toni Villa,Real Valladolid,24,AM(L),21(5),1774,2,0.9,21.2,78,0.3,0.6,-,6.80
Sergi Enrich,Eibar,29,FW,30(5),2593,4,0.8,26.4,71.5,-,0.6,-,6.80
Munir El Haddadi,Sevilla,23,"AM(LR),FW",12(4),1045,1,0.7,19.9,74.2,0.1,0.3,-,6.80
Joseba Zaldua,Real Sociedad,27,D(R),25(1),2142,2,0.5,34.6,77.4,0.8,1.5,-,6.80
Ramiro Funes Mori,Villarreal,28,"D(C),DMC",29(2),2628,1,0.2,39.1,81,-,4,-,6.80
Manuel Morlanes,Villarreal,20,M(C),7(3),611,3,0.9,32,84.1,-,2.2,0.2,6.80
Borja García,Girona,28,AM(CL),30(3),2639,3,1.1,39,82.8,0.3,2.3,0.3,6.80
Dídac Vilá,Espanyol,30,D(L),27,2358,2,0.7,41.1,73.2,0.4,2.5,-,6.79
William Carvalho,Real Betis,27,DMC,26(4),2387,5,0.6,63.5,89,-,3.4,0.1,6.79
Sergi Guardiola,Real Valladolid,28,FW,17,1516,1,0.5,20.4,65.6,0.1,0.9,0.1,6.79
David Juncà,Celta Vigo,25,D(L),21,1758,3,0.8,39.5,83.5,0.6,1.5,-,6.79
Gerard Moreno,Villarreal,27,"AM(C),FW",25(10),2317,1,1.1,21.1,71.8,0.1,1.3,0.1,6.79
Abdoulaye Ba,Rayo Vallecano,28,D(C),25(1),2113,-,0.1,40.3,82.4,-,3.7,-,6.78
Lucas Olaza,Celta Vigo,24,D(L),10,898,2,0.7,37.2,79.3,0.8,2.2,-,6.78
Nemanja Maksimovic,Getafe,24,DMC,36,3211,-,0.3,21.4,75.6,-,0.8,-,6.78
Samuel Chukwueze,Villarreal,20,AM(CR),19(7),1711,2,0.8,19.4,73.4,0.1,1,-,6.78
Mario Suárez,Rayo Vallecano,32,M(C),11(3),1027,-,0.7,41.3,79.2,0.1,2.3,-,6.78
Marco Asensio,Real Madrid,23,AM(CLR),19(11),1779,4,1,30.4,86.8,0.8,1,0.2,6.78
Kenneth Omeruo,Leganes,25,D(C),27(1),2434,-,0.1,34.4,80.3,-,3.7,-,6.78
Sergi Darder,Espanyol,25,"DMC,M(L)",32(2),2718,2,1.1,36.3,79.8,0.6,1.9,0.2,6.78
Raphael Varane,Real Madrid,26,D(C),31(1),2757,-,0.1,53.3,89,-,4.1,-,6.78
Adrián Embarba,Rayo Vallecano,27,"AM(LR),FW",27(9),2291,6,1.5,16.2,71.9,1.5,0.6,0.1,6.78
Cristian Tello,Real Betis,27,M(LR),13(16),1560,6,1,26.8,85.5,0.3,1.1,-,6.78
Tomás Pina,Deportivo Alaves,31,M(C),27(1),2343,-,0.8,37.6,82.8,-,1.6,-,6.77
Rubén Duarte,Deportivo Alaves,23,D(L),33,2777,-,0.8,27.9,67.2,0.8,2.3,-,6.77
Carlos Soler,Valencia,22,M(CR),27(4),2466,6,1.1,29.1,79.5,0.5,1.2,0.1,6.77
Mikel Vesga,Leganes,26,DMC,23(3),2075,1,0.6,30.2,80.1,0.2,1.6,-,6.77
Bernardo Espinosa,Girona,29,D(C),31,2729,1,0.3,44.9,86,-,3.3,-,6.77
Vinícius Júnior,Real Madrid,18,AM(L),9(9),864,-,0.8,15.8,76.1,0.3,0.3,0.1,6.77
Víctor Laguardia,Deportivo Alaves,29,D(C),36,3240,2,0.2,35.2,70.5,-,4.2,-,6.76
Raúl García,Girona,30,D(CL),10,854,1,0.6,33.6,73.2,1,1.8,-,6.76
Dani Ceballos,Real Madrid,22,M(CL),13(10),1248,-,1,44.1,92.6,0.1,2,-,6.76
Mauro Arambarri,Getafe,23,DMC,32(1),2687,2,0.5,22.4,69.4,0.1,3.2,-,6.76
David Soria,Getafe,26,GK,37,3330,-,0.1,28,40.4,-,10.1,-,6.76
Keylor Navas,Real Madrid,32,GK,10,900,-,-,23.6,75,-,4,-,6.76
Jason,Levante,24,M(R),26(4),2333,5,1,21.7,69.1,0.4,1,0.1,6.76
Juanpe,Girona,28,D(C),31(2),2769,-,0.2,46.9,81.5,-,3.5,-,6.76
Jorge Pulido,SD Huesca,28,D(C),32,2790,3,0.4,28.8,75.4,0.2,1.8,-,6.75
Asier Illarramendi,Real Sociedad,29,M(C),20(3),1822,1,0.5,53.8,84.9,0.2,3,0.2,6.75
Diego Llorente,Real Sociedad,25,"D(C),DMC",20(1),1755,-,0.1,52.3,84.8,-,4.1,-,6.74
Álvaro Odriozola,Real Madrid,23,D(R),14,1180,2,1.3,42.4,90.6,0.7,1,-,6.74
Willian José,Real Sociedad,27,FW,28(3),2374,5,1.2,24.4,74.8,0.1,2,-,6.74
Brahim Díaz,Real Madrid,19,AM(L),5(4),378,1,0.8,18.1,85.9,-,0.1,0.1,6.74
Christian Rivera,SD Huesca,21,M(C),19(3),1694,-,0.5,31,79.5,-,1.7,-,6.74
Denis Cheryshev,Valencia,28,"AM(L),FW",19(8),1709,2,1.4,22.4,69,0.7,0.8,-,6.74
Unai Bustinza,Leganes,27,D(CR),24(1),2029,1,0.4,34.6,71.4,0.2,3.4,-,6.74
Fernando Pacheco,Deportivo Alaves,27,GK,35,3150,-,0.1,27.3,52.4,-,9.3,-,6.74
Daniel Wass,Valencia,30,"D(LR),M(CLR)",26(6),2356,3,1,35.9,78,0.5,1.4,-,6.74
Ibai Gómez,Deportivo Alaves,29,AM(LR),17(1),1457,2,1.2,27.8,72.3,0.9,1.7,-,6.74
Álex Moreno,Rayo Vallecano,26,"D(L),M(L)",36,3140,1,0.9,30.6,76.3,0.4,1.3,-,6.73
Néstor Araújo,Celta Vigo,27,D(C),30(2),2682,-,0.1,46.6,86,0.1,2.5,-,6.73
Rodrigo Ely,Deportivo Alaves,25,D(C),5,431,-,0.4,32,71.3,-,3.8,-,6.73
Fernando Calero,Real Valladolid,23,D(C),35(1),3130,-,0.1,40.3,83.6,-,2.8,-,6.73
Andrés Fernández,Villarreal,32,GK,6,540,-,0.2,28.5,69,-,8.8,-,6.73
Gabriel Mercado,Sevilla,32,D(CR),19(4),1738,1,0.1,32.3,82,0.1,1.8,-,6.73
Alejandro Gálvez,Rayo Vallecano,30,"D(C),M(C)",17,1418,-,0.2,40.5,81.1,-,2.8,0.1,6.73
Enis Bardhi,Levante,23,AM(CL),31(5),2842,4,0.8,30.6,76.4,0.4,1.6,0.1,6.73
Yassine Bounou,Girona,28,GK,32,2862,-,-,26.5,62.7,-,7.1,-,6.73
Raúl Navas,Real Sociedad,31,D(C),15(1),1311,-,0.4,54,86.6,0.1,4.1,-,6.72
Alfonso Pedraza,Villarreal,23,"D(L),M(L)",22(12),2089,3,0.7,20.9,75.8,0.5,0.5,0.1,6.72
Aitor Fernández,Levante,28,GK,16,1440,-,0.1,23.4,52.9,-,6.4,-,6.72
Roberto Santamaría,SD Huesca,34,GK,20,1800,-,0.1,27.3,50,-,11.2,-,6.72
David López,Espanyol,29,"D(C),DMC",21,1820,-,0.2,57.5,88.3,-,4.4,-,6.72
Diego López,Espanyol,37,GK,38,3420,-,-,28.1,65.9,-,6.9,-,6.72
Iván Ramis,Eibar,34,D(C),20(1),1682,-,-,38.5,79.4,-,5.4,-,6.72
Pablo Fornals,Villarreal,23,M(CLR),28(7),2483,3,1.3,32.3,78.1,0.2,1.5,0.1,6.71
Thibaut Courtois,Real Madrid,27,GK,27,2430,-,-,24.9,72.5,-,3.9,-,6.71
Santi Mina,Valencia,23,"AM(LR),FW",23(7),1860,5,0.5,15.4,73,0.1,0.5,0.1,6.71
Vasyl Kravets,Leganes,21,M(L),6,484,-,1,27.5,75.8,1,1,-,6.71
Míchel,Real Valladolid,30,M(CR),27(8),2554,2,1.5,45.8,84.7,0.9,4.5,-,6.71
Mario Gaspar,Villarreal,28,"D(CR),M(R)",30(1),2602,2,0.5,34,77.2,0.3,1.2,-,6.71
Kiko Olivas,Real Valladolid,30,D(C),35,3102,-,0.1,38.5,88.1,-,2.2,-,6.71
Sidnei,Real Betis,29,D(C),20(4),1743,-,0.1,51.8,89.5,-,3,-,6.71
Joris Gnagnon,Sevilla,22,D(C),4(3),445,-,0.3,36.9,90.3,-,1.6,-,6.71
Sergi Gómez,Sevilla,27,D(CR),31(1),2766,-,0.2,45.5,84.6,0.1,4.4,-,6.70
Santiago Comesaña,Rayo Vallecano,22,DMC,23(2),2032,1,0.5,42.7,84.9,0.1,3.4,-,6.70
Anaitz Arbilla,Eibar,32,D(CLR),22(3),1950,2,0.2,44.6,75.3,-,6.6,-,6.70
Charles,Eibar,35,FW,17(17),1736,1,0.4,16,69.4,-,0.2,-,6.70
Yangel Herrera,SD Huesca,21,DMC,14(2),1158,-,0.3,27.1,75.8,0.1,0.9,-,6.70
Moi Gómez,SD Huesca,25,M(CLR),35(1),3061,7,1.4,39.4,82.8,0.8,3.5,-,6.70
Paulo Oliveira,Eibar,27,D(C),24(4),2243,-,-,36.1,68.7,-,4.6,-,6.70
Neto,Valencia,29,GK,34,3060,-,-,20.3,48.6,-,5.3,-,6.70
Pablo Hervías,Eibar,26,Midfielder,2(1),180,1,2,15.7,80.9,1.7,-,-,6.69
Juanfran,Atletico Madrid,34,D(R),18(4),1609,2,0.9,35,82.2,0.8,1.1,-,6.69
Óscar Plano,Real Valladolid,28,"AM(CLR),FW",30(3),2697,4,0.9,23.4,76.8,0.4,0.9,-,6.69
Xabier Etxeita,SD Huesca,31,D(C),30(1),2678,-,0.1,28.5,75.2,0.1,2.8,-,6.69
Marc-André ter Stegen,Barcelona,27,GK,35,3150,-,-,25.3,83.2,-,5.3,-,6.69
Manu García,Deportivo Alaves,33,DMC,25(9),2327,1,0.4,27.4,74.3,0.1,1.1,-,6.68
Nélson Semedo,Barcelona,25,D(R),20(6),1602,-,0.2,41.4,91.2,-,1.3,-,6.68
Pablo Ínsua,SD Huesca,25,D(C),10,779,-,0.1,24.6,78,-,2,-,6.68
Toño,Levante,29,"D(L),M(L)",21,1767,2,0.7,30.2,74.8,0.3,1.3,-,6.68
Beñat Etxebarria,Athletic Bilbao,32,M(C),25(2),2045,2,1.2,43.2,85,1.2,3.4,-,6.68
Ezequiel Ávila,SD Huesca,25,"AM(LR),FW",20(14),1995,2,0.6,15.4,54.3,0.2,1.4,-,6.68
Maximilian Wöber,Sevilla,21,D(CL),6(1),536,-,0.7,37.1,81.2,0.4,2.6,0.1,6.68
Ángel Correa,Atletico Madrid,24,"AM(LR),FW",20(16),1922,2,1.1,19.8,75.6,0.1,0.6,0.2,6.68
Carlos Akapo,SD Huesca,26,D(L),12(1),1012,-,0.2,26.8,76.1,-,1.2,-,6.68
Martin Braithwaite,Leganes,28,"AM(CLR),FW",16(3),1407,5,0.7,12.7,73,-,0.2,0.1,6.67
Dani García,Athletic Bilbao,29,DMC,29,2482,-,0.1,48.1,82.8,-,3.8,-,6.67
Luis Advíncula,Rayo Vallecano,29,"D(R),M(R)",27(1),2391,3,0.6,33.5,82.2,0.5,1.8,-,6.67
Aissa Mandi,Real Betis,27,D(CLR),34(1),3061,1,0.5,73.6,92.6,0.1,4.3,-,6.67
Giannelli Imbula,Rayo Vallecano,26,M(C),21(1),1739,1,1,32.2,91.3,0.3,1.5,-,6.67
Víctor Ruiz,Villarreal,30,D(C),22,1976,-,0.2,54.4,86,0.1,4.1,-,6.67
Andrés Solano,Atletico Madrid,21,Defender,1,46,-,-,26,76.9,-,1,-,6.67
Rodrigo Tarín,Leganes,22,D(C),15(3),1429,-,0.1,26,76.9,0.1,2,-,6.67
Iñigo Córdoba,Athletic Bilbao,22,AM(L),15(8),1324,5,0.8,17.7,70,0.3,0.3,-,6.67
Juan Hernández,SD Huesca,20,FW,25(9),2155,3,0.9,16,70,0.4,0.8,0.1,6.66
Jaume Costa,Villarreal,31,"D(L),M(L)",18(3),1498,-,0.4,37,82.4,0.4,1.7,0.1,6.66
