Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Senad Lulic,Lazio,33,"D(L),M(CL)",29(2),2492,3,9,1,2.1,1.6,0.9,0.1,2,1.9,7.32
Miralem Pjanic,Juventus,29,M(C),25(5),2173,5,9,1.7,2,0.5,0.9,0.1,0.8,0.9,7.31
Gerard Deulofeu,AC Milan,25,"AM(LR),FW",16(1),1463,4,3,2.2,2.5,2.9,1.3,0.6,1.8,2.7,7.30
Mauro Icardi,Inter,26,FW,34,3029,24,8,3.2,1.3,0.4,1,0.6,0.7,1.8,7.30
Sergej Milinkovic-Savic,Lazio,24,AM(C),31(3),2734,4,7,2,1.2,1.3,1.8,0.2,2,2.5,7.30
Kevin Strootman,Roma,29,DMC,31(2),2789,4,7,0.7,1.7,0.5,0.8,-,0.8,1,7.29
Mattia Caldara,Atalanta,25,D(C),30,2656,7,-,0.5,0.1,0.2,0.6,0.1,0.4,0.2,7.28
Ivan Perisic,Inter,30,AM(CLR),31(5),2757,11,8,2.9,1.7,1.1,0.4,0.5,1.1,1.8,7.28
Dani Alves,Juventus,36,"D(R),M(CR)",15(4),1347,2,2,1,1.7,1.1,1.1,0.1,0.9,0.9,7.28
Roberto Gagliardini,Inter,25,DMC,18,1576,2,1,1.3,1,0.9,1.6,-,0.9,1.1,7.27
Domenico Berardi,Sassuolo,24,"AM(R),FW",20(1),1739,5,9,2,1.9,1.6,2.7,0.7,1.5,2.3,7.27
Ciro Immobile,Lazio,29,FW,35(1),3124,23,3,3.8,1.1,1,1.3,1.2,1.4,2.6,7.26
Jorginho,Napoli,27,DMC,27,2148,-,3,0.9,1.4,0.4,1,-,0.6,0.4,7.24
Danilo Avelar,Torino,30,"D(L),M(L)",3,263,-,-,-,1.3,1,0.7,-,-,-,7.23
Samir,Udinese,24,D(CL),21,1784,-,2,0.2,0.6,0.9,2,-,0.5,0.4,7.23
Cesare Bovo,Torino,36,D(C),4,360,-,-,1.8,-,-,0.8,-,-,0.3,7.23
Lucas Biglia,Lazio,33,DMC,28(1),2279,4,3,0.9,1.9,0.6,1,-,0.9,0.7,7.22
Kalidou Koulibaly,Napoli,28,D(C),28,2472,2,-,0.4,0.2,0.4,0.5,0.1,0.2,0.5,7.22
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",8(1),750,-,3,1.4,1.6,0.4,1.3,-,0.8,1.6,7.21
Ivan Strinic,Napoli,31,D(L),12,1037,-,2,0.1,0.9,0.8,1.2,-,0.7,0.8,7.21
Suso,AC Milan,25,"AM(CLR),FW",33(1),2820,7,9,2.7,1.9,2.2,2,0.2,2.4,1.6,7.21
Adem Ljajic,Torino,27,"AM(CLR),FW",30(3),2521,10,8,2.8,1.8,1.8,0.9,0.1,1.6,1.2,7.18
Keita,Lazio,24,"AM(LR),FW",21(10),1932,16,3,2.3,1.4,1.7,1.7,0.5,1.4,1.6,7.18
Francesco Acerbi,Sassuolo,31,D(C),38,3420,4,-,0.4,0.2,0.5,1,0.1,0.3,0.4,7.18
Miranda,Inter,34,D(C),32,2880,-,-,0.5,0.3,0.5,1.7,0.1,0.2,0.3,7.16
Éver Banega,Inter,31,M(C),20(8),1559,6,6,1.5,2.1,1.5,0.8,-,1.4,0.9,7.16
Diego Perotti,Roma,30,"M(CLR),FW",20(12),1750,8,6,1.5,1.4,1.7,1.6,-,0.7,1.1,7.16
Francesco Magnanelli,Sassuolo,34,DMC,14(1),1193,1,-,0.3,0.3,0.3,2.3,-,0.6,0.5,7.15
Medhi Benatia,Juventus,32,D(C),14(1),1183,1,-,0.6,0.1,0.7,0.7,0.1,0.3,-,7.14
Remo Freuler,Atalanta,27,DMC,29(4),2608,5,4,1.1,1.6,0.8,1,-,1.1,1.3,7.14
Marcelo Brozovic,Inter,26,M(CR),20(3),1738,4,2,1.7,1.9,0.9,1,-,1.3,1.2,7.14
Lucas Castro,Chievo,30,AM(CLR),33,2768,5,6,1.5,1.2,1.7,1.5,0.2,2.2,2.3,7.13
Daniele Rugani,Juventus,24,D(C),11(4),1077,2,-,0.2,0.1,0.3,0.8,0.1,0.2,0.5,7.13
Mirko Valdifiori,Napoli,33,DMC,1,90,-,1,2,1,1,-,-,-,-,7.13
Giorgio Chiellini,Juventus,34,D(C),20(1),1638,2,1,0.6,0.2,0.2,1.4,-,0.3,0.5,7.12
Leandro Paredes,Roma,25,DMC,15(12),1469,3,1,1.1,1.6,0.5,0.9,-,0.5,0.3,7.12
Juan Cuadrado,Juventus,31,"D(R),M(CLR),FW",21(9),2099,2,6,1.2,1.6,1.5,2.7,0.2,1.3,1.5,7.12
Andrea Conti,Atalanta,25,"D(R),M(R)",31(2),2668,8,5,1,0.8,0.5,1.1,-,0.9,1.3,7.11
Andrea Masiello,Atalanta,33,D(CR),34(1),2930,3,1,0.3,0.3,0.1,0.6,0.1,0.2,0.3,7.11
Antonio Candreva,Inter,32,M(CLR),36(2),3022,6,10,2.3,2.2,1.3,1.2,0.6,0.8,1.4,7.11
Kostas Manolas,Roma,28,D(C),32(1),2780,-,2,0.5,0.2,0.3,0.6,-,0.2,0.2,7.09
Davide Santon,Inter,28,D(LR),11(3),1018,-,1,0.1,0.9,1.1,1.3,-,0.4,0.4,7.09
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",32,2831,3,3,0.8,0.7,0.8,1.6,0.1,0.8,1.1,7.09
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",16(2),1470,-,1,0.4,0.8,1.3,2,0.2,1.2,1.1,7.08
Daniele De Rossi,Roma,35,"D(C),M(C)",27(4),2346,4,4,0.6,0.9,0.4,0.8,0.1,0.3,0.4,7.07
Rafael Tolói,Atalanta,28,D(C),31(1),2722,-,-,0.6,0.3,0.5,0.4,0.1,0.5,0.5,7.07
Marco Parolo,Lazio,34,M(C),34,2980,5,1,1.7,1,-,0.7,0.1,0.8,1.1,7.06
Vlad Chiriches,Napoli,29,D(CR),13(1),1124,2,-,0.4,0.2,0.6,0.6,-,-,0.2,7.06
Nikola Maksimovic,Napoli,27,"D(CR),M(R)",7(1),677,1,-,0.1,0.1,1.1,1.1,-,-,0.1,7.06
Hernanes,Juventus,34,M(C),8(2),723,1,-,1.7,0.6,0.7,1.1,-,1.2,0.9,7.05
Gianluigi Donnarumma,AC Milan,20,GK,38,3420,-,-,-,-,-,0.1,-,-,-,7.05
Stefan de Vrij,Lazio,27,D(C),27,2273,2,3,0.3,0.3,0.3,0.3,-,0.1,0.3,7.05
Geoffrey Kondogbia,Inter,26,DMC,20(4),1716,1,2,1.4,0.4,2.3,1.3,-,1.5,1.1,7.04
Faouzi Ghoulam,Napoli,28,D(L),26(3),2379,-,6,0.6,2,0.6,0.8,0.1,0.6,0.7,7.04
Valter Birsa,Chievo,32,"M(CLR),FW",34(1),2786,7,9,1.5,2.1,0.9,0.9,0.1,1.7,1.4,7.04
Luis Muriel,Sampdoria,28,"AM(CL),FW",25(6),2257,11,5,2.7,1.4,1.9,1.1,0.7,2,1.9,7.03
Panagiotis Tachtsidis,Cagliari,28,DMC,24(2),2140,-,5,1,1.4,0.3,1,-,1.3,1.4,7.03
Bruno Peres,Roma,29,"D(LR),M(LR)",24(6),2225,2,2,1.2,1.1,1.7,1.3,0.1,1,1.2,7.03
Iago Falque,Torino,29,"AM(CLR),FW",31(4),2533,12,8,1.9,1.5,0.8,0.5,0.6,1.8,1,7.03
Mario Mandzukic,Juventus,33,"M(L),FW",28(6),2488,7,4,1.6,1.1,0.4,1.3,0.4,0.9,1.3,7.03
Davide Astori,Fiorentina,32,D(C),33,2967,2,-,0.5,0.6,0.5,1,-,0.3,0.1,7.03
Andrea Fulignati,Palermo,24,GK,9,810,-,-,-,-,-,0.3,-,-,-,7.03
Sami Khedira,Juventus,32,M(C),31,2548,5,4,1.3,1,0.5,0.9,0.2,0.6,0.6,7.02
Borja Valero,Fiorentina,34,M(CL),30(1),2682,1,10,1.1,2,1,1.9,0.1,1.3,1.3,7.02
Lorenzo Tonelli,Napoli,29,D(C),3,270,2,-,0.7,0.3,-,2,-,0.7,0.7,7.02
Federico Bernardeschi,Fiorentina,25,"M(CLR),FW",27(5),2311,11,4,2.2,1.8,1.9,1.9,0.2,2.1,2.5,7.02
Rafael,Cagliari,37,GK,19(2),1802,-,-,-,-,-,0.2,-,-,-,7.01
Andrea Petagna,Atalanta,24,FW,31(3),2626,5,7,2,1.6,2,2,0.3,2.7,3.1,7.00
Lukasz Skorupski,Empoli,28,GK,35,3150,-,-,-,-,-,0.1,-,-,-,7.00
Simone Verdi,Bologna,26,"AM(CLR),FW",25(3),2126,6,3,2,1.6,1.8,1.6,0.3,2.3,2,7.00
João Pedro,Cagliari,27,"AM(C),FW",17(5),1460,7,3,1.8,0.9,1.1,2.3,0.4,1.4,1.7,6.99
Wojciech Szczesny,Roma,29,GK,38,3420,-,-,-,-,0.1,0.1,-,-,0.1,6.99
Davide Di Gennaro,Cagliari,31,AM(C),17(3),1436,2,5,1.2,1.9,1.1,2.3,-,1.4,1.4,6.99
Seko Fofana,Udinese,24,M(C),21(1),1824,5,1,1.2,0.8,2.2,0.7,-,1.3,1.5,6.98
Lucas Torreira,Sampdoria,23,DMC,35,3049,-,-,0.5,1,0.6,2.6,-,1.1,0.8,6.98
Davide Calabria,AC Milan,22,"D(LR),M(R)",11(1),988,-,1,0.8,0.9,0.8,0.9,-,0.8,0.9,6.98
Matías Vecino,Fiorentina,27,M(C),26(5),2351,3,4,1.9,1.2,1.1,0.7,-,0.9,0.7,6.98
Blerim Dzemaili,Bologna,33,M(C),29(2),2584,8,3,2,1.1,0.8,2.8,-,1.9,2,6.98
Piotr Zielinski,Napoli,25,AM(CL),18(18),1850,5,7,0.9,1.1,1.4,0.6,-,0.8,0.6,6.98
João Mário,Inter,26,M(CLR),22(8),2005,3,5,1.1,1.8,1.5,1.4,-,1.7,1.5,6.98
Omar El Kaddouri,Empoli,28,AM(CL),15,1251,3,1,1.9,2,1.5,1.7,0.3,2.2,2.5,6.97
Leonardo Spinazzola,Atalanta,26,"D(L),M(L)",28(2),2501,-,5,0.5,1.5,2,0.6,0.1,1.3,1.4,6.97
Raúl Albiol,Napoli,33,D(C),25(1),2297,-,1,0.3,0.3,0.1,0.4,-,0.1,0.1,6.95
Bryan Cristante,Atalanta,24,M(C),7(5),663,3,2,1.1,0.9,0.5,0.6,-,0.7,0.8,6.95
Luca Lezzerini,Fiorentina,24,Goalkeeper,0(1),50,-,-,-,-,-,1,-,-,-,6.95
Tomás Rincón,Genoa,31,M(CR),16,1394,-,2,0.9,1.2,1.1,1.8,-,1.2,0.6,6.95
Emiliano Moretti,Torino,38,D(CL),23,2064,1,3,0.2,0.1,-,1,-,0.1,0.2,6.94
Alessio Romagnoli,AC Milan,24,D(CL),27,2370,1,1,0.5,0.3,0.1,0.6,0.1,0.1,0.2,6.94
Cristian Molinaro,Torino,35,"D(L),M(L)",9(1),753,-,2,0.4,0.9,0.7,0.6,-,0.4,0.8,6.94
Roberto Gagliardini,Atalanta,25,DMC,8(5),775,-,2,1.5,0.6,0.5,1.2,-,1.1,1,6.94
Luca Antei,Sassuolo,27,D(C),11(4),1111,1,-,0.5,-,0.7,0.5,-,0.3,0.6,6.94
Lorenzo Pellegrini,Sassuolo,23,M(C),24(4),1953,6,6,1.6,0.9,0.8,1,-,1.1,0.8,6.94
Nikola Kalinic,Fiorentina,31,FW,26(6),2487,15,2,2.8,1.1,0.6,2.1,1.1,1.2,1.7,6.94
Federico Ceccherini,Crotone,27,D(C),35,3100,1,-,0.4,0.2,0.3,1.4,0.1,0.3,0.4,6.94
Luca Rossettini,Torino,34,D(CR),29(1),2655,1,-,0.4,0.1,-,0.6,-,-,0.2,6.93
Federico Viviani,Bologna,27,DMC,13(4),1122,2,2,1.8,0.7,0.5,1.1,-,0.6,0.5,6.93
Pierluigi Gollini,Atalanta,24,GK,4,360,-,-,-,-,-,-,-,-,-,6.93
Riccardo Montolivo,AC Milan,34,M(C),9,780,-,-,0.8,1.2,0.7,0.9,-,0.7,0.6,6.93
Leonardo Bonucci,Juventus,32,D(C),26(3),2406,3,-,0.7,0.3,0.1,0.6,0.1,0.2,0.2,6.93
Cyril Théréau,Udinese,36,"AM(CL),FW",31(2),2502,12,2,2.1,0.9,0.8,1.5,0.2,1.7,1.8,6.93
Josip Ilicic,Fiorentina,31,"AM(CLR),FW",23(6),1881,5,4,3.2,1.9,1.4,2,0.2,2,1.9,6.92
Rade Krunic,Empoli,25,AM(C),29(3),2441,2,1,1.3,0.6,1.4,2.4,-,1.3,1.2,6.92
Andrea Consigli,Sassuolo,32,GK,37,3330,-,-,-,-,-,0.2,-,-,-,6.92
Allan,Napoli,28,DMC,19(10),1618,1,6,0.5,1,1.3,1.1,-,0.8,1.3,6.92
Bartosz Bereszynski,Sampdoria,26,D(R),11(2),1049,-,-,-,0.2,1.6,1.2,-,0.9,1,6.92
Ivan Radovanovic,Chievo,30,DMC,32(3),2892,-,-,0.8,0.3,0.3,1.5,-,0.7,0.5,6.92
Milan Badelj,Fiorentina,30,M(C),29(4),2513,2,2,0.5,0.8,0.8,0.8,-,0.7,0.8,6.92
Leandro Castán,Torino,32,D(C),13(1),1176,-,-,0.1,0.1,0.2,0.9,-,0.2,0.1,6.91
Davide Zappacosta,Torino,27,"D(R),M(R)",25(4),2334,1,5,1,1.4,0.6,0.4,0.2,0.9,1,6.91
Elseid Hysaj,Napoli,25,D(LR),34(1),3032,-,1,0.2,0.5,1.1,0.9,0.1,0.6,0.8,6.91
Boukary Dramé,Atalanta,33,"D(L),M(L)",8(2),638,-,-,0.5,0.8,0.5,0.8,-,0.4,0.6,6.91
Armando Izzo,Genoa,27,D(C),29,2589,-,2,0.3,0.5,0.8,1.4,-,0.5,0.4,6.90
Felipe,Udinese,34,D(CL),31(1),2812,1,1,0.5,0.3,0.2,0.5,-,0.2,0.2,6.89
Nicolas Frey,Chievo,35,D(CLR),13(2),1183,-,-,0.1,0.8,0.1,0.5,-,0.1,0.3,6.89
Franck Kessié,Atalanta,22,DMC,25(5),2223,6,3,1.6,0.6,1.4,1.1,-,1.9,1.5,6.89
Ivaylo Chochev,Palermo,26,DMC,25(5),2286,3,3,1.3,0.7,0.6,1,0.2,0.9,0.7,6.89
Stephan El Shaarawy,Roma,26,"AM(CLR),FW",19(13),1628,8,4,2,0.6,1.1,0.9,0.5,1,1.1,6.89
Adam Masina,Bologna,25,"D(L),M(L)",28(4),2428,1,-,0.6,0.4,0.8,0.8,0.1,0.8,1,6.88
Luca Cigarini,Sampdoria,33,M(C),3(1),275,-,-,0.5,1.5,0.5,1.3,-,0.5,0.8,6.88
Jasmin Kurtic,Atalanta,30,M(CL),35(2),2760,6,3,1.8,0.7,0.7,1.6,0.2,0.9,0.9,6.88
Gregoire Defrel,Sassuolo,28,"AM(CR),FW",23(6),1962,12,2,1.5,1,0.9,1,0.5,1,1.5,6.88
Matteo Politano,Sassuolo,25,"AM(LR),FW",25(7),2319,5,6,2.5,1.1,1.6,1.3,0.1,1.7,1.7,6.88
Marco Borriello,Cagliari,37,FW,30(6),2597,16,1,2.3,0.7,0.6,1.3,0.6,2.1,2.4,6.88
Alessandro Gamberini,Chievo,37,D(C),20,1672,1,-,0.4,0.1,0.1,0.6,-,0.1,0.1,6.87
Gabriel Paletta,AC Milan,33,D(C),30,2593,2,1,0.7,0.3,0.1,0.6,-,0.1,0.2,6.87
Antonio Rüdiger,Roma,26,D(CR),25(1),2206,-,2,0.4,0.5,0.6,0.9,0.1,0.5,0.5,6.86
Neto,Juventus,29,GK,7(1),675,-,-,-,-,-,0.1,-,-,-,6.86
Claudio Marchisio,Juventus,33,M(C),15(3),1261,1,2,0.5,0.4,0.3,0.6,-,0.7,0.6,6.86
Stefan Radu,Lazio,32,D(CL),29,2416,2,1,0.4,0.3,0.9,0.9,-,0.2,0.8,6.85
Domenico Maietta,Bologna,36,D(C),29,2379,-,1,0.1,0.2,0.2,0.4,-,0.2,0.3,6.85
Federico Peluso,Sassuolo,35,"D(CL),M(L)",33(1),2980,1,2,0.2,0.5,0.5,0.9,0.1,0.4,0.4,6.85
Gianluca Caprari,Pescara,25,"AM(CLR),FW",34(1),3112,9,4,3.1,1.4,1.5,2.9,0.9,2.3,2,6.85
Thiago Cionek,Palermo,33,D(CR),26(3),2328,-,-,0.2,-,0.2,1.1,-,0.3,0.2,6.84
Wesley Hoedt,Lazio,25,D(C),21(2),1882,2,-,0.9,0.2,0.3,0.3,0.1,0.2,0.2,6.84
Ervin Zukanovic,Atalanta,32,D(CL),14(5),1381,-,-,0.5,0.3,0.2,0.6,0.1,0.2,0.2,6.84
Uros Cosic,Empoli,26,D(C),8(6),956,-,-,0.1,0.1,0.3,0.4,0.1,0.2,0.2,6.84
Silvan Widmer,Udinese,26,"D(R),M(R)",28,2492,-,4,0.2,0.7,0.6,1.1,-,0.8,1,6.84
Diego Falcinelli,Crotone,28,FW,35,3130,13,3,2.8,1.1,1,2.4,1.3,3.2,2.8,6.83
Dario Dainelli,Chievo,40,D(C),25(1),2190,-,-,-,0.2,0.4,0.8,-,0.2,0.2,6.83
Jeison Murillo,Inter,27,D(C),23(4),2077,-,-,0.4,-,0.2,1.6,-,0.1,0.3,6.83
Rodrigo de Paul,Udinese,25,"AM(CLR),FW",32(2),2361,4,2,1.3,1.4,1.6,1.5,-,1.8,1.4,6.83
Andrea Ranocchia,Inter,31,D(C),5,380,-,-,1,0.4,0.2,-,-,-,-,6.83
Miguel Veloso,Genoa,33,M(C),22(1),1783,-,4,1.3,1.4,0.3,0.6,0.1,0.4,0.8,6.83
Stefano Sensi,Sassuolo,23,AM(C),14(2),1203,1,-,1,0.8,0.8,3.2,0.1,1.7,0.9,6.82
Daniele Baselli,Torino,27,M(C),28(9),2300,6,5,1.1,0.7,0.6,0.8,-,0.6,0.9,6.81
Giuseppe Bellusci,Empoli,29,D(CR),33,2970,1,-,0.4,0.2,0.3,0.9,-,0.3,0.5,6.81
Khouma Babacar,Fiorentina,26,FW,13(9),1321,10,1,2.1,0.3,0.3,0.4,0.5,0.8,1.5,6.81
Christian Maggio,Napoli,37,"D(R),M(R)",4(3),392,-,-,0.1,0.3,0.3,1,-,0.4,0.4,6.81
Duván Zapata,Udinese,28,FW,37(1),3154,10,3,2.1,1,1,1.9,0.3,2.4,3.2,6.81
Manuel Locatelli,AC Milan,21,M(C),17(8),1691,2,-,0.8,0.6,0.7,1.3,-,0.7,0.7,6.80
Diego Farias,Cagliari,29,"AM(CLR),FW",12(8),1164,7,2,1.7,1.2,1.1,0.8,0.4,1.8,2,6.80
Cristian Tello,Fiorentina,27,M(LR),22(14),2072,4,4,1.5,1.3,1.4,0.3,0.1,0.6,1,6.80
Ignazio Abate,AC Milan,32,"D(R),M(R)",22(1),1925,-,2,0.2,0.9,0.5,0.4,0.1,0.3,0.4,6.80
Gonzalo Rodríguez,Fiorentina,35,D(C),26,2209,1,-,0.5,0.1,0.3,0.7,-,0.3,0.2,6.80
Emiliano Viviano,Sampdoria,33,GK,17,1530,-,-,-,0.1,0.1,0.2,-,-,0.1,6.79
Diego Laxalt,Genoa,26,"D(L),M(CL)",36,3141,1,4,0.8,1,1.5,1.8,-,1.4,2,6.79
Hrvoje Milic,Fiorentina,30,"D(L),M(L)",16(1),1257,-,4,0.3,0.8,0.7,0.9,0.2,0.9,0.7,6.79
Ibrahima Mbaye,Bologna,24,"D(LR),M(LR)",11(5),1066,-,1,0.3,0.1,0.2,1.1,-,0.8,0.4,6.79
José Sosa,AC Milan,34,M(CLR),15(3),1243,-,3,1.3,1.3,0.9,1.4,0.1,0.8,0.9,6.79
Christian Puggioni,Sampdoria,38,GK,21,1890,-,-,-,0.1,-,0.2,-,-,-,6.78
Luca Antonelli,AC Milan,32,"D(L),M(CL)",3(4),309,-,-,0.4,0.3,0.3,1.1,0.3,0.1,0.4,6.78
Paolo Cannavaro,Sassuolo,38,D(C),16(2),1425,1,-,0.3,0.1,0.2,0.9,-,0.3,0.2,6.78
Fabio Quagliarella,Sampdoria,36,FW,35(2),2885,12,4,3,0.8,0.4,1.4,0.9,1.6,1.7,6.78
Cristián Zapata,AC Milan,32,D(C),12(3),1169,1,-,0.4,0.2,0.2,0.4,-,0.3,0.6,6.78
Andrea Costa,Empoli,33,D(CL),25(1),2085,2,1,0.4,0.1,0.2,1.3,0.2,0.1,0.3,6.78
Cristian Dell'Orco,Sassuolo,25,D(CL),9,776,-,-,-,0.4,1.2,0.6,-,0.4,1.2,6.77
Gastón Brugman,Pescara,26,M(C),22(5),1933,1,1,0.5,0.6,0.8,0.8,-,0.8,0.7,6.77
Senna Miangue,Inter,22,M(L),1(2),123,-,-,-,1,1,0.3,-,0.3,0.7,6.77
Giuseppe Vives,Torino,38,"DMC,M(L)",3,226,-,-,0.7,0.3,0.3,1.3,-,1.3,-,6.77
Emil Hallfredsson,Udinese,35,AM(C),23(5),1990,-,4,0.7,0.7,0.8,1,-,1,0.9,6.77
Manuel Pasqual,Empoli,37,"D(L),M(L)",32,2813,2,3,0.4,1.5,0.4,0.9,0.1,0.6,0.8,6.77
Etrit Berisha,Atalanta,30,GK,26,2340,-,-,-,-,-,0.2,-,-,-,6.76
Edgar Barreto,Sampdoria,34,M(C),32,2696,2,-,1.1,0.7,0.2,1.2,0.1,0.8,0.8,6.76
Daniele Croce,Empoli,36,M(C),32(3),2930,1,1,0.5,0.7,2.1,2.9,0.1,2,1.8,6.76
Gianmarco Ferrari,Crotone,27,D(C),37,3330,3,1,0.3,0.2,0.1,0.8,-,0.2,0.2,6.76
Luis Alberto,Lazio,26,"AM(CL),FW",4(5),363,1,2,1.3,2.1,0.9,0.3,0.1,0.9,1,6.76
Antonio Barreca,Torino,24,D(L),25(3),2360,-,2,0.5,0.5,1,1,0.2,0.9,0.9,6.76
Juraj Kucka,AC Milan,32,M(CL),23(7),2078,3,1,1,0.7,0.8,1.3,0.1,0.9,0.9,6.76
Alex Cordaz,Crotone,36,GK,36,3236,-,-,-,-,-,0.1,-,-,-,6.75
Pol Lirola,Sassuolo,21,"D(R),M(R)",17(5),1547,-,3,0.3,0.5,1.1,0.5,-,0.6,0.9,6.75
Antonino Ragusa,Sassuolo,29,AM(L),16(9),1435,4,2,1.1,0.6,1,1.5,0.3,0.5,1.4,6.75
Marco Benassi,Torino,24,AM(CR),24(4),2058,5,2,1.6,1,0.5,0.5,0.1,0.6,0.9,6.75
Abdoulay Konko,Atalanta,35,"D(LR),M(R)",7(3),618,-,-,0.4,0.1,0.9,0.7,-,1.2,1.2,6.75
Andrea Rispoli,Palermo,30,"D(R),M(R)",30(2),2686,6,3,0.8,1.2,0.6,0.5,0.1,0.8,1,6.75
Vincent Laurini,Empoli,30,D(R),24,1921,-,-,0.1,0.3,1.1,1.3,-,0.9,0.7,6.75
Fabio Pisacane,Cagliari,33,D(CLR),29,2554,1,1,0.3,0.2,0.5,0.9,0.1,0.7,0.6,6.75
Samir Handanovic,Inter,34,GK,37,3330,-,-,-,-,-,0.1,-,-,-,6.75
Darko Lazovic,Genoa,28,M(LR),30(3),2463,2,4,0.8,1.4,1.3,0.5,0.2,0.6,0.9,6.75
Vasco Regini,Sampdoria,28,D(CL),30(4),2779,-,4,0.3,0.6,0.6,0.4,-,0.4,0.6,6.75
Éder,Inter,32,"AM(CLR),FW",13(20),1480,8,4,1.6,1,0.5,1,0.1,0.8,1,6.74
Saphir Taïder,Bologna,27,M(C),22(2),1902,3,-,1.6,0.5,0.8,1.4,0.1,1.2,1.3,6.74
Mattia De Sciglio,AC Milan,26,"D(LR),M(LR)",23(2),2091,-,2,0.4,0.6,0.2,0.4,-,0.6,0.5,6.74
Sven Kums,Udinese,31,DMC,20(9),1831,-,1,0.3,1,0.5,0.5,-,0.7,0.6,6.74
Mirko Valdifiori,Torino,33,DMC,22(2),1784,-,-,0.4,0.9,0.5,0.8,-,0.5,0.8,6.74
Nicolás Spolli,Chievo,36,D(C),15(6),1591,-,-,0.4,-,0.2,1.1,-,-,0.2,6.74
Jean-Christophe Bahebeck,Pescara,26,"AM(LR),FW",11(4),821,4,1,2,0.3,1.1,1,0.5,1.5,1.3,6.74
Karol Linetty,Sampdoria,24,M(C),27(8),2386,1,4,0.6,0.8,1.1,1.5,-,1.1,1.2,6.74
Aleandro Rosi,Crotone,32,"D(R),M(R)",30(1),2564,1,1,0.5,0.5,0.7,1.7,0.3,0.9,0.9,6.73
Gabriele Angella,Udinese,30,D(C),10(4),1014,1,-,0.5,0.1,-,0.4,-,-,0.1,6.73
Riccardo Meggiorini,Chievo,33,FW,20(7),1737,3,-,1.9,0.4,0.5,1.6,0.7,0.8,1.4,6.73
Jakub Jankto,Udinese,23,AM(CL),24(5),1906,5,4,1.1,1.3,0.4,0.9,-,0.7,0.8,6.73
Andrea Nalini,Crotone,29,AM(LR),7(10),815,2,2,0.7,0.9,0.5,1.4,0.4,1.2,1.7,6.72
Antonio Mirante,Bologna,35,GK,21,1880,-,-,-,-,-,-,-,-,-,6.72
Ângelo Da Costa,Bologna,35,GK,17(1),1540,-,-,-,0.1,-,0.1,-,-,0.1,6.72
Lucas Ocampos,AC Milan,24,"M(CLR),FW",4(8),535,-,1,1.5,0.5,1.9,1.2,0.1,1.9,1,6.72
