Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Marco Estrada,Montpellier,36,M(C),25(5),2142,2,3,7,-,2,82.8,0.3,2,7.14
Maxime Gonalons,Lyon,30,"D(C),M(C)",34(1),3056,1,2,7,-,0.8,84.7,1.1,3,7.14
Serge Aurier,Toulouse,26,"D(CLR),M(R)",9(1),783,1,-,3,-,0.5,79,1.3,-,7.14
Kader Mangane,Rennes,36,"D(C),DMC",12(1),1032,2,-,2,-,0.8,80.4,1,-,7.13
Jeremie Bréchet,Sochaux,39,D(C),4(1),443,-,-,1,-,0.2,79.1,1.8,-,7.12
Willy Boly,Auxerre,28,D(C),32(1),2851,1,-,4,1,0.4,75.9,2.1,1,7.12
Daniel Congré,Toulouse,34,D(CLR),37,3330,-,-,5,-,0.3,81.8,1.6,2,7.11
Geoffrey Jourdren,Montpellier,33,GK,34,3060,-,-,2,-,-,57.3,-,4,7.11
Benjamin Corgnet,Dijon,32,"M(CLR),FW",35(1),2984,8,3,2,-,1.9,58.8,3.3,3,7.11
Loic Perrin,Saint-Etienne,33,D(C),10(1),816,-,1,-,-,0.5,79.4,1.4,-,7.10
Julien Féret,Rennes,36,M(C),33(2),2713,8,10,4,-,1.7,77.7,0.6,4,7.10
Christophe Jallet,Paris Saint-Germain,35,D(LR),26(7),2399,3,5,1,1,0.7,83,1.2,1,7.10
Thomas Heurtaux,Caen,30,D(CR),35(1),3110,5,1,7,-,0.5,71.9,1.6,3,7.10
Renato Civelli,Nice,35,D(C),34,3056,4,6,4,1,1.1,76.2,1.6,2,7.10
Steven Mouyokolo,Sochaux,32,"D(CL),DMC",4,278,-,-,-,-,-,80.6,2.5,-,7.10
Jonathan Pitroipa,Rennes,33,"M(LR),FW",34(2),3016,6,7,-,-,1.9,79.9,0.1,3,7.10
Bakaye Traoré,Nancy,34,M(C),19(3),1694,5,1,2,-,1.8,82.9,1,2,7.09
Fabián Monzón,Nice,32,"D(L),M(L)",34,3055,8,-,7,1,1.8,72.8,1.6,1,7.08
Cheikh M'Bengue,Toulouse,30,"D(CL),M(L)",30,2605,1,1,9,-,0.2,81.4,1,-,7.08
Landry N'Guémo,Bordeaux,33,M(C),30(3),2757,1,1,6,-,0.7,84,0.4,3,7.08
Pavle Ninkov,Toulouse,34,"D(R),M(R)",25(4),2241,-,1,4,1,0.3,76.7,0.3,1,7.08
Alain Traoré,Auxerre,30,"M(C),FW",26(1),2147,9,4,5,-,2.7,67.3,1.1,3,7.08
Blaise Matuidi,Paris Saint-Germain,32,M(CL),25(4),2170,1,1,7,-,0.4,87,1,-,7.08
Jaroslav Plasil,Bordeaux,37,M(C),38,3363,3,4,5,-,1.2,80.2,0.9,3,7.08
Aymen Abdennour,Toulouse,29,D(C),32,2880,2,-,7,-,0.6,84.6,1.3,-,7.07
Pierre-Emerick Aubameyang,Saint-Etienne,30,"M(LR),FW",36,3156,16,7,2,-,3.4,68.6,0.9,4,7.07
Antoine Devaux,Toulouse,34,M(C),20(2),1659,2,1,4,1,0.8,77,1.1,1,7.07
Jérémy Morel,Marseille,35,D(CL),31(2),2762,-,1,3,-,0.5,74.2,0.6,-,7.07
Pierrick Cros,Sochaux,28,GK,7,630,-,-,-,-,-,52.4,0.3,-,7.07
Henrique,Bordeaux,36,D(C),22(1),1988,2,-,5,1,0.6,74.2,2.1,1,7.07
Thiago Motta,Paris Saint-Germain,36,M(C),14,1260,2,1,6,-,0.7,88.1,0.5,-,7.07
Ryad Boudebouz,Sochaux,29,"M(CLR),FW",34(2),3048,6,5,3,-,1.8,79.6,0.2,5,7.07
Paul Baysse,Brest,31,D(CR),33(1),2986,1,-,5,-,0.7,70.6,1.6,2,7.06
Milan Bisevac,Paris Saint-Germain,35,D(C),17(2),1542,1,1,3,-,0.5,80.8,2.2,1,7.06
Aldo Angoula,Evian Thonon Gaillard,38,D(C),29(1),2577,2,-,7,1,0.7,74.7,2.5,3,7.06
Nicolas Maurice-Belay,Bordeaux,34,"M(CL),FW",35,2973,4,4,3,-,1.5,78.8,0.6,2,7.06
Sylvain Marchal,Saint-Etienne,39,D(C),28(1),2457,2,1,11,-,0.4,85,2.9,-,7.05
Stéphane Grichting,Auxerre,40,"D(CL),DMC",32(1),2909,-,-,4,-,-,77.2,1,1,7.05
César Azpilicueta,Marseille,29,"D(CLR),M(R)",27(3),2522,1,2,5,-,0.6,74.3,0.9,3,7.05
Dejan Lovren,Lyon,29,D(C),18,1600,1,1,3,1,0.2,80.3,2.2,1,7.05
Souleymane Diawara,Marseille,40,D(C),23,1957,1,1,3,-,0.6,82.4,2,-,7.05
Kévin Olimpa,Bordeaux,31,GK,1,90,-,-,-,-,-,46.2,-,-,7.05
Mohamed Fofana,Toulouse,34,D(C),6,540,-,-,3,-,0.3,86.5,1.2,-,7.04
Garry Bocaly,Montpellier,31,D(R),33(1),2967,-,4,6,-,0.4,79.7,0.5,-,7.04
Ousmane Coulibaly,Brest,29,"D(R),M(R)",17(1),1521,-,-,5,-,0.6,72,1.6,-,7.04
Franck Beria,Lille,36,D(CLR),32,2803,-,1,8,-,0.4,82.5,1.6,1,7.04
Nicolas Nkoulou,Marseille,29,D(C),30,2688,-,-,5,1,0.1,89,1.2,-,7.04
Cris,Lyon,42,D(C),20,1739,2,-,3,-,0.3,85.4,1.9,-,7.03
Cédric Barbosa,Evian Thonon Gaillard,43,M(CLR),24(5),1908,8,8,6,-,1.1,71.2,0.3,5,7.03
David Ospina,Nice,30,GK,37,3263,-,-,4,1,-,60.4,-,3,7.03
Guillermo Ochoa,AC Ajaccio,33,GK,37,3327,-,-,2,-,-,47.2,-,2,7.03
Michel Bastos,Lyon,35,"D(L),M(CLR)",23(3),2090,6,8,2,-,2.3,81.9,0.3,2,7.03
Younousse Sankharé,Dijon,29,M(C),31(2),2744,4,-,12,1,0.9,70.8,1.7,1,7.03
Kim Källström,Lyon,36,M(C),32,2721,-,5,6,-,1.3,78.1,0.4,-,7.02
Gaël Danic,Valenciennes,37,AM(CLR),33(1),2853,7,3,2,-,2.1,69,0.5,3,7.02
Lucas Digne,Lille,25,D(L),13(3),1203,-,-,1,-,0.1,80.3,1.9,-,7.02
Mohamed Sissoko,Paris Saint-Germain,34,M(C),22(3),1823,2,1,7,2,0.6,83,2.4,-,7.02
Grégory Bourillon,Lorient,34,"D(C),DMC",20,1789,1,2,1,-,0.5,82.3,0.8,1,7.02
Abdoulaye Keita,Bordeaux,28,Goalkeeper,0(1),13,-,-,-,-,-,25,-,-,7.01
Jires Kembo-Ekoko,Rennes,31,"M(LR),FW",24(8),1897,10,-,4,-,3.2,73.8,0.3,3,7.01
Steve Mandanda,Marseille,34,GK,38,3420,-,-,2,-,-,59.2,0.1,1,7.00
Salif Sané,Nancy,28,"D(C),DMC",30(2),2693,2,-,3,-,0.8,75.6,2.3,1,7.00
Bennard Yao Kumordzi,Dijon,34,DMC,16,1414,1,-,5,1,0.6,71.8,2.2,1,7.00
Jean Calvé,Nancy,35,D(R),7(1),599,1,2,2,-,0.8,69.9,0.1,1,7.00
Lionel Cappone,Brest,40,GK,1,90,-,-,-,-,-,50,-,-,7.00
Nemanja Pejcinovic,Nice,31,D(CR),23,1979,1,-,3,-,0.3,84.5,1.4,1,7.00
Cédric Cambon,Evian Thonon Gaillard,32,D(C),32(1),2930,3,1,4,-,0.4,79,1,-,7.00
Florent Balmont,Lille,39,DMC,30,2417,2,-,4,-,1.3,89.1,0.1,1,7.00
Alou Diarra,Marseille,37,"D(C),M(C)",28(6),2372,2,1,7,-,0.7,83.1,2.5,-,7.00
Quentin Westberg,Evian Thonon Gaillard,33,GK,2,180,-,-,-,-,-,52.9,-,-,7.00
Jérémy Clément,Saint-Etienne,34,M(C),35,3106,-,-,8,-,0.2,86.6,0.7,-,6.99
Marc Planus,Bordeaux,37,D(C),26(1),2266,1,-,5,1,-,81.8,0.3,1,6.98
Banel Nicolita,Saint-Etienne,34,M(R),16(3),1376,3,3,4,-,1.7,67.3,0.3,-,6.98
Lucas Mareque,Lorient,36,D(L),30(1),2605,-,1,7,-,0.3,80.4,-,-,6.98
Papa Demba Camara,Sochaux,26,Goalkeeper,0(1),71,-,-,-,-,-,46.2,-,-,6.98
Kévin Théophile-Catherine,Rennes,29,D(CLR),36,3240,-,-,7,-,0.4,77.9,1.6,1,6.98
Benoit Pedretti,Lille,38,M(C),26(5),2181,4,5,4,-,1,82.8,0.5,3,6.98
Alex,Paris Saint-Germain,37,D(C),15,1291,2,1,2,-,1,89.5,1.3,1,6.98
Yoan Gouffran,Bordeaux,33,"M(CLR),FW",31(3),2572,14,3,3,-,1.7,82,1.8,3,6.97
Jérémie Janot,Lorient,41,GK,3,270,-,-,1,-,-,52.9,-,-,6.97
Loïc Remy,Marseille,32,"M(LR),FW",27(2),2226,12,5,1,-,2.9,77.7,0.8,1,6.96
Michael Ciani,Bordeaux,35,D(C),30(1),2665,1,1,6,-,1,80.3,2,2,6.96
Marvin Martin,Sochaux,31,M(C),33,2864,2,8,10,-,1.2,79.7,0.2,1,6.96
Lisandro López,Lyon,36,"AM(L),FW",24(4),2237,16,1,2,-,2.6,82.2,0.5,5,6.96
Benoit Cheyrou,Marseille,38,M(C),27(6),2501,4,1,5,-,2,77.1,0.7,2,6.96
Romain Danzé,Rennes,32,"D(R),M(CR)",28(4),2696,1,4,3,-,0.4,77.9,0.7,1,6.96
Alexandre Raineau,Caen,33,D(C),16(3),1526,-,-,3,-,0.4,68.2,0.8,-,6.95
Francois Clerc,Nice,36,D(R),32,2837,4,2,4,-,0.6,79.9,1.2,1,6.95
Anthony Mounier,Nice,31,AM(CLR),25(4),2253,8,2,6,-,2.1,70,0.4,2,6.95
Faouzi Ghoulam,Saint-Etienne,28,D(L),32,2880,-,-,3,-,0.3,74.8,1.7,-,6.95
Vincent Pajot,Rennes,28,M(C),15(5),1324,-,-,2,-,1.2,85,1.5,1,6.95
Stephan Andersen,Evian Thonon Gaillard,37,GK,29(1),2639,-,1,1,-,-,39.5,-,2,6.95
Samba Diakité,Nancy,30,M(C),13(2),1131,-,-,5,-,0.5,80.5,0.8,1,6.95
Kamel Chafni,Auxerre,37,M(C),26(5),2285,2,4,7,1,0.9,80,0.4,2,6.94
Jamel Saihi,Montpellier,32,M(C),28(2),2429,-,1,9,-,0.4,85.8,0.8,-,6.94
Zoumana Camara,Paris Saint-Germain,40,D(C),17(2),1616,-,-,4,-,0.3,85.7,1.4,-,6.94
Grégory Lorenzi,Brest,35,D(L),14(1),1282,1,-,5,-,0.4,71.5,1.1,1,6.94
Yoann Poulard,AC Ajaccio,42,D(C),34,3060,2,-,1,-,0.2,79.8,1,3,6.94
Olivier Sorlin,Evian Thonon Gaillard,40,M(C),32(1),2783,2,1,10,-,0.3,82.9,0.5,-,6.94
Stéphane Ruffier,Saint-Etienne,32,GK,38,3420,-,-,2,-,-,49.4,-,6,6.94
Sébastien Puygrenier,Nancy,37,D(C),18,1620,2,1,3,-,0.8,75.1,1.2,1,6.93
Rio Mavuba,Lille,35,M(C),36(2),3270,1,1,5,-,0.2,88.4,0.4,-,6.93
Jean-Pascal Mignot,Saint-Etienne,38,D(C),25,2175,1,1,4,3,0.2,80.7,1.1,2,6.92
Jean-Armel Kana-Biyik,Rennes,29,D(C),33(1),2814,1,1,5,1,0.5,83.6,1.4,2,6.92
Josuha Guilavogui,Saint-Etienne,28,M(C),25(7),2349,2,3,7,-,0.9,82,1.2,1,6.91
Bruno Grougi,Brest,36,M(C),34,2961,9,4,7,-,2,76.6,0.3,2,6.91
Túlio de Melo,Lille,34,FW,10(6),937,5,2,2,1,2.3,64.3,2.8,-,6.91
Jérémy Sorbon,Caen,35,D(C),29(1),2591,-,-,2,-,0.1,76.4,1,1,6.91
Didier Digard,Nice,32,M(C),29(1),2389,-,1,5,-,0.6,72.7,1,2,6.91
Dimitri Payet,Lille,32,M(CLR),23(10),1869,6,6,3,-,2,76.9,0.2,2,6.90
Hugo Lloris,Lyon,32,GK,36,3195,-,-,-,1,-,55,0.1,2,6.90
John Boye,Rennes,32,D(C),14(5),1304,-,-,2,1,0.4,85.4,1.9,-,6.90
Benoît Trémoulinas,Bordeaux,33,"D(L),M(L)",36,3240,2,5,2,-,0.8,72.6,0.4,1,6.90
Christian Poulsen,Evian Thonon Gaillard,39,M(C),24,2106,-,-,10,-,0.4,79,1.6,1,6.90
Lossemy Karaboue,Nancy,31,"D(R),M(CR)",36(1),3178,2,5,3,-,1.7,81.5,0.3,2,6.90
Daniel Niculae,Nancy,36,"AM(CLR),FW",28(3),2531,6,2,2,-,2.2,66,2.6,3,6.89
Marko Basa,Lille,36,D(C),22,1790,2,-,3,-,0.5,87.5,1.7,-,6.89
Fabien Audard,Lorient,41,GK,29,2468,-,-,1,1,-,58.1,-,4,6.89
Max-Alain Gradel,Saint-Etienne,31,"M(LR),FW",19(10),1755,6,3,1,-,1.5,74.3,0.2,3,6.89
Bakary Sako,Saint-Etienne,31,"M(L),FW",28(8),2685,4,3,4,-,2.8,76.1,0.6,1,6.89
Rudy Mater,Valenciennes,38,D(R),25(4),2283,-,1,5,-,0.4,67.6,0.5,2,6.89
Fabrice Pierre Begeorgi Cabezas,AC Ajaccio,32,D(L),3,246,-,-,-,-,0.3,67.4,0.7,-,6.89
Jonathan Zebina,Brest,40,D(C),27(1),2291,-,-,6,1,0.4,81.7,1.2,-,6.89
John Utaka,Montpellier,37,"M(L),FW",34(1),2970,7,1,5,-,2.2,78.6,0.3,1,6.89
Lamine Koné,Lorient,30,D(C),20(1),1737,1,1,7,1,0.5,77.8,1.7,2,6.88
Modibo Maiga,Sochaux,31,FW,17(6),1614,9,1,2,1,2,67.8,3.4,2,6.88
Baptiste Reynet,Dijon,28,GK,37,3330,-,-,1,-,-,43.2,-,2,6.87
Édouard Cissé,Auxerre,41,"D(C),M(CR)",27(1),2393,2,1,10,-,0.7,78.7,1.6,-,6.87
Mamadou Sakho,Paris Saint-Germain,29,D(C),20(2),1774,-,-,4,1,0.4,86.8,2.7,-,6.87
Nicolas Seube,Caen,39,M(C),34(1),2925,1,1,6,-,0.5,74.7,0.9,1,6.87
Rémy Cabella,Montpellier,29,"M(CLR),FW",16(13),1433,3,2,2,-,1.8,86.8,0.1,2,6.86
Nolan Roux,Lille,31,"AM(LR),FW",10(7),960,5,1,-,-,2.1,76.6,0.6,-,6.86
Alexis Thébaux,Caen,34,GK,38,3420,-,-,2,-,-,51.5,0.1,3,6.86
Stéphane Mbia,Marseille,33,"D(C),M(C)",14(1),1145,2,-,5,1,0.9,87.1,0.9,1,6.85
Salvatore Sirigu,Paris Saint-Germain,32,GK,38,3420,-,-,1,-,-,53.5,-,1,6.85
David Rozehnal,Lille,38,"D(C),DMC",11(4),1090,1,1,6,-,0.4,82.3,1.1,-,6.85
Larrys Mabiala,Nice,31,D(C),8,720,-,-,1,-,0.8,79.8,0.9,-,6.85
Georges Mandjeck,Auxerre,30,M(C),15,1350,-,1,6,-,0.4,74.2,2,-,6.85
Santiago Gentiletti,Brest,34,D(C),15,1291,2,-,3,1,0.3,72.5,0.8,-,6.84
Jonathan Brison,Saint-Etienne,36,D(LR),3(1),229,-,1,1,-,0.5,62.3,2,-,6.84
Cédric Mongongu,Evian Thonon Gaillard,30,D(C),12(2),1113,3,-,1,1,0.4,75.5,1.3,1,6.84
Gregory Proment,Caen,40,"D(C),M(R)",25(8),2273,2,2,9,-,0.7,74.6,0.7,-,6.84
Johan Martial,Brest,28,D(C),24,2070,-,-,4,-,0.2,77,1.4,-,6.84
Reynald Lemaître,Nancy,36,D(L),16(8),1472,2,3,4,-,0.8,69.7,0.8,1,6.84
Florian Marange,Bordeaux,33,D(CL),1(1),94,-,-,-,-,0.5,76.5,1,-,6.84
Ceará,Paris Saint-Germain,39,D(LR),17(7),1524,1,-,3,-,0.4,80.3,1,-,6.83
Kafoumba Coulibaly,Nice,33,"D(CR),M(CR)",26(2),2418,1,2,4,-,1.4,77,0.5,1,6.83
Mariano,Bordeaux,33,"D(R),M(R)",19,1710,-,-,2,-,0.6,77.9,0.3,-,6.83
Gaël Kakuta,Dijon,28,M(CLR),12(2),1099,4,1,1,-,1.8,65.4,0.5,1,6.82
Anthony Réveillere,Lyon,39,D(LR),33,2970,-,3,4,-,0.3,78.6,0.5,-,6.82
Diacko Fofana,Nice,24,Defender,1,62,-,-,-,-,-,90,-,-,6.82
Morgan Amalfitano,Marseille,34,M(CLR),28(4),2466,1,4,9,-,1.6,80.5,0.3,1,6.82
Éric Bautheac,Dijon,31,AM(LR),28(6),2476,3,5,5,-,1.6,69.2,0.6,2,6.81
Zie Diabate,Dijon,30,D(C),12(2),1011,-,1,6,-,0.3,70.5,0.7,-,6.81
Nolan Roux,Brest,31,"AM(LR),FW",18,1562,4,1,4,-,3.2,70.3,0.5,1,6.81
Mathieu Bodmer,Paris Saint-Germain,36,"D(C),M(C)",21(10),2046,1,3,2,-,0.9,81.3,1.1,-,6.80
Mickaël Landreau,Lille,40,GK,38,3420,-,-,1,-,-,73.5,0.1,2,6.80
Omar Daf,Brest,42,D(CR),15(1),1302,1,-,4,-,0.1,70.7,0.2,1,6.80
Jacques-Alaixys Romao,Lorient,35,"D(C),M(C)",32,2869,1,1,10,2,0.9,82,0.7,2,6.79
Souleymane Camara,Montpellier,36,"M(R),FW",19(14),1934,9,5,2,-,1.5,79.3,0.7,1,6.79
Yacine Brahimi,Rennes,29,M(CLR),6(11),691,2,-,2,-,1.6,89.8,-,2,6.79
Aly Cissokho,Lyon,31,"D(L),M(L)",30(1),2670,-,1,5,-,0.5,79.4,1.1,-,6.79
Moussa Sow,Lille,33,"M(LR),FW",15(3),1326,6,3,1,-,2.6,73,0.7,2,6.79
Carlos Bocanegra,Saint-Etienne,40,D(C),1,90,-,-,-,-,-,71.4,1,-,6.79
Daisuke Matsui,Dijon,38,"AM(C),FW",2(1),137,-,-,-,-,0.7,83,1,-,6.79
Benjamin Stambouli,Montpellier,28,"D(C),M(C)",13(13),1332,-,2,2,1,0.2,78.8,0.5,-,6.79
Mathieu Peybernes,Sochaux,28,D(C),22(4),1952,1,-,3,2,0.3,77.6,1.2,3,6.79
Clément Chantôme,Paris Saint-Germain,31,M(C),8(7),833,-,3,1,-,0.2,88.4,0.7,-,6.79
Frédéric Bulot,Caen,28,AM(LR),35(3),3017,4,6,3,-,1.1,78.2,0.4,1,6.79
Bakary Koné,Lyon,31,D(C),25(3),2319,2,-,6,-,0.4,81.1,2,1,6.78
Tongo Doumbia,Rennes,29,M(C),19(6),1727,2,1,7,-,0.7,87.4,0.8,1,6.78
Dennis Oliech,Auxerre,34,"M(R),FW",29(4),2657,10,6,9,1,2.5,68.1,0.2,2,6.78
Fabien Lemoine,Saint-Etienne,32,M(C),24(3),2044,-,4,8,-,0.9,81.8,0.5,-,6.78
Cédric Carrasso,Bordeaux,37,GK,37,3316,-,-,1,1,-,51.9,-,-,6.78
Yoann Gourcuff,Lyon,32,M(CL),10(3),813,2,2,1,1,1.3,83.4,-,2,6.78
Benjamin André,AC Ajaccio,28,"D(R),M(CLR)",30(3),2656,4,2,12,-,1,76,1.3,1,6.78
Gaëtan Bong,Valenciennes,31,D(L),27(1),2401,-,-,5,-,0.7,71.9,1,1,6.78
Siaka Tiéné,Paris Saint-Germain,37,"D(L),M(L)",16(7),1482,1,3,3,-,0.3,82.4,0.3,-,6.78
Jordan Loties,Nancy,34,"D(C),DMC",23(2),2091,-,1,3,-,0.4,77.9,1.2,1,6.78
Cedric Varrault,Dijon,39,D(C),24,1962,-,-,7,-,0.1,72.7,1,-,6.77
Adrien Regattin,Toulouse,27,M(CLR),14(7),1164,2,4,3,-,1.2,82,-,-,6.77
Kevin Anin,Sochaux,32,M(C),14,1260,-,-,2,-,0.5,82,1.6,-,6.77
Bafétimbi Gomis,Lyon,33,FW,29(7),2462,14,2,2,-,2.7,79.6,0.6,1,6.77
Gregory Leca,Caen,39,"D(L),DMC",20(5),1730,1,1,2,-,0.3,72.9,0.9,-,6.77
Olivier Kapo,Auxerre,38,"AM(C),FW",11(4),938,4,-,1,-,1.7,73,1.3,-,6.77
Karim Aït Fana,Montpellier,30,AM(CL),6(5),535,2,1,1,-,1.3,79,0.4,1,6.77
Nicolas Penneteau,Valenciennes,38,GK,38,3420,-,1,-,-,-,46.6,-,1,6.77
Carl Medjani,AC Ajaccio,34,"D(C),DMC",32(3),2904,2,-,3,1,0.5,70.9,1.3,3,6.77
Franck Tabanou,Toulouse,30,"D(L),M(L)",29(3),2470,3,4,2,2,1.7,75.4,1,1,6.77
Thomas Kahlenberg,Evian Thonon Gaillard,36,M(C),12(5),1071,2,4,2,-,0.8,82.9,0.3,-,6.77
Daniel Wass,Evian Thonon Gaillard,30,"D(LR),M(CLR)",27(2),2373,4,2,3,-,1.1,74.9,0.5,-,6.76
David Sauget,Sochaux,39,D(L),34(1),3051,-,1,2,1,0.4,77.2,0.9,-,6.76
Arnold Mvuemba,Lorient,34,DMC,34,2862,4,4,3,-,1.4,87.2,0.2,-,6.76
Johan Cavalli,AC Ajaccio,37,"M(C),FW",29(2),2293,4,5,12,1,1.7,66.3,0.2,4,6.76
Cedric Hengbart,Auxerre,38,D(CR),27,2392,1,-,3,-,0.5,72.1,1.5,-,6.76
Thomas Mangani,Nancy,32,M(C),16(8),1442,-,2,1,-,0.6,76.6,0.8,1,6.76
Loïc Poujol,Sochaux,30,"D(C),M(C)",13(6),1256,1,1,2,-,0.6,79.5,1,-,6.76
Paulo Machado,Toulouse,33,M(C),19(5),1441,3,-,2,-,1.8,75.2,-,2,6.76
Brice Dja Djédjé,Evian Thonon Gaillard,28,"D(R),DMC,M(R)",34,2949,2,1,4,-,0.8,70.3,0.3,-,6.76
Rafael Schmitz,Valenciennes,38,M(C),2,180,-,-,1,-,-,64.4,0.5,-,6.76
Teddy Richert,Sochaux,44,GK,31,2720,-,-,1,-,-,49.6,-,2,6.75
Maxwell,Paris Saint-Germain,37,D(L),13(1),1124,1,-,-,-,0.2,82.9,0.5,-,6.75
Mauro Cetto,Lille,37,D(C),6(1),576,-,-,1,1,0.3,85,2.1,-,6.75
Foued Kadir,Valenciennes,35,M(CLR),29(5),2514,4,4,4,-,1.6,76.4,0.5,2,6.75
Thierry Doubai,Sochaux,31,M(C),6(4),572,1,-,1,-,1.3,83.2,0.4,-,6.75
Benoit Lesoimier,Brest,36,M(L),28(8),2522,3,-,4,-,1,76,0.8,1,6.75
Geoffrey Dernis,Montpellier,38,M(C),13(7),1003,5,1,5,-,1.7,77.8,0.2,1,6.75
Chris Mavinga,Rennes,28,D(CL),9(5),889,-,-,4,-,0.1,81.8,0.8,-,6.74
Yann Jouffre,Lorient,34,"M(CR),FW",25(5),2143,3,7,5,-,1.6,82.8,0.2,2,6.74
Mickaël Chrétien,Nancy,34,D(R),4,360,-,-,-,-,-,69.4,1.8,-,6.74
Ludovic Obraniak,Lille,34,M(CLR),5(7),531,2,4,3,-,1,80.4,0.3,1,6.74
Moussa Sissoko,Toulouse,29,M(CR),33(2),2917,2,3,6,1,1.7,77.1,1.2,2,6.74
Fousseni Diawara,AC Ajaccio,38,D(R),21(2),1891,3,3,5,-,0.7,76.2,0.8,-,6.74
Benjamin Angoua,Valenciennes,32,D(CR),20,1728,-,-,4,-,0.4,76.2,1.6,-,6.74
Ahmed Kantari,Brest,34,D(C),9(3),918,-,-,2,-,0.1,75.3,1,-,6.73
Joël Sami,Nancy,34,D(CR),26(1),2348,-,1,4,1,0.2,71,1.4,-,6.73
Simon Falette,Lorient,27,D(C),1,90,-,-,-,-,-,71.9,3,-,6.73
Yannick Sagbo,Evian Thonon Gaillard,31,FW,30(3),2569,10,4,3,-,1.7,71.5,1.5,1,6.73
Adama Coulibaly,Auxerre,38,"D(CL),DMC",8,683,-,-,1,-,0.5,81.9,2,-,6.72
