Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Marcin Wasilewski,Leicester,39,D(CR),22(3),1991,1,0.2,22.6,67,-,2.2,-,7.13
Ciaran Clark,Aston Villa,29,D(CL),22(3),1994,2,0.2,36.2,79,-,3,-,7.12
Victor Wanyama,Southampton,28,DMC,26(6),2362,1,0.5,47.3,84.1,-,2.1,0.1,7.12
Costel Pantilimon,Sunderland,32,GK,28,2520,-,-,30.8,47.5,-,10.8,-,7.12
Jeffrey Schlupp,Leicester,26,"D(L),M(CL)",30(2),2539,2,0.7,22.6,71.2,0.5,1.4,-,7.11
Joleon Lescott,West Bromwich Albion,36,D(CL),34,3060,2,0.1,31.1,77.1,-,1.9,-,7.11
Robin van Persie,Manchester United,35,"AM(C),FW",25(2),2114,2,1,20.3,85.2,0.1,0.6,0.2,7.11
Federico Fernández,Swansea,30,D(C),27(1),2475,-,0.1,49.3,84.6,-,2.5,-,7.11
Diafra Sakho,West Ham,29,FW,20(3),1761,2,1,14.9,55.7,0.3,0.2,-,7.11
Michael Dawson,Hull,35,D(C),28,2434,-,0.2,33,75.5,-,4.7,-,7.11
Joey Barton,Queens Park Rangers,36,M(C),27(1),2351,3,2.1,48.8,73.2,1.4,5.2,0.1,7.10
Ki Sung-yueng,Swansea,30,DMC,30(3),2690,1,0.8,51.7,89.8,0.1,2,0.1,7.10
Jores Okore,Aston Villa,26,D(C),22(1),2009,-,0.3,38.8,86.2,-,3,-,7.10
Bacary Sagna,Manchester City,36,D(CR),8(1),740,-,1,51.3,82.7,0.3,1.8,0.1,7.09
James McCarthy,Everton,28,M(C),27(1),2404,1,0.6,50.5,85.6,0.1,3.2,-,7.09
Ryan Shawcross,Stoke,31,D(C),32,2832,1,0.4,35.7,76.9,-,3.4,-,7.09
Christian Eriksen,Tottenham,27,M(CLR),37(1),3142,2,2.2,52,82,0.8,1.7,0.1,7.09
Lukasz Fabianski,Swansea,34,GK,37,3308,-,-,28.1,55.8,-,7.8,-,7.09
Ben Mee,Burnley,29,D(CL),32(1),2888,1,0.5,33.7,66.5,0.2,3,-,7.09
Patrick van Aanholt,Sunderland,28,"D(L),M(L)",26(2),2306,5,1.3,33.3,81.5,0.4,1.4,-,7.09
Christian Benteke,Aston Villa,28,FW,26(3),2380,2,1.1,33.3,66.7,-,1,0.1,7.08
Fabian Delph,Aston Villa,29,"D(L),M(CL)",27(1),2434,3,1.3,59.8,85.2,0.6,5.2,0.1,7.08
Reece Burke,West Ham,22,D(CR),4(1),415,-,0.2,29.6,68.2,-,0.8,-,7.08
Aaron Ramsey,Arsenal,28,M(CR),23(6),2010,6,1.6,56.6,86,0.1,2,0.2,7.07
Richard Dunne,Queens Park Rangers,39,D(C),22(1),1874,-,0.1,24,64.1,-,2.7,-,7.07
Sammy Ameobi,Newcastle United,27,"AM(CLR),FW",15(10),1423,2,0.8,20.6,66.3,0.7,0.7,-,7.07
Toby Alderweireld,Southampton,30,D(CR),26,2263,-,0.3,42.6,80.2,0.2,5.2,-,7.07
Sadio Mané,Southampton,27,"AM(CLR),FW",24(6),2135,3,1.3,27.5,79.7,0.4,0.6,0.1,7.07
Per Mertesacker,Arsenal,34,D(C),35,3150,1,0.1,50.8,89.3,-,1.7,-,7.07
Erik Lamela,Tottenham,27,AM(CLR),25(8),2302,7,1.8,34.3,82.8,0.8,0.7,0.1,7.07
Eliaquim Mangala,Manchester City,28,D(C),24(1),2189,2,0.2,36.5,88.6,-,1.3,-,7.07
David Ospina,Arsenal,30,GK,18,1620,-,0.1,26.8,57.5,-,10.2,-,7.06
Jan Vertonghen,Tottenham,32,D(CL),31(1),2810,-,0.1,43.7,85.1,-,2.6,-,7.06
Michael Carrick,Manchester United,37,"D(C),M(C)",16(2),1457,2,0.4,60.5,89.6,-,5.9,0.1,7.06
Kieran Gibbs,Arsenal,29,"D(L),M(L)",18(4),1658,3,0.7,40.5,81.7,0.6,1,-,7.06
Yannick Bolasie,Crystal Palace,30,"AM(LR),FW",31(3),2778,6,1.4,19.6,71.6,0.9,0.4,-,7.05
Mamadou Sakho,Liverpool,29,D(C),15(1),1418,-,0.3,56.9,89.5,-,2.4,-,7.05
Brede Hangeland,Crystal Palace,38,D(C),12(2),1173,1,0.3,23.2,78.5,-,1.9,-,7.05
Emre Can,Liverpool,25,"D(CLR),DMC",23(4),2067,-,0.4,47.4,83.2,0.1,2.7,-,7.05
Michael Keane,Burnley,26,D(CR),17(4),1595,1,0.2,29.7,77.5,-,2.5,-,7.04
Joel Ward,Crystal Palace,29,"D(LR),DMC,M(R)",37,3330,-,0.6,31.9,69.5,0.4,1.8,-,7.04
Nathaniel Clyne,Southampton,28,"D(LR),M(R)",35,3147,-,0.6,42.9,78.5,0.5,2.1,-,7.04
Mark Noble,West Ham,32,M(C),27(1),2308,3,1.6,49.1,85.2,0.9,3.3,0.2,7.04
Winston Reid,West Ham,30,D(C),29(1),2503,-,0.3,29.9,79.3,-,2.3,-,7.03
John Terry,Chelsea,38,D(C),38,3420,-,0.2,42.3,89.6,-,1.6,-,7.03
Graziano Pellè,Southampton,33,FW,37(1),3284,2,1.1,32.1,65.3,0.1,0.8,-,7.03
James Chester,Hull,30,D(CLR),23,1876,-,0.2,32.8,82,-,1.9,-,7.03
Michael Duff,Burnley,41,D(C),21,1809,-,0.2,30.4,71.2,-,4.6,-,7.02
Martín Demichelis,Manchester City,38,D(C),28(3),2559,-,0.2,44.4,87.2,-,1.6,-,7.02
James Milner,Manchester City,33,"D(LR),M(CLR)",18(14),1744,7,1.6,31.5,79.5,0.8,1,0.1,7.02
Nabil Bentaleb,Tottenham,24,M(C),25(1),2195,2,0.6,61,86.8,0.1,2.5,0.1,7.02
Younes Kaboul,Tottenham,33,D(C),11,990,-,0.4,46.7,79.8,0.1,4.3,-,7.02
Willian,Chelsea,30,AM(CLR),28(8),2418,3,1.4,38,85.1,0.7,2.4,-,7.02
Ryan Bertrand,Southampton,29,"D(CL),M(L)",34,3055,2,0.8,41.1,79.4,0.9,2.3,-,7.02
Erik Pieters,Stoke,30,"D(L),M(L)",29(2),2564,2,0.5,34.8,80.7,0.5,1.9,-,7.02
Sebastian Larsson,Sunderland,34,M(CR),36,3061,3,1.6,38.5,81.8,1.6,2.5,0.1,7.01
Steven Nzonzi,Stoke,30,M(C),38,3376,1,0.9,56.6,85,0.2,2.3,-,7.01
Daniel Sturridge,Liverpool,29,"M(R),FW",7(5),750,1,0.9,20.8,79.2,0.2,0.7,0.2,7.01
Stewart Downing,West Ham,34,"D(L),M(CLR)",37,3314,8,2.3,40,85,2.2,3.1,0.1,7.00
Ángel Di María,Manchester United,31,"M(CLR),FW",20(7),1645,10,1.9,31.3,77.8,1.6,2.5,0.1,7.00
Calum Chambers,Arsenal,24,"D(CR),DMC",17(6),1571,1,0.5,38.4,82.8,0.4,1.3,-,7.00
Antolín Alcaraz,Everton,36,D(C),6(2),527,-,-,44.6,85.4,-,4,-,7.00
Jason Puncheon,Crystal Palace,33,M(CLR),31(6),2825,7,1.8,30.9,76.4,1.4,1.8,0.1,6.99
Rémy Cabella,Newcastle United,29,"M(CLR),FW",21(10),1947,2,1.2,29,82.6,0.5,0.6,0.1,6.99
Ritchie de Laet,Leicester,30,D(LR),20(6),1884,1,0.5,23.7,69.4,0.2,1.5,-,6.99
Craig Gardner,West Bromwich Albion,32,"D(R),M(CLR)",30(5),2684,4,1,30.6,75.3,0.4,1.5,0.1,6.99
George Boyd,Burnley,33,M(CLR),35,3014,2,1,18.5,74.3,0.5,0.6,-,6.99
Charlie Austin,Queens Park Rangers,29,FW,35,3069,5,0.7,21.5,65.9,0.3,0.6,-,6.99
Dusan Tadic,Southampton,30,"AM(CLR),FW",24(7),2064,7,2.2,27.5,78.2,1.7,0.4,0.1,6.98
Dejan Lovren,Liverpool,29,D(C),22(4),2036,-,0.1,53.5,85.2,-,2.8,-,6.98
Jesús Navas,Manchester City,33,"D(R),M(R)",23(12),2248,8,2.3,38.2,85.4,1.7,0.7,0.1,6.98
Mauricio Isla,Queens Park Rangers,31,"D(R),M(CR)",24(2),2132,2,1.2,33.7,74.9,0.8,2,-,6.98
Mauro Zárate,West Ham,32,"M(CLR),FW",5(2),415,1,1,19.4,84.6,0.7,0.1,0.1,6.98
Esteban Cambiasso,Leicester,38,"D(C),M(C)",27(4),2423,1,1.2,36.1,73.6,0.6,2.3,0.1,6.97
Geoff Cameron,Stoke,33,"D(CLR),DMC",21(6),2135,1,0.4,33.6,75,0.4,1.6,-,6.97
Jack Butland,Stoke,26,GK,3,270,-,-,32.7,45.9,-,8.3,-,6.97
Kyle Walker,Tottenham,29,"D(CR),M(R)",15,1307,-,0.7,50.3,80,0.3,2.4,-,6.97
Wilfried Zaha,Crystal Palace,26,"AM(LR),FW",23(8),1982,2,0.5,13.1,73.3,0.6,0.3,-,6.97
Gareth McAuley,West Bromwich Albion,39,D(C),24,2072,-,0.1,25.5,71.4,-,2.8,-,6.97
Marc Muniesa,Stoke,27,D(CL),14(5),1387,-,0.2,29.9,81.4,0.2,1.2,-,6.97
Alexandre Song,West Ham,31,M(C),25(3),2249,3,1,43.5,76.7,0.1,2.7,0.3,6.97
Lucas Leiva,Liverpool,32,"D(C),M(C)",16(4),1315,-,0.4,52.5,87.2,-,2.1,-,6.97
Gary Cahill,Chelsea,33,D(C),33(3),2985,-,0.1,36.6,86.5,-,2,-,6.96
Harry Maguire,Hull,26,D(C),0(3),92,-,-,15.3,56.5,-,1.7,-,6.96
Scott Dann,Crystal Palace,32,D(C),34,2923,3,0.4,24.6,66.4,0.1,3.2,-,6.96
Robbie Brady,Hull,27,"D(L),M(CLR)",17(10),1756,2,1.3,27.5,69.2,1.8,1.6,-,6.95
Phil Bardsley,Stoke,34,D(LR),24(1),2082,1,0.7,28.8,74.8,0.5,1.6,-,6.95
Steven Gerrard,Liverpool,39,M(C),25(4),2238,1,1.8,52.8,85,1,5.3,0.1,6.95
Nathan Baker,Aston Villa,28,D(CL),8(3),763,-,0.4,17.5,77.1,-,1,-,6.95
Neil Taylor,Swansea,30,"D(L),M(L)",34,3000,2,0.6,38.1,83.6,0.4,1.5,-,6.95
Mohamed Diamé,Hull,32,M(CLR),10(2),879,-,0.3,25.6,85.3,-,1.1,0.1,6.94
Samir Nasri,Manchester City,32,M(CLR),18(6),1580,6,2.2,51.2,90.2,0.8,0.6,0.1,6.94
Steve Harper,Hull,44,GK,10,853,-,-,25.3,43.5,-,7.7,-,6.93
Eric Dier,Tottenham,25,"D(CR),DMC",25(3),2291,2,0.5,43.9,79.1,0.4,2.5,-,6.93
Kyle Naughton,Swansea,30,"D(LR),M(R)",10,858,1,0.3,54.5,81.7,0.2,1.6,-,6.93
Sandro,Queens Park Rangers,30,M(C),17,1221,-,0.2,27.9,73.1,0.1,1.2,-,6.93
James Morrison,West Bromwich Albion,33,M(CR),29(4),2559,1,1.1,43,83.4,0.6,2.8,0.2,6.93
Jonathan Walters,Stoke,35,"M(CLR),FW",28(4),2424,4,0.8,21.3,65.7,0.3,0.4,-,6.93
Adam Lallana,Liverpool,31,AM(CLR),23(4),1792,3,1.2,27.5,82.5,0.4,0.6,0.1,6.93
Cheick Tioté,Newcastle United,33,M(C),10(1),898,2,0.7,62.5,81.7,0.1,4.4,-,6.92
Charlie Adam,Stoke,33,M(C),15(14),1508,1,1.1,26.2,76.6,0.9,2.9,-,6.92
Seamus Coleman,Everton,30,"D(R),M(R)",34(1),3065,2,1,35.9,84.5,0.4,1.5,-,6.92
Etienne Capoue,Tottenham,30,"D(C),M(CL)",11(1),901,-,0.3,59.5,87.4,-,6.3,0.1,6.92
Massadio Haidara,Newcastle United,26,D(L),12(3),1099,1,0.5,30.6,78,0.4,0.7,-,6.92
Moussa Sissoko,Newcastle United,29,M(CR),34,3032,2,1.3,38.9,79.1,0.4,1,0.2,6.92
Jack Colback,Newcastle United,29,"D(L),M(C)",35,3129,6,1.3,41.3,87.5,0.7,2.4,-,6.91
Paul McShane,Hull,33,D(C),19(1),1696,-,0.1,31.2,77.2,-,1.6,-,6.91
Glenn Whelan,Stoke,35,DMC,26(2),2265,-,0.7,47.6,84.6,0.3,3.2,-,6.91
Jefferson Montero,Swansea,29,M(L),15(15),1570,7,0.9,13.6,74.8,0.6,0.2,0.1,6.91
Sylvain Distin,Everton,41,D(C),12(1),1080,-,0.2,53.2,87,-,2.5,-,6.91
Jay Fulton,Swansea,25,DMC,1(1),114,-,-,32.5,76.9,-,0.5,-,6.91
Dedryck Boyata,Manchester City,28,D(C),1(1),91,-,-,23.5,87.2,-,0.5,-,6.90
Daryl Janmaat,Newcastle United,29,"D(R),M(R)",37,3255,6,0.8,38.1,74.4,0.6,2.1,-,6.90
Maya Yoshida,Southampton,30,D(CR),18(4),1691,1,0.2,45.7,81.1,0.1,3.9,-,6.90
Michel Vorm,Tottenham,35,GK,3(1),356,-,0.3,28.3,54.9,-,6,-,6.90
Santiago Vergini,Sunderland,30,D(CR),28(3),2623,-,0.2,36.8,77.2,0.1,1.9,-,6.90
Nacer Chadli,Tottenham,29,M(CLR),28(7),2417,5,1.2,30.5,83.3,0.3,0.8,-,6.90
Damien Delaney,Crystal Palace,37,D(C),28(1),2435,-,0.3,25.6,67.1,-,3.7,-,6.89
Paul Dummett,Newcastle United,27,D(CL),24(1),2109,-,0.6,33.8,74.4,0.1,2,-,6.89
Martin Kelly,Crystal Palace,29,D(CLR),27(4),2499,1,0.3,21.7,68.1,0.3,0.9,-,6.89
Sébastien Pocognoli,West Bromwich Albion,31,D(L),15,1217,-,0.6,27.9,71.1,0.7,1.1,-,6.89
Hugo Lloris,Tottenham,32,GK,35,3064,-,-,26.1,60.6,-,7.2,-,6.89
Petr Cech,Chelsea,37,GK,6(1),606,-,-,21,58.5,-,6.6,-,6.89
Fernando,Manchester City,31,DMC,22(3),1881,2,0.5,47.6,91.1,0.1,2,-,6.89
Danny Ings,Burnley,26,"AM(C),FW",35,3035,4,1,20.5,70.9,0.2,0.6,-,6.89
Angel Rangel,Swansea,36,D(R),22(5),2036,-,0.5,49.7,82.4,0.2,2.6,-,6.89
Filipe Luís,Chelsea,33,D(L),9(6),939,-,0.7,39.5,86.3,0.3,1.7,-,6.89
Juan Mata,Manchester United,31,AM(CLR),27(6),2309,4,1.5,44,89.5,0.7,3.2,0.2,6.89
Billy Jones,Sunderland,32,"D(CLR),M(R)",14,1256,-,0.4,25,72.3,0.2,1.1,-,6.89
Glenn Murray,Crystal Palace,35,FW,9(8),866,3,0.4,10.8,57.1,0.1,0.1,-,6.89
Wilfried Bony,Manchester City,30,FW,2(8),297,1,0.7,14.4,77.8,-,0.2,0.1,6.88
Javier Manquillo,Liverpool,25,"D(LR),M(R)",10,762,-,0.1,37.7,82.8,0.2,1.2,-,6.87
Matty James,Leicester,27,DMC,20(7),1892,1,1.4,30.1,81,1.1,1.5,-,6.87
Stevan Jovetic,Manchester City,29,"AM(C),FW",9(8),787,3,0.9,29.4,82.2,0.1,0.6,0.1,6.87
Anthony Réveillere,Sunderland,39,D(LR),15(1),1327,1,0.6,34.5,78.1,0.2,1.3,0.1,6.87
Vincent Kompany,Manchester City,33,D(C),23(2),2034,-,0.2,49.3,87.3,-,3.1,-,6.86
Ryan Mason,Tottenham,28,DMC,29(2),2326,4,0.9,51.9,83.6,0.1,3.7,0.1,6.86
Gareth Barry,Everton,38,M(C),33,2827,2,0.5,61.8,84.6,0.2,5.1,0.1,6.85
Aaron Cresswell,West Ham,29,"D(CL),M(L)",38,3420,4,0.9,35.4,72.2,0.7,3.6,-,6.85
Víctor Valdés,Manchester United,37,GK,1(1),106,-,-,29,43.1,-,6,-,6.85
Leonardo Ulloa,Leicester,32,FW,29(8),2409,3,1,24.3,72.7,0.2,0.4,-,6.85
Jack Wilshere,Arsenal,27,M(CLR),9(5),732,1,1.1,37.4,84.2,-,1.2,0.3,6.84
Claudio Yacob,West Bromwich Albion,31,DMC,16(4),1390,-,0.2,26.6,79.3,0.1,1.1,-,6.84
Clint Hill,Queens Park Rangers,40,D(CL),15(4),1410,-,0.7,22,64.8,0.4,2.4,-,6.84
Mame Biram Diouf,Stoke,31,"M(LR),FW",28(6),2438,3,0.8,13.3,65.9,0.1,0.1,-,6.83
Jonjo Shelvey,Swansea,27,M(C),28(3),2456,5,1,48.9,79.1,0.5,4.6,0.1,6.83
Lee Cattermole,Sunderland,31,M(C),26(2),2358,-,0.4,39.4,80.8,-,3.2,0.1,6.83
Alan Hutton,Aston Villa,34,D(LR),27(3),2418,-,0.8,37.2,76.4,1,1.9,-,6.83
Florin Gardos,Southampton,30,D(C),5(6),574,-,0.1,26.5,81.8,-,1.5,-,6.83
Maynor Figueroa,Hull,36,"D(CL),M(L)",2(1),210,-,0.7,31.7,71.6,0.3,1.7,-,6.82
Tom Heaton,Burnley,33,GK,38,3420,-,0.1,26.3,45.9,-,9.2,-,6.82
John O'Shea,Sunderland,38,D(C),37,3271,-,0.2,36.4,81.1,-,2.2,-,6.82
Marc Wilson,Stoke,31,"D(CL),DMC",25(2),2124,-,0.2,34.5,79.4,0.1,3.6,-,6.82
Joe Ledley,Crystal Palace,32,M(CL),30(2),2575,-,0.7,31.2,79.4,0.2,0.8,-,6.82
Joe Allen,Liverpool,29,M(C),16(5),1471,-,0.7,40.8,87.9,0.2,1.1,-,6.81
Aaron Lennon,Everton,32,M(LR),12(2),1072,-,1.1,23.4,78,0.3,0.7,0.1,6.81
Ryan Taylor,Newcastle United,34,DMC,11(3),907,1,1,32.4,72,1.8,2.4,-,6.81
Steven Davis,Southampton,34,M(CLR),32(3),2651,2,1.4,48.7,85.3,0.7,3.1,0.1,6.81
Connor Wickham,Sunderland,26,"AM(L),FW",31(5),2774,1,0.6,25.2,65,0.2,0.9,-,6.81
Fabricio Coloccini,Newcastle United,37,D(C),32,2837,-,0.1,32.8,85,-,2.6,-,6.81
Rio Ferdinand,Queens Park Rangers,40,D(C),11,990,-,-,33.8,83.3,-,4.6,-,6.80
Ross Barkley,Everton,25,M(CLR),22(7),1966,2,1.1,39.9,87.9,0.2,2.1,0.2,6.80
Steven Naismith,Everton,32,"AM(CLR),FW",22(9),2055,-,0.8,31.7,75.1,0.2,0.5,0.1,6.80
Darren Fletcher,West Bromwich Albion,35,M(C),15,1350,-,0.8,37.1,79.7,0.3,2.3,-,6.80
Adrián,West Ham,32,GK,38,3391,-,0.1,26.5,46.2,-,8.8,-,6.80
Jamie Vardy,Leicester,32,"AM(L),FW",26(8),2247,8,1,13.7,64.3,0.2,0.3,-,6.80
Kyle Bartley,Swansea,28,D(C),7,630,-,-,49.6,86.5,-,2.4,-,6.80
Tony Hibbert,Everton,38,D(R),4,331,-,-,38,83.6,-,2,-,6.80
Alex Bruce,Hull,34,D(C),17(5),1450,1,-,17.6,75.5,-,1.4,-,6.79
Glen Johnson,Liverpool,34,"D(CLR),M(R)",15(4),1331,-,0.3,35.7,83,0.2,1.5,-,6.79
