Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Davinson Sánchez,Ajax,23,D(C),32,2764,1.5,1.9,1,0.6,5.2,0.7,0.2,-,7.31
Kostas Lamprou,Willem II,27,GK,34,3060,-,-,-,-,0.8,0.1,-,-,7.29
Obbi Oularé,Willem II,23,FW,10(1),840,0.5,-,1.5,0.1,1.5,0.2,0.1,-,7.27
Stijn Wuytens,AZ Alkmaar,29,"D(C),DMC",33,2948,2.7,2.2,1.5,0.1,3.8,1,0.8,-,7.24
Iliass Bel Hassani,Heracles,26,AM(CLR),4,356,0.8,1,0.3,-,0.5,0.8,-,-,7.23
Guram Kashia,Vitesse,31,D(C),34,3016,2,2.9,1,0.6,5.7,0.9,0.6,1,7.23
Jan-Arie van der Heijden,Feyenoord,31,D(C),29(2),2601,2.1,1.8,1,0.4,3.5,0.5,0.4,-,7.22
Terence Kongolo,Feyenoord,25,D(CL),22(1),1824,1.9,1.7,0.9,0.2,3.3,0.3,0.3,-,7.21
Nick Viergever,Ajax,29,"D(CL),DMC",27(2),2456,1.1,2.4,0.8,0.5,3.5,0.5,0.4,-,7.21
Ridgeciano Haps,AZ Alkmaar,26,D(L),33,2914,2.9,2.6,1.1,0.2,3.1,0.7,0.1,-,7.19
Ricky van Wolfswinkel,Vitesse,30,FW,32,2764,1.1,0.2,1.9,0.1,1.5,0.5,0.2,-,7.19
Héctor Moreno,PSV Eindhoven,31,D(CL),32,2831,1,1.8,0.9,0.3,2.7,0.7,0.4,-,7.19
Justin Kluivert,Ajax,20,AM(LR),7(7),786,0.7,0.4,1.3,-,-,0.4,-,-,7.18
Dirk Kuyt,Feyenoord,38,"M(CLR),FW",27(4),2258,0.8,0.4,0.8,-,0.7,0.5,0.1,-,7.17
Gastón Pereiro,PSV Eindhoven,24,AM(CLR),26(4),2167,0.9,0.3,0.7,-,0.7,0.7,-,-,7.15
Joost van Aken,SC Heerenveen,25,D(CL),26,2317,1.8,2.3,1.3,1,7,0.3,0.5,-,7.14
Kristoffer Peterson,Heracles,24,AM(CLR),13(2),1132,0.7,0.4,0.8,-,0.4,0.7,0.1,-,7.13
Mimoun Mahi,FC Groningen,25,"AM(CLR),FW",30(2),2570,1.1,0.3,1.1,-,0.5,0.6,-,-,7.13
Markus Henriksen,AZ Alkmaar,26,M(C),3,198,1.7,-,1,-,0.3,-,-,-,7.10
Benjamin van Leer,Roda,27,GK,34,3060,-,0.1,-,-,0.8,-,-,-,7.10
Nicolas Isimat-Mirin,PSV Eindhoven,27,D(C),27(1),2450,1.3,0.9,0.8,0.8,4.9,0.2,0.6,-,7.10
Calvin Stengs,AZ Alkmaar,20,AM(R),3(2),312,1.8,0.6,0.2,-,0.6,0.8,-,-,7.09
Jetro Willems,PSV Eindhoven,25,"D(L),DMC,M(L)",24(1),2003,1.8,1,0.9,0.2,1.6,0.5,0.2,-,7.09
Christian Kum,Roda,33,D(CLR),30(1),2672,1.4,2.6,0.6,0.8,5.6,0.3,0.6,-,7.09
Marvelous Nakamba,Vitesse,25,M(C),31,2781,3.5,2.4,1.3,0.1,1.3,1.5,0.2,-,7.08
Willem Janssen,FC Utrecht,32,"D(C),M(C)",35(1),3107,1.2,2.3,1.1,0.5,4.8,0.5,0.6,-,7.08
Michael Verrips,Sparta Rotterdam,22,Goalkeeper,1,90,-,-,-,-,-,-,-,-,7.08
Bart Ramselaar,FC Utrecht,23,AM(CL),2,163,1,2.5,-,-,-,-,-,-,7.07
Jeroen van der Lely,Twente,23,D(LR),25(2),2199,3.9,2.6,0.6,0.4,3.6,1.5,0.2,-,7.06
Sofyan Amrabat,FC Utrecht,22,DMC,32(2),2823,1.9,1.2,2.1,-,1.1,1.1,0.2,-,7.06
Samuel Armenteros,Heracles,29,"AM(R),FW",28(1),2511,0.4,-,0.8,-,0.3,0.4,-,-,7.05
Rick Karsdorp,Feyenoord,24,D(R),29(1),2541,1.3,1.4,0.4,0.2,1.4,0.8,0.2,-,7.05
Milot Rashica,Vitesse,23,"AM(LR),FW",31(2),2542,1.5,0.5,0.8,-,0.5,1,-,-,7.04
Milan Massop,Excelsior,25,D(L),13(2),1206,2.7,2.1,1.3,0.3,5.3,0.5,0.7,-,7.03
Stijn Schaars,SC Heerenveen,35,DMC,19(3),1738,1.7,2,1,-,2,1,0.1,-,7.03
Joshua Brenet,PSV Eindhoven,25,"D(LR),M(R)",13(7),1263,2.1,1,0.5,0.1,1.1,0.8,0.1,-,7.03
Hidde ter Avest,Twente,22,"D(R),M(R)",31,2753,3.8,1.5,0.8,0.2,3.2,0.9,0.5,-,7.03
Kasper Larsen,FC Groningen,26,D(C),22,1923,0.7,1.5,0.5,0.6,8.4,0.2,0.8,-,7.03
Jordy de Wijs,Excelsior,24,D(C),15,1298,1.5,1.7,1.1,0.2,9.1,0.4,0.9,-,7.02
Sean Klaiber,FC Utrecht,24,"D(R),M(CR)",10(4),970,1.9,1.4,0.8,0.1,1.8,0.6,0.3,-,7.02
Robin Gosens,Heracles,24,"D(L),M(CL)",27(1),2330,2.7,1.8,0.7,-,3.1,0.6,0.3,-,7.02
Brandley Kuwas,Heracles,26,"AM(CR),FW",27(6),2402,1.1,0.2,0.9,-,0.1,0.5,-,-,7.00
Frenkie de Jong,Ajax,22,"D(C),DMC",1(3),149,0.5,-,0.3,-,0.3,-,-,-,6.99
Robin van der Meer,FC Utrecht,24,D(L),18(1),1545,1.9,1.8,0.6,0.6,3.3,0.2,0.2,-,6.99
Wout Weghorst,AZ Alkmaar,26,FW,27(6),2419,0.6,-,1.2,-,0.5,0.5,0.1,-,6.98
Derick Katuku Tshimanga,Willem II,30,D(L),21(1),1711,3,1.9,0.6,-,2.3,1.1,0.1,-,6.98
Samir Memisevic,FC Groningen,25,"D(C),DMC",21(5),1940,1,2.2,1.1,0.8,5.2,0.4,0.7,-,6.98
Kamohelo Mokotjo,Twente,28,DMC,32(1),2831,1.8,2.4,0.5,-,1.2,0.6,0.1,-,6.98
Derrick Luckassen,AZ Alkmaar,23,"D(CR),DMC",35,3084,2,1.5,1.7,0.3,3.5,0.7,0.5,-,6.97
Dario Dumic,NEC Nijmegen,27,D(C),34,3060,1.2,1.6,0.7,0.6,5.7,0.4,1,-,6.97
Hans Hateboer,FC Groningen,25,"D(R),M(R)",19,1710,2.2,1.9,0.8,0.1,2.6,0.7,0.4,-,6.97
Stefan Thesker,Twente,28,"D(CL),DMC",28(1),2431,1.3,2.2,0.9,0.5,5.5,0.4,0.7,1,6.97
Kevin Conboy,FC Utrecht,31,"D(L),DMC",14(3),1236,1.2,2,1.2,0.1,3.4,0.7,0.6,-,6.97
Jairo Riedewald,Ajax,22,"D(CL),DMC",11(5),1092,1.1,2.2,0.9,0.6,2,0.4,0.4,-,6.97
Lewis Baker,Vitesse,24,M(C),33,2908,0.6,1.1,0.7,-,0.4,1,0.2,-,6.96
Ryan Sanusi,Sparta Rotterdam,27,M(C),19(2),1682,2.9,1.9,1.8,-,1.2,1.5,0.4,-,6.96
Roy Kortsmit,Sparta Rotterdam,26,GK,33,2970,-,0.1,-,-,1.1,0.1,-,-,6.95
Reza Ghoochannejhad,SC Heerenveen,31,"AM(CR),FW",35,3014,0.5,0.2,0.9,-,0.5,0.3,0.1,-,6.95
Matthijs de Ligt,Ajax,19,D(C),6(5),565,1.4,1.2,0.5,0.2,3.9,0.3,0.5,-,6.95
Miquel Nelom,Feyenoord,28,D(L),12(5),1194,2.3,1.1,0.8,0.2,2,0.2,0.1,-,6.95
Valeri Qazaishvili,Vitesse,26,"AM(CLR),FW",2(1),161,0.7,0.7,1,-,0.3,-,-,-,6.95
Yoëll van Nieff,FC Groningen,26,"D(CL),DMC",18(5),1632,1.8,2,0.4,0.5,3.7,0.8,0.3,-,6.95
Sergio Padt,FC Groningen,29,GK,36,3240,-,-,-,-,1.2,-,-,-,6.94
Bersant Celina,Twente,22,"AM(CLR),FW",26(1),2158,0.6,0.3,0.3,-,0.4,0.7,-,-,6.94
Jurgen Mattheij,Excelsior,26,D(C),31,2662,1.7,1.8,1.5,0.2,8.9,0.8,0.6,1,6.94
Ryan Koolwijk,Excelsior,33,M(C),28(4),2349,2.5,2,1.3,-,1.8,1.2,0.1,1,6.93
Jeremiah St. Juste,SC Heerenveen,22,"D(CR),DMC",28,2336,2.3,2.3,1.2,1,4.8,0.4,0.5,1,6.93
Sander Duits,Go Ahead Eagles,35,DMC,29(1),2356,2.9,2,1.6,-,2.3,1.7,0.5,-,6.93
Dico Koppers,Willem II,27,"D(L),M(L)",11(6),1111,2.1,1.7,1.2,-,1.5,0.9,0.2,-,6.93
Dion Malone,ADO Den Haag,30,"D(R),DMC",13,1148,1.9,1.5,1.4,-,1.5,0.8,0.2,-,6.93
Ron Vlaar,AZ Alkmaar,34,D(C),23(1),2044,1.1,2.3,0.2,0.5,5.7,0.5,0.7,-,6.93
Adil Auassar,Roda,32,"D(C),M(CL)",24(5),2254,1.7,1.5,1.5,0.1,2.4,0.2,0.3,-,6.93
Daniel Crowley,Go Ahead Eagles,21,AM(C),15(1),1275,2,0.9,0.6,-,0.3,1.1,-,-,6.92
Zakaria Labyad,FC Utrecht,26,"AM(CLR),FW",11(7),1035,0.4,0.7,0.7,-,0.1,0.4,-,-,6.91
Jason Davidson,FC Groningen,28,D(L),22,1863,1.6,1.7,1,0.3,4.6,0.7,0.4,-,6.91
Ramon Leeuwin,FC Utrecht,31,D(C),35(1),3079,1.3,1.8,0.9,0.6,4.7,0.4,0.2,1,6.91
Hicham Faik,Excelsior,27,M(C),17(5),1560,1.8,1.7,0.6,-,0.9,1,0.2,-,6.91
Mats Seuntjens,AZ Alkmaar,27,"M(CLR),FW",19(6),1571,1.2,0.8,0.7,0.1,1,0.9,0.2,-,6.91
Maikel van der Werff,Vitesse,30,D(C),16(1),1353,1.3,0.9,1.2,0.5,5.7,0.4,0.4,-,6.91
Mohamed Rayhi,NEC Nijmegen,25,"AM(L),FW",21(5),1942,3.2,1,1.2,-,0.6,2.1,0.1,-,6.90
José San Román,ADO Den Haag,30,D(R),11(1),994,2.6,1.7,1.6,0.2,2.9,1.3,-,-,6.90
Sinan Bytyqi,Go Ahead Eagles,24,Midfielder,2(2),225,1,0.3,1.5,-,0.5,1,-,-,6.90
Jürgen Locadia,PSV Eindhoven,25,"AM(LR),FW",9(5),766,0.5,0.4,1,-,0.3,0.2,-,-,6.90
Joris Delle,NEC Nijmegen,29,GK,34,3060,-,0.1,-,-,1.7,-,-,1,6.90
Thomas Bruns,Heracles,27,AM(CL),31(1),2621,2.7,1.1,1.8,-,1.6,1.6,0.2,-,6.89
André Onana,Ajax,23,GK,32,2880,-,0.1,-,-,0.8,0.1,-,-,6.89
Jordens Peters,Willem II,32,D(C),31,2718,1.6,1.9,0.9,0.4,5.8,0.5,0.7,-,6.89
Matt Miazga,Vitesse,23,D(C),15(8),1436,1.3,1.2,0.7,0.3,5.1,0.2,0.5,-,6.88
Mikael Dyrestam,NEC Nijmegen,27,D(CR),15(2),1393,2.3,1.2,1,0.1,3.6,0.9,0.4,1,6.88
Brad Jones,Feyenoord,37,GK,32,2880,-,-,-,-,1.2,0.1,-,-,6.88
Bart Nieuwkoop,Feyenoord,23,D(R),6(7),589,1.8,1.5,0.4,0.2,0.9,0.8,0.2,-,6.88
Jonas Svensson,AZ Alkmaar,26,"D(R),DMC",13,1093,4.5,1.1,1.3,0.1,1.8,1.4,0.5,-,6.88
Marko Vejinovic,Feyenoord,29,M(C),1(1),106,3,0.5,-,-,0.5,-,-,-,6.88
Wout Brama,FC Utrecht,32,DMC,17(1),1570,1.6,2.3,1.5,0.1,2.1,0.8,0.4,-,6.87
Lucas Bijker,SC Heerenveen,26,D(CL),35,3080,1.9,2.3,0.9,0.3,3.7,0.5,0.2,-,6.87
Arbër Zeneli,SC Heerenveen,24,AM(LR),29(5),2499,0.6,0.3,0.4,-,0.1,0.6,-,-,6.87
Mohamed El Makrini,Roda,31,DMC,9(2),846,3.5,2.3,2.2,-,1.6,1.7,0.2,-,6.87
Aaron Meijers,ADO Den Haag,31,"D(L),DMC",19,1641,2.7,1.4,1.2,0.1,2.3,1.1,0.2,-,6.87
Stefano Marzo,SC Heerenveen,28,"D(R),DMC",35,3060,2.4,2,1.2,0.3,2.8,0.7,0.1,-,6.87
Bryan Linssen,FC Groningen,28,"AM(CLR),FW",25(5),2079,1.2,0.7,2.3,-,1,0.7,-,-,6.86
Eloy Room,Vitesse,30,GK,33,2951,-,-,-,-,0.9,-,-,-,6.86
Lerin Duarte,Heracles,28,"D(L),M(CR)",15(3),1181,2.2,1.6,1.7,0.1,0.7,0.7,0.2,-,6.86
Mark van der Maarel,FC Utrecht,29,D(CLR),13(9),1323,2.1,1.6,0.7,0.2,3.2,0.6,0.5,1,6.85
Bart Ramselaar,PSV Eindhoven,23,AM(CL),22(5),1822,0.6,0.6,0.3,-,0.2,0.6,0.1,-,6.85
Danny Holla,PEC Zwolle,31,DMC,24(1),2092,1.6,0.7,1.5,-,1.8,0.7,0.2,-,6.85
Bram Castro,Heracles,36,GK,34,2991,-,-,-,-,0.4,-,-,-,6.85
Thomas Kok,Willem II,21,Midfielder,1,90,6,3,-,-,6,4,1,-,6.85
André Fomitschow,NEC Nijmegen,28,D(L),23(2),1957,1.3,2,0.8,0.3,2.5,0.8,0.2,-,6.85
Heiko Westermann,Ajax,35,D(CLR),1(3),157,1.3,0.8,0.3,0.3,2.8,0.3,0.3,-,6.85
Danny Bakker,ADO Den Haag,24,"D(C),DMC",19,1628,2.5,2.1,1.2,0.3,4.1,1.2,0.7,-,6.85
Anwar El Ghazi,Ajax,24,"AM(LR),FW",7(5),621,0.3,0.4,0.3,0.1,-,0.2,-,-,6.85
Bram van Polen,PEC Zwolle,33,D(CLR),31,2687,2.8,2.2,1.3,0.3,4.1,0.7,0.6,1,6.85
Anouar Kali,Willem II,28,DMC,26(2),2373,3,1.8,1,-,0.9,1.8,0.2,-,6.84
David Jensen,FC Utrecht,27,GK,23(1),2116,-,-,-,-,0.4,0.1,-,-,6.84
Marcel Ritzmaier,Go Ahead Eagles,26,"D(L),M(CL)",28,2417,2.7,1.6,1.6,0.1,1.1,2,0.2,-,6.84
Tim Breukers,Heracles,31,D(LR),24(1),2206,2.6,2.1,0.9,0.2,3.7,0.9,0.6,-,6.84
Brahim Darri,Heracles,24,AM(L),14(15),1436,0.8,0.3,0.3,-,0.1,0.4,-,-,6.84
Joey Pelupessy,Heracles,26,DMC,34,2992,2.3,2.1,0.7,-,1.6,0.6,0.3,-,6.84
Joachim Andersen,Twente,23,D(C),21(1),1814,1.1,1.7,1.2,0.5,5.9,0.5,0.5,-,6.84
Loris Brogno,Sparta Rotterdam,26,AM(LR),18(4),1417,0.6,0.5,1,-,0.5,0.2,-,-,6.84
Mike te Wierik,Heracles,27,D(CR),29,2592,2,2.1,1.4,0.3,5.1,0.3,0.8,1,6.84
Ruben Yttergård Jenssen,FC Groningen,31,M(CL),35,3098,1.8,1.7,0.8,-,1.5,0.9,0.2,-,6.84
Fernando Lewis,AZ Alkmaar,26,"D(CR),M(L)",1(1),135,4.5,2,0.5,-,2.5,0.5,-,-,6.84
Denzel Dumfries,Sparta Rotterdam,23,D(R),30(1),2646,2.5,2,2.1,-,3.7,1.3,0.4,-,6.83
Oleksandr Zinchenko,PSV Eindhoven,22,"D(L),M(CR)",4(8),497,0.8,0.5,0.2,-,0.2,0.6,0.1,-,6.83
Darryl Lachman,Willem II,29,D(C),32,2880,0.9,1.3,0.4,0.4,5.3,0.3,0.7,1,6.83
Rico Strieder,FC Utrecht,26,DMC,16,1336,2.1,2,0.7,-,1.8,0.9,0.4,-,6.83
Edouard Duplan,ADO Den Haag,36,AM(CLR),29(4),2522,1.2,0.7,1.1,-,1.3,0.8,0.1,-,6.83
Luciano Narsingh,PSV Eindhoven,28,AM(LR),9(6),801,0.7,0.1,0.5,-,-,0.4,0.1,-,6.83
Arnold Kruiswijk,Vitesse,34,D(CL),24(3),2105,2.4,2,1.3,0.2,2.7,0.6,0.2,-,6.83
Khalid Karami,Excelsior,29,D(LR),33,2970,1.3,1.6,0.8,0.1,2.7,0.7,0.3,-,6.82
Nicolai Brock-Madsen,PEC Zwolle,26,FW,20(3),1772,0.5,0.2,1.6,-,0.9,0.4,-,-,6.82
Rens van Eijden,AZ Alkmaar,31,D(C),23,2026,1.3,1.7,1,0.6,5,0.6,0.3,-,6.82
Gyrano Kerk,FC Utrecht,23,"AM(R),FW",14(4),1129,0.7,0.2,1.1,-,0.2,0.5,-,-,6.82
Michel Breuer,Sparta Rotterdam,39,D(C),32,2764,0.6,1.9,0.3,0.7,5.7,0.5,1,-,6.81
Giovanni Troupée,FC Utrecht,21,D(R),27(4),2401,1.9,1.2,0.9,0.2,2.5,0.7,0.3,-,6.81
Simon Tibbling,FC Groningen,24,"DMC,M(R)",22(4),1878,1.2,0.4,0.8,-,0.5,0.8,-,-,6.81
Funso Ojo,Willem II,27,DMC,28,2495,1.8,1.7,1.9,-,2.3,0.9,0.4,-,6.81
Sander Fischer,Go Ahead Eagles,30,D(C),33,2938,2,2,1,1.5,6,0.3,1,-,6.80
Kenny Tete,Ajax,23,"D(R),M(R)",5,450,2.6,1.6,1.2,0.6,3.2,0.2,0.4,1,6.80
Calvin Verdonk,PEC Zwolle,22,D(L),14(3),1357,3.8,1.8,0.9,0.4,4.4,0.9,0.1,-,6.80
Yuki Kobayashi,SC Heerenveen,27,AM(CR),30(1),2686,1.5,1.5,0.8,-,1.3,1.3,0.2,-,6.80
Queensy Menig,PEC Zwolle,23,"AM(LR),FW",29(2),2532,0.6,0.4,0.3,-,0.4,0.6,0.1,-,6.79
Glenn Bijl,FC Groningen,23,"D(R),DMC",2,180,1,2.5,1.5,0.5,3,-,-,-,6.79
Jorrit Hendrix,PSV Eindhoven,24,"D(C),DMC",8(11),893,1.1,1.1,0.7,0.1,0.5,0.4,0.1,-,6.79
Daryl Werker,Roda,25,D(C),19(4),1754,2,1.6,1.4,1,6.5,0.5,0.9,-,6.79
Iliass Bel Hassani,AZ Alkmaar,26,AM(CLR),14(11),1315,1,0.2,0.3,-,-,0.6,0.1,-,6.79
Tom Beugelsdijk,ADO Den Haag,28,D(C),26(2),2331,1.5,1.4,0.7,0.7,6.5,0.6,1.1,1,6.79
Ernestas Setkus,ADO Den Haag,34,GK,22,1963,0.1,0.1,-,-,1.7,0.1,-,-,6.79
Peet Bijen,Twente,24,D(C),23(3),2059,1.3,1.7,0.7,0.5,5.1,0.4,0.3,2,6.78
Doke Schmidt,SC Heerenveen,27,D(CLR),10(3),929,2.2,1.8,0.8,0.6,3.7,0.8,0.4,-,6.78
Nick Marsman,Twente,28,GK,34,3060,-,0.1,0.1,-,1.1,-,-,-,6.77
Tom Hiariej,FC Groningen,30,"D(R),DMC",21(4),1959,2.4,1.4,0.8,0.1,2.3,0.7,0.3,-,6.77
Mattias Johansson,AZ Alkmaar,27,D(R),22(3),1988,2.6,1.8,1.2,0.2,2.4,0.9,0.2,-,6.77
Iván Calero,Sparta Rotterdam,24,AM(L),7(1),573,1.5,0.6,1.4,-,0.3,1.3,-,-,6.77
Tom Muyters,Excelsior,34,GK,17,1530,-,0.1,-,-,1,-,-,-,6.77
Luigi Bruins,Excelsior,32,AM(CL),18(6),1621,1.3,1,1,0.1,1.4,0.8,0.4,-,6.76
Navarone Foor,Vitesse,27,M(CLR),26(3),2232,1.2,0.8,1.2,-,0.8,1,0.2,-,6.76
Leeroy Owusu,Excelsior,22,D(LR),5,443,0.6,1.8,0.2,0.4,5.6,0.8,0.2,-,6.76
Siem de Jong,PSV Eindhoven,30,"AM(C),FW",10(9),961,0.8,0.6,0.7,-,0.5,0.6,0.1,-,6.76
Etiënne Reijnen,FC Groningen,32,D(CR),25(4),2377,0.9,1.5,0.9,0.5,5.9,0.3,0.6,-,6.76
Michael Heinloth,NEC Nijmegen,27,D(R),17(4),1557,2.7,2.1,0.6,0.2,2.2,1.4,0.1,-,6.76
Gervane Kastaneer,ADO Den Haag,23,"AM(L),FW",12(2),951,1.4,0.1,1.8,-,0.6,0.3,-,-,6.75
Ard van Peppen,Roda,34,D(L),32,2841,2,2.3,1.1,0.3,3.7,1.1,0.3,-,6.75
Lucas Woudenberg,Feyenoord,25,D(L),5(3),482,1,1.4,1,-,2,0.6,-,-,6.75
Oussama Idrissi,FC Groningen,23,AM(LR),17(12),1545,1,0.5,0.6,-,0.5,0.8,-,-,6.75
Kevin Diks,Vitesse,22,D(R),11,942,2.5,2.3,1.6,0.2,3.6,1.6,0.3,-,6.75
Yaw Yeboah,Twente,22,AM(R),20(6),1726,1.6,0.8,0.5,-,0.5,0.8,0.1,-,6.75
Mike Havenaar,ADO Den Haag,32,FW,21(7),1931,0.5,-,1.1,-,0.6,0.2,0.1,-,6.75
Robin van der Meer,Go Ahead Eagles,24,D(L),3,245,2,3,1.7,0.3,1.3,0.3,0.3,-,6.74
Nacer Barazite,FC Utrecht,29,"AM(C),FW",20(11),1956,0.2,0.3,0.3,-,0.2,0.2,0.2,-,6.74
Jeffry Fortes,Excelsior,30,"D(R),DMC",15(5),1428,1.9,1.6,0.9,0.1,2.4,0.9,0.4,-,6.74
Ryan Thomas,PEC Zwolle,24,AM(CL),24(7),2221,1.4,1.2,0.7,-,1.8,0.6,0.3,-,6.74
Justin Hoogma,Heracles,21,D(C),34,3060,1.4,1.5,0.6,0.5,4.6,0.3,0.9,1,6.73
Frederic Ananou,Roda,21,D(CR),17(1),1463,1.7,1.5,0.9,0.5,6.2,0.6,1,-,6.73
Wojciech Golla,NEC Nijmegen,27,D(C),33,2908,1.3,2.1,0.9,0.4,5.8,0.5,0.7,1,6.73
Sheran Yeini,Vitesse,32,"D(CR),DMC",8(2),768,1.7,2,1.3,-,1.6,0.9,0.2,-,6.73
Dani Schahin,Roda,29,FW,13(5),1147,0.3,0.1,1.3,-,1.2,0.1,0.2,-,6.73
Daniel Schwaab,PSV Eindhoven,30,"D(CR),DMC",13(10),1317,0.8,1,0.4,0.2,3,0.6,0.2,-,6.73
Sam Lammers,PSV Eindhoven,22,FW,1(4),144,0.2,0.2,1.2,-,-,0.2,-,-,6.72
Dirk Marcellis,PEC Zwolle,31,D(CR),29,2591,2.2,2.5,1.2,0.7,5.6,1.1,0.6,-,6.72
Kelvin Leerdam,Vitesse,29,"D(LR),DMC",25(3),2279,1.4,1.3,1.5,0.1,2.7,0.8,0.3,1,6.72
Guus Joppen,Willem II,29,D(LR),9(2),701,1.7,1.5,1,-,2.7,1,0.1,-,6.72
Reuven Niemeijer,Heracles,24,AM(C),7(4),610,1.4,0.4,0.6,-,0.5,0.8,0.2,-,6.72
Thom Haye,Willem II,24,AM(CLR),26(6),2039,1.6,0.8,0.8,-,0.6,0.9,0.1,-,6.72
Wilfried Kanon,ADO Den Haag,25,D(CL),27(1),2433,2.3,1.4,1,0.6,4.7,0.5,0.4,1,6.71
Jay-Roy Grot,NEC Nijmegen,21,"AM(LR),FW",17(3),1355,0.6,0.3,1.3,-,0.8,0.5,-,-,6.71
Robert Zwinkels,ADO Den Haag,36,GK,12,1080,-,-,-,-,1.7,0.1,-,-,6.71
Marcos Gullón,Roda,30,"D(C),M(C)",13(2),1123,1.3,2.2,1,0.3,3.6,0.7,1,-,6.71
Dabney dos Santos,AZ Alkmaar,22,AM(CL),21(10),1949,1,0.4,0.8,0.1,0.5,0.7,-,-,6.71
Bilal Basacikoglu,Feyenoord,24,AM(LR),5(19),784,0.9,0.3,0.6,-,0.2,0.2,-,-,6.70
Fredy Ribeiro,Excelsior,29,"AM(CLR),FW",31(1),2692,1.6,0.9,1.2,-,0.9,1.5,0.2,-,6.70
