Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
John Mensah,Sunderland,36,"D(CL),DMC",14(2),1073,1,-,4,-,0.4,67.6,1.4,3,7.15
Tomasz Kuszczak,Manchester United,37,GK,8,720,-,-,-,-,-,52.2,0.1,-,7.15
Nicky Shorey,Aston Villa,38,D(L),3,270,-,1,-,-,0.3,77.7,-,-,7.15
Landon Donovan,Everton,37,"M(CLR),FW",7(3),650,2,3,1,-,1,77.3,0.1,-,7.15
Alessandro Diamanti,West Ham,36,"M(CR),FW",18(9),1818,7,3,5,-,3.7,70.4,-,3,7.15
Matt Upson,West Ham,40,D(C),33,2905,3,-,3,-,0.6,78.6,2.4,-,7.15
William Gallas,Arsenal,41,D(C),26,2340,3,-,2,-,0.7,89,1.5,-,7.15
Ronald Zubar,Wolverhampton Wanderers,33,D(C),23,2061,1,2,3,-,0.7,69.4,2.3,2,7.14
Scott Dann,Birmingham,32,D(C),30,2700,-,2,4,-,0.5,69.9,3.2,-,7.14
Sol Campbell,Arsenal,44,D(L),10(1),955,-,-,3,-,0.5,81.4,1.9,-,7.14
Titus Bramble,Wigan,37,D(C),35,3111,2,-,10,-,0.5,68.1,2.5,2,7.14
Michael Ballack,Chelsea,42,"D(C),M(C),FW",26(6),2366,4,5,2,1,1.7,85.7,0.5,-,7.14
Wilson Palacios,Tottenham,34,M(C),29(4),2533,1,1,8,-,0.7,83.8,0.7,-,7.14
Pablo Zabaleta,Manchester City,34,"D(R),DMC,M(R)",23(4),2102,-,1,8,1,0.4,75.7,1.2,1,7.13
Vedran Corluka,Tottenham,33,D(C),29,2556,1,2,3,-,0.3,77.5,1,-,7.12
Maxi Rodríguez,Liverpool,38,"M(CL),FW",14(3),1208,1,3,1,-,1.6,82.3,0.6,1,7.12
Lorik Cana,Sunderland,35,D(C),29(2),2597,-,1,9,1,0.7,71.4,3.1,2,7.11
David Dunn,Blackburn,39,AM(C),20(3),1720,9,2,7,-,1.7,67.6,0.4,2,7.11
Paul Scholes,Manchester United,44,M(C),24(4),1948,3,3,8,1,1.5,89.2,0.2,2,7.11
Steven Nzonzi,Blackburn,30,M(C),33,2868,2,-,6,-,1.2,68.2,6.1,2,7.11
Steed Malbranque,Sunderland,39,M(C),30(1),2093,-,5,3,-,1,75.8,0.2,1,7.11
Robert Huth,Stoke,34,D(C),30(2),2743,3,1,6,-,1,63.9,2.2,2,7.10
Jermain Defoe,Tottenham,36,"AM(R),FW",31(3),2570,18,4,3,1,3.3,78.9,0.1,2,7.10
Daniel Agger,Liverpool,34,D(C),23,1979,-,-,-,-,1.2,78.6,1.7,1,7.10
Michael Turner,Sunderland,35,D(C),29,2550,2,-,7,2,0.5,68.6,2.3,1,7.09
Wes Brown,Manchester United,39,D(C),18(1),1573,-,-,2,-,0.2,79.6,1.8,-,7.08
Will Atkinson,Hull,30,Midfielder,2,180,1,-,1,-,1,76.4,1,-,7.08
Jody Craddock,Wolverhampton Wanderers,43,D(CL),33,2970,5,2,1,-,0.5,63,2.6,3,7.08
Stephen Hunt,Hull,37,M(L),27,2322,6,4,4,-,0.9,68.8,0.4,1,7.08
Jamie O'Hara,Portsmouth,32,M(C),25(1),2257,2,4,8,-,3.1,80.2,0.7,-,7.08
Ashley Young,Aston Villa,33,"D(LR),M(LR)",37,3304,5,7,6,-,1.7,69,0.2,-,7.08
Zat Knight,Bolton,39,D(C),35,3150,1,-,1,-,0.6,62.5,2.5,1,7.08
Dirk Kuyt,Liverpool,38,"M(CLR),FW",35(2),3017,9,3,3,-,2.1,74.1,1.7,2,7.08
Kevin-Prince Boateng,Portsmouth,32,"M(CLR),FW",20(2),1847,3,2,7,-,3.4,79.5,0.9,2,7.08
Michael Turner,Hull,35,D(C),4,360,-,-,1,-,-,53.3,1.5,1,7.07
Ryan Shawcross,Stoke,31,D(C),27(1),2449,2,2,8,1,0.9,57.5,1.8,2,7.07
Sebastien Bassong,Tottenham,32,D(C),25(3),2295,1,-,2,-,0.5,80.4,3.3,-,7.07
Stephen Warnock,Aston Villa,37,"D(CL),M(L)",30,2596,-,3,2,-,0.3,74.4,1.3,1,7.07
Bacary Sagna,Arsenal,36,D(CR),31(4),2761,-,3,3,-,0.3,85.4,1.6,-,7.06
Danny Gabbidon,West Ham,39,D(C),8(2),715,-,1,-,-,0.2,80.2,2.2,-,7.06
Mark Noble,West Ham,32,M(C),25(2),2123,2,4,5,1,1.2,82.5,0.1,4,7.06
Christophe Berra,Wolverhampton Wanderers,34,D(C),32,2836,-,3,6,-,0.4,61.1,3.2,2,7.06
James Tomkins,West Ham,30,D(CR),22(1),1997,-,-,-,-,0.7,80.8,3.3,-,7.05
Stewart Downing,Aston Villa,34,"D(L),M(CLR)",23(2),2074,2,1,1,-,1.8,81.3,0.2,1,7.05
Younes Kaboul,Tottenham,33,D(C),8(2),785,-,-,2,-,0.7,68.5,2,-,7.05
Jonathan Woodgate,Tottenham,39,D(C),3,194,-,-,-,-,0.3,79.2,1.3,-,7.05
Edwin van der Sar,Manchester United,48,GK,21,1890,-,-,-,-,-,60.9,-,-,7.04
John Obi Mikel,Chelsea,32,M(C),21(4),1746,-,1,3,-,0.5,89.8,0.7,-,7.04
Aruna Dindane,Portsmouth,38,AM(C),18(1),1479,8,2,5,-,2.5,75.9,0.3,3,7.04
Yuri Zhirkov,Chelsea,35,"D(L),M(CL)",10(7),954,-,2,4,-,0.2,81.2,0.4,1,7.04
Carlton Cole,West Ham,35,FW,26(4),2286,10,3,3,-,3,64.6,3.1,1,7.04
Marton Fülöp,Manchester City,36,GK,3,270,-,-,-,-,-,35.4,-,-,7.04
Leon Osman,Everton,38,M(CLR),25(1),1995,2,1,3,-,1.8,81,0.5,-,7.03
Louis Saha,Everton,40,"AM(L),FW",26(7),2333,13,1,2,-,2.9,77.9,1.6,2,7.03
Michael Carrick,Manchester United,37,"D(C),M(C)",22(8),2112,3,2,1,-,1.1,84.8,0.3,1,7.03
Patrick Vieira,Manchester City,43,"D(C),DMC",8(5),815,1,1,2,-,0.5,77.4,1.1,-,7.03
Clarke Carlisle,Burnley,39,D(CL),27,2374,-,-,8,-,0.5,61.8,3.9,1,7.03
Abdoulaye Faye,Stoke,41,"D(CL),DMC",30(1),2386,2,-,4,2,0.8,69.6,2.2,2,7.03
Matthew Kilgallon,Sunderland,35,D(CL),6(1),612,-,-,-,-,0.3,66.1,1.3,-,7.03
Jamie Ashdown,Portsmouth,38,GK,5(1),451,-,-,-,-,-,43.4,0.2,2,7.03
Joleon Lescott,Manchester City,36,D(CL),17(1),1565,1,1,1,-,0.4,73.2,2.2,-,7.02
Bobby Zamora,Fulham,38,FW,27,2230,8,4,3,-,2.3,66.3,1.9,1,7.02
Joe Cole,Chelsea,37,M(LR),14(12),1284,2,5,2,-,1.5,83.3,0.3,-,7.02
Wayne Bridge,Manchester City,38,D(L),23,1897,-,-,2,-,0.7,73.6,1,-,7.01
Micah Richards,Manchester City,31,D(CR),19(4),1647,3,1,2,-,0.8,76.5,2.7,-,7.01
Emmanuel Eboué,Arsenal,36,D(R),17(8),1496,1,3,4,-,0.6,86.7,0.2,-,7.01
Joseph Yobo,Everton,38,D(C),14(3),1184,1,-,2,-,0.3,68.7,2.1,-,7.01
Tal Ben Haim,Portsmouth,37,D(C),21(1),1913,-,-,4,-,0.4,79.9,1.2,1,7.01
Nicklas Bendtner,Arsenal,31,FW,13(10),1228,6,5,2,-,2.3,73.3,2.4,1,7.01
John Pantsil,Fulham,38,D(R),22,1900,-,1,5,-,0.4,71.6,0.7,-,7.00
Gaël Givet,Blackburn,37,"D(C),DMC",33(1),2800,2,2,3,-,0.3,61.5,1.8,2,7.00
Morten Gamst Pedersen,Blackburn,37,M(C),27(6),2424,3,7,5,-,1.8,58.3,1.3,2,7.00
Stuart Holden,Bolton,33,M(CR),1(1),114,-,-,-,-,1.5,80.6,-,-,7.00
Shaun Wright-Phillips,Manchester City,37,M(LR),19(11),1748,4,7,2,-,1.3,72.1,0.2,1,7.00
Lee Bowyer,Birmingham,42,"AM(CR),FW",34(1),3011,5,2,8,-,1.3,75,0.4,3,7.00
Chung-Yong Lee,Bolton,30,M(CLR),27(7),2414,4,3,4,-,0.8,68,0.9,2,7.00
Valon Behrami,West Ham,34,M(C),24(3),2055,1,1,-,-,0.7,81.1,0.5,2,6.99
Gary Neville,Manchester United,44,D(R),15(2),1355,-,1,3,-,0.2,82.3,0.8,-,6.99
John Carew,Aston Villa,39,"AM(L),FW",22(11),2107,10,3,2,-,2,58.5,3.4,2,6.99
Yossi Benayoun,Liverpool,39,M(R),19(11),1855,6,4,1,-,1.2,81.1,0.6,1,6.99
Chris Baird,Fulham,37,"D(LR),DMC",29(3),2659,-,1,4,-,0.6,77.6,1.4,-,6.99
Nigel de Jong,Manchester City,34,M(C),30(4),2631,-,-,7,-,0.4,84.9,0.4,-,6.98
Pascal Chimbonda,Blackburn,40,D(CR),22(2),1974,1,1,3,-,0.3,72.8,2.3,1,6.97
Luke Young,Aston Villa,39,D(CR),14(2),1288,-,-,4,-,0.3,73.7,1.1,-,6.97
Kevin Doyle,Wolverhampton Wanderers,35,"M(C),FW",33(1),2899,9,1,5,-,2.4,69.9,1.2,2,6.96
Hendry Thomas,Wigan,34,M(C),27(4),2339,-,-,7,1,0.6,80.4,1,2,6.96
Matthew Etherington,Stoke,37,M(L),33(1),2894,5,8,1,-,0.9,76.1,0.1,1,6.95
Aaron Hughes,Fulham,39,D(CR),34,3060,-,-,2,-,0.1,75.8,2.4,-,6.95
Ben Watson,Wigan,33,M(C),4(1),336,1,-,-,-,1.2,82.7,0.4,-,6.95
Jack Wilshere,Bolton,27,M(CLR),13(1),1093,1,1,4,-,1.2,74.2,0.4,-,6.95
Michael Duff,Burnley,41,D(C),10(1),951,-,-,5,-,0.4,60.4,3.1,-,6.95
Hugo Rodallega,Wigan,33,FW,38,3323,10,4,6,-,3.7,75,1.1,3,6.95
Gabriel Agbonlahor,Aston Villa,32,"AM(CLR),FW",35(1),3083,13,3,3,-,1.8,73.6,0.8,3,6.94
Thomas Sørensen,Stoke,43,GK,33,2867,-,-,-,-,-,35.9,0.1,2,6.94
Paul Scharner,Wigan,39,D(C),30(8),2524,4,3,7,-,1.6,75.6,3.3,2,6.94
Albert Riera,Liverpool,37,"D(L),M(L)",9(3),651,-,3,-,-,1.8,79,0.8,-,6.94
Paulo Da Silva,Sunderland,39,D(C),12(4),1160,-,-,-,-,0.3,68.9,2.2,-,6.93
Mark Schwarzer,Fulham,46,GK,37,3330,-,-,-,-,-,46.6,-,3,6.93
Jamie Carragher,Liverpool,41,D(C),37,3254,-,-,7,1,0.1,77.6,0.6,-,6.93
Rio Ferdinand,Manchester United,40,D(C),12(1),1083,-,-,-,-,0.3,79.7,1.8,-,6.92
Jack Collison,West Ham,30,M(C),19(3),1659,2,3,2,-,1.2,83.3,0.4,-,6.92
Sebastian Larsson,Birmingham,34,M(CR),26(7),2382,4,2,3,-,1.2,70.7,0.6,1,6.92
Kyle Walker,Tottenham,29,"D(CR),M(R)",2,180,-,-,-,-,-,72.2,1,-,6.92
Tom Cairney,Hull,28,M(CR),10(1),900,1,-,1,-,0.8,77.2,0.9,-,6.91
Tamir Cohen,Bolton,35,M(CR),26(1),2102,3,3,6,1,2.3,69.5,1.3,1,6.91
Brad Friedel,Aston Villa,48,GK,38,3420,-,-,-,-,-,46.6,0.1,2,6.91
Sylvain Distin,Portsmouth,41,D(C),3,270,-,-,-,-,-,80.3,1,-,6.91
Martin Olsson,Blackburn,31,"D(L),M(L)",19(2),1721,1,-,1,-,1.4,66.2,1.7,1,6.91
José Reina,Liverpool,36,GK,38,3420,-,1,2,-,-,59.9,0.2,2,6.90
Tomas Rosicky,Arsenal,38,M(CR),14(11),1299,3,4,1,-,1.6,81.1,0.4,-,6.90
Craig Gordon,Sunderland,36,GK,26,2317,-,-,3,-,-,39.8,0.1,-,6.89
Joe Hart,Birmingham,32,GK,36,3240,-,-,3,-,-,35.2,-,1,6.89
Alan Hutton,Sunderland,34,D(LR),11,951,-,1,1,1,0.5,70.3,0.9,-,6.89
Danny Collins,Stoke,38,D(C),22(3),2079,-,1,-,-,0.1,61.2,2.2,1,6.89
Steven Mouyokolo,Hull,32,"D(CL),DMC",19(2),1674,1,-,1,-,0.3,59,2.5,-,6.89
James McCarthy,Wigan,28,M(C),19(1),1638,1,1,3,-,1.1,77.2,0.6,-,6.89
Benjani,Manchester City,40,FW,1(1),126,-,1,-,-,1,71.9,1.5,-,6.89
Zoltán Gera,Fulham,40,M(CLR),19(8),1870,2,3,2,-,1.6,75.3,1.4,1,6.88
Paulo Ferreira,Chelsea,40,D(R),11(2),951,-,-,2,-,0.2,89.1,0.3,-,6.88
Maynor Figueroa,Wigan,36,"D(CL),M(L)",35,3088,1,1,6,-,0.6,70.2,1.1,-,6.88
Javier Garrido,Manchester City,34,D(CL),7(2),634,1,-,1,-,0.4,82.3,0.4,-,6.88
Martin Skrtel,Liverpool,34,D(C),16(3),1410,1,-,5,-,0.7,80.9,1.1,1,6.88
Liam Ridgewell,Birmingham,34,D(CL),30(1),2745,3,1,4,-,0.5,65.3,1.6,1,6.88
Tyrone Mears,Burnley,36,"D(R),M(R)",38,3420,-,4,7,-,0.5,73.6,1.4,-,6.87
Philippe Senderos,Everton,34,D(C),1(1),91,-,-,-,-,0.5,66.7,0.5,-,6.87
Nadir Belhadj,Portsmouth,37,"D(C),DMC",16(3),1468,3,2,2,-,0.9,80.3,0.2,-,6.87
Petr Cech,Chelsea,37,GK,34,3021,-,1,-,1,-,55.7,0.1,-,6.87
Aaron Ramsey,Arsenal,28,M(CR),7(11),780,3,3,-,-,1.1,85.6,0.7,1,6.86
Diniyar Bilyaletdinov,Everton,34,M(CLR),16(7),1437,6,1,1,1,1.5,80.6,0.4,-,6.86
Radoslav Kovac,West Ham,39,D(C),27(4),2269,2,2,7,1,0.7,79.9,1.8,-,6.86
Grétar Steinsson,Bolton,37,D(R),25(2),2218,-,2,4,1,0.6,60.2,1.5,-,6.86
Andy Wilkinson,Stoke,34,D(LR),21(4),2034,-,-,5,1,0.4,57.7,0.8,-,6.86
Darron Gibson,Manchester United,31,M(C),6(9),588,2,2,2,-,2.2,80.8,0.4,-,6.86
Danny Higginbotham,Stoke,40,"D(C),DMC",23(1),2004,1,1,-,-,0.6,51.6,1.5,-,6.86
Craig Gardner,Birmingham,32,"D(R),M(CLR)",10(3),900,1,1,3,-,1.5,63.7,1.1,-,6.86
Steve Gohouri,Wigan,38,"D(CLR),DMC",4(1),368,1,-,2,-,0.6,85.1,2.4,-,6.86
Mamady Sidibe,Stoke,39,"AM(L),FW",19(5),1531,2,1,-,-,0.8,53.1,5.7,1,6.86
Park Ji-Sung,Manchester United,38,M(CLR),10(7),968,3,1,-,-,1.2,81.6,0.6,-,6.85
Daniel Fox,Burnley,33,D(CL),13(1),1149,1,1,3,-,1,70,1.6,-,6.85
Matthew Taylor,Bolton,37,M(CLR),29(8),2582,8,1,2,-,2.9,62.5,0.5,1,6.85
Seamus Coleman,Everton,30,"D(R),M(R)",0(3),106,-,1,-,-,0.3,48.6,-,-,6.85
Andy O'Brien,Bolton,40,D(C),6,514,-,-,-,-,0.2,54.3,2.3,-,6.85
Vito Mannone,Arsenal,31,GK,5,450,-,-,1,-,-,57,-,1,6.84
Nyron Nosworthy,Sunderland,38,D(C),7(3),709,-,-,3,-,0.1,62.8,1.5,-,6.84
Michael Brown,Portsmouth,42,M(C),22(2),1932,2,4,4,1,0.9,76.4,0.2,-,6.84
Anderson,Manchester United,31,M(CR),10(4),865,1,2,1,-,0.8,79.8,0.4,-,6.84
Matthew Jarvis,Wolverhampton Wanderers,33,M(LR),30(4),2658,3,3,3,-,1.2,80.4,0.2,2,6.84
George Elokobi,Wolverhampton Wanderers,33,D(C),17(5),1643,-,-,2,-,0.2,67.4,1.4,-,6.84
Salomon Kalou,Chelsea,33,"AM(CLR),FW",11(12),956,5,3,2,-,1.6,80.9,0.2,1,6.83
Anton Ferdinand,Sunderland,34,D(C),19(5),1776,-,1,2,-,-,65,2,-,6.83
Stephen Ward,Wolverhampton Wanderers,33,D(L),18(4),1577,-,1,2,1,0.2,62,1,-,6.83
Lee Cattermole,Sunderland,31,M(C),19(3),1497,-,3,7,1,0.5,75.6,0.4,-,6.83
