Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Kader Mangane,Rennes,36,"D(C),DMC",34,2991,4,-,5,1,0.6,75,1.3,1,7.07
Rémy Riou,Auxerre,31,GK,3,270,-,-,-,-,-,50,-,-,7.07
Mevlüt Erdinc,Paris Saint-Germain,32,FW,30(1),2430,15,2,3,-,2.9,74.5,1.1,4,7.07
Marama Vahirua,Lorient,39,"AM(CL),FW",28(4),2302,8,9,-,1,2.2,67.7,0.5,3,7.07
Samba Diakité,Nancy,30,M(C),2(1),180,-,-,-,-,-,74.5,0.7,1,7.07
Franco Sosa,Lorient,38,D(R),29,2552,3,1,8,-,0.8,64.4,0.8,-,7.07
Hatem Ben Arfa,Marseille,32,"M(CR),FW",17(12),1538,3,3,4,-,1.5,82,0.3,2,7.07
Miralem Pjanic,Lyon,29,M(C),27(10),2450,6,10,5,-,1.8,81,0.4,4,7.07
Guirane N'Daw,Saint-Etienne,35,M(C),29(5),2732,-,1,6,-,0.8,72.8,1.5,1,7.06
Renaud Cohade,Valenciennes,34,M(C),28(4),2430,1,7,3,1,1,81.1,1.2,2,7.06
Matthieu Chalmé,Bordeaux,38,D(R),33,2970,-,2,11,-,-,78.8,0.5,-,7.06
Helton Dos Reis,Saint-Etienne,31,Defender,2(2),299,-,-,-,-,0.3,78.8,1.3,-,7.06
Hugo Lloris,Lyon,32,GK,36,3240,-,1,1,-,-,48.8,0.1,1,7.06
Stéphane Dalmat,Sochaux,40,"M(CR),FW",29,2405,4,1,3,-,2,72.5,0.4,2,7.06
Michel Bastos,Lyon,35,"D(L),M(CLR)",22(10),1978,10,1,3,-,2.6,75.5,0.3,6,7.06
Diego Pérez,Monaco,39,M(C),20(3),1755,-,-,6,1,0.6,75.5,1.2,-,7.05
Mathieu Valbuena,Marseille,34,M(CLR),19(12),1723,5,1,7,-,1.4,85.5,0.4,4,7.05
Asamoah Gyan,Rennes,33,FW,27(2),2102,13,3,3,2,3.2,64.9,2.5,4,7.05
Johan Audel,Valenciennes,35,"AM(L),FW",20(6),1771,7,4,5,-,1.7,75.9,1.2,3,7.05
Pierre-Alain Frau,Lille,39,"AM(LR),FW",25(9),2133,13,2,1,-,2.1,70.2,0.6,2,7.04
Jérémy Clément,Paris Saint-Germain,34,M(C),33(1),2872,3,2,6,-,0.6,86.3,0.4,1,7.04
Víctor Hugo Montaño,Montpellier,35,FW,33(3),3037,11,3,11,-,2.3,72.8,1.3,3,7.04
Nenad Dzodic,Montpellier,42,D(L),17,1497,4,1,5,-,0.6,84.8,1.1,2,7.04
Sylvain Armand,Paris Saint-Germain,38,D(CL),33,2967,2,-,4,-,0.6,76.9,1.3,1,7.03
Didier Digard,Nice,32,M(C),11(1),870,1,-,1,-,0.8,70.5,0.8,-,7.03
Park Chu-Young,Monaco,33,FW,26(1),2104,8,3,5,-,2,64.4,2.7,1,7.03
Boukary Dramé,Sochaux,33,"D(L),M(L)",22(1),1835,-,-,4,-,0.3,77.4,0.9,-,7.03
Jérémy Morel,Lorient,35,D(CL),18(1),1599,-,1,4,1,0.3,76.1,0.5,-,7.03
Adil Hermach,Lens,33,M(C),30(4),2671,-,1,5,-,0.7,74.4,0.8,-,7.02
Nicolas Penneteau,Valenciennes,38,GK,19,1710,-,-,-,1,-,51.1,0.2,3,7.02
Brice Maubleu,Grenoble,29,Goalkeeper,2,180,-,-,-,-,-,26.1,0.5,-,7.02
Jean Makoun,Lyon,36,M(C),25(3),2175,1,2,4,1,0.9,81.9,0.6,1,7.02
Loïc Remy,Nice,32,"M(LR),FW",33(1),2879,14,3,1,-,3.2,75.7,0.8,4,7.02
Charles Kaboré,Marseille,31,M(C),17(8),1649,1,1,2,-,0.6,78.8,0.4,1,7.01
Alaeddine Yahia,Lens,37,D(C),34,2982,-,1,9,1,0.5,71.4,2.1,1,7.00
Etienne Capoue,Toulouse,30,"D(C),M(CL)",30(3),2746,-,-,13,-,0.8,77.2,1.4,-,7.00
Anthony Réveillere,Lyon,39,D(LR),29(1),2626,-,-,5,1,0.2,75.7,0.4,-,7.00
Gaëtan Bong,Valenciennes,31,D(L),20(9),2065,2,-,2,-,0.4,75.4,0.5,1,7.00
Moustapha Bayal Sall,Saint-Etienne,33,D(C),8(1),708,-,1,1,-,0.1,85.6,0.9,-,7.00
Yohan Benalouane,Saint-Etienne,32,D(CR),27(2),2464,1,-,8,1,0.6,73.5,1.2,2,7.00
Mapou Yanga-Mbiwa,Montpellier,30,D(CR),36,3201,-,1,10,-,0.2,74.3,1,3,6.99
Daniel Niculae,Auxerre,36,"AM(CLR),FW",28(5),2460,4,9,2,-,2.1,64,1.3,1,6.99
David Ducourtioux,Valenciennes,41,M(CR),26(2),2277,3,2,4,-,0.7,73,0.7,1,6.99
Marc Vidal,Toulouse,28,Goalkeeper,1,90,-,-,-,-,-,54.2,-,-,6.99
Olivier Kapo,Boulogne,38,"AM(C),FW",15(1),1201,2,-,4,-,1.8,71.1,1.2,1,6.99
Thomas Mangani,Monaco,32,M(C),10(4),924,-,-,1,-,0.4,70.8,1.1,-,6.99
Yohann Pelé,Toulouse,36,GK,18,1497,-,-,-,1,-,43.1,0.1,-,6.99
Damien Perquis,Sochaux,35,D(C),34,2881,3,-,7,1,0.7,80,2.1,2,6.99
Ireneusz Jelen,Auxerre,38,"AM(LR),FW",28(1),2428,14,1,1,1,2.5,73.1,0.2,4,6.99
Sébastien Corchia,Le Mans,28,"D(R),M(R)",31(4),2855,2,2,5,-,0.7,66.7,0.5,3,6.98
Dimitri Payet,Saint-Etienne,32,M(CLR),25(10),2437,2,6,3,-,1.9,74.3,0.1,1,6.98
Rio Mavuba,Lille,35,M(C),34(1),2951,-,4,9,-,0.7,81.3,0.3,1,6.98
Ludovic Baal,Le Mans,33,"D(L),M(L)",35(3),3178,-,1,3,-,0.3,74.2,0.6,2,6.97
Stéphane Ruffier,Monaco,32,GK,37,3330,-,-,1,-,-,45.1,0.1,2,6.97
Cedric Varrault,Saint-Etienne,39,D(C),23,1803,1,-,2,-,0.3,79.4,1.3,1,6.97
Daisuke Matsui,Grenoble,38,"AM(C),FW",25(4),2164,4,4,5,-,1.6,82.1,0.2,3,6.97
Milan Bisevac,Valenciennes,35,D(C),31,2750,2,-,9,-,0.4,73.3,1,-,6.97
Jean-Pascal Mignot,Auxerre,38,D(C),28(4),2496,1,-,6,-,0.3,73.4,1.2,1,6.97
Fernando Menegazzo,Bordeaux,38,"D(CL),M(CR)",20(9),2022,1,-,8,-,1.1,81.5,0.6,-,6.97
Foued Kadir,Valenciennes,35,M(CLR),14(4),1243,1,3,2,-,1.3,80.8,0.5,2,6.97
Teddy Richert,Sochaux,44,GK,31,2737,-,-,2,-,-,58.6,0.1,2,6.96
Ludovic Obraniak,Lille,34,M(CLR),17(12),1634,4,6,1,-,1.7,76.5,0.2,2,6.96
Nicolas Nkoulou,Monaco,29,D(C),21(3),1962,-,-,4,-,0.3,76.2,0.7,1,6.96
Adriano Pereira,Monaco,37,D(CLR),15(1),1315,-,-,7,1,0.8,68,0.9,1,6.96
Francois Modesto,Monaco,40,"D(C),DMC",23(1),2083,-,2,3,-,-,70.3,1,-,6.96
Rafael Schmitz,Valenciennes,38,M(C),8,677,1,-,1,-,0.3,74.3,1.6,1,6.96
Benoît Trémoulinas,Bordeaux,33,"D(L),M(L)",35,3150,2,7,4,1,0.4,78.8,0.6,2,6.95
Jacques-Alaixys Romao,Grenoble,35,"D(C),M(C)",29,2584,-,2,9,-,0.4,77,0.7,-,6.95
Daniel Congré,Toulouse,34,D(CLR),33,2925,-,1,2,-,0.3,76.8,0.8,-,6.95
Renato Civelli,Nice,35,D(C),17,1530,1,-,4,1,0.3,79.6,1,-,6.95
Sébastien Roudet,Lens,38,M(CL),28(2),2475,3,6,1,-,1.7,76,0.3,-,6.95
Laurent Bonnart,Marseille,39,D(L),30(1),2600,-,1,2,-,0.1,80.9,0.5,-,6.95
Pape Malickou Diakhaté,Saint-Etienne,35,D(C),18,1620,1,-,6,-,0.3,79.5,1.4,-,6.94
Édouard Cissé,Marseille,41,"D(C),M(CR)",27(5),2424,1,1,6,-,0.4,79.8,1.8,-,6.94
Arnold Mvuemba,Lorient,34,DMC,34(3),3019,2,3,1,-,0.5,85.7,0.3,1,6.94
Ceará,Paris Saint-Germain,39,D(LR),26(3),2319,-,1,1,-,0.7,70.9,1.3,1,6.93
Jérémie Janot,Saint-Etienne,41,GK,38,3420,-,-,1,-,-,50.6,0.1,3,6.93
Grégory Bourillon,Lorient,35,"D(C),DMC",8(2),708,1,-,1,-,0.3,81.7,1.4,-,6.93
Fahid Ben Khalfallah,Valenciennes,36,M(R),24(12),2334,7,12,4,-,1.7,72.4,0.6,-,6.93
Apoula Edel,Paris Saint-Germain,33,GK,22(1),1985,-,-,-,-,-,44.1,0.1,-,6.93
Henrique,Bordeaux,36,D(C),11(2),1071,1,-,3,-,0.8,84.1,1,-,6.92
Issiar Dia,Nancy,32,M(R),28(5),2451,8,3,1,-,2.1,73.3,0.5,2,6.92
Pierre Ducasse,Lorient,32,AM(CR),27(3),2218,1,2,7,-,0.8,76.2,0.5,-,6.92
Maxime Baca,Lorient,36,D(LR),12(3),1169,-,-,-,-,0.3,78.8,0.5,-,6.92
Rémi Gomis,Valenciennes,35,M(C),31(5),2822,-,-,5,-,0.5,84.7,0.9,-,6.92
Drissa Diakité,Nice,34,"D(R),M(R)",28(3),2583,-,-,10,-,0.1,81,0.8,-,6.91
Alejandro Alonso,Monaco,37,"D(C),M(CR)",27,2314,2,5,10,1,1.2,71.9,0.1,2,6.91
Onyekachi Apam,Nice,32,D(C),23,2016,-,1,5,2,0.5,76.1,0.6,1,6.91
Anthony Mounier,Nice,31,AM(CLR),23(8),2046,2,6,3,-,1.3,70.2,0.7,3,6.91
Carlos Sánchez,Valenciennes,33,"D(C),M(C)",28,2520,5,1,6,-,1.5,79.1,1.3,-,6.91
Yann M'Vila,Rennes,29,M(C),33(2),2961,-,-,6,1,0.4,78.9,1.2,-,6.91
Étienne Didot,Toulouse,35,M(C),22(4),2023,1,1,3,1,1,76.9,0.4,2,6.90
Benjamin Angoua,Valenciennes,32,D(CR),15,1350,1,-,2,-,0.1,75.3,1.9,-,6.90
David Sauget,Grenoble,39,D(L),25(2),2249,-,-,2,-,0.6,70.9,0.6,1,6.89
Mauro Cetto,Toulouse,37,D(C),16,1362,-,-,6,-,0.6,74.9,1.6,-,6.89
Nenad Kovacevic,Lens,38,"D(C),M(CR)",24(2),2062,-,1,5,-,0.3,82.1,0.5,1,6.89
Paulo Machado,Toulouse,33,M(C),27(5),2283,5,1,3,-,2,79.2,0.1,2,6.89
Joris Marveaux,Montpellier,36,M(CR),31,2542,4,3,4,-,1.5,78.9,0.7,1,6.88
Benjamin Genton,Lorient,39,Defender,3(5),409,-,-,-,-,0.1,76.2,1.4,1,6.88
Lamine Gassama,Lyon,29,D(R),5(1),392,-,-,-,-,-,69.6,0.5,-,6.88
Gregory Thil,Boulogne,39,"AM(L),FW",12(3),1099,4,3,-,-,2,64.4,0.7,1,6.88
Nicolas Douchez,Rennes,39,GK,37,3330,-,-,3,-,-,55.8,0.1,1,6.88
Emerse Faé,Nice,35,"D(C),M(C),FW",26(3),2343,4,4,6,1,1.1,86.5,0.4,1,6.88
Franck Tabanou,Toulouse,30,"D(L),M(L)",26(7),2364,4,1,1,-,0.9,73.4,1.2,1,6.87
Jérémy Berthod,Auxerre,35,D(C),13(6),1288,-,-,2,1,0.1,75.7,0.7,1,6.87
Mathieu Coutadeur,Le Mans,33,M(C),4,360,1,-,2,-,1.3,85.9,0.3,-,6.87
Joël Sami,Nancy,34,D(CR),19(4),1728,1,1,6,1,0.3,75.6,1.2,1,6.87
Jonathan Brison,Nancy,36,D(LR),23(3),1972,2,2,6,-,0.7,70.2,0.7,-,6.87
Damien Marcq,Boulogne,30,"D(C),M(CR),FW",33(1),2870,1,3,10,-,0.7,72.8,0.8,1,6.87
David Ospina,Nice,30,GK,37,3276,-,1,-,-,-,46.5,0.1,1,6.87
Fabien Lemoine,Rennes,32,M(C),28(3),2346,-,2,6,-,1.2,80.1,0.3,-,6.87
Mickaël Landreau,Lille,40,GK,28,2520,-,-,1,-,-,70.3,0.1,-,6.87
Nicolas Maurice-Belay,Sochaux,34,"M(CL),FW",34(3),2917,-,1,4,-,1,75.9,0.7,1,6.86
Petter Hansson,Rennes,42,"D(C),DMC",34,3060,1,-,3,-,0.4,77.4,2.6,-,6.86
Laurent Agouazi,Boulogne,35,"D(C),M(C)",20(5),1706,1,2,10,-,0.9,72.5,1.2,2,6.86
Reynald Lemaître,Nancy,36,D(L),22(3),1810,-,3,5,-,0.3,61.2,1.1,1,6.86
Carlos Bocanegra,Rennes,40,D(C),24(2),2096,1,1,3,1,0.2,76.4,0.6,1,6.86
Jimmy Briand,Rennes,33,"M(LR),FW",17(6),1619,5,10,1,-,1.7,75.2,0.4,1,6.86
Mickaël Chrétien,Nancy,34,D(R),16(2),1402,-,1,3,-,0.3,69.1,0.4,-,6.85
Dianbobo Balde,Valenciennes,43,DMC,6(4),607,1,-,3,-,0.2,75.7,2.7,1,6.85
Didier Ovono,Le Mans,36,GK,32,2880,-,-,2,-,-,51.7,0.2,3,6.85
Zargo Toure,Boulogne,29,D(C),13(1),1096,-,-,2,-,0.9,82.7,0.4,1,6.85
Bruno Cheyrou,Rennes,41,DMC,5(3),506,-,1,-,-,1.4,81.1,0.8,-,6.85
Jaroslav Plasil,Bordeaux,37,M(C),27(7),2370,2,3,5,-,1.1,82.6,0.5,-,6.85
Mathieu Bodmer,Lyon,36,"D(C),M(C)",10(4),804,1,-,3,-,0.4,84.8,1.6,-,6.85
Jerome Leroy,Rennes,44,"AM(C),FW",26(6),2324,5,6,2,-,1.4,77.3,0.2,-,6.85
Olivier Thomert,Le Mans,39,AM(C),4,324,-,-,-,-,0.5,63.1,2.8,-,6.84
Mamadou Sakho,Paris Saint-Germain,29,D(C),32,2827,-,1,6,1,0.2,79.6,1.4,-,6.84
Karim Aït Fana,Montpellier,30,AM(CL),24(9),2115,5,3,5,-,1.2,73,0.3,2,6.84
Frédéric Duplus,Sochaux,29,D(L),8(2),779,-,-,-,-,0.2,74.6,1.2,1,6.84
Sigamary Diarra,Lorient,35,"D(L),M(L)",33(5),2815,4,1,3,-,1,79.4,0.5,1,6.84
Cyril Jeunechamp,Montpellier,43,D(CLR),28,2221,-,2,7,2,-,75,0.9,-,6.84
Hilton,Marseille,41,D(C),9(3),853,1,1,1,-,0.3,80.9,1.1,1,6.84
Sandy Paillot,Grenoble,32,"D(L),DMC",16,1355,-,-,2,-,0.4,68.5,0.5,-,6.84
Yoann Lachor,Boulogne,43,"D(C),DMC",29,2576,-,1,6,1,0.3,75.4,0.9,1,6.84
Kafoumba Coulibaly,Nice,33,"D(CR),M(CR)",24(3),2051,1,1,10,-,0.5,76.1,0.7,-,6.84
Danijel Ljuboja,Grenoble,40,"AM(LR),FW",30(4),2630,10,3,1,-,2.4,78.3,0.3,3,6.84
Túlio de Melo,Lille,34,FW,9(11),959,6,1,2,-,1.8,60.2,2.1,2,6.83
Marvin Martin,Sochaux,31,M(C),34(2),2916,2,4,5,-,1.3,78.3,0.2,1,6.83
Zoumana Camara,Paris Saint-Germain,40,D(C),22(1),1986,-,-,3,-,0.1,75.6,1.5,-,6.83
Vincent Muratori,Monaco,31,D(L),12(4),963,-,1,4,1,0.1,60.9,1.1,1,6.83
Bakary Sako,Saint-Etienne,31,"M(L),FW",17(13),1730,1,2,1,-,2.1,71.5,0.4,1,6.83
Djimi Traore,Monaco,39,D(C),28(1),2490,-,-,8,-,0.2,67.1,1.4,-,6.82
Vedran Runje,Lens,43,GK,32,2880,-,-,2,-,-,54.2,-,1,6.82
Larrys Mabiala,Nice,31,D(C),19,1560,-,-,3,-,0.1,76,0.6,-,6.82
Modibo Maiga,Le Mans,31,FW,23(9),2060,7,2,4,1,1.4,76.4,2,1,6.82
Mamadou Samassa,Valenciennes,33,"AM(CLR),FW",11(6),1010,7,-,1,-,1.3,70.8,1.9,-,6.82
Claude Makelele,Paris Saint-Germain,46,"D(C),M(CR)",31,2709,1,2,7,-,0.4,79.2,0.4,1,6.82
Alexander Tettey,Rennes,33,M(C),20(4),1811,-,-,2,-,0.7,82.1,0.3,-,6.82
Guillaume Borne,Boulogne,31,D(R),16(1),1316,-,-,1,-,-,67.3,0.9,-,6.82
David Hellebuyck,Nice,40,"M(CR),FW",27(2),2378,2,-,2,-,1.7,78.1,0.8,-,6.81
Valter Birsa,Auxerre,32,"M(CLR),FW",24(11),2117,3,2,-,-,0.9,71.4,0.7,1,6.81
Kévin Monnet-Paquet,Lens,30,"M(CLR),FW",23(9),2136,4,3,1,-,1.5,77.9,0.2,-,6.81
Bafétimbi Gomis,Lyon,33,FW,22(15),2081,10,4,2,-,2.4,76.4,0.7,1,6.81
Chris Malonga,Nancy,31,AM(CL),17(8),1497,4,6,-,-,0.8,73.4,0.8,1,6.80
Arnaud Souquet,Lille,27,D(CR),1,46,-,-,-,-,2,54.5,1,-,6.80
Eduardo Costa,Monaco,36,AM(CR),14(1),1243,-,1,2,-,0.7,79.4,0.5,-,6.80
Ryad Boudebouz,Sochaux,29,"M(CLR),FW",20(11),1802,3,-,3,-,1.2,79.3,0.1,2,6.80
Gaël Danic,Valenciennes,37,AM(CLR),20(9),1789,2,2,1,-,1.4,72,0.3,-,6.80
Gennaro Bracigliano,Nancy,39,GK,32,2880,-,-,-,-,-,44.6,-,3,6.80
Cédric Mongongu,Monaco,30,D(C),33,2966,-,-,6,-,-,79.8,1.2,-,6.79
Mathieu Berson,Toulouse,39,D(C),14(2),1235,-,1,6,-,0.3,80.2,1.4,-,6.79
Dariusz Dudka,Auxerre,35,"D(CLR),M(CR)",17(2),1528,-,1,-,-,0.8,72.8,0.7,-,6.79
Péguy Luyindula,Paris Saint-Germain,40,"AM(C),FW",23(5),2135,6,2,1,-,1.7,70.9,0.9,-,6.79
Olubayo Adefemi,Boulogne,33,D(R),11(2),1044,1,1,3,1,0.6,75.7,0.8,-,6.79
Romain Danzé,Rennes,32,"D(R),M(CR)",19(13),1972,2,-,2,-,0.3,76,0.9,1,6.79
Bakaye Traoré,Nancy,34,M(C),13(9),1287,1,-,2,-,1.2,77.9,1.1,-,6.78
Augusto Fernández,Saint-Etienne,33,M(CR),8(4),640,1,1,1,-,0.8,82.6,0.3,1,6.78
