Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Mauricio Pinilla,Atalanta,35,FW,12(2),1031,2,0.7,23.1,61,-,1.1,0.1,7.11
Luca Rigoni,Palermo,34,M(CR),31,2701,1,0.7,38,81.7,0.1,1.6,0.1,7.11
Nemanja Vidic,Inter,37,D(C),23,2050,-,0.2,53.2,88.4,-,2.5,-,7.11
Mauricio,Lazio,30,D(C),14(1),1174,1,0.1,40.3,86.6,-,2.7,-,7.10
Ervin Zukanovic,Chievo,32,D(CL),28(1),2442,2,0.9,34.2,72.9,1,3.2,-,7.10
Cesare Bovo,Torino,36,D(C),14(1),1269,-,1.2,59.2,81.8,1.1,7.4,-,7.09
Faouzi Ghoulam,Napoli,28,D(L),20(1),1758,2,1.1,55,85.8,1.1,1.8,-,7.09
Giacomo Bonaventura,AC Milan,29,M(CLR),28(5),2572,4,1.3,38.5,83.8,0.8,1.2,0.1,7.09
Mapou Yanga-Mbiwa,Roma,30,D(CR),22(6),2092,1,0.3,46.2,91.2,-,3.1,-,7.09
Nigel de Jong,AC Milan,34,M(C),29,2596,-,0.3,59.2,88.3,-,7.1,-,7.09
Gonzalo Higuaín,Napoli,31,FW,31(6),2783,7,1.3,20.3,78.3,0.1,1,0.1,7.09
José Callejón,Napoli,32,M(LR),33(5),2973,3,1.5,35.5,84.2,0.9,0.8,0.1,7.08
Ivan Radovanovic,Chievo,30,DMC,29(2),2480,1,0.5,44.9,79,0.4,4.9,-,7.08
Dries Mertens,Napoli,32,"AM(CLR),FW",17(14),1680,7,1.8,26.1,77.8,1.2,0.8,0.1,7.08
Marco Marchionni,Sampdoria,38,M(C),1,77,-,1,61,78.7,-,3,-,7.08
Mauro Icardi,Inter,26,FW,33(3),2900,6,0.9,18.8,75.4,0.1,0.6,0.1,7.08
Panagiotis Tachtsidis,Verona,28,DMC,34,2971,2,1.2,47.9,77.2,0.2,3.1,0.1,7.08
Paul-José M'Poku,Cagliari,27,"AM(CLR),FW",14(2),1245,1,1.8,36.4,75,0.8,1.3,0.3,7.08
Luca Cigarini,Atalanta,33,M(C),30(3),2684,3,1.8,63.1,80.6,0.8,6,0.1,7.08
Pedro Obiang,Sampdoria,27,DMC,32(2),2764,1,0.9,39.9,82.2,0.2,3.3,0.1,7.07
Luca Antei,Sassuolo,27,D(C),5(3),513,-,0.1,18.9,82.8,-,0.9,0.1,7.07
Kamil Glik,Torino,31,D(C),31(1),2795,-,0.2,48.5,90.5,-,3.4,-,7.07
Samuel Eto'o,Sampdoria,38,"M(CL),FW",13(5),1223,3,2,30.6,81.7,0.1,1.3,0.1,7.07
Luca Toni,Verona,42,FW,36(2),3231,2,0.7,18.2,61.4,0.1,0.2,0.1,7.07
David López,Napoli,29,"D(C),DMC",29(3),2599,1,0.8,56.7,86.7,0.1,2.4,-,7.06
Giuseppe Biava,Atalanta,42,D(C),18,1542,-,-,22.6,80.3,-,0.9,-,7.06
Bruno Peres,Torino,29,"D(LR),M(LR)",28(6),2596,3,0.8,28.7,78,0.7,1.9,-,7.06
Daniele De Rossi,Roma,35,"D(C),M(C)",25(1),2154,-,0.5,66.2,87.8,-,9.6,-,7.06
Danilo Avelar,Cagliari,30,"D(L),M(L)",29(2),2638,3,1.4,38.8,80.1,1,1.1,-,7.05
Simone Benedetti,Cagliari,27,Defender,4(1),327,1,0.2,30.8,81.8,-,2,-,7.05
Leonardo Pavoletti,Genoa,30,FW,4(6),516,3,0.9,16.5,71.5,-,0.4,-,7.05
Jacopo Sala,Verona,27,"D(R),M(CR)",16,1194,2,1.6,33.4,81.5,1.3,1.5,0.1,7.04
Christian Maggio,Napoli,37,"D(R),M(R)",29,2578,2,0.7,40.8,82.5,0.7,1.4,-,7.04
Marek Hamsik,Napoli,31,AM(C),28(7),2314,10,2,42.8,83.4,0.2,2.2,0.1,7.03
Martín Cáceres,Juventus,32,"D(CLR),M(R)",10,791,-,0.4,49.1,87.6,0.3,2.2,-,7.03
Nenad Tomovic,Fiorentina,31,D(CLR),22(2),2010,2,0.6,45.1,84.5,0.5,1.8,-,7.03
Lorenzo De Silvestri,Sampdoria,31,"D(R),M(R)",33,2932,3,0.6,39,75.1,0.6,2.1,-,7.02
Víctor Ibarbo,Cagliari,29,"AM(LR),FW",12(1),1057,2,1.5,30.1,81.6,0.6,1.2,0.1,7.02
Riccardo Saponara,AC Milan,27,AM(C),1,90,-,2,65,89.2,1,4,-,7.02
M'Baye Niang,Genoa,24,"AM(LR),FW",12(2),971,2,0.9,19.6,74.8,0.4,0.9,0.1,7.02
Alessio Romagnoli,Sampdoria,24,D(CL),28(2),2534,2,0.1,33.5,82.9,-,2.1,-,7.02
Gervinho,Roma,32,"M(LR),FW",21(3),1896,4,1.4,23.3,83.3,0.1,0.1,0.1,7.01
Ivan Strinic,Napoli,31,D(L),9,806,2,0.3,46.2,81.7,0.1,1.6,-,7.01
Jonathan,Inter,33,"D(R),M(R)",2,174,-,3,32.5,76.9,3,1.5,-,7.01
Salvador Ichazo,Torino,27,GK,1,90,-,-,13,84.6,-,-,-,7.01
Éder,Sampdoria,32,"AM(CLR),FW",28(2),2370,4,1.1,19,83,0.3,0.9,0.1,7.01
Sebastien De Maio,Genoa,32,D(C),31(2),2791,1,0.1,35.5,79.7,-,2,-,7.01
Keisuke Honda,AC Milan,33,AM(CR),26(3),2166,4,1.1,29.7,79,0.6,1,-,7.01
Matías Vecino,Empoli,27,M(C),36,2994,3,1,54.4,79.1,0.2,1.2,0.1,7.00
Giuseppe Vives,Torino,38,"DMC,M(L)",26(2),2107,4,1.1,39.4,83.6,0.4,2.7,0.1,7.00
Matías Fernández,Fiorentina,33,AM(C),23(6),2053,6,1.6,34.6,89.7,1.2,0.9,0.1,7.00
Riccardo Saponara,Empoli,27,AM(C),17,1228,3,1.2,33.9,78.7,0.1,0.7,-,7.00
Boukary Dramé,Atalanta,33,"D(L),M(L)",27(2),2421,3,0.6,32,77.1,0.7,1.8,-,7.00
Rodrigo Palacio,Inter,37,"AM(CLR),FW",30(5),2636,5,1.8,31.3,82.6,0.3,0.6,0.1,7.00
Lorik Cana,Lazio,35,D(C),15(2),1338,-,0.1,40.1,84.6,-,4.1,-,6.99
Silvestre Varela,Parma,34,M(LR),19,1617,1,1.3,26.8,82.5,0.6,1,-,6.99
Ashley Cole,Roma,38,"D(L),M(L)",11,990,-,0.4,45.6,90,-,1.1,-,6.99
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",7,621,-,1.6,50.1,86,0.6,1.3,-,6.99
Raúl Albiol,Napoli,33,D(C),34(1),3098,1,0.3,54.7,84.7,-,6.4,-,6.99
Giacomo Bonaventura,Atalanta,29,M(CLR),1,90,-,1,53,79.2,1,1,-,6.99
Mirko Valdifiori,Empoli,33,DMC,36,3204,7,2.5,74.8,79.5,1.9,4.7,0.1,6.99
Matteo Darmian,Torino,29,"D(CLR),M(LR)",28(5),2568,1,1.2,29.1,77.7,0.4,2,-,6.98
Sergio Romero,Sampdoria,32,GK,9(1),878,-,-,30.6,59.5,-,9,-,6.98
Iago Falque,Genoa,29,"AM(CLR),FW",28(4),2352,3,1.5,32,84.7,1,0.9,0.1,6.98
José Basanta,Fiorentina,35,D(C),23(1),2079,-,0.2,45,86.6,0.1,3,-,6.98
Miroslav Klose,Lazio,41,FW,21(13),1835,6,0.6,13.9,71.8,0.1,0.3,0.1,6.98
Daniele Rugani,Empoli,24,D(C),38,3420,-,0.1,42.6,88.6,-,1.1,-,6.98
Luis Muriel,Sampdoria,28,"AM(CL),FW",11(5),1012,4,1.4,21.5,76.7,0.9,0.8,0.2,6.97
Mato Jajalo,Palermo,31,M(C),14(2),1128,1,0.6,44.3,83.3,0.3,2.8,0.1,6.97
Roberto Soriano,Sampdoria,28,AM(CL),29(4),2531,2,1.5,35.5,83.5,0.2,1.5,0.2,6.97
Micah Richards,Fiorentina,31,D(CR),7(3),567,-,0.3,25.7,87.9,-,0.4,-,6.96
Emil Hallfredsson,Verona,35,AM(C),26(2),2114,9,1.6,30.5,85,1.3,1,-,6.96
Edgar Barreto,Palermo,34,M(C),24,2035,5,1.8,44.7,79.9,0.3,2.3,0.3,6.96
Michael Ciani,Lazio,35,D(C),9(3),870,-,-,33.3,85.7,-,2.3,-,6.96
Facundo Roncaglia,Genoa,32,D(CLR),32,2757,1,0.2,42.5,82.9,0.2,2.3,-,6.96
Joaquín,Fiorentina,37,"M(CLR),FW",14(9),1419,3,1.5,30.7,85,0.7,0.6,-,6.96
Vasilis Torosidis,Roma,34,"D(CLR),M(R)",17(3),1493,-,0.4,37.7,82.9,0.2,1.3,0.1,6.95
Adil Rami,AC Milan,33,D(C),18(3),1665,1,0.3,44.6,81.6,0.1,5,-,6.95
Emiliano Viviano,Sampdoria,33,GK,29,2542,-,0.1,28.9,69.2,-,10.9,-,6.95
Gregoire Defrel,Cesena,28,"AM(CR),FW",31(3),2702,5,1.2,27.9,83.6,0.3,0.7,-,6.95
Andrea Costa,Parma,33,D(CL),20(2),1792,-,-,33.3,79.1,-,2.5,-,6.95
Achraf Lazaar,Palermo,27,"D(L),M(L)",27(2),2188,3,0.7,35.4,73.3,1.2,1.4,-,6.95
Perparim Hetemaj,Chievo,32,M(CL),31(1),2637,1,0.8,32.8,81.8,0.3,2,-,6.94
Stephan Lichtsteiner,Juventus,35,"D(R),M(R)",26(6),2452,5,0.8,38.5,77.8,0.8,1.2,-,6.94
Guglielmo Stendardo,Atalanta,38,D(C),23(1),2092,-,0.1,24.2,76.9,-,1.7,-,6.94
Philippe Mexes,AC Milan,37,D(C),18(2),1669,-,0.1,44.4,84.1,-,4,-,6.94
Seydou Keita,Roma,39,M(C),18(8),1725,1,0.5,60.3,90.2,0.1,3.7,-,6.94
Mário Rui,Empoli,28,D(L),28(6),2596,4,0.8,40,78.6,0.4,1.5,-,6.94
Rômulo,Juventus,32,"D(R),M(CR)",3(1),277,-,0.5,33.5,86.6,0.5,0.5,-,6.93
Angelo Ogbonna,Juventus,31,D(C),18(7),1752,-,0.2,47.8,89.4,-,2.5,-,6.93
Gabriel Paletta,AC Milan,33,D(C),13(1),1146,-,0.1,33.4,85.9,0.1,3.4,-,6.93
Antonio Di Natale,Udinese,41,FW,27(6),2382,7,1.8,15.5,69.4,1.3,1.4,0.2,6.92
Fabio Quagliarella,Torino,36,FW,33(1),2804,4,1.1,19.8,69.5,0.3,2.1,-,6.92
Juan Camilo Zuñiga,Napoli,33,"D(LR),M(L)",6(1),522,2,0.9,40.4,88.3,0.4,1.1,0.1,6.92
Mattia Perin,Genoa,26,GK,32,2781,-,-,24.9,45.2,-,7.1,-,6.92
Alejandro Gómez,Atalanta,31,"M(CL),FW",18(6),1503,2,1.4,21.7,76.8,1.3,1,0.1,6.92
Alberto Pomini,Sassuolo,38,GK,3(1),292,-,-,22.5,57.8,-,6,-,6.92
Alessandro Gamberini,Chievo,37,D(C),15(5),1405,-,0.1,20,78.8,-,1.9,-,6.92
Andrea Barzagli,Juventus,38,D(CR),9(1),769,-,0.2,45.3,89.4,0.1,3.9,-,6.92
Kevin Strootman,Roma,29,DMC,4(2),319,2,1.3,41.3,85.9,0.2,0.8,0.2,6.91
Lorenzo Insigne,Napoli,28,"AM(CL),FW",13(7),1064,3,1.7,33.2,82.1,0.8,1.4,0.2,6.91
Luca Rossettini,Cagliari,34,D(CR),32,2836,3,0.3,43.8,80,-,3.2,0.1,6.90
Vasco Regini,Sampdoria,28,D(CL),25(3),2177,-,0.4,25.4,79.7,0.1,1.4,-,6.90
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",24(11),2294,4,1.1,34.4,79.8,1.1,2.5,0.1,6.90
Daniele Croce,Empoli,36,M(C),35(2),2975,1,1.1,37.8,87.6,0.2,0.5,-,6.90
Alessandro Gazzi,Torino,36,M(C),27(3),2405,-,0.4,46,84.4,-,2.4,-,6.89
Miguel Britos,Napoli,33,D(CL),17(2),1496,-,0.3,48.9,81.9,0.1,2.8,0.1,6.89
Emanuele Terranova,Sassuolo,32,D(C),9,756,-,-,24.8,80.3,-,2.4,-,6.89
Giancarlo González,Palermo,31,D(C),28,2491,1,0.2,31.3,81.3,-,3.4,-,6.89
Hugo Campagnaro,Inter,39,D(CR),8(2),729,-,0.7,39.5,80.5,0.3,1.4,-,6.89
Edenílson,Genoa,29,"D(R),M(CLR)",28(2),2473,5,1.4,37.6,78.1,0.8,1.3,0.1,6.89
Matías Silvestre,Sampdoria,34,D(C),28(1),2509,2,0.2,37.7,83.4,-,4.7,-,6.88
Omar El Kaddouri,Torino,28,AM(CL),25(7),2307,4,2.2,29.9,80.8,1.2,2,0.2,6.88
Roberto Pereyra,Juventus,28,M(CLR),27(8),2281,3,1.2,30.7,86.3,0.5,0.6,0.1,6.88
Danilo,Udinese,35,D(C),37,3330,-,0.2,40.8,75.5,0.1,5.1,-,6.88
Massimo Maccarone,Empoli,39,FW,30(4),2494,7,1.5,24,73,0.1,0.1,0.1,6.88
Luca Ceppitelli,Cagliari,29,D(C),22(3),1974,-,-,37,83.2,-,2.1,-,6.88
Nicolas Frey,Chievo,35,D(CLR),31,2648,1,0.5,32.3,69.5,0.5,3.1,-,6.88
Marco van Ginkel,AC Milan,26,M(C),16(1),1311,1,0.9,38.8,84.7,0.2,3.4,0.1,6.88
Maximiliano López,Torino,35,FW,8(10),926,2,0.9,10.3,75.1,0.1,0.3,0.1,6.87
Juanito Gómez,Verona,34,"AM(LR),FW",20(6),1791,3,0.8,20.8,75.1,0.2,0.5,0.1,6.87
Tomás Rincón,Genoa,31,M(CR),27(2),2422,2,0.8,42.6,85.3,0.2,2,-,6.87
Franco Brienza,Cesena,40,M(CR),29(1),2505,4,1.7,39.4,78.4,1.1,3.1,-,6.87
Maicon,Roma,37,D(R),11(3),984,1,0.6,49.6,82.3,0.4,3.3,0.1,6.87
Mariano Izco,Chievo,36,"D(R),M(CR)",28,2499,2,1.1,35.9,78.2,0.2,1.5,0.1,6.87
Federico Peluso,Sassuolo,35,"D(CL),M(L)",26(2),2338,1,0.4,29.7,78.1,0.1,1.1,-,6.87
Alex,AC Milan,37,D(C),18(3),1399,-,-,31.5,89.6,-,2.6,-,6.87
Ezequiel Muñoz,Palermo,28,D(C),13,1161,-,-,33.5,81.4,-,3.2,-,6.86
Sime Vrsaljko,Sassuolo,27,"D(LR),M(R)",19(2),1574,3,0.5,27.3,77.3,1,1.5,-,6.86
Manolo Gabbiadini,Napoli,27,"AM(CLR),FW",8(12),857,1,0.9,14.8,80.4,0.5,0.3,-,6.86
Francesco Totti,Roma,42,"AM(CL),FW",24(3),1751,6,1.7,36.3,75.5,0.8,3.6,0.1,6.86
Ivaylo Chochev,Palermo,26,DMC,13(5),1096,-,0.7,25.6,83.5,0.2,0.3,-,6.86
Etrit Berisha,Lazio,30,GK,8(2),808,-,-,22.1,57.5,-,7.3,-,6.86
Afriyie Acquah,Sampdoria,27,DMC,10,719,-,1.1,43.4,82.9,0.2,2.1,-,6.86
Emiliano Moretti,Torino,38,D(CL),35,3150,2,0.3,57.3,88.7,0.1,5,0.1,6.86
David Pizarro,Fiorentina,39,M(C),18(8),1793,3,1,55.1,86.5,0.5,8.2,-,6.86
Bostjan Cesar,Chievo,36,D(C),27(1),2440,-,0.1,27.3,76.2,-,3.1,-,6.85
Marcelo Brozovic,Inter,26,M(CR),13(2),1058,1,1.1,54.9,86.4,0.6,2.1,-,6.85
Luca Valzania,Cesena,23,M(C),2,152,-,1,34.5,62.3,0.5,0.5,-,6.85
Iván Piris,Udinese,30,D(CLR),31,2732,-,0.5,30.5,75.8,0.3,1.7,-,6.85
Giovanni Marchese,Genoa,34,"D(CL),M(L)",10(1),849,2,0.5,36.5,77.1,0.3,1.9,-,6.85
Alfred Duncan,Sampdoria,26,M(C),13(13),1336,2,1.3,23.8,79.8,1.2,1.8,0.1,6.85
Guillermo Rodríguez,Verona,35,D(C),11(2),1044,-,0.1,26,74.6,0.1,3.5,-,6.84
Dodô,Inter,27,"D(L),M(L)",16(4),1377,2,1,34.4,80.5,1.4,0.6,0.1,6.84
Marco Sportiello,Atalanta,27,GK,37,3330,-,0.1,26,50.2,-,8.7,-,6.84
Manuel Pasqual,Fiorentina,37,"D(L),M(L)",16(4),1394,3,1.6,35.1,82.9,1.6,1.8,-,6.84
Silvan Widmer,Udinese,26,"D(R),M(R)",35(1),3008,4,0.9,29.7,73.8,0.6,1.1,-,6.84
Cristián Zapata,AC Milan,32,D(C),8(4),864,1,0.2,34.8,81.5,-,2.3,-,6.83
Francesco Bardi,Chievo,27,GK,10,900,-,-,20.4,43.6,-,6.4,-,6.83
Leandro Castán,Roma,32,D(C),1,46,-,-,20,80,-,3,-,6.83
Angelo Palombo,Sampdoria,37,"D(C),DMC",34(2),2933,3,1.1,45.5,83.5,0.3,5,-,6.83
Emmanuel Cascione,Cesena,35,M(C),24(5),2187,1,0.6,41.8,80.6,0.2,3.4,0.1,6.83
Gianluigi Buffon,Juventus,41,GK,33,2970,-,-,21.8,78.9,-,4.7,-,6.82
Tino Costa,Genoa,34,M(C),2(4),227,1,0.3,24.8,79.2,-,3.3,-,6.82
Alessandro Matri,Genoa,34,FW,12(4),1033,5,1.3,14.4,67.8,0.1,0.7,0.1,6.82
Paolo Cannavaro,Sassuolo,38,D(C),25,2103,-,0.3,30.7,81.2,-,2.9,-,6.82
Thomas Heurtaux,Udinese,30,D(CR),24(2),2162,1,0.2,30.4,78.6,-,2.6,-,6.82
Marco Storari,Juventus,42,GK,5,450,-,-,18.4,77.2,-,3,-,6.82
Cristian Ledesma,Lazio,36,M(C),7(6),636,3,1.2,33.3,79.4,1,2.7,-,6.81
Roberto Vitiello,Palermo,36,D(C),17(2),1504,-,-,35.4,84.5,0.1,2.2,-,6.81
Carlos Carbonero,Cesena,28,AM(CR),15(7),1405,2,0.9,27.5,80.7,0.8,1.7,-,6.81
Maximiliano Moralez,Atalanta,32,"AM(CLR),FW",26(4),2248,4,2,37.4,80.1,1.1,2.3,-,6.81
Ignazio Abate,AC Milan,32,"D(R),M(R)",21(2),1882,6,1,42.5,77.1,0.7,2.3,-,6.81
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",19(4),1687,2,0.9,39.9,79.1,0.5,0.9,-,6.81
Marco Andreolli,Inter,33,D(C),5(1),449,-,0.3,50.7,89.5,-,2.5,-,6.81
Pierluigi Gollini,Verona,24,GK,3,270,-,-,26,53.8,-,9.3,-,6.80
Mounir Obbadi,Verona,36,M(C),14(8),1228,1,0.7,31.3,88.4,0.5,1.8,-,6.80
Gökhan Inler,Napoli,35,DMC,16(3),1362,-,0.9,58.4,87.5,-,4.4,-,6.80
Igor Bubnjic,Udinese,26,D(C),5(1),384,-,0.2,35.5,75.6,-,4.5,-,6.80
Francesco Renzetti,Cesena,31,D(L),21(2),1909,1,0.9,36.4,72.3,1.3,4.1,-,6.80
Salvatore Bocchetti,AC Milan,32,D(C),6(3),629,-,0.1,36.3,82.3,0.2,2.6,-,6.80
Adem Ljajic,Roma,27,"AM(CLR),FW",23(9),2025,2,1.4,32.6,89.3,0.4,0.7,-,6.80
Juraj Kucka,Genoa,32,M(CL),19(15),1861,-,0.3,25.6,76,-,1.3,0.1,6.79
Valter Birsa,Chievo,32,"M(CLR),FW",30(5),2293,1,1.9,22.7,74.3,1.8,1.2,-,6.79
Diego Novaretti,Lazio,34,D(C),2(3),261,-,0.2,24.8,81.5,-,1.8,-,6.79
Ezequiel Schelotto,Chievo,30,"D(R),M(LR)",26(3),2126,-,1,26.9,77.4,0.4,1.5,-,6.79
Samir Ujkani,Palermo,30,GK,3,270,-,-,11,60.6,-,1.3,-,6.79
Rafael Márquez,Verona,40,D(C),26,2218,1,0.5,44.9,84.2,-,6.1,-,6.79
Simone Zaza,Sassuolo,28,FW,29(2),2591,2,0.5,16.3,69.6,-,0.3,-,6.79
Albano Bizzarri,Chievo,41,GK,28,2520,-,-,24.8,49.8,-,9.4,-,6.78
Rafael,Verona,37,GK,20,1728,-,0.1,19.8,60.8,-,6.8,-,6.78
Yohan Benalouane,Atalanta,32,D(CR),25(2),2189,-,0.1,28.2,76.5,-,2.5,-,6.78
Andrea Consigli,Sassuolo,32,GK,35,3126,-,-,27.5,60.1,-,7.7,-,6.78
Filip Djordjevic,Lazio,31,FW,15(9),1481,2,0.7,14.5,68.1,-,0.3,-,6.78
Stefano Mauri,Lazio,39,"M(CLR),FW",25(4),1876,2,0.8,24.8,79.4,0.1,1.3,0.1,6.78
