Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Kai Havertz,Bayer Leverkusen,20,M(CR),22(8),2141,8,1.1,36.1,81.2,0.2,1.5,0.1,7.00
Jetro Willems,Eintracht Frankfurt,25,"D(L),DMC,M(L)",19(4),1670,2,1.5,24.8,73.3,1.7,1.2,-,7.00
Franck Ribéry,Bayern Munich,36,AM(L),15(5),1210,1,1.7,38,86.7,0.6,1.9,0.1,7.00
Sven Bender,Bayer Leverkusen,30,"D(C),M(C)",29,2350,-,0.1,55.1,85.9,-,3,-,7.00
Niklas Stark,Hertha Berlin,24,"D(C),DMC",25(1),2210,1,0.2,40.9,80.6,-,3.3,-,7.00
Davie Selke,Hertha Berlin,24,FW,19(8),1888,-,0.6,15.7,60.1,0.1,0.1,-,7.00
Kevin Volland,Bayer Leverkusen,26,"AM(CLR),FW",30(1),2599,2,1.1,23.6,75.8,0.1,0.6,0.1,6.99
Waldemar Anton,Hannover 96,22,"D(C),DMC",26(1),2278,-,0.1,44.6,80.1,-,3.1,-,6.99
Corentin Tolisso,Bayern Munich,24,"D(R),M(C)",17(9),1529,4,0.8,48.5,90.4,0.1,3.6,0.1,6.99
Kerem Demirbay,Hoffenheim,25,AM(C),13(6),1211,2,1.6,33.9,83.1,1,1.6,-,6.99
Christian Gentner,VfB Stuttgart,33,M(CLR),27,2412,1,1,43.7,72.1,0.5,1.7,-,6.99
Timo Baumgartl,VfB Stuttgart,23,D(C),29,2610,-,0.2,51,82.3,0.1,4.3,-,6.98
Mitchell Weiser,Hertha Berlin,25,"D(R),M(R)",23(1),1983,2,1.7,37,74.5,1.3,1.3,-,6.98
Florian Grillitsch,Hoffenheim,23,"DMC,M(L)",21(4),1895,2,1.1,42,83,0.1,2.9,0.1,6.98
Charles Aránguiz,Bayer Leverkusen,30,M(C),27,2307,3,0.9,63.7,86,0.1,4.1,0.1,6.98
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",26(8),2337,3,1.7,34.2,79,0.9,1.2,0.1,6.98
Max Kruse,Werder Bremen,31,"M(CLR),FW",28(1),2455,6,2,42.6,79.8,1,3.3,0.1,6.97
Ante Rebic,Eintracht Frankfurt,25,"AM(CLR),FW",21(4),1764,2,1,17.8,56.9,0.4,0.4,-,6.96
Sandro Wagner,Bayern Munich,31,FW,8(6),722,1,0.3,15,75.7,-,0.7,-,6.96
Sébastien Haller,Eintracht Frankfurt,25,FW,26(5),2352,4,1,22.2,65.6,-,0.5,0.1,6.96
Daniel Opare,Augsburg,28,D(LR),17,1419,-,0.4,23.2,65.7,0.5,1.8,-,6.96
Benjamin Stambouli,Schalke 04,28,"D(C),M(C)",24(4),2195,2,0.3,48.6,78.6,-,3.1,0.1,6.96
Mathew Leckie,Hertha Berlin,28,AM(CLR),19(7),1854,1,0.7,28.8,70.9,0.2,1,0.1,6.96
Christoph Kramer,Borussia M.Gladbach,28,DMC,26(1),2162,-,0.5,56.3,87.9,-,2.5,-,6.96
Emiliano Insúa,VfB Stuttgart,30,"D(L),M(L)",24(1),2107,2,0.9,30.6,75.4,1,1.2,-,6.95
Felipe,Hannover 96,32,D(C),6,458,-,0.3,45,76.7,0.2,2.7,-,6.95
John Brooks,Wolfsburg,26,D(C),9,729,-,-,41,85.9,-,4.3,-,6.95
Dominic Maroh,FC Cologne,32,D(C),10(1),914,-,0.2,44.1,88,-,3.8,-,6.95
Nils Petersen,Freiburg,30,FW,24(8),2240,1,1.1,19.3,65,0.1,0.3,-,6.95
David Alaba,Bayern Munich,27,"D(CL),M(C)",17(6),1551,2,1,47.4,89,1,1,-,6.95
Jonathan Tah,Bayer Leverkusen,23,D(C),27(1),2427,2,0.4,52.5,86.1,0.1,3,-,6.95
Danny Latza,Mainz 05,29,DMC,27(2),2356,1,1.2,42.1,79.2,0.4,2.6,-,6.95
Lucas Alario,Bayer Leverkusen,26,FW,17(6),1546,4,0.6,17.6,74.8,-,0.2,-,6.95
Erik Thommy,VfB Stuttgart,24,AM(CLR),14,993,4,1.6,18.9,73.6,1.4,0.7,-,6.94
Abdou Diallo,Mainz 05,23,D(CL),27,2416,1,0.2,41.5,75,0.3,3.4,-,6.94
Marco Friedl,Bayern Munich,21,D(CL),0(1),45,-,3,42,90.5,4,2,-,6.94
Admir Mehmedi,Bayer Leverkusen,28,"M(CLR),FW",8(4),701,3,1.8,27.1,82.5,0.8,0.8,0.1,6.94
David Abraham,Eintracht Frankfurt,32,D(C),27,2304,2,0.3,48.3,82.9,0.1,4.7,-,6.94
Jannik Vestergaard,Borussia M.Gladbach,26,D(C),32,2880,-,0.1,59.8,85.4,-,5.7,-,6.93
Timo Hübers,Hannover 96,22,D(C),5,450,1,0.8,34,75.9,-,2.4,-,6.93
Kyriakos Papadopoulos,Hamburger SV,27,D(C),29,2610,1,0.3,41.9,73.6,-,2.7,-,6.93
Ömer Toprak,Borussia Dortmund,29,D(C),22(4),2018,1,0.2,71.2,89.9,-,3.7,-,6.93
Josuha Guilavogui,Wolfsburg,28,M(C),27(2),2407,2,0.8,46.7,85.2,-,3.1,-,6.93
Pavel Kaderábek,Hoffenheim,27,"D(R),M(R)",24(4),2197,3,0.8,28.5,74.8,0.6,1.2,-,6.92
Sokratis,Borussia Dortmund,31,D(CR),28(2),2376,-,0.2,63.4,86.9,-,3.7,-,6.92
Matthias Ginter,Borussia M.Gladbach,25,"D(CR),DMC",34,3060,2,0.2,60.1,87.1,-,3.8,-,6.92
Koen Casteels,Wolfsburg,27,GK,34,3060,-,-,33,60.7,-,8.4,-,6.92
Nico Elvedi,Borussia M.Gladbach,22,D(CLR),33,2916,2,0.6,45.8,83.5,0.1,1,-,6.92
Amine Harit,Schalke 04,22,AM(CLR),23(8),2053,3,1.2,23.1,84.2,0.3,0.6,0.1,6.92
Kevin Kampl,RasenBallsport Leipzig,28,M(CLR),22(4),2021,3,2,44,86.6,1,1.5,0.1,6.91
William,Wolfsburg,24,"D(LR),M(R)",19(3),1614,2,0.8,36.7,74.3,0.4,3.7,-,6.91
Bernardo,RasenBallsport Leipzig,24,D(LR),15(3),1350,1,0.3,39.2,73.6,0.3,1.5,0.1,6.90
Linton Maina,Hannover 96,20,AM(L),0(2),31,1,1.5,10,90,-,0.5,-,6.90
Niklas Süle,Bayern Munich,23,D(C),20(7),1919,1,0.2,59.7,92.7,-,3.9,0.1,6.90
Theodor Gebre Selassie,Werder Bremen,32,"D(LR),DMC,M(R)",31(1),2829,-,0.7,34.3,76,0.2,0.9,-,6.90
Timo Werner,RasenBallsport Leipzig,23,"AM(L),FW",28(4),2493,7,0.8,20.4,75.2,0.1,0.4,-,6.90
Jean-Kévin Augustin,RasenBallsport Leipzig,22,"AM(R),FW",14(11),1273,5,0.6,11.4,78.9,0.1,0.2,-,6.89
Paul Jaeckel,Wolfsburg,20,"D(C),DMC",3,270,-,0.7,48,75.7,1,3.3,-,6.89
Mario Götze,Borussia Dortmund,27,"M(CLR),FW",19(4),1608,3,1.7,42.3,81.3,0.7,0.8,0.2,6.88
Jadon Sancho,Borussia Dortmund,19,AM(LR),7(5),684,4,1.6,29.8,84,0.3,0.8,0.1,6.88
Wendell,Bayer Leverkusen,25,"D(CL),M(L)",26,2121,3,1,44.3,82.5,0.7,1.7,0.1,6.88
Diego Demme,RasenBallsport Leipzig,27,DMC,25(5),2288,3,1,69.1,84.1,0.1,3.1,0.1,6.87
Rafinha,Bayern Munich,33,"D(CLR),M(R)",19(8),1843,2,0.8,58.5,89.9,0.3,4,-,6.87
Ron-Robert Zieler,VfB Stuttgart,30,GK,34,3060,-,-,35.5,53.2,-,10,-,6.86
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",23(4),1871,1,0.3,35.5,79.6,-,2.2,-,6.86
Felix Klaus,Hannover 96,26,AM(CLR),25(3),1991,2,1.1,21.6,72.3,1,0.5,-,6.86
Anastasios Donis,VfB Stuttgart,22,"AM(CR),FW",11(7),951,2,0.6,9.5,73.7,0.4,0.3,-,6.86
Holger Badstuber,VfB Stuttgart,30,D(CL),24(3),2169,-,-,40.4,83.3,-,3.1,-,6.86
Daniel Baier,Augsburg,35,M(C),29,2543,2,1,54.5,74.1,0.2,3.9,0.1,6.86
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",33,2970,7,1,38,81.6,1.5,2.2,-,6.85
Jeffrey Gouweleeuw,Augsburg,27,D(C),27,2386,-,0.3,43.3,77.9,-,4.4,-,6.85
Jirí Pavlenka,Werder Bremen,27,GK,34,3060,-,-,29,62.4,-,8.6,-,6.85
Sebastian Rudy,Bayern Munich,29,"D(R),M(CR)",16(9),1509,4,0.8,41.5,89.9,0.4,2.7,-,6.84
Jordan Torunarigha,Hertha Berlin,21,D(C),7(5),661,-,0.1,27.9,79.1,-,3.3,-,6.84
Emil Forsberg,RasenBallsport Leipzig,27,AM(CLR),15(6),1374,2,1.9,25.6,79.7,1.3,0.6,0.2,6.84
Martin Hinteregger,Augsburg,26,D(C),29(1),2655,-,0.3,44.3,78.6,-,3.5,-,6.84
Stefan Posch,Hoffenheim,22,D(C),9,758,-,0.1,52.7,84.6,-,2.7,-,6.84
Zlatko Junuzovic,Werder Bremen,31,M(CLR),17(7),1636,4,1.7,28.3,74.7,1,0.9,-,6.84
Kevin-Prince Boateng,Eintracht Frankfurt,32,"M(CLR),FW",27(4),2361,1,0.5,35.1,77,0.2,1.8,-,6.83
Lewis Holtby,Hamburger SV,28,M(CLR),13(3),1197,-,0.9,33.9,79.5,0.5,2,0.1,6.82
Julian Baumgartlinger,Bayer Leverkusen,31,DMC,17(5),1398,-,0.5,43.2,90.6,-,2.3,-,6.82
Bruma,RasenBallsport Leipzig,24,AM(CLR),16(12),1611,2,0.9,27.8,80.9,0.1,0.7,-,6.82
Santiago Ascacibar,VfB Stuttgart,22,DMC,27(2),2386,1,0.3,38.6,83.9,-,1.7,-,6.82
Dennis Diekmeier,Hamburger SV,29,"D(R),M(R)",22,1870,3,0.8,25,64,0.8,0.7,-,6.82
Julian Weigl,Borussia Dortmund,23,"D(C),DMC",20(5),1943,-,0.3,50.6,86.2,-,3,-,6.82
Timothy Chandler,Eintracht Frankfurt,29,"D(R),M(LR)",22(2),1893,4,1,26.1,68.7,1,1.8,-,6.82
Stefan Bell,Mainz 05,27,D(CR),24(1),2176,-,0.4,37.3,74.4,-,2.8,-,6.81
Matija Nastasic,Schalke 04,26,D(C),22(2),1991,-,0.1,48.5,85,-,3.4,-,6.81
Janik Haberer,Freiburg,25,"M(CLR),FW",31(2),2758,4,1.1,30.7,70.7,0.2,1.4,-,6.81
Fin Bartels,Werder Bremen,32,"M(CLR),FW",14,1129,3,1.6,26.8,72.5,0.4,0.9,0.1,6.81
Shinji Kagawa,Borussia Dortmund,30,M(CL),12(7),1166,1,1.2,38.3,87.5,0.5,1.8,-,6.81
Danny da Costa,Eintracht Frankfurt,25,"D(R),M(R)",13(4),1199,2,0.8,30.9,74.7,0.4,1.1,-,6.81
Andriy Yarmolenko,Borussia Dortmund,29,AM(R),13(5),1042,2,1.6,22.2,78.5,0.6,0.9,0.1,6.80
Valentino Lazaro,Hertha Berlin,23,"D(R),M(CLR)",19(7),1860,5,1.1,22.7,74.5,0.9,0.5,-,6.80
Amir Abrashi,Freiburg,29,DMC,11(1),852,-,0.3,26.3,77.8,0.2,1.2,-,6.80
Raphael Framberger,Augsburg,23,D(R),7(2),697,-,1.1,26.7,69.2,1,0.9,-,6.80
Simon Terodde,FC Cologne,31,FW,14(1),1165,-,1,20,64.7,-,0.3,-,6.80
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",18(5),1581,-,0.3,37.3,82.7,-,2.8,-,6.79
Aaron Hunt,Hamburger SV,32,"M(CLR),FW",26(3),2168,2,2.1,35.4,80.2,1.8,2.1,-,6.79
Miiko Albornoz,Hannover 96,28,"D(L),M(L)",7(3),701,2,0.8,30.8,76.6,0.8,1.7,-,6.79
Rani Khedira,Augsburg,25,"D(C),DMC",27(3),2280,1,0.3,28.3,74.9,0.1,1,-,6.79
Yann Sommer,Borussia M.Gladbach,30,GK,30,2627,-,-,37.1,69.9,-,7.4,-,6.79
Panagiotis Retsos,Bayer Leverkusen,20,D(CLR),18(6),1716,3,0.3,44.2,84.4,-,2.6,-,6.79
Marwin Hitz,Augsburg,31,GK,32,2880,-,-,31.2,69.1,-,9.1,-,6.79
Simon Falette,Eintracht Frankfurt,27,D(C),25(2),2209,-,0.2,45.3,76.5,-,3,-,6.78
Nabil Bentaleb,Schalke 04,24,M(C),12(4),1012,3,0.6,32.9,81.7,0.1,1.8,0.1,6.78
Guido Burgstaller,Schalke 04,30,"AM(L),FW",24(8),2330,4,0.8,16.9,71.7,0.1,0.1,-,6.78
Jeremy Toljan,Borussia Dortmund,24,"D(LR),M(LR)",13(3),1209,2,0.8,43.7,82,0.2,1.5,-,6.78
Raphael Guerreiro,Borussia Dortmund,25,"D(L),M(CL)",6(3),547,1,1,39.1,83.8,0.4,0.8,-,6.78
Salih Özcan,FC Cologne,21,M(C),19(4),1672,1,0.8,39.8,78.3,-,1.6,-,6.78
Nicolas Höfler,Freiburg,29,"D(C),DMC",24(3),2259,3,0.6,47.3,86.3,-,2.7,-,6.78
Christian Günter,Freiburg,26,"D(L),M(L)",34,3060,3,1.5,35.6,71.5,1.6,2.1,-,6.78
Daniel Didavi,Wolfsburg,29,"AM(CR),FW",26(4),2250,5,1,28.6,79.3,0.5,1,-,6.78
Yannick Gerhardt,Wolfsburg,25,"D(L),M(CL)",12(5),1225,1,0.7,32.1,78.2,0.1,1.5,-,6.78
Josip Brekalo,Wolfsburg,21,AM(CLR),10(3),836,1,1.1,23,77.9,0.8,1.3,-,6.77
Daniel Brosinski,Mainz 05,30,"D(LR),M(LR)",28(1),2503,5,1.4,34.2,71.7,1.3,2.3,-,6.77
Max Meyer,Schalke 04,23,"M(CL),FW",21(3),1733,-,0.4,43.9,89.1,-,1.8,-,6.77
André Schürrle,Borussia Dortmund,28,"M(CLR),FW",11(7),1234,4,1,26.9,78.9,0.6,1,0.1,6.77
Matti Steinmann,Hamburger SV,24,DMC,8,601,-,0.6,53.4,82,-,3.1,0.1,6.77
Niklas Moisander,Werder Bremen,33,D(C),25,2250,-,0.3,58.9,83.6,-,5.8,-,6.77
Yevhen Konoplyanka,Schalke 04,29,"AM(CL),FW",18(9),1568,4,1.1,14.5,78.1,0.9,0.2,-,6.77
Lukas Klostermann,RasenBallsport Leipzig,23,"D(LR),M(R)",25(1),2193,-,0.6,35.9,76.4,0.3,1.1,-,6.76
Leon Balogun,Mainz 05,31,D(CR),14,1176,-,0.1,33.9,75.2,0.1,2,-,6.76
Mergim Mavraj,Hamburger SV,33,D(C),17,1448,-,0.2,42.8,76.9,0.1,3.2,-,6.76
Marcel Tisserand,Wolfsburg,26,"D(CLR),M(R)",14(2),1248,1,0.1,42.4,83.4,0.2,3.8,-,6.75
Salomon Kalou,Hertha Berlin,33,"AM(CLR),FW",27(4),2224,3,0.5,19.4,71,-,0.4,-,6.75
Yoshinori Muto,Mainz 05,26,FW,20(7),1906,2,0.7,12.4,74.9,0.1,0.1,-,6.75
Dan-Axel Zagadou,Borussia Dortmund,20,D(CL),6(5),654,-,0.2,40.6,81.9,0.4,1.8,-,6.75
Mijat Gacinovic,Eintracht Frankfurt,24,M(CLR),22(7),1820,3,0.7,20.2,72.4,0.3,1,0.1,6.75
Maximilian Arnold,Wolfsburg,25,M(CR),28(1),2454,-,1.3,45.7,83.8,1,4.7,-,6.74
Nico Schulz,Hoffenheim,26,"D(L),M(L)",19(8),1773,2,1,29.2,76.8,0.7,0.8,-,6.74
Milos Jojic,FC Cologne,27,M(CLR),17(8),1462,5,1.2,24.2,77.7,0.8,1,0.2,6.74
Maximilian Eggestein,Werder Bremen,22,M(C),31(2),2700,3,0.4,28.9,75.4,0.1,1.2,-,6.74
Ludwig Augustinsson,Werder Bremen,25,"D(L),M(L)",29,2535,-,1,37.2,78.1,1.1,1.7,-,6.73
Yunus Malli,Wolfsburg,27,"AM(CL),FW",24(7),2243,4,0.9,25.7,77.8,0.5,0.6,0.1,6.73
Pascal Stenzel,Freiburg,23,"D(R),M(R)",21(4),1939,-,0.7,33.8,78,0.4,4.8,-,6.73
Peter Pekarík,Hertha Berlin,32,D(LR),17,1379,2,0.7,36.3,75.5,0.3,1.2,-,6.73
Leonardo Bittencourt,FC Cologne,25,AM(CLR),17(5),1616,3,1.2,27.5,76.1,0.4,0.6,-,6.73
Manuel Neuer,Bayern Munich,33,GK,3,270,-,-,28,84.5,-,8.7,-,6.73
Ralf Fährmann,Schalke 04,30,GK,34,3016,-,-,24.2,63.2,-,6.9,-,6.73
Thomas Kraft,Hertha Berlin,30,GK,4,271,-,-,32.8,59.5,-,9.3,-,6.73
Denis Zakaria,Borussia M.Gladbach,22,DMC,29(1),2308,1,0.5,32.9,89.3,-,1.6,0.1,6.73
Dennis Geiger,Hoffenheim,21,DMC,20(1),1594,1,1.2,37.9,88.2,0.2,1.8,-,6.73
Jonathan de Guzmán,Eintracht Frankfurt,31,M(CLR),12(4),1094,3,1.2,35.8,82,1.2,2.1,-,6.72
Lamine Sané,Werder Bremen,32,"D(C),M(C)",9(2),787,-,-,35.8,82,-,3.2,-,6.72
Florian Kainz,Werder Bremen,26,AM(CL),19(11),1687,3,1.2,21.1,76.8,1,1,0.1,6.72
Sebastian Langkamp,Hertha Berlin,31,D(C),11(1),955,-,0.1,47,86.5,-,4.7,-,6.72
Daniel Ginczek,VfB Stuttgart,28,FW,17(6),1532,-,0.7,14.5,61.3,-,0.3,-,6.72
Timo Horn,FC Cologne,26,GK,34,3060,-,0.1,29.5,54.2,-,9.4,-,6.71
Kevin Akpoguma,Hoffenheim,24,D(C),17(5),1690,1,0.3,45.7,86.3,-,1.8,-,6.71
Chris Führich,FC Cologne,21,Midfielder,1(1),95,-,0.5,14.5,79.3,-,-,-,6.71
Jorge Meré,FC Cologne,22,D(C),21(1),1891,1,-,44.1,84.6,0.1,3.8,-,6.70
Pablo De Blasis,Mainz 05,31,"D(R),M(CLR)",20(5),1655,2,1.2,28.1,74,0.2,1.8,-,6.70
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",28,2461,1,0.9,39.1,80.1,0.9,1.9,-,6.70
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",12(7),1146,-,0.2,31.2,80.9,-,2,-,6.70
Vladimir Darida,Hertha Berlin,28,"M(C),FW",18(3),1638,3,0.7,45.7,79.5,0.1,3,-,6.70
Abdul Rahman Baba,Schalke 04,24,"D(L),M(L)",0(1),33,-,-,16,62.5,-,1,-,6.70
Josip Brekalo,VfB Stuttgart,21,AM(CLR),7(7),728,1,1.1,19.7,70.3,0.9,1.1,-,6.70
Robin Koch,Freiburg,22,"D(C),DMC",21(5),1916,1,0.2,37.5,77.7,-,2.4,-,6.70
Suat Serdar,Mainz 05,22,M(C),16(9),1702,-,0.8,22,80.3,-,1,-,6.70
Steven Zuber,Hoffenheim,27,"D(L),M(CLR)",17(3),1441,2,0.7,35.3,83.4,0.2,1.2,0.1,6.70
Matthias Ostrzolek,Hannover 96,29,"D(L),DMC,M(L)",27,2381,1,0.8,32.7,68,0.8,2.3,-,6.70
Karim Rekik,Hertha Berlin,24,D(CL),26,2304,2,0.1,51.6,84.1,-,4.6,-,6.70
Robin Knoche,Wolfsburg,27,D(C),24,2104,2,0.1,59.3,85.1,-,6.3,-,6.70
Ádám Szalai,Hoffenheim,31,FW,8(10),888,1,0.7,11.8,74.1,-,-,0.1,6.69
Neven Subotic,Borussia Dortmund,30,D(C),3(1),271,-,-,64.3,85.2,-,4.8,-,6.69
Berkay Özcan,VfB Stuttgart,21,M(CL),11(6),1006,2,0.8,24.1,82.4,0.7,0.6,0.1,6.69
Mario Gomez,Wolfsburg,33,FW,11(1),938,2,0.9,17.3,63.8,-,0.5,-,6.69
