Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Davide Calabria,AC Milan,22,"D(LR),M(R)",18(3),1562,1,3,-,1,0.4,81,0.8,2,7.12
Diego Perotti,Roma,30,"M(CLR),FW",17(8),1606,5,4,-,-,1.5,86.1,0.4,2,7.12
Andrea Conti,AC Milan,25,"D(R),M(R)",2,158,-,-,-,-,0.5,89.5,3,-,7.12
João Cancelo,Inter,25,"D(LR),M(R)",20(6),1845,1,3,4,-,0.5,84.1,0.7,1,7.12
Lucas Castro,Chievo,30,AM(CLR),23(2),1990,3,4,3,-,1.6,77.6,1.7,3,7.10
Ali Adnan,Udinese,25,"D(L),M(L)",18(5),1670,-,2,4,-,0.5,70.4,2.3,1,7.10
Luca Ceppitelli,Cagliari,29,D(C),26(1),2229,3,-,7,-,0.4,78.3,3,1,7.09
Federico Chiesa,Fiorentina,21,"M(CLR),FW",35(1),3022,6,5,7,-,3,77.8,0.3,1,7.09
Bryan Cristante,Atalanta,24,M(C),34(3),2837,9,2,4,-,2.1,77.5,2.7,2,7.08
Remo Freuler,Atalanta,27,DMC,33(2),3006,5,3,4,1,1.3,88.1,0.8,3,7.08
Giacomo Bonaventura,AC Milan,29,M(CLR),30(3),2552,8,3,3,-,1.9,88.1,0.8,3,7.07
Davide Astori,Fiorentina,32,D(C),25,2250,1,1,5,-,0.4,87.1,2,-,7.07
Jordan Veretout,Fiorentina,26,M(C),36,3213,8,1,10,1,1.7,84.1,1,2,7.06
Maxime Gonalons,Roma,30,"D(C),M(C)",12(4),1092,-,1,2,-,0.8,87.2,3.1,1,7.06
Cristián Zapata,AC Milan,32,D(C),11(1),993,-,-,2,-,0.3,89.8,2.7,-,7.05
Vitor Hugo,Fiorentina,28,D(C),13(6),1204,1,-,4,-,0.4,85.9,2.4,2,7.05
Dennis Praet,Sampdoria,25,AM(C),31(1),2665,1,3,4,-,1,84.4,0.7,3,7.05
Federico Viviani,SPAL 2013,27,DMC,29,2488,3,3,9,-,1.8,85.9,0.7,3,7.04
Kalidou Koulibaly,Napoli,28,D(C),35,3066,5,1,5,1,0.5,91.2,1.8,4,7.04
Andrea Masiello,Atalanta,33,D(CR),30(1),2707,4,-,5,-,0.7,85.1,1.2,-,7.04
Fabio Quagliarella,Sampdoria,36,FW,33(2),2735,19,6,4,-,3.2,69.5,1,4,7.03
Jorginho,Napoli,27,DMC,33,2665,2,4,5,-,0.5,89.5,0.5,-,7.02
Alex Meret,SPAL 2013,22,GK,13,1160,-,-,-,-,-,56.4,0.2,3,7.02
Germán Pezzella,Fiorentina,28,D(C),34,2982,1,-,12,-,0.7,84.2,2.8,1,7.02
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",34,2986,2,3,6,-,0.5,82.2,1.9,1,7.02
Armando Izzo,Genoa,27,D(C),16,1388,1,-,2,-,0.2,76.6,1.9,1,7.01
Mario Mandzukic,Juventus,33,"M(L),FW",27(5),2327,5,3,3,1,1.6,75.8,2.5,1,7.01
Cristiano Biraghi,Fiorentina,26,"D(L),M(L)",34,2984,1,4,7,-,1,76.6,1,2,7.01
Leonardo Pavoletti,Cagliari,30,FW,31(2),2725,11,-,8,-,2.6,65.5,6.2,2,7.00
Matteo Politano,Sassuolo,25,"AM(LR),FW",33(3),2831,10,4,1,-,2.8,74.4,0.4,6,7.00
Rafael Tolói,Atalanta,28,D(C),29(2),2449,1,4,7,1,0.6,81.1,1.5,-,7.00
Alisson,Roma,26,GK,37,3330,-,-,1,-,-,78.9,0.2,1,6.99
Andrea Belotti,Torino,25,FW,29(3),2672,10,4,2,-,2.7,71.4,2.6,6,6.99
Elio Capradossi,Roma,23,Defender,1(1),84,-,-,-,-,-,86.7,2,-,6.99
Lorenzo Pellegrini,Roma,23,M(C),22(6),1812,3,4,2,1,1.4,81.9,1,1,6.98
Marco Parolo,Lazio,34,M(C),30(1),2614,4,6,2,1,1.8,82.2,1.5,1,6.97
Antonio Candreva,Inter,32,M(CLR),33(3),2563,-,8,4,-,2,82.5,-,1,6.97
Francesco Acerbi,Sassuolo,31,D(C),38,3420,-,-,4,-,0.4,85,2.7,2,6.96
Salvatore Sirigu,Torino,32,GK,37,3330,-,-,2,-,-,65.8,0.4,3,6.95
Kostas Manolas,Roma,28,D(C),27(2),2343,2,-,-,-,0.3,87.3,2.7,1,6.95
Senad Lulic,Lazio,33,"D(L),M(CL)",30(5),2439,3,6,6,1,0.5,76.8,0.8,-,6.95
Mattia Caldara,Atalanta,25,D(C),24,2160,3,-,5,-,0.5,84.1,1.9,-,6.95
Nicolò Barella,Cagliari,22,AM(C),34,2966,6,1,13,1,1,79.4,1,2,6.95
Lorenzo De Silvestri,Torino,31,"D(R),M(R)",35,2962,5,4,2,1,0.7,72.2,2.8,1,6.95
Simone Missiroli,Sassuolo,33,AM(C),33(2),2923,1,1,4,-,0.7,74.2,3.7,4,6.94
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",18(1),1571,-,1,4,-,0.4,89.3,0.6,-,6.94
Robin Gosens,Atalanta,24,"D(L),M(CL)",17(4),1451,1,1,1,-,0.6,80.9,0.7,1,6.94
Stephan El Shaarawy,Roma,26,"AM(CLR),FW",25(8),2163,7,4,1,-,2.2,83,0.4,1,6.94
Vlad Chiriches,Napoli,29,D(CR),7,583,-,-,1,-,0.4,90.6,2.6,-,6.93
Jasmin Kurtic,SPAL 2013,30,M(CL),16,1440,1,-,5,-,1.2,76.2,4.4,1,6.93
Nícolas,Verona,31,GK,36,3240,-,-,2,1,-,53.3,0.3,2,6.93
Daniele Rugani,Juventus,24,D(C),22,1936,2,2,3,-,0.4,90.9,1.8,-,6.92
Stefan de Vrij,Lazio,27,D(C),36,3042,6,1,3,-,0.4,91.4,1.3,-,6.92
Cristian Ansaldi,Torino,32,"D(CLR),DMC,M(LR)",20(5),1868,1,3,5,1,0.7,74.4,0.2,1,6.92
Timothy Castagne,Atalanta,23,"D(R),M(LR)",17(3),1504,-,2,4,-,0.5,81,0.6,-,6.92
Daniele De Rossi,Roma,35,"D(C),M(C)",21(1),1835,1,2,6,1,0.5,84.7,1.3,-,6.92
Rolando Mandragora,Crotone,22,DMC,36,3240,2,-,8,-,0.9,80.6,1.9,2,6.92
Daniel Pavlovic,Sampdoria,31,D(L),1,90,-,-,-,-,-,82.1,2,-,6.91
Sami Khedira,Juventus,32,M(C),24(2),1922,9,2,1,-,1.2,87.2,0.7,1,6.91
Marek Hamsik,Napoli,31,AM(C),32(6),2397,7,1,2,-,2.3,89.3,0.5,1,6.91
Alberto Grassi,SPAL 2013,24,M(C),26(2),2261,3,-,3,-,1.3,83.5,1.8,1,6.90
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",26(6),2386,1,5,2,-,1.2,79.4,0.5,1,6.90
Nicolas Nkoulou,Torino,29,D(C),37,3260,2,-,4,-,0.4,89.2,2.1,1,6.90
Ervin Zukanovic,Genoa,32,D(CL),32,2791,-,1,5,1,0.7,84.6,2,2,6.90
Miranda,Inter,34,D(C),31,2729,-,-,8,-,0.3,87.6,1.9,-,6.89
Joel Obi,Torino,28,M(CR),16(6),1201,5,2,3,-,0.7,81.7,1,1,6.89
Pierluigi Gollini,Atalanta,24,GK,7,623,-,-,-,-,-,81.9,0.4,-,6.89
Vanja Milinkovic-Savic,Torino,22,Goalkeeper,1,90,-,-,-,-,-,57.1,1,-,6.89
Lyanco,Torino,22,D(C),4,317,-,-,-,-,0.5,87.3,1.8,-,6.89
José Luis Palomino,Atalanta,29,D(C),22(4),1978,1,-,3,-,0.3,83.7,1.8,1,6.88
Mário Rui,Napoli,28,D(L),24(1),2088,2,4,8,1,0.3,87.8,0.7,1,6.88
Lucas Biglia,AC Milan,33,DMC,24(4),2043,1,1,5,-,0.8,91,0.8,1,6.88
Duván Zapata,Sampdoria,28,FW,24(7),2113,11,4,1,-,1.8,71.3,2.2,5,6.87
Roberto Inglese,Chievo,27,FW,33(1),2795,12,2,3,-,2.2,66.6,2.7,2,6.87
Giovanni Simeone,Fiorentina,23,"AM(R),FW",36(2),3011,14,4,3,-,2.8,71.4,1.1,1,6.87
Andrea Ranocchia,Inter,31,D(C),7(4),626,2,-,4,-,0.6,90.4,2.4,-,6.87
Erick Pulgar,Bologna,25,DMC,31(1),2770,3,1,9,-,1.1,83.2,1,2,6.87
Nicolas Viola,Benevento,29,DMC,20(4),1849,2,6,1,1,1.4,82.2,0.5,3,6.87
Adam Masina,Bologna,25,"D(L),M(L)",33(1),2841,-,1,8,1,0.5,75.6,3.4,1,6.87
Paolo Faragò,Cagliari,26,"D(R),DMC,M(R)",25(10),2449,2,5,2,-,0.8,65.1,2.1,2,6.86
Dario Dainelli,Chievo,40,D(C),17(4),1509,-,-,4,-,0.1,78.2,2.4,2,6.86
Bartosz Salamon,SPAL 2013,28,D(C),20(2),1724,-,-,5,-,0.5,81.6,2.4,1,6.86
Bruno Martella,Crotone,26,"D(L),M(L)",30,2619,1,3,3,-,0.8,69.7,1.5,1,6.86
Rodrigo de Paul,Udinese,25,"AM(CLR),FW",25(12),2322,4,7,4,-,1.4,76.6,0.1,3,6.86
Stefan Radu,Lazio,32,D(CL),31,2599,-,2,8,1,0.3,86.6,1.1,-,6.86
Lisandro López,Inter,29,D(C),0(1),45,-,-,-,-,-,92.9,1,-,6.85
Matteo Bianchetti,Verona,26,D(C),1(1),123,-,-,1,-,-,70,2.5,-,6.85
Cristian Molinaro,Torino,35,"D(L),M(L)",17(3),1562,-,1,2,-,0.1,78.5,1.2,-,6.85
Leonardo Spinazzola,Atalanta,26,"D(L),M(L)",17(1),1507,-,2,1,-,0.5,76.9,0.5,1,6.85
Bruno Peres,Roma,29,"D(LR),M(LR)",13(5),1155,-,-,1,-,0.4,86.7,0.4,-,6.84
Iuri Medeiros,Genoa,24,"AM(R),FW",7(4),642,2,1,1,-,1.8,73.7,0.4,2,6.84
Nikola Milenkovic,Fiorentina,21,D(CR),14(2),1254,-,-,-,1,0.6,84,2.4,-,6.84
Daniele Baselli,Torino,27,M(C),30(2),2532,4,2,12,1,1.1,82.2,1.1,1,6.84
Martín Cáceres,Lazio,32,"D(CLR),M(R)",4(2),440,1,1,-,-,0.7,82.3,0.8,-,6.84
Bram Nuytinck,Udinese,29,D(C),26(1),2361,1,1,2,-,0.4,85.4,2,-,6.83
Matías Vecino,Inter,27,M(C),25(4),2137,3,2,7,1,1.4,88.3,1.1,-,6.83
Oscar Hiljemark,Genoa,27,AM(C),15,1282,-,3,1,-,0.8,82.8,1.1,-,6.83
Tomás Rincón,Torino,31,M(CR),35(1),3007,1,-,12,-,0.5,83.2,1.8,2,6.83
Franck Kessié,AC Milan,22,DMC,37,3270,5,3,9,-,2,84.6,1.3,2,6.83
Nicolás Spolli,Genoa,36,D(C),20(1),1773,-,-,7,-,0.3,87.3,2,3,6.83
Kevin Lasagna,Udinese,26,"AM(L),FW",26(3),2143,12,1,1,-,2.5,64,2,1,6.83
Adam Marusic,Lazio,26,M(R),28(4),2526,3,5,3,1,1.2,79,0.8,-,6.82
Jagos Vukovic,Verona,31,D(C),15,1334,1,1,1,-,0.2,82,2.5,-,6.81
Mirco Antenucci,SPAL 2013,34,"AM(C),FW",28(5),2574,11,7,1,-,2,78.2,0.7,1,6.81
Samir Handanovic,Inter,34,GK,38,3420,-,-,-,-,-,80.3,0.3,4,6.81
Kevin Bonifazi,Torino,23,D(C),4(2),408,-,-,-,-,0.2,89.4,1.2,-,6.81
Marco D'Alessandro,Benevento,28,M(LR),12(4),1045,1,1,1,-,1,75.7,0.1,-,6.81
Manuel Lazzari,SPAL 2013,25,M(R),36,3122,2,1,4,-,0.6,84.2,0.2,1,6.81
Mattia Perin,Genoa,26,GK,37,3330,-,-,1,-,-,58.1,0.2,-,6.81
Antonin Barak,Udinese,24,AM(C),31(3),2715,7,4,5,-,1.1,79.3,0.9,3,6.81
Marco Faraoni,Crotone,27,"D(R),M(R)",18(10),1749,2,4,3,-,0.5,71.1,0.8,-,6.81
Luca Cigarini,Cagliari,33,M(C),24(2),2035,2,3,12,1,0.9,80,0.7,1,6.81
Roberto Gagliardini,Inter,25,DMC,23(7),1986,-,-,8,-,0.7,85.2,2.2,-,6.81
Federico Bernardeschi,Juventus,25,"M(CLR),FW",7(15),826,4,6,4,-,1.2,84.9,0.2,-,6.81
Davide Biraschi,Genoa,24,D(CR),20(3),1796,-,1,2,-,0.2,77.7,1.2,1,6.81
Marco Benassi,Fiorentina,24,AM(CR),35,2798,5,2,6,-,2,76.1,0.9,3,6.80
Cyril Théréau,Fiorentina,36,"AM(CL),FW",16(4),1126,5,4,2,-,1.6,80.6,2.2,1,6.80
Blaise Matuidi,Juventus,32,M(CL),27(5),2355,3,1,3,-,0.8,91.6,1,-,6.80
Elseid Hysaj,Napoli,25,D(LR),35,3125,-,1,3,1,0.3,86.9,1.1,-,6.80
Bastos,Lazio,28,D(C),16(5),1408,4,-,4,-,0.4,91,1,-,6.80
Leonardo Bonucci,AC Milan,32,D(C),35,3085,2,-,5,1,0.7,85.7,1.6,-,6.79
Gianluigi Buffon,Juventus,41,GK,21,1863,-,-,1,-,-,77.6,0.2,-,6.79
Bryan Dabo,Fiorentina,27,"D(R),M(CR)",6(4),587,1,-,1,1,0.3,77.2,1.5,-,6.78
Alessio Romagnoli,AC Milan,24,D(CL),27(1),2355,2,-,7,1,0.4,91.4,2.5,1,6.78
Valter Birsa,Chievo,32,"M(CLR),FW",29(6),2516,3,6,3,-,1.4,81,0.7,2,6.78
Marten de Roon,Atalanta,28,DMC,29(5),2572,3,2,8,1,0.8,84.5,1.4,-,6.78
Juan Jesus,Roma,28,D(CL),18(4),1656,-,-,4,1,0.1,86.9,0.8,-,6.78
Federico Ceccherini,Crotone,27,D(C),37,3231,1,1,4,1,0.4,81.4,2.1,1,6.78
Amato Ciciretti,Benevento,25,AM(R),9(3),810,2,1,-,-,2.9,80.2,0.4,-,6.78
Gabriele Angella,Udinese,30,D(C),9(3),893,-,-,3,-,0.3,82.6,2.5,-,6.78
Wojciech Szczesny,Juventus,29,GK,17,1530,-,-,-,-,-,75.3,0.1,-,6.78
Sandro,Benevento,30,M(C),13(1),1156,1,-,4,-,1.1,88.6,1,1,6.78
Samir,Udinese,24,D(CL),30(1),2573,2,-,7,1,0.2,83.6,1.4,-,6.78
Valon Behrami,Udinese,34,M(C),18(2),1407,1,1,5,-,0.5,82.3,0.9,-,6.77
Perparim Hetemaj,Chievo,32,M(CL),27(5),2416,3,2,9,-,1,82.7,0.6,2,6.77
Diego Laxalt,Genoa,26,"D(L),M(CL)",32,2810,3,3,2,-,1,72,0.6,-,6.77
Ibrahima Mbaye,Bologna,24,"D(LR),M(LR)",18(7),1754,1,-,3,1,0.3,80.5,1.7,1,6.77
Emiliano Viviano,Sampdoria,33,GK,27,2430,-,-,2,-,-,64.9,0.1,2,6.77
Alex Ferrari,Verona,24,D(CR),25,2139,1,-,5,-,0.3,72.7,2.1,-,6.77
Felipe,SPAL 2013,34,D(CL),30,2576,1,-,6,1,0.5,82.1,1.6,1,6.77
Gastón Ramírez,Sampdoria,28,AM(CLR),28(9),2228,3,8,9,-,1.3,77.7,0.8,1,6.76
Adel Taarabt,Genoa,30,"AM(CL),FW",18(4),1619,2,2,5,1,1.5,80.5,0.2,1,6.76
Andrea Bertolacci,Genoa,28,M(C),33,2897,1,1,7,1,0.5,80.9,0.8,-,6.76
Bacary Sagna,Benevento,36,D(CR),10(3),956,1,-,1,-,0.3,90.2,2.2,-,6.75
Ivan Radovanovic,Chievo,30,DMC,35,3141,1,2,6,1,0.9,81.2,1.9,1,6.75
Riccardo Saponara,Fiorentina,27,AM(C),10(8),900,-,5,3,-,1.2,80.6,0.5,1,6.75
Andrea Nalini,Crotone,29,AM(LR),19(4),1645,-,3,2,-,0.9,66.4,2.3,-,6.75
Rodrigo Palacio,Bologna,37,"AM(CLR),FW",23(5),2066,4,2,9,-,1.1,74,1.9,3,6.75
Guilherme,Benevento,28,"D(L),M(CR)",11(1),944,2,2,1,-,1,84.2,0.2,-,6.75
Thomas Strakosha,Lazio,24,GK,38,3420,-,-,2,-,-,71.4,0.2,1,6.75
Marco Sportiello,Fiorentina,27,GK,37,3203,-,-,-,1,-,70.3,0.3,2,6.75
Blerim Dzemaili,Bologna,33,M(C),14(1),1196,1,-,4,-,0.9,79,0.7,-,6.75
Filip Djuricic,Benevento,27,"AM(CLR),FW",13(2),980,-,2,1,-,1,81.9,0.2,-,6.75
Piotr Zielinski,Napoli,25,AM(CL),14(22),1659,4,2,3,-,1.1,88,0.2,-,6.75
Silvan Widmer,Udinese,26,"D(R),M(R)",18(6),1624,3,2,2,-,0.5,74,1.2,-,6.74
Luigi Sepe,Napoli,28,GK,1,90,-,-,-,-,-,88.2,-,-,6.74
Vincent Laurini,Fiorentina,30,D(R),20(2),1617,-,1,5,-,-,79.4,1.1,-,6.74
Alex Berenguer,Torino,23,"D(LR),M(CL)",11(11),1039,1,3,1,-,0.6,77.7,0.6,-,6.74
Stefano Sorrentino,Chievo,40,GK,38,3420,-,-,2,-,-,59.3,0.2,2,6.74
Ante Budimir,Crotone,27,FW,17(5),1590,6,-,8,-,1.4,62.7,4.5,2,6.74
Mattia Valoti,Verona,25,AM(CL),18(8),1579,3,-,9,-,0.8,71.6,2.3,1,6.73
Cengiz Ünder,Roma,21,AM(LR),15(11),1256,7,1,-,-,1.8,74.4,0.2,1,6.73
Musa Barrow,Atalanta,20,FW,5(7),444,3,2,-,-,2.2,78.8,0.5,1,6.73
Emiliano Moretti,Torino,38,D(CL),19(3),1782,-,-,6,-,0.2,85,2.1,-,6.72
Borja Valero,Inter,34,M(CL),29(7),2573,2,-,3,-,0.5,91.6,0.3,-,6.72
Danilo,Udinese,35,D(C),32,2778,1,-,8,-,0.5,78.9,2.3,2,6.72
Rafael,Cagliari,37,GK,8(2),792,-,-,1,-,-,54.5,0.2,-,6.72
Karol Linetty,Sampdoria,24,M(C),21(8),2133,3,2,8,-,0.9,81,0.4,-,6.71
Rômulo,Verona,32,"D(R),M(CR)",36(1),3173,3,5,7,-,0.8,79.8,0.2,-,6.71
Christian Maggio,Napoli,37,"D(R),M(R)",6(7),636,-,-,-,-,-,84.7,1.7,1,6.71
Simone Romagnoli,Bologna,29,D(C),6(2),556,-,-,1,-,0.1,81.1,2.3,-,6.71
Dalbert,Inter,25,"D(L),M(L)",5(8),525,-,-,-,-,0.5,83.8,1,-,6.71
Jakub Jankto,Udinese,23,AM(CL),28(8),2656,4,5,5,-,1.6,76.3,0.4,2,6.71
Nicolas Burdisso,Torino,38,D(C),23(1),2069,-,-,6,-,0.4,85.4,1.9,-,6.71
Kevin Strootman,Roma,29,DMC,26(6),2259,1,-,4,-,0.6,85,0.9,-,6.71
Stefano Sensi,Sassuolo,23,AM(C),10(7),1038,2,-,2,-,1.2,84.3,0.2,2,6.70
Berat Djimsiti,Benevento,26,D(C),30,2700,-,1,2,-,0.3,88.2,2,-,6.70
Filip Helander,Bologna,26,D(C),27(2),2499,-,-,5,-,0.1,81.4,2.1,-,6.70
Ricardo Rodríguez,AC Milan,26,"D(CL),M(L)",34,3006,1,-,3,1,0.9,87.6,1,-,6.70
Pol Lirola,Sassuolo,21,"D(R),M(R)",22(2),2023,-,1,2,-,0.3,71.9,0.7,-,6.69
Federico Mattiello,SPAL 2013,23,M(LR),24(5),2172,-,1,6,1,0.6,79,0.7,-,6.69
Deian Boldor,Verona,24,D(C),2,91,-,-,1,-,-,80.6,1.5,-,6.69
Timo Letschert,Sassuolo,26,D(CLR),5(2),418,-,-,-,-,-,82,1.1,-,6.69
Francesco Magnanelli,Sassuolo,34,DMC,30(2),2502,-,-,9,2,0.4,83.2,1.2,-,6.69
Alfred Gomis,SPAL 2013,25,GK,25(1),2260,-,-,-,-,-,51.8,0.2,1,6.69
M'Baye Niang,Torino,24,"AM(LR),FW",18(8),1540,4,1,5,-,1.8,73.6,1.4,-,6.69
Bartosz Bereszynski,Sampdoria,26,D(R),28(3),2484,-,1,5,-,0.2,81.1,0.8,1,6.69
Antonio Caracciolo,Verona,29,D(C),32(1),2856,2,-,6,-,0.5,80.9,1.4,1,6.68
Luca Rossettini,Genoa,34,D(CR),22(1),2026,-,-,7,-,0.5,83.7,2.2,-,6.68
Miguel Veloso,Genoa,33,M(C),21(1),1743,1,-,4,-,1.3,82.5,1,-,6.68
Charalampos Lykogiannis,Cagliari,25,"D(L),M(L)",8(3),686,-,2,2,-,0.5,59.1,1.5,1,6.67
Federico Ricci,Crotone,25,AM(LR),10(5),924,1,1,4,-,1.7,70.4,0.4,1,6.67
Claudio Marchisio,Juventus,33,M(C),9(6),819,-,1,1,-,0.8,89.2,0.1,-,6.67
Luiz Felipe,Lazio,22,D(C),12(6),1163,-,-,6,-,0.1,88.6,0.9,-,6.67
Marco Capuano,Crotone,27,D(CL),16,1407,-,-,3,1,0.1,81.3,2,1,6.67
Molla Wagué,Udinese,28,D(C),1,58,-,-,-,-,1,85.7,5,-,6.67
Wallace,Lazio,24,D(C),12(1),997,-,-,5,-,0.7,86,1.2,-,6.67
Nenad Tomovic,Chievo,31,D(CLR),26(1),2303,-,-,4,-,0.6,83,2,1,6.67
Sebastien De Maio,Bologna,32,D(C),22(4),2051,2,-,8,-,0.2,81.7,1.4,-,6.67
Emanuele Giaccherini,Chievo,34,M(CLR),11(2),911,3,3,4,-,0.5,78.1,0.4,-,6.66
Cheick Diabaté,Benevento,31,FW,7(4),663,8,-,-,1,1.7,73.9,2.1,1,6.66
Simy,Crotone,27,FW,11(12),1211,7,1,1,-,1.4,65.5,2.4,-,6.66
Bruno Petkovic,Verona,24,FW,10(6),923,-,2,1,-,0.9,66.1,2.8,-,6.66
Andrea Petagna,Atalanta,24,FW,22(7),1633,4,5,6,-,1.5,73.7,1,-,6.66
Federico Peluso,Sassuolo,35,"D(CL),M(L)",28(3),2574,1,1,10,-,0.4,71.8,1.7,-,6.66
Marcello Trotta,Crotone,26,"AM(R),FW",27(7),2271,7,4,2,-,1.9,70.3,0.7,3,6.65
Rogerio,Sassuolo,21,"D(L),M(L)",10(3),909,-,-,4,-,0.2,73,0.4,-,6.65
Fabrizio Cacciatore,Chievo,32,D(LR),32(1),2870,2,3,5,1,0.6,77.7,1.6,-,6.65
Alessio Cragno,Cagliari,25,GK,29,2538,-,-,-,-,-,58,0.2,1,6.65
Francesco Vicari,SPAL 2013,24,D(C),34,2855,-,1,10,1,0.3,87.3,1.3,-,6.65
João Mário,Inter,26,M(CLR),5(9),548,-,3,-,-,0.9,89.4,0.2,-,6.65
