Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Park Joo-Ho,Mainz 05,32,"D(L),DMC",26(1),2330,2,0.8,38.1,82.3,0.3,1.8,-,7.12
Pavel Krmas,Freiburg,39,D(C),17(2),1517,1,0.2,37.5,82.9,-,3.4,-,7.11
Vladimir Darida,Freiburg,28,"M(C),FW",21(2),1886,6,1.3,43.2,75.8,0.4,2.3,-,7.11
Tobias Werner,Augsburg,33,AM(L),25(6),2111,7,1.9,16.3,68.7,1.3,1,-,7.10
Christian Träsch,Wolfsburg,31,"D(R),M(C)",21(1),1826,1,1.1,43.3,78.6,0.8,2.8,-,7.10
Nicolai Müller,Mainz 05,31,"M(CLR),FW",22(4),2008,3,1.2,20,74.3,0.1,0.6,0.2,7.10
Alexander Madlung,Eintracht Frankfurt,36,D(C),14(2),1264,1,0.3,34.3,80.3,-,7.1,-,7.09
Max Meyer,Schalke 04,23,"M(CL),FW",21(9),1837,3,1.2,27.1,84.5,0.2,1.2,-,7.09
Júnior Díaz,Mainz 05,35,D(CL),15(5),1484,1,0.5,35.8,74,0.4,2.3,-,7.09
Simon Rolfes,Bayer Leverkusen,37,M(C),22(9),2210,3,0.8,36.6,80.5,0.1,2.3,0.1,7.09
Vedad Ibisevic,VfB Stuttgart,34,FW,25(2),2163,3,0.8,19.8,66.1,-,0.6,0.1,7.09
Martin Lanig,Eintracht Frankfurt,34,M(C),12(3),1051,-,0.5,26.3,77.2,0.1,1.5,-,7.08
Ömer Toprak,Bayer Leverkusen,29,D(C),27(1),2450,1,0.4,48.5,88.1,-,4.6,-,7.08
Jens Grahl,Hoffenheim,30,GK,11,990,-,-,29.3,56.2,-,6.6,-,7.08
Josip Drmic,Nuernberg,26,"AM(LR),FW",30(3),2666,3,1,19.7,67,0.3,0.4,0.1,7.08
Chinedu Obasi,Schalke 04,33,"M(R),FW",7(8),591,1,0.4,15.7,74.5,0.1,0.5,-,7.08
Ja-Cheol Koo,Mainz 05,30,M(CLR),8(6),757,2,1.1,21.3,80.2,-,1.1,0.1,7.08
Tolgay Arslan,Hamburger SV,28,M(C),27(5),2483,4,0.9,42.8,85.7,0.2,3.5,0.2,7.08
Timothy Chandler,Nuernberg,29,"D(R),M(LR)",19(2),1595,2,0.6,30.7,74.1,0.6,2,-,7.07
Sami Allagui,Hertha Berlin,33,"AM(CLR),FW",23(6),1991,2,0.8,19.6,67.5,0.2,0.4,-,7.07
Constant Djakpa,Eintracht Frankfurt,32,D(L),19(3),1694,-,1.1,35.8,62.3,1.2,2.8,-,7.07
Salif Sané,Hannover 96,28,"D(C),DMC",16(3),1410,-,0.2,35.1,77.3,0.1,3.1,0.1,7.07
Daniel Ginczek,Nuernberg,28,FW,12(5),1087,1,0.9,17.8,62.7,0.1,0.4,0.1,7.06
Pierre-Emerick Aubameyang,Borussia Dortmund,30,"M(LR),FW",21(11),1974,4,0.8,19.2,68.2,0.3,0.3,-,7.05
Manuel Neuer,Bayern Munich,33,GK,31,2746,-,-,31.2,88.3,-,7.5,-,7.05
Sead Kolasinac,Schalke 04,26,"D(L),M(L)",21(3),1860,2,0.4,32.6,77.6,0.3,1.2,-,7.05
Giulio Donati,Bayer Leverkusen,29,"D(R),M(R)",20(4),1861,1,0.8,29.8,73.5,0.8,1.3,-,7.05
Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",34,2706,7,1.3,25.8,78.1,0.3,0.9,0.1,7.04
Hiroshi Kiyotake,Nuernberg,29,AM(CLR),32(1),2616,8,1.9,34.3,76.8,1.1,1.9,0.2,7.04
Makoto Hasebe,Nuernberg,35,"D(CR),M(CR)",14,1260,1,1.1,53.1,80.8,0.1,5.1,-,7.04
Michael Mancienne,Hamburger SV,31,"D(CLR),M(C)",12,1080,-,0.1,48.9,83.6,-,4.9,-,7.03
Clemens Fritz,Werder Bremen,38,"D(R),DMC",21(1),1820,3,0.4,26.3,65.6,0.5,2.1,-,7.03
Gotoku Sakai,VfB Stuttgart,28,"D(LR),DMC,M(R)",26(2),2335,2,0.4,38.9,79.2,0.2,2.4,-,7.02
Antonio Rüdiger,VfB Stuttgart,26,D(CR),30,2694,-,0.2,44.7,77.8,-,5,-,7.02
Marvin Plattenhardt,Nuernberg,27,"D(L),M(L)",30(1),2665,2,1.3,40.3,76.6,1.2,2.1,-,7.02
Felipe Santana,Schalke 04,33,"D(C),DMC",13(7),1238,1,0.2,33.3,77.8,-,3.3,-,7.02
Jonathan Schmid,Freiburg,29,"D(R),M(LR)",28(1),2442,8,2.5,29.3,72.5,1.9,1,-,7.02
Bernd Leno,Bayer Leverkusen,27,GK,34,3060,-,0.1,25.3,69.5,-,7.3,-,7.02
Oliver Sorg,Freiburg,29,"D(CLR),DMC",31,2770,2,0.5,37.3,73.9,0.2,1.8,-,7.02
Marcelo,Hannover 96,32,D(C),24,2120,-,0.1,46.4,81.2,-,3.8,-,7.02
Granit Xhaka,Borussia M.Gladbach,26,M(C),23(5),2035,1,0.7,62.5,86.5,0.1,8,-,7.02
Jonathan Tah,Hamburger SV,23,D(C),14(2),1279,-,0.1,43,84,0.1,2.9,-,7.01
Per Nilsson,Nuernberg,36,D(C),20,1625,-,0.3,42,80.7,-,4.8,-,7.01
Alexandru Maxim,VfB Stuttgart,28,AM(CL),18(11),1699,9,1.7,27.6,78.9,1.2,1.7,-,7.01
Marcel Ndjeng,Hertha Berlin,37,"D(R),DMC,M(R)",16(1),1360,-,1.1,27.5,62.4,1.1,1.8,-,7.01
Raphael Schäfer,Nuernberg,40,GK,33,2926,-,-,31.4,70.5,-,8.8,-,7.01
Martin Harnik,VfB Stuttgart,32,"M(LR),FW",23(7),2048,1,0.8,22.5,68.2,0.3,1,-,7.01
Filip Daems,Borussia M.Gladbach,40,D(L),13(2),1190,-,0.3,39.6,87,0.3,1.3,-,7.00
Ragnar Klavan,Augsburg,33,D(C),30,2567,-,0.1,54.9,87.8,-,7.5,-,7.00
Aleksandar Ignjovski,Werder Bremen,28,"D(LR),M(CL)",7(7),823,-,0.2,18,67.1,0.1,1.3,-,7.00
Álvaro Domínguez,Borussia M.Gladbach,30,D(CL),20(1),1768,1,0.2,60,88.3,-,5.5,-,6.99
Tranquillo Barnetta,Eintracht Frankfurt,34,M(CLR),20(2),1653,2,1.9,31.7,74,2.3,2.2,-,6.99
Milos Jojic,Borussia Dortmund,27,M(CLR),4(6),482,1,0.5,23.7,76.8,0.1,1,-,6.99
Paul Verhaegh,Augsburg,35,"D(R),M(R)",29(1),2514,2,0.7,40.2,81.3,0.3,3.7,0.1,6.98
Georg Niedermeier,VfB Stuttgart,33,D(C),18,1598,-,0.1,43.2,83.4,-,5.2,-,6.98
Lukasz Piszczek,Borussia Dortmund,34,"D(CR),M(R)",15(4),1405,-,0.7,38,73,0.4,1.6,-,6.98
Junior Malanda,Wolfsburg,24,DMC,5(2),405,-,0.6,28,81.1,-,2.7,-,6.98
Ondrej Petrák,Nuernberg,27,"D(C),DMC",8(3),777,-,0.1,39.3,82.4,-,2.6,-,6.98
Halil Altintop,Augsburg,36,"AM(C),FW",34,2714,2,1.1,25.5,80.3,0.1,1.6,0.2,6.97
Vieirinha,Wolfsburg,33,"D(R),M(LR)",7(4),654,1,1,25.3,84.2,0.4,1.6,0.3,6.97
Christian Schulz,Hannover 96,36,"D(CL),DMC",24(3),2153,-,0.1,35.1,80.1,-,1.6,-,6.97
Jermaine Jones,Schalke 04,37,"D(C),M(C)",9(5),902,1,0.4,34.4,76.3,0.1,3.7,0.1,6.97
Matthias Ostrzolek,Augsburg,29,"D(L),DMC,M(L)",33,2904,5,1.2,38,74.1,0.9,2.6,-,6.97
Marco Höger,Schalke 04,29,"D(CR),M(C)",6(2),545,-,0.3,47.9,88.3,0.1,2.1,0.1,6.97
Karim Bellarabi,Eintracht Braunschweig,29,"AM(CLR),FW",20(6),1780,4,1.1,19.5,70.4,0.6,0.8,0.1,6.96
Ken Reichel,Eintracht Braunschweig,32,"D(CL),M(L)",27,2411,1,0.6,29,64.2,0.3,1.1,-,6.96
Ibrahima Traoré,VfB Stuttgart,31,AM(LR),20(11),1883,6,1.1,20.6,75.1,0.8,1.2,0.1,6.96
Fallou Diagne,Freiburg,29,"D(CR),DMC",12,955,-,0.1,45.8,81.2,-,4.7,-,6.96
Jan-Ingwer Callsen-Bracker,Augsburg,34,D(C),33,2909,-,0.1,44.9,83.3,-,8.5,-,6.96
Pierre-Emile Højbjerg,Bayern Munich,23,M(C),2(5),289,1,0.6,34.4,88.8,0.4,2.1,-,6.95
Anthony Modeste,Hoffenheim,31,FW,20(9),1644,2,0.4,13,69,-,0.3,-,6.95
Andreas Beck,Hoffenheim,32,"D(LR),M(R)",33,2958,2,0.9,36.1,77.2,0.5,1.7,-,6.95
Jan Hochscheidt,Eintracht Braunschweig,31,M(CLR),19(1),1563,-,1.3,21.5,64.3,0.8,1.4,-,6.95
Havard Nielsen,Eintracht Braunschweig,25,"AM(CL),FW",15(1),1308,-,0.6,25.6,71.2,0.1,0.7,0.1,6.95
Stefan Aigner,Eintracht Frankfurt,31,"AM(CLR),FW",24(4),2168,6,1.3,22.4,75.6,0.5,0.6,0.1,6.95
Julian Korb,Borussia M.Gladbach,27,"D(R),M(R)",22,1962,-,0.3,45.5,81.4,0.1,1.6,-,6.94
Immanuel Höhn,Freiburg,27,D(CR),15(4),1459,-,0.2,40.7,83.1,-,4.3,-,6.94
William Kvist,VfB Stuttgart,34,DMC,11(1),940,-,0.3,43.9,81.8,0.1,4.7,-,6.94
Maximilian Beister,Hamburger SV,28,"AM(LR),FW",14(2),1225,3,0.8,13.9,72.1,0.1,0.7,-,6.94
Tim Hoogland,Schalke 04,34,"D(CR),M(C)",15(4),1361,-,0.5,33.4,74.8,0.6,2.1,-,6.94
Patrick Ochs,Wolfsburg,35,D(R),14(3),1306,2,1,38.4,79.6,0.9,2.2,0.1,6.94
Bastian Oczipka,Eintracht Frankfurt,30,"D(CL),M(L)",15(5),1395,1,1.1,35.6,80.8,1.4,1.3,-,6.94
Per Skjelbred,Hertha Berlin,32,M(CR),27(1),2118,6,1.1,27.9,78.1,0.5,1.4,0.1,6.93
Leonardo Bittencourt,Hannover 96,25,AM(CLR),20(11),1840,5,1.1,20.2,73.9,0.7,0.5,-,6.93
Loris Karius,Mainz 05,26,GK,23,2070,-,0.1,32.2,51.1,-,10.3,-,6.93
Franco Di Santo,Werder Bremen,30,"AM(CLR),FW",21(2),1668,4,0.7,21,62.5,0.2,0.3,0.1,6.93
Stephan Schröck,Eintracht Frankfurt,32,"D(R),M(R)",7(5),686,-,0.3,19.6,71.1,0.2,0.5,0.3,6.92
Anderson,Eintracht Frankfurt,31,D(C),15,1293,1,0.1,57.3,85.9,-,9.5,-,6.92
Peter Pekarík,Hertha Berlin,32,D(LR),30(1),2761,1,0.5,34.4,78.9,0.9,1.3,-,6.92
Mirko Boland,Eintracht Braunschweig,32,M(CL),29(4),2608,5,1.1,31.3,72.3,0.3,1.9,0.1,6.92
Carlos Zambrano,Eintracht Frankfurt,29,D(C),30,2621,-,0.1,45.9,85.7,-,4.6,-,6.92
Diego Contento,Bayern Munich,29,D(L),6(4),589,1,0.6,32.9,83.9,0.2,2.5,-,6.92
Hong Jeong-Ho,Augsburg,29,D(C),6(10),794,-,0.1,26.4,79.9,-,3.3,0.1,6.91
Oliver Kirch,Borussia Dortmund,36,"D(R),M(C)",4(4),466,-,0.1,41.9,82.1,-,2.6,-,6.90
Pirmin Schwegler,Eintracht Frankfurt,32,M(C),14(3),1161,-,0.8,40.9,80.9,0.5,4,-,6.90
Emanuel Pogatetz,Nuernberg,36,D(C),21(2),1939,1,0.1,44.7,77.5,-,5.7,-,6.90
Felix Klaus,Freiburg,26,AM(CLR),14(7),1396,1,0.6,19,72.6,0.1,0.9,-,6.89
Assani Lukimya,Werder Bremen,33,D(C),18(5),1616,-,0.2,26,69.2,-,2.8,-,6.89
Sebastian Rode,Eintracht Frankfurt,28,"D(R),M(C)",17,1439,-,1.1,51.1,84.3,0.1,5.6,0.2,6.89
Zhi-Gin Lam,Hamburger SV,28,D(L),7(2),559,-,0.7,24.1,80.2,-,1,-,6.89
Alexander Baumjohann,Hertha Berlin,32,M(C),5(4),525,2,1.3,19.9,66.5,0.8,1,-,6.89
Markus Feulner,Nuernberg,37,"D(LR),M(CR)",20(5),1767,3,0.7,21.1,71,0.4,1.3,-,6.88
Luca Caldirola,Werder Bremen,28,D(CL),33,2964,1,0.4,34,70.9,0.2,3.2,-,6.88
Benedikt Höwedes,Schalke 04,31,D(CLR),18(1),1515,-,0.3,41.6,86.2,-,3.5,-,6.87
Matthias Ginter,Freiburg,25,"D(CR),DMC",34,3039,-,0.2,52.4,85.7,-,4.7,-,6.87
Nils Petersen,Werder Bremen,30,FW,19(9),1637,2,0.5,13.9,56.2,-,0.2,-,6.87
Christian Fuchs,Schalke 04,33,"D(CL),M(L)",9(7),856,2,1.2,23.7,72,0.8,1.6,-,6.86
Änis Ben-Hatira,Hertha Berlin,30,M(CLR),19(2),1543,2,1,22.5,73.2,0.6,0.5,-,6.86
Kaan Ayhan,Schalke 04,24,"D(C),DMC",9(5),885,1,0.1,36,79.4,0.1,4.8,-,6.86
Omar Elabdellaoui,Eintracht Braunschweig,27,"D(R),M(R)",27(2),2316,2,0.8,23.8,69.8,0.4,0.6,-,6.86
Lukas Raeder,Bayern Munich,25,Goalkeeper,1(1),136,1,0.5,21.5,69.8,-,6.5,-,6.86
Johannes Flum,Eintracht Frankfurt,31,"D(C),M(C)",23(3),1960,2,0.7,41.5,80.2,0.2,3.8,-,6.85
