Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",19,1710,3.3,2.5,0.8,0.5,6.7,1.2,0.6,-,7.44
André Hahn,Augsburg,28,"AM(R),FW",30(2),2736,2.2,0.8,2.8,-,1.1,2.9,0.2,-,7.43
Szabolcs Huszti,Hannover 96,36,M(CLR),30,2599,2.4,0.8,2.2,-,0.3,3.3,-,-,7.40
Admir Mehmedi,Freiburg,28,"M(CLR),FW",29(3),2618,1.4,0.5,1.5,-,0.3,0.9,0.2,-,7.40
Neven Subotic,Borussia Dortmund,30,D(C),10,826,2.5,2.6,1.3,0.3,5.2,1,0.7,-,7.40
Christoph Kramer,Borussia M.Gladbach,28,DMC,30(3),2660,2.9,2.6,1.5,0.1,1.8,2.4,0.4,-,7.39
Claudio Pizarro,Bayern Munich,40,"AM(C),FW",6(11),704,0.6,0.1,0.8,-,0.2,0.4,0.1,-,7.39
Son Heung-Min,Bayer Leverkusen,26,"M(CLR),FW",29(2),2387,1.2,0.9,0.5,-,0.1,1.5,-,-,7.39
Johannes Geis,Mainz 05,25,"D(C),DMC",31(2),2798,3,1.8,1.3,-,1.9,1.9,0.5,-,7.38
Marcell Jansen,Hamburger SV,33,"D(L),M(L)",20(1),1774,3.6,1.8,1.4,0.2,3.6,1,0.1,-,7.38
Dante,Bayern Munich,35,D(C),27(2),2420,1.7,0.9,1.5,1.1,3,0.4,0.4,1,7.37
Thomas Müller,Bayern Munich,29,"M(CLR),FW",25(6),2173,0.8,0.5,0.9,-,0.2,1.1,0.1,-,7.36
Luiz Gustavo,Wolfsburg,31,"D(C),M(C)",29,2543,3.4,2.4,2.3,0.2,1.4,2.1,0.2,-,7.35
Toni Kroos,Bayern Munich,29,M(C),24(5),2072,1.8,0.6,1,-,0.2,1.1,-,-,7.34
Sebastian Prödl,Werder Bremen,32,D(C),26(1),2305,1.8,1.6,1.3,0.8,10,0.7,1.3,1,7.34
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",16(2),1475,1.8,1.8,0.7,0.5,3.9,1.1,0.3,-,7.34
Eric Maxim Choupo-Moting,Mainz 05,30,"M(CLR),FW",19(13),2046,1.3,0.8,0.8,-,0.4,0.7,0.2,-,7.33
Sidney Sam,Bayer Leverkusen,31,M(CLR),16(6),1396,0.5,0.4,0.7,-,0.2,1,-,-,7.33
Tolga Cigerci,Hertha Berlin,27,M(CLR),18(1),1495,2.1,2,1.5,-,1.1,2,0.2,-,7.32
Bastian Schweinsteiger,Bayern Munich,34,"D(C),M(C)",22(1),1833,1.7,0.6,1.1,0.1,0.5,1.5,0.1,-,7.32
Martin Stranzl,Borussia M.Gladbach,39,D(C),30,2673,1.5,2,1,0.7,9.1,1.2,0.7,-,7.32
Christopher Avevor,Hannover 96,27,"D(C),DMC",1,90,4,-,3,6,3,1,1,-,7.32
Mame Biram Diouf,Hannover 96,31,"M(LR),FW",18(1),1474,0.5,0.3,1.8,-,0.6,0.5,0.1,-,7.32
Tony Jantschke,Borussia M.Gladbach,29,"D(CR),DMC",31,2746,1.8,2.3,0.9,0.5,6.1,0.8,0.7,-,7.31
Hakan Calhanoglu,Hamburger SV,25,"M(CLR),FW",28(4),2451,1.9,1,0.8,0.1,0.4,1.3,0.1,-,7.31
Emre Can,Bayer Leverkusen,25,"D(CLR),DMC",24(5),2204,2.6,1.5,1.8,0.1,1.5,1.3,0.2,-,7.31
Emir Spahic,Bayer Leverkusen,38,D(C),26(1),2345,1.5,2.5,1.2,0.5,7.5,0.5,0.6,-,7.31
Aaron Hunt,Werder Bremen,32,"M(CLR),FW",31,2675,1.3,0.7,0.9,-,0.5,2,0.1,-,7.31
Lars Bender,Bayer Leverkusen,30,"D(R),M(C)",28(1),2352,3.6,1.7,1.8,-,1.6,1.8,0.3,-,7.30
Kevin-Prince Boateng,Schalke 04,32,"M(CLR),FW",28,2451,1,1,3.2,-,1,1.2,0.4,-,7.30
Benedikt Röcker,VfB Stuttgart,29,D(C),1,90,7,-,1,1,6,4,1,-,7.30
Nikolce Noveski,Mainz 05,40,D(C),32,2836,2,2.7,1.3,0.3,7.5,0.8,0.6,-,7.30
Gonzalo Castro,Bayer Leverkusen,32,M(CR),30,2559,1.7,0.6,1.1,-,0.7,1.2,0.1,-,7.29
Kevin Volland,Hoffenheim,26,"AM(CLR),FW",32(1),2880,1.5,0.5,2.8,-,0.2,1.8,0.1,-,7.29
Jérôme Boateng,Bayern Munich,30,D(CR),25,2169,1.5,1.6,1.3,1.2,4.1,0.5,0.3,-,7.28
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",17(3),1589,4.4,3.1,1.8,0.1,1.4,2.2,0.3,-,7.28
Erik Durm,Borussia Dortmund,27,"D(LR),M(LR)",14(5),1392,2.4,2.1,0.5,0.4,3.1,1.4,0.2,-,7.27
Cristian Molinaro,VfB Stuttgart,35,"D(L),M(L)",1,90,6,3,5,1,1,3,1,-,7.26
Juan Arango,Borussia M.Gladbach,39,AM(L),31,2608,1.2,1,0.5,-,0.9,1.6,-,-,7.25
Robin Knoche,Wolfsburg,27,D(C),30(2),2783,1.6,2,0.7,0.6,5.9,1.3,0.7,-,7.25
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",28(1),2500,2,1.8,1.3,0.3,3.7,1.5,0.6,-,7.25
Sejad Salihovic,Hoffenheim,34,"D(L),M(CL)",22(6),1835,1.6,0.6,1,-,1.1,1.1,0.1,-,7.24
Shinji Okazaki,Mainz 05,33,"AM(CLR),FW",31(2),2719,1.3,0.6,1.7,-,0.2,1.2,0.2,-,7.23
Leon Goretzka,Schalke 04,24,M(CR),15(10),1503,1.3,1,1.1,-,1.6,2.3,0.1,-,7.22
Zdenek Pospech,Mainz 05,40,D(R),34,3016,2.6,2,1.1,0.1,3.8,1.2,0.5,-,7.22
Atsuto Uchida,Schalke 04,31,"D(R),M(R)",17,1521,2.5,1.9,1.3,0.4,2.4,1.6,0.5,-,7.22
Philipp Lahm,Bayern Munich,35,"D(R),DMC",25(3),2340,1.2,1.3,0.5,0.2,1.2,1,-,-,7.22
Heiko Westermann,Hamburger SV,35,D(CLR),30,2613,2.4,2.3,0.9,0.7,5.5,1.5,0.3,-,7.22
Lars Stindl,Hannover 96,30,"M(CR),FW",31,2657,2.3,1.5,2,0.1,1.1,2.9,0.1,-,7.22
Marc-André ter Stegen,Borussia M.Gladbach,27,GK,34,3060,0.1,-,-,-,1,-,-,1,7.21
Sebastian Kehl,Borussia Dortmund,39,M(C),12(5),1148,2.4,2.4,1.6,0.1,1.2,2.5,0.2,-,7.21
Daniel Schwaab,VfB Stuttgart,30,"D(CR),DMC",32,2872,2.8,2.2,1,0.7,5.5,1.3,0.4,1,7.20
Xherdan Shaqiri,Bayern Munich,27,M(CLR),10(7),793,0.4,0.3,0.6,-,-,0.5,-,-,7.20
Alexander Meier,Eintracht Frankfurt,36,"M(C),FW",18(4),1654,0.6,0.5,1.7,-,1.2,1.1,0.1,-,7.20
Stefan Bell,Mainz 05,27,D(CR),25(2),2276,1.7,2,0.7,0.4,7.3,0.7,0.7,-,7.19
Javier Pinola,Nuernberg,36,D(CL),19(1),1643,3.2,2.4,1.3,0.5,5,1,0.9,-,7.19
David Abraham,Hoffenheim,32,D(C),20,1724,2.2,2.5,0.9,1.3,6.3,0.8,0.8,-,7.19
Sebastian Boenisch,Bayer Leverkusen,32,D(CL),25,2250,1.7,1.2,0.9,0.2,3.4,0.6,0.8,-,7.18
Johan Djourou,Hamburger SV,32,D(C),22,1894,1.5,1.8,1.2,0.8,7.6,0.6,1,1,7.18
Tom Starke,Bayern Munich,38,GK,2,180,-,-,-,-,0.5,-,-,-,7.18
Christian Gentner,VfB Stuttgart,33,M(CLR),28,2520,3,2.2,1.7,0.1,1.9,2.4,0.4,-,7.17
Rafael van der Vaart,Hamburger SV,36,M(C),26(1),2190,1.1,0.5,1.4,-,0.3,1.6,-,-,7.17
Dennis Aogo,Schalke 04,32,"D(L),M(CL)",10,889,2.7,1.6,1.2,0.1,1.1,1.1,0.1,-,7.17
Ivan Perisic,Wolfsburg,30,AM(CLR),24(9),2214,1.1,0.8,0.7,-,0.4,1.3,0.1,-,7.17
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",19,1592,2.4,1.9,0.6,0.1,2.8,1.4,0.1,-,7.17
Daniel Didavi,VfB Stuttgart,29,"AM(CR),FW",6(1),450,1.7,0.7,2,-,0.7,0.6,-,-,7.17
Manuel Friedrich,Borussia Dortmund,39,D(C),8(3),798,1.4,1.5,1.2,0.6,6.1,0.9,0.2,-,7.16
Ivica Olic,Wolfsburg,39,"AM(LR),FW",28(4),2409,0.8,0.2,1.2,-,1,1,0.1,-,7.16
Joselu,Eintracht Frankfurt,29,FW,18(6),1672,0.7,0.3,1.6,-,0.8,0.9,-,-,7.16
Daniel Van Buyten,Bayern Munich,41,D(C),10(2),926,1.3,1.4,1.1,0.9,3.8,0.3,0.2,-,7.16
Jannik Vestergaard,Hoffenheim,26,D(C),19(6),1861,2.5,2.7,0.8,0.7,5.8,1.5,0.5,-,7.16
Alexander Schwolow,Freiburg,27,GK,1,90,-,-,-,-,3,-,-,-,7.16
Roberto Hilbert,Bayer Leverkusen,34,"D(R),M(R)",15(1),1293,1.1,2.2,1.1,0.1,3.3,1.3,0.3,-,7.16
Niklas Süle,Hoffenheim,23,D(C),20(5),1887,2.2,1.9,1,1,5.8,0.8,0.8,-,7.15
Eugen Polanski,Hoffenheim,33,M(C),32,2686,3.7,2.5,1.8,-,0.9,3.2,0.1,-,7.15
Benjamin Kessel,Eintracht Braunschweig,31,"D(CR),M(R)",19(1),1696,2.8,1.9,1.2,0.2,3.3,1.2,0.4,-,7.14
Deniz Dogan,Eintracht Braunschweig,39,D(C),19(4),1807,1.7,1.5,0.8,0.8,8.3,0.8,0.7,-,7.14
Ralf Fährmann,Schalke 04,30,GK,22,1980,-,-,-,-,1.2,-,-,-,7.13
Sebastian Langkamp,Hertha Berlin,31,D(C),29,2508,2.1,1.6,1.1,0.7,7.5,0.8,0.3,-,7.13
Sebastian Rudy,Hoffenheim,29,"D(R),M(CR)",26(1),2243,3.3,1.7,1.9,-,0.7,2.9,0.1,-,7.13
Hiroki Sakai,Hannover 96,29,"D(LR),M(R)",26,2264,2.6,2,0.7,0.8,5.1,0.9,0.5,-,7.12
Kevin Großkreutz,Borussia Dortmund,30,"D(LR),M(CLR)",31(2),2804,2.5,1.4,0.8,0.2,1.7,1.6,0.1,-,7.12
Rafinha,Bayern Munich,33,"D(CLR),M(R)",25(3),2210,1.6,1,0.9,0.4,1.9,1,0.2,1,7.12
Roman Neustädter,Schalke 04,31,"D(C),M(C)",31(1),2595,2.1,2.8,1.3,-,1.2,2,0.3,-,7.12
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",18(1),1383,3.2,1.9,1.3,-,2.1,1.6,0.3,1,7.12
Park Joo-Ho,Mainz 05,32,"D(L),DMC",26(1),2330,2,1.8,0.9,0.4,2.7,1,0.4,-,7.12
Pavel Krmas,Freiburg,39,D(C),17(2),1517,2.3,1.8,1.7,0.5,6.6,0.8,0.3,-,7.11
Vladimir Darida,Freiburg,28,"M(C),FW",21(2),1886,1.7,1.4,1.8,-,0.9,1.2,0.3,-,7.11
Tobias Werner,Augsburg,33,AM(L),25(6),2111,1.6,0.9,1.2,-,0.6,1.7,0.1,-,7.10
Christian Träsch,Wolfsburg,31,"D(R),M(C)",21(1),1826,2.8,1.6,1.2,0.3,2,2.1,0.4,-,7.10
Nicolai Müller,Mainz 05,31,"M(CLR),FW",22(4),2008,1.7,1,1.8,-,0.5,1.7,0.2,-,7.10
Alexander Madlung,Eintracht Frankfurt,36,D(C),14(2),1264,1,1.1,0.9,0.2,6.8,0.3,0.8,-,7.09
Max Meyer,Schalke 04,23,"M(CL),FW",21(9),1837,0.6,0.4,0.8,-,0.2,0.9,0.1,-,7.09
Júnior Díaz,Mainz 05,35,D(CL),15(5),1484,2.2,1,1.6,0.3,4.1,1.4,0.6,-,7.09
Simon Rolfes,Bayer Leverkusen,37,M(C),22(9),2210,1.3,1.3,0.9,-,2.3,1.4,0.4,-,7.09
Vedad Ibisevic,VfB Stuttgart,34,FW,25(2),2163,0.6,0.3,1.7,-,1,1.2,0.1,-,7.09
Martin Lanig,Eintracht Frankfurt,34,M(C),12(3),1051,2.2,1.3,2.5,0.1,1.8,2.1,0.1,-,7.08
Ömer Toprak,Bayer Leverkusen,29,D(C),27(1),2450,1.9,1.4,2,0.6,5.9,0.5,0.7,-,7.08
Jens Grahl,Hoffenheim,30,GK,11,990,0.1,-,-,-,1.3,-,-,-,7.08
Josip Drmic,Nuernberg,26,"AM(LR),FW",30(3),2666,0.8,0.3,1.9,-,-,0.9,-,-,7.08
Chinedu Obasi,Schalke 04,33,"M(R),FW",7(8),591,1.1,0.7,0.9,-,0.6,0.8,-,-,7.08
Ja-Cheol Koo,Mainz 05,30,M(CLR),8(6),757,1.6,0.2,1.1,-,0.2,0.5,0.1,-,7.08
Tolgay Arslan,Hamburger SV,28,M(C),27(5),2483,2.3,1.4,1.7,0.1,0.8,2.6,0.1,-,7.08
Timothy Chandler,Nuernberg,29,"D(R),M(LR)",19(2),1595,2.9,2,1,0.3,3.5,1.6,0.3,-,7.07
Sami Allagui,Hertha Berlin,33,"AM(CLR),FW",23(6),1991,2.2,0.5,1.6,-,0.6,2,-,-,7.07
Constant Djakpa,Eintracht Frankfurt,32,D(L),19(3),1694,1.9,2.7,1,0.5,1.7,1.1,0.1,-,7.07
Salif Sané,Hannover 96,28,"D(C),DMC",16(3),1410,1.8,2.4,2,0.7,4.4,1.8,0.5,-,7.07
Daniel Ginczek,Nuernberg,28,FW,12(5),1087,0.4,0.4,1.1,-,0.3,0.9,0.1,-,7.06
Pierre-Emerick Aubameyang,Borussia Dortmund,30,"M(LR),FW",21(11),1974,1.4,0.7,0.8,-,0.2,1.3,0.1,-,7.05
Manuel Neuer,Bayern Munich,33,GK,31,2746,-,-,-,-,1,0.1,-,-,7.05
Sead Kolasinac,Schalke 04,26,"D(L),M(L)",21(3),1860,2.9,1.7,1.5,0.2,2.2,1.3,0.2,-,7.05
Giulio Donati,Bayer Leverkusen,29,"D(R),M(R)",20(4),1861,1.7,1.4,1.3,0.2,3.3,1,0.5,-,7.05
Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",34,2706,1.2,1.1,1.2,-,0.2,1.5,0.1,-,7.04
Hiroshi Kiyotake,Nuernberg,29,AM(CLR),32(1),2616,0.8,0.6,0.7,-,0.2,0.8,0.1,-,7.04
Makoto Hasebe,Nuernberg,35,"D(CR),M(CR)",14,1260,2.4,1.7,1,-,1.7,2.2,0.4,-,7.04
Michael Mancienne,Hamburger SV,31,"D(CLR),M(C)",12,1080,1.5,2,1.3,0.5,8.3,0.8,0.4,-,7.03
Clemens Fritz,Werder Bremen,38,"D(R),DMC",21(1),1820,2.7,1.5,0.8,0.4,3.8,1.5,0.6,-,7.03
Gotoku Sakai,VfB Stuttgart,28,"D(LR),DMC,M(R)",26(2),2335,2.2,2.3,0.9,0.4,3.3,1.7,0.3,-,7.02
Antonio Rüdiger,VfB Stuttgart,26,D(CR),30,2694,1.7,1.9,1.6,0.8,7,1.3,0.5,-,7.02
Marvin Plattenhardt,Nuernberg,27,"D(L),M(L)",30(1),2665,2.4,1.4,0.8,0.1,3.3,0.7,0.2,-,7.02
Felipe Santana,Schalke 04,33,"D(C),DMC",13(7),1238,1.9,1.5,0.9,0.7,4.1,1.1,0.2,1,7.02
Jonathan Schmid,Freiburg,29,"D(R),M(LR)",28(1),2442,0.9,1,0.9,-,1,0.8,0.2,-,7.02
Bernd Leno,Bayer Leverkusen,27,GK,34,3060,-,-,-,-,1.1,-,-,-,7.02
Oliver Sorg,Freiburg,29,"D(CLR),DMC",31,2770,2.9,2.2,0.9,0.2,3.7,1.1,0.3,-,7.02
Marcelo,Hannover 96,32,D(C),24,2120,1.6,2.3,1.2,1.3,7.3,0.8,0.5,-,7.02
Granit Xhaka,Borussia M.Gladbach,26,M(C),23(5),2035,2,1.8,1.8,0.1,2.1,1.3,0.3,-,7.02
Jonathan Tah,Hamburger SV,23,D(C),14(2),1279,1.4,1.6,0.4,0.8,7.6,0.6,0.3,-,7.01
Per Nilsson,Nuernberg,36,D(C),20,1625,2,1.1,1,0.8,6.6,0.5,0.5,-,7.01
Alexandru Maxim,VfB Stuttgart,28,AM(CL),18(11),1699,0.9,0.5,0.9,-,0.2,1.3,0.1,-,7.01
Marcel Ndjeng,Hertha Berlin,37,"D(R),DMC,M(R)",16(1),1360,1.9,1.4,1.6,0.1,2.7,1.8,0.4,-,7.01
Raphael Schäfer,Nuernberg,40,GK,33,2926,0.1,-,-,-,1.7,0.1,-,-,7.01
Martin Harnik,VfB Stuttgart,32,"M(LR),FW",23(7),2048,1.3,0.7,1.4,-,0.9,2.2,-,-,7.01
Filip Daems,Borussia M.Gladbach,40,D(L),13(2),1190,1.9,1.5,1.2,0.1,2.9,0.5,0.1,-,7.00
Ragnar Klavan,Augsburg,33,D(C),30,2567,0.9,1.4,1,0.6,6,0.7,0.5,-,7.00
Aleksandar Ignjovski,Werder Bremen,28,"D(LR),M(CL)",7(7),823,3.2,1.6,1.1,0.1,3,2.2,0.5,-,7.00
Álvaro Domínguez,Borussia M.Gladbach,30,D(CL),20(1),1768,0.7,1.5,1,0.7,5.8,0.3,1,-,6.99
Tranquillo Barnetta,Eintracht Frankfurt,34,M(CLR),20(2),1653,0.7,1.1,1.1,-,0.5,2,0.1,-,6.99
Milos Jojic,Borussia Dortmund,27,M(CLR),4(6),482,0.8,0.7,1.1,-,0.6,0.8,0.1,-,6.99
Paul Verhaegh,Augsburg,35,"D(R),M(R)",29(1),2514,1.8,1.2,0.8,0.1,3.2,0.9,0.4,-,6.98
Georg Niedermeier,VfB Stuttgart,33,D(C),18,1598,2.3,1.9,1.7,0.9,6.2,1.1,0.8,-,6.98
Lukasz Piszczek,Borussia Dortmund,34,"D(CR),M(R)",15(4),1405,1.6,1.4,0.3,0.3,2.1,1.6,0.2,-,6.98
Junior Malanda,Wolfsburg,24,DMC,5(2),405,2.3,0.9,2.4,0.1,0.9,1.3,0.1,-,6.98
Ondrej Petrák,Nuernberg,27,"D(C),DMC",8(3),777,1.5,1.8,1.5,0.4,6,0.7,0.5,-,6.98
Halil Altintop,Augsburg,36,"AM(C),FW",34,2714,1.1,0.2,0.6,-,0.3,1,0.2,-,6.97
Vieirinha,Wolfsburg,33,"D(R),M(LR)",7(4),654,1.7,0.8,0.5,-,0.7,1.2,0.1,-,6.97
Christian Schulz,Hannover 96,36,"D(CL),DMC",24(3),2153,0.9,2.1,1,0.7,6.9,1,0.6,-,6.97
Jermaine Jones,Schalke 04,37,"D(C),M(C)",9(5),902,2.7,1.5,1.9,0.1,1.1,1.7,0.5,-,6.97
Matthias Ostrzolek,Augsburg,29,"D(L),DMC,M(L)",33,2904,2.5,1.1,1.2,0.1,2.1,0.8,0.1,-,6.97
Marco Höger,Schalke 04,29,"D(CR),M(C)",6(2),545,1.6,1.4,0.6,-,0.8,2,-,-,6.97
Karim Bellarabi,Eintracht Braunschweig,29,"AM(CLR),FW",20(6),1780,1.9,0.6,2.5,-,0.2,1.6,-,-,6.96
Ken Reichel,Eintracht Braunschweig,32,"D(CL),M(L)",27,2411,3.3,2,1.4,0.3,3.4,1.5,0.2,-,6.96
Ibrahima Traoré,VfB Stuttgart,31,AM(LR),20(11),1883,1.7,0.5,0.6,-,0.2,1.5,-,-,6.96
Fallou Diagne,Freiburg,29,"D(CR),DMC",12,955,2.1,2.1,1.5,0.9,6.4,0.5,0.5,-,6.96
Jan-Ingwer Callsen-Bracker,Augsburg,34,D(C),33,2909,1.8,1.2,1.8,0.6,5.9,1.1,0.8,1,6.96
Pierre-Emile Højbjerg,Bayern Munich,23,M(C),2(5),289,1.1,0.4,1,-,0.1,1,-,-,6.95
Anthony Modeste,Hoffenheim,31,FW,20(9),1644,0.5,0.1,1.7,-,0.9,0.3,-,-,6.95
Andreas Beck,Hoffenheim,32,"D(LR),M(R)",33,2958,2.7,2,1.8,0.5,2.1,1.7,0.1,-,6.95
Jan Hochscheidt,Eintracht Braunschweig,31,M(CLR),19(1),1563,1.8,0.7,1.1,-,0.5,1.9,0.3,-,6.95
Havard Nielsen,Eintracht Braunschweig,25,"AM(CL),FW",15(1),1308,1.7,0.3,1.8,-,0.4,1.5,0.3,-,6.95
Stefan Aigner,Eintracht Frankfurt,31,"AM(CLR),FW",24(4),2168,1.3,0.8,1.2,-,0.3,1.5,-,-,6.95
Julian Korb,Borussia M.Gladbach,27,"D(R),M(R)",22,1962,2.8,1.7,0.6,0.5,3.6,2.5,0.3,-,6.94
Immanuel Höhn,Freiburg,27,D(CR),15(4),1459,1.5,1.7,1.1,0.8,5.1,1.1,0.7,-,6.94
William Kvist,VfB Stuttgart,34,DMC,11(1),940,1.9,3.7,1.3,-,1.3,2,0.4,-,6.94
Maximilian Beister,Hamburger SV,28,"AM(LR),FW",14(2),1225,0.9,0.8,1.6,-,0.7,1.2,0.1,-,6.94
Tim Hoogland,Schalke 04,34,"D(CR),M(C)",15(4),1361,1.6,2.6,0.8,0.3,3.2,1.2,0.1,-,6.94
Patrick Ochs,Wolfsburg,35,D(R),14(3),1306,1.8,1.5,1.6,0.4,2.6,0.6,0.1,-,6.94
Bastian Oczipka,Eintracht Frankfurt,30,"D(CL),M(L)",15(5),1395,2.5,1.2,1,0.2,1.4,0.6,0.1,-,6.94
Per Skjelbred,Hertha Berlin,32,M(CR),27(1),2118,1.5,1.1,1.4,-,0.5,1.4,-,-,6.93
Leonardo Bittencourt,Hannover 96,25,AM(CLR),20(11),1840,1.9,0.9,1.3,-,0.2,1.9,-,-,6.93
Loris Karius,Mainz 05,26,GK,23,2070,-,-,-,-,0.7,0.2,-,-,6.93
Franco Di Santo,Werder Bremen,30,"AM(CLR),FW",21(2),1668,1,0.4,2.3,-,0.8,1.2,0.2,-,6.93
Stephan Schröck,Eintracht Frankfurt,32,"D(R),M(R)",7(5),686,3,1.1,1.7,0.1,0.7,1.3,0.1,-,6.92
Anderson,Eintracht Frankfurt,31,D(C),15,1293,1.5,1.4,0.7,0.7,5.5,0.4,0.5,1,6.92
Peter Pekarík,Hertha Berlin,32,D(LR),30(1),2761,3,1.4,1.3,0.2,2.9,1.5,0.1,-,6.92
Mirko Boland,Eintracht Braunschweig,32,M(CL),29(4),2608,2.3,0.7,2.4,-,0.8,2.3,0.2,-,6.92
Carlos Zambrano,Eintracht Frankfurt,29,D(C),30,2621,2.4,1.8,1.7,0.7,4,0.9,0.6,-,6.92
Diego Contento,Bayern Munich,29,D(L),6(4),589,1.5,1.4,0.6,0.3,1.5,0.7,0.1,-,6.92
Hong Jeong-Ho,Augsburg,29,D(C),6(10),794,1.1,1.2,0.4,0.3,4.1,0.3,0.6,-,6.91
Oliver Kirch,Borussia Dortmund,36,"D(R),M(C)",4(4),466,2.9,1.4,1,-,1,1.1,0.3,-,6.90
Pirmin Schwegler,Eintracht Frankfurt,32,M(C),14(3),1161,2.6,2.1,2.1,0.1,1.4,1.4,0.1,-,6.90
Emanuel Pogatetz,Nuernberg,36,D(C),21(2),1939,1.3,1.3,1.4,0.6,7,1,0.7,-,6.90
Felix Klaus,Freiburg,26,AM(CLR),14(7),1396,1.7,0.5,1,-,1,1.2,0.4,-,6.89
