Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",14(1),1283,-,1,1,-,0.2,68.5,1.1,-,6.79
Alban Meha,Paderborn,33,AM(L),13(5),1220,3,-,1,-,3.4,74.9,0.6,1,6.79
Shinji Kagawa,Borussia Dortmund,30,M(CL),23(5),1880,5,5,2,-,1.4,81.8,0.8,-,6.78
Takashi Inui,Eintracht Frankfurt,31,AM(CLR),21(6),1824,1,5,2,-,1.6,77.3,0.5,-,6.78
Jan Kirchhoff,Schalke 04,28,"D(C),DMC",12(2),884,-,-,2,-,0.6,81.6,2.3,-,6.78
Christian Träsch,Wolfsburg,31,"D(R),M(C)",8(4),728,-,-,-,-,0.1,80.1,1,-,6.78
Maximilian Arnold,Wolfsburg,25,M(CR),17(10),1668,4,2,8,-,1.3,86,0.8,-,6.78
Peter Niemeyer,Hertha Berlin,35,"D(C),M(C)",9(8),899,1,-,6,-,0.4,66.9,2.3,-,6.77
Matthias Ostrzolek,Hamburger SV,29,"D(L),DMC,M(L)",23(2),2045,-,1,4,1,0.4,65.1,2.2,-,6.77
Kevin Trapp,Eintracht Frankfurt,28,GK,22,1980,-,-,1,-,-,64,0.5,3,6.77
Pablo De Blasis,Mainz 05,31,"D(R),M(CLR)",13(7),1143,1,4,1,-,0.9,67.7,1.6,2,6.76
Süleyman Koc,Paderborn,30,AM(CR),23(6),1936,1,2,1,-,1.3,59.1,0.8,1,6.76
Deyverson,FC Cologne,28,FW,4(4),336,1,-,4,-,1.1,55.5,6.6,-,6.76
Loris Karius,Mainz 05,26,GK,33,2912,-,-,1,1,-,55.6,0.7,2,6.76
Timo Baumgartl,VfB Stuttgart,23,D(C),18(2),1646,-,-,1,-,0.2,82.6,2.4,-,6.76
Matthias Ginter,Borussia Dortmund,25,"D(CR),DMC",9(5),840,-,1,1,-,1,80.5,3.5,-,6.76
Stefan Aigner,Eintracht Frankfurt,31,"AM(CLR),FW",23(5),2097,9,-,8,-,1.5,72.8,1.4,1,6.76
Ceyhun Gülselam,Hannover 96,31,M(C),14(4),1220,1,-,6,1,1,72.5,3.3,-,6.75
Marc Torrejón,Freiburg,33,D(CR),17(2),1506,-,-,3,1,0.2,83.6,3.6,-,6.75
Sascha Riether,Freiburg,36,D(R),16(3),1405,-,-,3,-,0.1,71.6,1,-,6.74
Fin Bartels,Werder Bremen,32,"M(CLR),FW",27(2),2422,4,4,5,-,1.6,69.5,0.7,-,6.74
Dennis Diekmeier,Hamburger SV,29,"D(R),M(R)",19(2),1632,-,-,7,-,0.1,63.1,1.3,-,6.74
Ivica Olic,Hamburger SV,39,"AM(LR),FW",16,1298,2,-,3,-,1.3,58.3,4.3,-,6.73
Valentin Stocker,Hertha Berlin,30,AM(CLR),22(4),1863,3,4,6,-,1.3,56.2,2,-,6.73
Miso Brecko,FC Cologne,35,D(R),17(2),1415,-,1,1,-,0.3,73.6,1.2,-,6.72
Melvyn Lorenzen,Werder Bremen,24,"AM(L),FW",2(1),145,1,-,-,-,0.7,65.4,0.7,-,6.72
Oriol Romeu,VfB Stuttgart,27,DMC,20(7),1824,-,-,6,-,0.4,83,2.1,-,6.72
Alexander Madlung,Eintracht Frankfurt,36,D(C),14(8),1346,4,-,5,-,0.7,75.3,3.4,1,6.72
Xherdan Shaqiri,Bayern Munich,27,M(CLR),3(6),338,1,2,-,-,1.3,84.4,0.2,-,6.72
Miiko Albornoz,Hannover 96,28,"D(L),M(L)",25(3),2189,-,3,2,-,0.3,76.7,2.1,-,6.71
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",10(15),1112,4,2,-,-,0.8,74.9,0.6,-,6.71
Sidney Sam,Schalke 04,31,M(CLR),7(4),526,-,1,1,-,0.8,79.1,0.3,-,6.71
Ronny,Hertha Berlin,33,AM(C),9(10),934,3,2,4,-,1.2,70,0.6,1,6.71
Immanuel Höhn,Freiburg,27,D(CR),6(1),541,1,-,-,-,0.4,85.5,2,-,6.71
Junior Malanda,Wolfsburg,24,DMC,4(6),392,-,2,-,-,0.9,83,1.4,-,6.71
Max Meyer,Schalke 04,23,"M(CL),FW",22(6),1855,5,1,-,-,1.1,82.4,0.3,1,6.70
Florian Kath,Freiburg,24,Midfielder,0(1),8,-,-,-,-,-,100,-,-,6.70
Marius Stankevicius,Hannover 96,37,"D(CLR),DMC",1(1),80,-,-,-,-,-,75.7,1.5,-,6.70
Ádám Szalai,Hoffenheim,31,FW,13(13),1318,4,4,2,1,1.4,60.7,3.7,2,6.70
Jens Hegeler,Hertha Berlin,31,"D(C),M(CR)",14(10),1358,1,1,4,-,0.3,74.7,2.9,1,6.70
Kevin Kampl,Borussia Dortmund,28,M(CLR),8(5),723,-,1,2,-,0.8,71.1,0.4,-,6.69
Levin Öztunali,Werder Bremen,23,AM(CLR),8(8),748,1,3,1,-,0.8,63.7,0.5,-,6.69
Anthony Modeste,Hoffenheim,31,FW,16(10),1300,7,1,2,-,2.2,53.9,2.8,-,6.69
Pierre-Emile Højbjerg,Bayern Munich,23,M(C),3(5),286,-,-,1,-,0.6,88.4,0.6,-,6.68
Yannick Gerhardt,FC Cologne,25,"D(L),M(CL)",9(7),830,1,1,2,-,0.8,78.5,0.8,-,6.67
Mats Møller Dæhli,Freiburg,24,"AM(CLR),FW",2,180,-,-,-,-,0.5,83.2,-,-,6.67
Jakub Blaszczykowski,Borussia Dortmund,33,"D(R),M(CR)",6(7),599,-,-,-,-,0.5,75.2,0.3,-,6.67
Ronny Marcos,Hamburger SV,25,D(L),7(2),677,-,-,-,-,-,50.2,2.9,-,6.66
Felix Kroos,Werder Bremen,28,M(C),14(12),1318,-,1,4,-,0.7,72.1,1.5,-,6.66
Vaclav Kadlec,Eintracht Frankfurt,27,"AM(R),FW",1(3),116,1,-,-,-,2.3,61.8,0.5,-,6.66
Jonas Hofmann,Mainz 05,26,AM(CLR),8(2),622,3,-,1,-,1.2,70.9,-,-,6.66
Kaan Ayhan,Schalke 04,24,"D(C),DMC",10(5),957,-,-,3,-,0.3,79.8,1.5,-,6.66
Bernd Leno,Bayer Leverkusen,27,GK,34,3060,-,-,1,-,-,55,0.5,-,6.66
Salomon Kalou,Hertha Berlin,33,"AM(CLR),FW",21(6),1861,6,-,2,-,1.8,73.9,2.2,2,6.66
Tarik Elyounoussi,Hoffenheim,31,AM(CLR),17(8),1490,4,1,1,-,1,62.6,0.8,1,6.65
Pierre-Michel Lasogga,Hamburger SV,27,FW,22(4),1861,4,-,2,-,2.5,56.4,4.4,1,6.65
Sejad Salihovic,Hoffenheim,34,"D(L),M(CL)",5(8),440,2,-,3,-,0.9,67.4,1.8,-,6.65
Daniel Halfar,FC Cologne,31,M(CLR),14(8),1339,-,1,1,-,1.4,69.8,0.5,1,6.65
Ron-Robert Zieler,Hannover 96,30,GK,34,3060,-,-,3,-,-,67.6,0.6,1,6.65
Stefan Kutschke,Paderborn,30,FW,7(12),830,1,1,1,-,1.3,53,6.1,-,6.64
Julian Schuster,Freiburg,34,"D(C),M(C)",18(3),1548,-,-,7,-,0.6,80.6,1.2,-,6.64
Leroy Sané,Schalke 04,23,M(CLR),7(6),607,3,-,1,-,0.9,75.7,0.8,-,6.64
Marcel Schäfer,Wolfsburg,35,"D(L),M(L)",7(9),660,-,2,-,-,0.2,81.5,1,-,6.64
Oliver Baumann,Hoffenheim,29,GK,34,3060,-,-,-,-,-,64.7,0.5,1,6.64
Jimmy Briand,Hannover 96,33,"M(LR),FW",25(4),2076,3,6,2,-,1.3,71,1.7,-,6.63
Caiuby,Augsburg,30,"AM(CL),FW",6(16),813,1,-,3,-,1.1,59.7,3.5,-,6.63
Nicolai Müller,Hamburger SV,31,"M(CLR),FW",24(3),2085,1,4,7,-,0.9,65.2,1.1,-,6.63
Nicolas Höfler,Freiburg,29,"D(C),DMC",15(5),1420,-,-,2,-,0.2,82.4,1.4,-,6.63
Elias Kachunga,Paderborn,27,"AM(CLR),FW",24(8),2227,6,1,4,-,1.7,69.5,2.5,1,6.63
Chinedu Obasi,Schalke 04,33,"M(R),FW",1(5),205,-,-,-,-,0.8,61.8,1.2,1,6.63
Jeremy Dudziak,Borussia Dortmund,23,"D(LR),M(CL)",0(3),60,-,1,-,-,-,82.9,-,-,6.62
Rafael van der Vaart,Hamburger SV,36,M(C),22(2),1645,4,1,10,-,1.4,73.5,1.4,-,6.62
Christian Strohdiek,Paderborn,31,D(C),18(4),1610,-,-,2,-,0.3,61.9,2.9,-,6.61
David Abraham,Hoffenheim,32,D(C),9(5),895,-,-,3,-,0.5,76.8,3.8,-,6.61
Felix Wiedwald,Eintracht Frankfurt,29,GK,9(1),811,-,-,-,-,-,62.8,0.7,-,6.61
Mike Frantz,Freiburg,32,"M(CLR),FW",14(11),1195,4,1,3,-,0.9,71.7,2,1,6.61
Maximilian Philipp,Freiburg,25,"AM(LR),FW",10(14),1159,1,2,4,-,0.8,72.9,1.2,-,6.61
Manuel Schmiedebach,Hannover 96,30,M(C),26(1),2253,-,-,5,-,0.4,75.3,1,-,6.61
Pierre Bengtsson,Mainz 05,31,D(L),10(3),967,-,1,-,-,0.5,68.7,1.2,-,6.61
Jeremy Toljan,Hoffenheim,24,"D(LR),M(LR)",4(2),379,-,-,-,-,0.7,75.7,1.3,-,6.61
André Schürrle,Wolfsburg,28,"M(CLR),FW",7(7),659,1,2,1,-,1.8,77.9,0.6,-,6.60
Yuya Osako,FC Cologne,29,"AM(CR),FW",16(12),1522,3,3,1,-,1.1,71.2,2.1,-,6.60
Levent Aycicek,Werder Bremen,25,M(CLR),5(6),540,1,-,1,-,1,73.6,0.3,-,6.60
Jannik Vestergaard,Hoffenheim,26,D(C),1(5),155,1,-,-,-,0.7,73.7,1.8,-,6.60
Kevin-Prince Boateng,Schalke 04,32,"M(CLR),FW",11(7),1044,-,3,2,1,1.4,77.3,1.8,-,6.60
Dennis Aogo,Schalke 04,32,"D(L),M(CL)",20(5),1970,-,1,8,-,0.8,85.9,1,-,6.59
Zoltán Stieber,Hamburger SV,30,AM(CLR),16(9),1534,3,2,1,-,1.3,73.4,0.3,1,6.59
Nélson Haedo Valdez,Eintracht Frankfurt,35,"AM(R),FW",6(4),516,1,-,2,-,1.5,71.6,2.3,-,6.58
Adam Hlousek,VfB Stuttgart,30,"D(L),M(L)",17(5),1569,-,-,4,1,0.1,67,1.9,-,6.58
Lukas Kruse,Paderborn,35,GK,34,3060,-,-,-,-,-,55.5,0.7,1,6.58
Roy Beerens,Hertha Berlin,31,"AM(CLR),FW",24(3),2077,4,1,2,-,1,73.4,0.2,-,6.58
Leon Goretzka,Schalke 04,24,M(CR),3(7),380,-,-,1,-,0.8,76.4,1.8,-,6.57
Moritz Leitner,VfB Stuttgart,26,M(CR),13(6),1099,1,1,5,-,1.1,79.3,0.6,-,6.57
Edgar Prib,Hannover 96,29,"D(L),M(CL)",11(9),1041,1,2,4,-,0.5,61.4,1.2,2,6.57
Gonzalo Jara,Mainz 05,33,"D(CR),DMC",9(8),975,-,-,4,-,0.1,79.9,1.4,-,6.57
Christian Clemens,Mainz 05,27,M(LR),6(3),412,1,-,-,-,1.6,76.7,0.2,-,6.56
Sebastian Jung,Wolfsburg,29,D(R),17(5),1435,-,2,-,-,-,79.1,0.6,-,6.56
Timon Wellenreuther,Schalke 04,23,GK,7(1),675,-,-,-,-,-,59.8,0.4,-,6.56
Sven Ulreich,VfB Stuttgart,30,GK,28,2520,-,-,-,-,-,54.8,0.2,-,6.56
Sercan Sararer,VfB Stuttgart,29,"AM(CLR),FW",6(1),387,-,-,1,-,1.4,78.8,0.6,-,6.55
Nico Schulz,Hertha Berlin,26,"D(L),M(L)",24(4),1991,1,-,1,2,0.4,68.4,0.6,-,6.55
José Reina,Bayern Munich,36,GK,3,193,-,-,-,1,-,74.3,0.7,-,6.55
Christoph Moritz,Mainz 05,29,M(CR),6(3),505,-,-,-,-,0.2,75.5,0.8,-,6.54
Branimir Hrgota,Borussia M.Gladbach,26,"AM(L),FW",8(9),701,2,3,-,-,0.9,75.5,0.9,-,6.54
Adam Matuschyk,FC Cologne,30,M(C),4(6),434,-,1,-,-,0.7,77.6,2.1,-,6.54
Leonardo Bittencourt,Hannover 96,25,AM(CLR),15(11),1377,1,3,5,1,1.2,67.7,0.5,-,6.53
Thorgan Hazard,Borussia M.Gladbach,26,"AM(CLR),FW",7(21),904,1,7,1,-,0.7,78.6,0.3,1,6.53
Philipp Wollscheid,Mainz 05,30,D(C),2(3),208,-,-,-,-,0.2,80.6,2.4,-,6.53
Sascha Burchert,Hertha Berlin,29,GK,2(1),98,-,-,1,-,-,43.6,0.7,-,6.53
Karim Guédé,Freiburg,34,FW,12(6),1010,-,4,3,-,0.2,54.8,3.1,-,6.52
Elkin Soto,Mainz 05,38,M(C),4(12),415,3,1,3,-,0.6,79.9,0.5,-,6.52
Thomas Kraft,Hertha Berlin,30,GK,32,2873,-,-,3,-,-,51.3,0.3,-,6.52
Sven Schipplock,Hoffenheim,30,FW,8(17),801,3,-,4,-,1.1,69,1.5,-,6.51
Håvard Nordtveit,Borussia M.Gladbach,29,"D(CR),DMC",11(11),893,2,-,2,1,0.5,83.5,1.3,-,6.51
Felipe,Hannover 96,32,D(C),6(5),582,-,-,1,-,0.5,78,3.9,-,6.50
Marvin Friedrich,Schalke 04,23,D(C),2(3),245,-,-,-,-,0.6,72.8,2.2,-,6.50
Adrián Ramos,Borussia Dortmund,33,FW,6(12),712,2,2,-,-,1.1,64.4,2.9,1,6.50
Hajime Hosogai,Hertha Berlin,33,"D(LR),M(C)",16(4),1432,-,-,5,-,0.3,69.5,2,-,6.49
Marnon Busch,Werder Bremen,24,"D(R),M(R)",4(5),424,1,-,-,-,0.4,61,1.3,-,6.49
John Heitinga,Hertha Berlin,35,D(C),11(2),935,1,-,3,-,0.2,75.1,1.5,-,6.49
Alexander Esswein,Augsburg,29,"AM(LR),FW",10(9),861,1,3,-,-,1.3,69.1,0.6,-,6.49
Georg Niedermeier,VfB Stuttgart,33,D(C),19(3),1681,1,1,4,1,0.6,79.7,3,-,6.48
Eljero Elia,Werder Bremen,32,"AM(LR),FW",8(1),562,-,-,1,-,1.2,75.6,0.7,-,6.48
Patrick Pflücke,Mainz 05,22,Midfielder,0(1),9,-,-,-,-,-,50,-,-,6.48
Kevin Großkreutz,Borussia Dortmund,30,"D(LR),M(CLR)",12(5),1047,-,2,2,-,0.8,75.9,1.3,-,6.48
Mensur Mujdza,Freiburg,35,D(R),5(5),551,-,-,1,-,0.1,64.4,1,-,6.47
Tim Matavz,Augsburg,30,FW,4(12),516,3,1,-,-,1.1,59.4,2.1,-,6.47
Maurice Hirsch,Hannover 96,26,DMC,5(2),424,-,-,3,-,0.1,82.8,0.9,-,6.47
Slawomir Peszko,FC Cologne,34,M(R),10(8),1000,-,1,5,-,0.9,62.8,1.7,-,6.47
Lucas Piazon,Eintracht Frankfurt,25,AM(CLR),11(11),1055,2,-,3,-,0.5,75.6,0.9,-,6.46
Alexander Manninger,Augsburg,42,GK,9,810,-,-,-,-,-,61.6,-,-,6.46
Sonny Kittel,Eintracht Frankfurt,26,AM(CL),7(11),665,-,1,3,-,1.3,84.6,0.4,-,6.46
Milos Jojic,Borussia Dortmund,27,M(CLR),5(5),513,-,-,3,-,1.4,85.2,1.2,-,6.46
Özkan Yildirim,Werder Bremen,26,AM(C),1,59,-,-,-,-,-,64.3,1,-,6.46
Leon Andreasen,Hannover 96,36,M(CR),11(6),965,1,-,2,-,0.9,72.1,1.8,-,6.46
Dusan Svento,FC Cologne,33,"D(L),M(L)",12(7),1006,-,1,-,-,0.3,66,0.6,-,6.46
Srdjan Lakic,Paderborn,35,FW,10(7),1008,2,2,3,-,0.9,69.7,3.8,-,6.45
Mitsuru Maruoka,Borussia Dortmund,23,Midfielder,0(1),10,-,-,-,-,-,100,-,-,6.44
Max Grün,Wolfsburg,32,GK,3,270,-,-,-,-,-,69,-,-,6.44
Aaron Hunt,Wolfsburg,32,"M(CLR),FW",3(12),423,2,-,1,-,0.6,81.2,0.4,-,6.44
Sami Allagui,Mainz 05,33,"AM(CLR),FW",9(10),805,2,-,4,-,1.5,66.4,1.3,-,6.43
Petr Jirácek,Hamburger SV,33,M(CL),9(10),962,-,-,5,-,0.4,74.8,1.5,-,6.43
Joseph-Claude Gyau,Borussia Dortmund,26,Midfielder,0(1),16,-,-,-,-,-,88.9,-,-,6.43
Simon Zoller,FC Cologne,28,"AM(LR),FW",5(4),483,1,-,1,-,1,69.2,0.7,-,6.43
Marc Vucinovic,Paderborn,30,Midfielder,3(5),323,1,-,-,-,0.9,65.5,0.8,-,6.43
Jairo Samperio,Mainz 05,25,M(LR),11(11),1106,2,2,2,-,0.5,66,0.6,-,6.42
Kazuki Nagasawa,FC Cologne,27,M(L),5(5),389,-,-,-,-,0.6,86.1,0.7,-,6.42
Tolga Cigerci,Hertha Berlin,27,M(CLR),0(2),77,-,-,-,-,0.5,69.7,0.5,-,6.42
Josip Drmic,Bayer Leverkusen,26,"AM(LR),FW",5(20),794,6,1,1,-,0.8,70.3,1,-,6.41
Sebastian Kerk,Freiburg,25,AM(CLR),2(7),273,1,-,1,-,0.7,78.5,0.4,-,6.41
Mahir Saglik,Paderborn,36,"AM(C),FW",3(8),303,1,1,2,-,1.1,73.3,1,-,6.40
Timo Werner,VfB Stuttgart,23,"AM(L),FW",16(16),1625,3,1,1,-,0.9,70.2,0.7,-,6.40
Roman Weidenfeller,Borussia Dortmund,38,GK,25,2250,-,-,-,-,-,63.4,0.6,-,6.40
Florian Hartherz,Paderborn,26,"D(L),M(L)",9(1),775,-,2,1,1,0.1,66.3,1.4,-,6.40
Ronny Philp,Augsburg,30,D(R),0(2),20,-,-,-,-,-,50,1,-,6.39
Julian Koch,Mainz 05,28,"D(R),DMC",0(1),7,-,-,-,-,-,100,-,-,6.39
Johannes van den Bergh,Hertha Berlin,32,"D(L),M(L)",4(2),380,-,-,2,-,0.3,64.9,1.2,-,6.39
Steven Zuber,Hoffenheim,27,"D(L),M(CLR)",5(12),583,-,1,-,-,1.1,70.2,0.3,-,6.38
Levin Öztunali,Bayer Leverkusen,23,AM(CLR),2(4),149,-,-,-,-,1,59.6,0.5,-,6.38
Nils Petersen,Werder Bremen,30,FW,2(5),222,-,1,-,-,1,46.8,3.1,-,6.38
Nicklas Bendtner,Wolfsburg,31,FW,5(13),565,1,-,-,-,0.5,72.3,1.7,-,6.38
Richard Strebinger,Werder Bremen,26,GK,1(1),121,-,-,-,-,-,51.4,0.5,-,6.38
Izet Hajrovic,Werder Bremen,27,AM(R),8(11),725,1,-,-,-,0.6,76.3,0.3,-,6.37
Claudio Pizarro,Bayern Munich,40,"AM(C),FW",2(11),322,-,1,-,-,1,75.2,0.4,-,6.37
Sinan Kurt,Bayern Munich,22,Midfielder,0(1),45,-,-,-,-,1,92.9,1,-,6.37
Artjoms Rudnevs,Hamburger SV,31,FW,7(15),933,1,3,1,-,1.5,59.1,1.8,-,6.37
Raphael Wolf,Werder Bremen,31,GK,27,2399,-,-,1,-,-,55.4,0.6,-,6.37
Marcelo Díaz,Hamburger SV,32,DMC,4(2),378,-,-,2,-,0.2,82,1,-,6.36
Gianluca Gaudino,Bayern Munich,22,M(C),4(4),374,-,-,-,-,0.1,90.1,0.1,-,6.36
Ciro Immobile,Borussia Dortmund,29,FW,9(15),955,3,1,1,-,1.8,65.9,1.1,1,6.36
Cedrick Makiadi,Werder Bremen,35,M(C),6(12),686,-,-,1,-,0.2,79.2,0.8,-,6.36
Mitchell Langerak,Borussia Dortmund,30,GK,9,810,-,-,-,-,-,63.1,0.6,-,6.35
Felix Platte,Schalke 04,23,FW,1(1),81,-,-,-,-,1.5,83.3,1,-,6.35
Artur Sobiech,Hannover 96,29,FW,4(15),528,2,1,-,-,0.6,69.2,1.8,-,6.34
Filip Djuricic,Mainz 05,27,"AM(CLR),FW",6(5),477,-,-,3,-,1,75.3,0.6,-,6.34
Giulio Donati,Bayer Leverkusen,29,"D(R),M(R)",4(4),404,-,-,1,1,0.4,72.4,1.1,-,6.34
Didier Ya Konan,Hannover 96,35,"M(R),FW",3(4),310,1,-,1,-,1,78.7,1.3,-,6.34
Kenan Karaman,Hannover 96,25,"AM(CLR),FW",0(11),260,-,-,-,-,0.5,68.4,0.5,-,6.34
Dong-Won Ji,Augsburg,28,"AM(CLR),FW",7(5),585,-,-,1,-,0.8,71,2.3,-,6.33
Sascha Mölders,Augsburg,34,FW,4(8),347,1,-,1,-,0.9,68.4,1.6,-,6.33
Nadiem Amiri,Hoffenheim,22,AM(C),4(3),329,-,-,-,-,0.4,72.4,0.1,-,6.33
Shawn Parker,Augsburg,26,FW,1(7),197,-,1,1,-,0.9,76.8,0.5,-,6.32
Martin Lanig,Eintracht Frankfurt,34,M(C),1(2),101,-,-,1,-,0.3,45.7,2.7,-,6.31
Christian Clemens,Schalke 04,27,M(LR),1(7),272,-,-,-,-,0.4,78.6,0.3,-,6.31
Ashton Götz,Hamburger SV,25,D(R),5(5),580,-,-,1,-,0.1,71.7,0.6,-,6.31
Erik Thommy,Augsburg,24,AM(CLR),0(3),38,-,-,-,-,0.7,80,-,-,6.31
Stefanos Kapino,Mainz 05,25,GK,1(1),146,-,-,-,-,-,65.1,0.5,-,6.31
Nikola Djurdjic,Augsburg,33,FW,7(9),632,1,1,1,-,0.5,75.7,0.9,-,6.30
Marvin Ducksch,Paderborn,25,FW,1(8),207,1,-,-,-,0.7,73,0.4,-,6.30
Sebastian Freis,Freiburg,34,"M(L),FW",4(3),347,-,-,1,-,1.1,57.8,1.3,-,6.29
Slobodan Medojevic,Eintracht Frankfurt,28,DMC,10(4),798,-,-,2,1,0.2,76.5,0.9,-,6.29
Fabian Giefer,Schalke 04,29,GK,2,136,-,-,1,-,-,50,-,-,6.28
Luca Caldirola,Werder Bremen,28,D(CL),5(2),470,1,-,2,1,0.1,84.1,1.7,-,6.28
Carlos Gruezo,VfB Stuttgart,24,DMC,6(2),440,1,-,1,-,0.4,82.7,0.4,-,6.24
Vedad Ibisevic,VfB Stuttgart,34,FW,6(8),610,-,1,2,-,0.6,63.9,2.1,-,6.24
Lukas Görtler,Bayern Munich,25,"AM(R),FW",0(1),18,-,-,-,-,1,80,1,-,6.24
Robbie Kruse,Bayer Leverkusen,30,"AM(CLR),FW",0(4),47,-,1,-,-,0.3,76.9,0.3,-,6.23
Christian Pander,Hannover 96,35,D(L),4(4),433,-,-,-,-,0.4,65.3,0.6,-,6.22
Sandro Wagner,Hertha Berlin,31,FW,0(15),260,-,-,2,-,0.3,63.6,2.5,-,6.21
João Pereira,Hannover 96,35,D(R),4(1),405,-,-,1,1,-,81.6,0.8,-,6.20
Julian Green,Hamburger SV,24,"AM(CL),FW",1(4),112,-,-,1,-,0.4,83.9,0.2,-,6.19
Dani Schahin,Freiburg,29,FW,1(11),233,-,-,1,-,0.7,54.3,1.4,-,6.18
Thorsten Kirschbaum,VfB Stuttgart,32,GK,7,541,-,-,1,-,-,72.1,-,-,6.18
Gian-Luca Waldschmidt,Eintracht Frankfurt,23,"AM(CR),FW",1(2),105,-,-,-,-,0.3,78.3,-,-,6.17
Idir Ouali,Paderborn,31,AM(L),4(2),296,-,-,1,-,0.7,70.5,-,-,6.17
Bård Finne,FC Cologne,24,"AM(L),FW",2(8),239,1,-,-,-,0.9,66.7,-,-,6.16
Philipp Zulechner,Freiburg,29,Forward,0(2),17,-,-,1,-,1,60,1,-,6.16
Jiloan Hamad,Hoffenheim,28,AM(CLR),0(1),13,-,-,-,-,1,100,-,-,6.15
Maximilian Eggestein,Werder Bremen,22,M(C),0(2),20,-,-,-,-,-,85.7,1,-,6.14
Tolcay Cigerci,Hamburger SV,24,Midfielder,0(1),17,-,-,-,-,1,83.3,-,-,6.14
Johannes Flum,Eintracht Frankfurt,31,"D(C),M(C)",0(7),159,-,-,-,-,0.1,74.4,1.1,-,6.14
Thomas Bröker,FC Cologne,34,AM(LR),0(4),79,-,-,1,-,0.3,71.4,1.3,-,6.13
Konstantin Rausch,VfB Stuttgart,29,"D(L),M(L)",0(4),72,-,-,-,-,0.3,78,0.3,-,6.11
Ludovic Obraniak,Werder Bremen,34,M(CLR),1(1),56,-,-,1,-,-,62.5,0.5,-,6.11
Valmir Nafiu,Hamburger SV,25,Forward,0(2),27,-,-,-,-,0.5,70,0.5,-,6.11
Marcel de Jong,Augsburg,32,"D(L),M(L)",1,56,-,-,-,-,-,64.7,2,-,6.10
Nicolás Castillo,Mainz 05,26,FW,0(1),27,-,-,-,-,1,66.7,1,-,6.10
Vladlen Yurchenko,Bayer Leverkusen,25,M(C),0(3),56,-,-,-,-,0.7,40,0.7,-,6.10
Christopher Jullien,Freiburg,26,D(C),0(1),18,-,-,-,-,-,100,-,-,6.09
Thomas Bertels,Paderborn,32,M(L),0(1),3,-,-,-,-,-,-,1,-,6.09
Jan Schlaudraff,Hannover 96,35,"M(CR),FW",0(5),59,-,-,-,-,-,84.6,-,-,6.06
Devante Parker,Mainz 05,23,Midfielder,0(1),8,-,-,-,-,-,100,-,-,6.06
Kai Herdling,Hoffenheim,35,AM(L),0(1),5,-,-,-,-,-,66.7,-,-,6.03
Mirnes Pepic,Paderborn,23,DMC,0(2),21,-,-,-,-,-,90.9,-,-,6.03
Jerome Kiesewetter,VfB Stuttgart,26,AM(R),0(2),54,-,-,-,-,-,38.5,-,-,6.01
Matti Steinmann,Hamburger SV,24,DMC,0(1),3,-,-,-,-,-,40,-,-,6.01
Lukas Fröde,Werder Bremen,24,DMC,0(1),1,-,-,-,-,-,50,-,-,6.00
Mahmoud Dahoud,Borussia M.Gladbach,23,M(C),0(1),1,-,-,-,-,-,-,-,-,6.00
Oliver Hüsing,Werder Bremen,26,Defender,0(2),22,-,-,-,-,-,100,-,-,5.99
Maximilian Beister,Hamburger SV,28,"AM(LR),FW",0(5),69,-,-,-,-,0.2,38.5,-,-,5.98
Sami Allagui,Hertha Berlin,33,"AM(CLR),FW",0(1),5,-,-,-,-,-,100,-,-,5.96
Jonas Hofmann,Borussia Dortmund,26,AM(CLR),0(2),19,-,-,-,-,-,69.2,-,-,5.94
Petar Sliskovic,Mainz 05,28,Forward,0(2),9,-,-,-,-,-,83.3,0.5,-,5.94
Timo Hildebrand,Eintracht Frankfurt,40,GK,3,270,-,-,1,-,-,61.2,0.3,-,5.93
Christoph Janker,Augsburg,34,D(C),1(1),65,-,-,-,1,-,75,1,-,5.88
Rune Jarstein,Hertha Berlin,34,GK,1,90,-,-,-,-,-,24.3,1,-,5.85
Thomas Kessler,FC Cologne,33,GK,1,90,-,-,-,-,-,34.4,-,-,5.68
