Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Papy Djilobodji,Werder Bremen,30,D(C),14,1260,2,1,1.6,0.6,0.6,0.9,0.1,0.1,0.6,7.31
Pierre-Emerick Aubameyang,Borussia Dortmund,30,"M(LR),FW",28(3),2475,25,5,3.8,0.9,0.5,0.5,0.9,1,1.3,7.31
Ibrahima Traoré,Borussia M.Gladbach,31,AM(LR),17(7),1471,3,1,1.7,1.5,3.1,1.5,0.2,0.9,1,7.27
Danilo Soares,Ingolstadt,27,"D(L),M(L)",1,90,-,-,1,-,2,6,-,1,1,7.27
Leon Goretzka,Schalke 04,24,M(CR),23(2),1993,1,3,1.5,1,1.2,1.4,-,0.9,0.9,7.27
Alexander Hack,Mainz 05,25,D(C),7,630,-,-,0.4,0.1,1,0.6,-,0.3,0.1,7.26
Marcel Risse,FC Cologne,29,"D(R),M(CLR)",33,2963,3,5,1.4,2,1.4,0.7,-,0.5,0.8,7.25
Santiago García,Werder Bremen,30,"D(CL),M(L)",29,2468,-,3,0.4,1.1,0.7,2,0.1,0.4,0.8,7.25
Benjamin Hübner,Ingolstadt,29,D(C),30,2630,1,-,0.7,0.1,0.2,1.4,-,-,0.4,7.25
Salif Sané,Hannover 96,28,"D(C),DMC",30(1),2752,2,-,1.2,0.3,1.1,1.8,0.1,0.7,1.4,7.24
Marco Reus,Borussia Dortmund,30,"M(CLR),FW",24(2),1927,12,3,2.4,1.7,1.2,1.1,1.4,1.1,1.2,7.20
Filip Kostic,VfB Stuttgart,26,"M(LR),FW",30,2603,5,5,1.6,2.6,2.3,1.6,0.2,1.3,1.6,7.20
Zlatko Junuzovic,Werder Bremen,31,M(CLR),26(4),2355,4,10,2,2.8,0.6,1.8,0.1,1,1.4,7.20
Tom Mickel,Hamburger SV,30,GK,1,90,-,-,-,-,-,-,-,-,-,7.20
Ja-Cheol Koo,Augsburg,30,M(CLR),24(3),2081,8,1,1.5,1,1.1,1.6,-,1.6,1.5,7.20
Karim Bellarabi,Bayer Leverkusen,29,"AM(CLR),FW",31(2),2607,6,11,2.2,1.3,2.6,1.8,0.9,2.4,1.6,7.20
Jonathan Tah,Bayer Leverkusen,23,D(C),29,2566,-,-,0.5,0.2,0.5,0.8,-,0.4,0.5,7.19
Sandro Wagner,Darmstadt,31,FW,27(5),2477,14,4,2.7,0.9,0.5,2.3,0.5,1.5,2.2,7.19
Hakan Calhanoglu,Bayer Leverkusen,25,"M(CLR),FW",27(4),2265,3,5,2.8,2.6,1,1,0.1,1.5,1.9,7.19
Gaëtan Bussmann,Mainz 05,28,D(L),13,1170,1,-,0.5,0.8,0.4,0.7,0.2,0.3,0.7,7.18
Kevin Kampl,Bayer Leverkusen,28,M(CLR),19(3),1746,3,2,1.3,0.9,1.2,0.7,-,1.2,1.2,7.18
Mario Götze,Bayern Munich,27,"M(CLR),FW",11(3),957,3,4,1.3,1.3,1.4,0.8,0.7,0.9,1.7,7.18
Naldo,Wolfsburg,36,D(C),29,2596,-,1,1.7,0.3,0.4,0.8,-,0.2,0.4,7.17
Johannes Geis,Schalke 04,25,"D(C),DMC",27(1),2334,2,5,1.6,2.1,0.3,1.9,-,0.4,0.6,7.17
Julian Draxler,Wolfsburg,25,AM(CLR),19(2),1522,5,5,1.6,1.7,2.6,0.8,0.1,1.1,0.9,7.17
Stefan Kießling,Bayer Leverkusen,35,FW,19(11),1885,5,3,1.4,0.5,0.7,2.2,0.5,1.8,1.3,7.17
Vieirinha,Wolfsburg,33,"D(R),M(LR)",22(4),1904,1,5,1.1,1.3,1,2.1,0.3,0.7,0.7,7.16
Matthias Ginter,Borussia Dortmund,25,"D(CR),DMC",21(3),1890,3,4,0.7,0.9,0.6,1.1,-,0.4,0.9,7.16
Lukasz Piszczek,Borussia Dortmund,34,"D(CR),M(R)",16(4),1519,-,3,0.7,1.1,0.5,0.6,-,0.5,0.7,7.15
Jannik Vestergaard,Werder Bremen,26,D(C),33,2970,2,-,1.1,0.2,0.5,0.8,0.1,0.3,0.2,7.15
Lewis Holtby,Hamburger SV,28,M(CLR),34,2908,3,2,0.9,1.3,1.3,1.8,0.1,1.1,1,7.15
Xabi Alonso,Bayern Munich,37,M(C),23(3),1947,-,2,0.5,1.6,0.2,1.4,-,0.3,0.5,7.15
Julian Baumgartlinger,Mainz 05,31,DMC,30(1),2716,2,1,0.4,0.7,0.5,1.8,-,0.7,1,7.15
Arjen Robben,Bayern Munich,35,"M(CLR),FW",14(1),1101,4,1,3.5,1.8,1.7,0.9,0.7,0.8,1,7.14
Medhi Benatia,Bayern Munich,32,D(C),11(3),980,1,2,0.6,0.2,0.4,0.4,0.1,-,0.4,7.13
Tobias Levels,Ingolstadt,32,D(R),16,1440,1,2,0.3,0.4,0.3,1.1,-,0.5,0.8,7.13
Mahmoud Dahoud,Borussia M.Gladbach,23,M(C),27(5),2084,5,8,1.2,1,1,1.2,0.1,0.9,1.1,7.13
Aytac Sulu,Darmstadt,33,D(C),33,2970,7,-,0.6,0.3,0.1,1.6,0.1,-,0.2,7.13
Leon Balogun,Mainz 05,31,D(CR),17(4),1511,1,-,0.6,0.3,0.5,0.7,-,0.4,0.4,7.12
Anthony Modeste,FC Cologne,31,FW,33(1),2875,15,3,3.2,0.6,0.3,2.1,1.7,0.8,2.4,7.12
Benjamin Henrichs,Bayer Leverkusen,22,"D(LR),M(R)",5(4),538,-,1,-,0.3,-,1.1,-,0.3,0.8,7.12
Stefan Bell,Mainz 05,27,D(CR),29(1),2635,1,2,0.8,0.2,0.4,0.5,-,0.1,0.5,7.11
Chicharito,Bayer Leverkusen,31,FW,25(3),2174,17,2,2.3,1,0.8,1.9,1.3,1.1,1.9,7.10
Theodor Gebre Selassie,Werder Bremen,32,"D(LR),DMC,M(R)",33,2961,1,2,0.5,0.8,0.6,1.5,0.1,0.6,0.6,7.10
Leroy Sané,Schalke 04,23,M(CLR),23(10),2314,8,6,2.1,0.8,2.8,1.3,0.3,1.8,2.5,7.10
Ricardo Rodríguez,Wolfsburg,26,"D(CL),M(L)",23(1),2067,2,3,1.1,1.5,0.8,0.7,-,0.6,0.5,7.10
Ömer Toprak,Bayer Leverkusen,29,D(C),17(2),1412,1,-,0.6,0.3,0.3,0.6,0.1,0.2,0.4,7.09
Philipp Lahm,Bayern Munich,35,"D(R),DMC",25(1),2200,1,1,0.4,1.9,0.4,0.7,0.1,0.2,0.4,7.09
Andreas Christensen,Borussia M.Gladbach,23,"D(C),DMC",31,2790,3,1,0.5,0.1,0.2,0.7,-,-,0.3,7.08
Noah Joel Sarenren Bazee,Hannover 96,22,AM(R),5,383,-,3,3.6,1.2,1.8,1.8,0.2,1.8,3,7.08
Vedad Ibisevic,Hertha Berlin,34,FW,25(1),2099,10,4,2.4,0.8,0.7,1.6,0.9,1.5,2.2,7.08
Marc Stendera,Eintracht Frankfurt,23,M(C),24(2),2051,2,1,1.5,1,1.7,1.5,-,1.7,1.2,7.07
Daniel Didavi,VfB Stuttgart,29,"AM(CR),FW",30(1),2432,13,3,3.1,1.3,1.2,1.9,0.3,1.4,1.8,7.07
Javi Martínez,Bayern Munich,30,"D(C),M(C)",11(5),1104,1,1,0.8,0.5,0.1,0.8,-,0.4,0.4,7.07
Shinji Kagawa,Borussia Dortmund,30,M(CL),26(3),2172,9,7,1.1,1.4,0.7,1.2,0.2,1.8,1.6,7.06
Sebastian Boenisch,Bayer Leverkusen,32,D(CL),7(1),548,1,-,1,0.4,0.4,0.6,0.1,0.1,1,7.06
Christian Gentner,VfB Stuttgart,33,M(CLR),29,2494,5,2,1.6,0.9,0.8,1.9,0.2,0.4,1,7.06
Franck Ribéry,Bayern Munich,36,AM(L),6(7),683,2,3,1,2.1,2.4,1,0.6,0.5,0.7,7.05
Lukas Rupp,VfB Stuttgart,28,M(CR),24(5),2108,5,4,1.3,1.3,1.2,0.9,-,1.4,1.2,7.05
Clemens Fritz,Werder Bremen,38,"D(R),DMC",29,2528,1,2,0.9,0.5,1.4,2.7,-,1.4,1,7.05
Julian Weigl,Borussia Dortmund,23,"D(C),DMC",25(5),2249,-,-,0.3,0.5,0.8,1.7,-,0.6,0.4,7.05
Kevin Volland,Hoffenheim,26,"AM(CLR),FW",31(2),2731,8,7,1.9,1.3,1.8,2.5,0.2,1.8,2.1,7.04
Alfred Finnbogason,Augsburg,30,FW,13(1),1133,7,1,2.4,1,0.6,0.6,0.8,1.4,1.5,7.04
Dominic Maroh,FC Cologne,32,D(C),23(2),2122,2,1,0.8,0.1,-,0.6,-,0.2,0.3,7.04
Ivan Perisic,Wolfsburg,30,AM(CLR),2,164,1,-,1.5,1.5,0.5,0.5,1,0.5,0.5,7.04
Christoph Kramer,Bayer Leverkusen,28,DMC,28,2400,-,1,0.3,0.6,1.1,1.2,0.1,1.3,1,7.03
Claudio Pizarro,Werder Bremen,40,"AM(C),FW",17(11),1742,14,3,1.6,1.1,1,0.8,0.7,1.8,1.5,7.03
Mergim Mavraj,FC Cologne,33,D(C),11(1),991,-,-,0.4,-,0.2,1,-,0.1,0.2,7.03
Pascal Groß,Ingolstadt,28,M(C),32,2833,1,4,2.2,3,0.6,1.6,0.1,0.9,1.5,7.03
Nicolai Müller,Hamburger SV,31,"M(CLR),FW",27(2),2163,9,5,1.3,1,1.2,1.1,0.3,0.8,1.6,7.03
Sokratis,Borussia Dortmund,31,D(CR),23(2),2113,1,-,0.4,0.1,0.4,1,-,0.4,0.4,7.02
Daniel Baier,Augsburg,35,M(C),28,2334,1,2,0.6,1.8,0.3,1.7,-,0.5,0.7,7.02
Hiroshi Kiyotake,Hannover 96,29,AM(CLR),20(1),1765,5,6,1.3,2.9,1.4,1.6,0.4,1.3,2.3,7.02
Szabolcs Huszti,Eintracht Frankfurt,36,M(CLR),14(1),1184,1,2,1.3,2.2,0.6,2.3,0.1,1.2,1.3,7.02
André Hahn,Borussia M.Gladbach,28,"AM(R),FW",7(8),739,8,1,1.7,0.5,0.3,1.1,0.8,0.5,1.2,7.01
Florian Jungwirth,Darmstadt,30,"D(CR),DMC",16(3),1496,-,1,0.4,0.3,0.1,1,-,0.2,0.4,7.01
Cléber Reis,Hamburger SV,28,D(C),15(8),1467,1,-,0.7,-,0.7,0.7,-,0.2,0.4,7.00
Marvin Matip,Ingolstadt,33,D(C),32(1),2925,2,1,0.8,0.3,0.1,0.6,-,0.1,0.2,7.00
Gonzalo Castro,Borussia Dortmund,32,M(CR),16(9),1484,3,7,0.8,1.1,0.7,0.8,0.1,1.2,1,7.00
Danny Latza,Mainz 05,29,DMC,20(7),1863,-,2,1,1.2,0.4,1.3,-,0.4,0.9,7.00
Jaroslav Drobny,Hamburger SV,39,GK,9(1),846,-,1,-,0.1,0.1,0.1,-,-,-,7.00
Roger Bernardo,Ingolstadt,33,"D(C),DMC",28(1),2501,1,1,0.6,0.3,0.4,2.9,-,0.5,0.6,6.99
Salomon Kalou,Hertha Berlin,33,"AM(CLR),FW",30(2),2535,14,2,1.7,0.7,1.6,1.3,0.5,2.3,1.7,6.99
Daniel Caligiuri,Wolfsburg,31,"D(R),M(LR),FW",20(9),1825,2,5,1.4,1.1,1.9,1.7,0.2,1.5,1.2,6.98
Josuha Guilavogui,Wolfsburg,28,M(C),26(4),2330,2,-,0.8,0.7,0.6,0.8,0.2,0.8,0.9,6.98
Fynn Arkenberg,Hannover 96,23,Defender,2,180,-,-,0.5,0.5,-,1.5,-,0.5,1,6.98
Peter Niemeyer,Darmstadt,35,"D(C),M(C)",31,2573,2,-,0.9,0.2,0.1,1.7,0.1,0.2,0.5,6.98
Mathew Leckie,Ingolstadt,28,AM(CLR),28(4),2477,3,-,1.2,1,1.8,1.8,0.3,2.1,2.3,6.98
Yunus Malli,Mainz 05,27,"AM(CL),FW",33(1),2796,11,4,1.9,1.3,1.7,1.3,0.3,1,1.5,6.98
Neven Subotic,Borussia Dortmund,30,D(C),5(1),463,-,-,0.3,0.3,0.2,0.5,-,-,0.3,6.98
Mitchell Weiser,Hertha Berlin,25,"D(R),M(R)",27(2),2431,2,4,0.5,0.7,1.7,2.2,0.1,1.6,2.2,6.97
Albin Ekdal,Hamburger SV,29,M(C),14,1143,-,-,0.4,0.3,0.9,2.7,-,0.6,0.6,6.97
Jérôme Boateng,Bayern Munich,30,D(CR),17(2),1353,-,3,0.4,0.7,0.2,0.2,-,0.1,0.3,6.96
Håvard Nordtveit,Borussia M.Gladbach,29,"D(CR),DMC",27(4),2449,4,1,0.7,0.3,0.3,0.7,-,0.1,0.5,6.96
Markus Suttner,Ingolstadt,32,"D(L),M(L)",15(3),1341,-,-,1.1,0.9,0.5,0.3,-,0.1,0.4,6.96
Juan Bernat,Bayern Munich,26,"D(L),M(CL)",13(3),1149,-,1,0.6,0.4,1.1,0.8,-,0.6,0.6,6.96
Leonardo Bittencourt,FC Cologne,25,AM(CLR),27(2),2219,3,4,1.3,1.3,1.1,2.2,0.2,1,1.7,6.96
Rafinha,Bayern Munich,33,"D(CLR),M(R)",18(7),1748,-,3,0.4,0.8,0.5,0.9,-,0.2,0.5,6.96
Oliver Baumann,Hoffenheim,29,GK,33,2970,-,-,-,0.1,-,0.2,-,-,-,6.96
Fabian Johnson,Borussia M.Gladbach,31,"D(LR),M(CLR)",25(1),2161,6,4,1,1.1,0.8,1,0.3,1,1.2,6.95
Frederik Sörensen,FC Cologne,27,D(CR),19(3),1676,-,2,0.3,0.2,0.3,0.7,-,-,0.2,6.95
Marwin Hitz,Augsburg,31,GK,33,2967,-,-,-,-,-,0.2,-,-,-,6.95
Wendell,Bayer Leverkusen,25,"D(CL),M(L)",26(2),2407,-,-,0.7,0.7,0.9,1.4,-,0.8,1.3,6.94
David Alaba,Bayern Munich,27,"D(CL),M(C)",27(3),2492,1,-,0.9,0.6,0.5,0.5,-,0.3,0.6,6.94
Yoshinori Muto,Mainz 05,26,FW,18(2),1497,7,2,1.7,0.7,1.2,1.1,1.2,1.4,1.7,6.94
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",30,2638,3,2,0.7,0.9,0.6,0.5,0.2,0.4,0.9,6.94
André Schürrle,Wolfsburg,28,"M(CLR),FW",21(8),1904,9,3,2.4,0.7,1.1,1,0.4,0.5,1.1,6.93
Júnior Caiçara,Schalke 04,30,"D(R),M(R)",22(1),1856,-,3,0.6,1.7,0.7,0.6,0.1,0.5,1.1,6.92
Genki Haraguchi,Hertha Berlin,28,M(CLR),28(4),2522,2,3,1,0.9,1.7,1.3,0.2,1.1,1.5,6.92
Nico Elvedi,Borussia M.Gladbach,22,D(CLR),17(4),1548,-,2,0.1,0.2,0.4,0.8,-,0.2,0.7,6.92
Anthony Ujah,Werder Bremen,28,FW,26(6),2335,11,2,2.1,0.8,0.6,1.1,0.7,0.8,1.5,6.92
Florian Grillitsch,Werder Bremen,23,"DMC,M(L)",23(2),1989,1,2,1.2,1,0.4,1.6,0.1,0.7,1,6.92
Miiko Albornoz,Hannover 96,28,"D(L),M(L)",23,2070,-,1,0.3,1.3,1,1.7,-,0.7,1.1,6.91
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",22(4),2059,-,4,0.8,1,0.3,1.3,0.1,0.3,0.7,6.91
Sebastian Langkamp,Hertha Berlin,31,D(C),22,1880,-,1,0.1,0.1,0.1,1.5,-,0.1,0.4,6.91
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",14(5),1245,-,-,0.2,0.4,0.4,0.4,-,0.4,0.2,6.91
Tobias Sippel,Borussia M.Gladbach,31,GK,2,180,-,-,-,-,-,-,-,-,-,6.90
Koen Casteels,Wolfsburg,27,GK,13,1170,-,-,-,-,-,0.1,-,-,0.1,6.90
Charles Aránguiz,Bayer Leverkusen,30,M(C),5(2),469,2,1,1.7,0.7,0.3,1.4,-,0.4,0.9,6.90
Roman Weidenfeller,Borussia Dortmund,38,GK,1,90,-,-,-,-,-,-,-,-,-,6.90
Danny da Costa,Ingolstadt,25,"D(R),M(R)",17(3),1524,-,4,0.3,0.7,1.1,0.9,-,0.5,1,6.90
Jérôme Gondorf,Darmstadt,31,M(CR),33,2918,3,4,0.7,0.6,0.5,2.1,0.1,1,1.2,6.90
Bastian Oczipka,Eintracht Frankfurt,30,"D(CL),M(L)",30,2700,-,-,0.3,0.7,1.3,1.1,-,0.8,0.8,6.90
Thorgan Hazard,Borussia M.Gladbach,26,"AM(CLR),FW",19(10),1647,4,3,1.6,1.2,1.4,0.8,0.4,0.8,0.9,6.89
Dominique Heintz,FC Cologne,25,D(CL),32(1),2874,2,-,0.4,0.1,0.4,0.5,-,0.4,0.4,6.89
Ivo Ilicevic,Hamburger SV,32,M(CLR),24(7),2153,4,2,1.4,0.8,1.5,1.4,0.2,0.7,1.3,6.89
Emir Spahic,Hamburger SV,38,D(C),26,2268,-,1,0.3,0.1,0.3,0.3,-,0.2,0.5,6.89
Raúl Bobadilla,Augsburg,32,"AM(R),FW",19(8),1816,4,2,2.3,1.1,1.9,2,0.9,2,2.3,6.89
Jairo Samperio,Mainz 05,25,M(LR),26(5),2307,7,5,1.3,1,1.8,1.6,0.3,2.3,1.9,6.89
Klaas-Jan Huntelaar,Schalke 04,35,FW,29(2),2483,12,3,2.3,0.8,0.5,1.3,0.7,1.2,1.5,6.89
Gotoku Sakai,Hamburger SV,28,"D(LR),DMC,M(R)",21(1),1891,-,1,0.5,0.5,0.9,0.5,-,0.5,0.7,6.88
Darío Lezcano,Ingolstadt,29,FW,15(2),1247,2,1,1.7,1.1,1.4,2.3,0.5,2.2,2.6,6.88
Holger Badstuber,Bayern Munich,30,D(CL),5(2),470,-,-,0.4,0.3,-,0.3,-,-,-,6.88
Vladimir Darida,Hertha Berlin,28,"M(C),FW",30(1),2599,5,2,1.3,1.1,0.5,1.5,0.2,1.1,1.4,6.88
John Brooks,Hertha Berlin,26,D(C),20(3),1808,1,1,0.4,0.1,0.2,0.9,0.1,0.2,0.3,6.88
Giulio Donati,Bayer Leverkusen,29,"D(R),M(R)",10(2),932,-,1,0.3,0.5,0.3,2,-,0.1,0.5,6.88
Konstantinos Stafylidis,Augsburg,25,"D(L),DMC,M(L)",8(3),686,1,-,0.9,0.4,0.5,0.5,-,0.5,0.5,6.88
Aaron Hunt,Hamburger SV,32,"M(CLR),FW",19(2),1659,1,2,1.1,1.9,1,1.7,0.2,1,1.3,6.88
Christian Pulisic,Borussia Dortmund,20,M(CLR),4(5),387,2,-,0.9,0.8,1.3,0.9,0.1,1.3,1.2,6.88
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",26(2),2350,3,2,0.8,0.2,0.3,1,0.1,0.3,0.7,6.87
Dante,Wolfsburg,35,D(C),23,2065,1,-,0.7,0.2,0.1,0.8,-,0.1,0.3,6.87
Younès Belhanda,Schalke 04,29,M(CL),8(7),813,2,1,0.9,1.3,1,0.9,0.1,1.1,1.3,6.87
Jonas Hofmann,Borussia Dortmund,26,AM(CLR),4(3),288,1,2,0.9,1,1.1,1.3,0.4,0.4,1.1,6.87
Ron-Robert Zieler,Hannover 96,30,GK,34,3060,-,-,-,-,-,0.1,-,-,-,6.87
Niklas Süle,Hoffenheim,23,D(C),33,2970,-,1,0.2,0.2,0.1,0.7,-,0.1,0.2,6.86
Timm Klose,Wolfsburg,31,D(C),7(1),633,1,-,0.5,0.1,0.4,0.6,-,-,0.5,6.86
Marcel Schäfer,Wolfsburg,35,"D(L),M(L)",14(7),1305,1,2,0.6,1.6,0.4,0.5,-,0.1,0.5,6.86
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",14,1185,-,1,0.9,0.4,0.3,1.4,-,0.4,0.8,6.86
Christian Träsch,Wolfsburg,31,"D(R),M(C)",23(6),2070,-,1,0.3,0.9,0.7,1.2,-,0.5,0.9,6.85
Timo Horn,FC Cologne,26,GK,33,2970,-,-,-,-,-,0.3,-,-,-,6.85
Peter Pekarík,Hertha Berlin,32,D(LR),12,1066,-,1,0.3,0.5,0.6,1.3,0.1,0.8,0.8,6.85
Andrej Kramaric,Hoffenheim,28,"AM(CLR),FW",12(3),1085,5,2,2.8,0.6,1.4,0.9,0.2,1.2,1.4,6.85
Emiliano Insúa,VfB Stuttgart,30,"D(L),M(L)",33,2934,-,1,0.7,1,1.1,1,-,0.5,0.9,6.85
Per Skjelbred,Hertha Berlin,32,M(CR),31,2695,-,2,0.1,0.3,0.6,1.1,-,0.5,0.6,6.84
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",30,2537,1,-,0.3,0.3,-,1.4,-,0.2,0.6,6.84
Ralf Fährmann,Schalke 04,30,GK,34,3060,-,-,-,-,-,0.1,-,-,-,6.84
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",18(11),1626,9,3,1,1.2,1,0.7,0.2,1.6,1.4,6.84
Robert Bauer,Ingolstadt,24,"D(CLR),M(LR)",18(6),1677,1,-,0.2,0.3,0.6,1.1,-,0.3,0.5,6.84
Ragnar Klavan,Augsburg,33,D(C),31,2787,-,-,0.3,0.2,0.3,0.5,-,0.1,0.2,6.84
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",33,2970,2,4,0.4,1.1,0.3,1.2,-,0.4,0.7,6.84
Jan-Ingwer Callsen-Bracker,Augsburg,34,D(C),8(2),741,1,-,0.5,0.1,-,0.4,-,-,0.3,6.84
Kenan Karaman,Hannover 96,25,"AM(CLR),FW",19(4),1744,3,2,1.9,0.9,1.5,1.6,0.6,1.5,1.7,6.84
Dominik Kohr,Augsburg,25,DMC,30(1),2512,-,3,0.8,0.3,0.4,1.4,-,0.7,0.5,6.84
Ermin Bicakcic,Hoffenheim,29,D(C),18(3),1600,-,-,0.4,0.1,0.1,1,0.1,-,0.2,6.84
Giulio Donati,Mainz 05,29,"D(R),M(R)",11,935,-,1,-,0.5,0.8,2.5,0.1,0.5,0.7,6.84
Tobias Strobl,Hoffenheim,29,"D(CR),DMC",22(4),2078,-,1,0.4,0.6,0.5,1.2,-,0.4,0.6,6.83
Kim Jin-Su,Hoffenheim,27,D(L),14(1),1313,-,-,0.5,0.3,0.4,1.3,-,0.4,0.8,6.83
Erik Durm,Borussia Dortmund,27,"D(LR),M(LR)",10(4),865,1,1,0.9,0.6,1,0.6,-,0.7,0.8,6.83
Loris Karius,Mainz 05,26,GK,34,3060,-,-,-,-,-,0.1,-,-,-,6.83
Serey Dié,VfB Stuttgart,34,DMC,23,1826,1,2,0.7,0.7,1.7,1,-,0.9,1.2,6.83
Pablo De Blasis,Mainz 05,31,"D(R),M(CLR)",18(8),1646,4,4,1.2,0.9,1.2,1.2,0.3,0.9,1.3,6.82
Slobodan Rajkovic,Darmstadt,30,D(C),12(3),1008,1,1,0.3,0.1,0.1,0.7,0.1,0.1,0.1,6.82
Hong Jeong-Ho,Augsburg,29,D(C),19(4),1714,2,-,0.7,0.1,0.2,0.4,-,-,0.3,6.82
Alexander Esswein,Augsburg,29,"AM(LR),FW",22(7),1809,3,1,1.6,1.1,1.1,1,0.4,0.5,1.1,6.82
Álvaro Domínguez,Borussia M.Gladbach,30,D(CL),5(1),472,-,-,-,0.2,0.2,1.3,0.2,0.2,0.2,6.82
Luca Caldirola,Darmstadt,28,D(CL),34,3060,-,1,0.4,0.2,0.1,1.7,-,-,0.4,6.82
Daniel Opare,Augsburg,28,D(LR),4,360,-,-,0.5,0.5,1,1.8,-,0.5,1.3,6.81
Max Meyer,Schalke 04,23,"M(CL),FW",27(5),2324,5,6,1.4,1.4,1.1,1.7,0.1,1.4,1.3,6.81
Ceyhun Gülselam,Hannover 96,31,M(C),9(4),828,-,1,1.2,0.5,0.4,1.3,-,0.7,0.5,6.81
Bas Dost,Wolfsburg,30,FW,14(8),1368,8,2,1.8,0.6,0.2,0.4,0.5,0.4,0.8,6.81
Niko Bungert,Mainz 05,32,D(C),20(1),1747,-,-,0.2,-,-,0.8,-,-,0.2,6.81
Max Kruse,Wolfsburg,31,"M(CLR),FW",28(4),2427,6,6,1.9,1.7,1.2,0.7,0.2,1,1.7,6.80
Jeffrey Gouweleeuw,Augsburg,27,D(C),11,990,-,-,0.2,0.5,0.2,0.5,-,0.3,0.4,6.80
Manuel Schmiedebach,Hannover 96,30,M(C),22,1810,1,1,0.5,1,0.9,1.3,-,1,1.1,6.80
Luiz Gustavo,Wolfsburg,31,"D(C),M(C)",22,1810,1,2,1,0.3,0.6,1.3,-,1.3,1,6.80
Fin Bartels,Werder Bremen,32,"M(CLR),FW",22(8),2070,8,1,1.4,0.8,1.6,1.1,0.1,1.1,1.5,6.80
Kyriakos Papadopoulos,Bayer Leverkusen,27,D(C),10(6),935,-,-,0.8,0.2,0.1,0.4,-,0.2,0.2,6.80
