Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Bernardo,RasenBallsport Leipzig,24,D(LR),21(1),1894,-,1,3,-,0.6,74.4,3.3,-,7.24
Raffael,Borussia M.Gladbach,34,"AM(CL),FW",18(2),1504,7,-,1,-,2.3,76.4,0.5,1,7.24
Marcel Risse,FC Cologne,29,"D(R),M(CLR)",13,1104,2,4,1,-,1.7,62.1,0.3,1,7.24
Marc Bartra,Borussia Dortmund,28,D(CR),18(1),1561,-,3,5,-,1.1,82.3,2.7,-,7.24
Xabi Alonso,Bayern Munich,37,M(C),22(5),1906,3,2,6,-,0.9,89.4,1.6,1,7.22
Leon Goretzka,Schalke 04,24,M(CR),30,2569,5,3,2,-,1.7,78,1.6,1,7.21
Alexander Hack,Mainz 05,25,D(C),13(2),1295,-,1,-,-,0.5,76.9,4.3,-,7.21
Sokratis,Borussia Dortmund,31,D(CR),26,2300,2,-,7,-,0.8,87.8,3.7,2,7.21
Konstantinos Stafylidis,Augsburg,25,"D(L),DMC,M(L)",26(1),2244,4,-,6,-,1.7,71.4,1.4,6,7.21
Marcel Halstenberg,RasenBallsport Leipzig,27,"D(L),M(L)",30,2659,-,1,4,-,0.9,72.2,3.2,1,7.20
Steven Zuber,Hoffenheim,27,"D(L),M(CLR)",23(1),2027,4,4,2,-,1.5,81.4,0.3,-,7.20
Jannik Vestergaard,Borussia M.Gladbach,26,D(C),29(5),2657,4,1,1,-,1,84.9,3.9,3,7.19
Marco Fabián,Eintracht Frankfurt,29,"AM(CR),FW",23(1),2058,7,4,10,-,2.7,78.6,0.9,3,7.18
Raphael Guerreiro,Borussia Dortmund,25,"D(L),M(CL)",17(7),1483,6,3,-,-,1.4,80.1,0.3,3,7.18
Mergim Mavraj,FC Cologne,33,D(C),16,1440,-,-,2,-,0.4,88.1,3.4,-,7.17
Douglas Costa,Bayern Munich,28,M(CLR),14(9),1374,4,3,2,-,1.9,80.2,0.1,-,7.17
Benedikt Höwedes,Schalke 04,31,D(CLR),31,2790,1,1,7,-,0.6,86.3,2.2,1,7.16
Vincenzo Grifo,Freiburg,26,AM(CL),27(3),2495,6,8,1,-,2.8,72.8,0.6,1,7.15
Marco Reus,Borussia Dortmund,30,"M(CLR),FW",16(1),1190,7,4,1,1,2.5,75.5,0.4,1,7.15
Diego Demme,RasenBallsport Leipzig,27,DMC,32,2872,1,3,4,-,0.4,79.1,0.9,1,7.15
David Alaba,Bayern Munich,27,"D(CL),M(C)",29(3),2508,4,4,1,-,1,88.6,0.7,1,7.14
Philipp Lahm,Bayern Munich,35,"D(R),DMC",24(2),2090,1,2,1,-,0.3,90,0.7,-,7.14
Pawel Olkowski,FC Cologne,29,"D(R),M(R)",12(2),1106,-,1,2,-,0.1,60.3,1.9,1,7.13
Juan Bernat,Bayern Munich,26,"D(L),M(CL)",13(5),1236,2,2,1,-,0.6,89.9,0.9,2,7.13
Mario Gomez,Wolfsburg,33,FW,32(1),2854,16,1,4,-,2.5,62.6,4,3,7.13
Thomas Delaney,Werder Bremen,27,DMC,11(2),920,4,1,3,-,1.1,69.8,3.2,1,7.13
Alessandro Schöpf,Schalke 04,25,M(CLR),22(6),2038,6,2,4,-,1,77.5,0.8,2,7.12
Josuha Guilavogui,Wolfsburg,28,M(C),17(2),1541,-,-,6,-,0.4,82.2,1.8,1,7.12
Lukasz Piszczek,Borussia Dortmund,34,"D(CR),M(R)",23(2),2036,5,1,1,-,0.8,80.5,2,2,7.10
Julian Draxler,Wolfsburg,25,AM(CLR),12(1),1055,-,2,-,-,2.2,82.4,1.3,-,7.09
Andrej Kramaric,Hoffenheim,28,"AM(CLR),FW",28(6),2374,15,8,1,-,2.9,83.1,0.2,3,7.09
Mahmoud Dahoud,Borussia M.Gladbach,23,M(C),26(2),2281,2,6,3,-,1.6,81.4,0.5,1,7.09
Jeffrey Gouweleeuw,Augsburg,27,D(C),18,1550,2,1,4,-,0.4,76.5,1.6,-,7.09
Omar Mascarell,Eintracht Frankfurt,26,DMC,27(1),2450,-,-,13,-,0.4,80.7,2.4,1,7.09
Marc Stendera,Eintracht Frankfurt,23,M(C),2,131,-,-,-,-,-,60.9,-,-,7.09
Lars Stindl,Borussia M.Gladbach,30,"M(CR),FW",29(1),2597,11,3,8,-,2.3,80,1.6,2,7.08
Marvin Compper,RasenBallsport Leipzig,34,D(C),25,2102,2,-,6,-,0.3,79.5,2.4,2,7.08
Thorgan Hazard,Borussia M.Gladbach,26,"AM(CLR),FW",18(5),1632,6,4,3,-,1.8,74.4,0.8,2,7.08
Mitchell Weiser,Hertha Berlin,25,"D(R),M(R)",12(5),1126,2,4,2,-,0.6,70.1,0.6,2,7.08
Julian Weigl,Borussia Dortmund,23,"D(C),DMC",27(3),2416,-,-,2,-,0.2,89.5,1.8,-,7.07
Daniel Baier,Augsburg,35,M(C),27,2399,1,3,5,-,0.9,73.4,1.3,2,7.07
Marcel Sabitzer,RasenBallsport Leipzig,25,"AM(CLR),FW",31(1),2601,8,4,3,-,2.5,68.1,0.7,1,7.06
Fin Bartels,Werder Bremen,32,"M(CLR),FW",23(8),2224,8,7,4,-,1.4,74.9,0.6,2,7.06
Sebastian Langkamp,Hertha Berlin,31,D(C),26(1),2312,-,-,5,-,0.3,86.3,3.6,2,7.06
Benjamin Henrichs,Bayer Leverkusen,22,"D(LR),M(R)",27(2),2427,-,2,1,-,0.2,75.9,0.9,-,7.06
Roberto Hilbert,Bayer Leverkusen,34,"D(R),M(R)",7,586,-,-,2,-,0.3,70.7,2.4,-,7.06
Stefan Ilsanker,RasenBallsport Leipzig,30,"D(CR),DMC",29(4),2644,-,-,8,-,0.3,78.2,2.7,-,7.06
Niklas Schmidt,Werder Bremen,21,Midfielder,0(1),14,-,1,-,-,-,75,-,-,7.05
David Abraham,Eintracht Frankfurt,32,D(C),30,2585,1,2,5,1,0.6,82.8,3,4,7.05
Christoph Kramer,Borussia M.Gladbach,28,DMC,23(1),1964,-,4,5,1,0.1,84.9,2.3,3,7.05
Jérôme Gondorf,Darmstadt,31,M(CR),29,2552,3,4,7,-,1.1,64.6,2.7,4,7.03
Yuya Osako,FC Cologne,29,"AM(CR),FW",27(3),2377,7,6,4,-,1.4,70.1,1.3,2,7.03
Sandro Wagner,Hoffenheim,31,FW,30(1),2601,11,2,3,1,2.1,63.1,3.3,3,7.03
Pascal Groß,Ingolstadt,28,M(C),31(2),2731,5,4,5,-,1.5,69.4,1,2,7.03
Adrián Ramos,Borussia Dortmund,33,FW,4(3),356,2,1,2,-,1.7,66.3,3,-,7.02
Andreas Christensen,Borussia M.Gladbach,23,"D(C),DMC",31,2782,2,-,1,-,0.4,91.5,2.7,1,7.01
Yussuf Poulsen,RasenBallsport Leipzig,25,"AM(R),FW",25(4),2068,5,4,4,-,1.6,65.7,4,-,7.01
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",27,2430,3,3,3,-,0.9,75.3,1,4,7.01
Leonardo Bittencourt,FC Cologne,25,AM(CLR),12(4),977,3,5,3,-,1.4,65,0.2,-,7.01
Wendell,Bayer Leverkusen,25,"D(CL),M(L)",27(5),2529,2,2,8,1,0.6,79.9,1.2,-,7.01
Vedad Ibisevic,Hertha Berlin,34,FW,32,2723,12,4,7,1,2.3,62.6,3.8,2,7.00
Yunus Malli,Mainz 05,27,"AM(CL),FW",15(1),1381,6,6,-,-,1.9,68.8,0.2,2,7.00
Zlatko Junuzovic,Werder Bremen,31,M(CLR),28(2),2497,4,8,5,-,1.4,74.5,0.4,1,6.99
Stefan Bell,Mainz 05,27,D(CR),30(1),2744,5,1,9,1,0.8,75,3.2,-,6.99
Niklas Süle,Hoffenheim,23,D(C),33,2887,2,2,4,-,0.8,89.6,1.9,1,6.99
Danny Latza,Mainz 05,29,DMC,18(3),1580,4,-,6,-,1.3,76.4,2.8,1,6.99
Florent Hadergjonaj,Ingolstadt,24,"D(R),M(R)",25,2222,1,2,6,-,0.4,55.7,2,1,6.99
Joshua Kimmich,Bayern Munich,24,"D(CR),DMC",15(12),1542,6,1,1,-,1.1,89.9,0.9,2,6.99
Mergim Mavraj,Hamburger SV,33,D(C),14,1260,-,-,3,-,0.6,65.6,4.2,-,6.98
Hamit Altintop,Darmstadt,36,M(CR),15(1),1361,-,-,3,-,1.3,84.9,0.3,1,6.98
John Brooks,Hertha Berlin,26,D(C),24,2116,2,-,5,-,0.5,86.1,2.4,1,6.98
Makoto Hasebe,Eintracht Frankfurt,35,"D(CR),M(CR)",21(1),1887,1,1,2,-,0.4,82.3,1.8,-,6.97
Gonzalo Castro,Borussia Dortmund,32,M(CR),23(5),1927,3,6,5,-,1.1,84,0.4,1,6.97
Santiago García,Werder Bremen,30,"D(CL),M(L)",16(3),1445,1,2,5,-,0.6,73.5,3.5,-,6.97
Maximilian Philipp,Freiburg,25,"AM(LR),FW",23(2),1939,9,2,5,-,2.1,69.7,1.6,2,6.97
Kai Havertz,Bayer Leverkusen,20,M(CR),15(9),1451,4,5,2,-,1.3,73.7,3.7,1,6.96
Dominique Heintz,FC Cologne,25,D(CL),30(2),2774,-,-,7,-,0.2,81.6,2.3,-,6.96
Bastian Oczipka,Eintracht Frankfurt,30,"D(CL),M(L)",33,2952,1,4,5,-,0.3,77.8,0.9,1,6.96
Eric Maxim Choupo-Moting,Schalke 04,30,"M(CLR),FW",19(4),1689,3,4,1,-,2.1,73.3,2.7,-,6.96
Martin Hinteregger,Augsburg,26,D(C),31,2773,3,-,5,-,0.8,73,2.6,3,6.96
Niklas Stark,Hertha Berlin,24,"D(C),DMC",27,2355,1,-,6,-,0.8,84.9,1.8,-,6.96
Dominik Kohr,Augsburg,25,DMC,21(5),1965,2,-,12,1,1.1,73.5,1.8,1,6.96
Ibrahima Traoré,Borussia M.Gladbach,31,AM(LR),9(5),841,1,3,-,-,0.6,79,0.1,-,6.95
Serge Gnabry,Werder Bremen,23,"AM(CLR),FW",23(4),1971,11,1,1,-,2.3,76.8,0.5,-,6.95
Giulio Donati,Mainz 05,29,"D(R),M(R)",31(1),2805,-,-,4,-,0.3,69.2,1.2,1,6.95
Julian Brandt,Bayer Leverkusen,23,"M(CLR),FW",25(7),2306,3,8,-,-,1.4,77.7,0.7,1,6.95
Pavel Kaderábek,Hoffenheim,27,"D(R),M(R)",22(1),1976,-,3,2,-,0.3,74.5,1.1,-,6.94
Thilo Kehrer,Schalke 04,22,"D(CR),M(R)",12(4),1078,1,1,4,1,0.8,81.8,2.2,1,6.94
Kevin Kampl,Bayer Leverkusen,28,M(CLR),28(2),2539,1,2,4,-,1.1,83.8,0.4,-,6.94
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",25(1),2195,-,1,3,-,1,82.6,1.7,1,6.94
Nicolai Müller,Hamburger SV,31,"M(CLR),FW",22(3),1902,5,6,4,-,1.7,62.2,1.2,1,6.94
Mario Vrancic,Darmstadt,30,M(CL),18(5),1542,4,2,1,1,1.3,69.5,1.3,-,6.94
Christian Träsch,Wolfsburg,31,"D(R),M(C)",7(4),696,-,1,-,-,0.5,71.3,0.9,1,6.94
Nabil Bentaleb,Schalke 04,24,M(C),28(4),2554,5,5,12,-,1.3,81.3,1.4,2,6.93
Daniel Caligiuri,Schalke 04,31,"D(R),M(LR),FW",14(2),1112,2,3,-,-,1.1,76.1,1.3,-,6.93
Walace,Hamburger SV,24,DMC,9,722,1,-,2,-,0.7,75,2.1,-,6.93
Karim Bellarabi,Bayer Leverkusen,29,"AM(CLR),FW",14(2),1119,2,6,4,-,2.2,72.3,0.4,1,6.93
Mark Uth,Hoffenheim,27,"AM(CR),FW",12(10),1154,7,3,4,-,1.8,74.6,0.7,-,6.92
Theodor Gebre Selassie,Werder Bremen,32,"D(LR),DMC,M(R)",26(4),2341,5,2,4,-,0.9,75,3.3,1,6.92
Jonathan Tah,Bayer Leverkusen,23,D(C),16(3),1637,1,1,1,-,0.5,82.9,2.4,-,6.92
Marco Höger,FC Cologne,29,"D(CR),M(C)",24(6),2062,-,1,7,-,0.3,81.3,1.9,-,6.92
Philipp Wollscheid,Wolfsburg,30,D(C),6(1),541,-,-,-,-,0.9,81,4.7,-,6.92
Breel Embolo,Schalke 04,22,"AM(R),FW",4(3),342,2,1,-,-,1.1,71.2,0.7,1,6.92
Robert Bauer,Werder Bremen,24,"D(CLR),M(LR)",25(2),2125,1,3,5,-,0.4,71.4,1,2,6.92
Robin Knoche,Wolfsburg,27,D(C),21(2),1871,1,1,2,-,0.5,82.7,2.8,-,6.92
Mathew Leckie,Ingolstadt,28,AM(CLR),25(5),2088,-,2,2,2,1.6,66.2,4.6,-,6.91
Lars Bender,Bayer Leverkusen,30,"D(R),M(C)",9,610,-,1,4,-,0.6,76.6,1.7,-,6.91
Marvin Matip,Ingolstadt,33,D(C),33,2970,-,-,5,-,0.8,73.4,3.1,-,6.91
Rafinha,Bayern Munich,33,"D(CLR),M(R)",10(10),1021,1,1,2,-,0.3,89.7,0.5,-,6.91
Florian Jungwirth,Darmstadt,30,"D(CR),DMC",12(4),1143,-,-,2,-,0.6,65.5,2.3,2,6.91
Fabio Coltorti,RasenBallsport Leipzig,38,GK,1,90,-,-,-,-,-,73.5,2,-,6.90
Almog Cohen,Ingolstadt,30,M(C),29(2),2500,7,1,2,-,1.9,73.4,1.5,2,6.90
Luiz Gustavo,Wolfsburg,31,"D(C),M(C)",26(1),2344,-,-,6,1,0.7,84.1,1.4,1,6.89
André Schürrle,Borussia Dortmund,28,"M(CLR),FW",8(7),745,2,2,3,-,2.4,72.1,0.6,1,6.89
Nico Elvedi,Borussia M.Gladbach,22,D(CLR),23(2),2111,-,-,4,-,0.2,84.6,2.7,-,6.89
Chicharito,Bayer Leverkusen,31,FW,20(6),1815,11,3,1,-,2,73.4,1.3,2,6.89
Jesús Vallejo,Eintracht Frankfurt,22,D(C),22(3),2055,1,-,4,-,0.2,85.2,2.2,-,6.88
Timothy Chandler,Eintracht Frankfurt,29,"D(R),M(LR)",31(1),2817,-,3,7,1,0.6,73.1,2.2,2,6.88
Christian Pulisic,Borussia Dortmund,20,M(CLR),15(14),1518,3,6,1,-,1.1,73.2,0.7,-,6.88
Bas Dost,Wolfsburg,30,FW,1,81,-,1,-,-,-,48.3,4,-,6.88
Felix Platte,Darmstadt,23,FW,6(3),469,2,1,1,-,1.3,60,4.1,-,6.88
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",17(2),1500,-,1,1,-,0.1,81.9,1.4,-,6.88
Oliver Baumann,Hoffenheim,29,GK,34,3060,-,-,1,-,-,74.6,0.3,2,6.87
Çaglar Söyüncü,Freiburg,23,D(C),24,2072,-,1,4,-,0.4,76.6,3.5,1,6.86
Guido Burgstaller,Schalke 04,30,"AM(L),FW",17(1),1474,9,2,1,-,2.5,70.8,1.1,1,6.86
Sebastian Jung,Wolfsburg,29,D(R),4,296,-,1,-,-,-,78,1.3,-,6.86
Salomon Kalou,Hertha Berlin,33,"AM(CLR),FW",25(1),1998,7,4,1,-,1.5,73.6,1.1,1,6.85
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",28,2462,2,2,3,-,0.9,80,0.6,-,6.85
Niklas Moisander,Werder Bremen,33,D(C),29(1),2655,-,1,5,-,0.3,82,1.4,-,6.85
Dayot Upamecano,RasenBallsport Leipzig,20,D(C),8(4),666,-,-,3,-,0.1,78.6,2.8,-,6.85
Filip Kostic,Hamburger SV,26,"M(LR),FW",29(2),2532,4,3,6,-,1.7,64.3,1,2,6.85
Lukas Kübler,Freiburg,26,"D(R),M(R)",14(2),1160,-,1,1,-,0.3,72.9,1.7,1,6.85
Lamine Sané,Werder Bremen,32,"D(C),M(C)",27,2364,1,1,3,-,0.2,84.7,2.6,1,6.84
Milos Jojic,FC Cologne,27,M(CLR),13(6),1088,4,4,2,-,0.9,73.5,0.8,1,6.84
Lewis Holtby,Hamburger SV,28,M(CLR),29,2421,1,6,4,1,1,73,1.4,1,6.84
Nicolas Höfler,Freiburg,29,"D(C),DMC",26(2),2369,1,1,7,-,0.3,83.5,2.5,-,6.84
Gaëtan Bussmann,Mainz 05,28,D(L),12(2),1048,-,1,1,1,0.7,55.8,2.9,-,6.84
Per Skjelbred,Hertha Berlin,32,M(CR),25(1),2144,-,-,2,-,0.2,84.8,1.3,-,6.83
Daniel Caligiuri,Wolfsburg,31,"D(R),M(LR),FW",13(3),1112,2,1,2,-,1.3,74.3,1.3,2,6.83
Jhon Córdoba,Mainz 05,26,FW,27(2),2356,5,3,8,1,2,68.4,2.8,1,6.83
Romain Brégerie,Ingolstadt,32,"D(C),DMC",17,1527,3,-,3,1,0.8,71.3,3.8,1,6.83
Ermin Bicakcic,Hoffenheim,29,D(C),11(7),1052,1,-,4,-,0.5,89.4,2.3,-,6.83
Kingsley Coman,Bayern Munich,23,"AM(LR),FW",10(9),917,2,1,1,-,1.2,84.3,0.5,-,6.83
Darío Lezcano,Ingolstadt,29,FW,27(6),2519,6,3,4,-,1.8,73,3.1,1,6.82
Paul Verhaegh,Augsburg,35,"D(R),M(R)",31,2765,3,2,4,-,0.3,77.5,0.8,-,6.82
Shinji Kagawa,Borussia Dortmund,30,M(CL),13(8),1259,1,6,3,-,1,85.3,0.6,1,6.82
Mijat Gacinovic,Eintracht Frankfurt,24,M(CLR),26(2),2234,2,-,9,-,1,71,1.2,-,6.82
Heinz Lindner,Eintracht Frankfurt,28,GK,1(1),174,-,-,-,-,-,35,0.5,-,6.82
Douglas Santos,Hamburger SV,25,"D(L),M(L)",19(1),1712,-,-,4,-,0.4,68,1.6,1,6.81
Florian Niederlechner,Freiburg,28,"AM(CR),FW",29(5),2424,11,2,4,-,2.3,68.2,1.6,2,6.81
Coke,Schalke 04,32,"D(CLR),M(R)",7(1),629,1,-,1,-,1,75.6,1,1,6.81
Ralf Fährmann,Schalke 04,30,GK,34,3060,-,-,3,-,-,63,0.7,2,6.80
Matthias Ginter,Borussia Dortmund,25,"D(CR),DMC",26(3),2475,-,1,4,-,0.7,87.2,3.2,-,6.80
Erik Durm,Borussia Dortmund,27,"D(LR),M(LR)",10(3),976,-,2,1,-,0.7,73,0.9,-,6.80
Marc-Oliver Kempf,Freiburg,24,D(C),12(1),1146,-,-,2,-,0.2,78.3,2.6,-,6.80
Timo Horn,FC Cologne,26,GK,20,1800,-,-,-,-,-,57.1,0.4,-,6.80
Kevin Vogt,Hoffenheim,27,"D(CR),M(C)",30(1),2597,-,-,6,-,0.1,91.8,1,1,6.80
Holger Badstuber,Schalke 04,30,D(CL),10,864,-,-,1,-,0.1,91.2,1.7,-,6.79
Florian Grillitsch,Werder Bremen,23,"DMC,M(L)",21(2),1721,2,-,4,-,0.8,79.7,1.7,-,6.79
Neven Subotic,FC Cologne,30,D(C),9(3),887,-,-,1,-,0.2,72.8,2.3,1,6.79
Raphael Framberger,Augsburg,23,D(R),2(1),143,-,1,-,-,-,73.5,-,-,6.79
Daniel Brosinski,Mainz 05,30,"D(LR),M(LR)",27(2),2453,1,2,6,-,1.2,71.4,1.5,1,6.79
Dong-Won Ji,Augsburg,28,"AM(CLR),FW",24(10),2295,3,2,4,-,1.3,68.1,3.6,1,6.79
Matija Nastasic,Schalke 04,26,D(C),21(1),1921,-,-,6,-,0.1,84.8,1.9,-,6.78
Benno Schmitz,RasenBallsport Leipzig,24,D(CR),11(5),990,-,2,2,-,0.6,67.7,1.4,-,6.77
André Ramalho,Mainz 05,27,"D(C),DMC",12(6),1134,-,-,4,-,0.7,76.8,1.4,1,6.77
Tony Jantschke,Borussia M.Gladbach,29,"D(CR),DMC",17(5),1488,-,-,3,-,0.1,75.2,2.3,-,6.77
Christian Clemens,FC Cologne,27,M(LR),10(2),793,1,1,2,-,0.9,70.6,0.3,1,6.77
Maximilian Arnold,Wolfsburg,25,M(CR),28(4),2425,2,3,9,-,1.5,83.1,0.9,3,6.76
Levin Öztunali,Mainz 05,23,AM(CLR),23(7),1974,5,6,1,-,1,60.4,0.6,2,6.76
Jeffrey Bruma,Wolfsburg,27,D(C),20,1718,1,-,6,1,0.6,82.6,2.7,1,6.76
Alexander Meier,Eintracht Frankfurt,36,"M(C),FW",15(6),1396,5,2,1,-,2,65.1,3.3,-,6.76
Lukas Rupp,Hoffenheim,28,M(CR),8(6),790,2,1,2,-,1.1,77.4,0.6,-,6.76
Nadiem Amiri,Hoffenheim,22,AM(C),20(13),1940,2,4,2,-,1.5,83.6,0.2,1,6.75
Vladlen Yurchenko,Bayer Leverkusen,25,M(C),1(2),146,-,-,-,-,1.3,81.4,1,-,6.74
Thomas Kessler,FC Cologne,33,GK,13,1170,-,-,1,-,-,53.6,0.5,1,6.74
Ádám Szalai,Hoffenheim,31,FW,7(15),772,8,1,2,-,0.8,68.7,1.1,1,6.74
Kyriakos Papadopoulos,RasenBallsport Leipzig,27,D(C),0(1),27,-,-,-,-,-,33.3,6,-,6.73
Szabolcs Huszti,Eintracht Frankfurt,36,M(CLR),14(1),1047,2,2,3,1,0.7,78,0.8,1,6.73
Jérôme Boateng,Bayern Munich,30,D(CR),10(3),828,-,1,1,-,0.3,87.6,1.2,-,6.73
Bobby Wood,Hamburger SV,26,"AM(C),FW",23(5),2085,5,2,1,1,1.4,61.6,3.8,2,6.72
Abdul Rahman Baba,Schalke 04,24,"D(L),M(L)",7(6),707,-,2,2,-,0.5,72.8,0.9,-,6.72
Tin Jedvaj,Bayer Leverkusen,23,D(CLR),16(2),1423,1,-,2,1,0.6,73.3,2.7,-,6.72
Ricardo Rodríguez,Wolfsburg,26,"D(CL),M(L)",23(1),2019,2,3,1,-,0.9,82.2,1.4,2,6.72
Vieirinha,Wolfsburg,33,"D(R),M(LR)",13(8),1219,-,-,3,-,1,74.8,1.5,1,6.72
Ömer Toprak,Bayer Leverkusen,29,D(C),25,2104,1,-,6,-,0.4,84.4,2.9,-,6.72
Aytac Sulu,Darmstadt,33,D(C),27,2430,2,-,7,-,0.9,76.8,2.7,1,6.72
Mike Frantz,Freiburg,32,"M(CLR),FW",29(1),2502,-,1,2,-,0.8,74.4,2.2,1,6.72
Matthias Ostrzolek,Hamburger SV,29,"D(L),DMC,M(L)",23(1),1995,1,1,4,-,0.5,62.9,1.9,1,6.72
Konstantin Rausch,FC Cologne,29,"D(L),M(L)",23(5),1937,-,2,4,-,0.9,75.4,0.6,-,6.72
Yannick Gerhardt,Wolfsburg,25,"D(L),M(CL)",25(2),2214,-,2,5,-,0.6,77.1,1.8,1,6.72
Clemens Fritz,Werder Bremen,38,"D(R),DMC",17(1),1300,-,3,5,-,0.3,71.2,1.3,-,6.72
Yunus Malli,Wolfsburg,27,"AM(CL),FW",13(3),1178,1,1,1,-,1.8,71.1,0.8,-,6.72
Julian Baumgartlinger,Bayer Leverkusen,31,DMC,19(3),1566,-,1,1,-,0.6,86.3,0.9,1,6.71
Jakub Blaszczykowski,Wolfsburg,33,"D(R),M(CR)",20(8),1693,-,1,2,-,0.4,76.3,0.5,-,6.71
Janik Haberer,Freiburg,25,"M(CLR),FW",22(10),1956,3,4,7,-,0.9,69.7,2.3,1,6.71
Kevin Volland,Bayer Leverkusen,26,"AM(CLR),FW",16(7),1472,6,2,3,1,1.5,68.5,1.3,1,6.71
Emre Mor,Borussia Dortmund,21,AM(LR),5(7),476,1,2,-,1,0.8,75,0.3,-,6.71
Vladimir Darida,Hertha Berlin,28,"M(C),FW",21(4),1983,2,2,6,-,1.2,80.9,0.7,-,6.71
Ja-Cheol Koo,Augsburg,30,M(CLR),22(1),1817,2,3,6,1,1.3,78.1,2.5,1,6.70
Genki Haraguchi,Hertha Berlin,28,M(CLR),23(8),2053,1,2,4,-,0.9,74.5,1,1,6.70
Mario Götze,Borussia Dortmund,27,"M(CLR),FW",9(2),763,1,1,1,-,0.5,82.5,0.2,-,6.70
Raúl Bobadilla,Augsburg,32,"AM(R),FW",13(5),1047,4,1,1,-,1.9,72.1,0.9,-,6.70
Alfred Finnbogason,Augsburg,30,FW,13,1132,3,1,1,1,1.7,68.2,1.6,1,6.70
