Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Francis Coquelin,Valencia,28,M(CLR),7(2),656,2,2.2,1.4,-,2.6,0.8,0.2,-,7.16
Gerard Piqué,Barcelona,32,D(C),29(1),2633,1,1,0.8,0.7,4.1,0.7,0.9,-,7.16
Isco,Real Madrid,27,"AM(CLR),FW",21(9),1781,0.7,0.5,0.6,-,-,1,-,-,7.16
Gonçalo Guedes,Valencia,22,"AM(LR),FW",27(6),2444,1.2,0.5,1.1,-,0.2,1.1,-,-,7.16
Samu Castillejo,Villarreal,24,AM(CLR),25(5),2085,1.4,0.7,1.4,-,0.7,1.6,0.2,-,7.16
Thomas Partey,Atletico Madrid,26,"D(R),DMC,M(R)",28(5),2383,2.8,1.6,1.2,0.1,0.9,1.1,0.2,-,7.15
Ousmane Dembélé,Barcelona,22,AM(CLR),12(5),931,0.6,0.3,0.6,-,0.1,0.7,-,-,7.15
Jonathan Viera,Las Palmas,29,"AM(CLR),FW",23,1994,1.6,0.5,0.9,-,-,1.1,-,-,7.15
Mario Gaspar,Villarreal,28,"D(CR),M(R)",31(1),2806,3.4,1.8,1.4,0.3,3.1,0.9,0.3,-,7.14
Aritz Elustondo,Real Sociedad,25,D(CR),18(1),1598,1.7,2.4,1.1,0.6,4.3,0.6,0.4,-,7.14
Iván López,Levante,25,D(R),3,175,0.3,2.7,-,1,0.3,-,0.7,-,7.14
Diego Rico,Leganes,26,D(L),26,2229,2.6,2.9,1.4,0.3,1.4,0.7,0.2,-,7.13
Ivan Rakitic,Barcelona,31,M(C),31(4),2839,1.5,1.3,0.9,0.1,0.4,0.9,0.2,-,7.12
Júnior Firpo,Real Betis,22,"D(L),M(L)",14,1190,1.9,1.4,1.2,0.7,1.9,0.6,0.1,-,7.12
Djené Dakonam,Getafe,27,D(C),36,3240,2.4,2.2,1.4,0.7,5.2,0.5,0.4,-,7.11
Raúl García,Athletic Bilbao,32,"M(CLR),FW",30(4),2639,2.4,0.9,2.3,-,0.6,1.3,0.1,-,7.10
José Gayá,Valencia,24,D(L),33(1),2918,2.3,1.6,1,0.3,2.3,0.7,0.4,-,7.10
Francis Uzoho,Deportivo La Coruna,20,GK,2,180,-,-,-,-,0.5,-,-,-,7.10
Martín Montoya,Valencia,28,D(LR),24(1),2152,2.6,2.1,1.5,0.4,2.6,1,0.4,-,7.09
Sime Vrsaljko,Atletico Madrid,27,"D(LR),M(R)",19(2),1697,2.3,1.7,1.4,-,2.6,0.7,0.4,-,7.09
Jeison Murillo,Valencia,27,D(C),15(2),1374,1.8,1.7,0.9,0.8,4.9,0.4,0.5,-,7.09
Sergio Ramos,Real Madrid,33,D(CR),26,2292,1.5,1.8,1.4,0.6,3.2,0.3,0.5,1,7.09
Koke,Atletico Madrid,27,M(CLR),33(2),2764,2.1,0.7,0.7,-,0.9,1.9,0.1,-,7.08
Éver Banega,Sevilla,31,M(C),25(6),2397,2.3,0.4,1.4,-,0.5,1.3,-,-,7.08
Dani Giménez,Real Betis,35,GK,4,309,-,-,-,-,0.5,-,-,-,7.08
Diego Godín,Atletico Madrid,33,D(C),28(2),2554,1.7,2,1.5,0.2,4.7,0.7,0.7,-,7.07
Marcelo,Real Madrid,31,D(L),26(2),2262,1.9,1.1,0.9,0.1,0.5,1.3,0.1,-,7.07
Daniel Carvajal,Real Madrid,27,D(R),25,2223,2.4,1.5,1.9,0.1,1.4,0.6,0.6,-,7.06
Axel Werner,Atletico Madrid,23,GK,1,90,-,-,-,-,1,-,-,-,7.06
Sergio Escudero,Sevilla,29,"D(L),M(L)",26(1),2332,2.9,2.5,1.3,0.3,2,1.1,0.2,-,7.06
Aymeric Laporte,Athletic Bilbao,25,D(CL),19,1710,2,1.4,1,0.2,4.9,0.6,0.7,1,7.05
Rodrigo Moreno,Valencia,28,"M(CLR),FW",31(6),2696,0.6,0.5,0.8,-,0.3,0.5,0.1,-,7.05
Samuel Umtiti,Barcelona,25,D(CL),24(1),2189,2,1.5,0.9,0.6,2.8,0.4,0.7,-,7.03
Cristhian Stuani,Girona,32,"AM(CLR),FW",32(1),2723,0.7,0.2,2.7,0.1,1,0.8,-,-,7.03
Martín Aguirregabiria,Deportivo Alaves,23,D(R),20(1),1829,2.4,2,0.9,0.1,2.8,0.9,0.3,-,7.02
Marco Asensio,Real Madrid,23,AM(CLR),19(13),1839,0.8,0.3,0.3,-,0.1,0.5,-,-,7.02
Luisinho,Deportivo La Coruna,34,"D(L),M(L)",29(1),2622,3.7,1.8,1.4,0.2,3.1,1,0.1,-,7.02
Cédric Bakambu,Villarreal,28,"AM(LR),FW",15,1269,0.7,0.2,2.7,-,1.7,0.4,0.1,-,7.01
Willian José,Real Sociedad,27,FW,32(2),2780,0.3,0.1,0.9,0.1,0.9,0.2,-,-,7.01
Joaquín,Real Betis,37,"M(CLR),FW",29(6),2487,0.6,0.4,0.6,-,1,0.3,0.1,-,7.01
José Luis Morales,Levante,31,"D(R),M(CLR),FW",35,3066,1.1,0.7,0.8,-,0.4,1.5,-,-,7.01
Karim Benzema,Real Madrid,31,FW,25(7),2156,0.4,0.3,0.6,-,0.6,0.5,-,-,7.00
Jonny,Celta Vigo,25,"D(CLR),M(L)",36,3203,2.8,2.6,1.4,0.2,2,1.3,0.2,-,7.00
Rubén Pérez,Leganes,30,M(C),29(2),2521,3.2,2.5,1.4,-,1.3,1.7,0.2,-,6.99
Iván Ramis,Eibar,34,D(C),15(1),1304,1.3,1.6,0.7,1.4,3.2,0.7,0.3,-,6.99
Joseba Zaldua,Leganes,27,D(R),29(1),2560,2.3,2,1.4,0.3,2.6,0.8,0.2,-,6.99
Mikel Oyarzabal,Real Sociedad,22,"AM(CLR),FW",31(4),2784,0.9,0.5,0.8,-,0.3,0.9,0.1,-,6.99
Jefferson Lerma,Levante,24,"D(R),DMC",25(1),2138,2,1.9,2.1,0.2,1.4,1.1,0.4,-,6.99
Cote,Eibar,29,D(L),28(2),2431,2,1.3,0.7,0.4,2.3,0.7,-,-,6.99
Manu García,Deportivo Alaves,33,DMC,27(3),2439,3.2,1.2,2.2,0.1,2.2,2.2,0.4,-,6.98
Pablo Hernández,Celta Vigo,32,M(C),18(12),1813,1.6,1.3,1.8,-,2.4,1.1,0.4,-,6.98
Theo Hernández,Real Madrid,21,D(L),10(3),963,1.6,1.3,0.8,0.2,1.3,0.9,0.2,-,6.98
Pedro León,Eibar,32,M(LR),10(2),929,0.8,0.8,1,0.1,0.4,0.3,0.2,-,6.98
Jan Oblak,Atletico Madrid,26,GK,37,3330,-,0.1,0.1,-,0.3,-,-,-,6.98
Pablo Maffeo,Girona,21,"D(R),M(R)",32(1),2651,2.2,1.5,0.9,0.2,1.8,0.7,0.2,-,6.97
Juan Cala,Getafe,29,D(C),20,1800,1.1,2,1.4,0.9,6,0.7,0.5,-,6.96
Pione Sisto,Celta Vigo,24,AM(LR),31(3),2535,0.5,0.4,0.4,-,0.1,0.7,-,-,6.96
Héctor Moreno,Real Sociedad,31,D(CL),8,720,0.9,1.3,1.1,0.8,2,0.3,0.4,-,6.96
Loren Morón,Real Betis,25,FW,12(3),1064,0.9,0.1,1.7,-,0.6,0.9,0.1,-,6.96
Nico Pareja,Sevilla,35,D(C),5,406,2.2,2.6,2,0.2,4.8,0.4,0.2,-,6.96
Carlos Bacca,Villarreal,32,FW,30(5),2512,0.3,0.2,0.6,0.1,0.5,0.3,-,-,6.95
Jesús Vallejo,Real Madrid,22,D(C),7,630,1.1,2.3,0.3,1.1,3,0.4,0.7,-,6.95
Leandro Cabrera,Getafe,28,D(CL),8(1),720,2.1,2.4,1.6,0.7,3.8,1.1,0.6,-,6.95
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",34,3004,2.5,2,1.4,0.2,2.9,0.5,0.4,-,6.95
Adrián López,Deportivo La Coruna,31,"M(CLR),FW",26(4),2347,0.8,0.3,0.5,-,1.4,0.6,0.1,-,6.95
Maximiliano Gómez,Celta Vigo,22,FW,35(1),3078,0.2,0.1,1.5,-,0.9,0.5,0.1,-,6.95
José Giménez,Atletico Madrid,24,D(CR),17(6),1684,1.7,1.3,0.7,-,4.2,0.5,0.7,-,6.95
Keylor Navas,Real Madrid,32,GK,27,2430,0.1,0.1,-,-,0.5,-,-,-,6.94
Iker Muniain,Athletic Bilbao,26,AM(CLR),7(7),775,0.7,0.3,0.4,-,0.2,0.4,-,-,6.94
Núñez,Athletic Bilbao,22,D(C),33,2942,2.2,2,1.3,1,4.6,0.5,0.8,-,6.94
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",29(1),2464,3.5,2.6,2.4,0.2,2.3,2.1,0.5,-,6.94
Rubén Duarte,Deportivo Alaves,23,D(L),24,2141,3.2,1.8,2,0.3,2.8,1,0.4,-,6.94
Javi López,Espanyol,33,"D(R),DMC",12(2),967,3.4,1.3,1.4,0.1,3.1,1.2,0.1,-,6.94
Paulo Oliveira,Eibar,27,D(C),25(1),2215,1.6,2.4,0.6,1.1,5.2,0.2,0.3,1,6.93
Damián Suárez,Getafe,31,D(R),33,2879,2.6,1.4,1.6,0.4,2,1.4,0.2,-,6.92
Víctor Laguardia,Deportivo Alaves,29,D(C),17,1530,1.2,1.7,0.6,0.5,6.4,0.5,0.8,1,6.92
Alberto de la Bella,Real Sociedad,33,D(L),17,1529,2.1,1.2,1.2,0.4,2.5,0.7,0.3,-,6.92
Guido Pizarro,Sevilla,29,DMC,19(5),1754,3.1,1.1,2,-,2,1.6,0.3,-,6.92
Stefan Savic,Atletico Madrid,28,D(C),26(1),2299,1.1,1.7,0.9,0.1,5.4,0.9,0.9,1,6.91
Andrés Guardado,Real Betis,32,"D(L),M(CL)",25(4),2267,1.4,0.8,1.1,0.2,0.9,1.4,0.2,-,6.91
Lucas Vázquez,Real Madrid,27,M(R),16(17),1670,1.5,0.2,1,-,0.2,0.9,0.1,-,6.91
Yannick Carrasco,Atletico Madrid,25,"M(LR),FW",8(9),900,1,0.2,0.8,-,0.1,0.3,-,-,6.91
Manu Trigueros,Villarreal,27,M(C),32(2),2709,1.8,0.6,1.1,-,1.2,1.5,0.4,-,6.91
José Campaña,Levante,26,M(C),33(2),2745,1.6,1.3,0.9,-,0.9,1.1,0.3,-,6.91
Andrés Iniesta,Barcelona,35,M(CL),25(5),1843,0.9,0.3,0.5,-,0.3,0.8,0.1,-,6.91
Peter Etebo,Las Palmas,23,"M(CL),FW",14,1216,1.7,1.9,1.5,-,0.6,1,0.2,-,6.91
Roberto Rosales,Malaga,30,"D(R),M(R)",35,3125,3,1.7,1.3,0.5,2.5,1,0.4,-,6.90
Marc-André ter Stegen,Barcelona,27,GK,37,3330,-,0.1,-,-,0.7,0.1,-,-,6.90
Nacho,Real Madrid,29,D(CLR),22(5),2073,2,1.7,1.2,0.4,1.8,0.7,0.3,1,6.90
Víctor Ruiz,Villarreal,30,D(C),27,2417,1.2,2.1,1,0.7,4.9,0.4,0.7,-,6.90
Pablo Fornals,Villarreal,23,M(CLR),30(5),2623,1.5,0.6,1,-,0.4,1.2,0.1,-,6.90
Yerry Mina,Barcelona,24,D(C),4(1),370,2,1.2,1.2,0.8,3.2,0.4,0.6,-,6.89
Gabriel Paulista,Valencia,28,D(CR),29(1),2584,1.6,1.7,0.8,0.7,4.5,0.5,0.5,-,6.89
Dimitrios Siovas,Leganes,30,D(C),24,2062,2,2.6,1.2,0.7,3.6,0.7,0.5,-,6.89
Steven Nzonzi,Sevilla,30,M(C),26(1),2216,1.4,1,1.1,0.1,1.3,0.4,0.3,-,6.89
Celso Borges,Deportivo La Coruna,31,M(C),26(6),2307,1.9,1.1,1.1,-,1.1,1,0.2,-,6.89
Íñigo Martínez,Athletic Bilbao,28,D(C),16,1440,1.8,1.9,1.3,1,5.1,0.7,0.5,-,6.89
Fede Cartabia,Deportivo La Coruna,26,AM(CLR),16(4),1333,1.9,0.9,1.2,-,0.3,1,-,-,6.89
Nacho Vidal,Valencia,24,D(R),5(2),447,2.4,1.4,0.7,0.3,1.4,1.1,0.3,-,6.88
David Soria,Sevilla,26,GK,15,1265,0.1,0.1,-,-,1.7,-,-,-,6.87
David López,Espanyol,29,"D(C),DMC",37,3330,1.8,1.8,1.2,0.6,4.2,0.7,0.7,-,6.87
Paulinho,Barcelona,30,M(CR),21(13),1941,1.1,0.4,0.9,-,0.4,0.8,0.1,-,6.87
Íñigo Martínez,Real Sociedad,28,D(C),12,1056,1.2,1.9,0.8,0.5,4.5,0.5,0.3,-,6.87
Clément Lenglet,Sevilla,24,D(C),33(2),3002,1.9,1,1.5,0.6,4.3,0.5,0.8,-,6.87
Jaume Doménech,Valencia,28,GK,5,450,-,-,-,-,1.2,-,-,-,6.87
Daniel Wass,Celta Vigo,30,"D(LR),M(CLR)",34(1),2941,0.9,0.9,0.7,0.1,1.1,0.5,0.1,-,6.87
Bernardo Espinosa,Girona,29,D(C),32(2),2869,1.1,1.9,1.2,1.1,5,0.4,0.6,-,6.86
Miguel Ángel Moyá,Real Sociedad,35,GK,9,765,-,0.2,0.1,-,1,0.1,-,-,6.86
Adnan Januzaj,Real Sociedad,24,AM(CLR),18(10),1580,0.6,0.4,1.1,-,0.1,0.5,-,-,6.86
Juanfran,Deportivo La Coruna,30,"D(R),M(R)",34(1),3058,1.8,1.8,0.7,0.3,2.9,0.9,0.3,-,6.86
Sergio Canales,Real Sociedad,28,AM(CLR),20(16),1921,0.8,0.3,0.6,-,0.1,0.6,-,-,6.86
Jaume Costa,Villarreal,31,"D(L),M(L)",29(1),2541,2.2,1.5,1.8,0.4,2.5,0.6,0.3,-,6.86
Anaitz Arbilla,Eibar,32,D(CLR),26(3),2411,1.3,2.7,0.9,1.4,3.6,0.7,0.3,1,6.85
Francis,Real Betis,23,"D(R),M(LR)",10(4),992,2.2,1.5,1.2,0.4,1.6,1.3,0.3,-,6.85
Borja García,Girona,28,AM(CL),34(3),2815,1.1,0.8,0.7,-,0.3,0.7,0.1,-,6.85
Raphael Varane,Real Madrid,26,D(C),27,2324,1,1.2,0.7,0.8,4,0.3,0.4,-,6.85
Ángel Correa,Atletico Madrid,24,"AM(LR),FW",27(10),2265,1.1,0.7,1.3,-,0.4,1.3,-,-,6.85
Zouhair Feddal,Real Betis,29,D(C),14(1),1257,1.5,2.4,1.3,0.9,6.1,0.3,0.9,1,6.85
Vitolo,Las Palmas,29,M(CLR),8(1),690,1.7,0.7,0.6,-,0.3,1.4,0.3,-,6.85
Faycal Fajr,Getafe,30,M(CLR),26(5),2384,2,1,1.5,0.1,1.3,1.6,0.1,-,6.84
Diego Costa,Atletico Madrid,30,FW,13(2),1048,1.1,0.3,1.5,-,0.1,0.7,0.3,-,6.84
Xabi Prieto,Real Sociedad,35,M(CLR),24(2),1940,0.7,0.3,0.6,-,0.8,0.3,0.1,-,6.84
Aissa Mandi,Real Betis,27,D(CLR),34,3025,1.6,2.1,1,0.9,3.7,0.4,0.7,-,6.84
David Lombán,Eibar,32,D(C),11(2),996,1.2,2.2,0.7,0.9,4.9,0.4,0.3,-,6.84
Simone Zaza,Valencia,28,FW,23(10),2079,0.6,0.2,1.2,-,1,0.6,-,-,6.83
Lucas Pérez,Deportivo La Coruna,30,"AM(CR),FW",31(4),2796,0.5,0.3,0.7,-,-,0.9,-,-,6.83
Álvaro Medrán,Valencia,25,M(C),1,73,1,3,3,-,1,1,-,-,6.83
Diego Llorente,Real Sociedad,25,"D(C),DMC",26(1),2328,1.1,1.6,1.3,0.6,3.5,0.4,0.7,-,6.83
Rodrigo Ely,Deportivo Alaves,25,D(C),30(1),2692,1,1.6,0.9,0.5,5.7,0.5,1.2,-,6.83
Raúl Navas,Real Sociedad,31,D(C),20,1792,1.1,1.5,0.7,1.1,3.6,0.6,0.7,-,6.83
Fabian Schär,Deportivo La Coruna,27,D(C),25,2220,2.4,1.8,1.6,1,5.6,1.2,0.8,-,6.82
Raúl Fernández,Levante,31,GK,11,990,-,-,-,-,1.2,-,-,-,6.82
Alejandro Gálvez,Eibar,30,"D(C),M(C)",4,360,2.8,3.3,0.5,1.3,4.3,1.3,0.3,-,6.82
Sidnei,Deportivo La Coruna,29,D(C),21,1780,2,1.5,0.6,0.5,4.7,0.3,0.4,-,6.82
Unai Bustinza,Leganes,27,D(CR),18(2),1636,1.8,2.4,1.4,0.8,3.2,0.9,0.5,-,6.82
Vicente Guaita,Getafe,32,GK,33,2970,-,0.1,-,-,1,-,-,-,6.82
Simon Kjaer,Sevilla,30,D(C),18(2),1572,1.8,1.6,0.9,0.5,5.3,0.5,0.5,-,6.82
Iago Herrerín,Athletic Bilbao,31,GK,8,720,0.3,-,0.3,-,1.3,-,-,-,6.82
Gabi,Atletico Madrid,35,M(C),25(9),2347,2.4,1.3,1.5,-,1.1,1.9,0.3,-,6.81
Guillermo Maripán,Deportivo Alaves,25,D(C),17(2),1527,1.5,1.9,0.8,0.4,5.6,0.8,0.5,-,6.81
Carlos Isaac,Atletico Madrid,21,Defender,1,64,1,2,2,-,1,2,-,-,6.81
Munir El Haddadi,Deportivo Alaves,23,"AM(LR),FW",28(5),2458,0.8,0.3,1,-,0.2,0.3,0.1,-,6.81
Portu,Girona,27,"AM(CR),FW",35(2),3014,0.8,0.3,1.5,-,-,0.7,-,-,6.81
Coke,Levante,32,"D(CLR),M(R)",16(1),1386,2.1,2,1.6,0.2,2.5,1.2,0.3,-,6.81
Neto,Valencia,29,GK,33,2970,-,-,-,-,0.6,-,-,-,6.81
Gabriel Mercado,Sevilla,32,D(CR),25(1),2124,2.2,1.6,1.4,0.7,3,1.2,0.8,-,6.80
Tomás Pina,Deportivo Alaves,31,M(C),28(2),2393,2.4,1.4,2.4,-,1.1,0.7,0.3,-,6.80
Alberto Redondo,Getafe,22,Defender,1,90,4,-,4,-,1,2,1,-,6.80
Kévin Rodrigues,Real Sociedad,25,D(L),18(2),1633,2.2,1.4,1.2,0.2,1.7,0.8,0.3,1,6.80
Marc Muniesa,Girona,27,D(CL),14,1130,2.4,2.4,0.9,0.1,2.6,0.9,0.4,-,6.80
Gerard Deulofeu,Barcelona,25,"AM(LR),FW",5(5),503,0.8,0.8,1.1,-,-,0.1,-,-,6.80
Pedro Alcalá,Girona,30,D(C),8,690,1.1,1.8,1.4,0.6,5.1,0.3,0.4,-,6.80
Ganso,Sevilla,29,AM(C),7(1),524,1.9,0.3,0.6,-,0.5,1,-,-,6.79
Sergio Asenjo,Villarreal,30,GK,23,2070,0.1,-,0.1,-,0.9,0.2,-,-,6.79
Sergi Darder,Espanyol,25,"DMC,M(L)",32(3),2790,1.8,1.5,1,-,1.2,1.2,0.1,-,6.79
Sergi Samper,Las Palmas,24,DMC,2,145,5,-,1,-,-,0.5,-,-,6.79
Iñaki Williams,Athletic Bilbao,25,"AM(CLR),FW",31(7),2851,0.7,0.4,0.8,-,0.3,0.9,0.1,-,6.79
Kepa Arrizabalaga,Athletic Bilbao,24,GK,30,2700,-,0.1,-,-,0.7,0.1,-,-,6.79
Pau López,Espanyol,24,GK,28(1),2566,-,-,-,-,0.6,-,-,-,6.79
Rúben Vezo,Valencia,25,D(CR),17(2),1554,2.3,1.2,1.2,0.6,3.9,0.8,0.5,-,6.79
Lionel Carole,Sevilla,28,"D(L),M(L)",6,540,2,1,0.7,0.2,4,0.3,0.5,-,6.79
Bruno González,Getafe,29,D(C),17(3),1538,1.3,1.6,1,1.2,5.3,0.7,0.2,-,6.79
Dani García,Eibar,29,DMC,32,2781,2.5,2.2,1.4,-,0.7,1.5,0.1,-,6.79
Paul Baysse,Malaga,31,D(CR),13(2),1238,1.7,1.3,1.3,1.7,5.4,0.5,0.4,-,6.79
Diego López,Espanyol,37,GK,10,854,-,-,0.1,-,0.4,0.1,-,-,6.78
Enis Bardhi,Levante,23,AM(CL),16(10),1581,1.5,0.6,1.5,-,0.2,1.1,-,-,6.78
Ángel Rodríguez,Getafe,32,FW,26(7),2299,0.8,0.2,1.5,-,0.4,0.7,0.1,-,6.78
Leo Baptistão,Espanyol,26,"AM(CLR),FW",31(5),2686,1.5,0.6,1.3,-,0.6,1.1,-,-,6.78
Joan Jordán,Eibar,24,M(C),25(10),2423,0.9,0.9,1.1,-,0.3,1.7,-,-,6.78
Markel Bergara,Getafe,33,M(C),18,1469,1.9,1.3,1.9,-,1.1,1,0.2,-,6.77
Alexander Szymanowski,Leganes,30,AM(L),13,1064,1.1,1.7,1.5,-,0.2,0.8,-,-,6.77
Mikel Balenziaga,Athletic Bilbao,31,D(L),18,1554,1.9,0.9,1.2,0.1,2.9,0.7,0.3,-,6.77
Markel Susaeta,Athletic Bilbao,31,M(LR),26(8),2270,1.2,0.5,0.6,-,0.3,1.4,-,-,6.77
Antonio Barragán,Real Betis,32,"D(R),M(R)",28(1),2377,2,0.8,1.8,0.3,1.8,0.4,0.2,-,6.77
Carlos Fernández,Sevilla,23,FW,2,139,1,-,2,-,-,1,-,-,6.77
Ibai Gómez,Deportivo Alaves,29,AM(LR),26(8),2327,0.6,0.4,0.5,-,0.6,0.7,-,-,6.77
Naldo,Espanyol,30,D(C),10(1),922,1.3,1.5,0.6,0.8,5.1,0.5,0.9,-,6.76
Loïc Remy,Las Palmas,32,"M(LR),FW",6(6),761,0.3,0.1,0.7,-,0.2,0.1,-,-,6.76
Aarón Martín,Espanyol,22,D(L),31(1),2815,1.8,1.5,0.9,0.3,1.8,0.9,0.2,-,6.76
Álvaro González,Villarreal,29,D(C),32(1),2899,1.2,1.6,1,0.8,5.6,0.6,0.7,-,6.76
Federico Ricca,Malaga,24,D(L),13(1),1111,3.1,1.7,1.3,0.2,2.5,0.7,0.1,-,6.76
Fernando Pacheco,Deportivo Alaves,27,GK,37(1),3357,-,0.1,-,-,0.6,-,-,-,6.76
Antonio Sanabria,Real Betis,23,FW,8(9),847,0.5,0.2,0.7,0.1,0.4,0.2,-,-,6.75
Juanfran,Atletico Madrid,34,D(R),15(2),1308,1.9,1.5,1.9,0.1,1.4,0.6,0.2,-,6.75
Daniel Carriço,Sevilla,30,"D(C),DMC",5(1),459,1.2,1.7,0.8,0.7,3.5,0.5,0.5,-,6.75
Fabián Orellana,Eibar,33,AM(CLR),13(4),1182,0.8,0.4,0.9,-,0.2,1.1,0.1,-,6.75
Alejandro Gálvez,Las Palmas,30,"D(C),M(C)",18,1620,2.8,2.4,1.9,1.2,4.1,1.1,0.6,-,6.74
Santi Mina,Valencia,23,"AM(LR),FW",17(15),1550,0.5,0.1,0.8,-,0.6,0.6,-,-,6.74
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",20(1),1663,1.3,0.9,0.8,0.4,1.5,0.8,0.1,-,6.74
Johan Mojica,Girona,26,"D(L),M(L)",22(8),2132,1.4,1.1,1.3,0.2,1,0.5,0.1,-,6.74
Franco Vázquez,Sevilla,30,"AM(CR),FW",22(8),1845,1.3,0.4,1.6,-,0.4,0.9,0.1,-,6.74
Mikel San José,Athletic Bilbao,30,"D(C),DMC",24(2),2157,2,1.6,1.5,-,1.1,2.1,0.5,2,6.74
Thomas Vermaelen,Barcelona,33,D(CL),12(2),1018,0.9,1.3,0.6,0.9,2,0.4,0.2,-,6.73
Gonzalo Castro,Malaga,34,"AM(LR),FW",26,2077,1.4,0.9,0.9,0.1,0.4,0.8,0.1,-,6.73
Mateo Kovacic,Real Madrid,25,M(CL),10(11),989,1.8,0.2,0.5,-,0.2,0.9,0.2,-,6.73
Juanpe,Girona,28,D(C),34(1),3064,1.4,1.5,1.4,0.8,3.8,0.4,0.5,-,6.73
Pablo Sarabia,Sevilla,27,"D(L),M(CLR)",27(7),2400,0.8,0.9,1.4,-,0.6,1.1,-,-,6.73
Emiliano Martínez,Getafe,26,GK,5,450,-,-,-,-,1.4,-,-,-,6.73
