Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Marc Albrighton,Aston Villa,29,M(LR),20(9),1805,2.3,1.6,1.2,-,0.7,1,0.1,-,7.03
Ben Watson,Wigan,33,M(C),23(6),2122,1.9,2.5,1,-,1.9,1,0.1,-,7.03
David Junior Hoilett,Blackburn,29,"M(CLR),FW",17(7),1498,1.6,1.2,0.7,-,0.1,0.4,0.1,-,7.02
Chris Smalling,Manchester United,29,D(CR),11(5),1082,1.4,1.3,0.8,0.4,6.5,0.2,0.6,-,7.02
Richard Dunne,Aston Villa,39,D(C),32,2720,2.3,1.4,0.9,0.9,6.8,0.4,1.3,1,7.02
Stiliyan Petrov,Aston Villa,39,"D(C),M(CR),FW",23(4),2072,2.7,2.5,1.3,-,1.6,1,0.7,-,7.02
Heurelho Gomes,Tottenham,38,GK,30,2700,-,0.1,0.1,-,2.1,-,-,-,7.01
Alan Hutton,Tottenham,34,D(LR),19(2),1704,2.3,1.4,0.8,0.3,3.2,0.6,0.5,-,7.00
Ian Evatt,Blackpool,37,DMC,36(2),3216,2.2,1.2,1,0.7,11.3,0.5,1.3,2,7.00
Craig Gardner,Birmingham,32,"D(R),M(CLR)",25(4),2219,3.1,1.5,1.8,-,1.3,1.2,0.5,-,7.00
Ronald Zubar,Wolverhampton Wanderers,33,D(C),14(1),1258,2.6,2.6,1.1,0.5,5.1,0.5,0.4,1,7.00
Joleon Lescott,Manchester City,36,D(CL),20(2),1882,1.4,1.3,0.6,0.6,6,0.2,0.6,-,6.99
Tim Cahill,Everton,39,"M(C),FW",22(5),2016,1.1,1.1,2.2,-,1.2,0.6,0.2,-,6.99
Ciaran Clark,Aston Villa,29,D(CL),16(3),1567,2.8,2.3,1.7,0.1,4.4,0.8,0.5,-,6.99
John O'Shea,Manchester United,38,D(C),18(2),1542,1.8,1.3,0.5,0.1,2.5,0.6,0.3,-,6.99
Phil Jones,Blackburn,27,"D(CR),DMC",24(2),2176,2.9,2.9,1,0.1,4.6,0.7,0.6,-,6.98
Danny Welbeck,Sunderland,28,"AM(CLR),FW",21(5),1769,2,1.2,0.9,-,0.6,0.5,-,-,6.98
Zat Knight,Bolton,39,D(C),34,2998,1.7,2.1,1,1.2,10,0.7,0.9,-,6.98
Carlos Cuellar,Aston Villa,37,D(C),10(2),894,2.8,2.3,0.6,0.8,5.4,0.5,0.8,-,6.98
Johan Djourou,Arsenal,32,D(C),20(2),1796,1,2,1.4,1.5,6.2,0.3,0.7,-,6.97
Micah Richards,Manchester City,31,D(CR),16(2),1401,1.6,1.1,0.9,0.1,4.4,0.6,0.4,-,6.97
Lee Cattermole,Sunderland,31,M(C),22(1),1922,3.9,3,1.9,-,1.5,1.7,0.5,-,6.97
José Enrique,Newcastle United,33,"D(L),M(L)",36,3126,1.7,1.6,0.4,0.5,1.7,0.3,0.3,-,6.97
Valon Behrami,West Ham,34,M(C),6(1),515,3.4,1.1,1.7,0.1,0.7,1.4,0.3,-,6.96
Grétar Steinsson,Bolton,37,D(R),23,1990,2.9,1.9,1.1,0.3,5.3,0.4,0.2,-,6.96
Sulley Muntari,Sunderland,34,M(C),7(2),538,3.1,2.1,1.2,-,0.8,1.3,-,-,6.96
Simon Davies,Fulham,39,"D(C),M(C),FW",25(5),2212,1.8,1.2,0.6,-,0.8,0.8,-,-,6.96
Victor Obinna,West Ham,32,FW,17(8),1574,1.3,0.7,1,-,0.6,0.6,-,-,6.96
Curtis Davies,Birmingham,34,D(C),2(4),335,3.3,1.3,0.8,-,6.3,0.7,1.2,-,6.96
Younes Kaboul,Tottenham,33,D(C),19(2),1635,2.2,1.8,1,0.3,7.3,0.7,0.4,-,6.95
Anderson,Manchester United,31,M(CR),14(4),1190,1.8,1.1,0.8,-,0.6,0.7,0.2,-,6.95
Mohamed Diamé,Wigan,32,M(CLR),30(6),2642,3,1.9,1.5,-,1.3,0.9,0.1,-,6.95
Mark Noble,West Ham,32,M(C),25(1),2144,2.2,2,1.1,-,0.5,1.3,0.3,-,6.95
Ashley Cole,Chelsea,38,"D(L),M(L)",38,3387,2.6,1.3,0.8,0.2,1.2,1,0.3,-,6.95
James McFadden,Birmingham,36,"M(C),FW",3(1),281,1.3,0.5,1,-,0.5,1.8,-,-,6.95
Vedran Corluka,Tottenham,33,D(C),13(2),1167,2.2,1.3,0.6,0.2,4.1,0.3,0.5,-,6.95
Ben Foster,Birmingham,36,GK,38,3371,0.1,-,0.1,-,0.9,0.1,-,-,6.94
Sebastian Larsson,Birmingham,34,M(CR),31(4),2833,1.9,1.1,1,-,1.1,1,0.3,-,6.94
Jermaine Jones,Blackburn,37,"D(C),M(C)",15,1297,3.8,3.1,2.7,0.1,1.7,1.3,0.7,-,6.94
Jonás Gutiérrez,Newcastle United,35,"D(LR),M(CLR)",34(3),2983,1.7,1.3,1,-,0.3,0.7,-,-,6.93
Chung-Yong Lee,Bolton,30,M(CLR),25(6),2201,1.9,1.5,0.6,-,0.7,0.5,-,-,6.93
Adam Bogdan,Bolton,31,GK,3(1),321,-,-,-,-,0.5,-,-,-,6.93
Fernando Torres,Liverpool,35,FW,22(1),1896,0.6,0.3,2,-,0.3,0.1,-,-,6.93
Morten Gamst Pedersen,Blackburn,37,M(C),27(8),2517,1.6,2.1,1.2,-,1.6,1.1,0.3,-,6.93
Kevin Nolan,Newcastle United,37,M(C),30,2658,2,1.6,1.4,0.1,1.2,1.1,0.5,-,6.93
Paul Scharner,West Bromwich Albion,39,D(C),33,2751,2.1,2.5,1.5,0.2,3.9,0.9,0.3,-,6.93
Scott Dann,Birmingham,32,D(C),20,1800,2.7,0.9,0.9,0.9,8.4,0.6,0.8,1,6.93
Darren Fletcher,Manchester United,35,M(C),24(2),2108,1.1,1.5,0.7,-,1.1,1,0.3,-,6.92
Joe Hart,Manchester City,32,GK,38,3420,-,-,-,-,1.2,-,-,-,6.92
Matthew Etherington,Stoke,37,M(L),30(2),2532,0.9,0.8,0.3,-,0.5,0.3,-,-,6.92
Theo Walcott,Arsenal,30,"M(CLR),FW",19(9),1696,0.3,0.6,0.1,-,0.3,0.4,-,-,6.92
Hatem Ben Arfa,Newcastle United,32,"M(CR),FW",3(1),171,0.3,1.3,0.3,-,-,-,-,-,6.92
Tom Huddlestone,Tottenham,32,DMC,13(1),1165,1.6,1,1.3,0.2,1.8,0.9,0.7,-,6.91
Nedum Onuoha,Sunderland,32,D(CR),31,2673,1.9,1.8,0.7,0.4,4.6,0.4,0.6,-,6.91
Jérôme Boateng,Manchester City,30,D(CR),14(2),1239,2.8,1.2,1.4,0.4,3.2,0.9,0.3,-,6.91
Carlos Salcido,Fulham,39,D(C),22(1),1904,2.6,1.7,0.8,0.2,3.6,1.5,0.3,-,6.91
Jack Robinson,Liverpool,25,"D(CL),M(L)",1(1),147,2,1,0.5,0.5,3,-,-,-,6.91
Marouane Chamakh,Arsenal,35,"AM(C),FW",18(11),1846,1,0.7,1.1,-,0.7,0.3,-,-,6.91
Jay Spearing,Liverpool,30,M(C),10(1),797,2.5,1.5,0.5,-,1.1,0.5,0.2,-,6.91
James McCarthy,Wigan,28,M(C),24,1983,2.7,2.3,1.3,-,0.6,1.2,0.3,-,6.91
Asmir Begovic,Stoke,32,GK,28,2520,-,-,-,-,0.8,-,-,-,6.90
Jonathan Greening,Fulham,40,AM(C),6(4),528,1.4,1.7,0.8,0.1,0.6,0.7,0.1,-,6.90
Anton Ferdinand,Sunderland,34,D(C),23(4),2089,1.6,2.1,0.8,0.8,8,0.3,0.6,1,6.90
Frédéric Piquionne,West Ham,40,FW,26(8),2253,0.9,0.6,1.3,-,1.5,0.6,0.1,-,6.90
Geoffrey Mujangi Bia,Wolverhampton Wanderers,29,AM(L),0(1),11,-,2,-,-,-,-,-,-,6.90
Sam Ricketts,Bolton,37,"D(CR),DMC",14(3),1389,2.5,1.3,0.9,0.4,5.2,0.6,0.5,-,6.90
Jonny Evans,Manchester United,31,D(CL),11(2),1006,1.6,3.1,1,-,5.6,0.1,0.6,-,6.90
John Mensah,Sunderland,36,"D(CL),DMC",15(3),1195,1.5,2.4,1.2,0.8,5.9,0.2,0.7,-,6.89
Jermaine Jenas,Tottenham,36,M(C),14(5),1320,1.4,2.2,0.7,-,1.2,0.7,0.6,-,6.89
Luke Young,Aston Villa,39,D(CR),23,2070,2.9,1.7,0.7,0.3,4,0.9,0.8,-,6.89
Bobby Zamora,Fulham,38,FW,9(5),758,0.3,0.2,1.7,-,0.6,0.2,0.1,-,6.89
Aleksandar Kolarov,Manchester City,33,"D(CL),M(L)",20(4),1717,1.7,1,0.7,0.1,3,0.6,0.2,-,6.89
Sandro,Tottenham,30,M(C),11(8),1076,3.7,2.2,1.4,-,1.7,0.6,0.2,-,6.89
Míchel Salgado,Blackburn,43,D(R),36,3034,2.9,2.4,1.2,0.3,3.5,0.9,0.6,-,6.88
William Gallas,Tottenham,41,D(C),26(1),2339,1.6,2.2,1,0.7,8.1,0.1,0.6,-,6.88
Nenad Milijas,Wolverhampton Wanderers,36,"AM(CR),FW",20(3),1720,1.4,1.5,0.7,-,0.7,0.6,0.3,-,6.88
Jerome Thomas,West Bromwich Albion,36,M(L),32(1),2590,1.9,1.3,1,-,0.2,0.6,-,-,6.88
Daniel Agger,Liverpool,34,D(C),12(4),1091,1.6,1.3,0.6,0.3,5.2,0.5,0.4,-,6.87
James Hurst,West Bromwich Albion,27,Defender,1,90,7,2,1,-,9,1,-,-,6.87
Gary O'Neil,West Ham,36,M(CR),7(1),592,2,0.8,1.8,-,1.1,0.6,0.1,-,6.87
Gary Taylor-Fletcher,Blackpool,38,"M(CL),FW",29(2),2459,1.4,0.9,1.3,-,1.1,0.8,0.1,-,6.87
Steven Pienaar,Tottenham,37,M(CL),5(3),494,1.5,1.5,1.1,-,0.9,1,-,-,6.86
Salomon Kalou,Chelsea,33,"AM(CLR),FW",16(15),1563,0.7,0.5,0.6,-,0.1,0.3,-,-,6.86
Asamoah Gyan,Sunderland,33,FW,20(11),2000,0.6,0.2,0.9,-,0.4,0.3,-,-,6.86
Sebastien Bassong,Tottenham,32,D(C),7(5),823,1.6,0.7,0.8,0.7,7.5,-,0.6,-,6.85
Stéphane Sessegnon,Sunderland,35,M(CLR),13(1),1182,1.3,0.6,1,-,0.4,0.3,-,-,6.85
Dekel Keinan,Blackpool,34,D(CL),3(3),395,1,1.5,0.7,1,10.2,0.5,1.2,-,6.85
Ryan Shawcross,Stoke,31,D(C),36,3196,1.8,1,1.2,0.4,9.1,0.5,0.8,-,6.85
Petr Cech,Chelsea,37,GK,38,3420,-,-,-,-,0.9,-,-,-,6.85
Kieran Richardson,Sunderland,34,"D(L),M(CL)",23(3),2041,1.9,0.9,1.6,0.1,1.7,0.4,0.3,-,6.85
Ahmed El Mohamady,Sunderland,31,"D(R),M(R)",26(10),2455,1.4,1,0.9,0.1,1.4,0.2,0.1,-,6.85
Mario Balotelli,Manchester City,28,FW,12(5),1092,1,0.6,1.9,-,0.5,0.2,0.1,-,6.85
Jonas Olsson,West Bromwich Albion,36,D(C),24,2125,1.1,1.1,0.8,0.8,9.5,0.3,1,1,6.85
Aaron Lennon,Tottenham,32,M(LR),25(9),2366,0.5,0.7,0.4,-,0.4,0.4,-,-,6.84
Michael Carrick,Manchester United,37,"D(C),M(C)",23(5),1976,2.2,2,0.5,-,1,1,0.3,-,6.84
Dickson Etuhu,Fulham,37,"AM(CR),FW",23(5),1970,2.5,2.1,1.5,-,1.3,0.6,0.4,-,6.84
Matt Upson,West Ham,40,D(C),30,2475,1.6,2.1,0.8,0.4,9,0.4,0.9,1,6.83
Stephen Warnock,Aston Villa,37,"D(CL),M(L)",19,1710,2.9,2.7,1.2,0.2,4,0.9,0.3,-,6.83
Martin Skrtel,Liverpool,34,D(C),38,3420,1.2,1.5,1.1,0.5,6.8,0.3,0.8,1,6.83
Peter Crouch,Tottenham,38,FW,20(14),1935,0.4,0.2,1.1,-,1.6,0.1,0.1,1,6.83
Ali Al Habsi,Wigan,37,GK,34,3060,-,-,-,-,1.1,-,-,-,6.82
Ryan Bertrand,Chelsea,29,"D(CL),M(L)",0(1),33,1,-,-,-,-,-,-,-,6.82
José Bosingwa,Chelsea,36,D(CLR),13(7),1263,1.7,1.9,0.4,0.1,1.4,0.7,0.2,1,6.82
Stephen Kelly,Fulham,35,D(LR),8(2),729,2.2,1,0.9,0.4,5.6,0.7,0.1,-,6.82
Maynor Figueroa,Wigan,36,"D(CL),M(L)",32(1),2812,2.6,2.1,1.2,0.2,4.3,0.8,0.2,-,6.82
Wes Brown,Manchester United,39,D(C),4(3),427,1.9,2.1,1.1,0.3,3.6,0.7,0.4,-,6.82
Fabricio Coloccini,Newcastle United,37,D(C),35,3082,2,2.6,0.4,1.8,4.9,0.6,0.3,1,6.81
Christophe Berra,Wolverhampton Wanderers,34,D(C),31(1),2790,1.6,1.8,1.4,1.6,8.7,0.5,0.8,-,6.81
Sotirios Kyrgiakos,Liverpool,39,"D(L),DMC",10(6),1080,1.6,0.7,0.8,0.2,5.9,0.1,0.4,-,6.81
Danny Gabbidon,West Ham,39,D(C),24(2),2181,1.9,1.3,0.7,0.3,5.7,0.5,1,-,6.81
Damien Duff,Fulham,40,M(LR),22(2),1884,1.5,0.9,0.7,-,1,0.3,0.1,-,6.81
Steven Taylor,Newcastle United,33,D(C),12(2),1008,0.4,1.3,0.4,0.6,5.2,0.3,1.4,-,6.81
Wojciech Szczesny,Arsenal,29,GK,15,1350,-,-,0.1,-,1.3,-,-,-,6.80
Kevin Doyle,Wolverhampton Wanderers,35,"M(C),FW",25(1),2188,1,0.3,1.4,-,0.7,0.2,0.1,-,6.80
