Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Dominic Calvert-Lewin,Everton,22,"AM(L),FW",18(14),1876,4,6,4,-,1.3,60.9,4.2,2,6.72
Ryan Fraser,Bournemouth,25,M(CLR),23(3),2010,5,3,-,-,1.2,76.6,0.3,1,6.71
Zanka,Huddersfield,29,D(C),38,3420,-,2,6,-,0.3,76.7,2.3,1,6.71
Jonjo Shelvey,Newcastle United,27,M(C),25(5),2269,1,3,2,2,1.4,72.4,0.7,1,6.70
Sam Byram,West Ham,25,"D(R),M(R)",2(3),247,-,-,1,-,0.8,58.3,2.4,-,6.70
Bruno,Brighton,38,"D(R),M(R)",23(2),2018,-,-,3,-,0.1,82,1.1,-,6.70
Ashley Williams,Everton,34,D(C),20(4),1835,1,-,3,1,0.5,80.7,2.2,1,6.70
Alex Pritchard,Huddersfield,26,AM(CLR),12(2),1003,1,1,1,-,1.4,71.5,0.1,-,6.70
Loris Karius,Liverpool,26,GK,19,1710,-,-,1,-,-,67.2,0.4,-,6.70
Kieran Gibbs,West Bromwich Albion,29,"D(L),M(L)",32(1),2831,-,1,3,-,0.3,75,1.3,-,6.69
Scott Dann,Crystal Palace,32,D(C),16(1),1435,1,-,4,-,1.1,79.9,2.9,-,6.69
Rob Holding,Arsenal,23,D(CR),9(3),820,-,-,3,-,0.1,84.6,2.3,-,6.69
Andy Carroll,West Ham,30,FW,7(9),748,3,-,5,1,1.8,61.3,4.8,1,6.69
Aaron Cresswell,West Ham,29,"D(CL),M(L)",35(1),3073,1,7,7,-,0.6,77.1,1.6,-,6.69
Ederson,Manchester City,25,GK,37,3197,-,-,1,-,-,85.3,0.3,1,6.68
Toby Alderweireld,Tottenham,30,D(CR),13(1),1177,-,-,3,-,0.7,85.8,1,-,6.68
Sofiane Boufal,Southampton,25,"AM(CLR),FW",11(15),1215,2,2,1,-,1.2,78.6,0.2,1,6.68
Leroy Fer,Swansea,29,M(CL),15(5),1399,1,1,5,-,0.6,81,2.1,-,6.67
Geoff Cameron,Stoke,33,"D(CLR),DMC",17(3),1526,-,-,2,-,0.3,72.3,2,-,6.67
Jan Bednarek,Southampton,23,D(C),5,428,1,-,1,-,0.2,75.1,1.4,-,6.67
Per Mertesacker,Arsenal,34,D(C),4(2),365,1,-,-,-,0.3,91.5,3.8,1,6.67
Michael Carrick,Manchester United,37,"D(C),M(C)",1(1),109,-,-,-,-,1,84.8,-,-,6.67
Boaz Myhill,West Bromwich Albion,36,GK,1,90,-,-,1,-,-,52.6,-,-,6.66
Tom Cleverley,Watford,29,M(CLR),22(1),1905,1,2,1,1,0.7,82.3,1,-,6.66
Pedro,Chelsea,31,M(CLR),17(14),1524,4,2,1,-,1.8,83,-,-,6.66
Victor Lindelöf,Manchester United,24,D(CR),13(4),1284,-,-,1,-,0.1,90.8,1.3,-,6.66
Ryan Bertrand,Southampton,29,"D(CL),M(L)",35,3137,-,4,2,-,0.6,78.9,1.3,-,6.66
Jeffrey Schlupp,Crystal Palace,26,"D(L),M(CL)",21(3),1748,-,1,3,-,0.6,74.2,1.6,-,6.66
Karl Darlow,Newcastle United,28,GK,10,900,-,-,-,-,-,46.1,0.3,1,6.66
Ainsley Maitland-Niles,Arsenal,21,"D(LR),M(CLR)",8(7),909,-,-,1,-,0.3,85.3,0.4,-,6.65
Marcos Rojo,Manchester United,29,D(CL),8(1),642,-,-,6,-,0.6,81.6,1.8,-,6.65
Konstantinos Stafylidis,Stoke,25,"D(L),DMC,M(L)",4(1),335,-,-,-,-,0.8,77.7,0.6,-,6.65
Jordon Ibe,Bournemouth,23,M(CLR),22(10),2002,2,6,1,-,1.7,80.4,0.1,2,6.65
Willy Caballero,Chelsea,37,GK,3,270,-,-,-,-,-,69.3,0.7,-,6.65
Adrian Mariappa,Watford,32,D(CR),24(4),2209,-,-,4,-,0.4,77,3.2,-,6.65
Charlie Daniels,Bournemouth,32,"D(L),M(L)",34(1),3005,1,3,-,-,0.6,78.7,1.3,-,6.64
Emerson,Chelsea,24,"D(L),M(L)",3(2),279,-,1,-,-,0.4,80.2,0.6,-,6.64
Molla Wagué,Watford,28,D(C),5(1),440,1,-,-,-,0.5,74.5,2.7,-,6.64
Victor Wanyama,Tottenham,28,DMC,8(10),839,1,-,2,-,0.7,87.2,1,-,6.64
André Ayew,Swansea,29,"M(CLR),FW",10(2),951,-,2,3,-,1.1,80.5,2.4,-,6.64
Heurelho Gomes,Watford,38,GK,24,2129,-,-,-,-,-,55.9,0.5,-,6.64
Oumar Niasse,Everton,29,FW,10(12),1083,8,2,2,-,1.7,62.4,1.5,1,6.64
Nathan Redmond,Southampton,25,"AM(CLR),FW",22(9),1947,1,3,3,-,1.4,76.7,0.1,2,6.64
Steven Davis,Southampton,34,M(CLR),17(6),1521,3,-,-,-,0.6,83.6,0.6,-,6.64
Wayne Rooney,Everton,33,"M(CLR),FW",27(4),2284,10,2,5,-,1.5,77.7,0.8,2,6.64
Matty James,Leicester,27,DMC,11(2),995,-,-,2,-,0.8,81.4,1.5,-,6.63
Scott Arfield,Burnley,30,AM(CLR),15(3),1337,2,1,3,-,1,69.1,0.7,-,6.63
Moritz Bauer,Stoke,27,"D(R),M(R)",15,1309,-,-,4,-,0.2,65.6,1.3,-,6.63
Jordan Pickford,Everton,25,GK,38,3420,-,-,-,-,-,44.5,0.5,-,6.63
Thibaut Courtois,Chelsea,27,GK,35,3150,-,-,2,-,-,70.4,0.1,-,6.63
Julian Speroni,Crystal Palace,40,GK,11,990,-,-,-,-,-,44.2,0.2,1,6.63
José Izquierdo,Brighton,26,AM(L),23(9),1989,5,3,2,-,1.6,78.4,0.5,-,6.62
Grzegorz Krychowiak,West Bromwich Albion,29,"D(C),M(C)",20(7),1643,-,2,2,-,0.6,78.4,1,-,6.62
Winston Reid,West Ham,30,D(C),17,1454,-,-,5,-,0.3,81.8,2.6,-,6.62
Jay Rodriguez,West Bromwich Albion,29,"AM(CLR),FW",31(6),2824,7,1,2,-,1.9,72.4,2.1,2,6.62
Guido Carrillo,Southampton,28,FW,5(2),452,-,1,-,-,1.6,65.9,4.6,-,6.62
André Carrillo,Watford,28,AM(LR),16(12),1537,1,2,2,-,0.9,76.6,0.5,1,6.62
Matteo Darmian,Manchester United,29,"D(CLR),M(LR)",5(3),444,-,-,-,-,0.3,83.6,0.8,1,6.61
Kyle Bartley,Swansea,28,D(C),2(3),234,-,-,2,-,0.4,80.9,2.8,-,6.61
Troy Deeney,Watford,31,FW,20(9),1842,5,2,1,1,1.2,56.6,4.7,1,6.61
Wes Morgan,Leicester,35,D(C),32,2818,-,-,4,-,0.4,81.1,2.9,-,6.61
Pierre-Emile Højbjerg,Southampton,23,M(C),19(4),1671,-,-,6,-,0.7,85,1.2,-,6.61
Davide Zappacosta,Chelsea,27,"D(R),M(R)",12(10),1096,1,1,-,-,1.1,84.9,0.6,-,6.61
Craig Cathcart,Watford,30,D(CR),5(2),495,-,-,1,-,0.3,77.3,1.4,-,6.61
Kasper Schmeichel,Leicester,32,GK,33,2966,-,-,3,-,-,49.6,0.4,3,6.61
Ki Sung-yueng,Swansea,30,DMC,21(4),1870,2,2,2,-,0.8,88,0.2,1,6.61
Ander Herrera,Manchester United,29,M(C),13(13),1262,-,2,5,-,0.5,87.6,0.3,-,6.60
Solly March,Brighton,24,AM(CLR),18(18),1844,1,1,3,-,0.8,77.8,0.6,1,6.60
Tomer Hemed,Brighton,32,FW,9(7),848,2,2,-,-,1.1,62,4.1,1,6.60
Gaëtan Bong,Brighton,31,D(L),25,2238,-,-,2,-,0.2,70.5,1.2,-,6.59
Glenn Murray,Brighton,35,FW,25(10),2198,12,-,9,-,1.5,55.1,3.3,3,6.59
James Ward-Prowse,Southampton,24,M(CR),20(10),1717,3,3,3,-,0.9,78.8,0.7,1,6.58
Aaron Lennon,Burnley,32,M(LR),13(1),1125,-,2,2,-,0.7,70.8,0.5,-,6.58
Chicharito,West Ham,31,FW,16(12),1544,8,-,3,-,1,73.2,0.5,1,6.58
Danny Simpson,Leicester,32,D(R),27(1),2313,-,-,4,-,0.1,74.4,1.4,-,6.58
Dan Gosling,Bournemouth,29,M(C),21(7),1944,2,1,8,-,0.8,77.2,1.9,-,6.58
Shinji Okazaki,Leicester,33,"AM(CLR),FW",17(10),1330,6,2,2,-,1,73.3,1.1,1,6.58
Laurent Depoitre,Huddersfield,30,FW,18(15),1811,6,1,1,-,0.8,57.1,3.8,4,6.58
Allan Nyom,West Bromwich Albion,31,"D(LR),M(R)",25(4),2309,-,1,7,-,0.1,76.2,0.8,1,6.57
Cédric Soares,Southampton,27,"D(R),M(R)",32,2797,-,3,3,-,0.7,73.3,1,-,6.57
Timothy Fosu-Mensah,Crystal Palace,21,D(CR),17(4),1594,-,-,2,-,0.4,74.5,0.9,-,6.57
Ashley Barnes,Burnley,29,"AM(CL),FW",21(15),2159,9,-,10,-,1.7,60.8,2.5,1,6.57
Eliaquim Mangala,Manchester City,28,D(C),4(5),483,-,-,-,-,0.1,91.6,1.3,-,6.57
Gareth Barry,West Bromwich Albion,38,M(C),22(3),1927,1,1,4,-,0.6,76.5,1.3,-,6.57
Morgan Schneiderlin,Everton,29,DMC,24(6),2129,-,-,5,1,0.2,83.9,1.2,-,6.57
Jonas Lössl,Huddersfield,30,GK,38,3420,-,1,1,-,-,56.4,0.4,1,6.57
Sebastian Prödl,Watford,32,D(C),17(4),1568,-,-,5,-,0.4,78.2,2.1,-,6.54
Rajiv van La Parra,Huddersfield,28,"AM(LR),FW",26(7),2146,3,-,3,1,1.3,79.5,0.4,1,6.54
Callum Wilson,Bournemouth,27,FW,23(5),1991,8,2,-,-,1.9,70.5,0.8,2,6.53
Sam Clucas,Swansea,28,"D(L),M(CL)",23(6),2045,3,1,2,-,0.7,83.6,1.3,-,6.53
Shane Long,Southampton,32,"AM(R),FW",15(15),1580,2,1,6,-,1.1,66.8,2.6,-,6.53
Jake Livermore,West Bromwich Albion,29,"D(C),DMC",30(4),2675,2,2,5,-,0.4,78.6,0.7,-,6.53
Isaac Hayden,Newcastle United,24,DMC,15(11),1372,1,-,7,-,0.5,75.3,2,-,6.53
Charlie Austin,Southampton,29,FW,10(14),1030,7,-,2,-,2,68.4,1.7,1,6.53
Alex McCarthy,Southampton,29,GK,18,1620,-,-,2,-,-,38.4,0.6,-,6.53
Kevin Wimmer,Stoke,26,D(C),14(3),1322,-,-,5,-,0.1,76.8,1.1,-,6.52
Asmir Begovic,Bournemouth,32,GK,38,3420,-,-,2,-,-,51.3,0.3,-,6.52
Erik Lamela,Tottenham,27,AM(CLR),7(18),832,2,2,4,-,0.8,82.7,0.2,-,6.52
Tom Carroll,Swansea,27,M(CL),28(9),2570,-,4,3,-,0.5,82.6,0.3,-,6.52
Danny Welbeck,Arsenal,28,"AM(CLR),FW",12(16),1185,5,2,1,-,1.1,79.8,0.9,2,6.52
Chris Löwe,Huddersfield,30,"D(L),M(L)",19(4),1594,-,-,1,-,0.3,72.5,0.5,-,6.51
Fraser Forster,Southampton,31,GK,20,1800,-,-,-,-,-,43,0.1,-,6.51
Tommy Smith,Huddersfield,27,D(CR),21(3),1908,-,1,7,-,0.3,70.7,0.8,1,6.51
Roberto Pereyra,Watford,28,M(CLR),18(14),1622,5,2,3,-,1,84.9,0.1,1,6.51
Miguel Britos,Watford,33,D(CL),10(2),798,1,-,3,1,0.3,80.7,2.3,-,6.50
Yaya Touré,Manchester City,36,M(C),1(9),228,-,2,1,-,0.5,93.8,0.5,-,6.50
Christian Atsu,Newcastle United,27,AM(CLR),19(9),1782,2,2,1,-,1.3,77.2,0.5,-,6.50
Florent Hadergjonaj,Huddersfield,24,"D(R),M(R)",19(4),1673,-,1,3,-,0.3,66.8,0.7,-,6.50
Ben Foster,West Bromwich Albion,36,GK,37,3330,-,-,2,-,-,46.1,0.1,-,6.50
Javier Manquillo,Newcastle United,25,"D(LR),M(R)",20(1),1759,-,1,2,-,0.1,75,1,-,6.49
Dwight Gayle,Newcastle United,28,"AM(L),FW",23(12),1961,6,3,3,-,1.6,72.3,1.9,2,6.49
Thomas Edwards,Stoke,20,D(R),6,483,-,-,-,-,0.2,71.6,1.3,-,6.49
Wilfried Bony,Swansea,30,FW,8(7),705,2,-,2,-,1.3,63,2.9,1,6.49
Harry Winks,Tottenham,23,DMC,9(7),772,-,1,-,-,0.2,90,0.3,-,6.49
Declan Rice,West Ham,20,"D(C),DMC",15(11),1424,-,-,1,-,0.2,78.6,1.2,-,6.49
Nordin Amrabat,Watford,32,"M(CLR),FW",3,200,-,-,-,-,0.3,60.6,1,-,6.49
Simon Mignolet,Liverpool,31,GK,19,1710,-,-,3,-,-,69.5,0.2,-,6.49
Darren Fletcher,Stoke,35,M(C),25(2),2223,1,1,-,-,0.4,78.5,0.8,-,6.48
Lucas Moura,Tottenham,26,"AM(CLR),FW",2(4),208,-,1,-,-,0.8,77.9,0.7,-,6.48
Scott McTominay,Manchester United,22,DMC,7(6),630,-,-,2,-,0.1,88,0.9,-,6.48
Philip Billing,Huddersfield,23,DMC,8(8),760,-,-,3,-,0.4,75.7,1.6,-,6.48
Kelechi Iheanacho,Leicester,22,"AM(C),FW",7(14),827,3,3,2,-,1.4,79.3,0.3,-,6.48
Daniel Drinkwater,Chelsea,29,DMC,5(7),522,1,-,-,-,0.5,86,-,-,6.48
James Morrison,West Bromwich Albion,33,M(CR),2(2),206,1,-,-,-,1,87.5,-,-,6.48
Harry Arter,Bournemouth,29,M(C),11(2),962,1,-,4,-,0.8,87.4,0.5,-,6.47
Sam Field,West Bromwich Albion,21,M(C),8(3),541,1,-,3,-,0.5,75.9,0.7,-,6.47
Mohamed Elneny,Arsenal,26,DMC,11(2),870,-,1,3,1,0.6,93.7,0.5,-,6.47
Fousseni Diabaté,Leicester,23,"AM(R),FW",5(9),583,-,1,1,-,0.4,78.9,1,-,6.47
Renato Sanches,Swansea,21,M(C),9(3),704,-,-,1,-,1,83.6,0.2,-,6.47
Moussa Sissoko,Tottenham,29,M(CR),15(18),1396,1,1,3,-,0.6,83.5,0.5,-,6.46
Tom Heaton,Burnley,33,GK,4,306,-,-,-,-,-,51.1,0.3,-,6.46
Sam Vokes,Burnley,29,FW,7(23),980,4,1,3,-,1.1,49.4,4.1,1,6.46
Markus Suttner,Brighton,32,"D(L),M(L)",13(1),1178,-,-,-,-,0.2,75.8,1,-,6.46
Elias Kachunga,Huddersfield,27,"AM(CLR),FW",17(2),1338,1,1,1,-,0.6,66.4,0.9,-,6.46
Ramadan Sobhi,Stoke,22,AM(CL),12(12),1234,2,-,2,-,0.5,77,0.5,-,6.46
Olivier Giroud,Arsenal,32,FW,1(15),375,4,-,-,-,1.1,69.9,1.4,-,6.46
Tom Ince,Huddersfield,27,AM(CLR),27(6),2456,2,-,-,-,2.1,79.6,0.5,-,6.45
Demarai Gray,Leicester,23,"AM(CLR),FW",17(18),1693,3,1,2,-,1,79.4,0.1,1,6.45
Claudio Yacob,West Bromwich Albion,31,DMC,9(7),902,-,-,5,-,0.5,83.4,1.1,-,6.44
Reiss Nelson,Arsenal,19,M(R),2(1),146,-,-,-,-,0.7,92.4,0.3,-,6.44
Martin Kelly,Crystal Palace,29,D(CLR),12(3),1196,-,-,1,-,0.3,74.1,1.8,-,6.43
Aleksandar Mitrovic,Newcastle United,24,FW,0(6),89,1,-,-,-,0.7,72.2,1,-,6.43
Jesé,Stoke,26,"AM(LR),FW",8(5),617,1,1,-,-,1,77.4,-,-,6.43
Bruno Martins Indi,Stoke,27,D(CL),14(3),1246,-,-,3,-,0.2,80.1,1.5,-,6.43
Sullay Kaikai,Crystal Palace,23,AM(L),0(1),13,-,-,-,-,-,66.7,-,-,6.42
André Ayew,West Ham,29,"M(CLR),FW",9(9),892,3,2,2,-,0.7,76.7,0.9,-,6.42
Ashley Westwood,Burnley,29,DMC,12(7),1108,-,1,2,-,0.4,81.6,0.5,-,6.41
Tom Davies,Everton,21,M(C),20(13),1905,2,1,7,-,0.6,78,0.6,-,6.41
Bakary Sako,Crystal Palace,31,"M(L),FW",4(12),469,3,-,-,-,1.1,66.4,0.7,1,6.41
Andy King,Swansea,30,M(C),9(2),719,2,-,1,-,0.7,84,0.5,-,6.41
Tammy Abraham,Swansea,21,FW,15(16),1721,5,1,-,-,1.4,67.7,1.3,2,6.41
Dominic Solanke,Liverpool,21,FW,5(16),583,1,1,-,-,1,75.1,1,-,6.40
Connor Goldson,Brighton,26,D(C),2(1),199,-,-,1,-,1,73.5,3.3,-,6.40
Adrien Silva,Leicester,30,M(C),9(3),763,-,1,3,-,0.9,81.5,0.9,-,6.40
Ezequiel Schelotto,Brighton,30,"D(R),M(LR)",15(5),1316,-,-,3,-,0.3,75.6,1.4,-,6.39
Edimilson Fernandes,West Ham,23,M(CR),9(5),846,-,1,1,-,0.5,78.4,0.7,-,6.39
Collin Quaner,Huddersfield,28,"AM(R),FW",13(13),1273,-,4,4,-,0.6,74.2,0.6,-,6.39
Daniel Amartey,Leicester,24,"D(R),DMC",6(2),488,-,-,-,1,-,79.6,1.3,-,6.39
Michy Batshuayi,Chelsea,25,FW,3(9),353,2,1,-,-,1.1,69.1,0.6,-,6.38
James McClean,West Bromwich Albion,30,"M(CLR),FW",14(16),1397,1,-,7,-,1,72.4,0.5,-,6.38
Scott Malone,Huddersfield,28,D(L),12(10),1118,-,1,3,-,0.4,72,0.6,-,6.38
Jermain Defoe,Bournemouth,36,"AM(R),FW",11(13),1085,4,1,1,-,1.1,74,0.1,1,6.38
Callum Hudson-Odoi,Chelsea,18,AM(R),0(2),27,-,-,-,-,1,75,-,-,6.38
Liam Rosenior,Brighton,34,"D(LR),M(LR)",1(2),163,-,-,-,-,0.7,72.3,0.7,-,6.38
Ross Barkley,Chelsea,25,M(CLR),2,131,-,-,-,-,1,76,1,-,6.37
Uwe Hünemeier,Brighton,33,D(C),0(1),17,-,-,-,-,-,25,2,-,6.37
Stefano Okaka,Watford,29,FW,3(12),446,1,1,2,-,0.7,66.2,1.5,-,6.37
Ramiro Funes Mori,Everton,28,"D(C),DMC",1(3),121,-,-,1,-,0.3,77.8,1.8,-,6.37
Nikola Vlasic,Everton,21,AM(CR),7(5),577,-,-,-,-,0.4,73.9,0.4,-,6.36
Connor Roberts,Swansea,23,"D(LR),M(R)",3(1),268,-,-,-,-,-,80,0.8,-,6.36
Aaron Lennon,Everton,32,M(LR),9(6),795,-,-,-,-,0.3,69.1,0.3,-,6.36
Danny Williams,Huddersfield,30,M(C),11(9),1118,-,-,2,-,0.6,77.1,0.5,-,6.35
Orestis Karnezis,Watford,33,GK,14(1),1291,-,-,-,-,-,44.8,0.3,-,6.34
Charly Musonda,Chelsea,22,AM(LR),0(3),35,-,1,-,-,0.7,83.3,0.3,-,6.34
Yannick Bolasie,Everton,30,"AM(LR),FW",11(5),856,1,-,-,-,1.2,62.9,0.8,-,6.34
Andy King,Leicester,30,M(C),5(6),536,1,-,1,-,0.5,78.6,0.9,-,6.33
Jeff Hendrick,Burnley,27,M(CR),29(5),2343,2,2,1,-,0.7,81,0.4,-,6.33
Danny Ings,Liverpool,26,"AM(C),FW",3(5),265,1,-,-,-,1,61.8,0.5,-,6.33
Martin Olsson,Swansea,31,"D(L),M(L)",36,3154,-,1,7,-,0.5,73.5,1.3,-,6.32
Luciano Narsingh,Swansea,28,AM(LR),5(13),619,1,-,-,-,0.5,80.9,0.1,-,6.32
Jairo Riedewald,Crystal Palace,22,"D(CL),DMC",4(8),436,-,-,-,-,0.1,79.4,0.3,-,6.32
Kasey Palmer,Huddersfield,22,AM(CR),1(3),169,-,-,2,-,0.5,77.4,0.5,-,6.32
Nacer Chadli,West Bromwich Albion,29,M(CLR),2(3),216,1,-,1,-,0.8,76.8,0.2,-,6.32
Ademola Lookman,Everton,21,"AM(CLR),FW",1(6),154,-,1,-,-,0.4,84.4,0.1,-,6.31
Rekeem Harper,West Bromwich Albion,19,M(C),0(1),20,-,-,-,-,-,80,-,-,6.31
Charlie Adam,Stoke,33,M(C),5(6),409,-,-,2,1,0.9,63.4,0.6,-,6.31
Marc Pugh,Bournemouth,32,AM(CL),11(9),983,-,-,2,-,1,80.2,0.4,-,6.31
Manolo Gabbiadini,Southampton,27,"AM(CLR),FW",11(17),1076,5,-,2,-,0.8,70.9,0.5,-,6.30
Phil Foden,Manchester City,19,M(C),0(5),45,-,1,-,-,-,90.9,-,-,6.30
Konstantinos Mavropanos,Arsenal,21,D(C),3,195,-,-,-,1,-,88.3,1.3,-,6.30
Abdelhamid Sabiri,Huddersfield,22,AM(L),2(3),221,-,1,1,-,1,67.3,2.8,-,6.30
Jacob Murphy,Newcastle United,24,AM(LR),13(12),1145,1,1,-,-,0.9,65.5,0.3,-,6.29
Patrice Evra,West Ham,38,"D(CL),M(L)",3(2),229,-,-,-,-,-,70.1,1.4,-,6.29
Ben Watson,Watford,33,M(C),6(2),459,-,-,1,-,0.1,82.2,1.3,-,6.29
Lys Mousset,Bournemouth,23,FW,4(19),585,2,-,1,-,1,63.4,0.3,-,6.29
Hal Robson-Kanu,West Bromwich Albion,30,"AM(LR),FW",8(13),822,2,-,2,1,0.9,66.8,1.1,1,6.28
Roque Mesa,Swansea,30,DMC,9(2),758,-,-,3,-,0.6,86.4,0.2,-,6.28
Nathan Dyer,Swansea,31,M(LR),16(8),1313,-,-,2,-,0.4,81.1,0.2,-,6.28
Josh Sims,Southampton,22,AM(R),1(5),161,-,-,-,-,1.8,77.4,0.7,-,6.28
Nathaniel Clyne,Liverpool,28,"D(LR),M(R)",2(1),174,-,-,1,-,0.7,79.8,1,-,6.27
Leonardo Ulloa,Brighton,32,FW,2(8),262,1,-,-,-,0.2,71.7,2.3,-,6.27
Hamza Choudhury,Leicester,21,M(C),4(4),377,-,1,1,-,0.3,84.1,-,-,6.27
Joe Hart,West Ham,32,GK,19,1710,-,1,-,-,-,44.3,0.2,1,6.27
Rolando Aarons,Newcastle United,23,AM(L),1(3),137,-,-,-,-,0.5,68.3,0.3,-,6.26
Beram Kayal,Brighton,31,DMC,8(11),740,-,-,2,-,0.2,78.9,0.4,-,6.26
Leon Britton,Swansea,36,M(C),4(1),305,-,-,1,-,-,92.7,-,-,6.26
Damien Delaney,Crystal Palace,37,D(C),1(1),95,-,-,-,-,-,78.9,-,-,6.26
Oliver McBurnie,Swansea,23,"AM(CL),FW",2(9),269,-,1,-,-,0.5,68.7,2,-,6.26
James McCarthy,Everton,28,M(C),3(1),207,-,-,-,-,0.3,74.2,1,-,6.25
Lee Grant,Stoke,36,GK,3,270,-,-,-,-,-,56.4,-,-,6.25
Oliver Burke,West Bromwich Albion,22,"AM(R),FW",2(13),358,-,2,-,-,0.3,79.3,0.3,-,6.25
Levi Lumeka,Crystal Palace,20,Forward,0(1),25,-,-,-,-,1,71.4,-,-,6.25
Glen Johnson,Stoke,34,"D(CLR),M(R)",7(2),550,-,-,3,-,0.2,66.5,0.7,-,6.25
Andre Gray,Watford,28,FW,16(15),1499,5,2,1,-,1.1,71.9,0.5,-,6.24
Muhamed Besic,Everton,26,DMC,0(2),46,-,-,-,-,-,96.4,1,-,6.24
Ethan Ampadu,Chelsea,18,Defender,0(1),10,-,-,-,-,-,100,1,-,6.23
Islam Slimani,Leicester,31,FW,2(10),241,1,1,-,-,0.6,69.6,0.8,-,6.23
Gareth McAuley,West Bromwich Albion,39,D(C),5(4),456,-,-,-,-,-,64.8,1.7,-,6.23
Sam McQueen,Southampton,24,D(L),1(6),142,-,-,-,-,0.1,73,-,-,6.22
Adam Lallana,Liverpool,31,AM(CLR),1(11),235,-,-,1,-,0.9,85.9,0.3,-,6.22
Martin Cranie,Huddersfield,32,D(CR),2(1),180,-,-,-,-,-,78.9,0.7,-,6.21
Georges-Kévin Nkoudou,Burnley,24,AM(LR),2(6),224,-,-,1,-,0.5,79.5,-,-,6.21
Tyrone Mings,Bournemouth,26,D(CL),3(1),203,-,-,1,-,0.3,77.9,0.5,-,6.20
Zlatan Ibrahimovic,Manchester United,37,FW,1(4),103,-,-,-,-,0.8,76.3,1,-,6.20
Fernando Llorente,Tottenham,34,FW,1(15),227,1,-,1,-,0.4,68.2,0.9,-,6.20
Dodi Lukebakio,Watford,21,"AM(R),FW",0(1),16,-,-,-,-,1,100,-,-,6.19
Benik Afobe,Bournemouth,26,"AM(C),FW",5(12),535,-,-,-,-,0.5,73.7,1.4,-,6.19
Islam Slimani,Newcastle United,31,FW,1(3),131,-,-,1,-,-,64.4,0.8,-,6.18
Reece Oxford,West Ham,20,D(C),0(1),4,-,-,-,-,-,-,-,-,6.18
Kevin Mirallas,Everton,31,"M(CLR),FW",2(3),138,-,-,1,-,0.8,81.5,0.4,-,6.18
Isaiah Brown,Brighton,22,"AM(CL),FW",4(9),307,-,-,-,-,0.1,69.8,1,-,6.17
Angel Rangel,Swansea,36,D(R),2(2),155,-,-,-,-,-,87.4,0.3,-,6.16
Joe Lolley,Huddersfield,26,AM(CLR),2(4),219,1,-,1,-,0.5,78.5,0.5,-,6.15
Josh Cullen,West Ham,23,M(C),0(2),6,-,-,-,-,-,75,-,-,6.15
Diafra Sakho,West Ham,29,FW,0(14),296,2,-,2,-,0.6,60.9,1.1,-,6.14
Jürgen Locadia,Brighton,25,"AM(LR),FW",3(3),224,1,1,-,-,1,70.6,0.2,-,6.14
Ben Woodburn,Liverpool,19,Forward,0(1),6,-,-,-,-,-,87.5,-,-,6.14
Francis Coquelin,Arsenal,28,M(CLR),1(6),157,-,-,-,-,0.1,82.3,0.3,-,6.13
Wayne Routledge,Swansea,34,"M(CLR),FW",4(11),423,-,-,1,-,0.3,68.8,0.3,-,6.12
Davy Klaassen,Everton,26,AM(C),3(4),251,-,-,-,-,0.3,79.8,0.4,-,6.12
Marko Grujic,Liverpool,23,DMC,0(3),14,-,-,-,-,-,78.6,-,-,6.12
Leonardo Ulloa,Leicester,32,FW,0(4),19,-,-,-,-,0.3,85.7,0.8,-,6.12
Bojan,Stoke,28,"AM(CLR),FW",1,72,-,-,-,-,1,88,-,-,6.11
Jerome Sinclair,Watford,22,FW,0(4),29,-,-,-,-,-,87.5,-,-,6.11
Jordan Hugill,West Ham,27,FW,0(3),22,-,-,-,-,-,25,1.3,-,6.11
Stephen Ireland,Stoke,32,M(C),1(3),128,-,-,1,-,0.8,83.3,-,-,6.10
Daniel Sturridge,West Bromwich Albion,29,"M(R),FW",2(4),116,-,-,-,-,0.5,74.2,0.2,-,6.10
Beni Baningime,Everton,20,Midfielder,1(7),194,-,-,1,-,-,81.7,0.1,-,6.10
Theo Walcott,Arsenal,30,"M(CLR),FW",0(6),64,-,-,-,-,-,73.7,-,-,6.09
Tyrese Campbell,Stoke,19,Forward,0(4),76,-,-,-,-,0.5,52.9,0.5,-,6.08
Brahim Díaz,Manchester City,19,AM(L),0(5),50,-,-,-,-,0.6,89.3,-,-,6.08
Jamie Murphy,Brighton,29,AM(L),1(3),166,-,-,-,-,0.3,86,-,-,6.08
Jason Puncheon,Crystal Palace,33,M(CLR),6(4),571,-,-,5,-,1,84,0.4,-,6.07
Saido Berahino,Stoke,25,"AM(CLR),FW",3(12),486,-,1,-,-,0.7,77.9,0.4,-,6.06
Eddie Nketiah,Arsenal,20,Forward,0(3),17,-,-,-,-,0.3,85.7,-,-,6.05
Pape Souaré,Crystal Palace,29,"D(L),M(L)",0(1),8,-,-,-,-,-,88.9,-,-,6.05
Joe Willock,Arsenal,19,AM(C),1(1),82,-,-,-,-,0.5,77.5,-,-,6.04
Massadio Haidara,Newcastle United,26,D(L),0(1),3,-,-,-,-,-,100,-,-,6.04
Jeremie Boga,Chelsea,22,"AM(CLR),FW",1,18,-,-,-,-,-,100,-,-,6.03
