Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Davide Astori,Cagliari,32,D(C),34,3039,2.5,2.7,1.4,1.2,9.9,0.4,0.8,1,7.35
Mario Yepes,Chievo,43,D(C),31,2790,3,3.1,1.4,0.9,9.2,0.7,0.6,-,7.34
Mario Balotelli,Inter,28,FW,13(13),1396,0.7,0.7,2.2,-,0.5,0.3,-,-,7.33
Antonio Cassano,Sampdoria,36,"AM(CL),FW",30(2),2706,0.3,0.5,1.3,-,0.1,0.1,-,-,7.32
Andrea Ranocchia,Bari,31,D(C),17,1491,2.9,1.5,0.5,1.1,7.4,0.4,0.8,-,7.31
Wesley Sneijder,Inter,35,AM(CL),24(2),1943,0.9,1.2,1.2,-,-,0.3,-,-,7.31
Domenico Criscito,Genoa,32,"D(CL),M(L)",28(1),2427,3.3,2.8,1.6,0.2,6.2,0.7,0.4,-,7.29
Marek Hamsik,Napoli,31,AM(C),37,3246,0.8,0.9,0.7,-,0.8,0.2,0.1,-,7.29
Cristiano Lupatelli,Cagliari,41,Goalkeeper,1(1),135,-,-,-,-,0.5,-,-,-,7.28
Daniele Gastaldello,Sampdoria,36,D(C),33,2970,1.9,2.5,1.5,1.9,10.6,0.7,0.6,-,7.28
Sergio Floccari,Lazio,37,FW,17,1401,0.8,0.4,1.9,-,0.6,0.3,-,-,7.27
Pablo Álvarez,Catania,35,D(CLR),23(2),2124,3.5,3.1,2.2,0.3,3.4,1.1,0.6,-,7.27
Samuel Eto'o,Inter,38,"M(CL),FW",27(5),2499,1,0.8,1.4,-,-,0.3,-,-,7.26
Diego,Juventus,34,AM(CLR),31(2),2560,0.6,0.7,1.4,-,0.2,0.6,0.1,-,7.25
Esteban Cambiasso,Inter,38,"D(C),M(C)",26(4),2311,2.6,3.1,0.9,-,2,1.6,0.2,-,7.25
Salvatore Bocchetti,Genoa,32,D(C),25(3),2272,2.6,3.3,1.9,1.5,11.2,0.7,0.5,1,7.24
Ezequiel Lavezzi,Napoli,34,"AM(CLR),FW",27(3),2379,0.7,0.7,1,-,0.1,0.2,-,-,7.23
Andrea Cossu,Cagliari,39,M(CL),31(2),2583,1.3,0.8,1.3,-,0.1,0.5,0.1,-,7.23
Gianluca Grava,Napoli,42,"D(C),M(R)",22(2),1907,3.9,3.4,2,0.5,4.8,0.5,0.3,-,7.22
McDonald Mariga,Parma,32,DMC,8(1),684,4.3,2.6,1.6,-,2.9,0.6,0.7,-,7.22
Stefano Lucchini,Sampdoria,38,D(C),25(1),2178,1.9,2.5,1.2,1.6,9.2,0.8,0.7,-,7.22
Jonathan Biabiany,Parma,31,"M(LR),FW",25(4),2203,1.3,0.7,1.2,-,0.5,0.4,-,-,7.22
Giulio Migliaccio,Palermo,38,DMC,28(2),2541,2.9,2.7,1.8,0.2,5,0.8,0.6,-,7.22
Cesare Bovo,Palermo,36,D(C),29,2610,1.9,1.9,1.8,1,8.9,0.3,1.2,-,7.22
Aleksandar Kolarov,Lazio,33,"D(CL),M(L)",33,2926,1.8,2.2,1.3,0.2,3.4,0.5,0.1,-,7.21
John Arne Riise,Roma,38,D(L),34(2),3083,1.5,2.4,0.8,0.3,4.6,0.8,0.2,-,7.21
Javier Zanetti,Inter,45,"D(R),DMC,M(R)",37,3330,3.2,1.6,0.9,0.2,1.9,0.8,0.2,-,7.21
Andrea Pirlo,AC Milan,40,M(C),33(1),2951,2.1,1.6,1.3,-,0.4,0.9,0.3,-,7.20
Giandomenico Mesto,Genoa,37,"D(R),M(R)",32(4),2725,3.1,1.9,2.2,0.1,2.2,0.6,0.1,-,7.20
Jérémy Ménez,Roma,32,"M(CLR),FW",18(5),1390,1.8,1,1.7,-,0.3,0.4,-,-,7.20
Luca Antonini,AC Milan,36,"D(CL),M(L)",20(2),1768,2.1,3,0.7,0.2,3.1,0.1,0.1,-,7.19
Stefano Morrone,Parma,40,"D(C),DMC,M(R)",30(1),2713,3.8,3,2.2,-,1.5,1.3,0.3,-,7.19
Thomas Manfredini,Atalanta,39,D(C),26,2217,2.2,2.6,2.2,1.8,6.4,0.3,0.5,-,7.19
Massimo Ambrosini,AC Milan,42,M(C),26(4),2281,3.4,2.8,2.6,0.1,1.2,1.2,0.4,-,7.18
Sergio Almirón,Bari,38,M(C),20(7),1753,2.1,1.7,1.6,-,2.3,1.1,0.3,-,7.18
Cristian Ledesma,Lazio,36,M(C),13,1170,2.8,1.9,2.5,-,2.2,1,0.5,-,7.17
Nicola Belmonte,Bari,32,M(R),17(1),1524,4.3,2.8,1.7,0.3,5,0.7,0.2,1,7.17
Riccardo Montolivo,Fiorentina,34,M(C),33(3),2985,2.7,3.5,1.7,-,1.2,1.1,0.1,-,7.17
Marco Borriello,AC Milan,37,FW,27(2),2212,0.3,0.4,1.7,-,0.7,0.2,0.1,-,7.17
Fabio Quagliarella,Napoli,36,FW,32(2),2847,0.9,0.7,1.8,-,0.6,0.7,-,-,7.17
Juan Vargas,Fiorentina,35,"D(L),M(CL)",27(2),2378,1.6,1.1,1.3,-,0.8,0.2,-,-,7.16
Rafael Romo,Udinese,29,Goalkeeper,1,90,-,-,-,-,3,-,-,-,7.16
Angelo Palombo,Sampdoria,37,"D(C),DMC",36,3237,2.2,2.8,1.1,0.1,1.5,0.8,0.3,-,7.16
Jean-François Gillet,Bari,40,GK,37,3330,-,-,0.1,-,0.6,-,-,-,7.15
Jaime Valdés,Atalanta,38,AM(C),25(8),2217,1.4,0.9,1,-,0.6,0.3,-,-,7.15
Antonio Candreva,Livorno,32,M(CLR),16(3),1443,0.9,1.3,0.7,-,0.4,0.5,0.1,-,7.15
Javier Pastore,Palermo,30,AM(CLR),27(7),2358,1.7,0.9,1.4,-,0.4,0.7,0.1,-,7.15
Nelson Rivas,Livorno,36,"D(C),M(L)",16,1337,2.8,2.6,2.2,1.1,7.6,0.8,0.7,-,7.15
Roberto Baronio,Lazio,41,"D(C),DMC",22(2),1849,1.9,2.8,1.5,-,1.9,0.8,0.7,-,7.15
Daniele Galloppa,Parma,34,M(C),33(1),2669,3,2.2,1.8,-,0.8,0.9,0.1,-,7.14
Per Kroldrup,Fiorentina,39,D(C),24(1),2205,3.1,1.9,1.6,1.5,6.1,0.4,0.4,-,7.14
Mattia Cassani,Palermo,35,"D(CR),M(R)",37,3328,2.4,2.5,1.1,0.2,3.4,0.8,0.3,-,7.13
Marco Rossi,Genoa,41,M(R),26(2),2413,3,1.8,1.6,0.1,2.5,0.8,0.5,-,7.12
Guglielmo Stendardo,Lazio,38,D(C),19,1627,1.6,1.5,1.3,0.6,9.8,0.4,0.7,-,7.12
Salvatore Masiello,Bari,37,"D(L),M(L)",25(2),2344,2.5,1.7,1.6,0.1,3.7,0.4,0.1,-,7.12
Mauro Vigorito,Cagliari,29,Goalkeeper,1(1),159,-,-,-,-,0.5,-,-,-,7.12
Walter Samuel,Inter,41,D(C),25(3),2232,1.8,1.7,1.5,0.8,5.4,0.1,0.6,-,7.11
Maximiliano López,Catania,35,FW,17,1411,0.5,0.4,3.8,-,1.4,0.3,0.2,-,7.11
Dario Dainelli,Genoa,40,D(C),9(1),779,1.1,2.1,1.1,0.5,11.1,0.9,0.8,-,7.10
Michele Marcolini,Chievo,43,AM(C),28(2),2309,2.1,3,1.2,-,0.7,0.8,-,-,7.10
Tiberio Guarente,Atalanta,33,DMC,32,2816,2.3,2.8,1.8,-,1.6,1.2,0.3,-,7.10
Michael Agazzi,Cagliari,34,GK,3,270,-,-,-,-,0.3,-,-,-,7.10
Andrea Lazzari,Cagliari,34,M(C),25(8),2291,2.1,1.4,1.8,-,0.7,0.9,0.2,-,7.09
Patrick Vieira,Inter,43,"D(C),DMC",7(5),638,3.4,1.6,2.5,-,1.5,0.8,0.3,-,7.09
Nicolas Burdisso,Roma,38,D(C),32(1),2888,1.1,2.4,1,1.3,6.5,0.3,0.8,-,7.09
Giampiero Pinzi,Chievo,38,M(C),31(1),2732,3.6,1.8,2.5,-,0.8,0.8,0.3,-,7.09
Walter Gargano,Napoli,34,DMC,35(1),3063,3.4,1.6,1.8,0.1,1.1,1,0.2,-,7.09
Massimo Paci,Parma,41,D(C),23(4),2042,2.6,2.8,2.4,0.5,8.5,0.6,0.7,-,7.09
Massimo Maccarone,Robur Siena,39,FW,37,3244,0.5,0.4,1.6,-,0.1,0.4,0.1,-,7.09
Kakha Kaladze,AC Milan,41,"D(C),DMC",5(1),532,0.7,3,0.7,0.8,7.5,0.5,0.5,-,7.09
Edinson Cavani,Palermo,32,"AM(LR),FW",31(3),2617,1.1,0.9,1.3,-,0.3,0.4,-,-,7.08
Luciano,Chievo,43,M(CR),31(2),2672,3.4,2,2.8,0.1,1.4,1,0.1,-,7.08
Marco Cassetti,Roma,42,"D(C),M(R)",26(3),2337,3,2.1,1.7,0.3,4.1,0.9,0.4,-,7.08
Dusan Basta,Udinese,34,"D(R),M(R)",14(2),1295,2.6,3.1,1.6,0.3,6.1,1.1,0.5,-,7.08
Giampaolo Pazzini,Sampdoria,34,FW,37,3239,0.6,0.3,2.1,-,0.2,0.1,0.1,-,7.08
Michele Pazienza,Napoli,36,DMC,27(6),2381,2.5,2.9,2.4,-,2.1,0.5,0.5,-,7.07
Stevan Jovetic,Fiorentina,29,"AM(C),FW",26(3),2206,0.4,0.5,1.4,-,0.1,0.5,0.1,-,7.07
Marco Marchionni,Fiorentina,38,M(C),23(5),1986,1.8,0.9,1.4,-,0.4,0.3,0.1,-,7.07
Reto Ziegler,Sampdoria,33,"D(CL),M(L)",31(6),2929,2.5,2.2,0.9,0.5,2.4,0.9,0.1,-,7.07
Alessandro Del Piero,Juventus,44,"AM(CL),FW",18(5),1540,0.6,0.2,1.4,-,0.1,0.2,-,-,7.06
Christian Maggio,Napoli,37,"D(R),M(R)",33(1),2788,1.9,1.8,1.2,-,2.6,0.5,0.2,-,7.06
Dejan Stankovic,Inter,40,"D(C),M(CR),FW",24(5),2121,2.2,1.1,2,-,1.4,1.3,0.2,-,7.06
Felipe Melo,Juventus,36,M(C),28(1),2408,2.8,2.7,2.9,-,2.1,1,0.3,-,7.06
Paulo Barreto,Bari,33,FW,30(1),2434,0.7,0.5,0.8,-,-,0.3,0.1,-,7.06
Cristian Zaccardo,Parma,37,D(CR),34,2985,2,2.9,1.6,0.2,5.1,0.4,0.4,1,7.06
Gianpaolo Bellini,Atalanta,39,D(LR),29,2547,2.7,2.7,1.4,0.5,4,0.6,0.4,-,7.06
Andrea Mantovani,Chievo,35,D(C),36,3207,1.8,3.3,2.3,0.3,3.7,0.5,0.4,1,7.06
Clarence Seedorf,AC Milan,43,M(C),25(4),2221,0.8,1,0.8,-,0.8,0.3,-,-,7.06
Cristian Llama,Catania,33,AM(CL),18(5),1375,1.7,2.5,1.6,-,0.3,0.9,-,-,7.05
Cristián Zapata,Udinese,32,D(C),30(1),2645,2.7,2.3,1,1.5,8,0.3,0.5,1,7.05
Aleksander Lukovic,Udinese,36,"D(C),DMC",31(2),2839,2.3,2.4,1.5,0.5,4.3,0.6,0.5,-,7.05
Gaetano D'Agostino,Udinese,37,M(C),18(2),1602,3.5,2.2,2.4,-,1,1,0.4,-,7.05
Edgar Barreto,Atalanta,34,M(C),3(1),300,3.5,1.5,1.8,-,1,1.3,0.3,-,7.05
Rodrigo Taddei,Roma,39,M(C),25(8),2252,2.7,1.8,1.6,-,0.8,1,-,-,7.05
Luca Toni,Roma,42,FW,10(5),936,0.4,0.3,2.9,-,0.5,0.1,0.1,-,7.05
Giuseppe Mascara,Catania,39,"AM(CL),FW",33(1),2881,0.9,0.9,1.2,-,0.5,0.6,0.1,-,7.05
Gökhan Inler,Udinese,35,DMC,32(1),2762,3,2.7,2.7,-,1.9,0.8,0.3,-,7.04
Nicolás Spolli,Catania,36,D(C),22(4),2052,1.9,2.7,1.8,0.7,9,0.5,0.3,-,7.04
Marco Motta,Roma,33,"D(R),M(R)",13(3),1103,1.1,2.4,0.9,0.3,3.3,0.2,0.3,-,7.04
Simon Kjaer,Palermo,30,D(C),35,3131,2,1.7,0.9,1.2,7.9,0.5,1,-,7.03
Diego López,Cagliari,44,D(L),18,1515,0.9,1.9,1.1,0.7,8.1,0.3,0.7,-,7.03
Gaby Mudingayi,Bologna,37,M(C),21(7),2060,3.4,3,2.8,-,1.9,0.8,0.4,-,7.03
Adailton,Bologna,42,"AM(C),FW",24(7),1986,0.7,0.5,1.6,-,0.3,0.5,0.1,-,7.02
Simone Vergassola,Robur Siena,43,DMC,34,3015,2.4,2.7,1.3,-,1.2,1,0.1,-,7.02
Dario Knezevic,Livorno,37,D(C),25(2),2260,1.6,3.1,0.9,0.9,6.7,0.2,0.6,-,7.02
Giacomo Tedesco,Bologna,43,M(C),5(3),479,1.5,1.5,2.8,-,0.9,0.4,0.4,-,7.02
Vangelis Moras,Bologna,37,D(C),17(3),1525,1.7,2.5,1.3,0.5,6.6,0.6,0.7,-,7.02
Emiliano Viviano,Bologna,33,GK,34,3060,-,-,-,-,0.7,-,-,-,7.01
Antonio Floro Flores,Udinese,36,"AM(L),FW",25(7),2145,0.7,0.4,1.4,-,0.8,0.2,0.1,-,7.01
Massimo Donati,Bari,38,"D(C),DMC",26(6),2420,2.3,1.9,1.6,0.1,2,0.9,0.4,-,7.01
Mohamed Sissoko,Juventus,34,M(C),14(3),1207,3.6,2.3,2.3,0.1,1.6,1.1,0.1,-,7.01
Philippe Mexes,Roma,37,D(C),16(3),1400,1.5,2,1.5,2,7.4,0.5,0.5,-,7.01
Simone Del Nero,Lazio,37,AM(C),6(1),514,3,2.1,1.1,-,2.7,1,0.4,-,7.01
Francesco Valiani,Parma,38,M(C),14,1225,3.1,1.9,1.7,0.1,1.7,1.3,0.4,-,7.01
Jeda,Cagliari,40,"AM(C),FW",21(11),1888,0.7,0.5,1,-,1.1,0.2,0.1,-,7.00
Kwadwo Asamoah,Udinese,30,"D(L),M(CL)",24(1),2140,1.6,1.7,1.2,-,1.4,0.2,0.1,-,7.00
Marco Biagianti,Catania,35,M(C),35(1),2960,2.5,2.8,1.8,-,1.3,0.5,0.3,-,7.00
Leonardo Migliónico,Livorno,39,"D(C),M(L)",12(1),972,1.8,2.2,0.8,0.7,6.1,0.8,0.9,-,7.00
Simone Pepe,Udinese,35,M(C),25(7),2208,0.9,0.9,0.8,-,0.7,0.5,0.1,-,7.00
Federico Balzaretti,Palermo,37,D(L),34,2922,2.3,1.7,1.1,0.1,2.9,0.7,0.4,-,6.99
Rodrigo Palacio,Genoa,37,"AM(CLR),FW",23(8),1911,1,1,1.3,-,0.6,0.4,0.1,-,6.99
Ignazio Abate,AC Milan,32,"D(R),M(R)",22(8),2028,3.1,1.7,0.6,0.5,2.1,0.3,0.2,-,6.99
David Beckham,AC Milan,44,"M(C),FW",7(4),667,0.9,0.7,1.2,0.1,0.4,0.2,0.2,-,6.99
Edgar Alvarez,Bari,39,"D(C),M(R),FW",37,3090,0.8,0.5,0.9,-,0.3,0.3,0.1,-,6.99
Alberto Gilardino,Fiorentina,36,FW,32(4),2944,0.2,-,1.4,-,0.1,-,-,-,6.99
Gennaro Sardo,Chievo,40,"D(R),M(R)",19(3),1670,2.2,2.8,2.1,-,2.5,0.7,0.4,-,6.98
Michele Canini,Cagliari,34,D(C),30,2659,3.1,1.8,1.4,0.8,6.9,0.8,0.5,-,6.98
Alessandro Matri,Cagliari,34,FW,30(8),2596,0.4,0.5,1.1,-,0.8,0.2,0.1,-,6.98
Andrea Masiello,Bari,33,D(CR),37,3330,2.4,2,1,0.2,5.6,1,0.4,-,6.98
Ciro Capuano,Catania,37,D(L),29(1),2451,2.1,2.5,0.9,0.1,4,0.6,0.2,-,6.98
Matuzalém,Lazio,39,M(C),14(4),1169,1.8,1.8,2.4,-,0.5,1.1,0.2,-,6.98
Matías Silvestre,Catania,34,D(C),35,3145,1.8,2.3,1.4,0.9,8.5,0.4,0.5,-,6.98
Claudio Terzi,Robur Siena,35,D(C),17(2),1551,1.7,2.8,1.7,1.7,7,0.6,0.7,-,6.98
Thiago Motta,Inter,36,M(C),18(8),1450,1.7,1,1.3,0.1,0.9,0.6,0.2,1,6.98
Blerim Dzemaili,Parma,33,M(C),17(2),1368,1.9,1.9,1.6,-,0.4,0.6,0.2,-,6.97
Cristian Chivu,Inter,38,D(C),16(4),1385,1.6,1.7,1.6,0.3,4.1,0.7,0.1,-,6.97
Ferreira Pinto,Atalanta,39,"D(C),M(R)",21(2),1527,1.8,2,0.9,-,0.7,0.3,-,-,6.97
Andrea Esposito,Genoa,33,"D(CR),DMC,M(L)",2(3),252,2.8,2.4,1.4,0.2,6.6,0.4,0.2,-,6.97
Simone Perrotta,Roma,41,"D(C),M(CR),FW",31(1),2705,2.4,1.4,1.6,-,1,0.5,0.3,-,6.97
Leonardo Bonucci,Bari,32,D(C),38,3420,2,2.1,1,0.5,5.2,0.6,0.8,-,6.97
Alessandro Lucarelli,Parma,41,D(C),33,2944,2,2.4,2.3,0.5,5.4,0.6,0.8,-,6.96
Alessandro Grandoni,Livorno,41,Defender,1,90,2,-,-,-,5,-,-,-,6.96
Alberto Zapater,Genoa,34,"D(C),DMC",19(9),1929,2.4,2.2,1.5,-,1.4,1,0.3,-,6.95
Vincenzo Iaquinta,Juventus,39,"AM(C),FW",12(3),1093,0.5,0.3,1.3,-,0.7,0.1,0.1,-,6.95
Alessandro Gazzi,Bari,36,M(C),25(7),2387,1.9,2.5,2,-,3.7,0.7,0.4,-,6.95
Ezequiel Carboni,Catania,40,"D(C),DMC",26(2),2267,3.8,2.9,1.7,-,1.6,0.9,0.4,-,6.95
Marco Storari,AC Milan,42,GK,7,630,-,-,-,-,1.1,-,-,-,6.94
Christian Abbiati,AC Milan,41,GK,8(1),723,-,-,-,-,0.9,0.1,-,-,6.94
Giuseppe Sculli,Genoa,38,M(L),27(10),2502,1.4,0.9,1.8,-,0.9,0.3,0.1,-,6.94
Alexandros Tziolis,Robur Siena,34,M(C),13,1104,2.2,2.2,2.2,0.1,1.4,0.8,0.4,-,6.94
Riccardo Allegretti,Bari,41,FW,14(2),941,1.5,1.4,1.6,-,0.2,1.1,0.3,-,6.94
Fabio Cannavaro,Juventus,45,"D(L),DMC",27,2391,2.4,3.1,1.3,1.3,5.4,0.8,0.5,-,6.93
Julio Sergio,Roma,40,GK,30,2633,-,-,-,-,1.2,0.1,-,-,6.93
Nicola Legrottaglie,Juventus,42,D(C),18(1),1600,1.5,2.6,1.7,1.7,6.4,0.5,0.6,-,6.93
Emiliano Moretti,Genoa,38,D(CL),28(1),2316,2.4,1.8,1,0.9,7.1,0.3,0.3,-,6.93
Roberto Colombo,Bologna,43,Goalkeeper,4,360,-,-,-,-,2,0.3,-,-,6.93
Salvatore Sirigu,Palermo,32,GK,32,2880,-,-,0.1,-,1.2,0.1,-,-,6.92
Gennaro Gattuso,AC Milan,41,"D(C),M(C)",20(2),1495,3.6,2.2,2.3,-,1.5,1.1,0.4,-,6.92
Cristian Raimondi,Livorno,38,"D(R),M(R)",32,2691,3.1,2.4,1.7,0.1,2.4,0.8,0.2,-,6.92
Davide Santon,Inter,28,D(LR),8(4),756,1.8,1.8,0.9,0.3,1.3,0.7,0.1,-,6.92
Omar Milanetto,Genoa,43,"D(C),DMC",31(1),2641,1.8,1.4,1.1,-,1,0.9,0.2,-,6.92
Stefan Radu,Lazio,32,D(CL),28,2520,1.8,2.8,1.5,0.5,6.4,0.3,0.3,-,6.92
Davide Lanzafame,Parma,32,M(CL),14(13),1352,1,0.8,1.6,-,0.2,0.4,-,-,6.92
Maurizio Domizzi,Udinese,39,D(C),13,1075,2.1,1.6,1.5,0.9,6.5,0.5,0.5,-,6.92
Mauro Camoranesi,Juventus,42,"D(C),DMC",14(10),1266,1.1,0.8,1.8,-,0.5,0.8,-,-,6.92
Morgan De Sanctis,Napoli,42,GK,38,3420,-,-,-,-,1.2,-,-,-,6.92
Luca Rigoni,Chievo,34,M(CR),24,1945,2.9,2.6,2.5,-,1.2,1.5,0.5,-,6.92
Nicola Pavarini,Parma,45,GK,1(1),136,-,-,-,-,0.5,-,-,-,6.92
Fabio Liverani,Palermo,43,"D(C),DMC",20(1),1722,1.2,1.4,0.6,-,1.3,1,0.5,-,6.91
Cristian Brocchi,Lazio,43,"D(C),M(C)",25(2),2184,2.1,2,1.6,-,1.6,0.7,0.4,-,6.91
Paolo Cannavaro,Napoli,38,D(C),32(1),2898,1.7,1.7,1.4,0.8,7.1,0.5,0.5,-,6.91
Franco Semioli,Sampdoria,39,"D(C),DMC,M(R)",25(1),2036,1.5,1.2,0.9,-,0.8,0.5,-,-,6.91
Marcelo Zalayeta,Bologna,40,"AM(L),FW",23(6),2028,0.8,0.3,2.4,-,1,0.2,-,-,6.91
Tommaso Berni,Lazio,36,GK,2,180,-,-,-,-,-,-,-,-,6.90
Marco Storari,Sampdoria,42,GK,19,1710,-,0.1,-,-,1.2,0.1,-,-,6.90
Christian Terlizzi,Catania,39,D(C),15(2),1366,1.8,1.8,1.1,0.5,7.1,0.3,1.2,-,6.90
Luca Castellazzi,Sampdoria,43,GK,19,1670,0.1,-,0.1,-,0.7,0.1,-,-,6.90
Aleandro Rosi,Robur Siena,32,"D(R),M(R)",28(2),2466,2.1,2,2,0.3,3.2,0.6,0.1,-,6.90
Giuseppe Biava,Genoa,42,D(C),17(2),1486,2.8,2.6,2.9,0.5,7.5,0.9,0.2,-,6.90
Antonio Buscé,Bologna,43,"D(C),M(CR),FW",16(1),1474,1.5,1.4,0.6,-,1.2,0.2,0.1,-,6.90
Rafael dos Santos,Bologna,34,D(C),2,180,-,4.5,1,1,11.5,-,1.5,-,6.90
Mauricio Isla,Udinese,31,"D(R),M(CR)",27(3),2277,2.3,1.5,1.1,0.1,1.1,0.7,0.4,-,6.89
Nicolas Frey,Chievo,35,D(CLR),20(4),1890,1.5,3.5,1.3,0.1,3.3,0.5,0.4,-,6.89
Miguel Britos,Bologna,33,D(CL),21(2),1865,2,2.9,2.1,0.9,7.7,0.5,0.6,-,6.89
Stefano Sorrentino,Chievo,40,GK,37,3330,-,-,-,-,1,0.1,-,-,6.89
Vitali Kutuzov,Bari,39,"AM(L),FW",10(2),813,1.3,0.6,1.3,-,0.1,0.3,-,-,6.89
Sergio Pellissier,Chievo,40,FW,35,3093,0.3,0.4,1.4,-,-,-,0.1,-,6.88
Goran Pandev,Inter,35,"M(CR),FW",13(6),1132,0.8,0.2,0.8,-,0.1,0.2,-,-,6.88
Dida,AC Milan,45,GK,23,2067,-,-,-,-,0.4,-,-,-,6.88
Andrea Coda,Udinese,34,D(C),24(2),2172,0.9,3.2,1,1.2,9,0.8,0.6,-,6.88
Daniele Portanova,Bologna,40,D(C),36,3199,1.1,2.3,1.1,1.2,8.7,0.5,0.9,-,6.88
Sokratis,Genoa,31,D(CR),25(5),2293,2.7,1.6,2.8,0.5,5.7,0.9,0.4,-,6.88
Marius Stankevicius,Sampdoria,37,"D(CLR),DMC",14,1130,3.4,2.6,2.4,0.4,4.6,1.1,0.5,-,6.88
Paolo Dellafiore,Parma,34,"D(CLR),M(LR)",22(1),1949,2.2,1.7,0.8,0.4,6.6,0.2,0.5,-,6.88
Fabio Grosso,Juventus,41,D(CL),22(4),1994,2.7,1.7,1.6,0.3,2.7,0.7,0.2,-,6.87
Riccardo Meggiorini,Bari,33,FW,23(8),2060,1.1,0.7,2,-,0.5,0.3,0.1,-,6.87
Davide Mandelli,Chievo,42,"D(CL),DMC",19(2),1691,1.4,2.1,1.1,0.7,6,0.2,0.9,-,6.87
Iván Córdoba,Inter,42,"D(L),DMC",15(6),1360,1.1,2.4,1.2,0.4,5.7,0.1,0.6,-,6.87
Tomás Kosicky,Catania,33,GK,0(1),34,-,-,-,-,-,-,-,-,6.87
Dario Dainelli,Fiorentina,40,D(C),11,925,1.8,3,1.9,1.6,6.2,1.2,0.9,-,6.87
Salvatore Aronica,Napoli,41,D(C),24(2),2069,1.8,2.3,2.1,0.2,4.4,0.3,0.1,-,6.87
Claudio Marchisio,Juventus,33,M(C),27(1),2246,1.8,2.1,2,-,1.1,0.9,0.3,-,6.86
Sebastiano Siviglia,Lazio,46,"DMC,M(R)",18(2),1507,1.5,1.8,1.1,0.4,8.1,0.3,0.6,-,6.86
Mario Santana,Fiorentina,37,M(L),21(5),1581,1.5,1,1,-,0.8,0.3,0.1,-,6.86
David Trezeguet,Juventus,41,"AM(CL),FW",13(6),1164,0.4,0.2,0.7,-,0.5,0.1,0.1,-,6.86
Abdelkader Ghezzal,Robur Siena,34,FW,26(4),2345,0.7,1.1,2.3,-,1.5,0.2,0.1,-,6.86
Leonardo Talamonti,Atalanta,37,D(CL),15(2),1312,2.2,2.5,1.4,1.3,6.4,0.6,0.4,-,6.85
Adrian Mutu,Fiorentina,40,FW,9(2),749,0.5,0.5,3,-,0.2,0.2,-,-,6.84
Santiago Morero,Chievo,37,D(CL),23(1),1947,1.4,2.8,1.9,0.8,7.5,0.5,0.7,-,6.84
