Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Lass Diarra,Marseille,34,M(C),25(1),2090,3,1.7,1.8,-,0.8,1.4,0.2,-,7.31
Jérémy Pied,Nice,30,"D(LR),M(CLR)",33,2961,3.6,3.1,1.2,0.2,2.1,1.2,0.1,-,7.30
Christophe Jallet,Lyon,35,D(LR),20(3),1761,3.8,1.8,0.9,0.3,2.3,1,0.2,-,7.29
Damien Da Silva,Caen,31,D(C),28,2483,2.6,3.2,0.8,0.7,5.3,0.3,0.5,-,7.28
Presnel Kimpembe,Paris Saint-Germain,23,D(C),5(1),426,2.2,2.3,0.8,0.5,3.8,0.3,0.7,-,7.28
Edinson Cavani,Paris Saint-Germain,32,"AM(LR),FW",24(8),2305,0.6,0.4,0.9,-,0.3,0.9,0.2,-,7.27
Nicolas de Preville,Reims,28,"AM(CLR),FW",34(2),2926,1.1,1,1.8,-,0.1,0.6,-,-,7.27
Youssouf Sabaly,Nantes,26,D(LR),28,2502,2.8,2.3,1.6,0.2,2.9,0.9,0.1,1,7.27
Samuel Umtiti,Lyon,25,D(CL),30,2658,1.4,2.4,0.9,1.1,4.8,0.3,0.6,-,7.27
Corentin Tolisso,Lyon,24,"D(R),M(C)",28(5),2581,2.7,2,1.3,-,0.7,1.1,0.1,-,7.27
Adrien Rabiot,Paris Saint-Germain,24,DMC,19(5),1616,2.5,1.9,1.5,-,0.6,1.6,0.1,-,7.26
Éder,Lille,31,FW,12(1),1073,0.4,0.4,2.1,-,0.9,0.4,0.2,-,7.26
Ryad Boudebouz,Montpellier,29,"M(CLR),FW",37(1),3249,1.2,0.8,0.7,-,0.2,1.1,0.1,-,7.26
Syam Ben Youssef,Caen,30,D(C),16(2),1477,2.7,3.2,1.3,0.4,5.4,0.7,0.4,-,7.25
Benjamin André,Rennes,28,"D(R),M(CLR)",30(2),2639,3.6,1.9,1.5,-,1.3,1.6,0.3,-,7.25
Jérémy Toulalan,Monaco,35,"D(C),M(C)",25,2229,3.1,2.8,1,-,2.7,1.3,0.5,-,7.24
Denis Bouanga,Lorient,24,AM(LR),1,77,-,1,-,-,-,-,-,-,7.24
Yrondu Musavu-King,Lorient,27,D(C),2(1),186,2,4.3,0.7,0.3,3.3,0.3,0.7,-,7.22
Wesley Lautoa,Lorient,31,"D(C),DMC",11(2),1008,1.5,3.9,0.7,0.4,4.1,0.5,0.7,-,7.21
Mike Maignan,Lille,23,GK,3(1),288,-,-,-,-,0.3,-,-,-,7.21
Paul Baysse,Nice,31,D(CR),29(1),2584,1.5,2.3,0.7,0.3,5.6,0.4,0.4,-,7.21
Nabil Dirar,Monaco,33,"D(R),M(CR)",20,1559,2,1,1.8,-,0.7,0.4,-,-,7.20
Lindsay Rose,Lorient,27,D(C),10,900,1.4,3.5,1.2,1.1,7.2,0.7,1.3,-,7.20
Nicolas Benezet,Guingamp,28,AM(CLR),14(5),1241,1.8,1.4,0.8,-,0.2,0.8,-,-,7.20
Mehdi Mostefa,Lorient,35,"D(R),M(C)",1,90,2,2,1,-,3,6,1,-,7.19
Blaise Matuidi,Paris Saint-Germain,32,M(CL),23(8),2064,2.4,1.5,1.4,-,0.4,1.1,0.1,-,7.18
Ronny Rodelin,Caen,29,"AM(CLR),FW",33(1),2803,1.2,0.7,0.6,-,1.1,0.4,-,1,7.18
Maxime Poundjé,Bordeaux,26,D(L),14,1260,2.7,2.5,0.9,0.3,2.8,0.9,0.4,-,7.18
Daniel Congré,Montpellier,34,D(CLR),35,3128,2.1,4,0.9,0.8,3.6,0.6,0.3,-,7.17
Javier Pastore,Paris Saint-Germain,30,AM(CLR),11(5),877,0.9,0.4,0.6,-,0.1,1.6,-,-,7.17
David Luiz,Paris Saint-Germain,32,"D(C),DMC",23(2),2088,1.2,2.4,0.8,0.4,3,0.6,0.3,-,7.16
Benjamin Mendy,Marseille,24,"D(L),DMC,M(L)",22(2),1953,1.9,2.4,1,0.4,1.5,1.2,0.2,-,7.14
Maxwell,Paris Saint-Germain,37,D(L),24(4),2223,1.3,1.5,0.4,0.1,1.4,0.6,0.1,-,7.14
Bryan Dabo,Montpellier,27,"D(R),M(CR)",32(4),2856,1.8,1.8,1.6,0.1,1.2,1.1,-,-,7.14
Marko Basa,Lille,36,D(C),15,1331,0.6,2.1,0.9,0.4,4.2,-,0.5,-,7.13
Andy Delort,Caen,27,"AM(R),FW",34(2),3142,0.9,0.3,2.3,-,0.2,0.6,-,-,7.13
Hilton,Montpellier,41,D(C),36,3178,1.7,3.2,0.7,1.1,4.6,0.7,0.7,-,7.13
Stoppila Sunzu,Lille,30,D(C),10(2),918,2.3,1.8,1.6,0.3,3.7,0.5,0.2,-,7.13
Romain Saïss,Angers,29,"D(C),DMC",35,3107,2.3,2.3,1.4,0.2,3.1,0.9,0.7,-,7.13
Thomas Lemar,Monaco,23,AM(CLR),20(6),1810,1.5,0.8,0.5,0.1,0.4,0.7,0.1,-,7.12
Younousse Sankharé,Guingamp,29,M(C),33,2921,2.8,2.2,1.6,-,1,1.2,0.2,-,7.12
Jonathan Martins Pereira,Guingamp,33,D(R),16,1384,2.6,3.4,1.1,0.3,2.3,0.8,0.3,-,7.12
Nicolas Pallois,Bordeaux,31,D(C),17,1473,2.1,2.6,0.8,0.6,5.1,0.6,0.7,1,7.11
Valentin Rongier,Nantes,24,M(C),9(2),741,2.9,1.9,1,-,0.9,1.5,0.1,-,7.11
Ibrahim Amadou,Lille,26,"D(C),DMC",18(4),1665,2.1,2.9,1,0.1,1.5,0.6,0.2,-,7.10
Mathieu Valbuena,Lyon,34,M(CLR),21(5),1814,0.9,0.2,1,-,-,0.6,-,-,7.10
Dorian Lévêque,Guingamp,29,D(LR),13(1),1205,2.9,3.3,1.4,0.1,2.4,0.3,0.4,-,7.09
William Remy,Montpellier,28,"D(CR),DMC",27(1),2399,2.5,2.1,1.1,0.5,2.2,1.2,-,-,7.09
Tiemoué Bakayoko,Monaco,24,DMC,14(5),1362,2.8,2.4,1.8,-,1.1,1.1,0.1,-,7.09
Jerome Prior,Bordeaux,23,GK,11(2),1074,0.2,0.1,-,-,1.2,-,-,-,7.08
Alassane Pléa,Nice,26,"AM(LR),FW",17(2),1414,0.9,0.2,1.6,-,0.3,0.5,0.1,-,7.08
Marco Verratti,Paris Saint-Germain,26,DMC,11(7),1064,1.7,1.4,0.7,-,0.2,1.9,0.1,1,7.08
Hamari Traoré,Reims,27,"D(R),M(R)",32(1),2912,2.6,3.3,1.3,0.3,1.9,1.4,0.2,-,7.07
Valère Germain,Nice,29,"AM(L),FW",36(2),3122,0.8,0.5,0.4,-,1.2,0.6,0.1,-,7.07
Javier Manquillo,Marseille,25,"D(LR),M(R)",31,2673,2.5,2.8,0.8,0.4,2,0.4,0.2,-,7.06
Kevin Malcuit,Saint-Etienne,27,"D(R),M(R)",9,712,3.4,3.1,1.4,-,1.8,0.3,0.2,-,7.06
Maxime Dupé,Nantes,26,GK,7,630,-,-,-,-,0.7,-,-,-,7.06
Jonas Martin,Montpellier,29,M(CL),35(1),3140,1.8,1.9,0.9,-,1,0.9,0.2,-,7.05
Renato Civelli,Lille,35,D(C),32,2762,1.5,2,1,0.3,5.1,0.4,0.6,-,7.05
Diego Contento,Bordeaux,29,D(L),24(1),2113,3,2.6,0.7,0.3,2,0.8,0.2,-,7.05
Issiaga Sylla,GFC Ajaccio,25,"D(LR),M(L)",29(5),2694,3.2,3.4,1.7,0.2,1.8,0.9,0.1,1,7.05
Julian Palmieri,SC Bastia,32,"D(L),M(L)",33(1),2944,3,2.6,1.2,0.4,1.7,1.6,0.2,-,7.05
Abdoulaye Touré,Nantes,25,DMC,2(2),202,1.5,0.8,1.3,-,2.3,1,-,-,7.04
Clément Chantôme,Bordeaux,31,M(C),25(1),2180,2.5,1.9,1.5,-,1.8,1.3,-,-,7.04
Guillaume Gillet,Nantes,35,"D(R),M(CR)",19,1710,2.9,2.6,1.5,-,1.4,1.3,0.3,-,7.04
Alexander Djiku,SC Bastia,24,D(CR),19(1),1513,3.1,2.2,1.5,0.5,3.5,0.8,0.1,-,7.04
Nabil Fekir,Lyon,25,"AM(CR),FW",5(4),464,0.4,0.6,1,-,-,0.3,-,-,7.04
Abdelaziz Barrada,Marseille,30,M(CR),17(7),1455,1.7,1.1,1,-,0.3,0.8,-,-,7.03
Sébastien Corchia,Lille,28,"D(R),M(R)",30(3),2632,2.3,2,1.1,0.3,1.7,0.4,0.3,-,7.03
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",29(4),2557,4.1,1.8,1.7,-,1.3,1.1,0.1,-,7.03
Nicolas Nkoulou,Marseille,29,D(C),33,2940,1.6,3.4,0.9,0.7,4.4,0.4,0.4,1,7.03
Moustapha Bayal Sall,Saint-Etienne,33,D(C),27(1),2359,2,1.8,1.3,0.8,5,0.2,0.5,-,7.03
Billy Ketkeophomphone,Angers,29,"AM(LR),FW",31(4),2697,2,0.8,1.2,-,0.3,1,0.1,-,7.03
Fábio Coentrão,Monaco,31,"D(L),M(LR)",13(2),1085,1.4,1.4,1.1,0.3,1.7,0.5,-,-,7.02
Fallou Diagne,Rennes,29,"D(CR),DMC",21(1),1860,1.8,3,1.5,0.8,4,0.5,0.5,1,7.02
Thiago Motta,Paris Saint-Germain,36,M(C),26(6),2348,2.2,1.2,0.9,0.1,0.8,1.6,0.1,-,7.02
Yannis Salibur,Guingamp,28,"AM(CLR),FW",28(2),2340,1.2,0.8,1.2,-,0.1,0.6,-,-,7.02
Thiago Xavier,Troyes,35,DMC,13(3),1061,2.5,3.1,1.7,0.1,3.2,1.8,0.6,-,7.01
Jean Michael Seri,Nice,27,M(C),35(3),3113,1.3,0.9,0.8,-,0.5,0.9,0.1,-,7.01
Rémy Cabella,Marseille,29,"M(CLR),FW",30(4),2566,1.8,0.8,1.2,-,-,1.1,-,-,7.01
Mario Lemina,Marseille,25,DMC,4,335,2.5,1.3,2,-,0.8,1.3,-,-,7.01
Koffi Djidji,Nantes,26,D(CL),20(2),1794,2.5,2.5,0.8,1.2,4.9,0.8,0.6,-,7.01
Dennis Appiah,Caen,27,D(LR),38,3420,3.7,1.8,0.9,0.1,2.6,1.4,0.3,-,7.01
Jaroslav Plasil,Bordeaux,37,M(C),25(2),2200,2.3,1.3,0.8,-,1,1.3,-,-,7.01
Zargo Toure,Lorient,29,D(C),29,2557,1.1,2.9,0.6,0.9,5,0.8,0.6,-,7.00
Aissa Mandi,Reims,27,D(CLR),32,2860,1.3,3.4,0.7,1,5,0.4,0.6,-,7.00
Morgan Amalfitano,Lille,34,M(CLR),10(5),958,0.9,1.5,0.8,-,0.3,0.4,-,-,7.00
Lamine Koné,Lorient,30,D(C),17(1),1552,0.8,2.7,0.7,1.3,5.7,0.3,0.7,-,7.00
Romain Thomas,Angers,31,D(C),36,3220,1.8,2.1,1.3,0.8,4.6,0.4,0.9,-,7.00
Bernardo Silva,Monaco,24,AM(CLR),22(10),2240,1.4,0.9,0.9,-,0.5,1.4,0.1,-,7.00
Ellyes Skhiri,Montpellier,24,DMC,9(3),814,2,2.3,1.1,0.2,1.3,0.8,0.5,-,7.00
Charles Traoré,Troyes,27,D(L),5,450,4.2,2.6,1.6,0.4,4,0.8,0.2,-,7.00
Mounir Obbadi,Lille,36,M(C),25(5),2303,2.6,2,1.5,-,0.5,1.4,0.1,-,7.00
Paul Andre Guerin,GFC Ajaccio,21,Goalkeeper,1(1),139,-,-,-,-,2,-,-,-,7.00
Cédric Yambéré,Bordeaux,28,"D(C),DMC",24(3),2254,2.1,2.4,1.3,0.8,5,0.7,0.5,-,6.99
Mauricio Isla,Marseille,31,"D(R),M(CR)",20(3),1801,2.3,2.6,0.6,0.3,0.6,0.8,0.3,-,6.99
Cheikh M'Bengue,Rennes,30,"D(CL),M(L)",21(2),1897,2.6,2.1,1.4,0.3,2.2,0.5,0.2,-,6.99
Adama Soumaoro,Lille,27,D(CR),25(3),2320,1.1,2.1,0.9,0.4,4.3,0.1,0.7,-,6.99
Marcel Tisserand,Toulouse,26,"D(CLR),M(R)",32(1),2844,2.4,2.7,1.1,0.2,4.6,0.4,0.3,-,6.99
Jaba Kankava,Reims,33,DMC,27,2338,3.6,3.2,1.6,0.1,1.1,1.8,0.1,-,6.99
Maxime Le Marchand,Nice,29,D(CL),26,2197,1.2,3.2,1.2,0.5,3.1,0.5,0.3,-,6.99
Paul-Georges Ntep,Rennes,26,"AM(L),FW",11(3),927,0.6,0.4,0.6,-,0.3,0.6,0.1,-,6.98
Adrien Thomasson,Nantes,25,M(CLR),30(4),2529,2,1.3,1.4,-,0.4,1.4,-,-,6.98
Mapou Yanga-Mbiwa,Lyon,30,D(CR),27,2353,1.8,2.8,1.2,0.9,3.3,0.5,0.4,1,6.98
Óscar Trejo,Toulouse,31,M(CLR),23(11),2177,2,0.9,1.6,-,0.1,1.2,-,-,6.98
Abdoul Camara,Angers,29,AM(LR),17,1460,1.6,1.2,1.1,-,0.3,0.5,0.1,-,6.98
Ronael Pierre Gabriel,Saint-Etienne,21,D(LR),4(1),329,3,3.4,0.8,-,1.2,0.4,-,-,6.98
Romain Genevois,Nice,31,D(CR),10(4),1007,2.5,2.5,0.9,0.1,2.9,0.5,0.4,1,6.97
Vincent Koziello,Nice,23,DMC,32(3),2717,3.1,1.2,1.5,-,0.4,2,0.1,-,6.97
Christophe Kerbrat,Guingamp,32,D(C),29,2590,2.2,3.6,0.9,0.7,6.2,0.7,0.7,1,6.97
Milan Bisevac,Lyon,35,D(C),6,457,1,1.5,0.8,0.5,3.8,-,0.7,-,6.97
Nicolas Maurice-Belay,Bordeaux,34,"M(CL),FW",15(3),1288,1.1,0.7,0.6,-,0.6,0.4,-,-,6.97
Robin Maulun,Bordeaux,22,Midfielder,0(1),50,2,1,1,-,-,-,-,-,6.96
Wissam Ben Yedder,Toulouse,28,"AM(C),FW",34(1),2896,0.7,0.5,0.7,-,0.2,0.5,-,-,6.96
Florentin Pogba,Saint-Etienne,28,D(CL),21(3),1947,1.1,2.7,0.7,0.4,4.6,0.4,0.5,-,6.96
Cheick Diabaté,Bordeaux,31,FW,17(5),1446,-,0.3,0.9,-,1.1,0.3,-,-,6.95
Jimmy Cabot,Troyes,25,AM(LR),7(8),723,1.5,1,1,-,0.1,0.7,-,-,6.95
Mamadou Samassa,Guingamp,29,GK,1,90,-,-,-,-,1,-,-,-,6.95
João Moutinho,Monaco,32,M(C),24(2),2123,1.2,1.9,1.1,-,0.8,1.9,0.3,-,6.95
Somália,Toulouse,30,"D(R),M(CR)",24(3),2095,3.3,2.1,1,0.1,2.3,1.1,0.2,-,6.95
Anthony Weber,Reims,32,D(C),19,1596,1.4,2.8,0.5,0.5,4.5,0.6,0.5,-,6.94
Moustapha Diallo,Guingamp,33,M(C),21(9),1914,2.1,2,1.6,-,1.9,0.7,0.6,-,6.94
Jérôme Roussillon,Montpellier,26,"D(L),M(L)",31(2),2668,1.7,1.8,0.5,0.3,1.4,0.5,0.3,-,6.94
Michy Batshuayi,Marseille,25,FW,32(4),2938,0.4,0.2,1.8,-,0.3,0.6,0.1,-,6.94
Sadio Diallo,SC Bastia,28,"AM(CL),FW",9(6),716,0.8,0.6,0.9,-,0.5,0.5,-,-,6.94
Thomas Vincensini,SC Bastia,25,Goalkeeper,1(1),118,-,-,-,-,0.5,-,-,-,6.94
François Moubandje,Toulouse,29,D(CL),20(3),1872,1.9,2.1,0.8,0.1,2.9,0.4,0.3,-,6.93
Tongo Doumbia,Toulouse,29,M(C),22(3),1896,2.7,1.3,1.7,-,0.7,0.9,0.1,-,6.93
Frederic Guilbert,Bordeaux,24,"D(CLR),M(R)",29(1),2507,2.1,3.1,0.9,0.7,4,0.6,0.5,1,6.93
Raphael Guerreiro,Lorient,25,"D(L),M(CL)",27(7),2506,1.4,2.7,0.4,0.1,0.8,0.6,-,-,6.93
Julien Féret,Caen,36,M(C),37(1),3275,1.1,1.1,0.4,-,1.1,1.3,0.1,-,6.93
Chaker Alhadhur,Caen,27,D(LR),8(2),786,3.6,3.6,1.3,0.2,1,0.9,0.2,-,6.92
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",20(9),1920,1.4,1.3,0.7,0.5,3.1,0.6,0.6,-,6.92
Georges-Kévin Nkoudou,Marseille,24,AM(LR),22(6),2076,1.8,0.5,1,-,0.1,0.8,-,-,6.92
Kévin Théophile-Catherine,Saint-Etienne,29,D(CLR),22,1980,1.2,1.7,1.2,0.4,2.5,0.5,0.4,-,6.92
Adam Ounas,Bordeaux,22,AM(CLR),16(8),1315,1.2,0.7,0.8,-,0.2,0.8,-,-,6.92
Rafael,Lyon,28,"D(LR),M(R)",18(3),1454,3,1.9,1.1,0.1,1.5,0.6,0.2,1,6.92
Sébastien Squillaci,SC Bastia,38,D(C),29(2),2667,1.3,1.8,0.5,1,7,0.4,0.5,-,6.92
Ludovic Butelle,Angers,36,GK,19,1710,-,0.1,-,-,0.6,0.1,-,-,6.92
Geoffrey Jourdren,Montpellier,33,GK,7,630,-,0.3,0.1,-,1.1,0.1,-,-,6.92
Yoann Andreu,Angers,30,D(LR),31,2724,2,2.4,1.2,0.2,2.1,0.6,0.2,-,6.91
Matthieu Dreyer,Troyes,30,GK,15,1350,-,0.2,-,-,1.7,-,-,-,6.91
Karim Rekik,Marseille,24,D(CL),23(1),2034,1.4,2.2,0.8,0.4,4,0.4,0.5,2,6.91
Roderic Filippi,GFC Ajaccio,30,D(C),21(5),1919,1.8,3.7,1.1,1,4.3,0.5,0.3,2,6.91
Jules Goda,GFC Ajaccio,30,Goalkeeper,3,221,-,0.3,-,-,0.3,-,-,-,6.91
Mickael Le Bihan,Nice,29,FW,1(2),137,0.3,-,-,-,-,0.7,-,-,6.91
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",7(3),607,1.5,0.6,1.8,-,0.1,0.6,-,-,6.91
Jérémy Clément,Saint-Etienne,34,M(C),25(2),2224,3.2,2.2,1.4,-,1.2,1.8,0.4,-,6.91
Jérémy Morel,Lyon,35,D(CL),27(4),2511,1.7,1.9,0.5,0.5,2.2,0.7,0.2,-,6.91
Andre Biyogo Poko,Bordeaux,26,"D(R),M(CR)",19(6),1873,3.6,2.1,1.8,0.2,2,1.5,0.2,-,6.91
Emmanuel Imorou,Caen,30,D(L),15,1203,1.7,2.5,0.7,0.2,1.8,0.4,0.5,-,6.91
Thomas Mangani,Angers,32,M(C),31(2),2499,2,1,1,-,0.7,1.8,0.1,-,6.90
Lucas Tousart,Lyon,22,DMC,1,61,7,1,2,-,2,2,-,-,6.90
Jérémy Sorbon,Guingamp,35,D(C),34,3031,1.5,2.5,0.6,0.6,3.5,0.4,0.7,1,6.90
Pablo,Bordeaux,28,D(C),16,1338,1.3,3.7,1,0.3,6.4,0.8,0.3,-,6.90
Yannick Cahuzac,SC Bastia,34,DMC,29(2),2548,2.7,2.6,1.6,0.2,1.6,1.1,0.2,-,6.90
Thibault Giresse,Guingamp,38,AM(CL),20(5),1706,2,0.6,0.5,-,0.6,1.2,-,-,6.90
Benjamin Stambouli,Paris Saint-Germain,28,"D(C),M(C)",18(9),1500,2.1,1.5,0.6,-,0.7,1,0.2,-,6.90
Majeed Waris,Lorient,27,"AM(LR),FW",20(1),1656,0.4,0.2,0.8,-,-,0.2,-,-,6.90
Birama Touré,Nantes,27,DMC,21(2),1818,2.3,2.8,1.2,-,1.3,1,0.1,-,6.89
Wallace,Monaco,24,D(C),25(1),2251,1,2.3,1.3,0.7,6.1,0.4,0.5,-,6.89
Johan Martial,Troyes,28,D(C),7(1),570,2.6,2.9,0.8,0.8,5.6,0.3,1,-,6.89
Didier Ndong,Lorient,25,DMC,34,3056,2.8,2.2,2.1,0.1,1.3,1.3,0.1,-,6.88
Issa Diop,Toulouse,22,D(C),21,1890,1.5,2.6,1.3,0.6,5.7,0.5,0.7,-,6.88
Paul Bernardoni,Troyes,22,GK,14,1260,0.1,0.1,-,-,0.6,0.1,-,-,6.88
Éric Bautheac,Lille,31,AM(LR),25(3),2168,2,1.6,1.4,-,0.5,0.8,-,-,6.88
Alexis Blin,Toulouse,22,DMC,15(9),1404,2.4,2.2,0.9,-,1.6,1,0.2,-,6.87
Sylvain Armand,Rennes,38,D(CL),33(1),2991,1.6,2.9,0.6,0.6,3.4,1,0.4,-,6.87
Gelson Fernandes,Rennes,32,DMC,33,2902,3.9,2.4,1.6,-,0.6,1.7,0.4,-,6.87
Jordan Ferri,Lyon,27,M(C),26(8),2449,1.7,0.7,1.6,-,0.3,1.5,-,-,6.86
Anthony Lopes,Lyon,28,GK,37,3330,0.1,0.1,-,-,0.8,-,-,-,6.86
Vincent Enyeama,Lille,36,GK,35,3129,-,-,-,-,0.8,0.1,-,-,6.86
Wilfried Moimbé,Nantes,30,D(L),15,1324,1.7,2.1,1.3,0.2,2.1,0.7,0.3,-,6.86
Franck Signorino,Reims,37,"D(L),M(L)",29,2561,1.7,2.1,0.8,0.3,3,0.7,0.6,-,6.86
Rolando,Marseille,33,D(C),18(1),1631,1.3,3.1,0.8,1.2,3.7,0.6,0.5,-,6.86
Francois Clerc,Saint-Etienne,36,D(R),10,872,2.6,1.6,0.4,0.5,2.5,0.6,0.1,-,6.86
Mohamed Larbi,GFC Ajaccio,31,AM(C),26(4),2289,1.3,0.4,0.7,-,0.3,1.2,-,-,6.85
Pablo Martinez,GFC Ajaccio,30,D(CL),26(2),2206,2.4,3,0.9,0.4,2.1,1,0.3,1,6.85
Walid Mesloub,Lorient,33,AM(C),23(6),2121,1.3,0.9,1,-,0.3,1.2,0.1,-,6.84
Elderson Echiéjilé,Monaco,31,D(L),18(2),1568,2.2,2.1,1.2,0.2,2.8,0.9,0.4,-,6.84
Olivier Boscagli,Nice,21,D(CL),8(3),773,1.7,2.7,0.8,0.2,3.7,0.6,0.2,-,6.84
Kader Mangane,GFC Ajaccio,36,"D(C),DMC",28(3),2553,1.9,2.1,1.1,0.8,4.7,0.8,0.3,-,6.84
Pedro Mendes,Rennes,28,D(CR),21(1),1853,1.6,2.3,1.2,0.6,3.5,0.5,0.6,-,6.84
Nampalys Mendy,Nice,27,M(C),38,3392,1.7,2.2,1,-,0.6,0.4,0.2,-,6.84
Yacouba Sylla,Rennes,28,DMC,18(2),1500,2.6,1.7,1.7,-,1.3,0.6,0.1,-,6.84
Alassane Toure,GFC Ajaccio,30,D(R),11(2),951,3.1,2.6,1.7,0.1,1.2,1,0.1,-,6.84
Steven Fletcher,Marseille,32,FW,9(3),754,0.3,0.1,1.4,-,0.9,0.8,0.3,-,6.84
Jonas Lössl,Guingamp,30,GK,37,3330,-,0.1,-,-,0.7,-,-,-,6.83
Alexandre Coeff,GFC Ajaccio,27,D(CR),22(2),1997,2.7,2.6,1,0.7,1.9,1.8,0.3,-,6.83
Vincent Pajot,Saint-Etienne,28,M(C),19(9),1750,2,1.9,1.5,-,1.2,0.6,0.2,-,6.83
Étienne Didot,Toulouse,35,M(C),21(2),1660,1.9,2.1,1.4,-,1.1,0.8,-,-,6.83
Valentín Vada,Bordeaux,23,M(C),10(6),935,1,1.8,0.7,-,0.3,1,0.1,-,6.82
Ricardo Carvalho,Monaco,41,D(C),33,2903,1.1,2.6,0.8,0.5,4.1,0.5,0.8,-,6.82
Jean-Louis Leca,SC Bastia,33,GK,34,2990,-,0.1,0.1,-,1,0.1,-,-,6.82
Romain Danzé,Rennes,32,"D(R),M(CR)",19(2),1617,1.5,2.2,0.4,0.3,2.5,1,0.3,-,6.82
Pape Paye,Lorient,29,D(R),8(2),685,2.3,1.6,0.8,0.7,2.7,0.4,0.3,-,6.82
Floyd Ayité,SC Bastia,30,"M(CLR),FW",30(2),2628,1.1,0.7,1.7,-,0.1,0.7,0.1,-,6.82
Benoit Assou-Ekotto,Saint-Etienne,35,D(L),19(1),1704,1.4,2.3,1.1,0.2,1.5,0.8,0.1,-,6.82
