Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Ronny Rodelin,Caen,29,"AM(CLR),FW",33(1),2803,2,1.1,29.9,65.2,0.4,1.6,0.1,7.18
Maxime Poundjé,Bordeaux,26,D(L),14,1260,1,0.3,34.5,81.6,0.9,1.4,-,7.18
Daniel Congré,Montpellier,34,D(CLR),35,3128,-,0.1,40.4,83.9,-,3.6,-,7.17
Javier Pastore,Paris Saint-Germain,30,AM(CLR),11(5),877,6,1.8,54.9,82.3,0.1,2.3,1,7.17
David Luiz,Paris Saint-Germain,32,"D(C),DMC",23(2),2088,2,0.4,75,92.1,0.1,3.2,0.4,7.16
Benjamin Mendy,Marseille,24,"D(L),DMC,M(L)",22(2),1953,1,1.2,40.6,80.1,1.6,1.5,-,7.14
Maxwell,Paris Saint-Germain,37,D(L),24(4),2223,3,1,54.7,91.2,0.8,1.5,0.1,7.14
Bryan Dabo,Montpellier,27,"D(R),M(CR)",32(4),2856,1,0.6,42.3,80,0.3,1.6,0.1,7.14
Marko Basa,Lille,36,D(C),15,1331,-,0.1,42.3,87.6,0.1,2.3,-,7.13
Andy Delort,Caen,27,"AM(R),FW",34(2),3142,2,1.1,26.2,58.3,0.4,0.6,-,7.13
Hilton,Montpellier,41,D(C),36,3178,1,0.3,43.5,74.6,0.1,6.8,0.1,7.13
Stoppila Sunzu,Lille,30,D(C),10(2),918,-,-,34.4,79.2,-,1.9,-,7.13
Romain Saïss,Angers,29,"D(C),DMC",35,3107,2,0.4,47.6,79.7,0.1,3.5,-,7.13
Thomas Lemar,Monaco,23,AM(CLR),20(6),1810,3,1.1,30.4,83.3,1,1.7,-,7.12
Younousse Sankharé,Guingamp,29,M(C),33,2921,2,0.5,40.2,77.2,0.1,1.5,-,7.12
Jonathan Martins Pereira,Guingamp,33,D(R),16,1384,3,0.7,36.8,76.1,0.2,2.3,0.1,7.12
Nicolas Pallois,Bordeaux,31,D(C),17,1473,1,0.2,44.9,81.3,0.2,4.7,-,7.11
Valentin Rongier,Nantes,24,M(C),9(2),741,1,0.6,41.1,85.6,0.6,3.2,-,7.11
Ibrahim Amadou,Lille,26,"D(C),DMC",18(4),1665,-,0.2,38.4,80.9,-,2.2,-,7.10
Mathieu Valbuena,Lyon,34,M(CLR),21(5),1814,5,2.6,43,86.2,2,2,0.1,7.10
Dorian Lévêque,Guingamp,29,D(LR),13(1),1205,-,0.1,31.3,72.6,0.1,2.4,-,7.09
William Remy,Montpellier,28,"D(CR),DMC",27(1),2399,1,0.3,40.5,77.8,0.1,3.4,-,7.09
Tiemoué Bakayoko,Monaco,24,DMC,14(5),1362,-,0.3,37.8,86.9,-,1.6,-,7.09
Jerome Prior,Bordeaux,23,GK,11(2),1074,-,-,30.2,54.5,-,11.6,-,7.08
Alassane Pléa,Nice,26,"AM(LR),FW",17(2),1414,4,0.6,25.9,77.5,0.2,0.3,0.2,7.08
Marco Verratti,Paris Saint-Germain,26,DMC,11(7),1064,3,1.1,82.2,93,-,3.1,0.3,7.08
Hamari Traoré,Reims,27,"D(R),M(R)",32(1),2912,1,1,40,76.3,0.8,2.2,-,7.07
Valère Germain,Nice,29,"AM(L),FW",36(2),3122,6,1.2,28.1,76.4,0.1,0.7,0.1,7.07
Javier Manquillo,Marseille,25,"D(LR),M(R)",31,2673,1,0.5,45.1,82.5,0.2,1.1,-,7.06
Kevin Malcuit,Saint-Etienne,27,"D(R),M(R)",9,712,1,0.4,30.6,70.2,0.3,1.7,0.1,7.06
Maxime Dupé,Nantes,26,GK,7,630,-,-,27.4,52.6,-,7.6,-,7.06
Jonas Martin,Montpellier,29,M(CL),35(1),3140,3,0.8,56.9,88.1,0.2,3.1,-,7.05
Renato Civelli,Lille,35,D(C),32,2762,-,0.2,37.9,70.4,-,2.7,-,7.05
Diego Contento,Bordeaux,29,D(L),24(1),2113,-,0.6,37.6,78.6,0.8,1.8,-,7.05
Issiaga Sylla,GFC Ajaccio,25,"D(LR),M(L)",29(5),2694,4,0.9,33.4,72.2,0.9,1.6,-,7.05
Julian Palmieri,SC Bastia,32,"D(L),M(L)",33(1),2944,2,0.6,37.1,75.7,0.5,2.4,0.1,7.05
Abdoulaye Touré,Nantes,25,DMC,2(2),202,-,0.8,23.8,81.1,0.3,1.5,0.3,7.04
Clément Chantôme,Bordeaux,31,M(C),25(1),2180,-,0.5,57.8,88.6,0.1,3.7,-,7.04
Guillaume Gillet,Nantes,35,"D(R),M(CR)",19,1710,-,0.5,54,84.7,0.2,4.2,0.1,7.04
Alexander Djiku,SC Bastia,24,D(CR),19(1),1513,-,0.2,27,69.1,0.2,1.2,-,7.04
Nabil Fekir,Lyon,25,"AM(CR),FW",5(4),464,1,1.3,22.9,85.4,0.8,1.7,0.1,7.04
Abdelaziz Barrada,Marseille,30,M(CR),17(7),1455,6,2.6,35.9,80.3,2.2,1.5,0.1,7.03
Sébastien Corchia,Lille,28,"D(R),M(R)",30(3),2632,2,0.7,21.5,75,0.8,0.8,-,7.03
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",29(4),2557,4,0.7,32.6,76.1,0.2,0.6,-,7.03
Nicolas Nkoulou,Marseille,29,D(C),33,2940,-,0.1,49.8,87.3,-,2.4,-,7.03
Moustapha Bayal Sall,Saint-Etienne,33,D(C),27(1),2359,-,0.2,43.5,79.2,-,3.9,-,7.03
Billy Ketkeophomphone,Angers,29,"AM(LR),FW",31(4),2697,7,1.1,27.2,73.7,0.5,0.6,-,7.03
Fábio Coentrão,Monaco,31,"D(L),M(LR)",13(2),1085,2,0.6,32.7,77.8,0.9,1.6,0.1,7.02
Fallou Diagne,Rennes,29,"D(CR),DMC",21(1),1860,-,0.1,41.2,79.6,-,4.1,-,7.02
Thiago Motta,Paris Saint-Germain,36,M(C),26(6),2348,1,0.5,93.1,92.5,0.1,3.5,0.1,7.02
Yannis Salibur,Guingamp,28,"AM(CLR),FW",28(2),2340,6,0.9,17.6,75.2,1.2,0.2,-,7.02
Thiago Xavier,Troyes,35,DMC,13(3),1061,-,0.2,26.4,79.4,0.1,1.3,0.1,7.01
Jean Michael Seri,Nice,27,M(C),35(3),3113,6,1.3,71.3,88.9,0.6,4.5,0.2,7.01
Rémy Cabella,Marseille,29,"M(CLR),FW",30(4),2566,3,1.4,44.9,86.8,0.3,0.4,0.1,7.01
Mario Lemina,Marseille,25,DMC,4,335,-,0.8,48,87.5,-,3.5,-,7.01
Koffi Djidji,Nantes,26,D(CL),20(2),1794,-,-,33,84.3,-,3.6,-,7.01
Dennis Appiah,Caen,27,D(LR),38,3420,1,0.7,24.4,66.7,0.7,1.1,-,7.01
Jaroslav Plasil,Bordeaux,37,M(C),25(2),2200,3,0.9,44.9,86.1,0.2,1.7,0.1,7.01
Zargo Toure,Lorient,29,D(C),29,2557,-,0.1,36.9,87.2,-,2.3,-,7.00
Aissa Mandi,Reims,27,D(CLR),32,2860,1,0.1,43.3,82.4,-,4.8,-,7.00
Morgan Amalfitano,Lille,34,M(CLR),10(5),958,-,1.3,26.3,80.2,1,0.4,-,7.00
Lamine Koné,Lorient,30,D(C),17(1),1552,-,0.1,34.4,81.7,0.1,2.1,-,7.00
Romain Thomas,Angers,31,D(C),36,3220,-,0.1,35.1,84.2,-,3.3,-,7.00
Bernardo Silva,Monaco,24,AM(CLR),22(10),2240,1,1.3,26.9,82.8,1,1,-,7.00
Ellyes Skhiri,Montpellier,24,DMC,9(3),814,-,0.4,31.2,83.2,-,2.5,-,7.00
Charles Traoré,Troyes,27,D(L),5,450,-,0.4,36.4,69.8,-,1.6,-,7.00
Mounir Obbadi,Lille,36,M(C),25(5),2303,4,1.8,55.7,85.4,0.2,2.8,0.2,7.00
Paul Andre Guerin,GFC Ajaccio,21,Goalkeeper,1(1),139,-,-,24.5,46.9,-,8.5,-,7.00
Cédric Yambéré,Bordeaux,28,"D(C),DMC",24(3),2254,-,0.1,38.3,83.4,0.1,2.1,-,6.99
Mauricio Isla,Marseille,31,"D(R),M(CR)",20(3),1801,1,1,51,84.2,0.2,2.3,0.1,6.99
Cheikh M'Bengue,Rennes,30,"D(CL),M(L)",21(2),1897,-,0.4,41.2,83.2,0.2,1.3,-,6.99
Adama Soumaoro,Lille,27,D(CR),25(3),2320,-,0.1,32.4,84.9,-,1,-,6.99
Marcel Tisserand,Toulouse,26,"D(CLR),M(R)",32(1),2844,-,0.4,34.6,77.3,0.5,2.5,-,6.99
Jaba Kankava,Reims,33,DMC,27,2338,1,0.6,44.8,80.9,0.1,2.3,-,6.99
Maxime Le Marchand,Nice,29,D(CL),26,2197,-,0.1,54.8,85.6,-,3.8,-,6.99
Paul-Georges Ntep,Rennes,26,"AM(L),FW",11(3),927,3,1.5,24,72,1.2,0.7,0.1,6.98
Adrien Thomasson,Nantes,25,M(CLR),30(4),2529,5,1.4,40.5,78.8,0.9,2,0.1,6.98
Mapou Yanga-Mbiwa,Lyon,30,D(CR),27,2353,-,-,63,89.2,-,3.7,-,6.98
Óscar Trejo,Toulouse,31,M(CLR),23(11),2177,4,1.6,34.1,76.2,0.9,0.5,0.3,6.98
Abdoul Camara,Angers,29,AM(LR),17,1460,-,1,23.2,78.2,0.7,0.2,-,6.98
Ronael Pierre Gabriel,Saint-Etienne,21,D(LR),4(1),329,-,0.2,32,73.1,0.2,1.4,-,6.98
Romain Genevois,Nice,31,D(CR),10(4),1007,-,0.2,47.4,87.5,0.1,2.8,-,6.97
Vincent Koziello,Nice,23,DMC,32(3),2717,6,0.9,48.6,91.3,0.2,0.7,0.1,6.97
Christophe Kerbrat,Guingamp,32,D(C),29,2590,-,0.1,36.6,79.8,-,3.9,-,6.97
Milan Bisevac,Lyon,35,D(C),6,457,-,-,50.3,92.1,-,6.5,-,6.97
Nicolas Maurice-Belay,Bordeaux,34,"M(CL),FW",15(3),1288,2,0.9,40.3,83.9,0.3,1.2,0.1,6.97
Robin Maulun,Bordeaux,22,Midfielder,0(1),50,-,1,38,89.5,-,-,-,6.96
Wissam Ben Yedder,Toulouse,28,"AM(C),FW",34(1),2896,5,0.9,26.5,72.8,0.4,0.3,0.1,6.96
Florentin Pogba,Saint-Etienne,28,D(CL),21(3),1947,1,0.3,40.6,80.6,-,3.9,-,6.96
Cheick Diabaté,Bordeaux,31,FW,17(5),1446,4,0.6,18.3,64.8,-,0.2,0.1,6.95
Jimmy Cabot,Troyes,25,AM(LR),7(8),723,1,0.9,21.5,74.9,0.8,1.5,-,6.95
Mamadou Samassa,Guingamp,29,GK,1,90,-,-,28,46.4,-,11,-,6.95
João Moutinho,Monaco,32,M(C),24(2),2123,2,1.7,53.8,83.3,0.9,3.4,0.2,6.95
Somália,Toulouse,30,"D(R),M(CR)",24(3),2095,2,0.4,26.5,79,0.2,0.5,-,6.95
Anthony Weber,Reims,32,D(C),19,1596,-,0.1,40.7,84,-,4.9,-,6.94
Moustapha Diallo,Guingamp,33,M(C),21(9),1914,2,0.3,25.6,76.4,-,1.4,-,6.94
Jérôme Roussillon,Montpellier,26,"D(L),M(L)",31(2),2668,3,0.8,29.8,81.3,0.5,1.2,-,6.94
Michy Batshuayi,Marseille,25,FW,32(4),2938,9,0.8,18.8,75,-,0.3,0.1,6.94
Sadio Diallo,SC Bastia,28,"AM(CL),FW",9(6),716,2,1.5,23.9,77.9,0.8,1.4,-,6.94
Thomas Vincensini,SC Bastia,25,Goalkeeper,1(1),118,-,-,21,42.9,-,8.5,-,6.94
François Moubandje,Toulouse,29,D(CL),20(3),1872,-,0.6,31.9,69.9,0.5,1.3,-,6.93
Tongo Doumbia,Toulouse,29,M(C),22(3),1896,1,0.5,37.6,83.4,0.4,0.9,-,6.93
Frederic Guilbert,Bordeaux,24,"D(CLR),M(R)",29(1),2507,-,0.2,35.3,78.7,0.2,2.2,-,6.93
Raphael Guerreiro,Lorient,25,"D(L),M(CL)",27(7),2506,2,0.7,39.3,83.7,0.4,1.7,0.1,6.93
Julien Féret,Caen,36,M(C),37(1),3275,8,1.9,42,74.3,0.9,3,0.1,6.93
Chaker Alhadhur,Caen,27,D(LR),8(2),786,-,0.4,28.6,82.9,0.2,0.7,-,6.92
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",20(9),1920,-,0.1,61.8,93.3,0.1,2.2,-,6.92
Georges-Kévin Nkoudou,Marseille,24,AM(LR),22(6),2076,3,0.9,21.5,82.1,0.8,0.9,-,6.92
Kévin Théophile-Catherine,Saint-Etienne,29,D(CLR),22,1980,1,0.6,34.8,71,0.8,2,-,6.92
Adam Ounas,Bordeaux,22,AM(CLR),16(8),1315,2,0.9,19.1,76.2,0.5,0.5,-,6.92
Rafael,Lyon,28,"D(LR),M(R)",18(3),1454,2,0.6,37.4,81.7,0.2,1.1,-,6.92
Sébastien Squillaci,SC Bastia,38,D(C),29(2),2667,2,0.1,27,81.7,-,1.9,-,6.92
Ludovic Butelle,Angers,36,GK,19,1710,-,-,23.8,54.7,-,9,-,6.92
Geoffrey Jourdren,Montpellier,33,GK,7,630,-,-,29.3,47.8,-,8.4,-,6.92
Yoann Andreu,Angers,30,D(LR),31,2724,1,0.4,36.3,78.3,0.4,1.8,-,6.91
Matthieu Dreyer,Troyes,30,GK,15,1350,-,-,26.2,60.3,-,6.7,-,6.91
Karim Rekik,Marseille,24,D(CL),23(1),2034,1,0.2,54.7,91,-,2.3,-,6.91
Roderic Filippi,GFC Ajaccio,30,D(C),21(5),1919,1,0.2,29.1,77,-,3.7,-,6.91
Jules Goda,GFC Ajaccio,30,Goalkeeper,3,221,-,-,25.7,62.3,-,8,-,6.91
Mickael Le Bihan,Nice,29,FW,1(2),137,1,1,17.3,75,-,-,-,6.91
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",7(3),607,1,1.1,19.8,73.2,1,0.3,0.1,6.91
Jérémy Clément,Saint-Etienne,34,M(C),25(2),2224,1,0.4,48,86.1,-,1.4,-,6.91
Jérémy Morel,Lyon,35,D(CL),27(4),2511,1,0.9,44.5,80.2,0.4,1.6,-,6.91
Andre Biyogo Poko,Bordeaux,26,"D(R),M(CR)",19(6),1873,1,0.7,29.2,71.9,0.3,1.9,-,6.91
Emmanuel Imorou,Caen,30,D(L),15,1203,1,0.5,27.3,69.8,0.9,1.3,-,6.91
Thomas Mangani,Angers,32,M(C),31(2),2499,4,1.8,48.6,77.4,1.2,2.8,-,6.90
Lucas Tousart,Lyon,22,DMC,1,61,-,-,40,85,-,2,-,6.90
Jérémy Sorbon,Guingamp,35,D(C),34,3031,-,-,37.1,84.6,-,4.3,-,6.90
Pablo,Bordeaux,28,D(C),16,1338,-,0.1,39.5,82.3,-,4.1,-,6.90
Yannick Cahuzac,SC Bastia,34,DMC,29(2),2548,1,0.4,35.3,80.3,0.1,2,-,6.90
Thibault Giresse,Guingamp,38,AM(CL),20(5),1706,4,1.7,24,75.3,1.8,1.4,-,6.90
Benjamin Stambouli,Paris Saint-Germain,28,"D(C),M(C)",18(9),1500,-,0.1,50.8,90.9,-,1.4,-,6.90
Majeed Waris,Lorient,27,"AM(LR),FW",20(1),1656,3,1,17.7,78.5,-,0.1,-,6.90
Birama Touré,Nantes,27,DMC,21(2),1818,2,0.5,41.2,78.9,-,3.5,-,6.89
Wallace,Monaco,24,D(C),25(1),2251,-,0.1,36.7,77.8,-,2.8,-,6.89
Johan Martial,Troyes,28,D(C),7(1),570,-,-,27,78.2,-,1.1,-,6.89
Didier Ndong,Lorient,25,DMC,34,3056,1,0.5,50.5,87.3,0.2,3.3,-,6.88
Issa Diop,Toulouse,22,D(C),21,1890,-,0.1,35.4,75.5,-,2.5,-,6.88
Paul Bernardoni,Troyes,22,GK,14,1260,-,-,24.6,39,-,5.2,-,6.88
Éric Bautheac,Lille,31,AM(LR),25(3),2168,1,1,27.8,73,1.2,0.8,-,6.88
Alexis Blin,Toulouse,22,DMC,15(9),1404,-,0.5,30.8,79.3,0.1,0.5,-,6.87
Sylvain Armand,Rennes,38,D(CL),33(1),2991,1,0.4,50.7,81.2,-,5.4,0.1,6.87
Gelson Fernandes,Rennes,32,DMC,33,2902,1,0.2,47,88.5,-,1,-,6.87
Jordan Ferri,Lyon,27,M(C),26(8),2449,5,1.3,53.8,87.4,0.2,2.8,0.2,6.86
Anthony Lopes,Lyon,28,GK,37,3330,-,-,24.2,67.3,-,4.8,-,6.86
Vincent Enyeama,Lille,36,GK,35,3129,-,-,27.6,54.5,-,7.7,-,6.86
Wilfried Moimbé,Nantes,30,D(L),15,1324,1,0.6,31.3,71.2,0.7,2.9,-,6.86
Franck Signorino,Reims,37,"D(L),M(L)",29,2561,2,0.6,36.9,74.5,0.3,1.4,-,6.86
Rolando,Marseille,33,D(C),18(1),1631,-,0.1,48.1,87.3,-,4,0.1,6.86
Francois Clerc,Saint-Etienne,36,D(R),10,872,1,0.5,39.4,74.6,0.4,2.7,-,6.86
Mohamed Larbi,GFC Ajaccio,31,AM(C),26(4),2289,3,1.5,36.6,80.6,0.8,1.7,0.1,6.85
Pablo Martinez,GFC Ajaccio,30,D(CL),26(2),2206,1,0.2,30,75.7,0.3,1.4,-,6.85
Walid Mesloub,Lorient,33,AM(C),23(6),2121,4,2.3,53.4,82.6,0.9,4.8,0.1,6.84
Elderson Echiéjilé,Monaco,31,D(L),18(2),1568,1,0.4,30.5,74.6,0.3,1,-,6.84
Olivier Boscagli,Nice,21,D(CL),8(3),773,-,0.2,43.7,84,0.3,2.7,-,6.84
Kader Mangane,GFC Ajaccio,36,"D(C),DMC",28(3),2553,1,0.5,32.8,74.6,-,3.4,-,6.84
Pedro Mendes,Rennes,28,D(CR),21(1),1853,-,0.3,40.6,82.7,0.2,2.7,-,6.84
Nampalys Mendy,Nice,27,M(C),38,3392,2,0.2,77.6,92.1,-,4.1,-,6.84
Yacouba Sylla,Rennes,28,DMC,18(2),1500,1,0.5,43.5,82.2,0.2,4.5,-,6.84
Alassane Toure,GFC Ajaccio,30,D(R),11(2),951,-,0.5,25.4,71.2,0.5,2.2,-,6.84
Steven Fletcher,Marseille,32,FW,9(3),754,2,1.3,22.8,73.3,0.1,0.4,0.1,6.84
Jonas Lössl,Guingamp,30,GK,37,3330,-,-,27,53.4,-,9.4,-,6.83
Alexandre Coeff,GFC Ajaccio,27,D(CR),22(2),1997,2,0.9,38.3,70.4,0.8,3.3,-,6.83
Vincent Pajot,Saint-Etienne,28,M(C),19(9),1750,1,0.5,29.9,83.3,-,1.2,-,6.83
Étienne Didot,Toulouse,35,M(C),21(2),1660,2,1.2,48.4,71.2,0.8,3.3,0.1,6.83
Valentín Vada,Bordeaux,23,M(C),10(6),935,2,1.1,41.7,87.3,0.7,2,0.1,6.82
Ricardo Carvalho,Monaco,41,D(C),33,2903,-,0.1,40.8,88,-,2.5,-,6.82
Jean-Louis Leca,SC Bastia,33,GK,34,2990,-,-,29.5,46,-,9.4,-,6.82
Romain Danzé,Rennes,32,"D(R),M(CR)",19(2),1617,3,0.7,39.8,76.3,0.2,2,-,6.82
Pape Paye,Lorient,29,D(R),8(2),685,-,0.2,26.9,82.9,0.1,0.9,-,6.82
Floyd Ayité,SC Bastia,30,"M(CLR),FW",30(2),2628,3,1,24.8,78.1,0.5,0.8,-,6.82
Benoit Assou-Ekotto,Saint-Etienne,35,D(L),19(1),1704,-,0.6,41,70.9,0.5,3.9,-,6.82
Anthony Mounier,Montpellier,31,AM(CLR),3,270,-,0.3,35.3,69.8,1.3,1.3,-,6.81
Casimir Ninga,Montpellier,26,"AM(LR),FW",20(6),1983,4,0.6,20.2,76,0.3,0.6,-,6.81
Mathieu Bodmer,Nice,36,"D(C),M(C)",16(3),1357,1,0.6,48,83.8,-,2.3,-,6.81
Antoine Devaux,Reims,34,M(C),33,2819,1,0.6,41.9,81.5,0.2,1.7,0.1,6.80
Lucas Deaux,Nantes,30,"D(C),DMC",13(3),1184,-,0.3,39.6,82,0.1,4.9,0.1,6.80
William Matheus,Toulouse,29,D(L),14,1247,1,0.6,31.1,75.2,0.6,1.1,-,6.80
Diego Rolan,Bordeaux,26,"AM(CLR),FW",22(9),2125,4,1,28.5,82.7,0.1,0.6,-,6.80
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),4(1),329,-,0.4,53.2,94.4,-,0.8,-,6.80
Lamine Gassama,Lorient,29,D(R),31,2709,1,0.4,39,79.5,0.5,1.7,-,6.79
Mathieu Peybernes,SC Bastia,28,D(C),23(2),2043,-,0.1,28.6,73.7,-,2.3,-,6.79
Ramy Bensebaini,Montpellier,24,"D(CL),DMC",15(7),1348,-,0.1,28.3,76.4,-,3.1,-,6.79
Alaeddine Yahia,Caen,37,D(C),26,2214,-,0.2,28.5,69.2,-,2.5,-,6.79
Alexandre Letellier,Angers,28,GK,17,1530,-,0.1,24.1,55.9,-,9.2,-,6.79
Thomas Ayasse,Troyes,32,M(C),12(2),1018,-,0.3,38.9,77.6,0.3,3.1,-,6.79
Stéphane Ruffier,Saint-Etienne,32,GK,38,3420,-,-,28.4,56,-,6.9,-,6.78
Lorik Cana,Nantes,35,D(C),20(1),1759,-,0.1,36,79.4,-,4.6,-,6.78
Seko Fofana,SC Bastia,24,M(C),25(7),2303,2,0.5,35.8,86.1,-,2.1,0.1,6.78
