Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Lucas Castro,Chievo,30,AM(CLR),33,2768,6,1.2,42.4,79.7,0.5,1.9,0.1,7.13
Daniele Rugani,Juventus,24,D(C),11(4),1077,-,0.1,55.3,88.9,-,2.6,-,7.13
Mirko Valdifiori,Napoli,33,DMC,1,90,1,1,97,90.7,-,6,-,7.13
Giorgio Chiellini,Juventus,34,D(C),20(1),1638,1,0.2,59.1,87,0.1,4.6,-,7.12
Leandro Paredes,Roma,25,DMC,15(12),1469,1,1.6,44.5,88.4,1.1,3,0.1,7.12
Juan Cuadrado,Juventus,31,"D(R),M(CLR),FW",21(9),2099,6,1.6,38.1,85.7,1,1.6,0.1,7.12
Andrea Conti,Atalanta,25,"D(R),M(R)",31(2),2668,5,0.8,37.2,77.9,0.2,1.1,-,7.11
Andrea Masiello,Atalanta,33,D(CR),34(1),2930,1,0.3,44.9,83.4,0.1,5.6,-,7.11
Antonio Candreva,Inter,32,M(CLR),36(2),3022,10,2.2,31.6,79.9,1.9,1.6,0.1,7.11
Kostas Manolas,Roma,28,D(C),32(1),2780,2,0.2,49,87.3,-,3.5,-,7.09
Davide Santon,Inter,28,D(LR),11(3),1018,1,0.9,46.9,87.1,0.6,1.6,-,7.09
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",32,2831,3,0.7,40.6,81.6,0.4,1.6,0.1,7.09
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",16(2),1470,1,0.8,43.5,89.8,0.3,2.4,-,7.08
Daniele De Rossi,Roma,35,"D(C),M(C)",27(4),2346,4,0.9,55.6,85.7,0.2,5.1,0.2,7.07
Rafael Tolói,Atalanta,28,D(C),31(1),2722,-,0.3,48.7,82,0.1,3.5,-,7.07
Marco Parolo,Lazio,34,M(C),34,2980,1,1,36.3,81.5,0.2,1.9,-,7.06
Vlad Chiriches,Napoli,29,D(CR),13(1),1124,-,0.2,63,93,0.1,6.6,-,7.06
Nikola Maksimovic,Napoli,27,"D(CR),M(R)",7(1),677,-,0.1,66,93,-,3.5,-,7.06
Hernanes,Juventus,34,M(C),8(2),723,-,0.6,46,87.4,-,3.2,0.2,7.05
Gianluigi Donnarumma,AC Milan,20,GK,38,3420,-,-,31.8,74.7,-,4.9,-,7.05
Stefan de Vrij,Lazio,27,D(C),27,2273,3,0.3,44.6,85.7,-,4.9,-,7.05
Geoffrey Kondogbia,Inter,26,DMC,20(4),1716,2,0.4,45.5,84.4,-,2.2,-,7.04
Faouzi Ghoulam,Napoli,28,D(L),26(3),2379,6,2,54.6,87.4,1.8,1.6,-,7.04
Valter Birsa,Chievo,32,"M(CLR),FW",34(1),2786,9,2.1,39.4,80.6,1.9,1.7,0.1,7.04
Luis Muriel,Sampdoria,28,"AM(CL),FW",25(6),2257,5,1.4,17.7,69.5,0.3,0.5,0.1,7.03
Panagiotis Tachtsidis,Cagliari,28,DMC,24(2),2140,5,1.4,47.8,75,0.5,2.5,0.1,7.03
Bruno Peres,Roma,29,"D(LR),M(LR)",24(6),2225,2,1.1,34.7,84.9,1,1.4,0.1,7.03
Iago Falque,Torino,29,"AM(CLR),FW",31(4),2533,8,1.5,36.1,84,0.6,2.3,0.1,7.03
Mario Mandzukic,Juventus,33,"M(L),FW",28(6),2488,4,1.1,25.7,72.9,0.2,1,-,7.03
Davide Astori,Fiorentina,32,D(C),33,2967,-,0.6,63.8,85.2,0.5,3.9,-,7.03
Andrea Fulignati,Palermo,24,GK,9,810,-,-,29.4,49.4,-,9.2,-,7.03
Sami Khedira,Juventus,32,M(C),31,2548,4,1,45.8,86.3,0.3,2.5,0.1,7.02
Borja Valero,Fiorentina,34,M(CL),30(1),2682,10,2,57.9,89.5,0.6,3.2,-,7.02
Lorenzo Tonelli,Napoli,29,D(C),3,270,-,0.3,63.3,87.9,-,4,-,7.02
Federico Bernardeschi,Fiorentina,25,"M(CLR),FW",27(5),2311,4,1.8,26.5,77.8,0.9,1.5,0.1,7.02
Rafael,Cagliari,37,GK,19(2),1802,-,-,24.2,52.5,-,7.3,-,7.01
Andrea Petagna,Atalanta,24,FW,31(3),2626,7,1.6,23.1,81.4,0.1,2,0.1,7.00
Lukasz Skorupski,Empoli,28,GK,35,3150,-,-,20.8,57.1,-,4.5,-,7.00
Simone Verdi,Bologna,26,"AM(CLR),FW",25(3),2126,3,1.6,26.4,78.5,1.2,2.5,0.1,7.00
João Pedro,Cagliari,27,"AM(C),FW",17(5),1460,3,0.9,20.8,66.7,0.5,1.1,0.1,6.99
Wojciech Szczesny,Roma,29,GK,38,3420,-,-,25.4,75.8,-,8.5,-,6.99
Davide Di Gennaro,Cagliari,31,AM(C),17(3),1436,5,1.9,39,79.5,1.8,2.4,0.2,6.99
Seko Fofana,Udinese,24,M(C),21(1),1824,1,0.8,36.6,85.5,0.3,1.7,-,6.98
Lucas Torreira,Sampdoria,23,DMC,35,3049,-,1,60.5,86.6,0.5,2.3,0.1,6.98
Davide Calabria,AC Milan,22,"D(LR),M(R)",11(1),988,1,0.9,44,80.1,0.7,2.4,-,6.98
Matías Vecino,Fiorentina,27,M(C),26(5),2351,4,1.2,59.2,88.2,0.1,2.5,-,6.98
Blerim Dzemaili,Bologna,33,M(C),29(2),2584,3,1.1,36.8,78.3,0.2,2.3,-,6.98
Piotr Zielinski,Napoli,25,AM(CL),18(18),1850,7,1.1,38,87.7,0.1,1.8,0.1,6.98
João Mário,Inter,26,M(CLR),22(8),2005,5,1.8,40.6,83.3,0.8,2,0.1,6.98
Omar El Kaddouri,Empoli,28,AM(CL),15,1251,1,2,37.1,81.1,1.1,0.9,0.1,6.97
Leonardo Spinazzola,Atalanta,26,"D(L),M(L)",28(2),2501,5,1.5,41.9,79.9,1.1,2.6,-,6.97
Raúl Albiol,Napoli,33,D(C),25(1),2297,1,0.3,70.2,86.4,-,6.1,-,6.95
Bryan Cristante,Atalanta,24,M(C),7(5),663,2,0.9,31.9,82.5,0.2,1.7,0.3,6.95
Luca Lezzerini,Fiorentina,24,Goalkeeper,0(1),50,-,-,15,40,-,3,-,6.95
Tomás Rincón,Genoa,31,M(CR),16,1394,2,1.2,50.8,83.6,0.3,3.5,0.1,6.95
Emiliano Moretti,Torino,38,D(CL),23,2064,3,0.1,46.8,87,-,3.1,-,6.94
Alessio Romagnoli,AC Milan,24,D(CL),27,2370,1,0.3,57.2,88,0.1,2.9,-,6.94
Cristian Molinaro,Torino,35,"D(L),M(L)",9(1),753,2,0.9,27.8,77,0.5,1.8,-,6.94
Roberto Gagliardini,Atalanta,25,DMC,8(5),775,2,0.6,33.5,84.8,0.2,1.1,0.2,6.94
Luca Antei,Sassuolo,27,D(C),11(4),1111,-,-,30.2,77.9,-,2.3,-,6.94
Lorenzo Pellegrini,Sassuolo,23,M(C),24(4),1953,6,0.9,32.9,75,0.5,1.9,0.1,6.94
Nikola Kalinic,Fiorentina,31,FW,26(6),2487,2,1.1,18.7,78.4,0.1,0.3,0.1,6.94
Federico Ceccherini,Crotone,27,D(C),35,3100,-,0.2,28.2,72.6,-,3.2,-,6.94
Luca Rossettini,Torino,34,D(CR),29(1),2655,-,0.1,50.3,81.6,-,4.6,-,6.93
Federico Viviani,Bologna,27,DMC,13(4),1122,2,0.7,50.1,84.8,0.9,5.7,-,6.93
Pierluigi Gollini,Atalanta,24,GK,4,360,-,-,22.3,61.8,-,7.3,-,6.93
Riccardo Montolivo,AC Milan,34,M(C),9,780,-,1.2,51.3,86.6,-,4.1,0.1,6.93
Leonardo Bonucci,Juventus,32,D(C),26(3),2406,-,0.3,65.1,87.2,0.1,7.9,-,6.93
Cyril Théréau,Udinese,36,"AM(CL),FW",31(2),2502,2,0.9,30.7,77.2,0.2,0.6,-,6.93
Josip Ilicic,Fiorentina,31,"AM(CLR),FW",23(6),1881,4,1.9,30.8,81.6,1.1,2,0.1,6.92
Rade Krunic,Empoli,25,AM(C),29(3),2441,1,0.6,33.2,76.1,0.3,0.8,-,6.92
Andrea Consigli,Sassuolo,32,GK,37,3330,-,-,29.4,55.3,-,8,-,6.92
Allan,Napoli,28,DMC,19(10),1618,6,1,39.6,86.6,0.2,1.3,0.1,6.92
Bartosz Bereszynski,Sampdoria,26,D(R),11(2),1049,-,0.2,33,76,0.5,0.8,-,6.92
Ivan Radovanovic,Chievo,30,DMC,32(3),2892,-,0.3,56.2,84.2,0.1,5.7,-,6.92
Milan Badelj,Fiorentina,30,M(C),29(4),2513,2,0.8,58.5,86.1,0.1,3.1,0.1,6.92
Leandro Castán,Torino,32,D(C),13(1),1176,-,0.1,37.2,83.9,-,2.6,-,6.91
Davide Zappacosta,Torino,27,"D(R),M(R)",25(4),2334,5,1.4,39,82.8,1.7,1.6,0.1,6.91
Elseid Hysaj,Napoli,25,D(LR),34(1),3032,1,0.5,57.3,86.5,0.5,1.7,-,6.91
Boukary Dramé,Atalanta,33,"D(L),M(L)",8(2),638,-,0.8,23.9,82.8,0.9,0.5,-,6.91
Armando Izzo,Genoa,27,D(C),29,2589,2,0.5,50.5,84.4,0.2,4.3,-,6.90
Felipe,Udinese,34,D(CL),31(1),2812,1,0.3,37.4,83.6,0.1,3.6,-,6.89
Nicolas Frey,Chievo,35,D(CLR),13(2),1183,-,0.8,34.5,73.7,0.6,3.1,-,6.89
Franck Kessié,Atalanta,22,DMC,25(5),2223,3,0.6,41.7,84.4,0.3,2.7,-,6.89
Ivaylo Chochev,Palermo,26,DMC,25(5),2286,3,0.7,30.6,81.3,0.2,1.1,-,6.89
Stephan El Shaarawy,Roma,26,"AM(CLR),FW",19(13),1628,4,0.6,21.8,80.4,0.2,0.7,-,6.89
Adam Masina,Bologna,25,"D(L),M(L)",28(4),2428,-,0.4,39,73.1,0.3,1.2,-,6.88
Luca Cigarini,Sampdoria,33,M(C),3(1),275,-,1.5,64.8,88,1.3,3.5,-,6.88
Jasmin Kurtic,Atalanta,30,M(CL),35(2),2760,3,0.7,33.7,82.1,0.4,1.3,-,6.88
Gregoire Defrel,Sassuolo,28,"AM(CR),FW",23(6),1962,2,1,17.8,83.9,0.1,0.2,-,6.88
Matteo Politano,Sassuolo,25,"AM(LR),FW",25(7),2319,6,1.1,28,72.2,0.8,0.8,-,6.88
Marco Borriello,Cagliari,37,FW,30(6),2597,1,0.7,17.3,74.8,0.1,0.2,-,6.88
Alessandro Gamberini,Chievo,37,D(C),20,1672,-,0.1,32,81.4,-,1.6,-,6.87
Gabriel Paletta,AC Milan,33,D(C),30,2593,1,0.3,57.3,86.3,0.1,7.1,-,6.87
Antonio Rüdiger,Roma,26,D(CR),25(1),2206,2,0.5,51,83.3,0.3,3.5,-,6.86
Neto,Juventus,29,GK,7(1),675,-,-,26.4,86.3,-,5.4,-,6.86
Claudio Marchisio,Juventus,33,M(C),15(3),1261,2,0.4,47.2,87.6,0.1,5,0.1,6.86
Stefan Radu,Lazio,32,D(CL),29,2416,1,0.3,47,85,0.2,2.7,-,6.85
Domenico Maietta,Bologna,36,D(C),29,2379,1,0.2,44.6,83.6,0.1,3.4,-,6.85
Federico Peluso,Sassuolo,35,"D(CL),M(L)",33(1),2980,2,0.5,29.5,72.6,0.4,1.1,-,6.85
Gianluca Caprari,Pescara,25,"AM(CLR),FW",34(1),3112,4,1.4,31.3,81.3,0.4,0.8,0.1,6.85
Thiago Cionek,Palermo,33,D(CR),26(3),2328,-,-,40.4,79.4,-,2.9,-,6.84
Wesley Hoedt,Lazio,25,D(C),21(2),1882,-,0.2,52.6,87.2,-,6.9,-,6.84
Ervin Zukanovic,Atalanta,32,D(CL),14(5),1381,-,0.3,42.4,85.3,-,3.3,-,6.84
Uros Cosic,Empoli,26,D(C),8(6),956,-,0.1,32.4,80,0.3,3.4,0.1,6.84
Silvan Widmer,Udinese,26,"D(R),M(R)",28,2492,4,0.7,33.1,78.7,0.5,2.1,-,6.84
Diego Falcinelli,Crotone,28,FW,35,3130,3,1.1,21.3,70,0.2,0.5,-,6.83
Dario Dainelli,Chievo,40,D(C),25(1),2190,-,0.2,42.1,83.7,-,5.5,-,6.83
Jeison Murillo,Inter,27,D(C),23(4),2077,-,-,42.2,86.6,-,2.6,-,6.83
Rodrigo de Paul,Udinese,25,"AM(CLR),FW",32(2),2361,2,1.4,23.9,78.8,1.1,1.6,0.1,6.83
Andrea Ranocchia,Inter,31,D(C),5,380,-,0.4,38.8,80.9,-,3.6,-,6.83
Miguel Veloso,Genoa,33,M(C),22(1),1783,4,1.4,49.4,84.3,1.1,3.8,-,6.83
Stefano Sensi,Sassuolo,23,AM(C),14(2),1203,-,0.8,38.1,82.6,0.3,2.1,0.1,6.82
Daniele Baselli,Torino,27,M(C),28(9),2300,5,0.7,32.8,83.3,0.1,2,0.1,6.81
Giuseppe Bellusci,Empoli,29,D(CR),33,2970,-,0.2,47.1,82.3,0.1,3.3,-,6.81
Khouma Babacar,Fiorentina,26,FW,13(9),1321,1,0.3,11.5,81,-,0.1,-,6.81
Christian Maggio,Napoli,37,"D(R),M(R)",4(3),392,-,0.3,35.7,82,0.1,1.3,-,6.81
Duván Zapata,Udinese,28,FW,37(1),3154,3,1,14.1,70.2,0.2,0.2,-,6.81
Manuel Locatelli,AC Milan,21,M(C),17(8),1691,-,0.6,49,82.2,0.1,3.3,-,6.80
Diego Farias,Cagliari,29,"AM(CLR),FW",12(8),1164,2,1.2,25.5,82.5,0.6,0.6,-,6.80
Cristian Tello,Fiorentina,27,M(LR),22(14),2072,4,1.3,27.9,83.1,0.4,1.3,-,6.80
Ignazio Abate,AC Milan,32,"D(R),M(R)",22(1),1925,2,0.9,36.7,80.1,0.5,1.9,-,6.80
Gonzalo Rodríguez,Fiorentina,35,D(C),26,2209,-,0.1,53.5,87.1,-,3.9,-,6.80
Emiliano Viviano,Sampdoria,33,GK,17,1530,-,0.1,31.2,54.8,-,7.4,-,6.79
Diego Laxalt,Genoa,26,"D(L),M(CL)",36,3141,4,1,32.9,74.7,0.9,1,-,6.79
Hrvoje Milic,Fiorentina,30,"D(L),M(L)",16(1),1257,4,0.8,37.5,84.5,0.9,1.6,-,6.79
Ibrahima Mbaye,Bologna,24,"D(LR),M(LR)",11(5),1066,1,0.1,33.1,80,0.1,1.1,-,6.79
José Sosa,AC Milan,34,M(CLR),15(3),1243,3,1.3,49.2,80.1,0.9,5.1,0.1,6.79
Christian Puggioni,Sampdoria,38,GK,21,1890,-,0.1,27.4,57.1,-,6.5,-,6.78
Luca Antonelli,AC Milan,32,"D(L),M(CL)",3(4),309,-,0.3,21,76.2,-,0.9,-,6.78
Paolo Cannavaro,Sassuolo,38,D(C),16(2),1425,-,0.1,33.7,78.5,-,3,-,6.78
Fabio Quagliarella,Sampdoria,36,FW,35(2),2885,4,0.8,17.9,66.9,0.2,0.5,-,6.78
Cristián Zapata,AC Milan,32,D(C),12(3),1169,-,0.2,51.7,87.7,-,2.5,-,6.78
Andrea Costa,Empoli,33,D(CL),25(1),2085,1,0.1,46.4,80.9,-,3,-,6.78
Cristian Dell'Orco,Sassuolo,25,D(CL),9,776,-,0.4,32.7,73.5,0.3,1.4,-,6.77
Gastón Brugman,Pescara,26,M(C),22(5),1933,1,0.6,49.6,82.1,0.1,3.7,0.1,6.77
Senna Miangue,Inter,22,M(L),1(2),123,-,1,25.3,80.3,0.7,0.7,-,6.77
Giuseppe Vives,Torino,38,"DMC,M(L)",3,226,-,0.3,40.3,83.5,-,3.7,-,6.77
Emil Hallfredsson,Udinese,35,AM(C),23(5),1990,4,0.7,33.2,85.5,0.4,1.5,-,6.77
Manuel Pasqual,Empoli,37,"D(L),M(L)",32,2813,3,1.5,48.9,77.7,2,2.7,-,6.77
Etrit Berisha,Atalanta,30,GK,26,2340,-,-,22.1,55.3,-,6.3,-,6.76
Edgar Barreto,Sampdoria,34,M(C),32,2696,-,0.7,49.3,81.1,0.2,1.5,-,6.76
Daniele Croce,Empoli,36,M(C),32(3),2930,1,0.7,36.2,85.5,0.2,0.7,-,6.76
Gianmarco Ferrari,Crotone,27,D(C),37,3330,1,0.2,25.6,70,-,2.9,-,6.76
Luis Alberto,Lazio,26,"AM(CL),FW",4(5),363,2,2.1,20.1,72.4,1,1.7,-,6.76
Antonio Barreca,Torino,24,D(L),25(3),2360,2,0.5,31.7,80,0.6,1.2,-,6.76
Juraj Kucka,AC Milan,32,M(CL),23(7),2078,1,0.7,34.7,80.6,0.1,1.5,0.1,6.76
Alex Cordaz,Crotone,36,GK,36,3236,-,-,31.9,35,-,8.3,-,6.75
Pol Lirola,Sassuolo,21,"D(R),M(R)",17(5),1547,3,0.5,27.2,70.5,0.5,0.9,-,6.75
Antonino Ragusa,Sassuolo,29,AM(L),16(9),1435,2,0.6,18.1,70.6,0.3,0.4,-,6.75
Marco Benassi,Torino,24,AM(CR),24(4),2058,2,1,31,82.6,0.2,1.2,0.1,6.75
Abdoulay Konko,Atalanta,35,"D(LR),M(R)",7(3),618,-,0.1,33.3,79.9,-,1.2,-,6.75
Andrea Rispoli,Palermo,30,"D(R),M(R)",30(2),2686,3,1.2,37.8,77.6,0.8,1.5,-,6.75
Vincent Laurini,Empoli,30,D(R),24,1921,-,0.3,34.5,77.8,0.3,1.7,-,6.75
Fabio Pisacane,Cagliari,33,D(CLR),29,2554,1,0.2,32.6,77.1,0.2,2.2,-,6.75
Samir Handanovic,Inter,34,GK,37,3330,-,-,21.7,71,-,4.6,-,6.75
Darko Lazovic,Genoa,28,M(LR),30(3),2463,4,1.4,25.8,72.1,1.5,1.1,-,6.75
Vasco Regini,Sampdoria,28,D(CL),30(4),2779,4,0.6,34.3,74.8,0.4,1.3,-,6.75
Éder,Inter,32,"AM(CLR),FW",13(20),1480,4,1,15,84.2,0.3,0.5,-,6.74
Saphir Taïder,Bologna,27,M(C),22(2),1902,-,0.5,43.6,90.2,0.2,1.9,-,6.74
Mattia De Sciglio,AC Milan,26,"D(LR),M(LR)",23(2),2091,2,0.6,40.9,85.8,0.6,3.1,-,6.74
Sven Kums,Udinese,31,DMC,20(9),1831,1,1,37.9,87.5,0.6,2.1,-,6.74
Mirko Valdifiori,Torino,33,DMC,22(2),1784,-,0.9,47.5,81,0.5,3.1,-,6.74
Nicolás Spolli,Chievo,36,D(C),15(6),1591,-,-,28.5,85.5,-,1.1,-,6.74
Jean-Christophe Bahebeck,Pescara,26,"AM(LR),FW",11(4),821,1,0.3,14.5,72.9,0.2,0.2,-,6.74
Karol Linetty,Sampdoria,24,M(C),27(8),2386,4,0.8,33.3,82.7,-,0.8,-,6.74
Aleandro Rosi,Crotone,32,"D(R),M(R)",30(1),2564,1,0.5,24.3,66.9,0.4,1.1,-,6.73
Gabriele Angella,Udinese,30,D(C),10(4),1014,-,0.1,30.2,78,-,3.4,-,6.73
Riccardo Meggiorini,Chievo,33,FW,20(7),1737,-,0.4,17.1,62.9,-,0.3,-,6.73
Jakub Jankto,Udinese,23,AM(CL),24(5),1906,4,1.3,25.7,79.6,1.1,0.9,0.1,6.73
Andrea Nalini,Crotone,29,AM(LR),7(10),815,2,0.9,14.9,65.6,0.3,0.9,-,6.72
Antonio Mirante,Bologna,35,GK,21,1880,-,-,35.6,65.1,-,10.8,-,6.72
Ângelo Da Costa,Bologna,35,GK,17(1),1540,-,0.1,31.2,62.5,-,9.5,-,6.72
Lucas Ocampos,AC Milan,24,"M(CLR),FW",4(8),535,1,0.5,14.8,83.1,0.2,0.6,-,6.72
José Reina,Napoli,36,GK,37,3330,-,0.1,27.8,76.9,-,5.8,-,6.72
Mattia Destro,Bologna,28,FW,28(2),2475,-,0.4,14.8,72.4,-,0.3,-,6.72
Ladislav Krejci,Bologna,26,M(L),33(4),2785,8,1.5,23.6,83.3,1,0.2,-,6.72
Sinisa Andjelkovic,Palermo,33,D(C),21(1),1840,1,-,33.3,86.9,-,1.6,-,6.72
Luca Mazzitelli,Sassuolo,23,DMC,12(5),1048,2,0.8,33.5,77.7,0.1,3.1,0.1,6.72
Federico Marchetti,Lazio,36,GK,17,1486,-,-,23.1,65.1,-,6.8,-,6.72
Bruno Alves,Cagliari,37,D(C),36,3240,-,0.2,47.2,80,0.1,6.2,-,6.72
Leonel Vangioni,AC Milan,32,D(L),11(4),946,-,0.5,27.9,76.6,0.3,1.1,-,6.72
Leonardo Pavoletti,Genoa,30,FW,7(2),581,-,0.8,19.4,70.9,-,0.4,-,6.71
Carlos Sánchez,Fiorentina,33,"D(C),M(C)",23(8),2150,1,0.3,49.9,87.8,-,3.8,-,6.71
Mário Rui,Roma,28,D(L),3(2),344,-,0.8,48.8,77.5,1.2,1.6,-,6.71
Lucas Evangelista,Udinese,24,M(CR),2(4),206,1,0.8,11.8,81.7,0.7,0.7,-,6.70
Danilo,Udinese,35,D(C),36,3204,1,0.1,38.4,76.8,0.1,4.3,-,6.70
Patrik Schick,Sampdoria,23,"AM(R),FW",14(18),1507,3,0.6,15,74.9,-,0.2,-,6.70
Filippo Melegoni,Atalanta,20,Midfielder,1,46,-,-,23,87,-,1,-,6.70
Pedro Pereira,Sampdoria,21,"D(R),M(R)",8(4),788,-,0.4,31.4,71.9,0.4,2.3,0.1,6.70
Andrea Barzagli,Juventus,38,D(CR),17(6),1527,-,0.1,47.4,90.7,-,3.7,-,6.70
Gianluca Lapadula,AC Milan,29,FW,12(15),1256,3,0.7,11.4,81.1,-,0.3,-,6.70
Nicola Murru,Cagliari,24,D(L),26,2176,1,0.5,29.8,72.4,0.5,1.3,-,6.69
Milan Skriniar,Sampdoria,24,D(C),34(1),2998,-,0.1,52,91.4,-,2.7,-,6.69
Danilo Cataldi,Lazio,24,M(C),6(6),590,1,1.4,29.1,83.7,1.7,1.3,-,6.69
Carlao,Torino,33,"D(C),M(C)",4,336,-,-,48,89.6,-,3.8,-,6.69
Massimo Gobbi,Chievo,38,"D(L),M(L)",30,2604,2,0.7,42.4,77.6,0.7,2.7,-,6.69
Levan Mchedlidze,Empoli,29,FW,11(4),947,-,0.2,18.3,66.5,0.1,0.2,-,6.69
Molla Wagué,Udinese,28,D(C),6,540,-,0.2,36.5,82.2,-,2.7,-,6.69
