Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Lisandro López,Getafe,29,D(C),26,2202,2,2,1.6,0.7,5.4,0.3,0.5,-,6.96
Jonny,Celta Vigo,25,"D(CLR),M(L)",23(3),2166,3.2,2,0.9,0.4,2.6,1.2,0.5,-,6.96
Javi Guerra,Real Valladolid,37,FW,37,3161,1.2,0.2,1.4,-,0.8,0.5,0.1,-,6.96
Arda Turan,Atletico Madrid,32,AM(CLR),22(8),1932,1.8,1,1.2,-,0.5,0.7,0.1,-,6.96
Sofiane Feghouli,Valencia,29,M(CR),22(10),2067,1.3,1.3,1.2,-,0.7,0.5,-,-,6.96
Rafa,Getafe,34,D(CL),26(3),2334,1,3,0.8,0.7,5.9,0.8,0.8,1,6.95
Éver Banega,Valencia,31,M(C),14(4),1156,2.2,0.8,0.7,-,0.3,1,-,-,6.95
Roberto Trashorras,Rayo Vallecano,38,M(C),36(1),3152,1.2,0.8,0.7,-,1,0.8,0.1,-,6.95
Ibai Gómez,Athletic Bilbao,29,AM(LR),6(12),685,0.7,0.2,0.3,-,-,0.3,0.1,-,6.94
Víctor Valdés,Barcelona,37,GK,26,2278,0.1,-,-,-,0.9,-,-,-,6.94
Anaitz Arbilla,Rayo Vallecano,32,D(CLR),26(4),2384,2.7,2.6,1.3,0.6,3.5,0.7,0.2,-,6.94
Willy Caballero,Malaga,37,GK,38,3420,-,0.1,-,-,1,-,-,-,6.94
Cristhian Stuani,Espanyol,32,"AM(CLR),FW",28(6),2574,1.5,0.6,1.9,0.1,1.6,0.8,0.2,1,6.94
Jeison Murillo,Granada,27,D(C),32,2838,1.7,2.2,1.1,0.6,5.4,0.4,0.6,1,6.94
Esteban,Almeria,44,GK,38,3420,-,0.1,-,-,1.5,0.1,-,-,6.93
David Navarro,Levante,39,D(C),29,2521,1.1,2.2,0.8,0.8,6.4,0.4,1,-,6.93
Héctor Moreno,Espanyol,31,D(CL),32,2809,1.3,1.7,0.9,0.9,4.8,0.4,0.7,-,6.93
Nélson,Almeria,36,D(R),14,1185,2.2,3.6,0.7,0.2,3.9,1.1,0.2,-,6.93
Rafita,Almeria,36,D(R),24(2),2223,3.2,2.5,1.5,0.4,4,1.2,0.5,-,6.93
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",32(1),2838,2.7,2.3,1.3,0.3,4.1,0.5,0.3,-,6.93
Javier Aquino,Villarreal,29,AM(R),18(9),1695,2.6,0.9,0.8,0.1,0.7,0.6,0.1,-,6.93
Pedro León,Getafe,32,M(LR),33(3),2889,0.8,0.6,0.8,-,0.6,0.7,-,-,6.93
Aleix Vidal,Almeria,29,"D(R),M(LR)",36(2),3133,1.6,1.5,0.8,-,0.5,1.1,-,-,6.93
Alfred N'Diaye,Real Betis,29,"D(C),M(C)",16,1413,1.9,2.1,1.5,0.5,3.1,0.8,0.3,-,6.93
Borja Fernández,Getafe,38,M(C),24(4),1967,3.2,1.9,2.4,0.1,1.5,1.1,0.5,-,6.92
Asier Illarramendi,Real Madrid,29,M(C),15(14),1397,2.2,1.3,0.8,-,0.4,0.6,0.1,-,6.92
Roque Santa Cruz,Malaga,37,FW,24(7),2140,0.5,0.2,0.8,-,1.4,0.1,0.1,-,6.92
Alberto Moreno,Sevilla,26,"D(L),M(L)",27(1),2409,1.8,2.5,1.1,-,1.4,0.8,0.3,-,6.92
Carlos Martínez,Real Sociedad,33,D(R),24,2116,1.5,1.6,0.3,0.4,5,0.6,0.6,-,6.92
Javi Fuego,Valencia,35,M(C),25(2),2236,2.7,2.1,1.5,0.1,2.3,1.3,0.4,-,6.91
Duda,Malaga,39,M(CLR),20(4),1750,1.2,1,0.9,-,0.7,0.7,-,-,6.91
Marc Bertrán,Osasuna,37,D(R),28(1),2454,1.8,1.6,1,0.3,3.7,0.2,-,-,6.91
Emiliano Armenteros,Osasuna,33,AM(CLR),27(2),2248,2,1.3,1.2,-,1,0.9,-,-,6.91
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",28(5),2606,2.2,1.6,0.8,0.2,1.8,0.7,0.4,-,6.91
Fernando Tissone,Malaga,32,M(C),25(1),2125,3,2.4,2.1,0.1,2.1,1.8,0.2,-,6.90
Damián Suárez,Elche,31,D(R),31,2760,2.5,1.5,1.3,0.4,2.7,1.1,0.2,1,6.90
Miguel Ángel Moyá,Getafe,35,GK,26,2310,0.2,-,-,-,1.2,0.1,-,-,6.89
Mario Suárez,Atletico Madrid,32,M(C),16(1),1362,2.3,1.5,1.8,-,2.4,1.1,0.3,-,6.89
Sidnei,Espanyol,29,D(C),11(1),1031,1.7,3.2,0.9,0.8,6.3,0.3,0.7,-,6.89
Roberto Lago,Getafe,33,D(L),16(3),1526,2.4,2.2,1,0.2,3.1,0.4,0.2,-,6.89
Raphael Varane,Real Madrid,26,D(C),12(2),1085,0.7,1.6,0.5,0.6,3.4,0.1,0.6,-,6.89
Íñigo Martínez,Real Sociedad,28,D(C),35,3123,1.3,1.9,1,0.7,5.9,0.4,0.7,-,6.89
Marcos Angeleri,Malaga,36,D(CR),25(1),2228,3.1,2,1.3,1,5,0.7,0.6,-,6.89
Dídac Vilá,Real Betis,30,D(L),11(1),917,3.2,2.8,1.1,0.7,2.6,0.6,0.3,-,6.88
Antonio Barragán,Valencia,32,"D(R),M(R)",17(3),1492,1.7,1.5,1.2,0.3,2.5,0.4,0.4,-,6.88
Salva Sevilla,Real Betis,35,M(CL),16(5),1356,0.9,0.8,1.2,-,0.5,0.5,-,-,6.88
José García,Osasuna,22,Forward,0(1),24,3,-,-,-,-,1,-,-,6.88
Youssef El-Arabi,Granada,32,"AM(C),FW",34(2),2801,0.9,0.4,2.1,-,0.6,0.3,0.2,-,6.88
Toby Alderweireld,Atletico Madrid,30,D(CR),10(2),906,2.1,0.8,0.4,0.2,4.7,0.4,0.6,-,6.87
Zé Castro,Rayo Vallecano,36,D(C),19,1702,1.5,2.1,0.9,1.4,3.5,0.4,0.8,1,6.87
Esteban Granero,Real Sociedad,31,M(CLR),2(2),247,2,0.5,2,-,0.8,0.5,-,-,6.87
Manuel Iturra,Granada,35,DMC,34,2956,3.6,1.9,1.8,-,2.3,1.6,0.3,-,6.86
Ricardo Costa,Valencia,38,D(C),20,1717,1.6,1.9,1.3,0.4,5.4,0.7,0.7,-,6.86
Jonas,Valencia,35,"AM(CLR),FW",23(8),2097,0.6,0.3,1,-,0.7,0.5,0.2,-,6.86
Javi Varas,Sevilla,36,GK,5(1),495,-,-,-,-,1,-,-,-,6.86
José Carlos Fernández,Rayo Vallecano,31,M(LR),1(2),125,1.7,0.7,0.3,-,0.7,-,0.3,-,6.86
Nacho,Real Betis,39,D(L),15(1),1306,3.1,2.4,1.3,0.4,3.4,0.6,0.3,-,6.86
Íñigo López,Celta Vigo,36,D(C),5(4),565,0.2,1.2,0.2,0.6,5,0.6,0.3,-,6.86
Ion Ansotegi,Real Sociedad,36,D(C),18(6),1787,1.3,0.8,0.3,0.7,5.4,0.3,0.7,-,6.86
David Villa,Atletico Madrid,37,"AM(L),FW",32(4),2431,0.5,0.3,0.7,-,0.2,0.2,0.1,-,6.85
Álvaro Arroyo,Getafe,30,D(R),16(1),1448,2.6,2.2,1.5,0.3,3.1,0.6,0.3,-,6.85
Fede Cartabia,Valencia,26,AM(CLR),16(9),1423,2.4,0.4,0.8,-,0.6,0.8,-,-,6.85
Joaquín Larrivey,Rayo Vallecano,34,FW,24(11),2415,0.6,0.2,1.1,-,0.9,0.3,0.1,-,6.85
Alberto de la Bella,Real Sociedad,33,D(L),16(1),1466,1.4,1.2,0.9,0.4,2.5,0.6,0.1,-,6.85
Alexandre Song,Barcelona,31,M(C),12(7),1123,1.9,1.4,1.3,0.1,0.8,0.6,0.1,1,6.85
Piti,Granada,38,M(CLR),20(6),1852,0.9,0.4,1,-,0.3,0.3,-,-,6.85
Bojan Jokic,Villarreal,33,"D(CL),M(L)",14(1),1236,1.8,1.6,1.7,0.1,2.5,0.7,0.2,-,6.84
Vitorino Antunes,Malaga,32,D(L),36,3185,2.4,2.1,1,0.5,2.8,1.2,0.2,-,6.84
Nico Pareja,Sevilla,35,D(C),23(2),1970,1.8,1.8,0.9,0.3,4.1,0.3,0.7,-,6.84
Víctor Ruiz,Valencia,30,D(C),8(3),770,2,0.9,1.1,0.8,4.5,0.4,0.5,-,6.84
Allan Nyom,Granada,31,"D(LR),M(R)",34,2869,2.2,1.1,0.8,0.4,3.3,0.5,0.1,-,6.83
Jaume Costa,Villarreal,31,"D(L),M(L)",26(2),2376,2.7,1.5,1.6,0.3,2.6,0.6,0.1,-,6.83
Jesús Gámez,Malaga,34,D(LR),28,2445,2.3,1.4,1.1,0.6,2.3,1.5,0.1,-,6.83
Manuel Molina,Espanyol,27,AM(R),0(1),31,1,-,2,-,-,-,-,-,6.83
José Antonio Reyes,Sevilla,35,M(CLR),15(5),1176,1.3,1.2,0.9,-,0.3,1.2,-,-,6.83
Diego Alves,Valencia,34,GK,27,2285,-,-,-,-,0.9,-,-,-,6.83
Álvaro Arbeloa,Real Madrid,36,D(LR),14(4),1322,2.7,1.3,1.4,-,1.4,0.7,0.2,-,6.83
David Barral,Levante,36,FW,25(7),2255,1,0.5,3,-,1.3,0.6,0.1,-,6.82
Roberto Torres,Osasuna,30,AM(CLR),25(8),2282,1.1,0.8,0.7,-,0.6,0.4,-,-,6.82
Mikel Rico,Athletic Bilbao,34,M(C),31(3),2600,2,1,0.9,-,0.7,1.4,0.1,-,6.81
Fábio Coentrão,Real Madrid,31,"D(L),M(LR)",8(2),661,2.7,1.3,1.5,0.2,2.2,0.4,-,-,6.81
Domingo Cisma,Elche,37,D(L),18(1),1608,2.5,2.1,1.6,0.6,3.4,0.9,0.1,-,6.81
Diego López,Real Madrid,37,GK,36,3240,-,-,-,-,0.5,0.1,-,-,6.81
Suso,Almeria,25,"AM(CLR),FW",26(7),2265,1.2,0.4,1,-,0.4,0.9,-,-,6.81
José Sosa,Atletico Madrid,34,M(CLR),4(10),433,1.4,0.6,0.6,-,0.3,0.4,0.1,-,6.81
Nacho,Real Madrid,29,D(CLR),8(4),812,1.1,2,0.7,0.3,1.8,0.3,0.2,-,6.80
Alberto Botía,Elche,30,D(C),33,2878,1.8,2.2,1.3,0.8,5.6,0.4,0.8,-,6.80
Moi Gómez,Villarreal,25,M(CLR),15(2),1187,1.4,0.6,1.3,-,0.4,0.7,-,-,6.80
Pape Malickou Diakhaté,Granada,35,D(C),14,1119,1.2,2.1,1.1,0.4,6.1,0.1,0.9,-,6.80
Ángel Trujillo,Almeria,31,D(C),36,3240,1.4,2.7,1.2,0.7,5.3,0.4,0.8,-,6.80
Andrés Guardado,Valencia,32,"D(L),M(CL)",12(4),1045,1.6,1.8,1.2,0.1,2.3,0.4,0.1,-,6.79
Hernán Pérez,Villarreal,30,M(LR),9(4),688,1.5,0.8,1.5,-,0.8,0.4,-,-,6.79
Antonio Rukavina,Real Valladolid,35,"D(LR),M(R)",34,3062,2.3,1.9,0.7,0.3,3.2,0.5,0.2,-,6.79
Flavio Ferreira,Malaga,27,D(C),14(2),1325,1.9,2.2,0.9,0.6,4.4,1.2,0.4,-,6.79
Toni Dovale,Celta Vigo,29,"D(L),M(R)",11(1),995,3,1.6,1.5,0.2,2.8,1,0.1,-,6.79
Borja Oubiña,Celta Vigo,37,DMC,24(1),2043,2.7,1.8,1.6,-,2.2,1.3,0.3,-,6.79
Fernando Navarro,Sevilla,37,D(CL),21(2),1924,1.8,2,1.2,0.3,3.7,0.4,0.4,-,6.79
Augusto Fernández,Celta Vigo,33,M(CR),29(4),2354,2.2,0.7,1.4,-,0.7,1,0.1,-,6.79
Mikel González,Real Sociedad,33,D(C),20(1),1744,1.9,1.3,1,0.4,7.1,0.6,0.8,-,6.78
Sergio Canales,Real Sociedad,28,AM(CLR),13(3),1046,1.4,0.3,0.8,-,0.1,0.9,0.1,-,6.78
Rubén Rochina,Rayo Vallecano,28,M(CLR),15(2),1131,1.5,0.7,1.6,-,0.4,0.9,-,-,6.78
Sergi Darder,Malaga,25,"DMC,M(L)",25(4),2225,2.5,1.2,0.9,0.1,0.6,1.4,-,-,6.77
