Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Alexandre Lacazette,Lyon,28,"M(LR),FW",34,2959,21,3,5,-,2.8,77.6,0.9,2,7.36
Almamy Touré,Monaco,23,D(CR),9(1),760,3,2,3,-,1,75.5,2.3,-,7.35
Loic Perrin,Saint-Etienne,33,D(C),24,2103,3,1,-,1,0.6,84.5,4.7,2,7.35
Maxime Gonalons,Lyon,30,"D(C),M(C)",33,2892,-,-,7,-,0.7,89.6,3.4,1,7.35
Fabinho,Monaco,25,"D(R),DMC",34,3060,6,4,9,-,0.9,81.4,1.9,1,7.34
Mathieu Debuchy,Bordeaux,33,D(CR),9,783,-,-,1,-,0.7,77,2.2,-,7.33
Henri Saivet,Bordeaux,28,"M(CLR),FW",18,1560,2,-,3,1,1.5,80.9,2.1,1,7.33
Cheikh N'Doye,Angers,33,M(C),32,2775,9,4,5,2,2.1,66,6.9,6,7.32
Rachid Ghezzal,Lyon,27,AM(CLR),16(13),1588,8,8,5,-,1.8,76.2,0.6,6,7.32
Olivier Veigneau,Nantes,33,D(L),2,169,-,-,-,-,-,72,3,-,7.32
Hervin Ongenda,Paris Saint-Germain,24,AM(L),4(1),350,1,1,-,-,1,87.9,0.2,-,7.31
Lass Diarra,Marseille,34,M(C),25(1),2090,1,1,4,-,0.4,86.7,1.2,1,7.31
Jérémy Pied,Nice,30,"D(LR),M(CLR)",33,2961,-,3,10,-,0.7,79.7,1.3,3,7.30
Christophe Jallet,Lyon,35,D(LR),20(3),1761,1,5,2,1,0.9,85.1,1.3,1,7.29
Damien Da Silva,Caen,31,D(C),28,2483,2,-,4,1,0.6,79.8,2.9,3,7.28
Presnel Kimpembe,Paris Saint-Germain,23,D(C),5(1),426,-,-,1,-,-,92.5,1.2,-,7.28
Edinson Cavani,Paris Saint-Germain,32,"AM(LR),FW",24(8),2305,19,5,3,-,2.7,85.4,0.3,2,7.27
Nicolas de Preville,Reims,28,"AM(CLR),FW",34(2),2926,6,9,4,-,2.5,68.2,1.3,8,7.27
Youssouf Sabaly,Nantes,26,D(LR),28,2502,2,1,7,-,0.5,79,1.8,5,7.27
Samuel Umtiti,Lyon,25,D(CL),30,2658,1,-,6,-,0.5,87.2,3.2,1,7.27
Corentin Tolisso,Lyon,24,"D(R),M(C)",28(5),2581,5,6,3,-,1.9,84.7,2.8,2,7.27
Adrien Rabiot,Paris Saint-Germain,24,DMC,19(5),1616,1,1,3,1,0.6,90.8,1.5,1,7.26
Éder,Lille,31,FW,12(1),1073,6,4,1,-,2.4,70.9,3.8,2,7.26
Ryad Boudebouz,Montpellier,29,"M(CLR),FW",37(1),3249,2,11,3,-,1.4,77.9,0.8,3,7.26
Syam Ben Youssef,Caen,30,D(C),16(2),1477,3,1,1,1,0.3,71.9,3.6,1,7.25
Benjamin André,Rennes,28,"D(R),M(CLR)",30(2),2639,-,2,3,-,0.7,80.1,4,2,7.25
Jérémy Toulalan,Monaco,35,"D(C),M(C)",25,2229,-,1,5,-,0.3,80.3,2.4,2,7.24
Denis Bouanga,Lorient,24,AM(LR),1,77,1,-,-,-,5,77.8,1,-,7.24
Yrondu Musavu-King,Lorient,27,D(C),2(1),186,-,-,-,-,-,78.9,3.3,1,7.22
Wesley Lautoa,Lorient,31,"D(C),DMC",11(2),1008,-,-,1,-,0.3,82.9,3.8,1,7.21
Mike Maignan,Lille,23,GK,3(1),288,-,-,-,-,-,65.3,0.3,-,7.21
Paul Baysse,Nice,31,D(CR),29(1),2584,-,-,2,1,0.4,88.3,4.2,3,7.21
Nabil Dirar,Monaco,33,"D(R),M(CR)",20,1559,2,9,2,1,1,73.2,1.4,1,7.20
Lindsay Rose,Lorient,27,D(C),10,900,-,-,1,-,0.5,78.2,3.1,1,7.20
Nicolas Benezet,Guingamp,28,AM(CLR),14(5),1241,4,4,2,1,1.2,74.1,0.9,2,7.20
Mehdi Mostefa,Lorient,35,"D(R),M(C)",1,90,-,-,-,-,-,88.4,2,-,7.19
Blaise Matuidi,Paris Saint-Germain,32,M(CL),23(8),2064,4,6,4,-,0.5,91.8,0.6,2,7.18
Ronny Rodelin,Caen,29,"AM(CLR),FW",33(1),2803,10,2,1,-,2.1,65.2,4.6,4,7.18
Maxime Poundjé,Bordeaux,26,D(L),14,1260,-,1,3,-,0.4,81.6,1.7,-,7.18
Daniel Congré,Montpellier,34,D(CLR),35,3128,2,-,2,1,0.3,83.9,2.1,2,7.17
Javier Pastore,Paris Saint-Germain,30,AM(CLR),11(5),877,2,6,1,-,1.3,82.3,0.2,1,7.17
David Luiz,Paris Saint-Germain,32,"D(C),DMC",23(2),2088,1,2,4,-,0.6,92.1,1.2,1,7.16
Benjamin Mendy,Marseille,24,"D(L),DMC,M(L)",22(2),1953,1,1,7,1,0.3,80.1,1.6,-,7.14
Maxwell,Paris Saint-Germain,37,D(L),24(4),2223,3,3,-,-,0.4,91.2,0.8,1,7.14
Bryan Dabo,Montpellier,27,"D(R),M(CR)",32(4),2856,5,1,7,-,1,80,2.2,4,7.14
Marko Basa,Lille,36,D(C),15,1331,-,-,1,-,0.9,87.6,3.2,-,7.13
Andy Delort,Caen,27,"AM(R),FW",34(2),3142,12,2,5,-,3.9,58.3,4.4,4,7.13
Hilton,Montpellier,41,D(C),36,3178,1,1,3,1,0.7,74.6,2.2,1,7.13
Stoppila Sunzu,Lille,30,D(C),10(2),918,1,-,-,1,0.8,79.2,3.7,1,7.13
Romain Saïss,Angers,29,"D(C),DMC",35,3107,2,2,12,-,0.8,79.7,2,-,7.13
Thomas Lemar,Monaco,23,AM(CLR),20(6),1810,5,3,1,-,1.4,83.3,0.5,4,7.12
Younousse Sankharé,Guingamp,29,M(C),33,2921,6,2,9,2,0.8,77.2,1,4,7.12
Jonathan Martins Pereira,Guingamp,33,D(R),16,1384,-,3,3,-,0.3,76.1,1.4,-,7.12
Nicolas Pallois,Bordeaux,31,D(C),17,1473,1,1,3,1,0.5,81.3,2,2,7.11
Valentin Rongier,Nantes,24,M(C),9(2),741,1,1,1,-,0.7,85.6,0.7,-,7.11
Ibrahim Amadou,Lille,26,"D(C),DMC",18(4),1665,1,-,2,-,0.5,80.9,2,2,7.10
Mathieu Valbuena,Lyon,34,M(CLR),21(5),1814,1,5,5,-,1.6,86.2,0.3,2,7.10
Dorian Lévêque,Guingamp,29,D(LR),13(1),1205,1,-,2,-,0.6,72.6,1.2,-,7.09
William Remy,Montpellier,28,"D(CR),DMC",27(1),2399,-,1,4,-,0.5,77.8,2.7,1,7.09
Tiemoué Bakayoko,Monaco,24,DMC,14(5),1362,1,-,3,-,0.8,86.9,2.2,-,7.09
Jerome Prior,Bordeaux,23,GK,11(2),1074,-,-,-,-,-,54.5,0.4,1,7.08
Alassane Pléa,Nice,26,"AM(LR),FW",17(2),1414,6,4,1,-,2.4,77.5,0.3,2,7.08
Marco Verratti,Paris Saint-Germain,26,DMC,11(7),1064,-,3,2,-,0.1,93,0.2,-,7.08
Hamari Traoré,Reims,27,"D(R),M(R)",32(1),2912,2,1,9,1,0.5,76.3,1.6,1,7.07
Valère Germain,Nice,29,"AM(L),FW",36(2),3122,14,6,3,-,1.6,76.4,1.8,3,7.07
Javier Manquillo,Marseille,25,"D(LR),M(R)",31,2673,-,1,2,-,0.2,82.5,1.6,-,7.06
Kevin Malcuit,Saint-Etienne,27,"D(R),M(R)",9,712,-,1,1,2,0.2,70.2,2.1,1,7.06
Maxime Dupé,Nantes,26,GK,7,630,-,-,-,-,-,52.6,0.1,-,7.06
Jonas Martin,Montpellier,29,M(CL),35(1),3140,4,3,5,-,0.9,88.1,1.4,2,7.05
Renato Civelli,Lille,35,D(C),32,2762,-,-,6,2,0.5,70.4,3.6,3,7.05
Diego Contento,Bordeaux,29,D(L),24(1),2113,2,-,4,-,0.5,78.6,1,2,7.05
Issiaga Sylla,GFC Ajaccio,25,"D(LR),M(L)",29(5),2694,-,4,7,2,0.6,72.2,1.8,3,7.05
Julian Palmieri,SC Bastia,32,"D(L),M(L)",33(1),2944,2,2,9,-,0.5,75.7,1.3,2,7.05
Abdoulaye Touré,Nantes,25,DMC,2(2),202,-,-,-,-,0.5,81.1,1.5,1,7.04
Clément Chantôme,Bordeaux,31,M(C),25(1),2180,1,-,9,-,0.6,88.6,3.9,1,7.04
Guillaume Gillet,Nantes,35,"D(R),M(CR)",19,1710,1,-,5,-,1.1,84.7,1.8,1,7.04
Alexander Djiku,SC Bastia,24,D(CR),19(1),1513,-,-,6,1,0.1,69.1,2.6,1,7.04
Nabil Fekir,Lyon,25,"AM(CR),FW",5(4),464,4,1,1,-,2.2,85.4,-,1,7.04
Abdelaziz Barrada,Marseille,30,M(CR),17(7),1455,1,6,5,2,1.1,80.3,0.6,3,7.03
Sébastien Corchia,Lille,28,"D(R),M(R)",30(3),2632,2,2,6,-,0.7,75,1.3,2,7.03
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",29(4),2557,1,4,12,-,0.5,76.1,1.2,1,7.03
Nicolas Nkoulou,Marseille,29,D(C),33,2940,-,-,8,1,0.3,87.3,2.6,2,7.03
Moustapha Bayal Sall,Saint-Etienne,33,D(C),27(1),2359,3,-,8,1,0.5,79.2,1.5,1,7.03
Billy Ketkeophomphone,Angers,29,"AM(LR),FW",31(4),2697,5,7,4,-,1.6,73.7,1.1,2,7.03
Fábio Coentrão,Monaco,31,"D(L),M(LR)",13(2),1085,3,2,4,-,0.7,77.8,0.8,1,7.02
Fallou Diagne,Rennes,29,"D(CR),DMC",21(1),1860,5,-,7,-,0.7,79.6,2.5,1,7.02
Thiago Motta,Paris Saint-Germain,36,M(C),26(6),2348,1,1,6,-,0.4,92.5,1.5,-,7.02
Yannis Salibur,Guingamp,28,"AM(CLR),FW",28(2),2340,7,6,3,1,2.6,75.2,0.7,3,7.02
Thiago Xavier,Troyes,35,DMC,13(3),1061,2,-,7,-,0.8,79.4,3.2,-,7.01
Jean Michael Seri,Nice,27,M(C),35(3),3113,3,6,2,-,1.3,88.9,0.6,-,7.01
Rémy Cabella,Marseille,29,"M(CLR),FW",30(4),2566,5,3,9,-,1.4,86.8,0.6,1,7.01
Mario Lemina,Marseille,25,DMC,4,335,-,-,1,-,1.5,87.5,1.8,-,7.01
Koffi Djidji,Nantes,26,D(CL),20(2),1794,-,-,4,-,0.1,84.3,1.1,1,7.01
Dennis Appiah,Caen,27,D(LR),38,3420,1,1,2,-,0.3,66.7,1.8,-,7.01
Jaroslav Plasil,Bordeaux,37,M(C),25(2),2200,3,3,2,-,0.7,86.1,1.3,2,7.01
Zargo Toure,Lorient,29,D(C),29,2557,4,-,1,-,0.4,87.2,1.6,2,7.00
Aissa Mandi,Reims,27,D(CLR),32,2860,5,1,3,1,0.6,82.4,2.1,3,7.00
Morgan Amalfitano,Lille,34,M(CLR),10(5),958,2,-,2,-,0.9,80.2,0.5,2,7.00
Lamine Koné,Lorient,30,D(C),17(1),1552,-,-,3,1,0.6,81.7,2.4,1,7.00
Romain Thomas,Angers,31,D(C),36,3220,2,-,8,-,0.3,84.2,2,2,7.00
Bernardo Silva,Monaco,24,AM(CLR),22(10),2240,7,1,7,-,1.3,82.8,0.4,4,7.00
Ellyes Skhiri,Montpellier,24,DMC,9(3),814,2,-,1,-,0.4,83.2,1.5,-,7.00
Charles Traoré,Troyes,27,D(L),5,450,-,-,1,-,0.2,69.8,2,-,7.00
Mounir Obbadi,Lille,36,M(C),25(5),2303,1,4,8,-,1,85.4,0.2,-,7.00
Paul Andre Guerin,GFC Ajaccio,21,Goalkeeper,1(1),139,-,-,-,-,-,46.9,0.5,-,7.00
Cédric Yambéré,Bordeaux,28,"D(C),DMC",24(3),2254,3,-,6,-,0.8,83.4,1.9,2,6.99
Mauricio Isla,Marseille,31,"D(R),M(CR)",20(3),1801,2,1,1,-,0.3,84.2,1,2,6.99
Cheikh M'Bengue,Rennes,30,"D(CL),M(L)",21(2),1897,-,-,2,-,0.2,83.2,2.3,-,6.99
Adama Soumaoro,Lille,27,D(CR),25(3),2320,1,-,6,-,0.4,84.9,2.8,1,6.99
Marcel Tisserand,Toulouse,26,"D(CLR),M(R)",32(1),2844,1,-,5,1,0.3,77.3,2,1,6.99
Jaba Kankava,Reims,33,DMC,27,2338,-,1,11,1,0.4,80.9,1.2,1,6.99
Maxime Le Marchand,Nice,29,D(CL),26,2197,1,-,5,1,0.2,85.6,2.6,1,6.99
Paul-Georges Ntep,Rennes,26,"AM(L),FW",11(3),927,2,3,1,-,1.5,72,0.6,1,6.98
Adrien Thomasson,Nantes,25,M(CLR),30(4),2529,2,5,7,-,1.1,78.8,0.5,1,6.98
Mapou Yanga-Mbiwa,Lyon,30,D(CR),27,2353,2,-,4,-,0.3,89.2,1.4,1,6.98
Óscar Trejo,Toulouse,31,M(CLR),23(11),2177,4,4,6,1,1.2,76.2,0.5,2,6.98
Abdoul Camara,Angers,29,AM(LR),17,1460,2,-,4,-,1.7,78.2,0.9,-,6.98
Ronael Pierre Gabriel,Saint-Etienne,21,D(LR),4(1),329,-,-,-,-,-,73.1,0.8,1,6.98
Romain Genevois,Nice,31,D(CR),10(4),1007,1,-,4,-,0.1,87.5,1.5,1,6.97
Vincent Koziello,Nice,23,DMC,32(3),2717,3,6,9,-,0.4,91.3,0.2,1,6.97
Christophe Kerbrat,Guingamp,32,D(C),29,2590,-,-,7,-,0.1,79.8,1.1,-,6.97
Milan Bisevac,Lyon,35,D(C),6,457,-,-,1,-,-,92.1,1.7,1,6.97
Nicolas Maurice-Belay,Bordeaux,34,"M(CL),FW",15(3),1288,1,2,2,-,0.6,83.9,1.3,-,6.97
Robin Maulun,Bordeaux,22,Midfielder,0(1),50,-,-,-,-,1,89.5,-,-,6.96
Wissam Ben Yedder,Toulouse,28,"AM(C),FW",34(1),2896,17,5,2,-,2.7,72.8,0.6,4,6.96
Florentin Pogba,Saint-Etienne,28,D(CL),21(3),1947,-,1,1,-,0.4,80.6,3.2,-,6.96
Cheick Diabaté,Bordeaux,31,FW,17(5),1446,10,4,-,1,1.7,64.8,3.3,2,6.95
Jimmy Cabot,Troyes,25,AM(LR),7(8),723,3,1,1,-,1.3,74.9,0.3,3,6.95
Mamadou Samassa,Guingamp,29,GK,1,90,-,-,-,-,-,46.4,-,-,6.95
João Moutinho,Monaco,32,M(C),24(2),2123,1,2,3,-,0.8,83.3,0.8,1,6.95
Somália,Toulouse,30,"D(R),M(CR)",24(3),2095,-,2,2,-,0.4,79,1.1,1,6.95
Anthony Weber,Reims,32,D(C),19,1596,1,-,5,-,0.2,84,2.4,-,6.94
Moustapha Diallo,Guingamp,33,M(C),21(9),1914,1,2,12,-,0.6,76.4,4.1,-,6.94
Jérôme Roussillon,Montpellier,26,"D(L),M(L)",31(2),2668,3,3,4,-,0.5,81.3,0.3,-,6.94
Michy Batshuayi,Marseille,25,FW,32(4),2938,17,9,8,-,3.4,75,0.8,-,6.94
Sadio Diallo,SC Bastia,28,"AM(CL),FW",9(6),716,2,2,2,-,1.1,77.9,1.9,2,6.94
Thomas Vincensini,SC Bastia,25,Goalkeeper,1(1),118,-,-,-,-,-,42.9,1,-,6.94
François Moubandje,Toulouse,29,D(CL),20(3),1872,-,-,4,1,0.2,69.9,2.3,1,6.93
Tongo Doumbia,Toulouse,29,M(C),22(3),1896,1,1,5,1,1.3,83.4,3,1,6.93
Frederic Guilbert,Bordeaux,24,"D(CLR),M(R)",29(1),2507,-,-,4,-,0.3,78.7,1.5,-,6.93
Raphael Guerreiro,Lorient,25,"D(L),M(CL)",27(7),2506,3,2,3,-,1.1,83.7,0.3,-,6.93
Julien Féret,Caen,36,M(C),37(1),3275,4,8,1,-,0.8,74.3,1.6,5,6.93
Chaker Alhadhur,Caen,27,D(LR),8(2),786,-,-,2,-,-,82.9,0.4,-,6.92
Marquinhos,Paris Saint-Germain,25,"D(CR),DMC",20(9),1920,1,-,1,-,0.3,93.3,1,-,6.92
Georges-Kévin Nkoudou,Marseille,24,AM(LR),22(6),2076,5,3,-,-,1.6,82.1,0.3,1,6.92
Kévin Théophile-Catherine,Saint-Etienne,29,D(CLR),22,1980,1,1,2,-,0.3,71,1.8,2,6.92
Adam Ounas,Bordeaux,22,AM(CLR),16(8),1315,5,2,5,-,1.9,76.2,0.5,-,6.92
Rafael,Lyon,28,"D(LR),M(R)",18(3),1454,1,2,8,-,0.6,81.7,1.2,-,6.92
Sébastien Squillaci,SC Bastia,38,D(C),29(2),2667,2,2,3,-,0.4,81.7,1.7,2,6.92
Ludovic Butelle,Angers,36,GK,19,1710,-,-,-,-,-,54.7,0.3,-,6.92
Geoffrey Jourdren,Montpellier,33,GK,7,630,-,-,2,-,-,47.8,0.4,-,6.92
Yoann Andreu,Angers,30,D(LR),31,2724,-,1,7,-,0.2,78.3,0.9,1,6.91
Matthieu Dreyer,Troyes,30,GK,15,1350,-,-,-,-,-,60.3,0.1,1,6.91
Karim Rekik,Marseille,24,D(CL),23(1),2034,1,1,4,-,0.3,91,2.2,1,6.91
Roderic Filippi,GFC Ajaccio,30,D(C),21(5),1919,2,1,8,2,0.5,77,2.3,2,6.91
Jules Goda,GFC Ajaccio,30,Goalkeeper,3,221,-,-,-,-,-,62.3,-,1,6.91
Mickael Le Bihan,Nice,29,FW,1(2),137,1,1,-,-,2.3,75,0.7,-,6.91
Oussama Tannane,Saint-Etienne,25,"AM(LR),FW",7(3),607,2,1,2,-,2,73.2,0.2,-,6.91
Jérémy Clément,Saint-Etienne,34,M(C),25(2),2224,-,1,6,-,-,86.1,0.9,-,6.91
Jérémy Morel,Lyon,35,D(CL),27(4),2511,-,1,3,-,0.3,80.2,1.4,-,6.91
Andre Biyogo Poko,Bordeaux,26,"D(R),M(CR)",19(6),1873,-,1,10,2,0.9,71.9,1,-,6.91
Emmanuel Imorou,Caen,30,D(L),15,1203,1,1,1,1,0.1,69.8,1.3,2,6.91
Thomas Mangani,Angers,32,M(C),31(2),2499,5,4,5,1,1,77.4,1.1,3,6.90
Lucas Tousart,Lyon,22,DMC,1,61,-,-,-,-,-,85,1,-,6.90
Jérémy Sorbon,Guingamp,35,D(C),34,3031,2,-,2,-,0.3,84.6,1.7,1,6.90
Pablo,Bordeaux,28,D(C),16,1338,1,-,3,-,0.4,82.3,2.9,-,6.90
Yannick Cahuzac,SC Bastia,34,DMC,29(2),2548,2,1,13,2,0.4,80.3,1.5,-,6.90
Thibault Giresse,Guingamp,38,AM(CL),20(5),1706,4,4,2,1,0.9,75.3,0.6,3,6.90
Benjamin Stambouli,Paris Saint-Germain,28,"D(C),M(C)",18(9),1500,-,-,2,-,0.1,90.9,0.9,-,6.90
Majeed Waris,Lorient,27,"AM(LR),FW",20(1),1656,11,3,1,1,2.6,78.5,0.5,-,6.90
Birama Touré,Nantes,27,DMC,21(2),1818,-,2,4,-,0.6,78.9,2,-,6.89
Wallace,Monaco,24,D(C),25(1),2251,1,-,6,1,0.5,77.8,2.7,1,6.89
Johan Martial,Troyes,28,D(C),7(1),570,-,-,2,-,0.1,78.2,1.9,-,6.89
Didier Ndong,Lorient,25,DMC,34,3056,2,1,11,-,1,87.3,1.5,-,6.88
Issa Diop,Toulouse,22,D(C),21,1890,1,-,4,2,0.2,75.5,1.8,-,6.88
Paul Bernardoni,Troyes,22,GK,14,1260,-,-,-,-,-,39,0.4,1,6.88
Éric Bautheac,Lille,31,AM(LR),25(3),2168,2,1,7,-,1.9,73,1,1,6.88
Alexis Blin,Toulouse,22,DMC,15(9),1404,-,-,5,-,0.5,79.3,1.8,-,6.87
Sylvain Armand,Rennes,38,D(CL),33(1),2991,1,1,5,-,0.4,81.2,1.4,-,6.87
Gelson Fernandes,Rennes,32,DMC,33,2902,1,1,8,-,0.2,88.5,0.8,-,6.87
Jordan Ferri,Lyon,27,M(C),26(8),2449,2,5,8,-,0.9,87.4,0.3,-,6.86
Anthony Lopes,Lyon,28,GK,37,3330,-,-,2,-,-,67.3,0.2,-,6.86
Vincent Enyeama,Lille,36,GK,35,3129,-,-,3,1,-,54.5,0.3,-,6.86
Wilfried Moimbé,Nantes,30,D(L),15,1324,-,1,4,-,0.5,71.2,1.1,-,6.86
Franck Signorino,Reims,37,"D(L),M(L)",29,2561,-,2,5,-,-,74.5,1.5,-,6.86
Rolando,Marseille,33,D(C),18(1),1631,1,-,4,-,0.4,87.3,1.6,1,6.86
Francois Clerc,Saint-Etienne,36,D(R),10,872,-,1,-,-,0.4,74.6,1.7,-,6.86
Mohamed Larbi,GFC Ajaccio,31,AM(C),26(4),2289,8,3,-,-,1.4,80.6,0.2,3,6.85
Pablo Martinez,GFC Ajaccio,30,D(CL),26(2),2206,-,1,4,-,0.3,75.7,1.8,-,6.85
Walid Mesloub,Lorient,33,AM(C),23(6),2121,1,4,3,-,0.8,82.6,0.3,-,6.84
Elderson Echiéjilé,Monaco,31,D(L),18(2),1568,-,1,4,1,0.3,74.6,1.4,-,6.84
Olivier Boscagli,Nice,21,D(CL),8(3),773,1,-,3,1,0.2,84,1,-,6.84
Kader Mangane,GFC Ajaccio,36,"D(C),DMC",28(3),2553,1,1,7,-,0.5,74.6,2.1,-,6.84
Pedro Mendes,Rennes,28,D(CR),21(1),1853,-,-,5,-,0.4,82.7,1.2,-,6.84
Nampalys Mendy,Nice,27,M(C),38,3392,1,2,2,1,0.2,92.1,0.2,-,6.84
Yacouba Sylla,Rennes,28,DMC,18(2),1500,-,1,4,1,0.5,82.2,1.5,-,6.84
Alassane Toure,GFC Ajaccio,30,D(R),11(2),951,1,-,5,-,0.5,71.2,1,-,6.84
Steven Fletcher,Marseille,32,FW,9(3),754,2,2,1,-,1.6,73.3,3.8,1,6.84
Jonas Lössl,Guingamp,30,GK,37,3330,-,-,-,-,-,53.4,0.2,2,6.83
Alexandre Coeff,GFC Ajaccio,27,D(CR),22(2),1997,-,2,5,-,0.4,70.4,0.9,-,6.83
Vincent Pajot,Saint-Etienne,28,M(C),19(9),1750,1,1,6,-,0.9,83.3,2.4,1,6.83
Étienne Didot,Toulouse,35,M(C),21(2),1660,-,2,1,-,0.5,71.2,1.6,1,6.83
Valentín Vada,Bordeaux,23,M(C),10(6),935,-,2,1,-,0.8,87.3,0.3,-,6.82
Ricardo Carvalho,Monaco,41,D(C),33,2903,2,-,8,-,0.2,88,2.1,-,6.82
Jean-Louis Leca,SC Bastia,33,GK,34,2990,-,-,2,1,-,46,0.4,1,6.82
Romain Danzé,Rennes,32,"D(R),M(CR)",19(2),1617,-,3,3,-,0.3,76.3,1.8,-,6.82
Pape Paye,Lorient,29,D(R),8(2),685,-,-,1,-,0.2,82.9,1,-,6.82
Floyd Ayité,SC Bastia,30,"M(CLR),FW",30(2),2628,8,3,2,1,2.3,78.1,1.3,2,6.82
Benoit Assou-Ekotto,Saint-Etienne,35,D(L),19(1),1704,-,-,1,-,0.6,70.9,1,-,6.82
Anthony Mounier,Montpellier,31,AM(CLR),3,270,-,-,-,-,0.7,69.8,-,-,6.81
Casimir Ninga,Montpellier,26,"AM(LR),FW",20(6),1983,7,4,6,-,1.7,76,1,4,6.81
Mathieu Bodmer,Nice,36,"D(C),M(C)",16(3),1357,1,1,3,-,0.2,83.8,2.2,-,6.81
Antoine Devaux,Reims,34,M(C),33,2819,1,1,6,3,0.7,81.5,2.5,1,6.80
Lucas Deaux,Nantes,30,"D(C),DMC",13(3),1184,-,-,3,-,0.1,82,1.3,1,6.80
William Matheus,Toulouse,29,D(L),14,1247,-,1,2,-,-,75.2,1.6,-,6.80
Diego Rolan,Bordeaux,26,"AM(CLR),FW",22(9),2125,7,4,4,-,1.6,82.7,0.9,2,6.80
Christopher Nkunku,Paris Saint-Germain,21,M(CLR),4(1),329,-,-,-,-,0.2,94.4,0.4,-,6.80
Lamine Gassama,Lorient,29,D(R),31,2709,-,1,6,2,-,79.5,0.8,1,6.79
Mathieu Peybernes,SC Bastia,28,D(C),23(2),2043,-,-,3,-,-,73.7,0.8,-,6.79
Ramy Bensebaini,Montpellier,24,"D(CL),DMC",15(7),1348,2,-,7,-,0.5,76.4,1.8,-,6.79
Alaeddine Yahia,Caen,37,D(C),26,2214,1,-,5,1,0.6,69.2,3.3,-,6.79
Alexandre Letellier,Angers,28,GK,17,1530,-,-,1,-,-,55.9,0.4,1,6.79
Thomas Ayasse,Troyes,32,M(C),12(2),1018,1,-,3,1,0.8,77.6,3.6,-,6.79
Stéphane Ruffier,Saint-Etienne,32,GK,38,3420,-,-,4,-,-,56,0.2,2,6.78
Lorik Cana,Nantes,35,D(C),20(1),1759,-,-,5,-,0.3,79.4,2.1,-,6.78
Seko Fofana,SC Bastia,24,M(C),25(7),2303,1,2,3,1,1.1,86.1,0.7,1,6.78
Kevin Trapp,Paris Saint-Germain,28,GK,35,3106,-,-,-,-,-,81,0.2,-,6.78
Rémy Vercoutre,Caen,39,GK,38,3420,-,-,2,-,-,52.6,0.2,1,6.78
Danijel Subasic,Monaco,34,GK,36,3240,-,-,3,-,-,54,0.1,1,6.78
Mouez Hassen,Nice,24,GK,12(2),1075,-,-,-,1,-,47.4,0.5,-,6.77
Benjamin Lecomte,Lorient,28,GK,37,3241,-,-,-,1,-,51.7,0.4,4,6.77
Oswaldo Vizcarrondo,Nantes,35,D(C),29(1),2617,-,-,8,-,0.4,75.4,2.8,-,6.77
Florian Marange,SC Bastia,33,D(CL),19(5),1667,-,1,6,-,0.1,72,1.1,1,6.77
