Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Mohamed Zidan,Mainz 05,37,"AM(C),FW",11(1),906,1.3,1,0.9,-,0.1,0.5,-,-,7.49
Shinji Kagawa,Borussia Dortmund,30,M(CL),29(2),2423,1.2,0.5,1,-,-,0.9,0.1,-,7.48
Roberto Firmino,Hoffenheim,27,"M(CLR),FW",26(4),2193,3,1.5,2,-,0.6,1.9,0.1,-,7.47
Aaron Hunt,Werder Bremen,32,"M(CLR),FW",18,1599,1.6,1.6,0.7,-,0.6,1.7,-,-,7.44
Stefan Kießling,Bayer Leverkusen,35,FW,28(6),2631,1.2,0.9,2.2,-,1.4,1.3,0.1,-,7.43
Michael Lumb,Freiburg,31,Defender,4(1),395,3,2.6,0.8,0.4,2.2,1,-,-,7.40
Philipp Lahm,Bayern Munich,35,"D(R),DMC",31,2751,2.1,2.7,0.7,0.2,0.9,1.5,0.2,-,7.39
Mario Gomez,Bayern Munich,33,FW,30(3),2482,0.9,0.4,1.4,-,0.5,0.5,0.1,-,7.38
André Schürrle,Bayer Leverkusen,28,"M(CLR),FW",30(1),2632,1.5,1.5,0.8,-,0.2,1.2,-,-,7.37
Gökhan Töre,Hamburger SV,27,M(R),16(6),1484,0.8,0.8,1.5,-,0.2,0.6,0.1,-,7.36
Tony Jantschke,Borussia M.Gladbach,29,"D(CR),DMC",31(1),2823,3.5,2.8,1.1,1.4,2.6,1.9,0.2,-,7.35
Raffael,Hertha Berlin,34,"AM(CL),FW",30(1),2662,2.5,1.5,0.9,-,0.1,2.5,-,-,7.34
Joel Matip,Schalke 04,27,D(C),30,2631,2.5,4.5,1.4,0.4,4.4,0.8,0.5,-,7.34
Tamás Hajnal,VfB Stuttgart,38,M(C),30(3),2489,1.7,1.6,1.3,-,0.2,1.5,0.2,-,7.34
Jermaine Jones,Schalke 04,37,"D(C),M(C)",18(2),1655,3.4,4,3.4,0.1,2.2,1.6,0.4,-,7.34
Martin Harnik,VfB Stuttgart,32,"M(LR),FW",33(1),2785,1.7,1.7,2,-,1,1.9,0.1,-,7.33
Thomas Müller,Bayern Munich,29,"M(CLR),FW",33(1),2702,0.8,1,1.3,-,0.4,1.3,-,-,7.31
Roman Neustädter,Borussia M.Gladbach,31,"D(C),M(C)",33,2903,3,3.4,1.3,-,1.1,1.2,0.3,-,7.31
Raúl,Schalke 04,42,"AM(CL),FW",32,2798,1.3,1.2,0.7,-,0.2,1.1,0.1,-,7.31
Lars Stindl,Hannover 96,30,"M(CR),FW",28,2497,3.1,2.3,2.7,-,0.7,2.2,-,-,7.30
Khalid Boulahrouz,VfB Stuttgart,37,D(CR),21,1839,2.9,3.5,1.9,0.3,2.2,1.8,0.1,-,7.30
Chris Löwe,Borussia Dortmund,30,"D(L),M(L)",6(1),571,2,2,0.6,0.6,1.7,0.9,0.9,-,7.29
Patrick Helmes,Wolfsburg,35,"AM(L),FW",15(1),1306,0.9,0.3,2.1,-,0.5,0.4,0.1,-,7.29
Dante,Borussia M.Gladbach,35,D(C),33,2970,1.9,2.9,1.4,1.5,4,0.6,0.4,-,7.28
Sokratis,Werder Bremen,31,D(CR),30,2545,3.2,3.4,2.2,0.8,4.8,0.8,0.6,-,7.27
Atsuto Uchida,Schalke 04,31,"D(R),M(R)",17(1),1447,2.9,3.3,1.1,0.4,2.2,0.7,0.5,-,7.27
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",21(2),1858,4.5,4.4,2.4,0.1,1,3.1,0.2,-,7.27
Oliver Sorg,Freiburg,29,"D(CLR),DMC",17,1530,3.9,3.9,0.7,0.4,3.4,1.4,0.2,-,7.27
Elkin Soto,Mainz 05,38,M(C),31,2680,3.2,3.3,1.5,-,0.5,2.9,0.2,-,7.27
Sebastian Langkamp,Augsburg,31,D(C),24(2),2164,2.6,3.6,1.3,0.7,5.7,0.8,0.5,-,7.26
Sidney Sam,Bayer Leverkusen,31,M(CLR),16(2),1413,0.8,1.7,0.8,-,0.3,1.1,0.1,-,7.26
Heiko Westermann,Hamburger SV,35,D(CLR),33,2970,2.8,3.5,0.8,0.5,4.7,1.1,0.6,-,7.25
Martin Stranzl,Borussia M.Gladbach,39,D(C),21(1),1784,1.6,3.5,1.1,1.4,4.6,0.5,0.3,-,7.25
Kevin Großkreutz,Borussia Dortmund,30,"D(LR),M(CLR)",26(5),2339,2.5,1.6,1,-,0.3,2.1,0.1,-,7.25
Lewis Holtby,Schalke 04,28,M(CLR),22(5),1945,2.6,3.1,1.1,-,0.2,1.9,0.1,-,7.25
Lukas Podolski,FC Cologne,34,"AM(CLR),FW",28(1),2531,0.8,0.6,1.7,-,0.1,0.4,-,-,7.24
Sejad Salihovic,Hoffenheim,34,"D(L),M(CL)",21(2),1813,2,1.6,1.7,-,0.3,1.6,0.2,-,7.24
Ja-Cheol Koo,Augsburg,30,M(CLR),14(1),1251,1.7,1.9,1,-,0.5,1.1,0.1,-,7.23
Clemens Fritz,Werder Bremen,38,"D(R),DMC",32,2867,3.1,2.6,1.6,0.2,1.9,1.4,0.3,-,7.23
Mame Biram Diouf,Hannover 96,31,"M(LR),FW",8(2),782,1.2,0.4,1.9,-,0.4,-,0.1,-,7.22
Dominic Maroh,Nuernberg,32,D(C),19(2),1751,3,3.6,1.1,0.9,5.9,0.5,0.6,-,7.22
Daniel Caligiuri,Freiburg,31,"D(R),M(LR),FW",18(7),1707,2.2,1.5,1.5,-,0.4,2,0.1,-,7.21
Georg Niedermeier,VfB Stuttgart,33,D(C),15(2),1336,2.8,2.3,1.5,0.4,5.6,0.8,1.1,-,7.21
Holger Badstuber,Bayern Munich,30,D(CL),32(1),2898,1.7,2.5,0.9,0.5,2.9,0.7,0.4,-,7.21
Ryan Babel,Hoffenheim,32,"M(LR),FW",28(3),2451,1.6,0.8,2.1,-,0.3,0.8,-,-,7.21
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",21(3),1591,3.4,2.5,1,0.1,1.2,1.5,0.3,-,7.20
Daniel Didavi,Nuernberg,29,"AM(CR),FW",18(5),1554,2.2,0.7,1.6,-,0.3,1,-,-,7.20
William Kvist,VfB Stuttgart,34,DMC,33,2857,3.1,3.2,1.2,0.1,2.1,1.3,0.6,-,7.20
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",28,2435,2.9,1.6,1.1,0.3,2.6,1.4,0.3,-,7.20
Gibril Sankoh,Augsburg,36,D(C),19(1),1681,2.2,3.5,1.3,0.6,4.1,0.6,0.7,-,7.20
Karim Haggui,Hannover 96,35,D(C),26(1),2342,2.1,2.9,1.6,2,5.9,0.4,0.6,-,7.20
Benedikt Höwedes,Schalke 04,31,D(CLR),21(1),1815,1.7,3.8,1.2,0.5,3.8,0.4,0.5,-,7.19
Gonzalo Castro,Bayer Leverkusen,32,M(CR),30(1),2718,2,2.6,1.2,0.1,1.7,1.4,0.3,-,7.19
Neven Subotic,Borussia Dortmund,30,D(C),25,2206,1.8,2.2,0.8,1.2,5.1,0.8,0.4,-,7.19
Eric Maxim Choupo-Moting,Mainz 05,30,"M(CLR),FW",23(11),2316,1.5,0.9,1.3,0.1,0.9,0.9,-,-,7.19
Matthieu Delpierre,VfB Stuttgart,38,D(C),1,90,3,1,-,1,1,-,1,-,7.19
Naldo,Werder Bremen,36,D(C),12(6),1187,2.2,2.4,0.9,0.7,4.3,0.9,0.4,1,7.19
Chinedu Obasi,Schalke 04,33,"M(R),FW",6(4),610,1.9,1.8,1,0.1,0.5,1.1,0.1,-,7.19
Daniel Haas,Hoffenheim,35,GK,1,90,-,-,-,-,1,-,-,-,7.18
Cedrick Makiadi,Freiburg,35,M(C),31(2),2823,2.3,2.3,1.7,-,1.8,1.4,0.2,-,7.18
Axel Bellinghausen,Augsburg,36,"D(L),M(L)",22(3),1915,2.1,2,1.2,-,1,1.5,-,-,7.18
Adam Hlousek,Nuernberg,30,"D(L),M(L)",11,946,2.1,2.2,1.5,0.6,1.9,0.6,0.5,-,7.17
Marcel Risse,Mainz 05,29,"D(R),M(CLR)",9(1),721,1.2,1.3,0.8,-,0.1,1.9,0.2,-,7.15
Sebastian Kehl,Borussia Dortmund,39,M(C),21(6),1964,2.6,2,1.8,-,0.9,1.9,0.1,-,7.14
Marcel de Jong,Augsburg,32,"D(L),M(L)",12,898,2.7,2.6,1.5,0.2,1.3,1.2,0.3,-,7.14
Julian Schuster,Freiburg,34,"D(C),M(C)",19(2),1719,2.9,3,2.9,-,1,2.6,0.2,-,7.14
Julian Draxler,Schalke 04,25,AM(CLR),21(9),1790,0.9,1.6,0.7,-,0.2,1.2,-,-,7.14
Jérôme Boateng,Bayern Munich,30,D(CR),26(1),2183,1.8,3.4,1.1,0.4,2.9,0.6,0.3,-,7.14
Javier Pinola,Nuernberg,36,D(CL),17,1486,3.2,2.7,1.5,0.4,1.4,1.2,0.2,-,7.13
Roman Hubnik,Hertha Berlin,35,D(C),27,2402,2.6,2.9,1.3,1.3,6.9,0.9,1.2,2,7.13
Filip Daems,Borussia M.Gladbach,40,D(L),31,2790,2.5,2.2,0.9,0.5,1.9,0.7,0.2,-,7.12
Chinedu Obasi,Hoffenheim,33,"M(R),FW",10(3),848,2.2,1.5,1.5,-,0.8,1.2,0.1,-,7.12
Philipp Wollscheid,Nuernberg,30,D(C),33,2913,1.8,2.9,1.2,1.2,5.9,0.7,0.5,-,7.11
Aleksandar Ignjovski,Werder Bremen,28,"D(LR),M(CL)",22(4),2001,3.5,2.8,2.2,0.2,1.7,2.2,0.3,-,7.11
Mikaël Silvestre,Werder Bremen,41,D(C),0(1),62,-,4,1,-,8,1,2,-,7.11
Per Mertesacker,Werder Bremen,34,D(C),4,360,1.8,2.3,1,1.8,7.5,0.3,0.3,-,7.11
Marc-André ter Stegen,Borussia M.Gladbach,27,GK,34,3060,-,0.1,-,-,1.1,-,-,-,7.11
Ashkan Dejagah,Wolfsburg,32,M(LR),24(2),2003,1,1,1.1,0.1,0.4,1.1,0.1,-,7.10
Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",22(5),1742,1.9,1,0.8,-,0.3,1,0.1,-,7.10
Serdar Tasci,VfB Stuttgart,32,D(C),28,2512,1.9,2.4,1,0.6,4,0.7,1,-,7.10
Michal Kadlec,Bayer Leverkusen,34,D(CL),29,2458,1.8,2.4,1.4,0.3,2,0.7,0.2,1,7.10
Johannes Flum,Freiburg,31,"D(C),M(C)",27(3),2492,1.7,2.9,1.3,0.2,1.5,1.5,0.1,-,7.09
Jonathan Schmid,Freiburg,29,"D(R),M(LR)",22,1936,2.8,2.3,1,0.4,1.4,0.9,0.1,-,7.08
Adrián Ramos,Hertha Berlin,33,FW,27(4),2344,1.3,1.2,1.3,-,0.3,0.8,0.1,-,7.08
Marco Caligiuri,Mainz 05,35,"D(CR),M(CL)",23(7),2160,2.6,1.5,0.8,0.2,1.7,1.1,0.1,-,7.08
Steven Cherundolo,Hannover 96,40,D(R),22,1954,2.5,2.9,1,1,2.2,1.1,0.2,-,7.07
Daniel Schwaab,Bayer Leverkusen,30,"D(CR),DMC",21(2),1910,2.3,2.8,1.4,1,4.8,1.3,0.7,-,7.07
Jeffrey Bruma,Hamburger SV,27,D(C),22,1936,1.9,2.8,1.2,0.7,5.6,0.7,0.9,-,7.07
Martin Lanig,FC Cologne,34,M(C),27(4),2306,2.4,2.5,1.8,0.2,2.4,1.3,0.4,-,7.06
Rafinha,Bayern Munich,33,"D(CLR),M(R)",20(4),1789,2,1.7,1.3,0.4,1,0.8,0.1,-,7.06
Marvin Plattenhardt,Nuernberg,27,"D(L),M(L)",8(1),739,1.8,2.6,0.8,0.3,1.1,0.8,-,-,7.06
Torsten Oehrl,Augsburg,33,"AM(C),FW",14(2),1308,1.3,1.1,1.6,-,0.7,1.6,0.1,-,7.06
Mike Hanke,Borussia M.Gladbach,35,FW,29(2),2342,1.1,1.1,1.2,-,0.5,1.2,-,-,7.06
Sergio Escudero,Schalke 04,29,"D(L),M(L)",4(2),411,3.8,2.5,0.8,0.2,2.7,1.3,-,-,7.06
Luiz Gustavo,Bayern Munich,31,"D(C),M(C)",18(10),1713,2.9,1.6,1.6,0.1,1,1.7,0.1,1,7.05
Sebastian Rudy,Hoffenheim,29,"D(R),M(CR)",27(1),2340,2.8,2.2,1.5,-,1.5,1.9,0.2,-,7.05
Florian Dick,Kaiserslautern,34,D(R),32,2880,3.1,2.2,1.9,0.4,2.9,1.4,0.5,-,7.05
Tom Trybull,Werder Bremen,26,M(C),14(1),1112,2.7,2.6,1.4,-,1.1,1.2,0.1,-,7.04
Tomás Rincón,Hamburger SV,31,M(CR),24(3),2116,3.7,2.6,2.2,-,1.1,2.7,0.1,-,7.04
Jan Simunek,Kaiserslautern,32,D(L),6,540,1.7,1,1.7,2.2,8.2,1.5,0.3,-,7.04
Daniel Baier,Augsburg,35,M(C),33,2814,2.4,1.8,2.1,-,0.3,2,0.1,-,7.03
Eugen Polanski,Mainz 05,33,M(C),24(2),1975,2.8,2.3,1.2,-,0.9,1.8,0.2,-,7.03
Dennis Aogo,Hamburger SV,32,"D(L),M(CL)",30,2700,1.4,2.2,0.9,0.1,1.7,1,0.2,-,7.03
Matthias Ostrzolek,Augsburg,29,"D(L),DMC,M(L)",11(1),1048,3.1,2.6,1.2,-,2.8,1.4,0.2,-,7.02
Anatoliy Tymoshchuk,Bayern Munich,40,DMC,17(6),1570,2.3,2.2,1.1,0.1,0.7,1.7,0.2,-,7.02
Marcel Schäfer,Wolfsburg,35,"D(L),M(L)",34,3013,2.1,1.3,0.6,0.3,1.4,0.6,0.1,-,7.01
Stefano Celozzi,VfB Stuttgart,30,"D(R),DMC,M(R)",2,150,2,1.5,0.5,0.5,0.5,2.5,-,-,7.01
David Jarolim,Hamburger SV,40,"D(C),DMC,M(R)",18(4),1600,2.9,3.1,3,-,0.3,1.3,0.2,-,7.01
Stefan Reinartz,Bayer Leverkusen,30,M(C),26(4),2356,1.9,2.4,1,0.3,2.5,0.9,0.2,-,7.00
Markus Rosenberg,Werder Bremen,36,FW,26(7),2378,0.8,0.7,1.5,-,0.3,0.7,-,-,7.00
Paul Verhaegh,Augsburg,35,"D(R),M(R)",26,2332,2.1,2.7,1,0.4,2.9,1,0.2,-,7.00
Zdenek Pospech,Mainz 05,40,D(R),24(1),2129,3.4,2.7,1,0.3,2.8,1,0.5,1,7.00
Marcell Jansen,Hamburger SV,33,"D(L),M(L)",26(3),2315,2.3,1.2,0.9,-,0.8,0.6,0.1,-,6.99
Renato Augusto,Bayer Leverkusen,31,"M(CLR),FW",16(2),1351,1.4,0.7,0.8,-,0.2,1.2,-,-,6.99
Peter Niemeyer,Hertha Berlin,35,"D(C),M(C)",28(3),2491,4.4,3.2,2,0.1,1.1,2.4,0.2,-,6.99
Mensur Mujdza,Freiburg,35,D(R),13(1),1179,2.6,3.5,1.4,0.4,3.5,1.6,0.1,-,6.98
Jan Schlaudraff,Hannover 96,35,"M(CR),FW",29(2),2389,0.8,0.7,0.5,-,0.4,1,0.1,-,6.98
Geromel,FC Cologne,33,D(C),27(1),2453,2.6,3.9,0.9,1.6,7.6,0.6,1.1,1,6.98
Antônio da Silva,Borussia Dortmund,41,AM(R),2(3),244,2,1.6,0.4,-,0.2,1.4,0.2,-,6.97
Christian Träsch,Wolfsburg,31,"D(R),M(C)",29(4),2631,2.8,2.1,0.8,0.9,2.1,1.9,0.2,-,6.97
Andreas Beck,Hoffenheim,32,"D(LR),M(R)",31,2790,3.7,2.3,2.3,0.3,2.3,2,0.3,-,6.97
David Alaba,Bayern Munich,27,"D(CL),M(C)",14(16),1559,1.4,1.3,0.9,0.1,0.5,0.7,-,-,6.97
Shinji Okazaki,VfB Stuttgart,33,"AM(CLR),FW",18(8),1583,2.3,1.4,1,-,0.4,1.4,0.2,-,6.97
Jannik Vestergaard,Hoffenheim,26,D(C),19(4),1772,2.5,2.1,1,0.6,5.5,1.2,0.6,-,6.97
Matthias Ginter,Freiburg,25,"D(CR),DMC",11(2),1015,1.2,2.8,0.5,0.6,3.8,0.5,0.5,-,6.97
Felipe Santana,Borussia Dortmund,33,"D(C),DMC",10(3),950,1.7,2.4,1.5,0.8,4.3,0.9,0.6,1,6.96
José Manuel Jurado,Schalke 04,33,M(CLR),10(8),1001,0.6,0.7,1.3,-,0.1,0.9,-,-,6.96
Chris,Wolfsburg,40,"D(CL),M(R)",7(1),581,3,2,2.8,0.8,3.9,1,0.6,-,6.96
Sebastian Prödl,Werder Bremen,32,D(C),13(3),1068,1.5,2.3,0.9,1.1,3.3,0.7,0.9,-,6.95
Emanuel Pogatetz,Hannover 96,36,D(C),28(1),2467,1.8,2.4,1.4,1,5.7,0.5,1,-,6.95
Lukas Schmitz,Werder Bremen,30,"D(L),M(CL)",20(6),1916,2.9,2.5,1,0.1,1.8,1.8,0.2,-,6.95
Marko Marin,Werder Bremen,30,M(CLR),16(5),1352,0.7,0.6,0.4,-,-,0.8,-,-,6.95
Fabian Johnson,Hoffenheim,31,"D(LR),M(CLR)",27(2),2344,1.6,1.6,0.6,0.2,1.6,0.6,0.2,-,6.95
Papiss Demba Cissé,Freiburg,34,"AM(R),FW",17,1530,0.3,0.5,1.3,-,0.3,0.4,0.2,-,6.94
Maza Rodríguez,VfB Stuttgart,37,D(C),24(2),2196,2.2,2.2,1,0.9,6.7,0.8,0.6,-,6.94
Sergio da Silva Pinto,Hannover 96,38,M(C),29(1),2510,2.8,3,1.8,-,1.5,3.1,-,-,6.94
Ivan Perisic,Borussia Dortmund,30,AM(CLR),8(20),992,1,0.8,0.5,-,0.4,0.3,-,-,6.94
Ivo Ilicevic,Kaiserslautern,32,M(CLR),4,360,3,1,1.8,-,0.3,2.3,-,-,6.94
Zlatko Junuzovic,Werder Bremen,31,M(CLR),15,1200,2.8,2.4,1.2,0.1,0.3,2.1,0.2,-,6.94
Nikolce Noveski,Mainz 05,40,D(C),24(2),2143,1.9,2.2,1.5,0.8,6.7,0.8,0.6,2,6.94
Markus Feulner,Nuernberg,37,"D(LR),M(CR)",23(5),2121,3,1.7,2.1,0.5,1.1,1.4,0.1,-,6.93
Mohamed Amsif,Augsburg,30,GK,7,630,-,-,-,-,0.9,-,-,-,6.93
Timothy Chandler,Nuernberg,29,"D(R),M(LR)",29(1),2516,1.9,2.3,1.6,0.1,1.2,0.9,0.1,-,6.93
Dennis Diekmeier,Hamburger SV,29,"D(R),M(R)",22(2),2012,2.2,1.4,0.7,0.2,1.5,0.6,0.5,-,6.92
Marco Höger,Schalke 04,29,"D(CR),M(C)",19(8),1733,1.6,1.3,0.9,0.1,0.7,1.3,0.1,-,6.92
Sven Neuhaus,Hamburger SV,41,Goalkeeper,2(1),246,-,-,-,0.3,-,-,-,-,6.92
Niko Bungert,Mainz 05,32,D(C),27(2),2425,1.9,2.4,1.2,0.4,5.8,0.8,0.6,-,6.92
Hanno Balitsch,Nuernberg,38,"D(R),M(C)",12,894,2.3,1.7,1.3,-,0.8,0.7,0.3,-,6.92
Danny Williams,Hoffenheim,30,M(C),17(7),1590,2.5,2.6,1.2,0.1,0.9,0.8,0.5,-,6.91
Ricardo Rodríguez,Wolfsburg,26,"D(CL),M(L)",17,1530,2.8,1.5,1,0.9,2.1,0.9,0.1,-,6.91
Roel Brouwers,Borussia M.Gladbach,37,D(C),17(4),1633,1.2,1.9,1,1.2,4.4,0.3,0.8,-,6.91
Florian Hartherz,Werder Bremen,26,"D(L),M(L)",10,873,2.1,2.6,0.2,0.7,2.3,0.6,0.2,-,6.90
Jan Kirchhoff,Mainz 05,28,"D(C),DMC",22(7),2136,2.7,2.5,1.9,0.3,4.3,1,0.3,1,6.90
Alexander Baumjohann,Schalke 04,32,M(C),4(4),322,1.1,0.8,1,-,-,0.8,-,-,6.90
Håvard Nordtveit,Borussia M.Gladbach,29,"D(CR),DMC",27(4),2384,2.1,1.9,1.2,-,1.1,0.9,0.3,-,6.90
Bernd Leno,Bayer Leverkusen,27,GK,33,2970,-,-,-,-,0.9,0.1,-,-,6.90
Zoltán Stieber,Mainz 05,30,AM(CLR),5(2),362,1,1.4,0.6,-,-,1.6,0.1,-,6.89
Isaac Vorsah,Hoffenheim,31,"D(L),DMC",20(1),1725,2,2.4,0.9,0.6,4.9,0.9,0.8,-,6.89
Josué,Wolfsburg,39,M(C),26(2),2028,4.7,3.1,2.5,0.2,0.9,2.3,0.3,-,6.89
Karim Guédé,Freiburg,34,FW,8(2),663,2.6,1.5,2.5,-,0.3,1.4,0.2,-,6.89
Michael Ballack,Bayer Leverkusen,42,"D(C),M(C),FW",15(3),1218,1.8,1.4,1.7,-,0.8,1.2,0.1,-,6.89
Simon Rolfes,Bayer Leverkusen,37,M(C),22(9),1836,1.7,2,1,-,0.9,1.4,0.3,-,6.88
Adil Chihi,FC Cologne,31,"D(C),M(C)",10,756,0.9,1.5,1.2,-,0.1,1.1,0.1,-,6.88
Christian Pander,Hannover 96,35,D(L),22(7),1955,1.4,1.7,0.4,0.4,1.2,0.9,0.1,-,6.88
Roman Weidenfeller,Borussia Dortmund,38,GK,32,2880,-,-,-,-,0.8,0.1,-,-,6.88
Jens Hegeler,Nuernberg,31,"D(C),M(CR)",19(12),1843,1.9,1.3,1.6,-,0.6,0.9,0.1,-,6.87
Andreas Wolf,Werder Bremen,37,"D(CL),DMC",14(1),1228,1.9,2.7,1.5,0.9,5.6,1.2,0.5,-,6.87
Anton Putilo,Freiburg,32,M(CLR),15(4),1304,1.3,1.4,1.3,-,0.2,0.8,0.1,-,6.87
Levan Kobiashvili,Hertha Berlin,41,D(C),31,2752,2.7,2.5,1,0.1,1.5,1.1,0.3,-,6.87
Felipe,Wolfsburg,31,D(C),13,1170,1.3,4.2,1.9,1.8,4.9,0.4,0.2,-,6.86
Edson Braafheid,Hoffenheim,36,D(L),16(5),1464,2.3,1.4,1.4,0.2,1.7,0.7,0.1,-,6.86
Paolo Guerrero,Hamburger SV,35,FW,20(3),1741,1,0.5,2.5,-,0.4,0.3,-,-,6.86
Pierre De Wit,Kaiserslautern,31,"M(CR),FW",24(1),1836,1.9,1.9,0.7,-,0.3,1.1,0.1,-,6.86
Manuel Friedrich,Bayer Leverkusen,39,D(C),20(4),1746,1.2,2.1,1.1,1.4,4.4,0.7,0.5,-,6.86
Tim Wiese,Werder Bremen,37,GK,28,2448,-,-,0.1,-,1.3,-,-,-,6.86
Boris Vukcevic,Hoffenheim,29,"M(CR),FW",14(4),1341,2.3,1.9,1.4,-,0.4,2.1,0.1,-,6.86
Zdravko Kuzmanovic,VfB Stuttgart,31,M(C),22(4),1820,0.9,1.3,0.9,-,0.9,0.8,0.1,-,6.85
Patrick Ebert,Hertha Berlin,32,M(CLR),21(5),1832,1.3,1.3,1.5,-,0.6,1,-,-,6.85
Andre Mijatovic,Hertha Berlin,39,DMC,18(3),1749,2.1,2.8,1.6,0.5,6.6,0.7,0.6,-,6.85
Christoph Metzelder,Schalke 04,38,DMC,11(5),1021,1.5,3.2,0.8,0.4,3.3,0.5,0.3,-,6.85
Julian Schieber,VfB Stuttgart,30,FW,10(8),979,1.3,0.8,0.9,-,0.6,0.7,0.1,-,6.85
Mladen Petric,Hamburger SV,38,FW,21(5),1915,0.6,0.6,1.2,-,0.8,0.5,0.1,-,6.85
Maik Franz,Hertha Berlin,37,D(CLR),6(1),509,2.9,2.1,1.4,0.1,3.7,0.9,0.3,-,6.85
Cristian Molinaro,VfB Stuttgart,35,"D(L),M(L)",19(4),1746,1.7,2.6,1.7,0.2,1.9,0.5,0.3,-,6.85
Nicolai Müller,Mainz 05,31,"M(CLR),FW",17(6),1434,1.7,1.1,1.5,-,0.4,1.2,0.2,-,6.85
Cacau,VfB Stuttgart,38,FW,20(13),2081,0.8,0.3,1.4,-,0.2,0.5,0.1,-,6.84
Makoto Hasebe,Wolfsburg,35,"D(CR),M(CR)",20(3),1754,2.7,2,1.2,0.3,1.3,1.2,0.1,-,6.84
Heinz Müller,Mainz 05,41,GK,12,1080,-,-,0.1,-,2.1,0.2,-,-,6.84
Alexander Esswein,Nuernberg,29,"AM(LR),FW",20(6),1833,0.8,1.4,1,-,0.3,0.8,-,-,6.84
Tobias Weis,Hoffenheim,33,M(C),11(2),955,3.5,2.3,2.5,-,0.7,2.2,0.2,-,6.83
Timm Klose,Nuernberg,31,D(C),13,1126,2,2.5,1.2,0.7,3.9,0.5,0.7,-,6.83
