Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Toni Kroos,Real Madrid,29,M(C),32,2745,1,10,0.6,1.8,0.8,1.5,-,0.4,0.4,7.33
Shkodran Mustafi,Valencia,27,D(CR),30,2682,2,-,0.7,0.1,0.2,0.7,0.2,0.2,0.3,7.33
James Rodríguez,Real Madrid,27,AM(CLR),17(9),1518,7,8,1.5,2.3,0.7,0.7,0.2,0.9,1,7.32
Casemiro,Real Madrid,27,DMC,17(6),1526,1,3,0.9,0.3,0.4,1.6,-,0.4,0.6,7.30
Sergio Busquets,Barcelona,30,DMC,34(1),2906,-,4,0.2,0.5,0.3,1.9,-,0.7,0.4,7.28
Danilo,Real Madrid,27,D(LR),23(1),2044,2,5,0.8,0.8,0.6,0.8,0.1,0.3,0.4,7.27
Asier Illarramendi,Real Sociedad,29,M(C),32(1),2847,1,1,0.7,0.9,0.8,2,-,1.1,0.9,7.27
Pepe,Real Madrid,36,D(C),21,1887,1,1,0.6,0.3,0.3,1.1,-,0.1,0.4,7.27
Raúl García,Athletic Bilbao,32,"M(CLR),FW",27(3),2375,7,6,2.6,0.8,0.4,2.5,0.4,1.3,1.8,7.25
Diego Reyes,Real Sociedad,26,"D(C),DMC",26(1),2313,2,-,0.4,0.3,0.4,0.5,0.1,0.3,0.4,7.24
Andrés Iniesta,Barcelona,35,M(CL),25(3),2248,1,2,0.8,1.1,1.5,1.4,-,1.1,1,7.24
Grzegorz Krychowiak,Sevilla,29,"D(C),M(C)",25(1),2271,-,-,0.8,0.2,0.5,2,0.1,0.5,0.8,7.23
Daniel Carvajal,Real Madrid,27,D(R),19(3),1638,-,4,0.4,1.4,1,1.2,0.1,0.5,0.8,7.22
Yuri,Real Sociedad,29,"D(L),M(L)",21,1849,-,4,0.7,0.7,1,1,0.2,0.7,1.1,7.22
Gabi,Atletico Madrid,35,M(C),34(1),2883,1,3,0.5,0.8,0.6,1.2,-,0.6,0.7,7.22
José Giménez,Atletico Madrid,24,D(CR),27,2430,1,1,0.4,0.3,0.3,0.4,0.1,0.3,0.3,7.22
Ignacio Camacho,Malaga,29,"D(C),M(C)",23,2008,2,1,1,0.6,0.4,1.9,-,1,0.9,7.22
Éver Banega,Sevilla,31,M(C),20(5),1726,5,2,1.6,1.8,1.6,1.8,0.2,2.5,1.2,7.21
Lucas Vázquez,Real Madrid,27,M(R),10(15),1231,4,6,0.9,1.1,1.2,1.4,-,1.3,1.3,7.21
Pedro Bigas,Las Palmas,29,D(CL),26(1),2353,3,-,0.6,0.2,0.8,0.9,-,0.1,0.7,7.20
Jonathan Viera,Las Palmas,29,"AM(CLR),FW",36,3121,10,9,2.4,2.2,1.4,2.3,0.5,2.3,2.3,7.19
Weligton,Malaga,39,D(C),30,2608,-,2,0.1,0.2,0.1,0.8,-,0.1,0.2,7.18
Augusto Fernández,Celta Vigo,33,M(CR),15,1338,1,1,0.6,0.4,0.7,1.2,0.1,1.2,1.1,7.17
Ivan Rakitic,Barcelona,31,M(C),30(6),2581,7,2,1.3,0.9,0.4,1.4,0.1,0.5,0.9,7.17
Antolín Alcaraz,Las Palmas,36,D(C),6,540,1,-,0.3,0.3,0.3,0.3,-,0.5,0.3,7.16
Daniel Parejo,Valencia,30,M(C),30(3),2735,8,5,1.4,1.3,0.8,2.4,0.1,1.4,0.7,7.15
Sergio Ramos,Real Madrid,33,D(CR),23,1946,2,2,0.8,0.3,0.1,1.1,0.2,0.1,0.3,7.15
Tiago,Atletico Madrid,38,M(C),12(2),1053,1,2,0.5,0.5,0.1,1.4,-,0.4,0.4,7.14
Gerard Piqué,Barcelona,32,D(C),30,2592,2,1,0.4,0.2,0.3,0.3,0.1,0.4,0.2,7.14
Bruno Soriano,Villarreal,35,M(C),28(3),2594,5,1,0.8,0.5,0.5,0.6,-,0.7,0.8,7.14
Adrián Marín,Villarreal,22,D(L),10(1),925,-,-,0.1,0.5,0.8,0.4,0.1,0.5,0.5,7.14
Federico Ricca,Malaga,24,D(L),7(1),641,1,1,0.3,0.6,0.1,0.9,-,0.4,1,7.14
David Zurutuza,Real Sociedad,32,M(CL),14(2),1130,1,3,1.1,0.9,0.8,2.2,0.1,2.2,1.6,7.13
Keylor Navas,Real Madrid,32,GK,34,3060,-,-,-,-,-,0.1,-,-,-,7.12
Jaume Doménech,Valencia,28,GK,17,1530,-,-,-,0.1,-,0.4,-,-,-,7.12
Denis Cheryshev,Valencia,28,"AM(L),FW",6(1),482,3,-,1.9,0.4,1.1,1.6,-,0.6,1.9,7.12
Raúl Lizoain,Las Palmas,28,GK,7(1),707,-,-,-,-,-,0.3,-,-,-,7.12
Pablo Sarabia,Getafe,27,"D(L),M(CLR)",30(1),2535,7,6,2,2.5,1.5,1.9,0.4,2.2,2.3,7.12
Rubén Rochina,Granada,28,M(CLR),29(6),2497,6,6,2.2,1.3,1.7,2.2,-,1.9,1.4,7.11
João Cancelo,Valencia,25,"D(LR),M(R)",25(3),2121,1,4,0.3,0.6,1.8,1.4,-,1,1.2,7.10
Lucas Pérez,Deportivo La Coruna,30,"AM(CR),FW",35(1),3141,17,8,2.8,2,1.1,1.3,1,1.8,2.1,7.10
David García,Las Palmas,37,D(CR),18(1),1609,2,1,0.5,0.5,0.1,0.8,0.1,0.2,0.1,7.10
Charly Musonda,Real Betis,22,AM(LR),13(3),1228,1,1,0.9,0.8,3.6,3.3,-,1.8,2,7.09
Fabián Orellana,Celta Vigo,33,AM(CLR),34,2921,7,7,2.3,1.7,2.2,2.6,0.3,3.3,2.5,7.09
Bernardo Espinosa,Sporting Gijon,29,D(C),16,1338,1,-,0.8,0.3,0.1,0.6,0.3,0.2,0.3,7.09
Jesús Fernández,Granada,31,GK,1,90,-,-,-,1,-,-,-,-,-,7.09
Isco,Real Madrid,27,"AM(CLR),FW",21(10),1826,3,7,1.3,1.4,1.8,1.3,0.2,1.5,1.6,7.09
Alphonse Areola,Villarreal,26,GK,32,2880,-,-,-,-,0.1,0.3,-,-,-,7.09
Mateo Musacchio,Villarreal,28,D(C),12(1),1010,1,-,0.2,0.2,0.2,0.7,0.1,0.2,0.5,7.08
Miguel Lopes,Granada,32,D(CR),23(3),1973,-,1,0.4,0.4,1,0.7,-,0.4,0.7,7.08
Germán Pezzella,Real Betis,28,D(C),23(2),2165,3,1,0.7,0.1,-,0.5,-,0.2,0.4,7.07
Dani Castellano,Las Palmas,31,D(L),25(2),2247,-,-,0.3,0.4,1.7,1.6,-,0.7,1.1,7.07
Juanfran,Atletico Madrid,34,D(R),34(1),3030,1,1,0.2,0.8,0.9,0.5,0.2,0.8,0.7,7.06
Imanol Agirretxe,Real Sociedad,32,FW,14(2),1174,13,-,2.9,0.2,0.4,1.7,0.6,1.2,1.5,7.06
Bruno González,Real Betis,29,D(C),32,2807,-,-,0.5,-,0.3,0.5,-,0.2,0.4,7.06
Gustavo Cabral,Celta Vigo,33,D(C),31,2675,-,-,0.2,0.2,-,0.6,0.1,0.4,0.2,7.06
Alberto García,Sporting Gijon,34,GK,6,540,-,-,-,-,-,0.2,-,-,-,7.05
Mikel San José,Athletic Bilbao,30,"D(C),DMC",30(4),2691,2,3,0.7,0.4,0.3,0.6,-,0.6,0.7,7.05
Dani Alves,Barcelona,36,"D(R),M(CR)",24(5),2149,-,4,0.6,0.7,0.8,0.7,0.1,1.2,0.9,7.05
Jordi Alba,Barcelona,30,D(L),29(2),2591,-,6,0.2,0.6,0.1,0.5,0.1,0.5,0.6,7.05
Cristiano Piccini,Real Betis,26,D(R),16,1421,-,-,0.9,0.8,1.5,0.8,-,1.1,1.2,7.04
Lucas Hernández,Atletico Madrid,23,D(CL),8(2),834,-,-,-,0.3,0.1,1.1,-,0.1,0.1,7.04
Martín Montoya,Real Betis,28,D(LR),13,1167,-,1,0.1,0.3,1.1,1.7,0.1,0.6,0.8,7.04
Marco Asensio,Espanyol,23,AM(CLR),33(1),2833,4,10,1.8,2,1.6,1.7,0.1,1.8,1.8,7.03
Beñat Etxebarria,Athletic Bilbao,32,M(C),32(4),2900,1,5,0.8,1.8,0.4,1.5,-,1.1,0.6,7.03
Heiko Westermann,Real Betis,35,D(CLR),20,1633,1,-,0.8,0.1,0.4,0.7,0.1,0.5,0.5,7.02
Iago Aspas,Celta Vigo,31,"AM(CR),FW",31(4),2668,14,4,2.3,1.4,0.8,1,0.5,1.4,1.6,7.02
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",33(1),2886,1,3,0.4,0.7,0.6,0.6,0.1,0.7,0.8,7.02
Charles,Malaga,35,FW,33(2),3007,12,3,2.4,1,0.2,1.3,0.9,1.1,1.8,7.02
Sergio Álvarez,Sporting Gijon,27,"D(C),M(C)",26(1),2189,2,2,0.2,0.6,0.5,1.3,-,0.8,0.6,7.01
Roberto Trashorras,Rayo Vallecano,38,M(C),35(1),3119,3,7,0.9,2.2,0.8,2.3,0.2,1.1,0.8,7.01
Jaume Costa,Villarreal,31,"D(L),M(L)",17(1),1538,1,1,0.2,0.3,0.1,1.1,0.1,0.2,0.3,7.01
Javier Mascherano,Barcelona,35,"D(C),M(C)",31(1),2694,-,-,0.1,0.3,0.3,0.7,-,0.5,0.1,7.01
Gonzalo Escalante,Eibar,26,DMC,32(2),2829,3,1,0.7,0.4,0.9,0.8,-,1.2,1.2,7.00
Alfred N'Diaye,Real Betis,29,"D(C),M(C)",34,3010,2,-,0.7,0.2,0.9,0.8,0.1,1.4,0.6,7.00
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",33(1),2944,1,4,0.2,0.5,0.3,0.5,0.1,0.2,0.4,7.00
Gonzalo Castro,Malaga,34,"AM(LR),FW",15(1),1247,1,1,1.3,1.6,2.1,1.2,0.2,1.9,1.9,7.00
Kiko Casilla,Real Madrid,32,GK,4,360,-,-,-,-,-,-,-,-,-,6.99
Rúben Vezo,Valencia,25,D(CR),10(5),1084,-,-,0.2,0.2,0.3,0.5,-,0.3,0.5,6.99
Nacho,Real Madrid,29,D(CLR),12(4),1153,-,-,0.3,0.2,0.3,0.9,0.1,0.2,0.5,6.98
Aythami Artiles,Las Palmas,33,D(C),30(1),2643,-,1,0.3,0.2,0.1,0.4,-,0.1,0.1,6.98
Roberto Rosales,Malaga,30,"D(R),M(R)",35,3071,-,5,0.5,0.6,0.7,1,-,0.9,1.1,6.98
Juan Vargas,Real Betis,35,"D(L),M(CL)",20,1719,2,2,0.9,1.3,0.7,0.3,-,0.6,0.8,6.98
Fernando Torres,Atletico Madrid,35,FW,17(13),1692,11,4,1.9,0.7,1.2,1.2,0.5,1.4,1.6,6.98
Keko,Eibar,27,M(R),27(2),2316,3,3,1.2,1.4,1.4,2.1,0.3,1.9,2.1,6.97
Pablo Hernández,Celta Vigo,32,M(C),28(5),2313,2,4,0.8,0.4,0.7,2.9,0.2,1.3,1.3,6.97
Sidnei,Deportivo La Coruna,29,D(C),33,2897,-,-,0.2,0.2,0.4,0.6,0.1,0.2,0.5,6.97
Guilherme Siqueira,Atletico Madrid,33,D(L),1,90,-,-,-,1,2,2,-,-,1,6.97
Stefan Savic,Atletico Madrid,28,D(C),10(2),925,-,-,0.2,-,0.1,0.3,-,-,0.1,6.97
Sergi Darder,Malaga,25,"DMC,M(L)",1,85,-,-,3,1,1,1,-,2,1,6.96
Markel Susaeta,Athletic Bilbao,31,M(LR),22(6),1922,3,8,0.9,1.5,0.7,1.1,0.3,1.5,1.2,6.96
Íñigo Martínez,Real Sociedad,28,D(C),30,2700,1,-,0.5,0.1,0.2,0.9,0.1,0.2,0.4,6.95
Mariano,Sevilla,33,"D(R),M(R)",18(5),1685,-,3,0.4,0.9,0.5,0.6,0.3,0.2,0.7,6.95
Diego Llorente,Rayo Vallecano,25,"D(C),DMC",33,2877,2,-,0.4,0.1,0.7,1,-,0.7,0.6,6.95
Aritz Elustondo,Real Sociedad,25,D(CR),30(1),2602,1,-,0.5,0.3,0.5,0.8,0.1,0.4,0.5,6.94
Yannick Carrasco,Atletico Madrid,25,"M(LR),FW",16(13),1502,4,1,1.9,0.7,2.3,0.8,0.2,1.3,1.6,6.94
Ander Capa,Eibar,27,"D(R),M(R)",34(2),3122,2,5,0.4,0.6,1,0.8,0.1,0.5,1.1,6.94
Raúl Albentosa,Malaga,30,D(C),27(2),2553,2,-,0.6,0.3,0.1,0.4,-,-,0.4,6.93
Sergi Roberto,Barcelona,27,"D(R),M(CR)",21(10),1916,-,5,0.5,0.6,0.9,0.7,-,0.6,0.6,6.93
Mario Gaspar,Villarreal,28,"D(CR),M(R)",32(1),2874,2,2,1,0.3,0.2,0.4,-,0.4,0.5,6.93
Recio,Malaga,28,M(C),32(1),2750,-,4,1.1,1.1,0.7,1.2,-,1,1,6.93
Aymeric Laporte,Athletic Bilbao,25,D(CL),25(1),2214,3,1,0.7,0.2,0.4,1,-,0.2,0.3,6.93
Denis Suárez,Villarreal,25,AM(CLR),25(8),2372,4,4,1.1,1.4,1.2,1.3,0.1,1.1,1.7,6.93
José Luis Morales,Levante,31,"D(R),M(CLR),FW",31(4),2676,7,5,2,1.6,2,1.1,0.3,2.2,1.2,6.92
Javi Castellano,Las Palmas,31,DMC,1,90,-,-,1,-,-,3,-,-,-,6.92
Eric Bailly,Villarreal,25,D(CR),25,2026,-,-,0.2,0.1,0.6,1.2,-,0.3,0.3,6.92
Claudio Bravo,Barcelona,36,GK,32,2878,-,-,-,-,-,-,-,-,-,6.92
Carlos Martínez,Real Sociedad,33,D(R),6(4),536,-,2,0.3,0.6,0.4,0.6,-,0.3,0.6,6.92
Alejandro Arribas,Deportivo La Coruna,30,D(C),31,2737,2,-,0.4,0.1,0.3,1,-,0.4,0.2,6.92
Pape Diop,Espanyol,33,M(C),29(1),2485,3,-,0.7,0.1,0.4,1.7,0.1,0.8,1,6.91
Sergio Escudero,Sevilla,29,"D(L),M(L)",13(2),1173,1,1,0.8,0.9,1,1.5,-,0.5,0.9,6.91
Hernán Pérez,Espanyol,30,M(LR),27(5),2448,7,1,1.5,0.9,2.3,1.7,0.5,1.6,1.9,6.91
Thomas Vermaelen,Barcelona,33,D(CL),6(4),506,1,-,0.3,-,-,0.6,-,-,0.1,6.91
Youssef El-Arabi,Granada,32,"AM(C),FW",27(8),2517,16,2,2,0.7,0.7,1.5,1.3,1.6,2.6,6.91
Raphael Varane,Real Madrid,26,D(C),23(3),2182,-,-,0.5,-,0.3,0.3,-,0.1,0.3,6.90
Mikel Balenziaga,Athletic Bilbao,31,D(L),33(1),2906,-,3,0.2,0.7,0.6,0.7,-,0.6,0.7,6.90
Emiliano Velázquez,Getafe,25,D(C),12,975,3,1,0.7,0.3,0.4,0.3,-,-,0.2,6.90
Aderllan Santos,Valencia,30,D(C),17,1520,-,-,0.4,0.1,0.2,0.4,0.1,0.4,0.5,6.90
Alberto de la Bella,Real Sociedad,33,D(L),14(1),1248,-,2,0.3,0.7,0.1,1,0.1,0.2,0.7,6.89
Alexis Ruano,Getafe,33,D(CLR),15,1350,1,-,0.1,0.4,0.3,0.5,-,0.3,0.2,6.89
Yevhen Konoplyanka,Sevilla,29,"AM(CL),FW",15(17),1613,4,4,1.6,1.1,1.6,0.8,-,0.9,0.8,6.89
Andreu Fontàs,Celta Vigo,29,"D(C),DMC",6(1),540,1,-,0.3,0.3,0.3,0.3,-,0.1,0.3,6.89
Eneko Bóveda,Athletic Bilbao,30,D(CR),15(8),1462,-,-,0.2,0.4,0.5,0.4,0.1,0.3,0.5,6.89
Luis Alberto,Deportivo La Coruna,26,"AM(CL),FW",25(4),2108,6,7,2.8,1.1,1.2,0.7,0.3,1.8,1.9,6.88
Mikel González,Real Sociedad,33,D(C),17(2),1551,-,-,0.3,0.1,0.3,0.2,-,0.1,0.4,6.88
Aymen Abdennour,Valencia,29,D(C),22,1853,-,-,0.3,0.2,0.3,0.5,-,0.4,0.4,6.88
Joaquín,Real Betis,37,"M(CLR),FW",22(8),1963,1,5,0.9,1.7,1.6,1.3,0.3,1.5,1.2,6.88
Fede Cartabia,Deportivo La Coruna,26,AM(CLR),15(11),1356,3,3,2,0.9,1.6,2,0.1,1.2,1.7,6.88
Roberto Soldado,Villarreal,34,FW,27(1),2256,5,10,1.4,1,0.5,2.1,0.8,1.1,2.3,6.87
Augusto Fernández,Atletico Madrid,33,M(CR),11(2),857,-,-,0.3,0.1,0.7,0.5,-,0.2,0.5,6.87
Bojan Jokic,Villarreal,33,"D(CL),M(L)",2,126,-,-,-,-,0.5,0.5,-,-,-,6.87
Daniel Wass,Celta Vigo,30,"D(LR),M(CLR)",31(5),2706,2,5,1.4,1.1,0.5,1.1,0.1,0.9,1.2,6.87
Bebé,Rayo Vallecano,28,"AM(LR),FW",27(7),2246,3,6,2.4,0.9,1.5,0.6,0.6,1.2,1.8,6.87
Miku,Rayo Vallecano,33,FW,18(4),1549,9,4,1.9,1.2,0.3,1,1,1.3,2,6.87
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",28(1),2315,1,6,0.8,0.8,0.5,1.2,0.1,1.2,1.3,6.87
Xabier Etxeita,Athletic Bilbao,31,D(C),28(2),2485,-,1,0.3,0.2,0.1,0.1,0.1,0.2,0.3,6.86
Kevin Gameiro,Sevilla,32,FW,22(9),2084,16,4,2.3,0.8,0.6,0.6,0.8,1.1,1.4,6.86
Steven Nzonzi,Sevilla,30,M(C),22(6),1847,3,1,0.7,0.4,0.5,0.5,-,0.5,0.3,6.86
Víctor Ruiz,Villarreal,30,D(C),32(3),2990,-,-,0.1,-,0.3,0.3,-,0.1,0.4,6.86
Anaitz Arbilla,Espanyol,32,D(CLR),7,630,-,-,1,0.9,0.7,1,-,1.3,0.6,6.85
Marc Bartra,Barcelona,28,D(CR),4(9),496,2,1,0.4,0.2,0.3,0.4,0.1,-,0.2,6.85
Quini,Rayo Vallecano,29,D(R),22(5),2048,-,1,0.7,0.3,0.6,0.5,-,0.4,1.1,6.85
Ricardo Costa,Granada,38,D(C),14,1250,1,-,0.6,0.2,-,0.2,-,0.1,0.1,6.84
Vitolo,Sevilla,29,M(CLR),23(5),2053,2,4,0.9,1.3,1.6,2,0.3,1.1,1.4,6.84
Sergi Enrich,Eibar,29,FW,25(13),2422,9,6,1.2,0.8,0.3,1.4,0.4,1.6,1.9,6.84
Miguel Torres,Malaga,33,D(CLR),22(1),1959,-,2,-,0.3,0.1,0.3,-,-,0.4,6.84
Jesús Gámez,Atletico Madrid,34,D(LR),7(3),727,-,-,0.2,0.5,0.3,0.8,-,0.3,0.8,6.84
Javi Varas,Las Palmas,36,GK,31,2711,-,-,-,-,0.2,0.2,-,-,-,6.84
Roberto Lago,Getafe,33,D(L),17,1371,-,2,0.2,0.6,0.7,0.8,0.1,0.4,0.6,6.83
Rubén Pérez,Granada,30,M(C),30(1),2484,-,2,0.5,0.7,0.7,1,0.1,0.8,0.9,6.83
Deyverson,Levante,28,FW,24(9),2166,9,1,2.1,0.8,0.3,2.1,0.6,1.2,2.6,6.83
Jan Oblak,Atletico Madrid,26,GK,38,3420,-,-,-,-,-,0.1,-,-,0.1,6.83
Pedro Mosquera,Deportivo La Coruna,31,M(C),37,3288,-,2,0.8,0.6,0.2,1.2,-,0.9,0.8,6.83
Íñigo Lekue,Athletic Bilbao,26,"D(LR),M(LR)",12(8),1158,1,-,0.6,0.6,0.7,0.4,0.1,0.9,0.7,6.83
Carlos Carmona,Sporting Gijon,31,AM(R),16(4),1224,2,3,0.7,1.3,0.7,1,0.2,1,1.6,6.82
Javi Fuego,Valencia,35,M(C),23(3),2047,-,-,0.2,0.4,0.3,1.2,0.1,0.7,0.8,6.82
Jonny,Celta Vigo,25,"D(CLR),M(L)",34(2),2960,1,4,0.4,0.6,0.8,0.6,-,0.8,0.7,6.82
Luis Hernández,Sporting Gijon,30,D(CR),36,3224,-,-,0.3,0.4,0.1,0.5,0.1,0.2,0.3,6.82
Álex Bergantiños,Deportivo La Coruna,34,M(C),20(2),1750,2,1,0.7,1,0.1,0.3,-,0.7,0.6,6.82
Javi Noblejas,Getafe,26,Defender,1,90,-,-,-,-,-,1,-,1,1,6.82
Jonathan dos Santos,Villarreal,29,M(CR),20(6),1762,-,1,0.7,1,0.5,0.8,0.1,0.8,1.2,6.82
Carlos Kameni,Malaga,35,GK,28,2467,-,1,-,-,0.1,-,-,-,0.1,6.82
Zouhair Feddal,Levante,29,D(C),28,2520,1,1,0.5,0.2,0.3,0.5,-,0.1,0.3,6.82
Razvan Rat,Rayo Vallecano,38,D(L),8(2),734,-,-,0.8,1.1,0.2,0.2,0.1,0.2,0.3,6.82
Egor Filipenko,Malaga,31,D(C),6(2),562,-,-,1,-,-,0.4,-,0.4,0.6,6.81
Toño,Levante,29,"D(L),M(L)",26(1),2387,-,1,0.4,0.7,1.7,1.5,0.1,1.3,0.6,6.81
Faycal Fajr,Deportivo La Coruna,30,M(CLR),31(7),2841,5,3,1.2,1.5,0.3,0.9,0.1,0.6,1,6.81
Carlos Vela,Real Sociedad,30,"M(CLR),FW",32(3),2765,5,4,1.7,1.4,1.5,2.3,0.7,1.8,1.7,6.81
Fernando Navarro,Deportivo La Coruna,37,D(CL),35,2961,-,2,-,0.3,0.3,1.1,0.1,0.2,0.5,6.81
Guillermo Ochoa,Malaga,33,GK,10(1),953,-,-,-,-,-,-,-,-,-,6.80
Iñaki Williams,Athletic Bilbao,25,"AM(CLR),FW",21(4),1639,8,3,1.7,0.6,1.1,1.6,0.5,1.7,2,6.80
Sergio Rico,Sevilla,25,GK,34,3060,-,-,-,-,-,0.1,-,-,-,6.80
Dani García,Eibar,29,DMC,35,3057,-,-,0.6,0.4,0.3,1.3,-,0.7,0.8,6.80
Momo,Las Palmas,36,AM(LR),15(8),1386,-,3,0.7,1,1,1.4,0.1,1.1,0.8,6.80
Jony,Sporting Gijon,27,AM(LR),33(3),2873,5,7,1.5,1.3,1.5,1.5,0.2,1.5,1.7,6.80
Celso Borges,Deportivo La Coruna,31,M(C),21(3),1910,3,2,0.8,1,0.3,0.6,-,0.4,0.5,6.80
Juanfran,Deportivo La Coruna,30,"D(R),M(R)",30(5),2683,1,2,0.5,0.6,0.4,0.7,0.1,0.9,1,6.80
Guilherme Siqueira,Valencia,33,D(L),14,1097,-,-,0.4,0.1,1.1,0.9,0.1,0.7,0.4,6.79
Joseba Zaldua,Real Sociedad,27,D(R),10(3),918,-,-,0.2,0.3,0.5,1.7,-,0.2,0.5,6.79
Isaac Cuenca,Granada,28,"D(R),M(LR)",8(4),788,2,2,0.8,0.5,1,0.8,0.1,0.8,1.2,6.79
Rubén Pardo,Real Sociedad,26,M(C),19(9),1788,-,7,1.3,1.6,0.2,0.3,-,0.3,0.7,6.79
Petros,Real Betis,30,M(CLR),27(3),2329,1,1,0.3,0.5,0.6,2.3,-,0.9,0.7,6.79
Rubén Castro,Real Betis,38,"AM(LR),FW",38,3378,19,4,2.7,0.8,0.3,1.6,0.9,1,1.5,6.79
Antonio Adán,Real Betis,32,GK,36,3213,-,-,-,0.1,-,0.1,-,-,0.1,6.78
Ager Aketxe,Athletic Bilbao,25,AM(C),2(1),186,-,-,1.3,0.7,1.3,0.7,0.3,4,-,6.78
Piti,Granada,38,M(CLR),5(3),416,2,2,1.3,1.6,0.5,0.5,0.3,1,1,6.78
André Gomes,Valencia,25,M(CLR),27(3),2381,3,3,1.4,0.9,1.7,1.5,0.1,2.5,2,6.78
Daniel Carriço,Sevilla,30,"D(C),DMC",11(3),1050,1,1,0.5,0.1,0.1,0.4,-,0.4,0.5,6.78
Joan Jordán,Espanyol,24,M(C),5(4),624,1,-,1,1,0.8,0.3,0.1,0.7,0.2,6.78
Toño,Rayo Vallecano,39,GK,10,808,-,-,-,-,-,0.1,-,-,-,6.78
Sergi Gómez,Celta Vigo,27,D(CR),29(2),2615,-,1,0.1,0.1,0.1,0.2,-,0.2,0.2,6.78
Borja Bastón,Eibar,26,FW,29(7),2581,18,3,2.6,0.5,0.2,0.8,1,1.4,1.9,6.78
Javi López,Espanyol,33,"D(R),DMC",28(3),2423,-,2,0.1,0.2,0.6,1,-,0.5,0.8,6.77
Juan Cala,Getafe,29,D(C),21(1),1910,1,1,0.3,0.2,0.4,1,0.1,0.2,0.3,6.77
Jean-Sylvain Babin,Granada,32,D(C),25,2236,3,-,0.5,-,-,0.2,-,-,0.2,6.77
Giuseppe Rossi,Levante,32,FW,15(2),1162,6,2,1.9,1.2,1.1,1,0.2,2.2,2.4,6.77
Nico Pareja,Sevilla,35,D(C),1(1),123,-,-,-,0.5,-,2,-,0.5,-,6.77
Mikel Oyarzabal,Real Sociedad,22,"AM(CLR),FW",16(6),1501,6,1,1.4,0.9,0.6,1.5,0.1,2.1,1.5,6.77
Vicente Gómez,Las Palmas,30,DMC,16(5),1461,1,1,0.3,0.3,0.6,2,-,0.8,1.1,6.77
Jorge Meré,Sporting Gijon,22,D(C),24(1),2174,-,-,0.3,-,0.5,0.4,-,0.2,0.3,6.77
Aleksandar Pantic,Eibar,27,D(C),18(2),1677,-,-,0.5,0.1,0.1,0.1,-,0.1,0.3,6.77
Diego Alves,Valencia,34,GK,13,1170,-,-,-,-,0.2,-,-,-,-,6.76
Juankar,Malaga,29,"D(L),M(L)",14(5),1247,1,2,0.8,0.8,0.6,1.1,0.2,0.8,0.9,6.76
Jeremy Mathieu,Barcelona,35,D(CL),12(9),1263,-,2,0.3,0.2,0.3,0.3,-,0.2,0.4,6.76
Ognjen Vranjes,Sporting Gijon,29,D(CR),10(1),916,-,-,-,0.1,0.4,1.7,-,0.5,0.4,6.76
