Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Jan Seda,RKC Waalwijk,33,GK,23,2026,-,-,-,-,-,-,-,-,-,7.28
Lerin Duarte,Heracles,28,"D(L),M(CR)",4(1),405,2,-,3.6,1.4,2,0.8,-,2.6,3.4,7.26
Roberto Rosales,Twente,30,"D(R),M(R)",30,2700,1,2,1,1.2,0.9,1.2,-,0.4,1.4,7.25
Christian Atsu,Vitesse,27,AM(CLR),27(1),2307,5,6,2.3,1.9,1.9,1.6,0.2,2.2,1.8,7.24
Theo Janssen,Vitesse,37,DMC,9,798,1,5,1.9,2.8,0.3,0.1,-,0.6,0.7,7.24
Jeffrey Gouweleeuw,AZ Alkmaar,27,D(C),37,3330,1,-,0.7,0.5,0.3,0.4,-,0.2,0.5,7.23
Daryl Janmaat,Feyenoord,29,"D(R),M(R)",30,2641,2,5,0.9,1.2,0.9,0.4,-,1,1.1,7.22
Ramon Leeuwin,Cambuur,31,D(C),32,2785,3,-,0.8,0.3,0.4,1.3,-,0.1,0.6,7.22
Christian Kum,SC Heerenveen,33,D(CLR),22(1),1949,-,-,0.2,0.2,0.5,0.9,-,0.2,0.2,7.22
Stijn Schaars,PSV Eindhoven,35,DMC,26(1),2129,-,6,0.7,1.9,0.6,1.2,-,1,0.5,7.22
Mattias Johansson,AZ Alkmaar,27,D(R),30(1),2738,4,2,0.9,0.6,1.3,1.1,0.1,0.9,0.9,7.21
Celso Ortíz,AZ Alkmaar,30,DMC,29(2),2320,1,1,0.7,0.4,0.5,1,-,0.7,0.8,7.20
Bryan Ruiz,PSV Eindhoven,33,"M(CLR),FW",13(1),1129,5,2,1.9,1.1,1.4,1.6,0.4,3,1.1,7.20
Robbin Ruiter,FC Utrecht,32,GK,30,2700,-,-,-,-,-,0.1,-,-,-,7.20
Andreas Bjelland,Twente,30,D(CL),33,2930,-,2,0.2,0.4,0.2,0.7,-,0.2,0.3,7.19
Evander Sno,RKC Waalwijk,32,M(C),23,1951,4,1,1.1,1.2,2.1,1.8,0.1,1.4,1.3,7.19
Tonny Vilhena,Feyenoord,24,M(CL),29(3),2604,6,7,1.8,1,0.7,1.3,0.1,1.4,1.3,7.19
Jan-Arie van der Heijden,Vitesse,31,D(C),34,3025,-,2,0.5,0.6,1.4,0.5,-,0.6,0.4,7.18
Michael Higdon,NEC Nijmegen,35,FW,28(4),2525,14,7,2.2,1.4,0.2,1.5,0.5,1,1.5,7.18
Roy Beerens,AZ Alkmaar,31,"AM(CLR),FW",33,2714,5,5,2.1,1.5,2,2.4,0.4,1.8,1.8,7.16
Sander Duits,RKC Waalwijk,35,DMC,30,2628,6,2,1.1,1.6,0.3,0.5,-,0.7,0.5,7.16
Doke Schmidt,Go Ahead Eagles,27,D(CLR),27,2422,2,-,0.4,0.7,0.7,1,-,0.7,0.6,7.15
Kees Kwakman,NAC Breda,36,"D(C),DMC",26(2),2356,3,1,0.8,0.5,0.1,0.6,0.1,0.3,0.4,7.15
Uros Matic,NAC Breda,29,DMC,14,1247,-,-,1.5,0.6,3,1.9,0.1,2.1,1.1,7.14
Diederik Boer,PEC Zwolle,38,GK,21,1816,-,-,-,-,-,0.1,-,-,-,7.14
Kevin Conboy,NEC Nijmegen,31,"D(L),DMC",33,2907,4,3,1.3,0.8,0.4,1.1,0.1,0.8,1.1,7.14
Jordy Buijs,NAC Breda,30,"D(C),DMC",32,2870,6,4,1.1,1.3,0.3,1.1,-,0.4,0.8,7.14
Kamohelo Mokotjo,PEC Zwolle,28,DMC,27,2316,2,1,0.5,0.9,1.2,1.9,0.1,1,0.7,7.14
Steven Berghuis,AZ Alkmaar,27,"AM(R),FW",19(10),1719,9,6,2.4,1.5,1.3,1.1,0.2,1.1,1.2,7.13
Jop van der Linden,Go Ahead Eagles,28,D(C),31,2747,4,2,1.2,1,0.3,0.5,-,0.2,0.2,7.13
Santiago Arias,PSV Eindhoven,27,D(R),25,2181,1,3,0.7,0.8,1,1.1,-,1,0.9,7.12
Prince,RKC Waalwijk,25,D(C),20,1733,-,-,0.4,0.2,0.4,0.8,-,0.5,0.3,7.12
Jasper Cillessen,Ajax,30,GK,24(1),2205,-,-,-,0.1,0.1,0.3,-,-,-,7.12
Jukka Raitala,SC Heerenveen,30,"D(CLR),M(L)",2,147,-,-,-,1,-,0.5,0.5,1,0.5,7.12
Tom Beugelsdijk,ADO Den Haag,28,D(C),29(1),2601,4,3,0.9,0.5,0.3,0.8,0.1,0.4,0.4,7.12
Patrick van Aanholt,Vitesse,28,"D(L),M(L)",29,2536,4,3,1.8,1,1,0.6,-,0.8,1.1,7.11
Rémy Amieux,RKC Waalwijk,32,D(L),34,3028,2,2,0.8,0.6,0.7,0.6,-,0.4,0.6,7.11
Stefano Denswil,Ajax,26,D(C),15(2),1350,1,-,0.7,0.2,0.4,0.6,0.1,0.4,0.2,7.11
Thulani Serero,Ajax,29,DMC,25(4),2279,3,5,0.9,1.5,1,2.3,0.1,1.1,1.2,7.11
Simon Poulsen,AZ Alkmaar,34,D(L),10(3),874,-,-,0.4,0.5,1.2,0.6,-,0.5,0.5,7.11
Yassin Ayoub,FC Utrecht,25,M(C),24(2),2054,3,-,0.9,0.7,1.1,1.6,-,1.2,1,7.11
Luc Castaignos,Twente,26,FW,31,2640,14,5,3.2,1.3,0.6,1.6,0.8,2,2.5,7.10
Kelvin Leerdam,Vitesse,29,"D(LR),DMC",27(1),2393,8,1,0.9,0.8,0.5,0.8,-,0.6,0.6,7.10
Jason Davidson,Heracles,28,D(L),30,2671,2,3,0.4,1.1,0.7,0.9,0.1,0.5,0.7,7.09
Magnus Wolff Eikrem,SC Heerenveen,28,AM(CLR),10(3),893,2,2,1.2,1.3,0.8,0.3,0.1,0.8,0.6,7.09
Marco Bizot,FC Groningen,28,GK,38,3420,-,-,-,0.1,-,0.1,-,-,-,7.09
Matthieu Delpierre,FC Utrecht,38,D(C),14,1223,-,1,0.1,0.5,0.3,0.6,-,0.1,0.1,7.08
Davy Pröpper,Vitesse,27,M(C),34(1),3061,7,5,1.5,1.5,0.8,1,-,2.4,2.2,7.08
Nicolai Boilesen,Ajax,27,D(L),17(3),1445,1,2,0.7,0.9,1.9,1.3,-,0.5,1,7.07
Bryan Linssen,Heracles,28,"AM(CLR),FW",31,2702,11,-,3.3,1.5,0.7,1.2,0.5,1.2,1.8,7.07
Mateusz Klich,PEC Zwolle,29,M(C),28(2),2473,4,7,1.3,1.5,0.8,0.9,-,1.7,1,7.07
Terence Kongolo,Feyenoord,25,D(CL),15(2),1348,-,1,0.1,0.4,0.5,1.1,0.1,0.1,0.3,7.07
Kenny van Hoevelen,RKC Waalwijk,36,D(C),26,2246,1,1,0.4,-,0.3,0.3,-,0.1,0.1,7.07
Mark-Jan Fledderus,Roda,36,"D(L),M(CL)",21(2),1793,5,2,2.4,2,0.7,2.5,-,1.3,1.3,7.06
Nick Viergever,AZ Alkmaar,29,"D(CL),DMC",37,3252,3,2,0.5,0.6,0.7,0.7,-,0.5,0.8,7.06
Renato Ibarra,Vitesse,28,AM(R),30(3),2596,1,4,2.1,1.2,2.1,2,0.3,1.8,1.8,7.06
Joshua Brenet,PSV Eindhoven,25,"D(LR),M(R)",10(2),1009,-,-,0.7,0.7,1.6,0.8,-,0.9,1.6,7.06
Joris Mathijsen,Feyenoord,39,D(C),19(1),1641,1,1,0.3,0.2,-,0.3,-,0.1,0.1,7.06
Georginio Wijnaldum,PSV Eindhoven,28,M(CL),9(2),876,4,-,2.3,0.6,1,1.5,-,2.1,1.4,7.06
Nick van der Velden,FC Groningen,37,"AM(CR),FW",21(2),1739,6,8,1.5,2.1,0.4,1.4,0.7,1.3,1.7,7.05
Stefano Magnasco,FC Groningen,26,D(R),11(1),999,-,1,0.2,0.9,1.3,1.7,-,0.8,1,7.05
Marko Vejinovic,Vitesse,29,M(C),26(6),2313,2,3,1.2,0.8,0.7,0.7,-,0.7,0.9,7.05
Viktor Elm,AZ Alkmaar,33,"D(C),DMC",27(6),2275,3,-,1.1,0.7,0.1,1.1,0.1,0.5,0.8,7.05
Karim Rekik,PSV Eindhoven,24,D(CL),25,2202,1,-,0.6,0.2,0.2,0.7,-,0.4,0.4,7.04
Danny Holla,ADO Den Haag,31,DMC,26,2267,3,4,1.5,2.2,0.4,0.9,-,0.5,1.1,7.04
Tjaronn Chery,FC Groningen,31,"AM(CLR),FW",35,3060,10,7,3,1.4,0.8,1.3,0.3,2.1,1,7.04
Nemanja Gudelj,AZ Alkmaar,27,M(C),33,2815,6,3,1.8,0.7,0.6,2,0.1,0.9,1.3,7.04
Dave Bulthuis,FC Utrecht,29,D(CL),24,2149,4,1,0.7,0.8,0.3,0.5,0.1,0.7,0.6,7.04
Romeo Castelen,RKC Waalwijk,36,"AM(R),FW",28(1),2181,6,6,1.4,1.3,2.7,2.5,0.6,2.6,2,7.03
Ricardo van Rhijn,Ajax,28,D(CR),31(1),2787,2,3,0.6,0.8,0.4,0.4,0.1,0.5,0.6,7.03
Martijn van der Laan,Cambuur,30,D(C),31,2710,-,1,0.3,0.2,0.8,1,-,0.2,0.4,7.03
Kostas Lamprou,Feyenoord,27,GK,2,166,-,-,-,-,0.5,-,-,-,-,7.03
Henrico Drost,NAC Breda,32,D(C),33,2940,-,1,0.2,0.1,-,0.1,-,0.1,0.2,7.02
Johan Kappelhof,FC Groningen,28,"D(CR),DMC",36,3194,2,1,0.3,0.3,0.3,0.5,-,0.4,0.5,7.02
Bruno Martins Indi,Feyenoord,27,D(CL),26,2283,2,1,0.4,0.5,0.5,1.2,-,1,0.4,7.01
Esteban Alvarado,AZ Alkmaar,30,GK,38,3420,-,-,-,0.1,0.1,0.1,-,-,0.1,7.01
Jens Toornstra,FC Utrecht,30,AM(CLR),34,3044,12,3,2.3,1.8,0.5,0.6,0.3,1.1,1.5,7.01
Przemyslaw Tyton,PSV Eindhoven,32,GK,5(1),488,-,-,-,0.2,-,-,-,-,-,7.01
Viktor Fischer,Ajax,25,"AM(L),FW",19(5),1636,3,2,2.6,1,2.2,0.7,0.2,1.7,1.4,7.00
Willem Janssen,FC Utrecht,32,"D(C),M(C)",5,364,1,-,1.4,0.8,0.8,1.4,-,0.4,0.4,7.00
Bart Biemans,Roda,31,D(C),24,2086,-,-,0.6,0.2,0.2,0.4,-,0.1,0.2,7.00
Ruben Schaken,Feyenoord,37,"AM(R),FW",25(7),2152,4,5,0.8,1.5,1.4,2,0.8,1.5,1.6,7.00
Aaron Meijers,ADO Den Haag,31,"D(L),DMC",34,3060,1,4,0.4,0.9,1.2,1.9,-,1.2,0.7,7.00
Mohamed El Makrini,Cambuur,31,DMC,31(1),2785,1,2,0.6,0.6,0.4,1.3,-,0.8,0.9,6.99
Robert Zwinkels,ADO Den Haag,36,GK,6,540,-,-,-,-,-,-,-,-,-,6.99
Pele van Anholt,SC Heerenveen,28,"D(LR),DMC",33,2931,2,2,0.6,0.6,0.7,0.9,0.1,1.2,0.6,6.99
Etiënne Reijnen,AZ Alkmaar,32,D(CR),8(1),683,-,1,0.6,0.7,0.2,0.8,-,0.6,1.2,6.99
Ruud Vormer,Feyenoord,31,DMC,8(9),763,3,6,0.9,1.2,0.3,0.8,-,0.2,0.3,6.99
Kenny Otigba,SC Heerenveen,26,D(C),22(3),2030,5,-,0.7,0.2,0.3,0.8,-,0.2,0.4,6.99
Arnold Kruiswijk,SC Heerenveen,34,D(CL),29,2555,-,-,-,0.2,0.2,0.5,-,0.3,0.3,6.97
Kevin Begois,PEC Zwolle,37,GK,12(1),1055,-,-,-,-,-,-,-,-,-,6.97
Anouar Kali,Roda,28,DMC,28(1),2523,1,1,0.9,1.1,0.8,1.2,-,1.2,1.2,6.96
Aron Jóhannsson,AZ Alkmaar,28,FW,31(3),2612,17,7,2.1,1.4,0.9,1,0.8,1.8,2,6.96
Daniel de Ridder,RKC Waalwijk,35,AM(L),4(6),524,2,1,1.8,0.8,2.1,1.7,0.1,1.5,0.6,6.95
Ruben Ligeon,Ajax,27,D(LR),4(1),351,-,1,0.6,0.6,1.4,0.4,-,1.6,1,6.95
Jeroen Zoet,PSV Eindhoven,28,GK,29,2572,-,-,-,-,0.1,0.1,-,-,0.1,6.95
Jarchinio Antonia,Go Ahead Eagles,28,AM(LR),31(2),2657,9,6,1.6,1.1,0.8,1.1,0.3,1.2,1.3,6.94
Timo Letschert,Roda,26,D(CLR),11,987,-,-,0.5,0.6,1.5,1,-,1,1,6.94
Bram van Polen,PEC Zwolle,33,D(CLR),26(1),2343,1,1,0.6,0.6,0.5,0.9,0.1,0.6,0.6,6.94
Mike Havenaar,Vitesse,32,FW,30(4),2625,10,4,2.2,1.1,0.1,0.6,0.7,1.2,1.8,6.94
Jody Lukoki,Cambuur,26,AM(R),31(1),2710,2,6,1.2,1.5,1.8,1.3,0.4,1.5,1.9,6.94
Søren Rieks,NEC Nijmegen,32,"D(L),M(CLR),FW",28,2390,7,6,1.4,1.3,1.3,1.3,0.2,1.6,1.5,6.94
Marnix Kolder,Go Ahead Eagles,38,FW,26(5),2266,7,4,1.8,1.3,0.2,2.3,0.4,1.5,2.1,6.93
Jelle ten Rouwelaar,NAC Breda,38,GK,34,3060,-,-,-,-,-,0.1,-,-,-,6.93
Siem de Jong,Ajax,30,"AM(C),FW",16(3),1257,7,1,2.9,0.7,0.6,0.9,0.2,1.5,1.4,6.93
Toby Alderweireld,Ajax,30,D(CR),4,360,-,-,0.8,-,0.3,1.3,-,0.3,0.3,6.93
Marcel Ritzmaier,Cambuur,26,"D(L),M(CL)",29(2),2630,3,6,2.5,1.7,0.6,1.8,0.2,0.7,1.5,6.92
Joey van den Berg,SC Heerenveen,33,"D(C),M(C)",28(3),2395,4,3,1.1,0.8,0.4,1.5,0.1,0.8,1.5,6.92
Gianni Zuiverloon,ADO Den Haag,32,D(CR),25(1),2240,-,-,0.5,0.6,0.8,1.1,-,1.1,0.8,6.92
Ard van Peppen,Roda,34,D(L),31,2734,-,1,0.1,0.6,0.3,1.1,-,0.5,0.5,6.92
Lerin Duarte,Ajax,28,"D(L),M(CR)",6(8),655,3,-,1.4,0.6,1.4,0.9,-,0.8,1.1,6.92
Kenny van der Weg,NAC Breda,28,D(CL),20(2),1782,1,-,0.2,0.3,0.1,0.6,-,0.5,0.4,6.92
Jeroen Verhoeven,FC Utrecht,39,GK,4,360,-,-,-,-,-,0.5,-,-,-,6.92
Roland Alberg,ADO Den Haag,28,AM(CL),23(3),2111,7,3,2,1.2,0.5,1.8,-,1.8,1.4,6.91
Jan Wuytens,AZ Alkmaar,34,D(C),27(1),2386,-,1,0.5,0.1,0.4,0.3,0.1,0.2,0.2,6.91
Ben Rienstra,Heracles,29,"D(C),M(C)",32,2834,1,2,1.2,0.9,0.4,1,-,0.4,0.7,6.91
Jerson Cabral,ADO Den Haag,28,AM(LR),13(1),1067,-,-,2.1,1.6,1.6,2.2,0.4,1.1,1.9,6.91
Ricardo Kishna,Ajax,24,AM(LR),5(3),391,1,2,1.1,0.8,1.6,0.5,-,1.8,0.9,6.90
Hans Hateboer,FC Groningen,25,"D(R),M(R)",17(1),1523,1,3,0.4,0.4,0.4,0.6,-,0.4,0.5,6.89
Kristoffer Nordfeldt,SC Heerenveen,30,GK,35,3146,-,1,-,0.1,-,0.1,-,-,-,6.89
Jakob Jantscher,NEC Nijmegen,30,AM(CLR),22(4),1843,3,5,1.7,1.3,1.1,0.8,0.2,1.3,1.2,6.89
Lucas Bijker,Cambuur,26,D(CL),29,2491,-,-,0.3,0.5,0.7,1.3,-,0.5,0.4,6.89
Aurélien Joachim,RKC Waalwijk,32,"AM(L),FW",28(4),2485,6,3,2.2,1,0.9,2.2,0.4,2.3,2.4,6.89
Cuco Martina,Twente,29,D(CLR),10(6),1010,1,-,0.3,0.1,0.3,0.3,0.1,0.3,0.2,6.89
Bart Vriends,Go Ahead Eagles,28,D(C),32,2880,-,-,0.4,0.2,0.3,0.3,-,0.4,0.6,6.89
Bojan,Ajax,28,"AM(CLR),FW",17(7),1361,4,3,2.1,1,1.5,1.2,0.2,1.2,1.3,6.88
Wout Droste,Cambuur,30,D(CR),33,2970,1,1,0.2,0.6,0.2,0.9,0.1,0.5,0.7,6.88
Rajiv van La Parra,SC Heerenveen,28,"AM(LR),FW",19(13),1791,5,6,1.4,0.7,1.6,1.5,0.3,1.7,1.6,6.88
Erwin Mulder,Feyenoord,30,GK,32,2880,-,-,-,-,-,0.1,-,-,-,6.87
Darryl Lachman,PEC Zwolle,29,D(C),22(2),1971,-,1,0.3,0.3,1,0.9,-,0.4,0.2,6.87
Ryan Koolwijk,NEC Nijmegen,33,M(C),19(3),1543,1,5,0.5,1.6,0.4,1.5,-,1,1,6.87
Maikel van der Werff,PEC Zwolle,30,D(C),20(4),1844,1,1,1,0.2,-,0.9,-,0.2,0.2,6.87
Maarten Martens,AZ Alkmaar,34,AM(CL),12(5),1086,1,10,0.9,2.1,0.4,0.3,0.1,0.9,1.2,6.87
Kyle Ebecilio,Twente,25,DMC,33(1),2851,7,2,1.3,0.6,0.5,0.6,-,0.5,1.2,6.87
Mike van der Hoorn,Ajax,26,D(C),2(1),167,-,-,-,-,-,0.3,-,-,-,6.86
Gévero Markiet,FC Utrecht,28,D(CR),18(2),1661,1,-,0.5,0.3,0.3,0.3,-,0.4,0.7,6.86
Steve De Ridder,FC Utrecht,32,FW,31(1),2591,10,6,2.2,1,1.1,2.6,1,2.4,2.4,6.86
Tommy Oar,FC Utrecht,27,AM(CL),30(1),2510,1,5,0.9,1.4,1.6,1.3,0.1,1.3,1,6.86
Danny Bakker,ADO Den Haag,24,"D(C),DMC",19(4),1671,3,-,0.7,0.7,0.6,0.7,-,1,0.3,6.86
Arjan van Dijk,RKC Waalwijk,32,GK,11(1),1035,-,-,-,0.1,-,0.1,-,-,0.1,6.86
Youness Mokhtar,Twente,27,AM(LR),14(11),1372,3,5,1.5,1.1,1.3,0.9,0.2,1,1.6,6.85
Rochdi Achenteh,Vitesse,31,"D(L),DMC",6(1),533,-,2,0.3,1.3,0.6,0.7,-,0.1,0.4,6.85
Remko Pasveer,Heracles,35,GK,33,2970,-,-,-,0.2,0.1,0.2,-,-,0.1,6.85
Dico Koppers,Twente,27,"D(L),M(L)",20(3),1814,-,1,0.5,0.6,0.5,0.7,-,0.3,0.6,6.84
Park Ji-Sung,PSV Eindhoven,38,M(CLR),21(2),1767,2,5,0.8,1,0.6,2,-,1.8,1.6,6.84
Dion Malone,ADO Den Haag,30,"D(R),DMC",32,2813,1,5,0.5,0.7,0.9,1,-,1.3,0.9,6.83
Elroy Pappot,FC Utrecht,26,FW,4,305,-,1,1.3,1,1.3,0.5,0.3,0.8,0.8,6.83
Elvis Manu,Cambuur,25,"AM(L),FW",15,1212,5,2,2.1,0.7,1.7,2.1,0.7,3,2.4,6.83
Mats Seuntjens,NAC Breda,27,"M(CLR),FW",19(8),1787,1,3,1.1,0.8,1.3,1.1,0.1,1.1,0.8,6.83
Christian Poulsen,Ajax,39,M(C),14(15),1524,1,3,0.4,0.3,0.2,0.3,-,0.2,0.1,6.83
Leonard Nienhuis,Cambuur,29,GK,31,2774,-,-,-,0.1,-,0.1,-,-,-,6.83
Henk Dijkhuizen,Roda,27,D(R),22,1888,2,2,0.3,0.6,0.5,1.2,-,0.6,0.7,6.82
Kolbeinn Sigthorsson,Ajax,29,FW,20(10),1932,10,2,2,0.9,0.7,0.8,0.5,1.7,1.8,6.82
Juan Agudelo,FC Utrecht,26,"AM(CLR),FW",8(6),884,3,3,2.1,0.9,0.8,1.2,0.3,1.9,2.8,6.82
Lorenzo Burnet,FC Groningen,28,D(L),19(5),1741,1,1,0.2,0.6,0.9,0.7,-,1,1.1,6.82
Nick Marsman,Twente,28,GK,34,3060,-,-,-,0.1,0.1,-,-,-,0.1,6.82
Sjoerd Overgoor,Go Ahead Eagles,30,DMC,34,2759,-,3,0.6,0.7,0.9,0.8,-,1,0.7,6.82
Boldizsár Bodor,NAC Breda,37,D(L),15(2),1366,-,1,0.1,0.3,0.5,0.6,-,0.1,0.6,6.81
Mustafa Saymak,PEC Zwolle,26,M(CLR),29(1),2359,6,6,1.8,1.2,0.3,1.3,0.3,1.6,1.2,6.81
Simon Cziommer,Heracles,38,M(C),16(9),1502,2,4,1,1.4,0.4,1.2,-,0.8,0.7,6.80
Oscar Hiljemark,PSV Eindhoven,27,AM(C),21(6),1899,2,1,0.6,0.7,0.7,1,-,0.8,0.9,6.80
Deniz Türüç,Go Ahead Eagles,26,M(CLR),31,2532,3,2,1.7,0.9,1.3,1.6,-,1.5,1.3,6.80
Michiel Kramer,ADO Den Haag,30,FW,15(11),1459,7,4,1.9,0.9,0.1,0.8,0.5,0.6,0.7,6.80
Jürgen Locadia,PSV Eindhoven,25,"AM(LR),FW",26(5),2306,13,5,2.2,1.1,0.3,1.5,0.6,1.9,2.1,6.80
Rasmus Bengtsson,Twente,33,D(C),27(1),2353,4,1,0.4,0.1,0.3,0.6,-,0.1,0.4,6.79
Jorrit Hendrix,PSV Eindhoven,24,"D(C),DMC",13(7),1194,-,2,0.2,0.6,1.1,0.8,-,0.5,0.5,6.79
Mikhail Rosheuvel,Heracles,28,"AM(CLR),FW",31(3),2642,4,5,1.6,1.3,1.8,0.9,0.4,1.4,2.3,6.79
Arnaud Sutchuin Djoum,Roda,30,DMC,19(3),1608,-,-,0.5,0.7,0.8,1.2,-,1,0.9,6.79
Rens van Eijden,NEC Nijmegen,31,D(C),29,2588,3,-,0.7,0.2,0.3,0.8,0.1,0.2,0.1,6.79
Mark van der Maarel,FC Utrecht,29,D(CLR),29,2579,-,1,0.3,0.6,0.2,0.9,-,0.2,0.9,6.79
Erik Falkenburg,Go Ahead Eagles,31,"AM(CL),FW",30(1),2628,9,2,2.1,0.6,0.5,1.8,0.2,1.7,1.8,6.79
Stefano Marzo,SC Heerenveen,28,"D(R),DMC",13(3),1238,-,1,0.1,0.6,0.1,0.3,-,0.2,0.3,6.78
Rydell Poepon,NAC Breda,31,FW,28(1),2295,9,2,2,1,0.3,2.2,1,1.6,2.6,6.78
Miquel Nelom,Feyenoord,28,D(L),12(6),1174,2,3,0.6,0.8,0.3,0.4,0.1,0.6,0.6,6.78
Jacob Mulenga,FC Utrecht,35,FW,10(6),966,5,1,2.7,0.7,0.4,1.1,1.1,1.2,1.7,6.78
Mike te Wierik,Heracles,27,D(CR),27(1),2449,2,-,0.3,1,0.2,0.6,-,0.1,0.4,6.78
Filip Kurto,Roda,28,GK,34,3060,-,-,-,-,-,0.1,-,-,-,6.78
Guyon Fernandez,PEC Zwolle,33,FW,15(9),1389,10,-,2,0.5,0.5,1.3,0.9,1.8,1,6.78
Kai Heerings,FC Utrecht,29,D(C),28,2463,1,1,0.3,0.2,0.3,0.4,-,0.1,0.4,6.77
Joost Broerse,PEC Zwolle,40,D(C),24(3),2054,2,-,0.5,0.3,-,0.6,-,0.1,0.2,6.77
Bart Schenkeveld,Heracles,27,D(CLR),29(2),2541,-,1,-,0.3,0.5,1,-,0.2,0.5,6.77
Harm Zeinstra,Cambuur,29,GK,3(1),286,-,-,-,-,-,-,-,-,-,6.77
Martijn Barto,Cambuur,34,"AM(C),FW",15(9),1350,8,2,2.3,0.4,0.3,1.1,0.5,1.3,1.4,6.76
Xander Houtkoop,Go Ahead Eagles,30,AM(L),30(3),2546,3,5,1.4,1.2,0.8,0.9,0.1,1.2,1.3,6.76
Mitchell te Vrede,Feyenoord,27,FW,5(9),517,4,-,2,0.3,0.1,0.3,0.6,0.9,0.9,6.76
Shadrach Eghan,Twente,24,AM(C),17(7),1244,5,2,1.7,0.8,0.8,1.7,0.1,1.2,1.3,6.75
