Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Pierre-Emerick Aubameyang,Saint-Etienne,30,"M(LR),FW",36(1),3214,19,9,3.7,1,0.6,0.8,1.3,1.2,2.4,7.12
Mathieu Debuchy,Lille,33,D(CR),15,1326,-,1,0.9,1.3,0.3,1.1,0.4,1.3,0.9,7.11
Mariano,Bordeaux,33,"D(R),M(R)",32,2748,1,2,0.5,0.9,0.7,0.8,-,0.4,0.9,7.11
Nemanja Pejcinovic,Nice,31,D(CR),27(1),2457,3,1,0.6,0.1,-,1.3,-,0.2,0.4,7.10
Timothée Kolodziejczak,Nice,27,D(CL),36,3240,-,4,0.4,0.6,0.6,0.4,0.1,0.8,0.6,7.10
Samuel Umtiti,Lyon,25,D(CL),25(1),2259,1,-,0.3,0.2,0.6,1.2,-,0.3,0.5,7.10
Bernard Mendy,Brest,37,D(LR),30(1),2670,-,-,0.4,0.7,0.9,0.5,-,0.6,0.7,7.09
Jacques-Alaixys Romao,Marseille,35,"D(C),M(C)",15,1331,-,-,0.7,0.4,0.3,1.5,-,0.5,0.8,7.09
Jeremie Bréchet,Troyes,39,D(C),24,2160,2,1,0.3,0.2,0.1,0.6,-,-,0.1,7.08
Ludovic Obraniak,Bordeaux,34,M(CLR),28(2),2352,6,4,1.8,2.4,0.3,1.7,0.5,1.3,0.9,7.08
Gaël Danic,Valenciennes,37,AM(CLR),28(2),2384,5,11,1.8,1.7,0.6,1.6,0.6,0.9,1.8,7.08
Wahbi Khazri,SC Bastia,28,"M(CLR),FW",22(7),2042,7,7,1.9,0.9,1.1,1.5,0.2,1.1,1.3,7.08
Marko Basa,Lille,36,D(C),34,3002,5,1,0.4,0.1,0.3,1,0.1,0.1,0.1,7.08
Kenny Lala,Valenciennes,27,"D(LR),M(R)",6(1),585,1,-,0.6,0.9,0.3,0.9,-,0.9,1,7.08
Steed Malbranque,Lyon,39,M(C),30(1),2501,2,7,1,1.5,1.1,1.3,-,1.3,1.5,7.07
Sébastien Corchia,Sochaux,28,"D(R),M(R)",34,2992,1,2,0.6,0.6,0.4,1.8,-,1,0.5,7.07
Kossi Agassa,Reims,40,GK,33,2926,-,-,-,0.1,-,0.3,-,-,-,7.07
Fabrice N'Sakala,Troyes,28,"D(L),M(L)",21(1),1874,-,2,0.1,0.7,0.8,1,-,0.8,0.4,7.07
Didier Digard,Nice,32,M(C),35,3013,2,3,1,0.6,0.8,1.3,-,1.1,1.3,7.07
Ahmed Kantari,Brest,34,D(C),29,2518,1,-,0.2,0.1,0.2,0.5,-,0.2,0.2,7.06
Javier Pastore,Paris Saint-Germain,30,AM(CLR),30(4),2489,4,7,1.6,1.1,0.9,0.8,0.1,1.6,1.4,7.06
Salvatore Sirigu,Paris Saint-Germain,32,GK,33,2929,-,-,-,-,-,0.3,-,-,-,7.06
Sébastien Puygrenier,Nancy,37,D(C),36,3240,7,-,1,0.2,0.1,0.8,0.1,0.2,0.3,7.06
Rod Fanni,Marseille,37,D(CR),33,2927,2,3,0.6,0.6,0.8,0.4,0.1,0.7,0.8,7.06
Éric Bautheac,Nice,31,AM(LR),33(2),2909,9,7,1.6,1.4,0.7,1.9,0.3,2.1,1.6,7.06
Thiago Motta,Paris Saint-Germain,36,M(C),11(1),899,1,1,0.4,0.6,0.2,1.1,-,0.7,0.7,7.06
Nenê,Paris Saint-Germain,37,AM(CLR),5(4),506,1,4,1.2,2.1,1,1,0.2,1.8,1.6,7.06
Massadio Haidara,Nancy,26,D(L),17,1456,-,2,0.5,0.4,1.5,1.5,0.1,0.6,0.8,7.06
Moustapha Bayal Sall,Saint-Etienne,33,D(C),21(2),1921,-,-,0.4,-,0.2,0.7,-,-,0.4,7.06
Kurt Zouma,Saint-Etienne,24,D(CR),18,1550,2,-,0.8,0.2,0.4,0.9,0.1,0.3,0.2,7.05
Renato Civelli,Nice,35,D(C),34,3060,5,2,1,0.3,0.1,0.9,0.1,0.1,0.5,7.05
Zoumana Camara,Paris Saint-Germain,40,D(C),5(1),424,-,-,-,0.2,0.2,0.3,-,-,0.2,7.05
Henri Bedimo,Montpellier,35,D(L),29(3),2687,-,2,0.2,0.4,1.1,1.7,-,0.7,0.9,7.05
Julian Palmieri,SC Bastia,32,"D(L),M(L)",30(5),2736,1,2,0.5,1,1.1,1.4,-,0.9,1.2,7.04
Franck Signorino,Reims,37,"D(L),M(L)",20(2),1806,-,1,0.3,0.4,0.3,1.2,-,0.4,0.6,7.04
Saber Khalifa,Evian Thonon Gaillard,32,"AM(LR),FW",21(4),2004,13,3,3,1,0.7,1.5,0.5,1.7,2.4,7.04
Betão,Evian Thonon Gaillard,35,D(C),16,1440,1,1,0.3,0.1,0.1,0.4,-,-,0.3,7.04
Ryad Boudebouz,Sochaux,29,"M(CLR),FW",26(6),2382,3,7,1.4,2,1.2,1.3,-,1.8,1.1,7.03
Michel Bastos,Lyon,35,"D(L),M(CLR)",7(5),724,5,-,1.6,1.8,0.7,0.4,0.7,1.1,1.3,7.03
Ricardo Faty,AC Ajaccio,32,"D(C),DMC",22(3),1908,2,-,0.9,0.5,0.6,1.2,-,0.8,0.9,7.03
Kévin Théophile-Catherine,Rennes,29,D(CLR),29,2610,1,2,0.4,0.6,0.3,1.5,-,0.7,1,7.03
Benjamin Stambouli,Montpellier,28,"D(C),M(C)",18(3),1688,1,1,0.4,0.5,0.8,1.2,-,1.1,0.5,7.03
Jérémy Clément,Saint-Etienne,34,M(C),26,2228,-,-,0.2,0.2,0.1,0.7,-,0.7,0.7,7.03
Bakary Koné,Lyon,31,D(C),14,1260,1,-,0.4,0.1,-,0.9,-,0.1,0.1,7.02
Cédric Kanté,Sochaux,39,D(C),29(1),2624,1,-,0.4,0.2,0.1,0.4,-,0.1,0.2,7.02
Clément Grenier,Lyon,28,M(CL),20(8),1804,7,6,1.6,1.6,0.8,1.1,0.1,1.5,1.3,7.02
Daniel Congré,Montpellier,34,D(CLR),35(1),3179,1,2,0.3,0.4,0.1,0.8,-,0.3,0.4,7.02
Olivier Sorlin,Evian Thonon Gaillard,40,M(C),36,3182,-,3,0.6,0.9,0.6,1.1,-,0.5,0.9,7.02
Adil Hermach,Toulouse,33,M(C),7(2),612,-,-,1.4,0.4,0.3,1.2,0.4,0.9,1,7.02
Cédric Barbosa,Evian Thonon Gaillard,43,M(CLR),27(3),2178,8,1,1.4,2,0.6,1.4,0.1,1.6,1.5,7.02
Mohamed Fofana,Reims,34,D(C),14(1),1135,1,1,0.2,0.1,0.1,0.2,-,0.1,0.1,7.02
Wesley Lautoa,Lorient,31,"D(C),DMC",26(1),2221,2,1,0.5,0.3,0.4,1.1,-,0.6,0.4,7.01
Marc Planus,Bordeaux,37,D(C),27(1),2343,-,-,-,0.1,0.1,1.1,-,-,-,7.01
Aissa Mandi,Reims,27,D(CLR),27(2),2459,2,2,0.2,0.9,0.2,0.7,0.3,0.7,0.7,7.01
Jerome Rothen,SC Bastia,41,M(C),26(1),2299,3,8,0.9,2.6,0.6,1.1,-,1.3,1,7.01
Charles Kaboré,Marseille,31,M(C),16(1),1411,-,2,0.9,0.8,0.5,1.2,-,0.6,0.8,6.99
Jérémy Ménez,Paris Saint-Germain,32,"M(CLR),FW",24(6),2057,5,7,1.6,1.7,0.9,1.3,1,1.9,1.7,6.99
Issiaga Sylla,Toulouse,25,"D(LR),M(L)",3(1),236,1,-,1,-,0.8,0.8,-,2,0.8,6.99
Yohann Thuram,Troyes,30,GK,37,3330,-,-,-,-,-,0.2,-,-,-,6.99
Matthieu Chalmé,Bordeaux,38,D(R),1,90,-,-,-,1,1,1,-,1,1,6.99
Jérôme Roussillon,Sochaux,26,"D(L),M(L)",25,2200,-,2,0.3,0.6,0.8,0.9,-,1,0.7,6.99
Jordan Loties,Nancy,34,"D(C),DMC",21(4),1994,2,1,1.2,0.4,0.6,0.3,-,0.1,0.9,6.99
Marco Verratti,Paris Saint-Germain,26,DMC,23(4),1780,-,4,-,0.7,0.6,2.1,-,0.7,0.3,6.98
Pedrinho,Lorient,34,D(R),7(2),683,1,-,0.4,0.1,-,0.4,-,0.2,0.2,6.98
Nicolas Douchez,Paris Saint-Germain,39,GK,4,360,-,-,-,-,-,0.3,-,-,-,6.98
Étienne Didot,Toulouse,35,M(C),33(3),2912,2,7,0.6,2,0.3,2.4,0.1,1.3,1.3,6.98
Alphonse Areola,Paris Saint-Germain,26,GK,1(1),104,-,-,-,-,-,-,-,-,-,6.98
Benjamin Nivet,Troyes,42,M(C),33(3),2911,10,3,1.6,1.6,0.3,2.1,0.1,2.2,1.8,6.98
Aldo Angoula,Evian Thonon Gaillard,38,D(C),18(4),1684,1,-,0.8,0.1,0.1,0.7,-,0.2,0.4,6.97
Gregory van der Wiel,Paris Saint-Germain,31,"D(CR),M(R)",17(5),1555,1,2,0.4,0.4,0.6,0.5,-,0.6,0.6,6.97
Vincent Muratori,Nancy,31,D(L),14(1),1191,-,-,0.1,0.5,0.3,0.8,0.3,0.7,0.9,6.97
Loris Nery,Valenciennes,28,D(LR),16(4),1470,1,-,0.3,0.2,0.3,0.9,0.1,0.4,0.5,6.97
Chris Mavinga,Rennes,28,D(CL),27,2328,-,1,0.1,0.6,0.5,0.8,0.1,0.7,0.5,6.97
Carl Medjani,AC Ajaccio,34,"D(C),DMC",18,1608,1,2,0.5,0.4,0.1,1.3,0.1,0.2,0.1,6.96
Julien Faussurier,Troyes,32,"D(LR),M(R)",27,2389,3,3,0.4,1,0.4,0.9,0.6,0.4,0.7,6.95
Benjamin Corgnet,Lorient,32,"M(CLR),FW",24(2),2042,5,4,1.7,1,1.3,1.8,-,1.2,2.4,6.95
Aymen Abdennour,Toulouse,29,D(C),30,2700,1,2,0.4,0.4,0.2,1,-,0.2,0.2,6.95
Alexandre Lacazette,Lyon,28,"M(LR),FW",27(4),2289,3,4,1.2,1.1,1.2,1.9,0.1,1.5,2.1,6.95
Thiago Xavier,Troyes,35,DMC,14(5),1253,-,-,0.3,0.1,0.1,1.6,-,0.4,0.4,6.95
Djibril Sidibe,Lille,26,"D(LR),M(R)",7(7),781,1,1,0.5,0.9,0.4,1.3,0.1,0.9,1.2,6.95
Josuha Guilavogui,Saint-Etienne,28,M(C),27(11),2642,3,2,0.6,0.5,0.3,0.7,0.1,0.9,0.7,6.95
Maxime Barthelme,Lorient,30,"D(L),M(LR)",31(3),2683,2,5,1.1,1,1.1,1.4,0.1,1.3,1.3,6.95
Anthony Réveillere,Lyon,39,D(LR),27,2326,1,1,0.3,1,0.4,0.4,0.1,0.9,0.4,6.95
Foued Kadir,Valenciennes,35,M(CLR),11(6),1043,6,4,1.6,1.4,0.3,1.4,0.3,1,1.1,6.95
Yoan Gouffran,Bordeaux,33,"M(CLR),FW",20,1709,8,1,2.8,0.5,0.4,1.8,0.7,1.9,2,6.94
Renaud Cohade,Saint-Etienne,34,M(C),28(10),2630,4,6,1.3,1.2,0.4,0.8,0.1,1.9,1.8,6.94
Yoann Gourcuff,Lyon,32,M(CL),15(3),1221,3,2,1.4,1.1,0.6,1.3,0.2,1.1,1.8,6.94
Arnaud Maire,AC Ajaccio,40,D(C),4(2),315,-,-,0.2,-,0.3,0.5,-,0.2,0.3,6.94
Grégory Sertic,Bordeaux,29,"D(C),M(C)",18(8),1662,-,2,1.3,0.9,0.2,0.8,-,0.5,0.7,6.94
Henri Saivet,Bordeaux,28,"M(CLR),FW",23(11),2187,8,1,1.9,1.1,0.9,1,0.1,1,1.1,6.94
Jean Makoun,Rennes,36,M(C),28,2400,2,3,0.5,1,0.3,1.4,0.1,0.8,0.7,6.94
Yann Jouffre,Lorient,34,"M(CR),FW",30(2),2526,4,4,2.1,1.7,0.7,2.1,0.2,1.5,1.6,6.94
Mouhamadou Dabo,Lyon,32,D(LR),29(1),2573,-,1,0.2,0.4,0.6,1.4,0.1,0.5,0.5,6.93
Yassine Jebbour,Nancy,27,D(LR),17,1530,-,2,0.4,0.7,1.1,0.6,0.2,1.1,0.9,6.93
Florian Lejeune,Brest,28,D(C),8(2),850,-,-,0.4,-,0.2,0.1,0.1,0.3,0.8,6.93
Samuel Bouhours,AC Ajaccio,32,D(L),29,2590,-,-,0.1,0.4,0.1,0.8,-,0.3,0.6,6.93
Mathieu Deplagne,Montpellier,27,D(LR),2(1),181,-,-,-,-,-,0.3,-,-,-,6.93
Idrissa Gueye,Lille,29,M(C),21(8),1950,-,1,0.5,0.2,0.3,0.7,-,0.7,0.6,6.92
Stéphane Mbia,Marseille,33,"D(C),M(C)",1,90,-,-,1,-,1,1,-,1,-,6.91
Lucas Mendes,Marseille,28,D(CL),22(3),1993,-,-,0.4,0.2,0.1,0.7,-,-,0.5,6.91
Anthony Weber,Reims,32,D(C),34(1),3074,1,-,0.4,0.2,0.1,0.3,0.1,0.1,0.1,6.91
Franck Beria,Lille,36,D(CLR),24,2117,-,2,0.2,0.7,0.4,1.7,0.1,0.9,0.8,6.90
Giovanni Sio,Sochaux,30,FW,13,1100,4,2,2.5,1.1,0.9,2.3,1.2,2.5,2.5,6.90
Ali Ahamada,Toulouse,27,GK,35(1),3153,1,-,-,-,0.1,0.1,-,-,0.1,6.90
Nicolas Penneteau,Valenciennes,38,GK,37,3330,-,-,-,-,-,0.2,-,-,0.1,6.90
Thomas Ayasse,Nancy,32,M(C),14(3),1171,2,-,0.6,0.5,0.1,0.8,-,0.5,0.9,6.90
André-Pierre Gignac,Marseille,33,FW,28(3),2440,13,-,4.3,0.8,0.6,0.7,1.5,1.5,2,6.90
Lamine Koné,Lorient,30,D(C),31(1),2689,3,1,0.5,0.2,0.5,0.5,-,0.1,0.3,6.90
Florian Jarjat,Troyes,39,D(C),25(2),2281,1,1,0.4,0.1,0.2,1,-,0.1,0.3,6.90
Joris Delle,Nice,29,GK,11(2),1029,-,-,-,-,0.2,0.2,-,-,-,6.89
Jonathan Pitroipa,Rennes,33,"M(LR),FW",32,2830,7,5,2.3,1,1.8,3,0.7,2.9,3.6,6.89
Mahamane Traoré,Nice,30,M(C),22(1),1936,3,-,1.4,0.4,0.4,1.4,-,1.8,1.3,6.89
Younès Belhanda,Montpellier,29,M(CL),29,2424,10,3,2.4,1.8,1,1.4,0.1,2.9,2.2,6.89
Vincent Pajot,Rennes,28,M(C),23(4),2054,-,1,0.4,0.4,0.1,1.3,0.1,0.8,0.7,6.89
Guillermo Ochoa,AC Ajaccio,33,GK,38,3393,-,-,-,-,-,0.2,-,-,-,6.88
Nicolas Nkoulou,Marseille,29,D(C),38,3404,-,-,0.2,0.1,0.3,1.1,-,0.2,0.3,6.88
Joey Barton,Marseille,36,M(C),20(5),1704,-,3,1,0.5,0.2,1,-,0.4,0.6,6.88
Diego,Reims,31,AM(LR),27(2),2295,4,1,2,1.2,0.9,1.9,0.2,0.8,1.2,6.88
Anthony Modeste,SC Bastia,31,FW,35(1),3033,15,3,3.1,0.5,0.3,2.5,1.1,1.1,2.3,6.87
Brandão,Saint-Etienne,39,FW,21(6),1794,11,2,2.3,0.9,0.1,0.8,0.3,1.7,1.6,6.87
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",13(6),1294,1,-,0.4,0.4,0.6,0.6,0.1,1.4,0.7,6.87
Mathieu Peybernes,Sochaux,28,D(C),19(6),1784,-,1,-,0.1,0.1,1.1,-,0.2,0.4,6.87
Dejan Lovren,Lyon,29,D(C),18,1561,1,-,0.6,0.1,0.1,1.2,-,0.3,0.4,6.87
Florian Thauvin,SC Bastia,26,"AM(CLR),FW",25(7),2260,10,2,1.8,1.1,1.8,1.7,0.2,1.9,2.4,6.86
Vincent Nogueira,Sochaux,31,M(C),25(4),2288,2,2,0.8,0.5,0.5,1.4,-,1,1,6.86
Jean-Armel Kana-Biyik,Rennes,29,D(C),30,2619,-,-,0.3,0.2,0.2,0.5,-,0.2,0.2,6.86
Jean-Pascal Mignot,Saint-Etienne,38,D(C),7,608,-,-,0.4,0.3,0.1,1.1,-,-,0.1,6.86
Teddy Mezague,Montpellier,29,D(C),5,450,-,-,0.4,-,-,0.4,-,-,0.2,6.86
Ezequiel Lavezzi,Paris Saint-Germain,34,"AM(CLR),FW",25(3),2107,3,4,1.2,1.2,1.3,1.9,0.5,1.7,1.7,6.86
Carlos Sánchez,Valenciennes,33,"D(C),M(C)",27(3),2291,2,1,1.3,0.8,0.6,1.3,-,1,0.6,6.86
Younousse Sankharé,Valenciennes,29,M(C),11(2),983,-,-,1.3,1.2,1.1,1.2,0.3,0.8,1.1,6.86
Wissam Ben Yedder,Toulouse,28,"AM(C),FW",29(5),2505,15,4,2.2,0.9,0.5,0.5,0.9,1.7,1.9,6.86
Fabien Audard,Lorient,41,GK,34,3025,-,-,-,-,0.1,0.1,-,-,-,6.86
Daniel Wass,Evian Thonon Gaillard,30,"D(LR),M(CLR)",34,2985,2,1,0.9,0.9,0.6,1.2,-,0.8,0.8,6.86
Faouzi Ghoulam,Saint-Etienne,28,D(L),19(7),1793,-,3,0.5,0.9,0.2,1.2,0.2,0.5,0.7,6.85
Benjamin Angoua,Valenciennes,32,D(CR),23(1),2106,-,-,0.3,0.1,-,0.6,0.1,0.2,0.3,6.85
Adrian Mutu,AC Ajaccio,40,FW,26(2),2221,11,-,3.7,1,0.8,1.4,1.1,1.7,1.8,6.85
Anthony Le Tallec,Valenciennes,34,FW,17(3),1510,5,4,2.2,0.8,0.2,0.7,0.7,0.6,0.8,6.85
Loïc Poujol,Sochaux,30,"D(C),M(C)",20(2),1758,2,-,0.3,-,0.2,0.6,-,0.4,0.5,6.84
Stéphane Ruffier,Saint-Etienne,32,GK,38,3420,-,-,-,-,-,0.2,-,-,-,6.84
Bryan Dabo,Montpellier,27,"D(R),M(CR)",8(8),838,-,-,0.3,0.3,1.1,1.9,-,0.4,0.9,6.84
Lamine Gassama,Lorient,29,D(R),16,1396,-,1,-,0.4,0.6,1.4,-,1,0.6,6.84
Ismael Traoré,Brest,32,D(CR),14(3),1205,-,-,-,0.1,0.1,0.5,0.1,0.2,0.5,6.84
Brahim Ferradj,Brest,31,D(L),8(1),725,-,-,-,0.6,0.1,0.3,0.1,0.6,0.3,6.84
Lossemy Karaboue,Nancy,31,"D(R),M(CR)",35(2),3131,2,1,1.6,1.3,1.3,2,0.1,1.5,1.7,6.84
Steve Mandanda,Marseille,34,GK,38,3420,-,-,-,-,-,0.2,-,-,-,6.84
Granddi N'Goyi,Troyes,31,M(C),29(2),2536,1,2,0.5,0.4,0.7,0.9,-,0.9,0.9,6.84
Ousmane Coulibaly,Brest,29,"D(R),M(R)",14,1119,-,-,0.4,0.6,0.5,1,-,0.9,0.9,6.83
Cédric Carrasso,Bordeaux,37,GK,38,3420,-,-,-,-,-,0.3,-,-,-,6.83
Felipe Saad,AC Ajaccio,35,D(CL),10(1),943,-,1,-,0.2,0.2,0.4,-,0.2,0.1,6.83
Mario Lemina,Lorient,25,DMC,5(5),505,-,-,0.5,0.4,0.6,0.9,-,0.4,0.4,6.83
Tripy Makonda,Brest,29,D(C),6(1),548,-,1,0.4,0.1,0.4,0.6,-,0.6,0.9,6.82
Jaroslav Plasil,Bordeaux,37,M(C),28(5),2582,2,3,0.9,1.3,0.2,1.3,-,0.8,0.9,6.82
Jonathan Mensah,Evian Thonon Gaillard,28,D(CR),6,483,-,-,0.5,-,-,0.5,-,0.3,0.2,6.82
Carlao,Sochaux,33,"D(C),M(C)",13(2),991,-,-,0.1,-,-,1,0.1,0.1,0.1,6.82
Maor Melikson,Valenciennes,34,"AM(CLR),FW",13(3),1136,2,1,1.3,1.8,0.6,1.4,-,1.3,1.3,6.82
Milan Bisevac,Lyon,35,D(C),29(1),2576,-,-,0.1,0.1,0.3,0.8,-,0.1,0.1,6.82
Jonathan Zebina,Toulouse,40,D(C),17,1475,-,-,0.3,0.1,0.9,0.9,-,0.6,0.4,6.82
Gueida Fofana,Lyon,28,"D(R),DMC",17(10),1693,2,2,0.7,0.6,0.5,0.5,-,0.6,0.8,6.81
Jérémy Choplin,SC Bastia,34,D(C),24(3),2294,-,-,0.4,-,0.5,0.8,-,0.2,0.3,6.81
Cheikh M'Bengue,Toulouse,30,"D(CL),M(L)",27(1),2333,-,1,0.4,0.6,0.3,1,-,0.9,0.6,6.81
Lucas Digne,Lille,25,D(L),31(2),2804,2,-,0.7,0.5,0.4,1.1,0.1,1.2,1.1,6.81
Bertrand Laquait,Evian Thonon Gaillard,42,GK,29,2503,-,-,-,-,-,0.2,-,-,-,6.81
