Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Jetro Willems,PSV Eindhoven,25,"D(L),DMC,M(L)",11(4),989,1.5,1.6,1.1,0.1,1.9,0.3,0.1,-,7.29
Christian Santos,NEC Nijmegen,31,FW,29(1),2649,1.1,0.4,2.8,-,1.9,0.7,0.2,1,7.29
Dirk Marcellis,PEC Zwolle,31,D(CR),31,2693,3.4,2.4,1.1,0.7,5.6,1,0.3,-,7.28
Bart Nieuwkoop,Feyenoord,23,D(R),5,392,1.8,3.4,0.8,0.4,5.2,1.2,0.2,-,7.27
Rochdi Achenteh,Vitesse,31,"D(L),DMC",5,450,1,1.6,1.4,0.8,3.4,0.6,-,-,7.22
Jürgen Locadia,PSV Eindhoven,25,"AM(LR),FW",23(6),1982,0.7,0.5,0.8,-,1.1,0.4,0.1,-,7.22
Luciano Narsingh,PSV Eindhoven,28,AM(LR),25(5),2091,0.6,0.2,0.5,-,0.2,0.2,-,-,7.21
Milot Rashica,Vitesse,23,"AM(LR),FW",29(2),2369,1.2,0.5,1.1,-,0.2,0.6,-,-,7.21
Nick Viergever,Ajax,29,"D(CL),DMC",14(3),1430,1.3,2.2,1.3,0.4,3.8,0.4,0.7,-,7.20
Kenny Tete,Ajax,23,"D(R),M(R)",19(2),1595,2.9,3,1.3,0.1,1.4,0.6,0.3,-,7.19
Rasmus Lindgren,FC Groningen,34,"D(C),DMC",21(1),1914,1.6,1.9,0.7,0.6,7.3,0.2,0.6,-,7.19
Wilfried Kanon,ADO Den Haag,25,D(CL),12(2),1095,3.1,1.8,1,0.2,5.1,0.6,0.7,-,7.18
Riechedly Bazoer,Ajax,22,DMC,27(2),2324,1.4,0.7,0.8,-,0.5,0.6,0.1,-,7.18
Stijn Wuytens,AZ Alkmaar,29,"D(C),DMC",15,1324,2.2,2.7,1,0.7,5.5,0.7,0.3,-,7.18
Bartholomew Ogbeche,Cambuur,34,"AM(LR),FW",15(1),1232,0.8,0.3,1.6,-,1,0.3,0.2,-,7.17
Terence Kongolo,Feyenoord,25,D(CL),29,2526,3,2,1,0.3,3.6,0.3,0.3,-,7.17
Bart van Hintum,PEC Zwolle,32,D(L),25(1),2199,2.7,2.6,1.3,0.2,4.5,0.8,0.3,-,7.17
Kevin Diks,Vitesse,22,D(R),29(1),2559,2.9,2.1,1.8,0.2,2.5,1.2,0.3,-,7.16
Brad Jones,NEC Nijmegen,37,GK,17,1530,-,0.1,-,-,1.6,0.2,-,-,7.16
Sean Klaiber,FC Utrecht,24,"D(R),M(CR)",16(1),1373,2.6,3.2,1.1,0.2,1.6,1.2,0.4,-,7.15
Markus Henriksen,AZ Alkmaar,26,M(C),28,2449,1.6,0.8,1.3,-,1.1,0.8,-,-,7.15
Jop van der Linden,AZ Alkmaar,28,D(C),13(1),1125,1.9,2.1,0.5,0.8,5.6,0.6,0.6,-,7.14
Lars Veldwijk,PEC Zwolle,27,FW,35,3032,0.3,0.2,1.1,-,1.5,0.2,0.1,-,7.14
Fernando Lewis,AZ Alkmaar,26,"D(CR),M(L)",1,86,-,3,1,-,2,1,-,-,7.13
Anwar El Ghazi,Ajax,24,"AM(LR),FW",20(7),1760,0.6,0.2,1.2,-,0.2,0.3,-,-,7.12
Iliass Bel Hassani,Heracles,26,AM(CLR),37,3168,1.7,1.2,0.8,-,0.3,1,0.1,-,7.11
Aaron Meijers,ADO Den Haag,31,"D(L),DMC",30,2697,3,2,1.5,0.2,3.9,1.2,0.3,1,7.11
Ruben Ligeon,FC Utrecht,27,D(LR),4(3),483,2.9,2.6,0.7,0.3,0.9,0.4,-,-,7.10
Lucas Andersen,Willem II,24,AM(CLR),27(3),2265,1.4,1.2,0.6,-,0.5,0.9,-,-,7.10
Gino Bosz,Heracles,26,Defender,2(2),206,1,1.8,0.5,0.3,4.3,-,0.3,-,7.10
Jairo Riedewald,Ajax,22,"D(CL),DMC",21(2),1852,1.6,2.4,1.2,0.6,2.3,0.6,0.4,-,7.09
Joost van Aken,SC Heerenveen,25,D(CL),19(1),1662,2.1,2.8,1.1,1.5,5.2,0.7,0.4,-,7.09
Timo Letschert,FC Utrecht,26,D(CLR),34,2813,1.5,2.9,1,0.9,3.3,0.2,0.6,-,7.09
Héctor Moreno,PSV Eindhoven,31,D(CL),29,2582,1,1.4,0.6,0.2,3.9,0.5,0.4,-,7.08
Johan Kappelhof,FC Groningen,28,"D(CR),DMC",18,1620,2,3.2,1.2,0.3,5.2,0.7,0.5,-,7.08
Mattias Johansson,AZ Alkmaar,27,D(R),26,2283,3.1,2.5,1.3,0.2,3.2,1.5,0.3,-,7.07
Felipe Gutiérrez,Twente,28,DMC,26(3),2296,2.4,2.8,0.8,-,1.2,1.2,0.4,-,7.07
Mark-Jan Fledderus,Heracles,36,"D(L),M(CL)",31(1),2659,2.7,3.2,1.5,0.1,2.6,0.9,0.3,-,7.07
Eric Botteghin,Feyenoord,31,D(C),18(4),1644,1.8,2.3,0.9,0.4,4.5,0.5,0.5,-,7.07
Jeffrey Bruma,PSV Eindhoven,27,D(C),30(2),2663,0.9,1.5,0.8,0.4,6.2,0.3,0.7,2,7.06
Tonny Vilhena,Feyenoord,24,M(CL),19(8),1886,1.6,1.1,0.9,-,0.8,0.7,0.1,-,7.06
Mike van der Hoorn,Ajax,26,D(C),13(2),1168,0.9,0.9,0.5,0.3,4,0.1,0.4,-,7.06
Kelvin Leerdam,Vitesse,29,"D(LR),DMC",14(1),1269,2.1,2,1.8,0.5,4,0.5,0.8,-,7.06
Nacer Barazite,FC Utrecht,29,"AM(C),FW",32(4),2686,0.5,0.5,0.3,-,0.2,0.1,-,-,7.05
Wout Droste,Heracles,30,D(CR),33,2943,3,2.5,1.1,0.2,3.9,0.5,0.4,-,7.05
Ramon Zomer,Heracles,36,D(C),35,3069,1.5,1.7,1.3,0.7,7.2,0.7,0.6,-,7.04
Jeremiah St. Juste,SC Heerenveen,22,"D(CR),DMC",27(1),2370,3,2.8,1.2,0.5,3.7,1,0.4,1,7.04
Michiel Kramer,Feyenoord,30,FW,25(5),2075,0.2,-,1.2,-,0.2,0.1,0.1,-,7.04
Jordens Peters,Willem II,32,D(C),29,2610,1.5,2.8,1.4,0.7,8.2,0.4,0.8,-,7.04
Daan Bovenberg,Excelsior,30,D(R),13(3),1220,2.6,2.7,1.9,-,3.8,0.8,0.3,-,7.04
Dabney dos Santos,AZ Alkmaar,22,AM(CL),25(5),2109,1,0.9,0.6,-,0.2,0.5,0.1,-,7.03
Timothy Derijck,ADO Den Haag,32,"D(C),DMC",23(4),2055,2,3.1,1.1,0.1,2.7,0.7,0.4,-,7.03
Marko Vejinovic,Feyenoord,29,M(C),21(2),1737,1.8,2,1,-,1.1,1.5,0.3,-,7.03
Thomas Bruns,Heracles,27,AM(CL),37,3174,2.3,1.2,1.8,-,1.6,1.1,0.1,1,7.02
Ted van de Pavert,De Graafschap,27,D(C),28,2497,1.9,2,1.4,1,7.6,0.4,0.7,-,7.02
Robin Gosens,Heracles,24,"D(L),M(CL)",23(12),2206,2.6,1.8,0.8,-,2.1,0.5,0.2,-,7.01
Rens van Eijden,NEC Nijmegen,31,D(C),25,2230,2,2.8,1,0.4,5.8,0.4,0.8,2,7.01
Levi García,AZ Alkmaar,21,AM(L),4(4),392,1.3,0.5,0.5,-,0.1,0.4,-,-,7.01
Mike Havenaar,ADO Den Haag,32,FW,31,2735,0.4,0.1,1.1,-,0.8,0.5,0.1,-,7.01
Jeffrey Gouweleeuw,AZ Alkmaar,27,D(C),16,1440,1.3,2.1,1.2,0.8,5.9,0.3,1,-,7.00
Joshua Brenet,PSV Eindhoven,25,"D(LR),M(R)",21(6),1984,2,1.8,1,0.1,2.7,1,0.1,1,7.00
Rick Karsdorp,Feyenoord,24,D(R),28(1),2462,1.9,1.7,0.8,0.3,1,0.7,0.1,-,7.00
Christian Kum,FC Utrecht,33,D(CLR),21(4),1986,1.4,3.2,1.7,0.4,2.3,0.6,0.3,-,7.00
Jurgen Mattheij,Excelsior,26,D(C),21,1882,1.5,3.5,1.7,0.4,9.1,0.2,0.9,-,6.99
Arnold Kruiswijk,Vitesse,34,D(CL),20(2),1692,1.8,2,0.8,0.5,4.4,0.4,0.3,-,6.99
Mike te Wierik,Heracles,27,D(CR),36,3265,1.9,2.3,1.6,0.2,8.6,0.3,0.6,-,6.99
Adil Auassar,Excelsior,32,"D(C),M(CL)",33(1),2999,1.9,1.6,1.7,-,2.4,0.5,0.4,-,6.99
Stefan Thesker,Twente,28,"D(CL),DMC",6(2),531,2.1,1.9,0.8,0.1,2.1,1.1,0.6,-,6.98
Bram van Polen,PEC Zwolle,33,D(CLR),29(2),2519,2.3,2.8,1.4,0.3,3.1,0.7,0.5,1,6.98
Wout Weghorst,Heracles,26,FW,36(1),3152,0.8,0.4,1.4,-,0.8,0.6,0.2,-,6.97
Maikel van der Werff,Vitesse,30,D(C),25(1),2285,1.9,2.3,1.4,1.3,4.8,0.6,0.7,1,6.97
Lewis Baker,Vitesse,24,M(C),23(8),2085,0.7,0.8,0.8,-,0.8,0.6,0.1,-,6.96
Hidde ter Avest,Twente,22,"D(R),M(R)",28(1),2383,2.3,2.4,0.6,0.4,3,0.8,0.2,-,6.96
Yassin Ayoub,FC Utrecht,25,M(C),22(2),1823,2.1,1.2,1.2,0.1,0.9,0.9,0.1,-,6.96
Funso Ojo,Willem II,27,DMC,32,2880,2.4,2.1,1.8,-,2.5,1.3,0.3,-,6.96
Lucas Woudenberg,NEC Nijmegen,25,D(L),29(1),2554,3.3,2.1,1.6,0.1,1.8,0.8,0.3,-,6.96
Ouasim Bouy,PEC Zwolle,26,"D(C),DMC",27(1),2367,2.1,1.5,1.4,0.3,2.8,1,0.4,-,6.96
Giorgos Katsikas,Twente,29,D(C),3,270,0.7,2,1.3,1,6,-,0.3,-,6.95
Caner Cavlan,SC Heerenveen,27,"D(L),DMC,M(L)",27(4),2348,2.7,1.7,1.1,0.2,1.6,1.2,0.3,-,6.95
Marvin Peersman,Cambuur,28,D(CLR),31(1),2809,2.4,2.7,2.4,0.6,5.5,0.7,0.4,1,6.95
Sven van Beek,Feyenoord,24,D(C),30(2),2669,1.4,2.2,0.8,0.6,3.7,0.6,0.3,2,6.95
Rydell Poepon,Roda,31,FW,16(1),1452,1,0.4,2.2,-,1.6,0.8,0.1,-,6.94
Kamohelo Mokotjo,Twente,28,DMC,31,2784,1.7,2.7,0.4,0.1,1.1,0.6,0.1,-,6.94
Georgiy Zhukov,Roda,24,M(CR),15(1),1197,2.8,2.1,1.4,-,0.8,1.6,0.1,-,6.94
Jorrit Hendrix,PSV Eindhoven,24,"D(C),DMC",21(5),1759,1.6,1.1,0.8,0.1,1.5,0.7,0.3,-,6.94
Gregor Breinburg,NEC Nijmegen,27,DMC,29(1),2575,3.3,1.9,1.4,-,0.9,1.1,0.2,-,6.94
Guus Joppen,Willem II,29,D(LR),11(4),1098,3.5,2.1,1.1,0.2,3.6,1.2,0.3,-,6.93
Bram Castro,Heracles,36,GK,38,3450,-,-,-,-,0.5,-,-,-,6.93
Anthony Limbombe,NEC Nijmegen,24,"AM(L),FW",32,2776,0.5,0.5,0.8,-,0.4,0.4,0.1,-,6.92
Navarone Foor,NEC Nijmegen,27,M(CLR),34,3009,1.7,0.9,1,0.1,0.9,1,0.1,-,6.92
Etiënne Reijnen,FC Groningen,32,D(CR),33(1),3020,1.3,2.5,0.8,0.9,6.1,0.4,0.7,1,6.92
Rico Strieder,FC Utrecht,26,DMC,35(1),3057,2,2.4,1.1,0.1,1.6,1.1,0.3,-,6.92
Wojciech Golla,NEC Nijmegen,27,D(C),29,2571,1.4,2.6,1.2,0.7,5.2,0.6,0.8,-,6.92
Lasse Schöne,Ajax,33,M(CLR),12(12),1077,0.5,0.5,0.5,-,0.3,0.2,-,-,6.91
Bart Buysse,NEC Nijmegen,32,D(L),4,356,4.3,2,1.3,0.3,2.8,1.8,-,-,6.91
Daley Sinkgraven,Ajax,23,"D(L),M(CL)",10(6),941,1.8,1,0.4,-,0.3,0.6,0.2,-,6.91
Sergio Padt,FC Groningen,29,GK,36,3270,-,0.1,-,-,1.8,0.1,-,-,6.91
Sander Fischer,Excelsior,30,D(C),32,2859,1.3,2.9,1,0.7,7.8,0.6,0.8,-,6.91
Ryan Thomas,PEC Zwolle,24,AM(CL),10(2),865,1.1,1,0.8,-,0.3,0.8,0.1,-,6.91
Sheran Yeini,Vitesse,32,"D(CR),DMC",23(3),2125,2.6,1.7,1.3,0.1,1.8,0.8,0.3,-,6.91
Hicham Faik,Roda,27,M(C),21(6),1949,1.7,1.7,0.5,-,1.3,1,0.1,-,6.90
Karim El Ahmadi,Feyenoord,34,DMC,32,2826,2.6,1.5,2.3,-,0.6,0.8,0.2,-,6.90
Tom Beugelsdijk,ADO Den Haag,28,D(C),21(3),1991,1.7,2,0.8,0.6,6.2,0.8,1.1,1,6.90
Valeri Qazaishvili,Vitesse,26,"AM(CLR),FW",31(2),2649,0.5,0.4,0.6,-,0.1,0.6,-,-,6.90
Ben Rienstra,AZ Alkmaar,29,"D(C),M(C)",26(2),2395,1.5,1.7,1.3,-,1.7,0.9,0.1,-,6.89
Rochdi Achenteh,Willem II,31,"D(L),DMC",13,1102,2.4,3.4,1.5,-,1.3,1,0.1,-,6.89
Gastón Pereiro,PSV Eindhoven,24,AM(CLR),15(14),1335,0.7,0.3,0.6,-,0.4,0.5,-,-,6.89
Hannes Thór Halldórsson,NEC Nijmegen,35,GK,8,720,-,-,-,-,1,0.1,-,-,6.89
Etiënne Reijnen,Cambuur,32,D(CR),1,90,1,2,1,1,1,1,-,-,6.89
Renato Tapia,Twente,23,"D(C),DMC",10(4),851,1.7,1.9,0.6,0.1,1.9,0.7,0.3,-,6.89
Sergio Rochet,AZ Alkmaar,26,GK,23,2070,-,-,-,-,1,-,-,-,6.89
Marco van Duin,NEC Nijmegen,32,Goalkeeper,3,270,-,-,-,-,2.3,0.3,-,-,6.89
Joey Pelupessy,Heracles,26,DMC,38,3419,2.2,2.7,0.9,0.1,1.4,0.7,0.4,-,6.89
Jeroen Zoet,PSV Eindhoven,28,GK,34,3060,0.1,-,-,-,0.4,0.1,-,-,6.88
Thomas Lam,PEC Zwolle,25,"D(C),DMC",35,2971,1.1,2,1.8,0.9,5.2,0.3,0.6,-,6.88
Ron Vlaar,AZ Alkmaar,34,D(C),17,1515,1.2,2,0.2,0.6,4.6,0.7,0.9,1,6.88
Tom Muyters,Excelsior,34,GK,23(2),2160,-,0.1,-,-,1,-,-,-,6.88
Luigi Bruins,Excelsior,32,AM(CL),17(1),1426,1.6,2.2,1.2,-,1.7,1.7,0.1,-,6.87
Kevin Begois,PEC Zwolle,37,GK,17,1473,-,-,-,-,1.1,0.1,-,-,6.87
Eloy Room,Vitesse,30,GK,34,3060,-,0.1,-,-,0.8,-,-,-,6.86
Ruud Boymans,FC Utrecht,30,FW,7(12),868,0.3,0.2,1.1,-,0.4,0.2,-,-,6.86
Miquel Nelom,Feyenoord,28,D(L),12(4),1185,1.7,2.1,0.7,0.4,1.8,0.4,0.3,-,6.86
Tom van Weert,Excelsior,29,FW,31(1),2740,0.8,0.2,1.1,-,0.6,0.4,0.1,-,6.86
Joris van Overeem,AZ Alkmaar,25,M(CLR),31(2),2498,1.6,1.1,1.4,-,0.4,0.8,0.2,-,6.85
Simon Gustafson,Feyenoord,24,AM(C),12(3),1023,0.5,0.6,0.5,-,0.3,0.8,0.1,-,6.85
Danny Bakker,ADO Den Haag,24,"D(C),DMC",32(1),2773,2.2,1.8,1.6,-,2.2,1.4,0.3,-,6.85
Sam Hendriks,Ajax,24,FW,0(1),9,-,-,1,-,1,-,-,-,6.85
Farshad Noor,Roda,24,AM(C),11(1),927,3.2,1.2,2.4,-,1.3,1.2,0.3,-,6.85
Maxime Lestienne,PSV Eindhoven,27,M(CLR),6(8),673,0.4,0.3,0.5,-,0.1,0.5,0.1,-,6.85
Bart Ramselaar,FC Utrecht,23,AM(CL),35(2),3140,0.9,0.6,0.4,-,0.1,0.1,0.1,-,6.85
Michael de Leeuw,FC Groningen,32,"AM(CLR),FW",28(2),2474,1,1.1,2.1,-,1.2,0.5,0.1,-,6.84
Karim Tarfi,De Graafschap,25,AM(C),13(4),1197,2.4,1.3,1.6,0.1,2.1,0.9,0.2,-,6.84
Anco Jansen,Roda,30,"AM(L),FW",3,223,0.3,-,-,-,0.3,0.3,0.3,-,6.84
Mark van der Maarel,FC Utrecht,29,D(CLR),36,3189,2,2.7,1.3,0.9,3.1,0.7,0.6,-,6.84
Janio Bikel,NEC Nijmegen,24,DMC,32,2507,2.3,1.8,1.1,-,1.3,1.2,0.2,-,6.84
Albert Rusnák,FC Groningen,24,"AM(CLR),FW",29(3),2452,0.7,0.8,0.6,-,0.4,0.5,-,-,6.84
Rostyn Griffiths,Roda,31,DMC,17(1),1365,1.6,2.8,1.8,-,2.6,0.9,0.3,-,6.83
Vito Wormgoor,ADO Den Haag,30,D(C),23,1991,1.3,2.9,1,0.6,5.3,0.4,0.5,-,6.83
Vaclav Cerny,Ajax,21,AM(R),2(5),267,0.7,0.6,-,-,0.1,0.3,-,-,6.83
Joachim Andersen,Twente,23,D(C),18,1620,1.5,2.3,1.1,0.6,5.7,0.4,0.6,1,6.82
Dario Dumic,NEC Nijmegen,27,D(C),16,1429,0.8,2.1,0.6,0.2,4.3,0.3,0.6,-,6.82
Bryan Linssen,FC Groningen,28,"AM(CLR),FW",19(11),1757,1.7,0.9,1.5,-,0.5,0.5,-,-,6.82
Erik Falkenburg,Willem II,31,"AM(CL),FW",34,2847,0.9,0.6,1,-,0.4,0.6,0.1,-,6.82
Arjan Swinkels,Roda,34,D(C),31,2705,1.4,2.5,0.6,0.5,5.7,0.3,0.6,-,6.82
Willem Janssen,FC Utrecht,32,"D(C),M(C)",17(6),1613,1,1.3,1,0.2,1.1,0.6,0.3,-,6.81
Derrick Luckassen,AZ Alkmaar,23,"D(CR),DMC",13(8),1277,1.4,1.7,1.3,0.3,3.2,0.5,0.6,1,6.81
Martin Milec,Roda,27,D(R),12,1023,2.9,2.5,0.9,-,1.8,1.3,0.3,-,6.81
Ard van Peppen,Roda,34,D(L),26(2),2252,2.5,2.3,1,0.3,3.6,0.6,0.3,-,6.81
Kosuke Ota,Vitesse,31,D(L),15(1),1415,1.8,1.1,2,0.2,2.5,0.8,0.3,-,6.81
Lorenzo Burnet,FC Groningen,28,D(L),22,1738,2.1,2,1.3,0.3,3.3,0.5,0.5,-,6.81
Jasper Cillessen,Ajax,30,GK,33,2970,-,-,-,-,0.7,-,-,-,6.81
Giovanni Troupée,FC Utrecht,21,D(R),4(3),451,1.7,1.1,1,0.1,2.1,-,0.3,-,6.80
Bart Straalman,De Graafschap,22,D(CR),17(2),1515,2,1.5,1,0.8,5.5,0.6,0.4,-,6.80
Tom Van Hyfte,Roda,33,M(CL),33,2934,2.1,0.8,1.1,-,1.3,1.1,0.1,-,6.80
Joey van den Berg,SC Heerenveen,33,"D(C),M(C)",26,2168,1.8,2,1.7,0.5,1.6,1,0.3,-,6.80
Benjamin van Leer,Roda,27,GK,34,3060,-,0.1,-,-,0.9,0.1,-,-,6.80
Dries Wuytens,Willem II,28,D(C),33,2959,1.8,2.2,1.2,0.7,4.7,0.4,0.6,-,6.80
Bruno Uvini,Twente,28,D(C),32(1),2884,0.7,3.1,1.1,0.9,4.9,0.2,1,1,6.80
Dion Malone,ADO Den Haag,30,"D(R),DMC",21(4),1894,1.8,2.8,1,0.2,2.3,0.8,0.4,-,6.80
Jens Toornstra,Feyenoord,30,AM(CLR),16(5),1405,0.9,0.5,1,-,0.2,0.6,-,-,6.80
Viktor Fischer,Ajax,25,"AM(L),FW",10(18),1191,0.3,0.3,0.2,-,0.1,0.2,-,-,6.80
Vincent Vermeij,De Graafschap,24,FW,21(12),2177,0.9,0.4,0.8,-,1.2,0.6,0.2,-,6.80
Hans Hateboer,FC Groningen,25,"D(R),M(R)",33,3000,2,1.6,1.2,0.1,3.7,0.7,0.3,-,6.79
Gianni Zuiverloon,ADO Den Haag,32,D(CR),18(4),1569,1.9,2.1,1.5,0.5,3.9,0.7,0.2,1,6.79
Wout Brama,PEC Zwolle,32,DMC,25(2),2260,1.4,2,1.1,0.1,1.7,0.4,0.2,-,6.79
Brandley Kuwas,Excelsior,26,"AM(CR),FW",29(5),2522,1.2,0.2,1.4,-,0.1,0.8,0.2,-,6.79
Khalid Karami,Excelsior,29,D(LR),30,2694,2.2,2.3,0.6,0.1,2.4,0.9,0.5,-,6.79
Jeroen van der Lely,Twente,23,D(LR),12(9),1363,3.1,2,0.2,0.1,2.4,1.2,0.3,-,6.79
Jaroslav Navrátil,Heracles,27,AM(LR),21(7),1950,1,0.8,0.8,-,0.4,0.5,-,-,6.78
Marlon Pereira,Cambuur,32,D(LR),5,406,1,3.2,0.2,0.2,3.8,0.6,-,-,6.78
Filip Bednarek,FC Utrecht,26,GK,9,810,-,0.2,-,-,0.9,-,-,-,6.78
Robbert Schilder,Twente,33,"D(L),DMC",21(2),1698,2,2.2,1.2,0.2,2.7,0.7,0.2,-,6.78
Hidde Jurjus,De Graafschap,25,GK,34,3060,-,-,-,-,1.4,0.1,-,1,6.78
Nicolas Isimat-Mirin,PSV Eindhoven,27,D(C),12(5),1127,0.7,0.9,0.9,0.2,4.4,0.1,0.7,-,6.78
Pele van Anholt,SC Heerenveen,28,"D(LR),DMC",22,1980,2.5,2.6,1.1,0.3,2,0.5,0.2,-,6.78
Kostas Lamprou,Willem II,27,GK,34,3060,-,0.1,-,-,0.9,-,-,-,6.77
Bas Kuipers,Excelsior,24,D(L),24,2136,1.9,3.1,1,0.4,3.8,0.5,0.3,-,6.77
Bart Schenkeveld,PEC Zwolle,27,D(CLR),8(4),702,1.3,1.7,0.8,0.2,3.3,0.1,0.3,-,6.77
Ugur Inceman,Roda,38,M(C),16,1409,1.7,2.5,1.1,-,2.2,1.4,0.7,-,6.77
Luciano Slagveer,SC Heerenveen,25,"AM(R),FW",21(9),1957,1.1,0.8,0.8,-,0.8,0.7,0.2,-,6.76
Ramon Leeuwin,FC Utrecht,31,D(C),23(8),2038,0.9,1.6,0.7,0.5,2.4,0.2,0.5,-,6.76
Sheraldo Becker,PEC Zwolle,24,AM(LR),16(9),1727,0.4,0.4,0.7,-,0.2,0.2,-,-,6.76
Sjoerd Overgoor,Cambuur,30,DMC,21(1),1677,1.7,1.4,1,-,1.5,0.9,0.4,-,6.76
Jordy Buijs,Roda,30,"D(C),DMC",17,1523,0.4,1.4,0.5,0.6,4.4,0.2,0.4,-,6.76
Vytautas Andriuskevicius,Cambuur,28,D(L),25,2003,2.2,2.6,1.4,0.4,3.6,1,0.2,-,6.75
Jack Byrne,Cambuur,23,AM(C),25(2),2105,0.3,0.8,0.3,-,0.3,0.4,0.1,-,6.75
Thomas Ouwejan,AZ Alkmaar,22,D(L),2(1),184,3,1.3,0.7,0.3,2,0.7,-,-,6.75
Bilal Basacikoglu,Feyenoord,24,AM(LR),12(16),1262,1,0.3,1,-,0.2,0.2,-,-,6.75
Sofyan Amrabat,FC Utrecht,22,DMC,6(5),640,1.3,1.2,0.9,0.2,0.8,0.4,0.2,-,6.75
Filip Kurto,Excelsior,28,GK,11,900,-,-,-,-,2.3,0.1,-,-,6.75
Benjamin Kirsten,NEC Nijmegen,32,GK,6,540,0.3,-,-,-,1.5,0.2,-,-,6.75
Renato Ibarra,Vitesse,28,AM(R),8(8),885,0.8,1.4,0.6,-,0.2,0.3,-,-,6.75
Kevin Jansen,ADO Den Haag,27,AM(C),24(4),2158,1.7,1.6,1.4,-,0.6,1,0.1,-,6.75
Robin Pröpper,De Graafschap,25,"D(C),DMC",28(3),2509,2.1,2,1.1,0.6,5.2,1.1,0.7,-,6.75
Henk Dijkhuizen,Roda,27,D(R),23,1908,2.9,2.1,1.3,0.1,2.6,0.9,0.2,-,6.75
Robbin Ruiter,FC Utrecht,32,GK,29,2610,-,0.2,-,-,1.2,-,-,-,6.75
