Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Rémy Amieux,NAC Breda,32,D(L),20(1),1711,-,1,5,-,0.3,73.9,1.6,1,6.92
Alessandro Damen,Excelsior,29,GK,11,990,-,-,1,-,-,59.1,-,1,6.92
Frank van der Struijk,Willem II,34,D(R),25(4),2355,1,1,3,-,0.3,73.9,1.3,-,6.92
Robbie Haemhouts,Willem II,35,M(C),31,2560,5,2,1,-,1.2,73.7,1,1,6.91
Ruud Vormer,Feyenoord,31,DMC,1(1),99,-,1,-,-,0.5,93.2,1,-,6.91
Ramon Leeuwin,FC Utrecht,31,D(C),27,2326,-,-,5,1,0.8,86.7,2.9,-,6.91
Kristoffer Nordfeldt,SC Heerenveen,30,GK,38,3450,-,-,2,-,-,56.1,-,1,6.91
Fahd Aktaou,Heracles,26,D(L),19(2),1639,-,-,3,-,0.2,71.9,0.5,1,6.91
Lucas Woudenberg,Feyenoord,25,D(L),1(1),110,-,-,-,-,-,68.2,-,-,6.90
Denys Oliinyk,Vitesse,32,AM(L),22(9),2025,3,4,2,-,1.7,80.3,0.9,-,6.90
Bram Castro,Heracles,36,GK,12,1080,-,-,-,-,-,56,0.4,1,6.90
Ricardo Kishna,Ajax,24,AM(LR),18(8),1472,5,5,1,-,1.4,76.1,0.4,2,6.90
Erik Cummins,Go Ahead Eagles,30,GK,12,1080,1,-,1,-,0.1,58.4,0.2,-,6.90
Aleksandr Iakovenko,ADO Den Haag,31,AM(LR),8(3),688,2,1,2,-,1.9,75,0.5,-,6.90
Aron Jóhannsson,AZ Alkmaar,28,FW,17(4),1516,9,3,1,-,1.5,76.9,0.7,2,6.90
Abiola Dauda,Vitesse,31,FW,11(5),941,6,3,1,-,1.3,79.4,1.3,1,6.88
Ramon Zomer,Heracles,36,D(C),14(1),1220,1,1,3,-,0.7,77.8,3.1,-,6.88
Anouar Kali,FC Utrecht,28,DMC,13,1120,-,-,4,-,0.9,85.1,0.2,1,6.87
Lucas Bijker,Cambuur,26,D(CL),28(2),2502,-,2,4,1,0.5,81.8,0.6,1,6.87
Jody Lukoki,PEC Zwolle,26,AM(R),30(3),2722,2,4,7,-,0.8,75.4,0.4,1,6.87
Mark Diemers,FC Utrecht,25,M(CL),17(4),1440,2,1,3,-,1.4,83.1,0.5,-,6.87
Samuel Armenteros,Willem II,29,"AM(R),FW",29,2531,11,2,1,-,1.8,75.3,1.6,2,6.87
Jesper Drost,PEC Zwolle,26,AM(CLR),34(1),3019,8,8,4,-,1.6,78.8,0.6,2,6.87
Tim Breukers,Heracles,31,D(LR),15,1350,-,-,1,-,0.3,72.3,0.9,-,6.87
Yoëll van Nieff,FC Groningen,26,"D(CL),DMC",19(5),1791,1,-,2,-,0.3,75.6,0.9,-,6.87
Kolbeinn Sigthorsson,Ajax,29,FW,13(8),1195,7,2,1,-,1.7,68,3,-,6.86
Lucas Andersen,Ajax,24,AM(CLR),19(8),1627,2,3,2,-,0.7,83.3,0.4,-,6.86
Dion Malone,ADO Den Haag,30,"D(R),DMC",33,2866,-,6,6,-,0.4,74.1,1.3,-,6.86
Eloy Room,Vitesse,30,GK,27,2430,-,-,-,-,-,55.5,0.2,-,6.86
Matthew Steenvoorden,FC Dordrecht,26,M(C),13,1148,-,-,1,-,0.8,68.2,2,-,6.86
Robbin Ruiter,FC Utrecht,32,GK,31,2722,-,-,1,-,-,57.6,0.4,1,6.86
Kenny Otigba,SC Heerenveen,26,D(C),18(10),1786,-,2,8,-,0.5,80.8,2.2,3,6.85
Martin Hansen,ADO Den Haag,29,GK,32,2880,-,-,1,-,-,59.3,0.2,1,6.85
Mohamed El Makrini,Cambuur,31,DMC,32,2712,-,1,5,-,0.5,79.9,1.4,-,6.85
Daley Blind,Ajax,29,"D(CL),DMC,M(L)",2(1),198,-,1,-,-,-,89.5,-,-,6.85
Robbert Schilder,Twente,33,"D(L),DMC",29(1),2550,-,-,2,-,0.4,81.6,1.1,-,6.85
Adil Auassar,Excelsior,32,"D(C),M(CL)",29(2),2521,4,3,6,-,1.7,63.5,1.8,1,6.84
Willem Janssen,FC Utrecht,32,"D(C),M(C)",30,2538,3,-,8,1,1.1,80.1,2.8,-,6.84
Iliass Bel Hassani,Heracles,26,AM(CLR),16(15),1806,4,5,2,-,1.6,73.9,0.3,1,6.83
Simon Tibbling,FC Groningen,24,"DMC,M(R)",17,1442,1,-,1,-,0.4,87.2,0.1,-,6.83
Anass Achahbar,Feyenoord,25,FW,5(9),560,5,-,-,-,2.2,76.9,0.4,1,6.83
Jorrit Hendrix,PSV Eindhoven,24,"D(C),DMC",12(8),1120,1,-,1,1,0.4,79.8,0.6,1,6.83
Tom Hiariej,FC Groningen,30,"D(R),DMC",16,1360,-,2,2,-,0.4,80.9,0.9,-,6.82
Trent Sainsbury,PEC Zwolle,27,D(C),15(3),1224,-,1,-,1,0.2,81.6,2.2,1,6.82
Din Mori,Vitesse,30,D(C),3(4),369,-,-,3,-,0.4,80.3,3,-,6.81
Josimar Lima,FC Dordrecht,29,D(C),19(1),1636,1,1,3,2,0.5,73.6,3.9,-,6.81
Jeremiah St. Juste,SC Heerenveen,22,"D(CR),DMC",9(4),853,-,-,2,-,0.4,86.3,1,-,6.81
Jordy Buijs,SC Heerenveen,30,"D(C),DMC",12,1004,-,1,-,-,0.5,82.8,1.7,-,6.81
Brahim Darri,Heracles,24,AM(L),13(2),997,2,-,1,-,2.1,78.4,0.1,-,6.81
Thomas Bruns,Heracles,27,AM(CL),29(3),2330,7,3,7,-,1.4,67.7,0.7,1,6.80
Calvin Mac-Intosch,Cambuur,29,D(CR),13(7),1242,-,2,1,-,0.2,88,0.9,2,6.80
Jean-Paul Boëtius,Feyenoord,25,AM(CL),22(11),1932,4,3,3,-,1.4,80.2,0.5,-,6.80
Maikel Kieftenbeld,FC Groningen,29,DMC,33,2879,-,4,8,-,0.7,82.8,1,-,6.80
Thom Haye,AZ Alkmaar,24,AM(CLR),22(6),1813,-,3,3,-,1,73.3,1,-,6.79
Jarchinio Antonia,FC Groningen,28,AM(LR),22(5),1888,2,7,4,-,0.8,74.3,0.3,1,6.79
Wilson Eduardo,ADO Den Haag,28,"AM(LR),FW",9(5),826,2,1,-,-,2,72.1,0.9,1,6.79
Dico Koppers,Twente,27,"D(L),M(L)",6(3),579,-,1,-,-,0.3,76.8,1.2,-,6.79
Jeffrey Sarpong,NAC Breda,30,AM(CLR),19(9),1844,2,5,2,-,1.3,80.5,0.3,-,6.78
Renato Ibarra,Vitesse,28,AM(R),13(12),1295,2,2,2,-,1.7,84.6,0.4,-,6.78
Max de Boom,PEC Zwolle,23,Midfielder,0(1),44,-,1,-,-,-,100,-,-,6.78
Wallace Oliveira,Vitesse,25,D(R),15(7),1408,1,3,9,-,0.8,85.4,0.1,-,6.78
Sjoerd Overgoor,Go Ahead Eagles,30,DMC,31,2738,1,-,2,-,0.7,80.4,0.4,1,6.78
Freek Heerkens,Willem II,29,"D(CLR),DMC",8(6),788,1,2,1,-,0.1,72,1.1,1,6.78
Johan Kappelhof,FC Groningen,28,"D(CR),DMC",29,2576,-,-,1,1,-,84.2,1.3,-,6.77
Luc Castaignos,Twente,26,FW,27(2),2314,10,-,4,-,2.3,76.6,1.2,1,6.77
Henrico Drost,NAC Breda,32,D(C),18,1608,-,-,2,-,0.1,87.6,2.2,-,6.77
Sander van de Streek,Cambuur,26,"AM(CL),FW",25(4),2218,7,2,2,-,1.9,74.5,1.6,2,6.77
Elso Brito,Excelsior,25,D(L),6,487,-,-,1,-,0.2,81.7,0.7,2,6.77
Jordan Botaka,Excelsior,26,"AM(R),FW",26(7),2445,1,6,-,-,1.1,70.9,1.6,-,6.76
Ali Messaoud,Willem II,28,AM(C),23(4),2081,5,6,5,-,1.9,74.4,1.5,1,6.76
Dabney dos Santos,AZ Alkmaar,22,AM(CL),17(6),1349,2,7,-,-,0.9,68.2,0.4,-,6.76
Rasmus Bengtsson,Twente,33,D(C),15(2),1264,1,-,3,-,0.4,90.7,1.8,1,6.76
Erwin Mulder,Feyenoord,30,GK,4,360,-,-,-,-,-,68.4,0.3,-,6.76
Mustafa Saymak,PEC Zwolle,26,M(CLR),21(7),1842,6,-,2,-,1.9,79.3,0.4,1,6.76
Harm Zeinstra,Cambuur,29,GK,0(2),90,-,-,-,-,0.5,59.2,0.5,-,6.76
Hans Hateboer,FC Groningen,25,"D(R),M(R)",18(5),1703,-,2,3,-,0.4,78.5,1,-,6.75
Muamer Tankovic,AZ Alkmaar,24,"AM(L),FW",17(9),1657,5,4,-,-,2,80.1,0.2,-,6.75
Arnold Kruiswijk,Vitesse,34,D(CL),13(3),1162,-,1,1,1,0.2,92.2,1.4,-,6.75
Jeff Stans,Excelsior,29,AM(C),32(2),2743,10,3,2,-,1,71.8,0.7,2,6.75
Bruno Andrade,Willem II,30,"AM(LR),FW",18(9),1618,4,6,2,-,2,77.6,0.4,-,6.75
Ruben Schaken,Feyenoord,37,"AM(R),FW",4(3),370,1,-,1,-,0.6,84.4,0.4,-,6.75
Bas Kuipers,Excelsior,24,D(L),28(2),2573,-,-,3,-,0.1,74.5,0.8,-,6.74
Uros Matic,NAC Breda,29,DMC,23(5),2027,1,2,2,-,0.9,77.1,0.3,-,6.74
Terell Ondaan,Willem II,25,"AM(LR),FW",20(13),1799,2,5,4,-,1.6,66,2,1,6.74
Daniel de Ridder,Cambuur,35,AM(L),15(6),1229,2,2,2,-,1.5,82.8,0.1,-,6.73
Wout Droste,Cambuur,30,D(CR),15(1),1214,-,-,1,-,0.3,77,1,-,6.73
Jonas Heymans,Willem II,26,D(L),6(1),523,-,-,1,1,0.3,68.5,2.6,-,6.73
William Troost-Ekong,FC Dordrecht,25,D(C),17(5),1570,-,-,2,-,0.1,80.5,2.3,-,6.73
Yannick Cortie,FC Utrecht,26,Defender,2(3),274,-,-,1,-,0.8,82.6,1.4,-,6.73
Simon Thern,SC Heerenveen,26,AM(C),17(1),1379,4,-,3,-,0.7,78.3,0.3,1,6.72
Isak Ssewankambo,NAC Breda,23,"D(R),DMC",12(1),1026,-,-,3,-,0.3,77.1,0.6,1,6.72
Mark-Jan Fledderus,Heracles,36,"D(L),M(CL)",31(2),2673,1,2,2,-,1.1,78.4,0.5,1,6.72
Tim Cornelisse,Willem II,41,Defender,4(1),334,-,-,1,-,-,70.9,0.8,-,6.71
Ben Sahar,Willem II,29,"AM(LR),FW",26(7),2146,7,4,2,-,1.5,69.6,1.1,2,6.71
Nick Marsman,Twente,28,GK,21,1890,-,-,2,-,-,66,0.2,1,6.71
Jairo Riedewald,Ajax,22,"D(CL),DMC",10(9),946,-,-,1,-,0.1,89.9,0.7,-,6.71
Janio Bikel,SC Heerenveen,24,DMC,3(3),353,-,-,-,-,0.3,80.3,0.2,-,6.71
Rick Kruys,Excelsior,34,DMC,28,2390,-,1,2,-,0.5,81.9,1.2,-,6.70
Deniz Türüç,Go Ahead Eagles,26,M(CLR),28(1),2444,2,2,4,1,2.1,79.5,0.7,-,6.70
Esteban Alvarado,AZ Alkmaar,30,GK,26,2340,-,-,1,-,-,53.6,0.3,2,6.70
Ryan Koolwijk,FC Dordrecht,33,M(C),5(4),524,2,1,1,-,1.1,73.6,1.2,-,6.70
