Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Toni Moya,Atletico Madrid,21,Midfielder,1,90,2,-,1,-,3,1,-,-,6.91
Sergi Roberto,Barcelona,27,"D(R),M(CR)",23(6),2089,1,1.5,0.6,0.1,0.9,0.3,0.1,-,6.91
Santiago Arias,Atletico Madrid,27,D(R),20(5),1771,1.9,1.4,0.8,-,1.4,0.4,0.1,-,6.91
Marc Roca,Espanyol,22,DMC,35,3116,2.1,1,1.7,0.1,1.7,1.2,0.6,-,6.90
Jan Oblak,Atletico Madrid,26,GK,37,3330,-,-,-,-,0.6,-,-,-,6.90
Jeison Murillo,Valencia,27,D(C),1,90,2,2,1,2,6,1,-,-,6.90
Jorge Miramón,SD Huesca,30,"D(R),M(R)",30,2496,2.4,1.5,0.9,0.4,1.8,0.6,0.4,-,6.90
Naldo,Espanyol,30,D(C),16,1366,1.1,1.6,0.8,0.8,6.9,0.3,0.8,-,6.90
Óscar Rodríguez,Leganes,21,AM(C),29(2),2515,1.5,0.5,1,-,0.4,1.4,0.1,-,6.90
Gonçalo Guedes,Valencia,22,"AM(LR),FW",18(7),1474,1.2,0.3,0.8,-,-,1.2,-,-,6.89
Jony,Deportivo Alaves,27,AM(LR),34(2),2985,0.6,0.6,0.9,-,0.3,0.8,-,-,6.89
Rubén Alcaraz,Real Valladolid,28,DMC,34,2978,2.8,1.1,2,0.1,1.4,1.7,0.3,-,6.89
Arturo Vidal,Barcelona,32,M(C),22(11),1929,2.4,0.9,1.8,0.1,0.6,1.2,0.2,-,6.89
Vitorino Antunes,Getafe,32,D(L),25(3),2182,1.5,1.5,1.3,0.4,2.1,0.6,0.3,-,6.89
Jonathan Silva,Leganes,25,"D(L),M(L)",30,2700,1.7,1,1.7,0.1,2.3,1,0.1,-,6.89
Sergio Asenjo,Villarreal,30,GK,32,2880,-,0.1,-,-,1.2,-,-,-,6.89
Damián Suárez,Getafe,31,D(R),36,3240,2.7,1.3,1.6,0.6,1.4,1.9,0.2,-,6.89
Mikel Merino,Real Sociedad,23,M(C),24(5),2061,1.7,1,2.4,-,1.2,1.3,0.1,-,6.88
Jaime Mata,Getafe,30,FW,27(7),2437,0.9,0.5,2.3,-,0.8,0.6,-,-,6.88
Ximo Navarro,Deportivo Alaves,29,D(CR),28(3),2533,1.8,1.5,0.6,0.5,4.2,0.4,0.4,-,6.88
Gareth Bale,Real Madrid,29,"M(CLR),FW",21(8),1794,0.6,0.4,0.6,-,0.4,0.5,0.1,-,6.88
Clément Lenglet,Barcelona,24,D(C),22(1),1935,2,0.9,1.3,0.7,3,0.6,0.9,1,6.88
Pedro Alcalá,Girona,30,D(C),20(5),1869,1.3,1.4,0.8,0.6,4.8,0.3,0.7,-,6.88
Okay Yokuslu,Celta Vigo,25,"D(C),DMC",26(4),2205,2,1.2,1.4,0.1,1.7,0.6,0.4,-,6.87
Simon Kjaer,Sevilla,30,D(C),25(1),2016,1.1,1,0.8,0.8,5.2,0.3,1.3,-,6.87
Daniel Carriço,Sevilla,30,"D(C),DMC",24,2132,1.5,1.3,1.3,0.8,4.3,0.3,0.5,-,6.87
Nacho,Real Valladolid,30,D(LR),35,3150,3.1,1.3,0.8,0.2,2.3,0.9,0.3,-,6.87
Álex Granell,Girona,30,"DMC,M(L)",26(6),2392,2,1.1,1,-,1,1.5,0.2,-,6.87
Franco Vázquez,Sevilla,30,"AM(CR),FW",26(8),2290,1.5,0.7,1.5,-,0.7,1.3,0.1,-,6.87
Thomas Lemar,Atletico Madrid,23,AM(CLR),22(9),1829,1.2,0.7,0.7,-,0.1,0.7,-,-,6.87
Joaquín,Real Betis,37,"M(CLR),FW",17(13),1697,0.3,0.5,0.3,0.1,1,0.1,0.1,-,6.87
Yuri,Athletic Bilbao,29,"D(L),M(L)",35,3121,1.3,1.2,1.1,0.1,2,0.7,0.3,-,6.87
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",35,3094,2.1,1.4,1.5,0.3,3.3,0.7,0.4,-,6.86
José Luis Morales,Levante,31,"D(R),M(CLR),FW",35(2),3197,0.6,0.3,0.8,-,0.3,1.1,-,-,6.86
Pape Diop,Eibar,33,M(C),27(1),2356,2.4,1.3,2.4,-,0.9,0.7,-,-,6.85
Íñigo Martínez,Athletic Bilbao,28,D(C),33,2903,1.6,2.1,1.2,0.5,4.3,0.4,0.4,-,6.85
Esteban Granero,Espanyol,31,M(CLR),24(4),2020,1.8,0.9,1.4,-,1.1,1.2,0.3,-,6.85
Kévin Rodrigues,Real Sociedad,25,D(L),5(2),483,3,1.1,0.7,-,2,1.1,0.4,-,6.85
Aihen Muñoz,Real Sociedad,21,D(L),11,954,1.2,0.6,0.5,0.5,1.7,0.8,0.8,-,6.84
Marc Muniesa,Girona,27,D(CL),15(4),1403,2.6,1.9,1.1,0.1,2.1,0.7,0.3,-,6.83
Cristiano Piccini,Valencia,26,D(R),21(2),1868,1.4,1.2,0.8,0.2,2.5,0.6,0.3,-,6.83
Marcos Llorente,Real Madrid,24,DMC,6(1),540,2.3,1,2.1,-,1.6,1.4,-,-,6.83
Theo Hernández,Real Sociedad,21,D(L),22(2),1977,2.3,1.4,1.2,0.1,1.5,0.7,0.2,-,6.83
Mikel Oyarzabal,Real Sociedad,22,"AM(CLR),FW",36(1),3160,1,0.4,0.9,0.1,0.6,1,0.1,1,6.83
Karl Toko Ekambi,Villarreal,26,"AM(L),FW",24(10),2149,0.3,0.3,0.8,-,0.3,0.4,-,-,6.83
Javi López,Espanyol,33,"D(R),DMC",21(2),1949,2.7,1.7,1.4,0.3,3.3,1.4,0.2,-,6.83
Iker Muniain,Athletic Bilbao,26,AM(CLR),27(7),2387,0.9,0.4,0.8,-,0.2,0.7,0.1,-,6.83
Andriy Lunin,Leganes,20,GK,4(1),364,-,-,-,-,0.4,-,-,-,6.82
Oier Olazábal,Levante,29,GK,21,1890,-,-,-,-,1.3,-,-,-,6.82
Joel Robles,Real Betis,29,GK,5,450,0.2,-,-,-,1.2,-,-,-,6.81
Djené Dakonam,Getafe,27,D(C),34,2981,1.6,2.2,1.5,0.9,4.4,0.5,0.3,-,6.81
Igor Zubeldia,Real Sociedad,22,DMC,29(4),2552,1.8,1.4,1.1,-,1.7,1,0.2,-,6.81
Marcelo,Real Madrid,31,D(L),21(2),1841,1.5,0.7,0.8,0.3,0.6,1,0.1,-,6.81
Alejandro Catena,Rayo Vallecano,24,Defender,2,177,2,4,2,0.5,4,-,1,-,6.81
Toni Villa,Real Valladolid,24,AM(L),21(5),1774,2,0.5,1.1,-,0.2,1,-,-,6.80
Sergi Enrich,Eibar,29,FW,30(5),2593,0.8,0.2,1.9,-,0.3,0.7,-,-,6.80
Munir El Haddadi,Sevilla,23,"AM(LR),FW",12(4),1045,1.1,0.4,1.1,0.1,0.5,0.3,-,-,6.80
Joseba Zaldua,Real Sociedad,27,D(R),25(1),2142,1.4,1.5,1.3,-,2.5,0.7,0.1,-,6.80
Ramiro Funes Mori,Villarreal,28,"D(C),DMC",29(2),2628,1.3,1.4,1,0.6,4.7,0.8,0.8,1,6.80
Manuel Morlanes,Villarreal,20,M(C),7(3),611,2.1,0.5,1.3,-,0.9,1.2,0.3,-,6.80
Borja García,Girona,28,AM(CL),30(3),2639,1.2,1.2,0.6,-,0.4,0.7,0.1,-,6.80
Dídac Vilá,Espanyol,30,D(L),27,2358,2.4,2,1.4,0.1,3,1,0.4,-,6.79
William Carvalho,Real Betis,27,DMC,26(4),2387,1.5,0.4,0.8,-,1,0.4,-,-,6.79
Sergi Guardiola,Real Valladolid,28,FW,17,1516,1.1,0.3,2.2,-,1,0.6,-,-,6.79
David Juncà,Celta Vigo,25,D(L),21,1758,2.6,1.7,1.2,0.4,2.1,0.9,0.3,-,6.79
Gerard Moreno,Villarreal,27,"AM(C),FW",25(10),2317,0.6,0.3,1.1,-,1.1,0.5,0.3,-,6.79
Abdoulaye Ba,Rayo Vallecano,28,D(C),25(1),2113,1.8,1.1,0.9,0.8,6,0.4,0.7,-,6.78
Lucas Olaza,Celta Vigo,24,D(L),10,898,2.9,0.8,0.7,0.1,1.3,0.4,0.6,-,6.78
Nemanja Maksimovic,Getafe,24,DMC,36,3211,2.1,2,0.5,0.1,0.8,1.1,0.4,-,6.78
Samuel Chukwueze,Villarreal,20,AM(CR),19(7),1711,0.7,0.4,0.8,-,-,0.8,0.1,-,6.78
Mario Suárez,Rayo Vallecano,32,M(C),11(3),1027,2.6,1,1.5,0.1,1.2,0.9,0.2,-,6.78
Marco Asensio,Real Madrid,23,AM(CLR),19(11),1779,0.4,0.5,0.6,-,0.1,0.7,-,-,6.78
Kenneth Omeruo,Leganes,25,D(C),27(1),2434,1.8,1.3,0.6,0.4,5.6,0.3,0.4,-,6.78
Sergi Darder,Espanyol,25,"DMC,M(L)",32(2),2718,1.8,0.6,0.9,0.1,0.7,1.3,0.1,-,6.78
Raphael Varane,Real Madrid,26,D(C),31(1),2757,1,1,0.3,0.7,4.3,0.1,0.3,-,6.78
Adrián Embarba,Rayo Vallecano,27,"AM(LR),FW",27(9),2291,1.5,0.8,1.2,0.1,0.3,1.1,0.1,-,6.78
Cristian Tello,Real Betis,27,M(LR),13(16),1560,1.1,0.6,0.2,-,0.3,0.6,-,-,6.78
Tomás Pina,Deportivo Alaves,31,M(C),27(1),2343,2.3,1.5,2.1,-,1.4,1,0.1,-,6.77
Rubén Duarte,Deportivo Alaves,23,D(L),33,2777,2.2,1.7,1.1,0.3,3.3,0.9,0.4,-,6.77
Carlos Soler,Valencia,22,M(CR),27(4),2466,1.3,0.6,1.7,-,1,1.6,0.2,1,6.77
Mikel Vesga,Leganes,26,DMC,23(3),2075,1.9,1.5,1.2,-,1,2.4,0.2,-,6.77
Bernardo Espinosa,Girona,29,D(C),31,2729,0.6,1.3,1.1,0.8,6.3,0.3,1,-,6.77
Vinícius Júnior,Real Madrid,18,AM(L),9(9),864,0.6,0.4,0.7,-,-,0.7,0.1,-,6.77
Víctor Laguardia,Deportivo Alaves,29,D(C),36,3240,1.3,1.5,0.7,0.8,6.2,0.3,0.5,1,6.76
Raúl García,Girona,30,D(CL),10,854,2.1,1.1,1.1,0.6,2.9,0.5,0.4,-,6.76
Dani Ceballos,Real Madrid,22,M(CL),13(10),1248,1.4,0.7,0.7,-,0.2,0.9,-,-,6.76
Mauro Arambarri,Getafe,23,DMC,32(1),2687,1.8,0.9,2,0.1,1,1.6,0.3,1,6.76
David Soria,Getafe,26,GK,37,3330,-,-,-,-,1.2,-,-,-,6.76
Keylor Navas,Real Madrid,32,GK,10,900,-,0.1,-,-,0.6,-,-,-,6.76
Jason,Levante,24,M(R),26(4),2333,1.5,1.5,0.9,0.1,0.8,1.7,0.1,-,6.76
Juanpe,Girona,28,D(C),31(2),2769,1.5,1.7,1.2,0.5,4,0.6,0.5,-,6.76
Jorge Pulido,SD Huesca,28,D(C),32,2790,2,1.5,1.6,0.5,4.7,0.6,0.6,1,6.75
Asier Illarramendi,Real Sociedad,29,M(C),20(3),1822,1.7,1.3,1.5,-,1.9,1.3,0.4,-,6.75
Diego Llorente,Real Sociedad,25,"D(C),DMC",20(1),1755,1.2,1.2,1,0.8,3.8,0.6,0.7,1,6.74
Álvaro Odriozola,Real Madrid,23,D(R),14,1180,2,0.8,1.1,0.5,0.9,0.3,0.1,-,6.74
Willian José,Real Sociedad,27,FW,28(3),2374,0.2,-,1.1,-,0.9,0.2,0.2,-,6.74
Brahim Díaz,Real Madrid,19,AM(L),5(4),378,1,-,0.4,-,-,0.6,-,-,6.74
Christian Rivera,SD Huesca,21,M(C),19(3),1694,1.7,1.4,0.8,-,1.2,0.6,0.2,-,6.74
Denis Cheryshev,Valencia,28,"AM(L),FW",19(8),1709,1.7,0.6,1.6,-,0.4,0.7,0.1,-,6.74
Unai Bustinza,Leganes,27,D(CR),24(1),2029,1.6,2.1,1.2,0.5,4.2,0.6,0.5,-,6.74
Fernando Pacheco,Deportivo Alaves,27,GK,35,3150,-,-,-,-,1.1,-,-,-,6.74
Daniel Wass,Valencia,30,"D(LR),M(CLR)",26(6),2356,1.1,1.1,0.9,0.1,1.3,0.7,0.1,1,6.74
Ibai Gómez,Deportivo Alaves,29,AM(LR),17(1),1457,0.8,0.4,0.1,-,0.8,0.7,-,-,6.74
Álex Moreno,Rayo Vallecano,26,"D(L),M(L)",36,3140,1.8,1.1,1.1,0.5,2.2,0.7,0.3,-,6.73
Néstor Araújo,Celta Vigo,27,D(C),30(2),2682,1.3,1.1,0.5,0.6,4.6,0.1,0.7,-,6.73
Rodrigo Ely,Deportivo Alaves,25,D(C),5,431,1.6,1.4,1.4,0.6,5.4,0.4,1.4,-,6.73
Fernando Calero,Real Valladolid,23,D(C),35(1),3130,1.4,1.5,1,0.5,4.6,0.4,0.9,-,6.73
Andrés Fernández,Villarreal,32,GK,6,540,0.2,-,-,-,1,-,-,-,6.73
Gabriel Mercado,Sevilla,32,D(CR),19(4),1738,1.5,1.1,1.4,0.3,3,0.8,0.5,-,6.73
Alejandro Gálvez,Rayo Vallecano,30,"D(C),M(C)",17,1418,2.2,2.6,1.3,1.1,4.1,0.8,0.1,-,6.73
Enis Bardhi,Levante,23,AM(CL),31(5),2842,1.9,0.9,1.7,-,0.9,1.6,0.1,-,6.73
Yassine Bounou,Girona,28,GK,32,2862,-,-,-,-,0.5,0.1,-,1,6.73
Raúl Navas,Real Sociedad,31,D(C),15(1),1311,1.4,1.3,0.6,0.7,3.8,0.5,0.6,-,6.72
Alfonso Pedraza,Villarreal,23,"D(L),M(L)",22(12),2089,1.7,0.9,1.2,0.1,1.3,1.2,0.2,-,6.72
Aitor Fernández,Levante,28,GK,16,1440,0.1,0.1,-,-,1,-,-,-,6.72
Roberto Santamaría,SD Huesca,34,GK,20,1800,-,0.1,-,-,0.7,-,-,-,6.72
David López,Espanyol,29,"D(C),DMC",21,1820,1.3,1.3,0.9,0.9,3.1,0.6,0.6,1,6.72
Diego López,Espanyol,37,GK,38,3420,-,0.1,-,-,0.5,-,-,-,6.72
Iván Ramis,Eibar,34,D(C),20(1),1682,1.1,0.9,0.5,1.2,3,0.3,0.2,-,6.72
Pablo Fornals,Villarreal,23,M(CLR),28(7),2483,1.4,0.7,0.9,-,0.5,1.1,0.1,-,6.71
Thibaut Courtois,Real Madrid,27,GK,27,2430,-,0.1,-,-,0.3,0.1,-,-,6.71
Santi Mina,Valencia,23,"AM(LR),FW",23(7),1860,0.6,0.1,1.3,-,0.6,0.7,0.1,-,6.71
Vasyl Kravets,Leganes,21,M(L),6,484,2.7,0.7,1.8,-,1.3,1.2,0.2,-,6.71
Míchel,Real Valladolid,30,M(CR),27(8),2554,1.7,1.2,1.2,-,0.7,1.6,0.1,-,6.71
Mario Gaspar,Villarreal,28,"D(CR),M(R)",30(1),2602,2,1.4,1.6,0.3,2.7,0.6,0.4,-,6.71
Kiko Olivas,Real Valladolid,30,D(C),35,3102,1.5,1.3,0.5,0.5,4.7,0.7,0.5,-,6.71
Sidnei,Real Betis,29,D(C),20(4),1743,2,1.7,0.6,0.5,2.1,0.7,0.3,-,6.71
Joris Gnagnon,Sevilla,22,D(C),4(3),445,1.6,1.4,1.1,0.1,2.1,0.4,0.3,-,6.71
Sergi Gómez,Sevilla,27,D(CR),31(1),2766,1.5,1.3,0.9,0.5,4,0.3,0.6,-,6.70
Santiago Comesaña,Rayo Vallecano,22,DMC,23(2),2032,2.2,1.2,1.1,0.1,1.6,1.6,0.2,-,6.70
Anaitz Arbilla,Eibar,32,D(CLR),22(3),1950,1.2,1.8,0.6,1.3,3.6,0.4,0.2,-,6.70
Charles,Eibar,35,FW,17(17),1736,0.2,0.1,1.1,0.1,0.4,0.3,-,-,6.70
Yangel Herrera,SD Huesca,21,DMC,14(2),1158,3,0.9,2,0.2,1.8,1.3,0.1,-,6.70
Moi Gómez,SD Huesca,25,M(CLR),35(1),3061,1.2,0.8,1.3,-,0.7,1,0.1,-,6.70
Paulo Oliveira,Eibar,27,D(C),24(4),2243,1.8,1.3,0.7,1.5,4.1,0.6,0.4,1,6.70
Neto,Valencia,29,GK,34,3060,0.1,-,-,-,0.6,-,-,-,6.70
Pablo Hervías,Eibar,26,Midfielder,2(1),180,0.3,-,0.7,-,-,1.3,-,-,6.69
Juanfran,Atletico Madrid,34,D(R),18(4),1609,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,6.69
Óscar Plano,Real Valladolid,28,"AM(CLR),FW",30(3),2697,1.9,0.7,2.1,-,0.6,1,0.1,-,6.69
Xabier Etxeita,SD Huesca,31,D(C),30(1),2678,1.5,1.3,1.1,0.9,5.2,0.7,0.8,1,6.69
Marc-André ter Stegen,Barcelona,27,GK,35,3150,-,0.1,-,-,0.4,0.1,-,-,6.69
Manu García,Deportivo Alaves,33,DMC,25(9),2327,2.4,0.7,1.8,-,1.8,1.6,0.2,1,6.68
Nélson Semedo,Barcelona,25,D(R),20(6),1602,1.5,0.8,0.8,0.1,0.7,0.2,0.3,-,6.68
Pablo Ínsua,SD Huesca,25,D(C),10,779,2.3,1.2,1.6,0.9,3.9,0.7,-,-,6.68
Toño,Levante,29,"D(L),M(L)",21,1767,0.8,0.7,0.5,0.1,1.3,0.5,0.2,1,6.68
