Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Roberto Firmino,Hoffenheim,27,"M(CLR),FW",29(4),2477,5,2,2,1.3,3.1,1.3,0.2,2.6,1.4,7.21
Nikolce Noveski,Mainz 05,40,D(C),32,2880,2,-,0.3,0.1,0.4,0.4,0.1,0.3,0.4,7.20
Jermaine Jones,Schalke 04,37,"D(C),M(C)",23(2),2018,1,5,1.4,1,1.2,2.3,0.1,1.6,0.6,7.20
Zdenek Pospech,Mainz 05,40,D(R),32(1),2829,1,3,0.5,0.7,1.2,0.8,-,0.8,0.7,7.20
Dong-Won Ji,Augsburg,28,"AM(CLR),FW",17,1495,5,-,2.4,1.4,1.5,1.3,0.1,1.9,0.9,7.19
Emre Can,Bayern Munich,25,"D(CLR),DMC",2(2),218,1,-,1.3,1,0.8,1,0.3,1.8,0.8,7.19
Nicolai Müller,Mainz 05,31,"M(CLR),FW",26(6),2376,8,5,1.3,0.9,2.2,1.9,0.6,2.8,1,7.18
Holger Badstuber,Bayern Munich,30,D(CL),12,983,-,1,0.4,0.8,0.4,0.7,-,0.5,0.1,7.18
Ibrahim Afellay,Schalke 04,33,M(CLR),8(2),632,2,-,2,0.6,2.8,1.6,0.4,1.8,0.4,7.18
Arthur Boka,VfB Stuttgart,36,"D(L),M(C)",23(2),2017,1,1,0.7,0.6,1.8,2,-,1.2,0.4,7.18
Rafael van der Vaart,Hamburger SV,36,M(C),27,2292,5,9,2.3,2.3,0.8,2.1,0.3,2,0.9,7.18
Hiroshi Kiyotake,Nuernberg,29,AM(CLR),30(1),2564,4,9,1.1,2.7,1.8,1.5,0.1,2.2,1,7.18
Neven Subotic,Borussia Dortmund,30,D(C),25,2241,3,-,0.9,0.3,0.2,0.9,-,0.2,0.2,7.17
Cedrick Makiadi,Freiburg,35,M(C),26(3),2273,3,2,1.1,0.7,1.9,2.8,0.3,1.8,0.8,7.17
Sebastian Rode,Eintracht Frankfurt,28,"D(R),M(C)",33,2915,-,-,0.9,1,1.5,2.1,0.1,1,0.8,7.17
Jérôme Boateng,Bayern Munich,30,D(CR),25(1),2245,2,2,0.3,0.3,0.2,1,-,0.1,0.2,7.17
Benedikt Höwedes,Schalke 04,31,D(CLR),32,2880,-,1,0.7,0.3,0.7,1.2,-,0.4,0.4,7.16
Jan Rosenthal,Freiburg,33,"M(C),FW",18(2),1478,4,3,1.7,1.2,1.8,1.3,0.4,1.8,1.3,7.16
Michael Mancienne,Hamburger SV,31,"D(CLR),M(C)",21,1757,-,-,0.1,-,0.2,0.3,-,0.2,0.2,7.16
Ricardo Rodríguez,Wolfsburg,26,"D(CL),M(L)",19(5),1718,-,5,0.8,1.2,1.1,1.3,0.1,1.1,0.4,7.15
Pavel Krmas,Freiburg,39,D(C),16(1),1335,2,-,0.4,0.2,0.2,1.1,0.2,0.1,0.4,7.15
Mame Biram Diouf,Hannover 96,31,"M(LR),FW",24(4),2157,12,7,2.1,0.9,0.4,2,0.6,1.5,1.4,7.14
Jaroslav Drobny,Hamburger SV,39,GK,2,180,-,-,-,-,-,-,-,-,-,7.14
Elkin Soto,Mainz 05,38,M(C),24(4),2040,1,2,0.8,0.9,1.5,0.8,-,1.6,1.1,7.14
Mitchell Langerak,Borussia Dortmund,30,GK,3,270,-,-,-,-,-,0.3,-,-,-,7.13
Luiz Gustavo,Bayern Munich,31,"D(C),M(C)",16(6),1464,4,1,0.6,0.3,0.7,1.7,-,1.4,0.3,7.13
Aleksandar Ignjovski,Werder Bremen,28,"D(LR),M(CL)",17(3),1552,1,2,0.7,0.5,1.1,2.1,-,1.1,0.8,7.13
Ja-Cheol Koo,Augsburg,30,M(CLR),18(3),1601,3,2,1.9,1.5,2.3,1.3,0.1,2.5,0.9,7.12
Dante,Bayern Munich,35,D(C),29,2610,1,1,0.6,0.1,0.3,0.7,-,0.3,0.2,7.12
Heurelho Gomes,Hoffenheim,38,GK,9,774,-,-,0.1,-,0.2,0.2,-,-,-,7.12
Timm Klose,Nuernberg,31,D(C),32,2800,2,1,0.4,0.1,0.4,1.3,0.1,0.3,0.3,7.12
Javier Pinola,Nuernberg,36,D(CL),27(1),2464,-,1,0.8,0.6,0.7,1.5,-,0.4,0.6,7.12
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",15(5),1334,1,-,0.4,0.4,0.6,0.7,-,0.8,0.4,7.11
Georg Niedermeier,VfB Stuttgart,33,D(C),25(2),2240,1,1,0.4,0.1,0.1,1.3,-,0.1,0.2,7.11
Michel Bastos,Schalke 04,35,"D(L),M(CLR)",14,1079,4,1,2.8,1,2.1,0.7,0.4,1.8,1.1,7.11
Fallou Diagne,Freiburg,29,"D(CR),DMC",29(1),2449,1,1,0.3,0.2,0.9,0.6,0.1,0.6,0.5,7.11
Anderson,Eintracht Frankfurt,31,D(C),28,2492,1,2,0.3,0.1,0.5,0.7,0.1,0.3,0.2,7.11
Christian Gentner,VfB Stuttgart,33,M(CLR),34,3033,5,1,1.3,1.3,0.7,1.6,0.1,1.2,0.7,7.11
André Hahn,Augsburg,28,"AM(R),FW",12(4),1116,-,3,1.7,1.1,0.6,1.6,0.3,1.4,0.9,7.10
Vieirinha,Wolfsburg,33,"D(R),M(LR)",22(5),1978,1,4,1.7,1.1,1.3,2,0.3,1.4,1,7.10
Joel Matip,Schalke 04,27,D(C),32,2873,3,-,0.4,-,0.6,1,-,0.3,0.2,7.09
Alexandru Maxim,VfB Stuttgart,28,AM(CL),8(3),680,1,1,1.1,2.4,1.3,1.3,0.3,1.5,1.7,7.08
Sebastian Langkamp,Augsburg,31,D(C),11,990,-,-,0.3,0.1,0.3,1.5,-,0.2,0.2,7.08
Sotirios Kyrgiakos,Wolfsburg,39,"D(L),DMC",1(1),129,-,-,0.5,-,0.5,2.5,-,-,-,7.07
Jan-Ingwer Callsen-Bracker,Augsburg,34,D(C),23(1),2062,2,1,1,0.4,0.3,0.9,-,0.5,0.4,7.07
Lars Stindl,Hannover 96,30,"M(CR),FW",17(1),1513,2,3,1.2,1.2,1.4,1.5,0.2,2,1.2,7.07
Jan Kirchhoff,Mainz 05,28,"D(C),DMC",9(9),1103,-,1,0.6,0.4,0.4,0.6,0.2,0.4,0.2,7.06
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",29,2490,-,1,0.9,1.3,0.3,1.3,0.1,0.9,0.4,7.05
Simon Rolfes,Bayer Leverkusen,37,M(C),26(4),2319,3,2,1.1,0.8,1,0.7,0.1,1,0.5,7.05
Mensur Mujdza,Freiburg,35,D(R),21(2),1876,-,1,0.3,0.6,0.9,0.7,-,0.7,0.7,7.04
David Abraham,Hoffenheim,32,D(C),12,1024,-,-,0.4,0.3,0.3,1.1,-,0.1,0.3,7.04
Daniel Van Buyten,Bayern Munich,41,D(C),11(2),1066,-,-,0.8,-,-,0.3,0.1,0.1,0.3,7.04
Zlatko Junuzovic,Werder Bremen,31,M(CLR),28(2),2466,3,2,0.9,1,0.8,2.4,0.1,1.3,0.8,7.04
Paul Verhaegh,Augsburg,35,"D(R),M(R)",16(1),1472,-,1,0.2,0.9,1.1,0.8,-,0.5,0.2,7.03
Raffael,Schalke 04,34,"AM(CL),FW",7(9),809,2,5,1.7,1.5,1.8,1.3,0.1,1.2,0.8,7.03
Carlos Zambrano,Eintracht Frankfurt,29,D(C),30,2646,-,-,0.1,0.2,0.4,2.4,-,0.3,0.3,7.03
Dennis Diekmeier,Hamburger SV,29,"D(R),M(R)",31(1),2843,-,4,0.3,1.3,1.1,1.3,-,1,0.6,7.03
Jan Polák,Wolfsburg,38,M(C),26(1),2213,1,2,0.5,0.5,0.8,1.7,-,1.3,0.8,7.02
Son Heung-Min,Hamburger SV,26,"M(CLR),FW",31(2),2703,12,2,2.4,0.8,1.3,1.3,0.8,1.5,1.1,7.02
Gotoku Sakai,VfB Stuttgart,28,"D(LR),DMC,M(R)",27,2404,-,-,0.1,0.7,0.9,1,-,0.9,0.9,7.02
Per Nilsson,Nuernberg,36,D(C),29,2564,6,-,0.8,0.1,0.1,0.4,-,0.1,0.2,7.02
Felipe Santana,Borussia Dortmund,33,"D(C),DMC",15(6),1464,1,-,0.6,-,0.2,0.4,-,0.2,0.2,7.02
Takashi Inui,Eintracht Frankfurt,31,AM(CLR),33,2649,6,5,2.6,0.8,2,0.8,1,2.5,1.1,7.01
Alexander Manninger,Augsburg,42,GK,12,1080,-,-,-,-,-,0.2,-,-,-,7.01
Nils Petersen,Werder Bremen,30,FW,30(4),2749,11,5,2.5,0.8,0.7,0.7,0.4,1.1,1.8,7.00
Johan Djourou,Hannover 96,32,D(C),14,1205,-,-,0.1,0.1,0.5,0.5,0.1,0.4,0.1,7.00
Tony Jantschke,Borussia M.Gladbach,29,"D(CR),DMC",31,2733,1,1,0.2,0.3,0.5,1.5,-,0.9,0.3,7.00
Júnior Díaz,Mainz 05,35,D(CL),15(3),1312,1,2,0.2,0.7,0.6,1.2,0.2,0.9,0.6,7.00
Boris Vukcevic,Hoffenheim,29,"M(CR),FW",4(1),361,1,-,0.8,0.4,1.4,1,0.8,2,1,7.00
Sascha Mölders,Augsburg,34,FW,23(1),1883,10,-,2.5,1.2,0.4,1.8,0.3,1.3,1.5,7.00
Niko Bungert,Mainz 05,32,D(C),8,657,-,-,0.6,0.3,-,1.4,-,0.3,-,6.99
Mario Gomez,Bayern Munich,33,FW,9(12),897,11,1,1.8,0.3,0.3,0.4,0.7,0.8,0.8,6.98
Zhi-Gin Lam,Hamburger SV,28,D(L),4,340,-,-,0.5,1.3,1.5,1.3,-,0.5,0.8,6.98
Raphael Schäfer,Nuernberg,40,GK,31,2746,-,-,-,-,0.1,0.2,-,-,-,6.97
Ádám Szalai,Mainz 05,31,FW,26(3),2406,13,3,2,0.8,1.2,2,1.6,3.5,2,6.97
Lumpi,Fortuna Duesseldorf,34,M(CLR),26(2),2272,1,4,1.3,0.6,0.9,2,0.1,1.3,1.1,6.97
Álvaro Domínguez,Borussia M.Gladbach,30,D(CL),30,2700,2,-,0.4,0.1,-,0.9,0.1,0.1,0.1,6.97
Robbie Kruse,Fortuna Duesseldorf,30,"AM(CLR),FW",29(1),2561,4,7,1.2,1.1,1.7,3.5,0.6,2.7,1.8,6.96
Jonas Hofmann,Borussia Dortmund,26,AM(CLR),2(1),170,-,1,0.7,1.3,1.3,0.7,-,1.3,1,6.96
Mateo Pavlovic,Werder Bremen,29,D(C),3(1),316,-,-,0.8,0.3,-,0.5,-,-,0.3,6.96
Håvard Nordtveit,Borussia M.Gladbach,29,"D(CR),DMC",30(1),2576,1,4,0.8,0.9,1.2,0.7,-,1.3,0.6,6.95
Ömer Toprak,Bayer Leverkusen,29,D(C),26,2233,1,1,0.3,0.1,0.3,0.8,-,0.4,0.1,6.95
Marc-André ter Stegen,Borussia M.Gladbach,27,GK,34,3047,-,-,-,0.1,0.1,0.3,-,-,-,6.95
Sebastian Rudy,Hoffenheim,29,"D(R),M(CR)",21(2),1768,-,2,0.6,1,0.9,1.8,-,1,0.4,6.94
Adam Bodzek,Fortuna Duesseldorf,33,"D(C),DMC",29,2486,2,1,0.6,0.2,0.3,1.7,-,0.6,0.5,6.94
Ron-Robert Zieler,Hannover 96,30,GK,34,3060,-,-,-,-,-,0.4,-,-,-,6.94
Sebastian Kehl,Borussia Dortmund,39,M(C),19(3),1504,-,1,0.4,0.6,0.4,0.7,0.1,0.6,0.5,6.94
Mehmet Ekici,Werder Bremen,29,M(CL),6(3),469,2,-,1.9,1.4,1.3,2,0.1,1.8,0.2,6.94
Ragnar Klavan,Augsburg,33,D(C),29(1),2572,-,-,0.3,0.2,0.8,0.3,-,0.2,0.2,6.93
Matthias Ginter,Freiburg,25,"D(CR),DMC",21(2),1949,1,-,0.4,0.2,0.3,0.6,-,0.3,0.3,6.93
Cristian Molinaro,VfB Stuttgart,35,"D(L),M(L)",19(6),1769,-,1,0.2,0.6,0.9,1,0.1,0.5,0.8,6.93
Timothy Chandler,Nuernberg,29,"D(R),M(LR)",29(1),2530,1,3,0.4,0.4,1,1.2,0.1,0.9,0.7,6.92
Sidney Sam,Bayer Leverkusen,31,M(CLR),10(12),961,5,2,1.6,1.1,1.5,0.8,0.3,2.2,0.9,6.92
Christian Fuchs,Schalke 04,33,"D(CL),M(L)",23(6),2144,-,5,0.7,1.2,0.3,0.6,-,0.5,0.3,6.92
Marko Arnautovic,Werder Bremen,30,"AM(CLR),FW",21(5),1968,5,6,2.6,1.1,1.7,0.8,0.6,1.6,1.5,6.92
Wolfgang Hesl,Greuther Fuerth,33,GK,17,1530,-,-,-,-,-,0.2,-,-,-,6.92
Matthieu Delpierre,Hoffenheim,38,D(C),22(1),1925,1,1,0.2,0.2,0.3,0.3,-,0.1,0.1,6.92
Stelios Malezas,Fortuna Duesseldorf,34,D(C),21,1885,-,-,0.1,0.1,0.2,0.2,-,0.2,0.1,6.91
Martin Harnik,VfB Stuttgart,32,"M(LR),FW",29(1),2511,5,4,2.1,0.8,1.2,1.7,1,1.4,1.8,6.91
Michael Parkhurst,Augsburg,35,D(CLR),1(1),137,-,-,1,0.5,1.5,0.5,-,0.5,0.5,6.91
Jan Morávek,Augsburg,29,M(C),16(5),1294,1,2,0.9,1,0.9,0.8,-,1.6,0.9,6.91
Julian Schuster,Freiburg,34,"D(C),M(C)",31,2688,1,3,1.1,1,0.4,1.4,-,1.2,0.7,6.90
Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",30(2),2505,6,5,1.3,1,1.8,1.7,0.9,1.7,1.2,6.90
Claudio Pizarro,Bayern Munich,40,"AM(C),FW",7(13),769,6,7,1.7,0.8,0.8,0.7,0.4,1.3,0.5,6.90
Oliver Baumann,Freiburg,29,GK,34,3060,-,-,-,-,-,0.4,-,-,-,6.90
Rafinha,Bayern Munich,33,"D(CLR),M(R)",6(7),585,2,1,0.5,0.4,0.6,0.6,-,0.4,0.5,6.90
Sebastian Jung,Eintracht Frankfurt,29,D(R),32,2839,1,1,0.8,0.8,0.4,1.1,0.1,0.8,0.5,6.89
Sercan Sararer,Greuther Fuerth,29,"AM(CLR),FW",21(1),1787,1,-,1.4,0.8,3.5,1.7,0.3,3.5,1.6,6.89
Slobodan Rajkovic,Hamburger SV,30,D(C),6(7),648,-,-,0.4,0.2,0.2,0.5,-,0.2,0.2,6.89
Didier Ya Konan,Hannover 96,35,"M(R),FW",21(7),1991,7,2,2.1,0.7,1,1.6,0.4,2.1,1.2,6.89
Tobias Werner,Augsburg,33,AM(L),29(1),2223,5,5,2,1.5,0.5,1.4,0.6,1.6,0.8,6.89
Takashi Usami,Hoffenheim,27,AM(LR),15(5),1270,2,-,1.4,1.1,2.3,0.9,0.2,1.3,0.6,6.89
Ivica Olic,Wolfsburg,39,"AM(LR),FW",28(4),2433,9,6,1.6,0.8,1.3,0.9,1,2.5,1.3,6.89
Bernd Leno,Bayer Leverkusen,27,GK,32,2880,-,1,-,-,-,0.1,-,-,-,6.88
Abdul Rahman Baba,Greuther Fuerth,24,"D(L),M(L)",18(2),1632,-,-,0.2,0.5,0.9,1.2,0.2,1.2,0.6,6.88
Eugen Polanski,Mainz 05,33,M(C),9(3),719,-,3,1.2,0.5,1.3,0.9,0.2,1.4,0.6,6.88
William Kvist,VfB Stuttgart,34,DMC,21(2),1864,-,-,0.4,0.4,0.4,0.9,-,1.1,0.4,6.88
Sergio da Silva Pinto,Hannover 96,38,M(C),28(2),2457,2,1,1.5,0.7,0.5,1.6,-,0.8,0.5,6.88
Oka Nikolov,Eintracht Frankfurt,45,GK,8,696,-,-,-,-,0.1,-,-,-,-,6.88
Kevin Volland,Hoffenheim,26,"AM(CLR),FW",31(3),2698,6,7,1.5,1.3,1.5,2.4,1,2.3,1.9,6.88
Bo Svensson,Mainz 05,39,D(C),25,2149,-,1,0.1,0.3,0.1,0.6,-,0.1,0.2,6.88
Simon Kjaer,Wolfsburg,30,D(C),20(2),1686,2,1,0.2,0.3,0.2,0.5,-,0.3,0.3,6.88
Fabian Johnson,Hoffenheim,31,"D(LR),M(CLR)",30(1),2680,3,4,0.5,0.8,0.8,0.9,0.1,0.7,0.6,6.87
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",21,1873,1,3,0.3,0.8,0.9,0.9,-,0.7,0.4,6.87
Yohandry Orozco,Wolfsburg,28,Midfielder,1(1),127,-,1,1,1.5,3,0.5,-,3,1,6.87
Tolgay Arslan,Hamburger SV,28,M(C),19(6),1672,-,1,0.4,0.8,1.7,1.6,-,1.7,0.8,6.86
Manuel Neuer,Bayern Munich,33,GK,31,2790,-,-,-,-,-,0.2,-,-,-,6.86
Mergim Mavraj,Greuther Fuerth,33,D(C),32,2809,-,-,0.3,0.1,0.4,0.9,-,0.3,0.2,6.86
Marcel de Jong,Augsburg,32,"D(L),M(L)",14(6),1281,1,1,1.1,0.5,1.1,1,-,0.5,0.7,6.86
Klaas-Jan Huntelaar,Schalke 04,35,FW,26,2232,10,4,3,0.9,0.8,1.2,0.7,1.4,1.3,6.86
Heinrich Schmidtgal,Greuther Fuerth,33,D(L),16(2),1469,-,1,0.6,0.8,1.4,1.6,-,1.4,0.6,6.86
Steven Cherundolo,Hannover 96,40,D(R),20,1764,-,1,0.2,0.4,0.9,1.3,-,1,0.7,6.86
Matthias Ostrzolek,Augsburg,29,"D(L),DMC,M(L)",22(3),1963,-,2,0.4,0.6,0.7,1.6,-,0.6,0.3,6.86
Eljero Elia,Werder Bremen,32,"AM(LR),FW",22(2),1745,-,3,1,1.1,2.6,0.8,0.4,2.6,0.8,6.86
Radoslav Zabavník,Mainz 05,38,D(L),13(4),1153,-,1,0.1,0.4,0.9,0.4,0.1,0.8,0.5,6.85
Atsuto Uchida,Schalke 04,31,"D(R),M(R)",24,2035,1,2,0.1,0.5,0.5,1,0.3,1,0.8,6.85
Maximilian Arnold,Wolfsburg,25,M(CR),5(1),408,3,-,1.3,0.2,0.5,1.5,-,1,1.5,6.85
Thorben Marx,Borussia M.Gladbach,38,DMC,23,1998,2,2,0.7,0.3,0.9,1.5,-,1.2,0.5,6.85
Filip Daems,Borussia M.Gladbach,40,D(L),16(3),1494,1,-,0.1,0.3,0.6,0.8,-,0.9,0.6,6.84
Diego Contento,Bayern Munich,29,D(L),4(1),380,-,-,0.6,0.6,-,0.8,-,1,0.8,6.84
Edgar Prib,Greuther Fuerth,29,"D(L),M(CL)",25(2),2290,3,5,1.7,1.1,1,1.3,0.1,2.1,1.2,6.84
Dennis Aogo,Hamburger SV,32,"D(L),M(CL)",22(5),1963,2,4,1,1.1,0.6,0.9,0.3,0.8,0.6,6.84
Andreas Ivanschitz,Mainz 05,35,AM(CL),29(2),2301,7,5,2.2,1.5,0.9,1.2,0.1,1.6,1.2,6.84
Vedad Ibisevic,VfB Stuttgart,34,FW,30,2665,15,3,2.2,1,0.6,2.3,0.9,2.4,2.2,6.84
Leonardo Bittencourt,Borussia Dortmund,25,AM(CLR),2(3),221,1,1,0.4,0.4,1,1.6,0.4,1,0.4,6.84
Per Skjelbred,Hamburger SV,32,M(CR),15(3),1182,-,-,0.4,1.1,1.1,0.6,0.1,1.3,0.8,6.84
Konstantin Rausch,Hannover 96,29,"D(L),M(L)",25(5),2340,3,3,0.6,0.6,1.1,0.9,0.1,1.4,0.6,6.83
Granit Xhaka,Borussia M.Gladbach,26,M(C),15(7),1484,1,-,1,0.6,1.5,1,0.1,1.4,0.5,6.83
Marco Höger,Schalke 04,29,"D(CR),M(C)",15(7),1383,3,2,0.7,0.4,1,1,0.1,1.6,0.7,6.83
