Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Raba,Villarreal,23,AM(CR),14(7),1115,2,4,3,1,0.9,78.8,0.4,1,6.68
Cristian Tello,Real Betis,27,M(LR),16(16),1685,4,3,2,-,1.1,77.3,0.2,3,6.68
Carlos Sánchez,Espanyol,33,"D(C),M(C)",13(1),1123,-,-,3,-,0.3,82.3,1.9,-,6.68
Dídac Vilá,Espanyol,30,D(L),7(7),726,-,-,3,-,0.8,78,1,-,6.68
Jorge Molina,Getafe,37,FW,31(5),2793,7,4,10,-,1.8,59.2,2.9,1,6.68
Yassine Bounou,Girona,28,GK,30,2656,-,-,2,-,-,45.6,0.1,1,6.68
Martín Mantovani,Leganes,34,D(C),10(4),1019,1,-,3,-,0.4,77.5,2.6,1,6.68
Carlos Soler,Valencia,22,M(CR),27(6),2376,1,4,4,-,1.4,85,0.3,-,6.68
Mariano Barbosa,Villarreal,34,GK,12(1),1125,-,-,-,-,-,60.4,0.1,-,6.67
Wissam Ben Yedder,Sevilla,28,"AM(C),FW",18(7),1700,9,3,1,1,1.9,78.8,0.6,1,6.67
Vitorino Antunes,Getafe,32,D(L),31(3),2797,-,2,14,-,0.9,63.1,0.6,-,6.67
Sergi Gómez,Celta Vigo,27,D(CR),31(2),2682,1,-,3,-,0.5,88.1,1.9,1,6.67
Amath Ndiaye,Getafe,22,AM(L),36(1),2884,3,3,9,-,1.1,68,0.6,1,6.66
Denis Suárez,Barcelona,25,AM(CLR),4(14),585,2,2,1,-,0.7,84.6,0.1,-,6.66
Gustavo Cabral,Celta Vigo,33,D(C),20(6),1891,1,1,5,-,0.4,88.6,2.2,1,6.66
Rubén Sobrino,Deportivo Alaves,27,"AM(R),FW",15(13),1461,3,2,5,-,0.9,73,2.1,1,6.66
Íñigo Lekue,Athletic Bilbao,26,"D(LR),M(LR)",22(10),2104,-,1,3,-,0.6,76.5,0.8,-,6.66
Isaac Success,Malaga,23,"AM(LR),FW",7(2),496,-,1,-,-,0.9,59.4,0.3,1,6.66
Roberto Jiménez,Malaga,33,GK,34,3060,-,-,-,-,-,47.7,0.4,1,6.66
Eneko Bóveda,Athletic Bilbao,30,D(CR),6,523,-,1,1,-,-,71.7,1.3,-,6.65
Mathías Olivera,Getafe,21,"D(L),M(L)",1(2),102,1,-,-,-,0.3,34.5,2,-,6.65
Joel Campbell,Real Betis,27,"AM(LR),FW",2(6),209,2,1,1,-,0.9,88.8,-,-,6.65
Ivi,Levante,25,AM(L),17(12),1760,4,3,3,-,1.3,74,0.4,3,6.65
Alen Halilovic,Las Palmas,23,AM(CR),16(4),1307,2,1,1,1,1.9,81.1,0.2,-,6.64
Miguel Torres,Malaga,33,D(CLR),8,675,-,-,3,-,0.3,82.5,0.6,-,6.64
Pere Pons,Girona,26,DMC,30(1),2564,-,2,8,-,0.5,80.2,0.8,-,6.64
Ander Iturraspe,Athletic Bilbao,30,M(C),20(10),1904,-,-,7,-,0.2,83.3,1.4,-,6.64
Takashi Inui,Eibar,31,AM(CLR),31(3),2640,5,2,4,-,1.9,80.4,0.4,2,6.64
Barri,Getafe,23,Midfielder,1(1),112,-,-,-,-,0.5,71.4,1,-,6.64
Sergi Enrich,Eibar,29,FW,14(5),1331,3,1,2,-,1.7,67.9,3.4,-,6.63
Emmanuel Boateng,Levante,23,"AM(R),FW",10(15),1271,6,-,5,-,1.7,64.7,3,1,6.63
Matías Aguirregaray,Las Palmas,30,D(LR),14(1),1156,-,-,3,-,0.6,76.7,0.9,-,6.63
Dani Castellano,Las Palmas,31,D(L),23(1),2027,-,2,5,-,0.2,80.7,1.1,-,6.63
Daniele Bonera,Villarreal,38,D(CR),14(1),1191,-,1,4,1,0.1,86.9,1.2,-,6.63
David Zurutuza,Real Sociedad,32,M(CL),26(5),2249,-,2,2,-,0.5,85.8,1.1,-,6.63
Iván Cuéllar,Leganes,35,GK,35,3150,-,-,4,-,-,40.7,0.5,-,6.62
Yeray Álvarez,Athletic Bilbao,24,D(C),7(1),675,-,-,2,-,0.1,82.5,1.8,-,6.62
David Juncà,Eibar,25,D(L),10(5),902,-,2,3,-,0.2,73.4,0.3,-,6.62
Kike García,Eibar,29,FW,28(7),2467,8,1,5,-,2,72.4,3.1,3,6.62
Andrés Fernández,Villarreal,32,GK,3,226,-,-,-,-,-,58.3,0.7,-,6.62
Óscar Duarte,Espanyol,30,"D(C),DMC",11,990,-,-,1,-,0.3,78.8,3.1,-,6.62
Javi García,Real Betis,32,"D(C),DMC",27(5),2411,1,-,7,-,0.3,91.8,1.5,-,6.62
Paco Alcácer,Barcelona,25,"AM(R),FW",8(9),695,4,3,-,-,0.9,82.1,0.4,-,6.62
Iván Alejo,Eibar,24,AM(R),14(8),1109,1,3,5,-,0.6,69.3,0.6,-,6.62
Jesús Navas,Sevilla,33,"D(R),M(R)",20(6),1763,1,-,2,-,0.7,77,0.5,1,6.62
Sergio León,Real Betis,30,FW,23(8),1983,11,1,5,-,2.1,69.2,0.8,1,6.61
Mikel Rico,Athletic Bilbao,34,M(C),13(4),1170,-,-,2,-,0.8,81.9,0.4,-,6.61
Sergio Postigo,Levante,30,D(C),27(3),2426,1,-,6,-,0.2,80.3,0.9,-,6.61
Oier Olazábal,Levante,29,GK,26,2340,-,-,2,-,-,47.2,0.2,1,6.61
Pape Diop,Eibar,33,M(C),12(3),943,-,-,5,-,0.9,76,2.2,-,6.60
Iñigo Córdoba,Athletic Bilbao,22,AM(L),18(12),1461,1,1,3,-,0.6,71.4,0.5,1,6.60
Ander Capa,Eibar,27,"D(R),M(R)",25(8),2248,-,1,4,-,0.2,72.9,0.8,-,6.60
Costel Pantilimon,Deportivo La Coruna,32,GK,6,540,-,-,-,-,-,58.9,-,-,6.60
Charles,Eibar,35,FW,18(12),1581,8,1,5,1,1.5,68.8,2.4,1,6.60
Toño,Levante,29,"D(L),M(L)",12,1080,-,1,2,-,0.2,77.7,0.2,-,6.60
Diego Rolan,Malaga,26,"AM(CLR),FW",21(5),1945,5,-,-,-,1.4,81.5,0.4,-,6.60
Borja Lasso,Sevilla,25,Midfielder,1,54,-,-,-,-,-,74.3,-,-,6.60
Igor Zubeldia,Real Sociedad,22,DMC,16(9),1580,1,2,2,1,0.8,86,1.5,1,6.60
Adrián González,Malaga,31,M(CL),27(2),2344,3,-,9,1,1.2,80.6,2.3,-,6.60
Ignasi Miquel,Malaga,26,D(C),20,1775,-,-,5,1,0.5,72.7,2.3,-,6.59
Sébastien Corchia,Sevilla,28,"D(R),M(R)",9(3),824,-,1,4,-,0.4,80.2,1,-,6.59
Aythami Artiles,Las Palmas,33,D(C),2(1),183,-,-,-,-,-,85.3,1.7,-,6.59
Jonathan Calleri,Las Palmas,25,FW,34(3),3112,9,3,7,-,2.7,64.6,3.1,2,6.59
Luis Hernández,Malaga,30,D(CR),36,3240,-,1,8,-,0.1,80,1.3,1,6.59
Alejandro Robles,Malaga,20,Defender,1,90,-,-,-,-,-,65.4,2,-,6.59
Antonio Adán,Real Betis,32,GK,30,2700,-,2,4,-,-,67.4,0.2,2,6.59
Rubén Peña,Eibar,27,"D(R),M(L)",18(10),1730,1,-,1,-,0.4,71.6,0.5,-,6.59
Rafa Navarro,Real Betis,25,D(R),1(2),134,-,-,-,-,0.3,90.5,0.3,-,6.59
Jonás Ramalho,Girona,26,D(CR),25(1),2297,-,-,3,-,0.3,75,1.5,-,6.59
Mikel Vesga,Athletic Bilbao,26,DMC,11(1),810,1,1,6,-,0.6,82.3,1.8,1,6.58
Francisco Portillo,Getafe,29,M(CLR),28(5),2469,2,3,6,-,0.6,75,0.4,-,6.58
Erick Cabaco,Levante,24,D(C),12(2),1040,-,-,5,-,0.1,71.6,1.4,-,6.58
Fernando Navarro,Deportivo La Coruna,37,D(CL),12(4),1043,-,-,5,-,-,79.4,1.1,1,6.58
Jason,Levante,24,M(R),22(5),1795,1,2,2,-,1.2,69.9,0.7,1,6.58
David Timor,Girona,29,"D(C),M(C)",10(7),923,2,-,8,-,0.7,81.7,1.4,1,6.58
Mario Hermoso,Espanyol,24,D(C),22,1929,1,-,5,1,0.5,74.5,2.4,1,6.58
Enes Ünal,Villarreal,22,FW,11(12),1122,5,2,1,-,1.6,73.2,1.9,1,6.58
Gonzalo Escalante,Eibar,26,DMC,16(12),1562,1,-,3,-,0.9,73.9,1.7,-,6.57
Mauro Arambarri,Getafe,23,DMC,26(1),2135,1,1,8,1,0.8,70.3,0.7,-,6.57
Mubarak Wakaso,Deportivo Alaves,28,M(CLR),12(9),1099,-,1,7,-,0.5,75.1,0.8,-,6.57
Luis Muriel,Sevilla,28,"AM(CL),FW",17(12),1604,7,1,4,-,2,75.4,0.9,3,6.57
Dani Ceballos,Real Madrid,22,M(CL),4(8),397,2,-,-,-,0.6,93.6,-,1,6.57
Aday Benítez,Girona,31,M(LR),20(11),1834,2,-,10,-,1.1,78.3,1.2,-,6.57
Beñat Etxebarria,Athletic Bilbao,32,M(C),12(12),1116,-,2,3,-,0.5,84.5,0.3,1,6.56
David Simón,Las Palmas,30,D(R),6(5),718,-,-,3,-,0.3,81,0.6,-,6.56
Nabil El Zhar,Leganes,32,M(CLR),20(10),1983,2,2,2,-,1.5,78.6,0.5,-,6.56
Mauro Dos Santos,Leganes,29,D(C),10(4),981,-,-,3,-,0.1,76,1.5,-,6.56
Antonio Rukavina,Villarreal,35,"D(LR),M(R)",14(3),1270,-,-,5,-,0.1,83.4,0.5,-,6.56
Emre Colak,Deportivo La Coruna,28,M(CLR),17(9),1456,1,1,4,-,0.7,82.3,0.1,-,6.55
Gabriel Peñalba,Las Palmas,34,DMC,7,572,-,-,3,-,0.7,85.8,2,-,6.55
Facundo Roncaglia,Celta Vigo,32,D(CLR),17(4),1492,-,-,2,-,0.2,87.7,1.1,-,6.55
Ermedin Demirovic,Deportivo Alaves,21,Forward,2(1),181,1,1,-,-,2,55.2,1.3,-,6.55
Walter Montoya,Sevilla,25,AM(CR),1,77,-,-,-,-,1,69.6,1,-,6.55
Míchel Macedo,Las Palmas,29,D(R),26(2),2137,-,1,4,1,0.2,82.4,1.2,-,6.55
Guerrero,Leganes,28,FW,15(7),1438,4,3,3,-,1.4,76.5,1.9,3,6.55
Denis Cheryshev,Villarreal,28,"AM(L),FW",9(15),922,2,1,2,-,1.2,71.7,0.5,-,6.55
Álvaro Medrán,Deportivo Alaves,25,M(C),9(8),941,2,-,2,-,1,80.6,0.4,-,6.54
Marko Dmitrovic,Eibar,27,GK,36,3240,-,-,1,-,-,45.8,0.4,-,6.54
Andreas Pereira,Valencia,23,AM(CLR),12(11),1078,1,3,5,-,0.6,71.6,0.6,1,6.54
Emre Mor,Celta Vigo,21,AM(LR),4(19),652,1,2,4,-,0.5,73.3,-,-,6.54
Omar Ramos,Leganes,31,AM(LR),18(5),1458,-,1,3,-,0.4,78.9,0.7,-,6.54
Jordi Amat,Real Betis,27,"D(C),DMC",24(1),2052,-,-,6,2,0.3,90,1.2,-,6.53
Álvaro Odriozola,Real Sociedad,23,D(R),32(3),2918,-,4,2,1,0.2,88.5,0.1,-,6.53
Vitolo,Atletico Madrid,29,M(CLR),8(6),621,1,2,1,1,0.6,78.7,0.6,-,6.53
Nicola Sansone,Villarreal,27,"AM(LR),FW",5(13),627,5,1,1,-,0.8,78.7,0.1,-,6.53
Carlos Vela,Real Sociedad,30,"M(CLR),FW",2(11),375,1,-,-,-,0.8,82.8,0.5,-,6.53
Sergio Álvarez,Celta Vigo,32,GK,16(1),1475,-,-,-,-,-,65.6,0.5,2,6.53
Nemanja Maksimovic,Valencia,24,DMC,6(9),551,-,-,1,-,0.5,84.9,0.9,-,6.53
Kiko Casilla,Real Madrid,32,GK,10,900,-,-,-,-,-,75.3,0.2,-,6.53
Youssef En-Nesyri,Malaga,22,FW,16(9),1593,4,-,1,1,1.9,58.4,3.2,-,6.52
Sasa Lukic,Levante,22,DMC,12(4),996,-,1,4,-,0.1,85.2,0.8,-,6.52
Xabier Etxeita,Athletic Bilbao,31,D(C),5,378,1,-,2,-,0.8,84.5,1.2,-,6.52
Borja Mayoral,Real Madrid,22,FW,3(11),338,3,1,-,-,1.1,84.2,0.3,-,6.52
Esteban Granero,Espanyol,31,M(CLR),11(14),1226,1,2,5,-,0.5,84.3,0.5,-,6.51
Aleix García,Girona,22,DMC,7(13),844,1,-,3,-,0.6,84.3,0.5,1,6.51
Toni Lato,Valencia,21,D(L),9(7),799,-,1,4,-,0.1,78.7,0.6,-,6.51
Darko Brasanac,Leganes,27,"DMC,M(R)",13(10),1204,2,-,3,-,0.4,81.1,0.8,-,6.51
Kevin Gameiro,Atletico Madrid,32,FW,11(14),1119,7,2,-,-,0.8,77.8,0.4,-,6.51
Loïc Remy,Getafe,32,"M(LR),FW",6(5),459,3,-,2,1,1,70.3,1.9,1,6.50
Juanmi,Real Sociedad,26,"AM(CLR),FW",18(12),1491,8,2,3,-,1.3,81,0.4,-,6.50
Andreu Fontàs,Celta Vigo,29,"D(C),DMC",9(3),884,-,1,2,-,0.1,88.2,0.8,-,6.50
Javi Fuego,Espanyol,35,M(C),17,1347,-,-,6,-,0.4,79.1,1.7,1,6.50
Sergio García,Espanyol,36,"M(CLR),FW",14(19),1629,2,6,4,-,1.2,73.1,0.5,1,6.50
Sergio Rico,Sevilla,25,GK,23(1),2155,-,-,2,-,-,60.1,0.5,1,6.50
Chema Rodríguez,Levante,27,D(C),23(2),2017,1,1,8,1,0.3,77.4,1.2,-,6.50
Gorka Iraizoz,Girona,38,GK,8(1),765,-,-,1,-,-,48.8,-,-,6.50
Nicolás Gaitán,Atletico Madrid,31,M(CLR),1(5),217,-,-,-,-,1,78.5,0.7,-,6.49
Pedro Mosquera,Deportivo La Coruna,31,M(C),16(7),1399,-,2,7,-,0.5,80.5,1,-,6.49
David García,Las Palmas,37,D(CR),9(2),859,1,-,2,-,0.5,80.8,1.4,-,6.49
Riza Durmisi,Real Betis,25,"D(L),M(L)",23(1),2080,2,3,4,-,0.8,84.9,0.3,-,6.49
Shaquell Moore,Levante,22,D(R),5(1),425,-,-,-,-,0.5,75.3,0.3,-,6.49
Alexis Ruano,Deportivo Alaves,33,D(CLR),25(3),2184,1,-,6,-,0.5,76.3,1,-,6.49
Adrián Marín,Villarreal,22,D(L),2(1),233,-,-,1,-,-,85.4,0.7,-,6.48
Rubén Blanco,Celta Vigo,23,GK,22,1942,-,-,3,1,-,58.9,0.3,-,6.48
Aly Abeid,Levante,21,Defender,1,78,-,-,-,-,-,75,1,-,6.48
Michael Olunga,Girona,25,FW,4(10),428,3,1,-,-,1.2,68.8,1.4,1,6.48
Tana,Las Palmas,28,AM(CLR),16(8),1553,1,1,2,-,0.6,87.3,0.1,-,6.48
Keko,Malaga,27,M(R),15(6),1217,-,2,3,-,0.9,73.8,0.7,-,6.48
Francisco Molinero,Getafe,33,D(R),5(5),576,-,-,5,-,0.4,70.1,0.6,-,6.48
Rober Pier,Levante,24,"D(C),DMC",19(6),1905,-,-,4,-,0.3,82.3,0.7,-,6.48
Roger Martí,Levante,28,FW,10(7),963,3,2,4,-,1.6,71.6,0.6,-,6.48
Mehdi Lacen,Malaga,35,M(C),12(3),1062,-,-,2,-,0.3,84.9,1.1,-,6.48
Carles Planas,Girona,28,"D(L),M(L)",2(3),190,-,1,-,-,0.2,71.1,0.6,-,6.48
Raúl Albentosa,Deportivo La Coruna,30,D(C),19(1),1749,1,-,5,-,0.6,78.8,2.1,-,6.48
Javi Castellano,Las Palmas,31,DMC,17(6),1565,-,-,4,-,0.2,89.8,1.3,-,6.47
Diego González,Malaga,24,D(CL),17(1),1433,1,-,5,-,0.7,74.6,1.9,-,6.47
Oussama Tannane,Las Palmas,25,"AM(LR),FW",7(3),574,-,-,1,-,1.3,78.5,0.1,-,6.47
David Alba,Getafe,20,Midfielder,1,62,-,-,-,-,-,77.8,1,-,6.47
Johannes Geis,Sevilla,25,"D(C),DMC",7(7),670,-,1,-,-,0.4,84.9,0.4,-,6.47
Alberto Aquilani,Las Palmas,34,M(C),15(6),1298,-,-,4,-,0.6,84,0.6,-,6.47
Pedro López,Levante,35,"D(R),M(R)",19(3),1598,-,-,4,-,0.1,75.9,0.4,-,6.47
Fernando Torres,Atletico Madrid,35,FW,7(20),966,5,-,2,-,1.1,60.6,1.9,1,6.46
Michael Krohn-Dehli,Sevilla,36,M(CLR),5(8),533,1,1,-,-,0.4,85.4,0.1,-,6.46
Javier Eraso,Leganes,29,AM(C),31(3),2542,4,3,4,-,0.9,76.2,0.4,-,6.46
Nacho Gil,Valencia,23,AM(L),2(4),228,-,1,-,-,0.3,83.1,0.2,-,6.45
Eneko Bóveda,Deportivo La Coruna,30,D(CR),7(1),668,-,-,2,-,-,75.6,2.1,-,6.45
Marcos Llorente,Real Madrid,24,DMC,5(8),540,-,-,1,-,0.5,93.5,0.6,-,6.45
Juan Cruz,Malaga,19,Forward,0(1),6,-,-,-,-,-,100,-,-,6.45
Roque Mesa,Sevilla,30,DMC,4(3),342,-,-,2,-,0.1,91.4,0.1,-,6.45
Sandro Ramírez,Sevilla,23,"AM(LR),FW",7(6),715,-,1,-,-,1.8,81.5,0.3,-,6.45
Marc Navarro,Espanyol,23,D(R),10(9),1105,1,-,3,-,1.1,72.7,0.6,-,6.44
Anthony Lozano,Girona,26,Forward,4(10),465,1,-,-,-,1.1,67.2,1.6,-,6.44
José Manuel Jurado,Espanyol,33,M(CLR),20(9),1509,-,3,1,-,0.4,82.5,0.1,-,6.44
Adrián Diéguez,Deportivo Alaves,23,D(C),6,438,-,-,5,-,0.5,78.4,0.7,-,6.44
Dani Torres,Deportivo Alaves,29,DMC,14(4),1218,-,-,2,-,0.2,82.8,0.6,-,6.43
Bebé,Eibar,28,"AM(LR),FW",3(6),361,-,1,-,-,1,74,0.2,-,6.43
Mauricio Lemos,Las Palmas,23,D(C),14(2),1263,-,-,6,-,1,87.8,0.9,-,6.42
Gerónimo Rulli,Real Sociedad,27,GK,26,2340,-,-,3,-,-,74,0.1,-,6.42
Brais Méndez,Celta Vigo,22,AM(CR),12(8),951,1,1,-,-,1.1,80.3,0.4,-,6.42
Pedro Bigas,Las Palmas,29,D(CL),11(1),896,-,-,3,-,0.3,87.8,1,-,6.41
Burgui,Deportivo Alaves,25,AM(LR),12(11),1035,1,-,1,-,0.7,76.5,0.1,-,6.41
Jozabed Sánchez,Celta Vigo,28,M(C),18(6),1484,-,4,7,-,0.8,87,0.2,-,6.41
Roberto Soriano,Villarreal,28,AM(CL),11(11),1136,-,-,3,-,1,80.2,0.6,-,6.41
Sergio Sánchez,Espanyol,33,D(CR),1(1),102,-,-,1,-,0.5,70.4,1,-,6.41
Marc Roca,Espanyol,22,DMC,2(6),261,-,-,-,-,0.5,89.3,-,-,6.40
Gaku Shibasaki,Getafe,27,"M(C),FW",12(10),1004,1,-,2,-,0.5,74.7,0.3,-,6.40
Sergio Arribas,Leganes,23,Midfielder,0(1),22,-,-,-,-,-,90,-,-,6.40
Rubén Rochina,Levante,28,M(CLR),2(4),149,1,-,-,1,1.2,76.5,-,-,6.40
Luciano Vietto,Valencia,25,"AM(R),FW",5(9),524,2,1,1,-,0.4,79.5,0.2,-,6.39
Jon Serantes,Leganes,29,GK,1,90,-,-,-,-,-,34.4,-,-,6.39
Maxime Lestienne,Malaga,27,M(CLR),8(4),672,-,1,1,-,0.9,75,-,-,6.39
André Gomes,Barcelona,25,M(CLR),6(10),629,-,-,1,-,0.4,89.2,0.9,-,6.39
Enes Ünal,Levante,22,FW,7,597,1,1,-,-,1.1,74.3,2.1,-,6.38
Borja Valle,Deportivo La Coruna,26,Midfielder,3(14),475,3,2,1,-,0.9,76.5,0.5,-,6.38
Iván Rodríguez,Malaga,23,Defender,0(1),19,-,-,1,-,-,90.9,-,-,6.38
Javier Ontiveros,Malaga,21,AM(R),1(11),381,-,-,4,-,0.7,72.6,0.6,-,6.38
Adalberto Peñaranda,Malaga,22,"AM(L),FW",11(2),807,-,-,3,-,1.6,79.8,1.3,-,6.38
Aleix Vidal,Barcelona,29,"D(R),M(LR)",4(11),455,1,1,-,-,0.5,78,0.2,-,6.36
Nordin Amrabat,Leganes,32,"M(CLR),FW",17(13),1624,2,4,5,1,1.2,69.3,0.4,-,6.36
Alin Tosca,Real Betis,27,D(CL),5(1),424,-,-,-,-,0.3,86.8,1,-,6.36
Luciano Vietto,Atletico Madrid,25,"AM(R),FW",4(2),272,-,-,1,-,1.3,86.1,0.2,-,6.36
Álvaro Jiménez,Getafe,24,M(R),5(8),524,1,1,3,1,0.7,62.2,0.4,-,6.35
Florin Andone,Deportivo La Coruna,26,FW,16(13),1632,7,3,6,-,1.9,64.1,1.1,-,6.35
Álex Alegría,Levante,26,FW,8(1),632,-,-,1,-,1.6,68.9,3,-,6.35
Sulley Muntari,Deportivo La Coruna,34,M(C),6(2),409,-,-,3,-,0.5,72.3,1.4,-,6.35
Óscar Romero,Deportivo Alaves,26,"AM(CLR),FW",2(3),248,-,-,-,-,1.6,62.7,1.2,-,6.35
Hernán Pérez,Deportivo Alaves,30,M(LR),4(6),370,-,-,2,-,0.8,70.5,0.6,-,6.35
Alfred N'Diaye,Villarreal,29,"D(C),M(C)",1(1),100,-,-,-,-,-,88.9,1.5,-,6.35
Carles Gil,Deportivo La Coruna,26,AM(CR),6(4),478,-,1,-,-,1,87.3,-,-,6.34
Benito Ramírez,Las Palmas,23,Midfielder,1(3),165,-,-,-,-,0.3,65.5,0.3,-,6.34
Miguel Ángel Rubio,Getafe,21,Defender,0(1),28,-,-,-,-,-,30,3,-,6.34
Víctor Camarasa,Real Betis,25,M(CR),14(10),1253,1,-,2,-,0.9,86.8,0.4,-,6.34
Gerard Gumbau,Leganes,24,DMC,16(9),1436,1,-,8,-,0.7,78.9,0.8,-,6.33
Juanjo Narváez,Real Betis,24,Midfielder,4(3),305,-,-,-,-,0.4,91,0.3,-,6.32
Federico Valverde,Deportivo La Coruna,20,M(CL),12(12),1230,-,-,-,-,0.8,76.6,0.6,-,6.32
Rubén Pardo,Real Sociedad,26,M(C),3(3),222,-,1,-,1,0.2,80.3,0.5,-,6.32
Guilherme Arana,Sevilla,22,"D(L),M(L)",2(1),192,-,-,-,-,-,87,0.7,-,6.31
Mathieu Flamini,Getafe,35,M(C),6(2),482,-,-,1,1,0.1,67.8,1.5,-,6.31
Tito,Leganes,33,D(CLR),6(3),607,-,-,-,-,0.1,73.8,0.7,-,6.31
Momo,Las Palmas,36,AM(LR),8(5),676,-,1,3,-,0.5,83.2,0.3,-,6.31
Rubén Martínez,Deportivo La Coruna,35,GK,27(1),2477,-,-,3,-,-,56.3,0.2,-,6.30
Hernán Toledo,Las Palmas,23,AM(LR),6(9),617,-,1,2,-,0.2,72.2,-,-,6.30
Gerard Valentín,Deportivo La Coruna,25,Defender,2(1),158,-,-,-,-,0.7,71.8,0.7,-,6.30
Alberto López,Malaga,24,Defender,0(1),45,-,-,-,-,-,80,-,-,6.30
Hernán Santana,Las Palmas,28,DMC,4(3),351,-,-,1,-,0.9,90.3,1,-,6.30
Andoni Gorosabel,Real Sociedad,22,D(R),1(1),76,-,-,-,-,-,86.8,0.5,-,6.30
Augusto Fernández,Atletico Madrid,33,M(CR),1(4),105,-,-,1,-,0.2,81.7,0.4,-,6.29
Roger Martínez,Villarreal,25,FW,2(6),227,1,-,1,-,1.4,75,0.6,-,6.29
Álex Mozo,Leganes,24,Midfielder,0(1),45,-,-,-,-,-,77.8,1,-,6.29
Mujaid Sadick,Deportivo La Coruna,19,Defender,1(1),106,-,-,-,-,-,95,-,-,6.29
Nemanja Radoja,Celta Vigo,26,DMC,11(15),1099,-,1,3,-,0.2,86.1,0.7,-,6.29
Claudio Beauvue,Leganes,31,"AM(CLR),FW",17(11),1671,2,-,4,-,1.4,68.2,2.6,-,6.28
Christian Santos,Deportivo Alaves,31,FW,5(5),433,2,-,2,1,0.7,65.9,3.3,-,6.28
Naranjo,Leganes,24,AM(L),6(10),562,1,-,2,-,0.6,77.1,0.4,-,6.28
Raúl Lizoain,Las Palmas,28,GK,11,990,-,-,-,-,-,73.3,-,-,6.28
Rubén Castro,Real Betis,38,"AM(LR),FW",3(7),355,1,1,-,-,0.9,82.8,0.2,-,6.28
Christian Rivera,Eibar,21,M(C),2(5),241,-,-,-,-,0.1,84.8,0.1,-,6.27
Álex Mula,Malaga,22,Midfielder,7(4),562,-,-,1,-,1.5,81.3,0.3,-,6.27
Ferrán Torres,Valencia,19,M(R),2(11),302,-,1,-,-,0.2,69.4,0.4,-,6.26
Nacho Gil,Las Palmas,23,AM(L),8(6),730,-,-,1,-,0.5,80.9,0.6,-,6.25
Óscar Melendo,Espanyol,21,AM(CR),6(12),682,-,1,1,-,0.4,83.7,0.2,-,6.25
Erik Expósito,Las Palmas,23,FW,4(6),463,1,-,-,-,0.9,64,2.2,-,6.25
Juan Pablo Añor,Malaga,25,AM(CR),5(11),605,-,2,1,-,0.9,83.3,0.1,-,6.25
Cheick Doukouré,Levante,26,DMC,12(7),1021,1,-,4,-,1,82.8,0.8,-,6.24
Michael Krohn-Dehli,Deportivo La Coruna,36,M(CLR),10(1),734,-,-,2,-,0.7,85.8,0.4,-,6.24
Zakaria Bakkali,Deportivo La Coruna,23,AM(LR),10(13),906,-,-,5,-,1.1,84.7,0.2,-,6.24
Pape Diop,Espanyol,33,M(C),3(2),263,-,-,2,-,0.2,78.8,0.8,-,6.24
Andrés Prieto,Malaga,25,Goalkeeper,4,360,-,-,-,-,-,40.6,0.3,-,6.23
Javi Fuego,Villarreal,35,M(C),6(5),535,-,-,2,-,0.1,78.9,0.8,-,6.22
Olarenwaju Kayode,Girona,26,FW,2(10),377,-,1,2,-,0.6,64.8,0.4,1,6.22
Koke,Levante,23,Goalkeeper,2,91,-,-,-,1,-,48.1,-,-,6.22
Sergio Mora,Getafe,39,M(C),6(20),802,-,-,5,-,0.2,76.2,0.5,-,6.22
Imoh Ezekiel,Las Palmas,25,FW,5(5),468,-,-,-,-,0.7,83.6,0.3,-,6.22
Vicente Gómez,Las Palmas,30,DMC,17(8),1526,-,-,3,-,0.6,88,1.3,-,6.22
Dani Pacheco,Getafe,28,Forward,0(11),166,-,-,-,-,0.1,70,-,-,6.21
Robert Mazán,Celta Vigo,25,Defender,1(1),82,-,-,-,-,1,87.8,0.5,-,6.21
José Arnáiz,Barcelona,24,Forward,0(1),5,-,-,-,-,-,75,-,-,6.21
Armando Sadiku,Levante,28,FW,4(2),269,-,-,1,-,0.8,76.8,1.7,-,6.21
Nahuel Leiva,Real Betis,22,AM(LR),3(4),249,-,-,2,-,0.3,81.4,0.1,-,6.20
Enzo Zidane,Deportivo Alaves,24,Midfielder,1(1),71,-,-,-,-,-,56.7,-,-,6.20
Emanuel Cecchini,Malaga,22,DMC,1(2),29,-,-,2,-,0.3,81.3,-,-,6.19
Sergio Araujo,Las Palmas,27,FW,0(2),37,-,-,-,-,1,95,-,-,6.19
Moctar Sidi El Hacen,Levante,21,Midfielder,1(1),82,-,-,-,-,-,62.5,2,-,6.19
Sabin Merino,Athletic Bilbao,27,"AM(L),FW",4(9),372,-,-,1,-,0.6,68.5,0.9,-,6.18
Borja Bastón,Malaga,26,FW,8(12),978,2,-,2,-,1.4,74.7,1.3,-,6.18
Brown Ideye,Malaga,30,FW,8(5),733,1,-,2,-,0.8,69,1.8,-,6.18
Imanol Agirretxe,Real Sociedad,32,FW,2(9),224,-,-,-,-,0.5,65.5,0.7,-,6.18
Douglas Luiz,Girona,21,M(C),1(14),295,-,-,4,-,0.7,78,0.2,-,6.17
Luca Zidane,Real Madrid,21,Goalkeeper,1,90,-,-,-,-,-,92.3,1,-,6.17
