Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Ignacio Camacho,Malaga,29,"D(C),M(C)",25,2206,2,2,0.8,0.5,0.4,1.8,0.2,0.8,0.4,7.41
David Costas,Celta Vigo,24,D(C),1,90,-,-,-,-,-,-,-,-,-,7.40
Marcelo,Real Madrid,31,D(L),33(1),2931,2,7,0.7,1.5,1.6,1.1,0.1,0.6,0.9,7.39
Diego Godín,Atletico Madrid,33,D(C),34,3060,3,-,0.7,0.1,0.5,1,0.2,0.3,0.2,7.37
Daniel Parejo,Valencia,30,M(C),33(1),2929,11,5,1.6,1.2,0.9,2.4,0.1,1.3,0.9,7.37
Aritz Aduriz,Athletic Bilbao,38,FW,30(1),2586,18,4,2.8,0.5,0.7,1.8,1.2,2,2.5,7.37
Dani Alves,Barcelona,36,"D(R),M(CR)",29(1),2524,-,6,0.7,1.3,0.8,1.1,0.3,0.9,0.9,7.37
Denis Cheryshev,Villarreal,28,"AM(L),FW",18(8),1693,4,9,2.5,1.3,1.2,0.8,0.2,1.1,1.4,7.36
Isco,Real Madrid,27,"AM(CLR),FW",26(8),2341,4,9,1.3,1.6,2.6,1.7,-,1.7,1.1,7.35
Grzegorz Krychowiak,Sevilla,29,"D(C),M(C)",31(1),2717,2,1,1.1,0.2,0.4,1.6,0.1,0.7,0.6,7.33
Aritz Elustondo,Real Sociedad,25,D(CR),4,320,1,-,0.8,0.3,0.3,1.8,-,0.3,-,7.32
Vicente Iborra,Sevilla,31,M(C),24(2),2026,7,1,1.5,0.8,0.1,1.2,0.4,0.6,0.7,7.32
Koke,Atletico Madrid,27,M(CLR),33(1),2884,2,10,1.3,1.9,0.5,1.7,0.1,1.6,1,7.32
Rúben Vezo,Valencia,25,D(CR),6(1),554,-,-,0.4,-,0.3,1.3,-,-,-,7.28
Pablo Piatti,Valencia,30,M(LR),26(2),1913,7,6,1.1,1.9,1.1,1.2,0.1,1.3,1.8,7.27
José Antonio Reyes,Sevilla,35,M(CLR),15(4),1227,3,4,1.6,1.9,1.4,2.2,0.1,1.8,1.3,7.25
Sergio Busquets,Barcelona,30,DMC,29(4),2492,1,2,0.2,0.5,0.5,1.6,0.1,0.5,0.2,7.24
Adrián Marín,Villarreal,22,D(L),4,346,-,-,0.3,-,1.3,0.5,-,0.3,1,7.24
Shkodran Mustafi,Valencia,27,D(CR),33,2915,4,-,0.6,0.1,0.2,0.6,0.1,-,0.2,7.23
Jordi Alba,Barcelona,30,D(L),27,2335,1,3,0.7,1,0.8,0.9,0.1,0.3,1,7.22
Mario Mandzukic,Atletico Madrid,33,"M(L),FW",24(4),1945,12,5,2,0.8,0.3,1.5,0.4,0.9,1,7.22
Pepe,Real Madrid,36,D(C),25(2),2225,2,2,0.4,0.4,0.3,1.4,-,0.2,0.4,7.20
José Gayá,Valencia,24,D(L),32(3),2921,1,6,0.6,0.7,0.9,1.7,0.1,0.5,0.8,7.19
Aymeric Laporte,Athletic Bilbao,25,D(CL),33,2960,-,1,0.6,0.2,0.3,1.1,0.2,0.2,0.3,7.19
Mateo Musacchio,Villarreal,28,D(C),12(2),1135,3,-,0.4,0.1,0.5,0.8,-,0.4,0.7,7.18
Jesús Gámez,Atletico Madrid,34,D(LR),12(2),1080,-,-,0.5,0.6,0.5,1.8,-,0.4,0.4,7.18
Víctor Ruiz,Villarreal,30,D(C),24(1),2205,-,2,0.3,0.1,0.4,0.6,0.1,0.2,0.2,7.18
Adrián Embarba,Rayo Vallecano,27,"AM(LR),FW",9(5),833,3,3,1.6,0.8,1.1,1.1,0.4,1,0.8,7.18
Mikel San José,Athletic Bilbao,30,"D(C),DMC",23(5),2140,5,1,0.8,0.4,0.3,0.6,0.1,0.7,0.5,7.17
Sergio García,Espanyol,36,"M(CLR),FW",34(1),2986,14,9,2.3,1.5,1.8,1.9,0.4,3.2,2.5,7.17
Gabi,Atletico Madrid,35,M(C),32(2),2612,-,5,0.5,1.1,0.3,1.3,-,0.8,0.6,7.17
Nico Pareja,Sevilla,35,D(C),26,2280,1,1,0.3,0.3,-,0.8,-,0.3,0.3,7.16
Raphael Varane,Real Madrid,26,D(C),21(6),2033,-,-,0.6,-,0.3,0.3,-,0.2,0.1,7.16
Fabián Orellana,Celta Vigo,33,AM(CLR),34(1),2967,5,6,2,2.1,2.5,1.8,0.5,2.8,1.5,7.16
Antoine Griezmann,Atletico Madrid,28,"AM(CLR),FW",29(8),2473,22,1,2.1,0.6,0.8,0.8,0.7,1.2,1,7.15
Antonio Amaya,Rayo Vallecano,36,D(C),19,1592,1,-,0.3,-,0.1,0.3,0.1,0.1,0.2,7.14
Luso,Cordoba,34,DMC,16(2),1352,1,1,1.1,0.6,0.6,1.7,0.2,0.7,0.6,7.14
Daniel Carvajal,Real Madrid,27,D(R),25(5),2277,-,3,0.1,1,1,0.7,0.1,0.2,1,7.14
Jeremy Mathieu,Barcelona,35,D(CL),23(5),2105,2,-,0.4,0.2,0.4,0.4,-,0.2,0.3,7.13
Xabier Etxeita,Athletic Bilbao,31,D(C),22(2),1971,2,-,0.3,0.1,0.2,0.5,-,0.2,0.2,7.13
Vitorino Antunes,Malaga,32,D(L),15,1323,1,2,1.3,0.8,1.2,1.1,0.1,1.1,1.1,7.12
Lucas Vázquez,Espanyol,27,M(R),31(3),2660,3,6,1.1,1.6,1.9,3.1,0.3,1.4,2.3,7.12
Javier Mascherano,Barcelona,35,"D(C),M(C)",26(2),2208,-,-,0.1,0.2,0.2,0.8,-,0.3,0.1,7.12
Ivan Rakitic,Barcelona,31,M(C),23(9),2037,5,7,1.1,1.1,0.2,0.9,0.1,0.6,0.6,7.11
Julián,Almeria,28,GK,15,1350,-,-,-,-,-,0.3,-,-,0.1,7.11
Adriano,Barcelona,34,"D(CLR),M(L)",10(6),953,-,1,0.5,0.6,0.4,0.4,0.1,0.3,0.4,7.11
Gabriel Paulista,Villarreal,28,D(CR),18(1),1607,-,-,0.7,0.2,0.2,0.7,0.1,0.2,0.3,7.11
Xavi,Barcelona,39,DMC,19(12),1779,2,8,0.9,1.7,0.5,0.6,-,0.4,0.4,7.11
Raúl Albentosa,Eibar,30,D(C),17,1530,2,2,0.5,0.2,0.1,0.8,0.2,0.3,0.1,7.11
Cristian Ansaldi,Atletico Madrid,32,"D(CLR),DMC,M(LR)",6(1),576,-,-,0.4,0.7,0.9,1.6,-,0.3,0.6,7.10
Eric Bailly,Espanyol,25,D(CR),4(1),354,-,-,0.4,-,0.4,0.6,-,0.4,-,7.10
Sidnei,Deportivo La Coruna,29,D(C),32,2835,-,2,0.3,0.3,0.5,0.6,-,0.2,0.4,7.10
Javi Fuego,Valencia,35,M(C),34(1),3005,3,1,0.3,0.1,0.2,1.3,-,0.5,0.5,7.10
Eric Bailly,Villarreal,25,D(CR),10,829,-,-,0.2,0.2,0.5,0.9,-,0.2,0.2,7.10
Íñigo Martínez,Real Sociedad,28,D(C),34,3028,3,-,0.6,0.1,0.1,0.9,-,0.1,0.3,7.09
Anaitz Arbilla,Espanyol,32,D(CLR),25(3),2230,1,1,0.9,0.5,0.8,0.7,-,0.5,0.7,7.09
Emiliano Velázquez,Getafe,25,D(C),27,2352,1,1,0.3,0.1,0.2,0.5,-,0.3,0.5,7.08
Sergio Escudero,Getafe,29,"D(L),M(L)",26(4),2213,2,2,1.3,0.5,1,1.1,-,0.6,0.8,7.08
Andreu Fontàs,Celta Vigo,29,"D(C),DMC",33(1),2984,-,-,0.4,0.3,0.6,0.8,-,0.1,0.3,7.08
Xabi Prieto,Real Sociedad,35,M(CLR),33(2),2985,4,6,0.9,1.4,0.7,2.2,0.3,1.1,0.8,7.07
Coke,Sevilla,32,"D(CLR),M(R)",21(1),1818,2,3,0.9,0.7,0.7,0.7,0.3,0.8,0.9,7.04
Rubén Pérez,Granada,30,M(C),13(1),1113,-,-,0.9,1,0.6,0.9,0.1,0.9,0.6,7.04
Arda Turan,Atletico Madrid,32,AM(CLR),28(4),2347,2,4,0.8,1.1,1.3,1.6,0.3,2.8,1.5,7.04
Mario Gaspar,Villarreal,28,"D(CR),M(R)",31(3),2835,3,2,1,0.7,0.4,0.3,-,0.3,0.6,7.03
Gaël Kakuta,Rayo Vallecano,28,M(CLR),35,3061,5,7,2,1.8,2.5,1.1,0.5,2.8,2.3,7.03
Alberto Lopo,Deportivo La Coruna,39,D(C),30,2676,2,-,0.3,0.1,0.1,1.1,0.2,-,0.2,7.02
Martín Montoya,Barcelona,28,D(LR),6(2),588,-,-,0.4,0.4,0.5,1,-,0.4,1,7.02
Dídac Vilá,Eibar,30,D(L),12(3),1111,-,-,0.3,0.7,0.5,1.1,0.1,0.5,0.8,7.02
Miranda,Atletico Madrid,34,D(C),23,2028,3,1,0.3,0.3,0.3,0.4,-,0.1,0.3,7.02
Rene Krhin,Cordoba,29,DMC,14,1204,-,-,0.6,0.3,0.8,1.5,0.1,0.4,0.5,7.02
Eduard Campabadal,Cordoba,26,D(R),12(2),1087,-,-,0.3,0.4,0.5,0.7,0.1,0.5,0.4,7.01
Carlos Bacca,Sevilla,32,FW,31(6),2568,20,6,1.9,0.8,0.7,0.8,0.9,1,1.2,7.01
Juanfran,Deportivo La Coruna,30,"D(R),M(R)",33(1),2707,1,1,1,1,0.8,1.4,0.1,1.4,0.7,7.01
Éver Banega,Sevilla,31,M(C),23(11),2199,3,3,1,1.3,1.7,1,0.1,1.5,0.8,7.00
Gustavo Cabral,Celta Vigo,33,D(C),35,3083,1,-,0.5,0.1,0.1,0.7,0.1,0.2,0.3,7.00
Allan Nyom,Granada,31,"D(LR),M(R)",34,2989,1,-,0.3,0.6,1.1,0.9,-,0.4,0.4,7.00
Antonio Barragán,Valencia,32,"D(R),M(R)",32(2),2846,1,2,0.1,0.4,0.2,1.2,0.1,0.3,0.6,7.00
Joseba Zaldua,Real Sociedad,27,D(R),21(2),1919,-,2,0.3,0.7,0.4,1.7,0.2,0.3,0.4,6.99
Celso Borges,Deportivo La Coruna,31,M(C),17,1474,3,-,1.4,0.9,0.1,0.9,-,0.7,0.5,6.99
Mikel Balenziaga,Athletic Bilbao,31,D(L),33,2921,-,-,0.3,0.5,0.6,1.1,-,0.6,0.6,6.99
Sofiane Feghouli,Valencia,29,M(CR),20(13),1934,6,6,1,0.8,1,1.2,0.2,1.3,1.3,6.98
Jaime,Eibar,38,GK,5,450,-,-,-,-,-,0.6,-,-,-,6.98
Augusto Fernández,Celta Vigo,33,M(CR),24(6),2114,1,-,1.2,0.2,1.3,0.6,-,1.2,1.1,6.98
Weligton,Malaga,39,D(C),32,2747,-,1,0.2,0.1,0.2,1.2,0.1,0.3,0.3,6.98
Fran Serrano,Cordoba,24,Defender,1(1),140,-,-,0.5,0.5,-,-,-,-,0.5,6.98
Jaume Costa,Villarreal,31,"D(L),M(L)",29(1),2431,1,-,0.6,0.6,0.4,1,0.2,0.3,0.5,6.97
Raúl García,Atletico Madrid,32,"M(CLR),FW",17(14),1690,5,3,1.7,0.4,0.3,1.4,0.3,0.9,0.9,6.96
Andrés Iniesta,Barcelona,35,M(CL),19(5),1590,-,1,1,0.8,1.4,1.5,-,1,0.6,6.96
Fede Cartabia,Cordoba,26,AM(CLR),24(6),2123,4,5,2,1.4,2.2,3,-,1.6,1.2,6.96
Fran Rico,Granada,31,M(C),28(3),2547,3,1,0.6,1.3,0.3,0.9,-,0.5,0.5,6.96
Fernando Navarro,Sevilla,37,D(CL),15(4),1375,-,-,0.5,0.5,0.6,1.1,0.1,0.1,0.1,6.96
Yuri,Real Sociedad,29,"D(L),M(L)",17(4),1472,-,1,0.7,0.3,0.9,1,0.2,0.2,0.5,6.95
Roberto Rosales,Malaga,30,"D(R),M(R)",34,3041,-,3,0.6,0.8,0.8,0.6,-,0.6,1.1,6.95
Ion Ansotegi,Real Sociedad,36,D(C),19,1710,-,-,0.3,0.1,-,0.4,-,0.1,0.1,6.95
Pedro Mosquera,Elche,31,M(C),24(1),2143,1,1,0.8,0.4,0.4,1.2,-,0.5,0.7,6.94
Jeison Murillo,Granada,27,D(C),18(1),1592,-,-,0.4,-,0.5,0.8,0.1,0.1,0.2,6.94
Benoît Trémoulinas,Sevilla,33,"D(L),M(L)",18(2),1640,-,4,0.4,1,0.7,0.7,0.4,0.3,0.7,6.94
Iker Muniain,Athletic Bilbao,26,AM(CLR),25,2034,1,1,1.2,1.1,2.3,2.7,0.1,1.4,1.2,6.94
Jan Oblak,Atletico Madrid,26,GK,11,990,-,-,-,-,-,0.2,-,-,-,6.94
Emanuel Insúa,Granada,28,D(L),12,1022,-,1,0.6,0.4,0.9,0.9,0.2,1.1,1.5,6.93
Luisinho,Deportivo La Coruna,34,"D(L),M(L)",34(1),2947,-,1,0.3,0.6,1.1,2.7,-,0.7,0.8,6.93
Sergio Asenjo,Villarreal,30,GK,34,3055,-,-,-,-,-,0.3,-,-,-,6.93
Roque Santa Cruz,Malaga,37,FW,11(1),913,3,1,2.1,0.8,0.6,0.7,0.8,1.7,2,6.93
Aleix Vidal,Sevilla,29,"D(R),M(LR)",22(9),2167,4,5,0.6,1,1,1.6,0.3,0.8,1,6.93
Michael Krohn-Dehli,Celta Vigo,36,M(CLR),35(1),3105,1,5,1.3,2,1.4,1.5,0.1,1.6,0.9,6.93
Jonathas,Elche,30,FW,34,3022,14,7,2.6,0.9,1,1.6,1.9,1.4,2.9,6.92
Esteban Granero,Real Sociedad,31,M(CLR),29(4),2508,-,2,0.7,0.9,0.5,1.3,-,1.3,0.8,6.92
Edimar,Cordoba,33,D(L),17,1499,-,1,0.6,1.2,1.1,1.2,0.1,0.4,0.4,6.92
Jonny,Celta Vigo,25,"D(CLR),M(L)",32(4),2964,-,1,0.3,0.6,0.6,0.7,-,0.6,0.7,6.92
Hugo Mallo,Celta Vigo,28,"D(CR),M(R)",27(1),2338,1,-,0.4,0.5,0.4,0.6,0.1,0.5,0.5,6.92
André Gomes,Valencia,25,M(CLR),31(2),2559,4,1,1.2,0.8,1.3,1.7,0.1,2.1,1.2,6.92
Ander Iturraspe,Athletic Bilbao,30,M(C),20(5),1811,2,-,0.4,0.4,0.4,1.5,-,0.7,0.8,6.91
Carlos Martínez,Real Sociedad,33,D(R),13(2),1177,-,2,0.5,0.6,0.2,0.9,-,0.2,0.3,6.91
Abdoulaye Ba,Rayo Vallecano,28,D(C),20,1620,-,-,0.4,0.2,0.3,0.7,0.2,0.3,0.5,6.91
Vitolo,Sevilla,29,M(CLR),25(3),2091,6,3,1.1,0.6,1.1,1.5,0.4,1.5,1.3,6.91
Daniel Carriço,Sevilla,30,"D(C),DMC",28,2517,1,-,0.5,0.1,0.2,0.7,0.1,0.2,0.4,6.91
Naldo,Getafe,30,D(C),28(2),2573,-,-,0.2,-,0.1,0.3,-,0.1,0.4,6.90
Pedro León,Getafe,32,M(LR),16(9),1471,2,5,1.8,1.1,1.5,0.6,-,0.6,0.9,6.90
Javi López,Espanyol,33,"D(R),DMC",25(3),2099,-,1,0.3,0.3,0.5,1.4,-,0.5,0.5,6.90
Joel Campbell,Villarreal,27,"AM(LR),FW",16,1211,1,-,1.5,1.4,1.8,2.6,0.4,2.1,2.3,6.89
Roberto Trashorras,Rayo Vallecano,38,M(C),33,2888,1,4,1.3,1.7,0.3,2.6,0.1,1.7,0.7,6.89
Sebastián Dubarbier,Almeria,33,"D(L),M(L)",32,2769,-,1,0.4,0.5,0.8,0.8,-,0.5,0.7,6.89
Ximo Navarro,Almeria,29,D(CR),29,2410,-,2,0.4,0.6,0.8,1,-,0.3,0.6,6.88
Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",29(5),2482,3,3,0.7,0.5,0.3,1.3,0.1,0.9,0.8,6.88
Edu Albácar,Elche,39,D(L),16(2),1437,3,3,0.8,0.7,0.5,1.2,-,0.2,0.6,6.88
Míchel,Getafe,30,M(CR),8(4),777,1,-,1.1,0.9,0.8,0.8,-,1,0.4,6.88
Paco Alcácer,Valencia,25,"AM(R),FW",26(6),2174,11,5,1.9,0.7,0.1,1,0.6,0.6,1.2,6.87
Enzo Roco,Elche,26,D(C),32,2880,-,1,0.5,0.1,0.4,0.5,0.1,0.1,0.5,6.87
Manu Trigueros,Villarreal,27,M(C),28(5),2428,1,1,1.2,1.3,0.3,0.8,-,0.8,0.5,6.87
Raúl Navas,Eibar,31,D(C),28(1),2460,2,-,0.4,0.1,0.3,0.3,-,0.1,0.2,6.87
Saúl Ñíguez,Atletico Madrid,24,"D(CL),M(CLR)",9(15),1056,4,2,0.7,0.4,0.5,0.5,0.2,0.8,1.2,6.87
Gonzalo Castro,Real Sociedad,34,"AM(LR),FW",22(10),1831,4,4,1.3,1.1,1.4,1.1,0.1,0.6,1.3,6.87
Zé Castro,Rayo Vallecano,36,D(C),28,2416,-,3,0.2,0.3,0.5,0.3,-,0.2,0.2,6.86
Oriol Riera,Deportivo La Coruna,32,FW,18(3),1516,4,1,2.4,0.9,0.2,1.4,0.7,1.5,2,6.86
Sergio Rico,Sevilla,25,GK,19(2),1810,-,-,-,-,-,0.1,-,-,-,6.86
Claudio Bravo,Barcelona,36,GK,37,3330,-,-,-,-,-,0.1,-,-,-,6.86
Rubén Pardo,Real Sociedad,26,M(C),21(7),1918,1,6,0.8,1,0.6,0.3,-,0.8,0.4,6.86
Faycal Fajr,Elche,30,M(CLR),29(5),2568,1,4,0.9,2,0.5,1.5,0.1,0.7,0.8,6.86
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",32(3),2945,1,3,0.7,0.7,0.7,0.9,0.1,0.7,0.9,6.85
Iván López,Levante,25,D(R),23(3),2089,-,3,0.5,0.5,1.5,0.6,-,0.7,0.4,6.85
Carlos Vela,Real Sociedad,30,"M(CLR),FW",23(6),2061,9,3,2.1,0.7,1.4,2.9,0.8,1.5,1.7,6.85
Alejandro Arribas,Sevilla,30,D(C),10(1),866,-,1,0.4,0.2,0.1,1.1,0.1,0.1,0.2,6.85
Sergio Marcos,Villarreal,27,M(C),5(2),481,-,-,0.4,1,0.3,0.7,-,0.4,0.9,6.85
Enzo Pérez,Valencia,33,M(CR),12(2),1036,-,1,0.4,0.6,0.7,2.1,-,0.8,0.5,6.84
Thomas Vermaelen,Barcelona,33,D(CL),1,63,-,-,1,-,-,-,-,-,-,6.84
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",16(6),1536,1,1,0.6,1,0.6,0.5,0.2,0.7,0.7,6.84
Dani García,Eibar,29,DMC,34,2966,1,2,0.5,0.4,0.3,1.3,-,0.9,0.6,6.83
Juanfran,Atletico Madrid,34,D(R),34(1),3102,-,4,0.2,0.9,0.5,0.7,0.2,0.5,0.8,6.83
Nacho,Real Madrid,29,D(CLR),5(9),636,1,-,0.1,0.1,0.3,0.1,-,0.2,-,6.83
Stéphane Mbia,Sevilla,33,"D(C),M(C)",17(6),1462,4,-,1,0.3,0.2,1.3,-,0.6,0.6,6.83
Diego Alves,Valencia,34,GK,37,3312,-,-,-,0.1,0.1,0.2,-,-,-,6.82
Joaquín Larrivey,Celta Vigo,34,FW,26(9),2208,11,2,1.8,0.4,-,1,0.7,0.9,1.3,6.82
Bueno,Rayo Vallecano,31,"AM(CL),FW",35(1),2889,17,4,2.6,0.8,0.5,2,0.3,1.8,1.6,6.82
Nacho,Rayo Vallecano,30,D(LR),11(2),941,-,1,0.4,1,0.2,0.9,-,0.5,0.6,6.81
Thomas Partey,Almeria,26,"D(R),DMC,M(R)",28(3),2368,4,-,1,0.4,0.7,1.1,0.1,1.2,0.9,6.81
Markel Susaeta,Athletic Bilbao,31,M(LR),20(11),1803,1,7,1,1.7,0.7,1.1,0.3,1.4,1.3,6.81
Sergi Darder,Malaga,25,"DMC,M(L)",33(1),2771,4,-,1.8,0.7,0.7,0.7,0.1,0.6,0.6,6.81
Damián Suárez,Elche,31,D(R),34,3040,1,1,0.4,0.6,0.7,1.3,0.1,0.4,0.4,6.81
Pape Diop,Levante,33,M(C),18(1),1546,-,1,0.8,0.8,0.6,1.4,-,0.6,1.1,6.81
José Crespo,Cordoba,32,"D(CL),M(R)",26(1),2121,-,-,0.2,0.4,-,0.5,-,0.3,0.3,6.80
Tomás Pina,Villarreal,31,M(C),17(5),1450,-,3,0.6,0.6,0.4,1.1,-,0.7,0.5,6.80
Unai Bustinza,Athletic Bilbao,27,D(CR),1(1),98,-,-,-,-,-,-,-,-,1,6.80
Bebé,Cordoba,28,"AM(LR),FW",16(2),1467,-,1,2.9,1.5,2.9,0.8,-,2.3,2.2,6.80
Diego Mainz,Granada,36,D(C),18(5),1722,3,-,0.4,0.1,0.1,0.6,0.1,0.1,0.2,6.80
Rafinha,Barcelona,26,M(CR),13(11),1152,1,1,0.5,0.3,1.2,1.4,-,0.5,1,6.80
Álvaro Arbeloa,Real Madrid,36,D(LR),12(10),1107,1,5,0.1,0.9,0.3,0.9,-,0.1,0.1,6.80
Markel Bergara,Real Sociedad,33,M(C),24(6),2125,1,-,0.4,0.3,0.1,0.8,-,0.2,0.5,6.80
Chicharito,Real Madrid,31,FW,7(16),859,7,4,1.3,0.5,0.3,0.5,0.5,0.7,1,6.79
Rodrigo Moreno,Valencia,28,"M(CLR),FW",24(7),2087,3,4,1.7,0.9,1.3,1,0.5,1.7,1.5,6.79
Luciano Vietto,Villarreal,25,"AM(R),FW",17(15),1895,12,2,2.4,0.7,1,1.4,0.6,1.7,1.6,6.79
Lucas Orban,Valencia,30,D(CL),8(14),889,1,1,-,0.1,0.1,0.7,-,-,0.2,6.79
Emiliano Insúa,Rayo Vallecano,30,"D(L),M(L)",21(3),1795,1,2,0.7,0.8,0.7,0.8,0.1,0.8,0.5,6.79
Beñat Etxebarria,Athletic Bilbao,32,M(C),20(8),1712,2,2,0.9,1.2,0.3,1.3,-,0.9,0.5,6.79
Rubén Duarte,Espanyol,23,D(L),11,990,-,-,0.3,0.5,-,1.1,-,0.2,0.2,6.79
Sergio Sánchez,Malaga,33,D(CR),19(2),1708,-,-,0.2,0.2,-,0.8,-,0.1,0.2,6.79
Guilherme Siqueira,Atletico Madrid,33,D(L),24(1),2083,1,1,0.4,0.5,1.4,1.2,0.1,0.6,0.9,6.78
Alberto de la Bella,Real Sociedad,33,D(L),21(2),1907,1,2,0.5,0.8,0.2,1.2,0.3,0.3,0.9,6.78
Borja Fernández,Eibar,38,M(C),14(2),1129,1,-,0.8,0.2,0.1,0.7,-,0.3,0.4,6.78
Álex Bergantiños,Deportivo La Coruna,34,M(C),29(3),2628,-,1,0.4,0.6,0.3,0.9,-,0.2,0.5,6.78
Daniel Larsson,Granada,32,"AM(CLR),FW",0(1),45,-,-,-,1,2,1,-,-,1,6.78
Karim Yoda,Getafe,30,"D(L),M(R)",12(6),1034,4,1,1.5,0.7,1.7,0.8,0.1,1.2,0.9,6.78
Míchel Macedo,Almeria,29,D(R),13(1),1206,2,-,1,0.5,0.6,1.9,0.4,0.6,0.7,6.78
Iker Casillas,Real Madrid,38,GK,32,2880,-,-,-,-,0.1,0.2,-,-,-,6.78
Wellington Silva,Almeria,26,AM(LR),23(8),1991,-,2,0.7,0.7,2.4,2.3,0.1,0.9,1,6.78
Deivid,Cordoba,30,"D(C),DMC",21,1806,-,-,0.3,0.6,0.1,0.7,-,0.3,0.4,6.77
Aleksandar Pantic,Cordoba,27,D(C),27(2),2368,-,-,0.4,0.1,0.2,0.3,-,0.2,0.2,6.77
Álvaro Negredo,Valencia,33,FW,14(16),1532,5,4,1.8,0.7,0.3,0.8,0.3,0.9,1.3,6.77
Diego Colotto,Espanyol,38,D(C),23(1),1887,1,-,0.5,0.1,0.3,0.8,0.2,0.3,0.2,6.77
Marcos Angeleri,Malaga,36,D(CR),21(1),1879,-,-,0.1,0.1,0.1,0.7,-,0.1,0.5,6.77
Ikechukwu Uche,Villarreal,35,FW,19(4),1386,6,1,1.8,0.9,0.6,1.5,0.6,1.4,1.9,6.77
David Zurutuza,Real Sociedad,32,M(CL),12(4),999,2,-,0.4,0.5,0.5,1.7,-,1.2,1.3,6.76
Álvaro González,Espanyol,29,D(C),34(2),3047,1,-,0.3,0.2,-,0.8,-,-,0.3,6.76
Robert Ibáñez,Granada,26,AM(R),12(5),1067,5,1,1.3,0.7,1.2,1.4,0.1,1.5,1.5,6.76
Juan Rodríguez,Getafe,37,M(C),32(2),2770,1,-,0.6,0.2,0.2,1.1,0.1,0.5,0.3,6.76
Gerónimo Rulli,Real Sociedad,27,GK,22,1980,-,-,-,-,-,0.1,-,-,-,6.76
Javi Guerra,Malaga,37,FW,7(6),683,5,-,2.2,0.6,0.2,1.3,0.5,0.8,1.2,6.76
Pedro,Barcelona,31,M(CLR),15(20),1531,6,6,1.1,0.7,0.6,0.6,0.2,0.7,0.5,6.76
Jonathan dos Santos,Villarreal,29,M(CR),17(11),1632,2,1,0.5,0.9,0.4,0.6,0.1,1,0.8,6.75
José Luis Morales,Levante,31,"D(R),M(CLR),FW",33(3),2797,3,3,1.2,1.1,1.5,1.1,0.1,1.4,0.7,6.75
Gerard Moreno,Villarreal,27,"AM(C),FW",19(7),1617,7,3,1.6,0.8,0.5,1.2,0.5,1.4,1.9,6.75
Verza,Almeria,32,M(C),33,2852,4,3,0.6,1.4,0.2,0.9,-,0.5,0.5,6.75
